ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
6017;Type: Eenpersoonshuishouden;Roerdalen;2012;2.5;28;0.3;122.9;38.2
6018;Type: Eenpersoonshuishouden;Roerdalen;2013;2.6;28;0.3;113.3;31.9
6019;Type: Eenpersoonshuishouden;Roerdalen;2014;2.6;28;0.3;123.2;33.6
6020;Type: Eenpersoonshuishouden;Roerdalen;2015;2.6;29;0.3;123.9;34.4
6021;Type: Eenpersoonshuishouden;Roerdalen;2016;2.7;29;0.3;129.0;36.3
6022;Type: Eenpersoonshuishouden;Roerdalen;2017;2.7;29;0.4;132.8;38.6
6023;Type: Eenpersoonshuishouden;Roerdalen;2018;2.8;30;0.4;139.1;42.1
6024;Type: Eenpersoonshuishouden;Roermond;2011;9.6;37;0.7;72.1;6.9
6025;Type: Eenpersoonshuishouden;Roermond;2012;9.8;38;0.7;67.2;5.9
6026;Type: Eenpersoonshuishouden;Roermond;2013;10.0;38;0.7;66.5;4.2
6027;Type: Eenpersoonshuishouden;Roermond;2014;10.1;38;0.7;73.8;3.8
6028;Type: Eenpersoonshuishouden;Roermond;2015;10.4;39;0.7;66.5;4.9
6029;Type: Eenpersoonshuishouden;Roermond;2016;10.7;40;0.7;69.2;5.4
6030;Type: Eenpersoonshuishouden;Roermond;2017;10.8;40;1.0;88.4;6.7
6031;Type: Eenpersoonshuishouden;Roermond;2018;11.0;40;1.0;92.7;7.6
6032;Type: Eenpersoonshuishouden;De Ronde Venen;2011;4.8;28;1.0;204.6;36.1
6033;Type: Eenpersoonshuishouden;De Ronde Venen;2012;5.0;28;1.0;195.1;31.6
6034;Type: Eenpersoonshuishouden;De Ronde Venen;2013;5.0;28;0.9;180.5;26.1
6035;Type: Eenpersoonshuishouden;De Ronde Venen;2014;5.1;29;0.9;182.7;27.5
6036;Type: Eenpersoonshuishouden;De Ronde Venen;2015;5.1;29;1.0;193.3;33.3
6037;Type: Eenpersoonshuishouden;De Ronde Venen;2016;5.2;29;1.0;200.9;31.9
6038;Type: Eenpersoonshuishouden;De Ronde Venen;2017;5.3;30;1.2;229.8;39.6
6039;Type: Eenpersoonshuishouden;De Ronde Venen;2018;5.5;30;1.3;232.9;40.6
6040;Type: Eenpersoonshuishouden;Roosendaal;2011;10.7;32;1.0;93.9;14.2
6041;Type: Eenpersoonshuishouden;Roosendaal;2012;10.9;32;1.0;87.6;11.5
6042;Type: Eenpersoonshuishouden;Roosendaal;2013;11.0;33;0.9;82.0;8.7
6043;Type: Eenpersoonshuishouden;Roosendaal;2014;11.0;33;0.9;85.1;8.7
6044;Type: Eenpersoonshuishouden;Roosendaal;2015;11.3;33;1.0;86.0;10.4
6045;Type: Eenpersoonshuishouden;Roosendaal;2016;11.5;34;1.0;87.3;10.5
6046;Type: Eenpersoonshuishouden;Roosendaal;2017;11.6;34;1.1;93.9;12.0
6047;Type: Eenpersoonshuishouden;Roosendaal;2018;11.9;35;1.1;96.0;13.6
6048;Type: Eenpersoonshuishouden;Rotterdam;2011;142.3;47;6.2;43.9;1.6
6049;Type: Eenpersoonshuishouden;Rotterdam;2012;143.5;47;5.8;40.1;1.5
6050;Type: Eenpersoonshuishouden;Rotterdam;2013;143.5;47;5.2;36.5;1.0
6051;Type: Eenpersoonshuishouden;Rotterdam;2014;141.5;47;5.3;37.7;0.9
6052;Type: Eenpersoonshuishouden;Rotterdam;2015;144.4;47;5.8;40.2;1.3
6053;Type: Eenpersoonshuishouden;Rotterdam;2016;146.1;47;6.3;43.2;1.3
6054;Type: Eenpersoonshuishouden;Rotterdam;2017;147.6;47;7.0;47.3;1.7
6055;Type: Eenpersoonshuishouden;Rotterdam;2018;148.5;47;8.1;54.3;2.0
6056;Type: Eenpersoonshuishouden;Rozendaal;2011;0.1;21;0.0;358.6;294.5
6057;Type: Eenpersoonshuishouden;Rozendaal;2012;0.1;21;0.0;352.7;316.3
6058;Type: Eenpersoonshuishouden;Rozendaal;2013;0.1;21;0.0;325.2;272.4
6059;Type: Eenpersoonshuishouden;Rozendaal;2014;0.1;23;0.1;352.3;259.6
6060;Type: Eenpersoonshuishouden;Rozendaal;2015;0.1;23;0.1;369.7;270.7
6061;Type: Eenpersoonshuishouden;Rozendaal;2016;0.1;22;0.0;331.4;251.2
6062;Type: Eenpersoonshuishouden;Rozendaal;2017;0.2;24;0.1;345.4;278.3
6063;Type: Eenpersoonshuishouden;Rozendaal;2018;0.1;22;0.1;347.0;290.9
6064;Type: Eenpersoonshuishouden;Rucphen;2011;2.1;23;0.3;153.6;33.1
6065;Type: Eenpersoonshuishouden;Rucphen;2012;2.2;24;0.3;143.6;28.9
6066;Type: Eenpersoonshuishouden;Rucphen;2013;2.4;25;0.3;134.9;27.0
6067;Type: Eenpersoonshuishouden;Rucphen;2014;2.3;25;0.3;141.3;28.0
6068;Type: Eenpersoonshuishouden;Rucphen;2015;2.4;26;0.3;135.1;25.4
6069;Type: Eenpersoonshuishouden;Rucphen;2016;2.4;26;0.4;144.7;23.9
6070;Type: Eenpersoonshuishouden;Rucphen;2017;2.5;26;0.4;146.3;22.6
6071;Type: Eenpersoonshuishouden;Rucphen;2018;2.6;27;0.4;156.2;23.9
6072;Type: Eenpersoonshuishouden;Schagen;2011;5.7;29;0.8;134.1;29.0
6073;Type: Eenpersoonshuishouden;Schagen;2012;5.9;30;0.8;128.5;25.7
6074;Type: Eenpersoonshuishouden;Schagen;2013;6.0;30;0.7;117.6;22.6
6075;Type: Eenpersoonshuishouden;Schagen;2014;6.1;31;0.7;117.1;22.1
6076;Type: Eenpersoonshuishouden;Schagen;2015;6.2;31;0.7;118.3;23.2
6077;Type: Eenpersoonshuishouden;Schagen;2016;6.3;32;0.8;121.0;24.7
6078;Type: Eenpersoonshuishouden;Schagen;2017;6.4;32;0.8;129.6;26.5
6079;Type: Eenpersoonshuishouden;Schagen;2018;6.6;33;0.9;135.7;30.6
6080;Type: Eenpersoonshuishouden;Scherpenzeel;2011;0.9;27;0.2;161.8;49.3
6081;Type: Eenpersoonshuishouden;Scherpenzeel;2012;1.0;27;0.1;154.9;50.0
6082;Type: Eenpersoonshuishouden;Scherpenzeel;2013;1.0;27;0.1;141.2;41.1
6083;Type: Eenpersoonshuishouden;Scherpenzeel;2014;1.0;27;0.1;147.4;47.0
6084;Type: Eenpersoonshuishouden;Scherpenzeel;2015;1.0;28;0.2;152.4;55.7
6085;Type: Eenpersoonshuishouden;Scherpenzeel;2016;1.1;29;0.2;151.0;47.7
6086;Type: Eenpersoonshuishouden;Scherpenzeel;2017;1.1;30;0.2;162.7;50.0
6087;Type: Eenpersoonshuishouden;Scherpenzeel;2018;1.1;29;0.2;167.4;47.4
6088;Type: Eenpersoonshuishouden;Schiedam;2011;13.7;39;0.7;50.6;3.9
6089;Type: Eenpersoonshuishouden;Schiedam;2012;13.8;39;0.6;46.3;3.0
6090;Type: Eenpersoonshuishouden;Schiedam;2013;13.8;39;0.6;40.3;1.6
6091;Type: Eenpersoonshuishouden;Schiedam;2014;13.8;39;0.6;40.1;1.3
6092;Type: Eenpersoonshuishouden;Schiedam;2015;14.1;39;0.6;43.8;2.1
6093;Type: Eenpersoonshuishouden;Schiedam;2016;14.3;40;0.6;44.5;2.3
6094;Type: Eenpersoonshuishouden;Schiedam;2017;14.6;40;0.7;48.4;3.1
6095;Type: Eenpersoonshuishouden;Schiedam;2018;14.7;40;0.8;51.4;4.1
6096;Type: Eenpersoonshuishouden;Schiermonnikoog;2011;0.2;45;0.0;200.1;37.6
6097;Type: Eenpersoonshuishouden;Schiermonnikoog;2012;0.2;44;0.0;240.8;64.4
6098;Type: Eenpersoonshuishouden;Schiermonnikoog;2013;0.2;46;0.0;199.3;35.1
6099;Type: Eenpersoonshuishouden;Schiermonnikoog;2014;0.2;47;0.0;159.7;32.4
6100;Type: Eenpersoonshuishouden;Schiermonnikoog;2015;0.2;49;0.0;168.9;26.3
6101;Type: Eenpersoonshuishouden;Schiermonnikoog;2016;0.2;49;0.0;167.8;22.9
6102;Type: Eenpersoonshuishouden;Schiermonnikoog;2017;0.2;48;0.0;180.1;47.0
6103;Type: Eenpersoonshuishouden;Schiermonnikoog;2018;0.2;49;0.0;168.7;16.7
6104;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2011;4.5;30;0.8;166.1;32.3
6105;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2012;4.7;31;0.7;153.8;26.0
6106;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2013;4.7;31;0.7;149.0;21.1
6107;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2014;4.9;32;0.8;154.8;23.6
6108;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2015;4.9;32;0.8;160.4;26.4
6109;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2016;5.0;33;0.9;172.0;27.6
6110;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2017;5.1;33;0.9;170.5;28.2
6111;Type: Eenpersoonshuishouden;Schouwen-Duiveland;2018;5.0;33;0.9;182.4;32.4
6112;Type: Eenpersoonshuishouden;Simpelveld;2011;1.3;27;0.1;97.7;23.1
6113;Type: Eenpersoonshuishouden;Simpelveld;2012;1.4;28;0.1;90.3;17.6
6114;Type: Eenpersoonshuishouden;Simpelveld;2013;1.4;29;0.1;87.1;16.2
6115;Type: Eenpersoonshuishouden;Simpelveld;2014;1.4;30;0.1;81.2;14.3
6116;Type: Eenpersoonshuishouden;Simpelveld;2015;1.5;30;0.1;83.3;15.0
6117;Type: Eenpersoonshuishouden;Simpelveld;2016;1.5;30;0.1;86.5;15.9
6118;Type: Eenpersoonshuishouden;Simpelveld;2017;1.5;31;0.1;92.0;15.5
6119;Type: Eenpersoonshuishouden;Simpelveld;2018;1.5;31;0.1;94.2;16.7
6120;Type: Eenpersoonshuishouden;Sint Anthonis;2011;1.0;23;0.2;217.8;115.8
6121;Type: Eenpersoonshuishouden;Sint Anthonis;2012;1.1;24;0.2;210.9;107.3
6122;Type: Eenpersoonshuishouden;Sint Anthonis;2013;1.1;24;0.2;203.3;92.4
6123;Type: Eenpersoonshuishouden;Sint Anthonis;2014;1.1;25;0.2;194.5;83.9
6124;Type: Eenpersoonshuishouden;Sint Anthonis;2015;1.2;25;0.2;186.3;82.9
6125;Type: Eenpersoonshuishouden;Sint Anthonis;2016;1.2;25;0.2;194.2;86.6
6126;Type: Eenpersoonshuishouden;Sint Anthonis;2017;1.2;26;0.2;191.5;78.3
6127;Type: Eenpersoonshuishouden;Sint Anthonis;2018;1.2;26;0.2;190.2;74.8
6128;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2011;2.7;25;0.5;187.1;74.3
6129;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2012;2.8;25;0.5;181.6;64.4
6130;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2013;2.8;26;0.5;163.0;52.5
6131;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2014;2.9;26;0.5;165.5;53.0
6132;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2015;3.1;27;0.5;162.2;49.9
6133;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2016;3.0;26;0.5;168.5;55.9
6134;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2017;3.1;27;0.6;177.3;63.6
6135;Type: Eenpersoonshuishouden;Sint-Michielsgestel;2018;3.2;27;0.6;186.7;72.2
6136;Type: Eenpersoonshuishouden;Sittard-Geleen;2011;15.5;36;1.2;79.6;8.5
6137;Type: Eenpersoonshuishouden;Sittard-Geleen;2012;15.8;36;1.1;72.1;6.1
6138;Type: Eenpersoonshuishouden;Sittard-Geleen;2013;16.2;37;1.0;64.7;4.2
6139;Type: Eenpersoonshuishouden;Sittard-Geleen;2014;16.2;37;1.1;65.3;4.1
6140;Type: Eenpersoonshuishouden;Sittard-Geleen;2015;16.7;38;1.1;66.4;5.2
6141;Type: Eenpersoonshuishouden;Sittard-Geleen;2016;16.9;38;1.2;70.0;5.6
6142;Type: Eenpersoonshuishouden;Sittard-Geleen;2017;17.2;39;1.3;72.7;6.6
6143;Type: Eenpersoonshuishouden;Sittard-Geleen;2018;17.3;39;1.3;76.9;7.9
6144;Type: Eenpersoonshuishouden;Sliedrecht;2011;3.4;34;0.3;87.6;21.1
6145;Type: Eenpersoonshuishouden;Sliedrecht;2012;3.2;32;0.3;88.8;16.2
6146;Type: Eenpersoonshuishouden;Sliedrecht;2013;3.2;32;0.3;85.2;12.8
6147;Type: Eenpersoonshuishouden;Sliedrecht;2014;3.2;32;0.3;79.4;12.7
6148;Type: Eenpersoonshuishouden;Sliedrecht;2015;3.2;32;0.3;83.1;14.2
6149;Type: Eenpersoonshuishouden;Sliedrecht;2016;3.3;32;0.3;82.5;14.4
6150;Type: Eenpersoonshuishouden;Sliedrecht;2017;3.4;33;0.3;89.6;16.0
6151;Type: Eenpersoonshuishouden;Sliedrecht;2018;3.4;33;0.3;96.8;18.6
6152;Type: Eenpersoonshuishouden;Sluis;2011;3.8;34;0.6;152.1;48.3
6153;Type: Eenpersoonshuishouden;Sluis;2012;3.8;34;0.6;153.9;46.8
6154;Type: Eenpersoonshuishouden;Sluis;2013;3.8;34;0.6;149.2;44.4
6155;Type: Eenpersoonshuishouden;Sluis;2014;3.8;34;0.6;153.7;44.7
6156;Type: Eenpersoonshuishouden;Sluis;2015;3.9;35;0.6;157.7;46.4
6157;Type: Eenpersoonshuishouden;Sluis;2016;4.0;35;0.6;157.3;44.2
6158;Type: Eenpersoonshuishouden;Sluis;2017;4.0;36;0.7;169.2;45.7
6159;Type: Eenpersoonshuishouden;Sluis;2018;4.1;36;0.7;175.7;50.9
6160;Type: Eenpersoonshuishouden;Smallingerland;2011;8.0;33;0.6;76.6;11.9
6161;Type: Eenpersoonshuishouden;Smallingerland;2012;8.2;34;0.6;70.8;9.6
6162;Type: Eenpersoonshuishouden;Smallingerland;2013;8.3;34;0.5;62.9;6.5
6163;Type: Eenpersoonshuishouden;Smallingerland;2014;8.2;34;0.5;65.5;6.7
6164;Type: Eenpersoonshuishouden;Smallingerland;2015;8.3;34;0.5;65.6;8.0
6165;Type: Eenpersoonshuishouden;Smallingerland;2016;8.3;34;0.6;68.0;8.0
6166;Type: Eenpersoonshuishouden;Smallingerland;2017;8.6;35;0.6;72.3;8.8
6167;Type: Eenpersoonshuishouden;Smallingerland;2018;8.7;35;0.7;75.9;11.2
6168;Type: Eenpersoonshuishouden;Soest;2011;6.6;33;1.0;156.1;23.2
6169;Type: Eenpersoonshuishouden;Soest;2012;6.6;33;1.0;149.0;21.6
6170;Type: Eenpersoonshuishouden;Soest;2013;6.6;33;0.9;135.6;18.9
6171;Type: Eenpersoonshuishouden;Soest;2014;6.7;34;0.9;136.4;18.6
6172;Type: Eenpersoonshuishouden;Soest;2015;6.6;33;1.0;155.7;20.5
6173;Type: Eenpersoonshuishouden;Soest;2016;6.7;33;1.0;148.9;20.8
6174;Type: Eenpersoonshuishouden;Soest;2017;6.8;34;1.1;156.1;21.9
6175;Type: Eenpersoonshuishouden;Soest;2018;6.7;33;1.1;164.1;25.4
6176;Type: Eenpersoonshuishouden;Someren;2011;1.9;26;0.3;162.9;43.0
6177;Type: Eenpersoonshuishouden;Someren;2012;2.1;28;0.3;138.4;28.9
6178;Type: Eenpersoonshuishouden;Someren;2013;2.1;28;0.3;129.3;23.2
6179;Type: Eenpersoonshuishouden;Someren;2014;2.1;27;0.3;133.8;24.5
6180;Type: Eenpersoonshuishouden;Someren;2015;2.1;28;0.3;129.2;24.9
6181;Type: Eenpersoonshuishouden;Someren;2016;2.2;28;0.4;162.5;23.1
6182;Type: Eenpersoonshuishouden;Someren;2017;2.3;29;0.3;143.1;24.1
6183;Type: Eenpersoonshuishouden;Someren;2018;2.3;29;0.3;149.8;27.5
6184;Type: Eenpersoonshuishouden;Son en Breugel;2011;1.6;25;0.4;251.5;109.5
6185;Type: Eenpersoonshuishouden;Son en Breugel;2012;1.8;27;0.4;235.8;86.8
6186;Type: Eenpersoonshuishouden;Son en Breugel;2013;1.8;27;0.4;199.0;74.8
6187;Type: Eenpersoonshuishouden;Son en Breugel;2014;1.8;27;0.4;219.6;83.9
6188;Type: Eenpersoonshuishouden;Son en Breugel;2015;1.9;27;0.4;223.5;82.1
6189;Type: Eenpersoonshuishouden;Son en Breugel;2016;1.9;28;0.4;219.3;81.9
6190;Type: Eenpersoonshuishouden;Son en Breugel;2017;1.9;28;0.4;227.0;84.2
6191;Type: Eenpersoonshuishouden;Son en Breugel;2018;1.9;28;0.4;225.8;104.0
6192;Type: Eenpersoonshuishouden;Stadskanaal;2011;4.5;31;0.3;74.3;11.5
6193;Type: Eenpersoonshuishouden;Stadskanaal;2012;4.5;32;0.3;71.8;8.8
6194;Type: Eenpersoonshuishouden;Stadskanaal;2013;4.7;33;0.3;68.2;5.8
6195;Type: Eenpersoonshuishouden;Stadskanaal;2014;4.7;33;0.3;65.4;6.0
6196;Type: Eenpersoonshuishouden;Stadskanaal;2015;4.8;33;0.3;71.1;7.8
6197;Type: Eenpersoonshuishouden;Stadskanaal;2016;4.8;34;0.3;70.9;7.7
6198;Type: Eenpersoonshuishouden;Stadskanaal;2017;5.0;34;0.4;72.1;8.3
6199;Type: Eenpersoonshuishouden;Stadskanaal;2018;5.0;35;0.4;74.2;9.0
6200;Type: Eenpersoonshuishouden;Staphorst;2011;1.1;20;0.2;217.6;107.0
6201;Type: Eenpersoonshuishouden;Staphorst;2012;1.1;20;0.2;218.9;111.8
6202;Type: Eenpersoonshuishouden;Staphorst;2013;1.1;21;0.2;202.6;92.6
6203;Type: Eenpersoonshuishouden;Staphorst;2014;1.2;21;0.2;196.1;76.9
6204;Type: Eenpersoonshuishouden;Staphorst;2015;1.2;22;0.2;189.9;84.7
6205;Type: Eenpersoonshuishouden;Staphorst;2016;1.2;22;0.3;202.2;80.3
6206;Type: Eenpersoonshuishouden;Staphorst;2017;1.3;23;0.3;213.0;85.7
6207;Type: Eenpersoonshuishouden;Staphorst;2018;1.3;23;0.3;217.9;100.6
6208;Type: Eenpersoonshuishouden;Stede Broec;2011;2.2;25;0.2;86.6;18.5
6209;Type: Eenpersoonshuishouden;Stede Broec;2012;2.3;26;0.2;79.1;15.6
6210;Type: Eenpersoonshuishouden;Stede Broec;2013;2.3;27;0.2;69.1;9.7
6211;Type: Eenpersoonshuishouden;Stede Broec;2014;2.4;27;0.2;68.6;10.6
6212;Type: Eenpersoonshuishouden;Stede Broec;2015;2.4;27;0.2;73.0;12.2
6213;Type: Eenpersoonshuishouden;Stede Broec;2016;2.5;28;0.2;77.4;13.6
6214;Type: Eenpersoonshuishouden;Stede Broec;2017;2.5;28;0.2;88.5;16.4
6215;Type: Eenpersoonshuishouden;Stede Broec;2018;2.5;28;0.2;98.4;20.6
6216;Type: Eenpersoonshuishouden;Steenbergen;2011;2.5;26;0.3;121.1;24.1
6217;Type: Eenpersoonshuishouden;Steenbergen;2012;2.6;27;0.3;112.2;20.8
6218;Type: Eenpersoonshuishouden;Steenbergen;2013;2.7;27;0.3;100.2;15.1
6219;Type: Eenpersoonshuishouden;Steenbergen;2014;2.8;28;0.3;103.7;14.0
6220;Type: Eenpersoonshuishouden;Steenbergen;2015;3.0;29;0.3;92.5;11.8
6221;Type: Eenpersoonshuishouden;Steenbergen;2016;3.1;30;0.3;96.9;15.1
6222;Type: Eenpersoonshuishouden;Steenbergen;2017;2.9;29;0.3;116.3;22.1
6223;Type: Eenpersoonshuishouden;Steenbergen;2018;4.0;36;0.4;91.1;7.6
6224;Type: Eenpersoonshuishouden;Steenwijkerland;2011;5.5;30;0.7;119.4;21.0
6225;Type: Eenpersoonshuishouden;Steenwijkerland;2012;5.6;30;0.6;110.8;17.8
6226;Type: Eenpersoonshuishouden;Steenwijkerland;2013;5.7;31;0.6;104.4;13.3
6227;Type: Eenpersoonshuishouden;Steenwijkerland;2014;5.6;30;0.6;107.3;12.5
6228;Type: Eenpersoonshuishouden;Steenwijkerland;2015;5.7;30;0.6;107.5;14.2
6229;Type: Eenpersoonshuishouden;Steenwijkerland;2016;5.7;31;0.7;114.0;14.9
6230;Type: Eenpersoonshuishouden;Steenwijkerland;2017;5.9;31;0.7;116.7;15.8
6231;Type: Eenpersoonshuishouden;Steenwijkerland;2018;6.1;32;0.7;121.1;17.2
6232;Type: Eenpersoonshuishouden;Stein (L.);2011;2.9;26;0.3;103.3;31.3
6233;Type: Eenpersoonshuishouden;Stein (L.);2012;3.0;27;0.3;101.7;29.8
6234;Type: Eenpersoonshuishouden;Stein (L.);2013;3.0;27;0.3;93.7;24.2
6235;Type: Eenpersoonshuishouden;Stein (L.);2014;3.1;28;0.3;93.0;24.6
6236;Type: Eenpersoonshuishouden;Stein (L.);2015;3.2;28;0.3;90.0;26.2
6237;Type: Eenpersoonshuishouden;Stein (L.);2016;3.2;29;0.3;96.3;27.8
6238;Type: Eenpersoonshuishouden;Stein (L.);2017;3.3;29;0.3;99.1;29.3
6239;Type: Eenpersoonshuishouden;Stein (L.);2018;3.4;30;0.4;107.5;33.6
6240;Type: Eenpersoonshuishouden;Stichtse Vecht;2011;7.8;30;1.3;162.4;20.9
6241;Type: Eenpersoonshuishouden;Stichtse Vecht;2012;7.9;30;1.2;153.5;19.3
6242;Type: Eenpersoonshuishouden;Stichtse Vecht;2013;8.1;30;1.2;150.1;14.9
6243;Type: Eenpersoonshuishouden;Stichtse Vecht;2014;8.3;30;1.1;136.3;14.6
6244;Type: Eenpersoonshuishouden;Stichtse Vecht;2015;8.3;31;1.3;150.2;17.1
6245;Type: Eenpersoonshuishouden;Stichtse Vecht;2016;8.4;31;1.4;164.8;19.7
6246;Type: Eenpersoonshuishouden;Stichtse Vecht;2017;8.6;31;1.6;185.0;22.4
6247;Type: Eenpersoonshuishouden;Stichtse Vecht;2018;8.7;31;1.7;192.3;26.4
6248;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2011;12.0;32;1.5;123.2;18.9
6249;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2012;12.1;32;1.4;117.4;16.7
6250;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2013;12.4;32;1.3;105.7;12.4
6251;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2014;12.5;32;1.3;105.7;12.3
6252;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2015;12.8;33;1.4;109.0;14.1
6253;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2016;13.0;33;1.4;109.6;14.2
6254;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2017;13.3;34;1.3;101.7;16.3
6255;Type: Eenpersoonshuishouden;Súdwest-Fryslân;2018;13.5;34;1.4;107.1;19.0
6256;Type: Eenpersoonshuishouden;Terneuzen;2011;8.0;32;0.8;98.2;23.4
6257;Type: Eenpersoonshuishouden;Terneuzen;2012;8.1;33;0.8;94.6;20.3
6258;Type: Eenpersoonshuishouden;Terneuzen;2013;8.3;33;0.7;89.2;16.7
6259;Type: Eenpersoonshuishouden;Terneuzen;2014;8.4;34;0.8;94.9;17.8
6260;Type: Eenpersoonshuishouden;Terneuzen;2015;8.5;34;0.8;98.9;20.0
6261;Type: Eenpersoonshuishouden;Terneuzen;2016;8.7;35;0.9;100.2;19.5
6262;Type: Eenpersoonshuishouden;Terneuzen;2017;8.9;35;0.9;105.7;20.9
6263;Type: Eenpersoonshuishouden;Terneuzen;2018;8.9;35;1.0;112.1;22.7
6264;Type: Eenpersoonshuishouden;Terschelling;2011;0.8;39;0.1;178.9;37.3
6265;Type: Eenpersoonshuishouden;Terschelling;2012;0.9;39;0.1;155.2;24.2
6266;Type: Eenpersoonshuishouden;Terschelling;2013;0.9;40;0.1;140.5;20.9
6267;Type: Eenpersoonshuishouden;Terschelling;2014;1.1;47;0.1;105.3;6.4
6268;Type: Eenpersoonshuishouden;Terschelling;2015;1.2;48;0.1;110.2;8.0
6269;Type: Eenpersoonshuishouden;Terschelling;2016;1.2;49;0.1;115.1;8.1
6270;Type: Eenpersoonshuishouden;Terschelling;2017;1.2;49;0.2;124.2;8.2
6271;Type: Eenpersoonshuishouden;Terschelling;2018;1.1;46;0.2;143.4;12.0
6272;Type: Eenpersoonshuishouden;Texel;2011;2.0;33;0.3;174.9;44.2
6273;Type: Eenpersoonshuishouden;Texel;2012;2.0;33;0.4;174.5;42.3
6274;Type: Eenpersoonshuishouden;Texel;2013;2.1;34;0.3;166.7;33.1
6275;Type: Eenpersoonshuishouden;Texel;2014;2.1;34;0.4;167.0;35.5
6276;Type: Eenpersoonshuishouden;Texel;2015;2.1;35;0.4;167.5;40.2
6277;Type: Eenpersoonshuishouden;Texel;2016;2.2;35;0.4;192.6;44.7
6278;Type: Eenpersoonshuishouden;Texel;2017;2.2;35;0.5;209.3;51.6
6279;Type: Eenpersoonshuishouden;Texel;2018;2.3;36;0.5;207.3;47.8
6280;Type: Eenpersoonshuishouden;Teylingen;2011;4.0;28;0.7;174.2;24.1
6281;Type: Eenpersoonshuishouden;Teylingen;2012;4.0;28;0.7;181.5;24.1
6282;Type: Eenpersoonshuishouden;Teylingen;2013;4.2;29;0.6;154.2;19.6
6283;Type: Eenpersoonshuishouden;Teylingen;2014;4.2;29;0.7;154.2;20.4
6284;Type: Eenpersoonshuishouden;Teylingen;2015;4.3;29;0.7;161.5;22.0
6285;Type: Eenpersoonshuishouden;Teylingen;2016;4.4;30;0.7;157.9;21.3
6286;Type: Eenpersoonshuishouden;Teylingen;2017;4.5;30;0.8;168.9;24.7
6287;Type: Eenpersoonshuishouden;Teylingen;2018;4.6;30;0.8;169.6;25.9
6288;Type: Eenpersoonshuishouden;Tholen;2011;2.6;26;0.3;118.8;31.7
6289;Type: Eenpersoonshuishouden;Tholen;2012;2.7;27;0.3;115.6;28.8
6290;Type: Eenpersoonshuishouden;Tholen;2013;2.8;27;0.3;107.9;24.1
6291;Type: Eenpersoonshuishouden;Tholen;2014;2.8;28;0.3;112.8;24.7
6292;Type: Eenpersoonshuishouden;Tholen;2015;2.9;28;0.3;107.2;24.7
6293;Type: Eenpersoonshuishouden;Tholen;2016;2.9;29;0.3;107.1;22.0
6294;Type: Eenpersoonshuishouden;Tholen;2017;2.9;29;0.3;108.6;23.3
6295;Type: Eenpersoonshuishouden;Tholen;2018;3.0;29;0.3;115.3;24.9
6296;Type: Eenpersoonshuishouden;Tiel;2011;5.3;31;0.4;79.6;9.0
6297;Type: Eenpersoonshuishouden;Tiel;2012;5.6;32;0.4;73.1;7.4
6298;Type: Eenpersoonshuishouden;Tiel;2013;5.6;32;0.4;65.9;5.5
6299;Type: Eenpersoonshuishouden;Tiel;2014;5.4;31;0.4;71.3;4.7
6300;Type: Eenpersoonshuishouden;Tiel;2015;5.5;31;0.4;73.7;6.0
6301;Type: Eenpersoonshuishouden;Tiel;2016;5.6;32;0.4;71.4;5.7
6302;Type: Eenpersoonshuishouden;Tiel;2017;5.8;33;0.4;73.3;6.8
6303;Type: Eenpersoonshuishouden;Tiel;2018;6.0;34;0.5;76.5;7.9
6304;Type: Eenpersoonshuishouden;Tilburg;2011;42.2;43;2.3;53.3;3.2
6305;Type: Eenpersoonshuishouden;Tilburg;2012;42.8;43;2.1;49.6;2.8
6306;Type: Eenpersoonshuishouden;Tilburg;2013;43.3;43;1.9;44.6;1.8
6307;Type: Eenpersoonshuishouden;Tilburg;2014;44.0;44;1.9;43.6;1.6
6308;Type: Eenpersoonshuishouden;Tilburg;2015;45.3;44;2.0;45.1;2.3
6309;Type: Eenpersoonshuishouden;Tilburg;2016;45.5;44;2.2;47.8;2.3
6310;Type: Eenpersoonshuishouden;Tilburg;2017;45.7;44;2.4;52.5;2.8
