ID;Geslacht;Leeftijd;Perioden;Bevolking_1
4886;Totaal mannen en vrouwen;40 tot 45 jaar;2027;1083086
4887;Totaal mannen en vrouwen;40 tot 45 jaar;2028;1100612
4888;Totaal mannen en vrouwen;40 tot 45 jaar;2029;1118718
4889;Totaal mannen en vrouwen;40 tot 45 jaar;2030;1133630
4890;Totaal mannen en vrouwen;40 tot 45 jaar;2031;1152340
4891;Totaal mannen en vrouwen;40 tot 45 jaar;2032;1165548
4892;Totaal mannen en vrouwen;40 tot 45 jaar;2033;1174950
4893;Totaal mannen en vrouwen;40 tot 45 jaar;2034;1182768
4894;Totaal mannen en vrouwen;40 tot 45 jaar;2035;1188924
4895;Totaal mannen en vrouwen;40 tot 45 jaar;2036;1182708
4896;Totaal mannen en vrouwen;40 tot 45 jaar;2037;1176235
4897;Totaal mannen en vrouwen;40 tot 45 jaar;2038;1173534
4898;Totaal mannen en vrouwen;40 tot 45 jaar;2039;1179376
4899;Totaal mannen en vrouwen;40 tot 45 jaar;2040;1186740
4900;Totaal mannen en vrouwen;40 tot 45 jaar;2041;1202756
4901;Totaal mannen en vrouwen;40 tot 45 jaar;2042;1215083
4902;Totaal mannen en vrouwen;40 tot 45 jaar;2043;1224150
4903;Totaal mannen en vrouwen;40 tot 45 jaar;2044;1225387
4904;Totaal mannen en vrouwen;40 tot 45 jaar;2045;1218185
4905;Totaal mannen en vrouwen;40 tot 45 jaar;2046;1201569
4906;Totaal mannen en vrouwen;40 tot 45 jaar;2047;1187149
4907;Totaal mannen en vrouwen;40 tot 45 jaar;2048;1171062
4908;Totaal mannen en vrouwen;40 tot 45 jaar;2049;1159028
4909;Totaal mannen en vrouwen;40 tot 45 jaar;2050;1152987
4910;Totaal mannen en vrouwen;40 tot 45 jaar;2051;1151861
4911;Totaal mannen en vrouwen;40 tot 45 jaar;2052;1148264
4912;Totaal mannen en vrouwen;40 tot 45 jaar;2053;1144393
4913;Totaal mannen en vrouwen;40 tot 45 jaar;2054;1133171
4914;Totaal mannen en vrouwen;40 tot 45 jaar;2055;1125630
4915;Totaal mannen en vrouwen;40 tot 45 jaar;2056;1114547
4916;Totaal mannen en vrouwen;40 tot 45 jaar;2057;1109468
4917;Totaal mannen en vrouwen;40 tot 45 jaar;2058;1105118
4918;Totaal mannen en vrouwen;40 tot 45 jaar;2059;1104809
4919;Totaal mannen en vrouwen;40 tot 45 jaar;2060;1102848
4920;Totaal mannen en vrouwen;45 tot 50 jaar;2020;1185274
4921;Totaal mannen en vrouwen;45 tot 50 jaar;2021;1132236
4922;Totaal mannen en vrouwen;45 tot 50 jaar;2022;1089011
4923;Totaal mannen en vrouwen;45 tot 50 jaar;2023;1055364
4924;Totaal mannen en vrouwen;45 tot 50 jaar;2024;1042382
4925;Totaal mannen en vrouwen;45 tot 50 jaar;2025;1036478
4926;Totaal mannen en vrouwen;45 tot 50 jaar;2026;1045780
4927;Totaal mannen en vrouwen;45 tot 50 jaar;2027;1053254
4928;Totaal mannen en vrouwen;45 tot 50 jaar;2028;1058162
4929;Totaal mannen en vrouwen;45 tot 50 jaar;2029;1059344
4930;Totaal mannen en vrouwen;45 tot 50 jaar;2030;1065643
4931;Totaal mannen en vrouwen;45 tot 50 jaar;2031;1068544
4932;Totaal mannen en vrouwen;45 tot 50 jaar;2032;1078950
4933;Totaal mannen en vrouwen;45 tot 50 jaar;2033;1094903
4934;Totaal mannen en vrouwen;45 tot 50 jaar;2034;1111472
4935;Totaal mannen en vrouwen;45 tot 50 jaar;2035;1125176
4936;Totaal mannen en vrouwen;45 tot 50 jaar;2036;1142850
4937;Totaal mannen en vrouwen;45 tot 50 jaar;2037;1155219
4938;Totaal mannen en vrouwen;45 tot 50 jaar;2038;1163939
4939;Totaal mannen en vrouwen;45 tot 50 jaar;2039;1171346
4940;Totaal mannen en vrouwen;45 tot 50 jaar;2040;1177197
4941;Totaal mannen en vrouwen;45 tot 50 jaar;2041;1170873
4942;Totaal mannen en vrouwen;45 tot 50 jaar;2042;1164345
4943;Totaal mannen en vrouwen;45 tot 50 jaar;2043;1161635
4944;Totaal mannen en vrouwen;45 tot 50 jaar;2044;1167398
4945;Totaal mannen en vrouwen;45 tot 50 jaar;2045;1174678
4946;Totaal mannen en vrouwen;45 tot 50 jaar;2046;1190598
4947;Totaal mannen en vrouwen;45 tot 50 jaar;2047;1202960
4948;Totaal mannen en vrouwen;45 tot 50 jaar;2048;1212108
4949;Totaal mannen en vrouwen;45 tot 50 jaar;2049;1213496
4950;Totaal mannen en vrouwen;45 tot 50 jaar;2050;1206483
4951;Totaal mannen en vrouwen;45 tot 50 jaar;2051;1190077
4952;Totaal mannen en vrouwen;45 tot 50 jaar;2052;1175763
4953;Totaal mannen en vrouwen;45 tot 50 jaar;2053;1159775
4954;Totaal mannen en vrouwen;45 tot 50 jaar;2054;1147791
4955;Totaal mannen en vrouwen;45 tot 50 jaar;2055;1141771
4956;Totaal mannen en vrouwen;45 tot 50 jaar;2056;1140633
4957;Totaal mannen en vrouwen;45 tot 50 jaar;2057;1137040
4958;Totaal mannen en vrouwen;45 tot 50 jaar;2058;1133148
4959;Totaal mannen en vrouwen;45 tot 50 jaar;2059;1121975
4960;Totaal mannen en vrouwen;45 tot 50 jaar;2060;1114435
4961;Totaal mannen en vrouwen;50 tot 55 jaar;2020;1281367
4962;Totaal mannen en vrouwen;50 tot 55 jaar;2021;1285236
4963;Totaal mannen en vrouwen;50 tot 55 jaar;2022;1282507
4964;Totaal mannen en vrouwen;50 tot 55 jaar;2023;1270082
4965;Totaal mannen en vrouwen;50 tot 55 jaar;2024;1237531
4966;Totaal mannen en vrouwen;50 tot 55 jaar;2025;1187110
4967;Totaal mannen en vrouwen;50 tot 55 jaar;2026;1133707
4968;Totaal mannen en vrouwen;50 tot 55 jaar;2027;1089586
4969;Totaal mannen en vrouwen;50 tot 55 jaar;2028;1054942
4970;Totaal mannen en vrouwen;50 tot 55 jaar;2029;1040632
4971;Totaal mannen en vrouwen;50 tot 55 jaar;2030;1033436
4972;Totaal mannen en vrouwen;50 tot 55 jaar;2031;1041318
4973;Totaal mannen en vrouwen;50 tot 55 jaar;2032;1047579
4974;Totaal mannen en vrouwen;50 tot 55 jaar;2033;1051233
4975;Totaal mannen en vrouwen;50 tot 55 jaar;2034;1051245
4976;Totaal mannen en vrouwen;50 tot 55 jaar;2035;1056445
4977;Totaal mannen en vrouwen;50 tot 55 jaar;2036;1058444
4978;Totaal mannen en vrouwen;50 tot 55 jaar;2037;1068012
4979;Totaal mannen en vrouwen;50 tot 55 jaar;2038;1083261
4980;Totaal mannen en vrouwen;50 tot 55 jaar;2039;1099150
4981;Totaal mannen en vrouwen;50 tot 55 jaar;2040;1112293
4982;Totaal mannen en vrouwen;50 tot 55 jaar;2041;1129468
4983;Totaal mannen en vrouwen;50 tot 55 jaar;2042;1141448
4984;Totaal mannen en vrouwen;50 tot 55 jaar;2043;1149866
4985;Totaal mannen en vrouwen;50 tot 55 jaar;2044;1157094
4986;Totaal mannen en vrouwen;50 tot 55 jaar;2045;1162841
4987;Totaal mannen en vrouwen;50 tot 55 jaar;2046;1156574
4988;Totaal mannen en vrouwen;50 tot 55 jaar;2047;1150145
4989;Totaal mannen en vrouwen;50 tot 55 jaar;2048;1147534
4990;Totaal mannen en vrouwen;50 tot 55 jaar;2049;1153322
4991;Totaal mannen en vrouwen;50 tot 55 jaar;2050;1160608
4992;Totaal mannen en vrouwen;50 tot 55 jaar;2051;1176508
4993;Totaal mannen en vrouwen;50 tot 55 jaar;2052;1188922
4994;Totaal mannen en vrouwen;50 tot 55 jaar;2053;1198126
4995;Totaal mannen en vrouwen;50 tot 55 jaar;2054;1199639
4996;Totaal mannen en vrouwen;50 tot 55 jaar;2055;1192809
4997;Totaal mannen en vrouwen;50 tot 55 jaar;2056;1176629
4998;Totaal mannen en vrouwen;50 tot 55 jaar;2057;1162453
4999;Totaal mannen en vrouwen;50 tot 55 jaar;2058;1146604
5000;Totaal mannen en vrouwen;50 tot 55 jaar;2059;1134756
5001;Totaal mannen en vrouwen;50 tot 55 jaar;2060;1128810
5002;Totaal mannen en vrouwen;55 tot 60 jaar;2020;1250450
5003;Totaal mannen en vrouwen;55 tot 60 jaar;2021;1263051
5004;Totaal mannen en vrouwen;55 tot 60 jaar;2022;1265667
5005;Totaal mannen en vrouwen;55 tot 60 jaar;2023;1264754
5006;Totaal mannen en vrouwen;55 tot 60 jaar;2024;1262062
5007;Totaal mannen en vrouwen;55 tot 60 jaar;2025;1266413
5008;Totaal mannen en vrouwen;55 tot 60 jaar;2026;1269823
5009;Totaal mannen en vrouwen;55 tot 60 jaar;2027;1266545
5010;Totaal mannen en vrouwen;55 tot 60 jaar;2028;1253716
5011;Totaal mannen en vrouwen;55 tot 60 jaar;2029;1221217
5012;Totaal mannen en vrouwen;55 tot 60 jaar;2030;1171191
5013;Totaal mannen en vrouwen;55 tot 60 jaar;2031;1118357
5014;Totaal mannen en vrouwen;55 tot 60 jaar;2032;1074663
5015;Totaal mannen en vrouwen;55 tot 60 jaar;2033;1040246
5016;Totaal mannen en vrouwen;55 tot 60 jaar;2034;1025755
5017;Totaal mannen en vrouwen;55 tot 60 jaar;2035;1018295
5018;Totaal mannen en vrouwen;55 tot 60 jaar;2036;1025612
5019;Totaal mannen en vrouwen;55 tot 60 jaar;2037;1031363
5020;Totaal mannen en vrouwen;55 tot 60 jaar;2038;1034516
5021;Totaal mannen en vrouwen;55 tot 60 jaar;2039;1034122
5022;Totaal mannen en vrouwen;55 tot 60 jaar;2040;1038858
5023;Totaal mannen en vrouwen;55 tot 60 jaar;2041;1040519
5024;Totaal mannen en vrouwen;55 tot 60 jaar;2042;1049688
5025;Totaal mannen en vrouwen;55 tot 60 jaar;2043;1064562
5026;Totaal mannen en vrouwen;55 tot 60 jaar;2044;1080077
5027;Totaal mannen en vrouwen;55 tot 60 jaar;2045;1092974
5028;Totaal mannen en vrouwen;55 tot 60 jaar;2046;1109911
5029;Totaal mannen en vrouwen;55 tot 60 jaar;2047;1121736
5030;Totaal mannen en vrouwen;55 tot 60 jaar;2048;1130063
5031;Totaal mannen en vrouwen;55 tot 60 jaar;2049;1137285
5032;Totaal mannen en vrouwen;55 tot 60 jaar;2050;1143074
5033;Totaal mannen en vrouwen;55 tot 60 jaar;2051;1137037
5034;Totaal mannen en vrouwen;55 tot 60 jaar;2052;1130841
5035;Totaal mannen en vrouwen;55 tot 60 jaar;2053;1128441
5036;Totaal mannen en vrouwen;55 tot 60 jaar;2054;1134309
5037;Totaal mannen en vrouwen;55 tot 60 jaar;2055;1141661
5038;Totaal mannen en vrouwen;55 tot 60 jaar;2056;1157535
5039;Totaal mannen en vrouwen;55 tot 60 jaar;2057;1169995
5040;Totaal mannen en vrouwen;55 tot 60 jaar;2058;1179254
5041;Totaal mannen en vrouwen;55 tot 60 jaar;2059;1180929
5042;Totaal mannen en vrouwen;55 tot 60 jaar;2060;1174337
5043;Totaal mannen en vrouwen;60 tot 65 jaar;2020;1117858
5044;Totaal mannen en vrouwen;60 tot 65 jaar;2021;1137960
5045;Totaal mannen en vrouwen;60 tot 65 jaar;2022;1159649
5046;Totaal mannen en vrouwen;60 tot 65 jaar;2023;1179904
5047;Totaal mannen en vrouwen;60 tot 65 jaar;2024;1200281
5048;Totaal mannen en vrouwen;60 tot 65 jaar;2025;1218659
5049;Totaal mannen en vrouwen;60 tot 65 jaar;2026;1230898
5050;Totaal mannen en vrouwen;60 tot 65 jaar;2027;1233321
5051;Totaal mannen en vrouwen;60 tot 65 jaar;2028;1232487
5052;Totaal mannen en vrouwen;60 tot 65 jaar;2029;1229847
5053;Totaal mannen en vrouwen;60 tot 65 jaar;2030;1234234
5054;Totaal mannen en vrouwen;60 tot 65 jaar;2031;1237599
5055;Totaal mannen en vrouwen;60 tot 65 jaar;2032;1234377
5056;Totaal mannen en vrouwen;60 tot 65 jaar;2033;1221718
5057;Totaal mannen en vrouwen;60 tot 65 jaar;2034;1189914
5058;Totaal mannen en vrouwen;60 tot 65 jaar;2035;1141061
5059;Totaal mannen en vrouwen;60 tot 65 jaar;2036;1089563
5060;Totaal mannen en vrouwen;60 tot 65 jaar;2037;1047003
5061;Totaal mannen en vrouwen;60 tot 65 jaar;2038;1013461
5062;Totaal mannen en vrouwen;60 tot 65 jaar;2039;999348
5063;Totaal mannen en vrouwen;60 tot 65 jaar;2040;992119
5064;Totaal mannen en vrouwen;60 tot 65 jaar;2041;999261
5065;Totaal mannen en vrouwen;60 tot 65 jaar;2042;1004863
5066;Totaal mannen en vrouwen;60 tot 65 jaar;2043;1007861
5067;Totaal mannen en vrouwen;60 tot 65 jaar;2044;1007410
5068;Totaal mannen en vrouwen;60 tot 65 jaar;2045;1012002
5069;Totaal mannen en vrouwen;60 tot 65 jaar;2046;1013654
5070;Totaal mannen en vrouwen;60 tot 65 jaar;2047;1022710
5071;Totaal mannen en vrouwen;60 tot 65 jaar;2048;1037427
5072;Totaal mannen en vrouwen;60 tot 65 jaar;2049;1052748
5073;Totaal mannen en vrouwen;60 tot 65 jaar;2050;1065551
5074;Totaal mannen en vrouwen;60 tot 65 jaar;2051;1082367
5075;Totaal mannen en vrouwen;60 tot 65 jaar;2052;1094173
5076;Totaal mannen en vrouwen;60 tot 65 jaar;2053;1102541
5077;Totaal mannen en vrouwen;60 tot 65 jaar;2054;1109852
5078;Totaal mannen en vrouwen;60 tot 65 jaar;2055;1115769
5079;Totaal mannen en vrouwen;60 tot 65 jaar;2056;1110085
5080;Totaal mannen en vrouwen;60 tot 65 jaar;2057;1104229
5081;Totaal mannen en vrouwen;60 tot 65 jaar;2058;1102094
5082;Totaal mannen en vrouwen;60 tot 65 jaar;2059;1108089
5083;Totaal mannen en vrouwen;60 tot 65 jaar;2060;1115540
5084;Totaal mannen en vrouwen;65 tot 70 jaar;2020;996231
5085;Totaal mannen en vrouwen;65 tot 70 jaar;2021;1005157
5086;Totaal mannen en vrouwen;65 tot 70 jaar;2022;1020545
5087;Totaal mannen en vrouwen;65 tot 70 jaar;2023;1032916
5088;Totaal mannen en vrouwen;65 tot 70 jaar;2024;1050469
5089;Totaal mannen en vrouwen;65 tot 70 jaar;2025;1071244
5090;Totaal mannen en vrouwen;65 tot 70 jaar;2026;1090901
5091;Totaal mannen en vrouwen;65 tot 70 jaar;2027;1112269
5092;Totaal mannen en vrouwen;65 tot 70 jaar;2028;1132129
5093;Totaal mannen en vrouwen;65 tot 70 jaar;2029;1152121
5094;Totaal mannen en vrouwen;65 tot 70 jaar;2030;1170159
5095;Totaal mannen en vrouwen;65 tot 70 jaar;2031;1182377
5096;Totaal mannen en vrouwen;65 tot 70 jaar;2032;1185071
5097;Totaal mannen en vrouwen;65 tot 70 jaar;2033;1184738
5098;Totaal mannen en vrouwen;65 tot 70 jaar;2034;1182622
5099;Totaal mannen en vrouwen;65 tot 70 jaar;2035;1187460
5100;Totaal mannen en vrouwen;65 tot 70 jaar;2036;1191188
5101;Totaal mannen en vrouwen;65 tot 70 jaar;2037;1188452
5102;Totaal mannen en vrouwen;65 tot 70 jaar;2038;1176471
5103;Totaal mannen en vrouwen;65 tot 70 jaar;2039;1146011
5104;Totaal mannen en vrouwen;65 tot 70 jaar;2040;1099115
5105;Totaal mannen en vrouwen;65 tot 70 jaar;2041;1049726
5106;Totaal mannen en vrouwen;65 tot 70 jaar;2042;1008959
5107;Totaal mannen en vrouwen;65 tot 70 jaar;2043;976865
5108;Totaal mannen en vrouwen;65 tot 70 jaar;2044;963544
5109;Totaal mannen en vrouwen;65 tot 70 jaar;2045;956890
5110;Totaal mannen en vrouwen;65 tot 70 jaar;2046;964095
5111;Totaal mannen en vrouwen;65 tot 70 jaar;2047;969800
5112;Totaal mannen en vrouwen;65 tot 70 jaar;2048;972929
5113;Totaal mannen en vrouwen;65 tot 70 jaar;2049;972715
5114;Totaal mannen en vrouwen;65 tot 70 jaar;2050;977409
5115;Totaal mannen en vrouwen;65 tot 70 jaar;2051;979322
5116;Totaal mannen en vrouwen;65 tot 70 jaar;2052;988448
5117;Totaal mannen en vrouwen;65 tot 70 jaar;2053;1003116
5118;Totaal mannen en vrouwen;65 tot 70 jaar;2054;1018345
5119;Totaal mannen en vrouwen;65 tot 70 jaar;2055;1031183
5120;Totaal mannen en vrouwen;65 tot 70 jaar;2056;1047953
5121;Totaal mannen en vrouwen;65 tot 70 jaar;2057;1059831
5122;Totaal mannen en vrouwen;65 tot 70 jaar;2058;1068342
5123;Totaal mannen en vrouwen;65 tot 70 jaar;2059;1075861
5124;Totaal mannen en vrouwen;65 tot 70 jaar;2060;1081999
5125;Totaal mannen en vrouwen;70 tot 75 jaar;2020;941323
5126;Totaal mannen en vrouwen;70 tot 75 jaar;2021;972492
5127;Totaal mannen en vrouwen;70 tot 75 jaar;2022;945321
5128;Totaal mannen en vrouwen;70 tot 75 jaar;2023;931788
5129;Totaal mannen en vrouwen;70 tot 75 jaar;2024;927797
5130;Totaal mannen en vrouwen;70 tot 75 jaar;2025;932103
5131;Totaal mannen en vrouwen;70 tot 75 jaar;2026;941755
5132;Totaal mannen en vrouwen;70 tot 75 jaar;2027;957261
5133;Totaal mannen en vrouwen;70 tot 75 jaar;2028;970113
5134;Totaal mannen en vrouwen;70 tot 75 jaar;2029;987737
5135;Totaal mannen en vrouwen;70 tot 75 jaar;2030;1008389
5136;Totaal mannen en vrouwen;70 tot 75 jaar;2031;1027820
5137;Totaal mannen en vrouwen;70 tot 75 jaar;2032;1049074
5138;Totaal mannen en vrouwen;70 tot 75 jaar;2033;1068741
5139;Totaal mannen en vrouwen;70 tot 75 jaar;2034;1088567
5140;Totaal mannen en vrouwen;70 tot 75 jaar;2035;1106531
5141;Totaal mannen en vrouwen;70 tot 75 jaar;2036;1119000
5142;Totaal mannen en vrouwen;70 tot 75 jaar;2037;1122387
5143;Totaal mannen en vrouwen;70 tot 75 jaar;2038;1123022
5144;Totaal mannen en vrouwen;70 tot 75 jaar;2039;1121938
5145;Totaal mannen en vrouwen;70 tot 75 jaar;2040;1127628
5146;Totaal mannen en vrouwen;70 tot 75 jaar;2041;1132109
5147;Totaal mannen en vrouwen;70 tot 75 jaar;2042;1130272
5148;Totaal mannen en vrouwen;70 tot 75 jaar;2043;1119461
5149;Totaal mannen en vrouwen;70 tot 75 jaar;2044;1090960
5150;Totaal mannen en vrouwen;70 tot 75 jaar;2045;1046825
5151;Totaal mannen en vrouwen;70 tot 75 jaar;2046;1000342
5152;Totaal mannen en vrouwen;70 tot 75 jaar;2047;962111
5153;Totaal mannen en vrouwen;70 tot 75 jaar;2048;932125
5154;Totaal mannen en vrouwen;70 tot 75 jaar;2049;920076
5155;Totaal mannen en vrouwen;70 tot 75 jaar;2050;914402
5156;Totaal mannen en vrouwen;70 tot 75 jaar;2051;921962
5157;Totaal mannen en vrouwen;70 tot 75 jaar;2052;928047
5158;Totaal mannen en vrouwen;70 tot 75 jaar;2053;931571
5159;Totaal mannen en vrouwen;70 tot 75 jaar;2054;931870
5160;Totaal mannen en vrouwen;70 tot 75 jaar;2055;936891
5161;Totaal mannen en vrouwen;70 tot 75 jaar;2056;939314
5162;Totaal mannen en vrouwen;70 tot 75 jaar;2057;948735
5163;Totaal mannen en vrouwen;70 tot 75 jaar;2058;963508
5164;Totaal mannen en vrouwen;70 tot 75 jaar;2059;978785
5165;Totaal mannen en vrouwen;70 tot 75 jaar;2060;991802
5166;Totaal mannen en vrouwen;75 tot 80 jaar;2020;633257
5167;Totaal mannen en vrouwen;75 tot 80 jaar;2021;646812
5168;Totaal mannen en vrouwen;75 tot 80 jaar;2022;718883
5169;Totaal mannen en vrouwen;75 tot 80 jaar;2023;777578
5170;Totaal mannen en vrouwen;75 tot 80 jaar;2024;815939
5171;Totaal mannen en vrouwen;75 tot 80 jaar;2025;841614
5172;Totaal mannen en vrouwen;75 tot 80 jaar;2026;869615
5173;Totaal mannen en vrouwen;75 tot 80 jaar;2027;847205
5174;Totaal mannen en vrouwen;75 tot 80 jaar;2028;837202
5175;Totaal mannen en vrouwen;75 tot 80 jaar;2029;835620
5176;Totaal mannen en vrouwen;75 tot 80 jaar;2030;841377
5177;Totaal mannen en vrouwen;75 tot 80 jaar;2031;851937
5178;Totaal mannen en vrouwen;75 tot 80 jaar;2032;867637
5179;Totaal mannen en vrouwen;75 tot 80 jaar;2033;881110
5180;Totaal mannen en vrouwen;75 tot 80 jaar;2034;898817
5181;Totaal mannen en vrouwen;75 tot 80 jaar;2035;919315
5182;Totaal mannen en vrouwen;75 tot 80 jaar;2036;938523
5183;Totaal mannen en vrouwen;75 tot 80 jaar;2037;959622
5184;Totaal mannen en vrouwen;75 tot 80 jaar;2038;979145
5185;Totaal mannen en vrouwen;75 tot 80 jaar;2039;998866
5186;Totaal mannen en vrouwen;75 tot 80 jaar;2040;1016892
5187;Totaal mannen en vrouwen;75 tot 80 jaar;2041;1029769
5188;Totaal mannen en vrouwen;75 tot 80 jaar;2042;1034207
5189;Totaal mannen en vrouwen;75 tot 80 jaar;2043;1036184
5190;Totaal mannen en vrouwen;75 tot 80 jaar;2044;1036624
5191;Totaal mannen en vrouwen;75 tot 80 jaar;2045;1043611
5192;Totaal mannen en vrouwen;75 tot 80 jaar;2046;1049239
5193;Totaal mannen en vrouwen;75 tot 80 jaar;2047;1048742
5194;Totaal mannen en vrouwen;75 tot 80 jaar;2048;1039643
5195;Totaal mannen en vrouwen;75 tot 80 jaar;2049;1013915
5196;Totaal mannen en vrouwen;75 tot 80 jaar;2050;973782
5197;Totaal mannen en vrouwen;75 tot 80 jaar;2051;931520
5198;Totaal mannen en vrouwen;75 tot 80 jaar;2052;897002
5199;Totaal mannen en vrouwen;75 tot 80 jaar;2053;870149
5200;Totaal mannen en vrouwen;75 tot 80 jaar;2054;859998
5201;Totaal mannen en vrouwen;75 tot 80 jaar;2055;855790
5202;Totaal mannen en vrouwen;75 tot 80 jaar;2056;863956
5203;Totaal mannen en vrouwen;75 tot 80 jaar;2057;870666
5204;Totaal mannen en vrouwen;75 tot 80 jaar;2058;874825
5205;Totaal mannen en vrouwen;75 tot 80 jaar;2059;875929
5206;Totaal mannen en vrouwen;75 tot 80 jaar;2060;881508
5207;Totaal mannen en vrouwen;80 tot 85 jaar;2020;436078
5208;Totaal mannen en vrouwen;80 tot 85 jaar;2021;452185
5209;Totaal mannen en vrouwen;80 tot 85 jaar;2022;462996
5210;Totaal mannen en vrouwen;80 tot 85 jaar;2023;477648
5211;Totaal mannen en vrouwen;80 tot 85 jaar;2024;495728
5212;Totaal mannen en vrouwen;80 tot 85 jaar;2025;517419
5213;Totaal mannen en vrouwen;80 tot 85 jaar;2026;529846
5214;Totaal mannen en vrouwen;80 tot 85 jaar;2027;591990
5215;Totaal mannen en vrouwen;80 tot 85 jaar;2028;642349
5216;Totaal mannen en vrouwen;80 tot 85 jaar;2029;675322
5217;Totaal mannen en vrouwen;80 tot 85 jaar;2030;697462
5218;Totaal mannen en vrouwen;80 tot 85 jaar;2031;720555
5219;Totaal mannen en vrouwen;80 tot 85 jaar;2032;704555
5220;Totaal mannen en vrouwen;80 tot 85 jaar;2033;699143
5221;Totaal mannen en vrouwen;80 tot 85 jaar;2034;700457
5222;Totaal mannen en vrouwen;80 tot 85 jaar;2035;707743
5223;Totaal mannen en vrouwen;80 tot 85 jaar;2036;719014
5224;Totaal mannen en vrouwen;80 tot 85 jaar;2037;734507
5225;Totaal mannen en vrouwen;80 tot 85 jaar;2038;748391
5226;Totaal mannen en vrouwen;80 tot 85 jaar;2039;765768
5227;Totaal mannen en vrouwen;80 tot 85 jaar;2040;785602
5228;Totaal mannen en vrouwen;80 tot 85 jaar;2041;804104
5229;Totaal mannen en vrouwen;80 tot 85 jaar;2042;824510
5230;Totaal mannen en vrouwen;80 tot 85 jaar;2043;843431
5231;Totaal mannen en vrouwen;80 tot 85 jaar;2044;862597
5232;Totaal mannen en vrouwen;80 tot 85 jaar;2045;880368
5233;Totaal mannen en vrouwen;80 tot 85 jaar;2046;893429
5234;Totaal mannen en vrouwen;80 tot 85 jaar;2047;899144
5235;Totaal mannen en vrouwen;80 tot 85 jaar;2048;902784
5236;Totaal mannen en vrouwen;80 tot 85 jaar;2049;905267
5237;Totaal mannen en vrouwen;80 tot 85 jaar;2050;913995
5238;Totaal mannen en vrouwen;80 tot 85 jaar;2051;921128
5239;Totaal mannen en vrouwen;80 tot 85 jaar;2052;922399
5240;Totaal mannen en vrouwen;80 tot 85 jaar;2053;915695
5241;Totaal mannen en vrouwen;80 tot 85 jaar;2054;893996
5242;Totaal mannen en vrouwen;80 tot 85 jaar;2055;860016
5243;Totaal mannen en vrouwen;80 tot 85 jaar;2056;824255
5244;Totaal mannen en vrouwen;80 tot 85 jaar;2057;795494
5245;Totaal mannen en vrouwen;80 tot 85 jaar;2058;773509
5246;Totaal mannen en vrouwen;80 tot 85 jaar;2059;766245
5247;Totaal mannen en vrouwen;80 tot 85 jaar;2060;764216
5248;Totaal mannen en vrouwen;85 tot 90 jaar;2020;255918
5249;Totaal mannen en vrouwen;85 tot 90 jaar;2021;260607
5250;Totaal mannen en vrouwen;85 tot 90 jaar;2022;267006
5251;Totaal mannen en vrouwen;85 tot 90 jaar;2023;272948
5252;Totaal mannen en vrouwen;85 tot 90 jaar;2024;283760
5253;Totaal mannen en vrouwen;85 tot 90 jaar;2025;294581
5254;Totaal mannen en vrouwen;85 tot 90 jaar;2026;306809
5255;Totaal mannen en vrouwen;85 tot 90 jaar;2027;315123
5256;Totaal mannen en vrouwen;85 tot 90 jaar;2028;326243
5257;Totaal mannen en vrouwen;85 tot 90 jaar;2029;340598
5258;Totaal mannen en vrouwen;85 tot 90 jaar;2030;357628
5259;Totaal mannen en vrouwen;85 tot 90 jaar;2031;367723
5260;Totaal mannen en vrouwen;85 tot 90 jaar;2032;415011
5261;Totaal mannen en vrouwen;85 tot 90 jaar;2033;452621
5262;Totaal mannen en vrouwen;85 tot 90 jaar;2034;476968
5263;Totaal mannen en vrouwen;85 tot 90 jaar;2035;493125
5264;Totaal mannen en vrouwen;85 tot 90 jaar;2036;508736
5265;Totaal mannen en vrouwen;85 tot 90 jaar;2037;500457
5266;Totaal mannen en vrouwen;85 tot 90 jaar;2038;500147
5267;Totaal mannen en vrouwen;85 tot 90 jaar;2039;504172
5268;Totaal mannen en vrouwen;85 tot 90 jaar;2040;512244
5269;Totaal mannen en vrouwen;85 tot 90 jaar;2041;523083
5270;Totaal mannen en vrouwen;85 tot 90 jaar;2042;536877
5271;Totaal mannen en vrouwen;85 tot 90 jaar;2043;549864
5272;Totaal mannen en vrouwen;85 tot 90 jaar;2044;565287
5273;Totaal mannen en vrouwen;85 tot 90 jaar;2045;582659
5274;Totaal mannen en vrouwen;85 tot 90 jaar;2046;598800
5275;Totaal mannen en vrouwen;85 tot 90 jaar;2047;616737
5276;Totaal mannen en vrouwen;85 tot 90 jaar;2048;633429
5277;Totaal mannen en vrouwen;85 tot 90 jaar;2049;650436
5278;Totaal mannen en vrouwen;85 tot 90 jaar;2050;666539
5279;Totaal mannen en vrouwen;85 tot 90 jaar;2051;678620
5280;Totaal mannen en vrouwen;85 tot 90 jaar;2052;685160
5281;Totaal mannen en vrouwen;85 tot 90 jaar;2053;690197
5282;Totaal mannen en vrouwen;85 tot 90 jaar;2054;694757
5283;Totaal mannen en vrouwen;85 tot 90 jaar;2055;704970
5284;Totaal mannen en vrouwen;85 tot 90 jaar;2056;713305
5285;Totaal mannen en vrouwen;85 tot 90 jaar;2057;716294
5286;Totaal mannen en vrouwen;85 tot 90 jaar;2058;712529
5287;Totaal mannen en vrouwen;85 tot 90 jaar;2059;696569
5288;Totaal mannen en vrouwen;85 tot 90 jaar;2060;671943
