ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
7137;53 jaar;Mannen en vrouwen;2016;203004;45613;31689;13924;10674;3250;23340;22272
7138;53 jaar;Mannen en vrouwen;2017;205717;46382;32076;14306;10968;3337;23696;22686
7139;53 jaar;Mannen en vrouwen;2018;206025;48795;33943;14852;11484;3368;25339;23456
7140;53 jaar;Mannen en vrouwen;2019;200878;48807;34033;14774;11583;3191;25376;23431
7141;53 jaar;Mannen en vrouwen;2020;196179;48601;33922;14678;11601;3078;25592;23009
7142;53 jaar;Mannen en vrouwen;2021;195306;47399;32638;14762;11688;3074;24132;23268
7143;53 jaar;Mannen en vrouwen;2022;193998;49663;34756;14907;11744;3163;26438;23225
7144;53 jaar;Mannen en vrouwen;2023;202018;51428;35639;15790;12444;3346;27376;24052
7145;53 jaar;Mannen en vrouwen;2024;195104;51677;36387;15290;11666;3624;28366;23310
7146;53 jaar;Mannen en vrouwen;2025;185398;50931;35900;15031;11149;3881;28232;22699
7147;53 jaar;Mannen en vrouwen;2026;174554;50377;35584;14792;10615;4177;28233;22143
7148;53 jaar;Mannen en vrouwen;2027;159373;48796;34977;13819;9487;4332;27690;21106
7149;53 jaar;Mannen en vrouwen;2028;151797;48837;34799;14038;9317;4721;27888;20949
7150;53 jaar;Mannen en vrouwen;2029;144319;47932;33340;14592;9103;5489;27138;20795
7151;53 jaar;Mannen en vrouwen;2030;142682;48026;32594;15432;9123;6308;27009;21016
7152;53 jaar;Mannen en vrouwen;2031;138982;49551;33364;16187;9077;7110;28581;20970
7153;53 jaar;Mannen en vrouwen;2032;139590;50689;33209;17480;9477;8002;29152;21536
7154;53 jaar;Mannen en vrouwen;2033;138051;51435;32964;18471;9545;8926;29783;21652
7155;53 jaar;Mannen en vrouwen;2034;141593;53079;32574;20505;10094;10411;30795;22284
7156;53 jaar;Mannen en vrouwen;2035;138398;53950;32638;21312;10060;11251;31623;22327
7157;53 jaar;Mannen en vrouwen;2036;133822;53814;33028;20787;9770;11016;31668;22147
7158;53 jaar;Mannen en vrouwen;2037;132184;54312;33304;21008;9699;11310;31982;22330
7159;53 jaar;Mannen en vrouwen;2038;135365;55291;33838;21453;9963;11490;32637;22654
7160;53 jaar;Mannen en vrouwen;2039;138193;55683;33914;21769;9992;11777;32770;22913
7161;53 jaar;Mannen en vrouwen;2040;142335;56399;33650;22750;10454;12296;33018;23382
7162;53 jaar;Mannen en vrouwen;2041;143200;57303;33797;23506;10430;13076;33789;23515
7163;53 jaar;Mannen en vrouwen;2042;141763;58766;34014;24752;10690;14063;34890;23875
7164;53 jaar;Mannen en vrouwen;2043;143183;59790;34308;25482;10747;14735;35792;23998
7165;53 jaar;Mannen en vrouwen;2044;148772;61412;34422;26990;11351;15638;37009;24404
7166;53 jaar;Mannen en vrouwen;2045;148741;62071;34637;27435;11586;15849;37349;24723
7167;53 jaar;Mannen en vrouwen;2046;146496;62783;34888;27895;11643;16252;37991;24792
7168;53 jaar;Mannen en vrouwen;2047;145563;62967;35060;27908;11793;16115;38027;24941
7169;53 jaar;Mannen en vrouwen;2048;145607;63919;35392;28528;11908;16619;38666;25253
7170;53 jaar;Mannen en vrouwen;2049;141755;64005;35730;28275;11941;16334;38568;25437
7171;53 jaar;Mannen en vrouwen;2050;140856;64849;36174;28675;12014;16661;39207;25643
7172;53 jaar;Mannen;2007;94594;17139;11075;6064;4789;1274;6791;10348
7173;53 jaar;Mannen;2008;95284;17362;11445;5917;4645;1272;7194;10168
7174;53 jaar;Mannen;2009;95253;17634;11641;5993;4673;1320;7603;10031
7175;53 jaar;Mannen;2010;97044;18467;12488;5979;4585;1394;8526;9940
7176;53 jaar;Mannen;2011;98212;18270;12147;6123;4736;1387;8318;9952
7177;53 jaar;Mannen;2012;99128;19160;12714;6446;4867;1579;9063;10098
7178;53 jaar;Mannen;2013;100967;19893;13406;6487;4844;1643;9693;10200
7179;53 jaar;Mannen;2014;100090;21284;14887;6398;4808;1590;11038;10246
7180;53 jaar;Mannen;2015;102850;21136;14328;6808;5151;1657;10570;10566
7181;53 jaar;Mannen;2016;102279;22173;15238;6935;5315;1620;11558;10614
7182;53 jaar;Mannen;2017;103981;22736;15539;7196;5460;1737;11871;10865
7183;53 jaar;Mannen;2018;104008;23903;16406;7497;5820;1677;12658;11245
7184;53 jaar;Mannen;2019;101630;23896;16527;7368;5788;1580;12631;11265
7185;53 jaar;Mannen;2020;98999;23710;16400;7310;5765;1545;12649;11061
7186;53 jaar;Mannen;2021;98678;22912;15576;7336;5822;1513;11795;11117
7187;53 jaar;Mannen;2022;97731;23873;16443;7430;5889;1540;12695;11177
7188;53 jaar;Mannen;2023;101929;24588;16719;7869;6165;1704;13021;11567
7189;53 jaar;Mannen;2024;98274;24519;16842;7677;5861;1816;13280;11239
7190;53 jaar;Mannen;2025;93584;23923;16403;7520;5548;1973;13031;10892
7191;53 jaar;Mannen;2026;87628;23383;16005;7377;5312;2066;12791;10592
7192;53 jaar;Mannen;2027;80358;22513;15668;6845;4698;2147;12466;10047
7193;53 jaar;Mannen;2028;76814;22550;15595;6955;4578;2376;12618;9932
7194;53 jaar;Mannen;2029;72957;22165;14902;7263;4551;2712;12216;9949
7195;53 jaar;Mannen;2030;72483;22385;14703;7682;4565;3117;12298;10087
7196;53 jaar;Mannen;2031;70532;22873;14925;7948;4503;3446;12845;10028
7197;53 jaar;Mannen;2032;70781;23446;14876;8570;4704;3866;13112;10334
7198;53 jaar;Mannen;2033;69892;23944;14816;9128;4743;4385;13493;10452
7199;53 jaar;Mannen;2034;71928;24643;14644;9999;5007;4992;13863;10780
7200;53 jaar;Mannen;2035;69953;25077;14675;10401;4983;5419;14217;10859
7201;53 jaar;Mannen;2036;68055;25034;14910;10124;4808;5316;14280;10754
7202;53 jaar;Mannen;2037;67289;25173;15054;10119;4751;5368;14350;10824
7203;53 jaar;Mannen;2038;68993;25837;15381;10456;4899;5557;14817;11020
7204;53 jaar;Mannen;2039;70104;26155;15582;10573;4974;5599;15019;11135
7205;53 jaar;Mannen;2040;71959;26614;15616;10998;5120;5879;15259;11355
7206;53 jaar;Mannen;2041;73046;27087;15749;11339;5095;6244;15639;11449
7207;53 jaar;Mannen;2042;72048;27805;15851;11954;5152;6802;16278;11527
7208;53 jaar;Mannen;2043;72442;28418;16050;12368;5245;7123;16727;11691
7209;53 jaar;Mannen;2044;75811;29039;16088;12951;5494;7457;17182;11856
7210;53 jaar;Mannen;2045;75489;29478;16188;13289;5637;7653;17428;12050
7211;53 jaar;Mannen;2046;74537;29821;16336;13485;5607;7878;17806;12015
7212;53 jaar;Mannen;2047;73855;29941;16457;13484;5787;7697;17724;12217
7213;53 jaar;Mannen;2048;73963;30430;16601;13829;5819;8010;18089;12341
7214;53 jaar;Mannen;2049;72023;30489;16794;13695;5792;7903;18047;12442
7215;53 jaar;Mannen;2050;71932;31021;17035;13986;5887;8099;18392;12629
7216;53 jaar;Vrouwen;2007;92033;18209;12484;5724;4586;1139;7167;11042
7217;53 jaar;Vrouwen;2008;92357;18989;13178;5811;4641;1170;7901;11087
7218;53 jaar;Vrouwen;2009;93724;19179;13307;5872;4579;1293;8174;11005
7219;53 jaar;Vrouwen;2010;94748;19604;13746;5858;4551;1308;8670;10934
7220;53 jaar;Vrouwen;2011;96082;19996;13876;6120;4638;1481;8844;11152
7221;53 jaar;Vrouwen;2012;97232;20495;14211;6284;4652;1631;9484;11011
7222;53 jaar;Vrouwen;2013;99404;21153;14530;6623;5011;1612;9753;11401
7223;53 jaar;Vrouwen;2014;98126;22434;15983;6451;4838;1613;11264;11170
7224;53 jaar;Vrouwen;2015;101763;21819;15210;6609;5093;1516;10404;11415
7225;53 jaar;Vrouwen;2016;100725;23440;16451;6989;5359;1630;11782;11658
7226;53 jaar;Vrouwen;2017;101736;23646;16536;7109;5509;1601;11824;11821
7227;53 jaar;Vrouwen;2018;102017;24892;17536;7355;5664;1691;12681;12211
7228;53 jaar;Vrouwen;2019;99248;24912;17506;7406;5794;1611;12745;12166
7229;53 jaar;Vrouwen;2020;97180;24891;17522;7369;5836;1533;12942;11948
7230;53 jaar;Vrouwen;2021;96628;24487;17061;7426;5865;1561;12337;12150
7231;53 jaar;Vrouwen;2022;96267;25791;18313;7477;5855;1622;13743;12048
7232;53 jaar;Vrouwen;2023;100089;26840;18919;7921;6279;1642;14355;12485
7233;53 jaar;Vrouwen;2024;96830;27158;19545;7613;5805;1808;15086;12072
7234;53 jaar;Vrouwen;2025;91814;27008;19497;7511;5602;1909;15201;11807
7235;53 jaar;Vrouwen;2026;86925;26994;19579;7415;5304;2111;15442;11552
7236;53 jaar;Vrouwen;2027;79015;26283;19308;6974;4789;2185;15224;11059
7237;53 jaar;Vrouwen;2028;74983;26287;19204;7083;4738;2345;15270;11017
7238;53 jaar;Vrouwen;2029;71363;25767;18438;7329;4552;2778;14922;10846
7239;53 jaar;Vrouwen;2030;70199;25641;17891;7749;4558;3192;14711;10929
7240;53 jaar;Vrouwen;2031;68450;26678;18439;8239;4574;3665;15736;10942
7241;53 jaar;Vrouwen;2032;68809;27242;18333;8910;4774;4136;16041;11202
7242;53 jaar;Vrouwen;2033;68159;27491;18148;9343;4802;4541;16291;11200
7243;53 jaar;Vrouwen;2034;69665;28436;17929;10506;5088;5419;16932;11504
7244;53 jaar;Vrouwen;2035;68446;28873;17963;10910;5078;5833;17405;11468
7245;53 jaar;Vrouwen;2036;65767;28781;18118;10663;4962;5700;17388;11393
7246;53 jaar;Vrouwen;2037;64894;29139;18250;10889;4947;5942;17633;11506
7247;53 jaar;Vrouwen;2038;66372;29454;18457;10997;5064;5934;17820;11634
7248;53 jaar;Vrouwen;2039;68089;29528;18332;11196;5018;6178;17750;11778
7249;53 jaar;Vrouwen;2040;70376;29785;18034;11751;5335;6417;17759;12027
7250;53 jaar;Vrouwen;2041;70154;30216;18048;12168;5335;6832;18150;12066
7251;53 jaar;Vrouwen;2042;69715;30961;18163;12798;5538;7260;18613;12348
7252;53 jaar;Vrouwen;2043;70741;31371;18258;13113;5501;7612;19064;12307
7253;53 jaar;Vrouwen;2044;72961;32374;18335;14039;5858;8182;19826;12548
7254;53 jaar;Vrouwen;2045;73252;32593;18448;14145;5949;8196;19920;12673
7255;53 jaar;Vrouwen;2046;71959;32962;18552;14410;6036;8374;20185;12777
7256;53 jaar;Vrouwen;2047;71707;33026;18602;14424;6006;8418;20303;12723
7257;53 jaar;Vrouwen;2048;71643;33490;18791;14698;6089;8609;20577;12912
7258;53 jaar;Vrouwen;2049;69732;33516;18937;14580;6149;8431;20521;12995
7259;53 jaar;Vrouwen;2050;68924;33828;19139;14689;6127;8562;20815;13013
7260;54 jaar;Mannen en vrouwen;2007;187182;35357;22909;12448;10020;2428;13238;22120
7261;54 jaar;Mannen en vrouwen;2008;185687;34987;23263;11724;9324;2400;13774;21213
7262;54 jaar;Mannen en vrouwen;2009;186724;35991;24325;11666;9237;2429;14897;21094
7263;54 jaar;Mannen en vrouwen;2010;188089;36462;24660;11802;9203;2599;15574;20888
7264;54 jaar;Mannen en vrouwen;2011;190919;37714;25935;11779;9092;2687;16976;20738
7265;54 jaar;Mannen en vrouwen;2012;193439;37919;25736;12183;9328;2855;16944;20975
7266;54 jaar;Mannen en vrouwen;2013;195518;39294;26628;12667;9472;3194;18313;20982
7267;54 jaar;Mannen en vrouwen;2014;199525;40675;27632;13044;9805;3239;19206;21470
7268;54 jaar;Mannen en vrouwen;2015;197392;43302;30516;12786;9600;3187;22016;21286
7269;54 jaar;Mannen en vrouwen;2016;203764;42574;29223;13351;10194;3157;20725;21848
7270;54 jaar;Mannen en vrouwen;2017;202172;45200;31345;13855;10622;3234;23058;22143
7271;54 jaar;Mannen en vrouwen;2018;204875;45967;31732;14235;10915;3321;23418;22550
7272;54 jaar;Mannen en vrouwen;2019;205188;48358;33578;14780;11429;3350;25045;23313
7273;54 jaar;Mannen en vrouwen;2020;200072;48380;33678;14702;11528;3175;25091;23290
7274;54 jaar;Mannen en vrouwen;2021;195403;48192;33586;14607;11545;3062;25317;22875
7275;54 jaar;Mannen en vrouwen;2022;194538;47008;32318;14690;11631;3058;23879;23128
7276;54 jaar;Mannen en vrouwen;2023;193238;49256;34422;14834;11688;3146;26166;23090
7277;54 jaar;Mannen en vrouwen;2024;201218;51019;35307;15712;12384;3328;27106;23912
7278;54 jaar;Mannen en vrouwen;2025;194342;51268;36053;15215;11611;3604;28091;23177
7279;54 jaar;Mannen en vrouwen;2026;184687;50546;35588;14958;11098;3860;27974;22572
7280;54 jaar;Mannen en vrouwen;2027;173901;50001;35281;14720;10567;4153;27980;22021
7281;54 jaar;Mannen en vrouwen;2028;158797;48444;34691;13753;9445;4308;27453;20991
7282;54 jaar;Mannen en vrouwen;2029;151263;48493;34522;13970;9276;4694;27657;20836
7283;54 jaar;Mannen en vrouwen;2030;143822;47604;33083;14522;9064;5458;26920;20684
7284;54 jaar;Mannen en vrouwen;2031;142196;47705;32349;15356;9085;6271;26801;20905
7285;54 jaar;Mannen en vrouwen;2032;138516;49226;33119;16107;9039;7069;28365;20861
7286;54 jaar;Mannen en vrouwen;2033;139122;50361;32969;17392;9437;7955;28937;21423
7287;54 jaar;Mannen en vrouwen;2034;137594;51109;32731;18378;9506;8872;29569;21540
7288;54 jaar;Mannen en vrouwen;2035;141121;52747;32347;20401;10051;10350;30578;22169
7289;54 jaar;Mannen en vrouwen;2036;137945;53617;32414;21203;10018;11186;31405;22212
7290;54 jaar;Mannen en vrouwen;2037;133392;53484;32802;20682;9730;10953;31452;22032
7291;54 jaar;Mannen en vrouwen;2038;131765;53983;33079;20904;9659;11245;31769;22214
7292;54 jaar;Mannen en vrouwen;2039;134932;54959;33612;21347;9922;11425;32422;22536
7293;54 jaar;Mannen en vrouwen;2040;137749;55353;33690;21662;9951;11711;32559;22794
7294;54 jaar;Mannen en vrouwen;2041;141875;56073;33434;22639;10411;12228;32811;23262
7295;54 jaar;Mannen en vrouwen;2042;142737;56977;33584;23393;10388;13005;33582;23395
7296;54 jaar;Mannen en vrouwen;2043;141311;58437;33804;24633;10646;13986;34681;23756
7297;54 jaar;Mannen en vrouwen;2044;142730;59457;34099;25358;10702;14656;35580;23877
7298;54 jaar;Mannen en vrouwen;2045;148295;61074;34216;26858;11303;15555;36792;24282
7299;54 jaar;Mannen en vrouwen;2046;148269;61734;34433;27301;11537;15764;37133;24600
7300;54 jaar;Mannen en vrouwen;2047;146038;62445;34686;27759;11593;16166;37773;24672
7301;54 jaar;Mannen en vrouwen;2048;145112;62632;34860;27773;11743;16029;37811;24821
7302;54 jaar;Mannen en vrouwen;2049;145160;63583;35194;28389;11859;16530;38448;25134
7303;54 jaar;Mannen en vrouwen;2050;141328;63670;35532;28138;11892;16246;38351;25319
7304;54 jaar;Mannen;2007;94997;17231;10848;6384;5125;1259;6486;10745
7305;54 jaar;Mannen;2008;94040;16923;10897;6026;4759;1267;6665;10258
7306;54 jaar;Mannen;2009;94747;17152;11271;5881;4616;1265;7062;10090
7307;54 jaar;Mannen;2010;94739;17435;11478;5957;4644;1313;7471;9964
7308;54 jaar;Mannen;2011;96541;18259;12313;5946;4560;1386;8378;9881
7309;54 jaar;Mannen;2012;97724;18077;11988;6089;4710;1380;8178;9899
7310;54 jaar;Mannen;2013;98651;18956;12546;6410;4840;1570;8913;10043
7311;54 jaar;Mannen;2014;100492;19685;13234;6451;4817;1633;9537;10147
7312;54 jaar;Mannen;2015;99628;21047;14683;6364;4783;1581;10856;10191
7313;54 jaar;Mannen;2016;102379;20919;14148;6772;5124;1648;10408;10511
7314;54 jaar;Mannen;2017;101820;21941;15043;6898;5287;1611;11379;10561
7315;54 jaar;Mannen;2018;103516;22503;15345;7159;5431;1727;11695;10809
7316;54 jaar;Mannen;2019;103549;23660;16202;7458;5791;1668;12474;11186
7317;54 jaar;Mannen;2020;101189;23657;16327;7331;5759;1572;12453;11205
7318;54 jaar;Mannen;2021;98577;23482;16210;7272;5735;1537;12478;11004
7319;54 jaar;Mannen;2022;98262;22701;15403;7298;5792;1505;11640;11060
7320;54 jaar;Mannen;2023;97322;23654;16263;7391;5859;1532;12533;11121
7321;54 jaar;Mannen;2024;101498;24370;16542;7828;6133;1695;12862;11508
7322;54 jaar;Mannen;2025;97865;24305;16668;7637;5831;1805;13121;11184
7323;54 jaar;Mannen;2026;93203;23726;16244;7481;5520;1961;12885;10841
7324;54 jaar;Mannen;2027;87281;23194;15854;7340;5287;2053;12650;10544
7325;54 jaar;Mannen;2028;80054;22337;15527;6810;4676;2134;12334;10003
7326;54 jaar;Mannen;2029;76532;22378;15459;6919;4558;2362;12489;9889
7327;54 jaar;Mannen;2030;72695;22002;14777;7225;4531;2695;12095;9907
7328;54 jaar;Mannen;2031;72226;22224;14582;7642;4545;3097;12180;10043
7329;54 jaar;Mannen;2032;70287;22710;14804;7906;4483;3424;12725;9985
7330;54 jaar;Mannen;2033;70534;23281;14757;8524;4683;3841;12992;10289
7331;54 jaar;Mannen;2034;69652;23778;14700;9078;4723;4355;13373;10405
7332;54 jaar;Mannen;2035;71678;24475;14531;9944;4985;4959;13742;10733
7333;54 jaar;Mannen;2036;69715;24907;14563;10344;4961;5383;14096;10810
7334;54 jaar;Mannen;2037;67828;24864;14795;10069;4787;5282;14159;10705
7335;54 jaar;Mannen;2038;67068;25004;14938;10065;4732;5334;14230;10774
7336;54 jaar;Mannen;2039;68763;25664;15264;10400;4879;5521;14695;10968
7337;54 jaar;Mannen;2040;69869;25982;15465;10517;4953;5564;14899;11083
7338;54 jaar;Mannen;2041;71715;26441;15500;10940;5098;5842;15139;11302
7339;54 jaar;Mannen;2042;72798;26914;15634;11279;5074;6206;15519;11395
7340;54 jaar;Mannen;2043;71807;27630;15739;11891;5130;6761;16156;11474
7341;54 jaar;Mannen;2044;72201;28239;15936;12303;5223;7080;16603;11636
7342;54 jaar;Mannen;2045;75555;28856;15976;12880;5468;7412;17057;11800
7343;54 jaar;Mannen;2046;75237;29295;16078;13218;5611;7607;17303;11993
7344;54 jaar;Mannen;2047;74291;29638;16226;13412;5581;7831;17679;11959
7345;54 jaar;Mannen;2048;73614;29760;16348;13412;5761;7651;17598;12161
7346;54 jaar;Mannen;2049;73723;30248;16493;13755;5792;7963;17962;12286
7347;54 jaar;Mannen;2050;71794;30308;16686;13622;5765;7856;17920;12388
7348;54 jaar;Vrouwen;2007;92185;18126;12062;6064;4895;1169;6752;11374
7349;54 jaar;Vrouwen;2008;91647;18064;12366;5698;4565;1133;7109;10955
7350;54 jaar;Vrouwen;2009;91978;18839;13055;5785;4621;1164;7835;11004
7351;54 jaar;Vrouwen;2010;93350;19028;13183;5845;4559;1286;8103;10924
7352;54 jaar;Vrouwen;2011;94378;19455;13622;5833;4532;1301;8598;10857
7353;54 jaar;Vrouwen;2012;95715;19842;13748;6093;4618;1475;8766;11076
7354;54 jaar;Vrouwen;2013;96867;20338;14082;6256;4632;1624;9400;10939
7355;54 jaar;Vrouwen;2014;99033;20991;14398;6593;4988;1605;9669;11322
7356;54 jaar;Vrouwen;2015;97763;22255;15833;6422;4817;1606;11160;11095
7357;54 jaar;Vrouwen;2016;101385;21654;15075;6579;5070;1509;10317;11337
7358;54 jaar;Vrouwen;2017;100352;23260;16303;6957;5335;1622;11678;11582
7359;54 jaar;Vrouwen;2018;101359;23464;16387;7077;5483;1594;11723;11741
7360;54 jaar;Vrouwen;2019;101639;24698;17376;7321;5639;1683;12571;12127
7361;54 jaar;Vrouwen;2020;98884;24723;17351;7372;5769;1603;12638;12085
7362;54 jaar;Vrouwen;2021;96825;24710;17375;7335;5810;1525;12839;11871
7363;54 jaar;Vrouwen;2022;96276;24307;16915;7392;5839;1553;12239;12068
7364;54 jaar;Vrouwen;2023;95916;25602;18159;7443;5829;1614;13633;11969
7365;54 jaar;Vrouwen;2024;99721;26649;18765;7884;6251;1633;14244;12405
7366;54 jaar;Vrouwen;2025;96476;26963;19386;7578;5779;1799;14970;11994
7367;54 jaar;Vrouwen;2026;91484;26820;19344;7476;5578;1899;15089;11731
7368;54 jaar;Vrouwen;2027;86619;26807;19427;7380;5280;2100;15330;11477
7369;54 jaar;Vrouwen;2028;78743;26107;19164;6943;4769;2174;15119;10988
7370;54 jaar;Vrouwen;2029;74731;26115;19064;7051;4719;2332;15168;10947
7371;54 jaar;Vrouwen;2030;71127;25602;18306;7296;4533;2763;14825;10777
7372;54 jaar;Vrouwen;2031;69970;25482;17768;7714;4540;3174;14620;10861
7373;54 jaar;Vrouwen;2032;68229;26517;18316;8201;4556;3645;15640;10876
7374;54 jaar;Vrouwen;2033;68588;27080;18212;8868;4754;4114;15945;11135
7375;54 jaar;Vrouwen;2034;67942;27331;18031;9300;4783;4517;16197;11134
7376;54 jaar;Vrouwen;2035;69443;28273;17816;10457;5067;5390;16836;11437
7377;54 jaar;Vrouwen;2036;68230;28710;17851;10859;5057;5802;17309;11401
7378;54 jaar;Vrouwen;2037;65564;28620;18007;10613;4942;5671;17293;11327
7379;54 jaar;Vrouwen;2038;64697;28980;18140;10839;4928;5912;17539;11440
7380;54 jaar;Vrouwen;2039;66169;29295;18348;10947;5043;5904;17727;11568
7381;54 jaar;Vrouwen;2040;67880;29371;18226;11145;4998;6147;17660;11711
7382;54 jaar;Vrouwen;2041;70160;29632;17933;11698;5313;6385;17672;11960
7383;54 jaar;Vrouwen;2042;69939;30063;17950;12113;5314;6799;18063;12000
7384;54 jaar;Vrouwen;2043;69504;30807;18066;12741;5516;7225;18526;12282
7385;54 jaar;Vrouwen;2044;70529;31218;18163;13056;5480;7576;18977;12242
7386;54 jaar;Vrouwen;2045;72741;32218;18240;13977;5834;8143;19736;12482
7387;54 jaar;Vrouwen;2046;73033;32439;18355;14083;5926;8157;19831;12608
7388;54 jaar;Vrouwen;2047;71747;32807;18460;14347;6012;8335;20095;12712
7389;54 jaar;Vrouwen;2048;71498;32873;18512;14361;5983;8378;20213;12660
7390;54 jaar;Vrouwen;2049;71436;33335;18701;14634;6067;8568;20486;12849
7391;54 jaar;Vrouwen;2050;69534;33363;18846;14516;6126;8390;20431;12931
7392;55 jaar;Mannen en vrouwen;2007;181337;33545;21247;12298;10281;2017;11539;22006
7393;55 jaar;Mannen en vrouwen;2008;186190;34987;22614;12373;9959;2414;13064;21923
7394;55 jaar;Mannen en vrouwen;2009;184735;34637;22980;11657;9270;2386;13599;21038
7395;55 jaar;Mannen en vrouwen;2010;185802;35642;24041;11601;9185;2416;14711;20931
7396;55 jaar;Mannen en vrouwen;2011;187196;36119;24380;11739;9154;2585;15380;20739
7397;55 jaar;Mannen en vrouwen;2012;190040;37357;25637;11720;9046;2673;16758;20598
7398;55 jaar;Mannen en vrouwen;2013;192571;37569;25450;12120;9280;2840;16732;20838
7399;55 jaar;Mannen en vrouwen;2014;194655;38930;26328;12602;9424;3178;18083;20847
7400;55 jaar;Mannen en vrouwen;2015;198652;40302;27324;12977;9755;3222;18970;21331
7401;55 jaar;Mannen en vrouwen;2016;196540;42886;30162;12723;9553;3170;21737;21148
7402;55 jaar;Mannen en vrouwen;2017;202886;42189;28904;13285;10144;3141;20482;21708
7403;55 jaar;Mannen en vrouwen;2018;201310;44786;31000;13786;10569;3217;22782;22004
7404;55 jaar;Mannen en vrouwen;2019;204005;45553;31388;14165;10862;3303;23146;22406
7405;55 jaar;Mannen en vrouwen;2020;204321;47921;33216;14705;11372;3333;24759;23162
7406;55 jaar;Mannen en vrouwen;2021;199239;47951;33322;14629;11471;3158;24812;23139
7407;55 jaar;Mannen en vrouwen;2022;194598;47784;33248;14536;11490;3046;25049;22735
7408;55 jaar;Mannen en vrouwen;2023;193739;46613;31995;14618;11576;3042;23632;22981
7409;55 jaar;Mannen en vrouwen;2024;192451;48847;34085;14762;11632;3130;25900;22947
7410;55 jaar;Mannen en vrouwen;2025;200389;50607;34972;15635;12324;3310;26842;23765
7411;55 jaar;Mannen en vrouwen;2026;193552;50857;35717;15140;11555;3585;27821;23036
7412;55 jaar;Mannen en vrouwen;2027;183952;50156;35272;14884;11046;3839;27720;22437
7413;55 jaar;Mannen en vrouwen;2028;173225;49621;34972;14649;10518;4131;27730;21891
7414;55 jaar;Mannen en vrouwen;2029;158201;48087;34398;13688;9404;4284;27218;20869
7415;55 jaar;Mannen en vrouwen;2030;150708;48144;34239;13905;9236;4669;27427;20717
7416;55 jaar;Mannen en vrouwen;2031;143308;47270;32817;14454;9026;5428;26703;20567
7417;55 jaar;Mannen en vrouwen;2032;141690;47379;32096;15284;9047;6237;26592;20787
7418;55 jaar;Mannen en vrouwen;2033;138033;48896;32865;16031;9002;7029;28150;20746
7419;55 jaar;Mannen en vrouwen;2034;138638;50027;32719;17308;9398;7910;28722;21305
7420;55 jaar;Mannen en vrouwen;2035;137121;50777;32487;18289;9467;8822;29356;21421
7421;55 jaar;Mannen en vrouwen;2036;140632;52409;32108;20302;10010;10292;30362;22047
7422;55 jaar;Mannen en vrouwen;2037;137477;53277;32177;21100;9977;11124;31188;22089
7423;55 jaar;Mannen en vrouwen;2038;132949;53147;32563;20583;9691;10893;31236;21911
7424;55 jaar;Mannen en vrouwen;2039;131333;53647;32841;20806;9621;11184;31555;22092
7425;55 jaar;Mannen en vrouwen;2040;134487;54620;33373;21247;9883;11364;32207;22413
7426;55 jaar;Mannen en vrouwen;2041;137294;55015;33455;21560;9911;11649;32347;22668
7427;55 jaar;Mannen en vrouwen;2042;141405;55737;33205;22532;10369;12163;32602;23135
7428;55 jaar;Mannen en vrouwen;2043;142266;56641;33359;23282;10346;12936;33374;23267
7429;55 jaar;Mannen en vrouwen;2044;140852;58097;33580;24517;10604;13913;34470;23627
7430;55 jaar;Mannen en vrouwen;2045;142267;59114;33875;25239;10660;14579;35366;23749
7431;55 jaar;Mannen en vrouwen;2046;147809;60726;33994;26731;11257;15474;36574;24152
7432;55 jaar;Mannen en vrouwen;2047;147788;61385;34212;27173;11491;15683;36915;24470
7433;55 jaar;Mannen en vrouwen;2048;145572;62097;34467;27630;11547;16082;37553;24544
7434;55 jaar;Mannen en vrouwen;2049;144653;62287;34643;27644;11697;15947;37593;24694
7435;55 jaar;Mannen en vrouwen;2050;144705;63234;34977;28257;11812;16445;38226;25007
7436;55 jaar;Mannen;2007;92005;16437;10192;6245;5218;1027;5659;10777
7437;55 jaar;Mannen;2008;94407;17021;10680;6340;5089;1251;6370;10651
7438;55 jaar;Mannen;2009;93478;16730;10743;5988;4728;1260;6551;10179
7439;55 jaar;Mannen;2010;94205;16966;11120;5845;4587;1258;6944;10021
7440;55 jaar;Mannen;2011;94223;17253;11332;5921;4616;1306;7348;9905
7441;55 jaar;Mannen;2012;96036;18065;12153;5912;4534;1378;8237;9828
7442;55 jaar;Mannen;2013;97228;17897;11842;6055;4683;1372;8046;9851
7443;55 jaar;Mannen;2014;98161;18764;12389;6375;4813;1562;8770;9994
7444;55 jaar;Mannen;2015;100002;19487;13072;6415;4791;1624;9388;10099
7445;55 jaar;Mannen;2016;99151;20823;14492;6331;4759;1572;10682;10141
7446;55 jaar;Mannen;2017;101893;20715;13978;6736;5098;1639;10254;10461
7447;55 jaar;Mannen;2018;101344;21720;14858;6862;5259;1603;11209;10512
7448;55 jaar;Mannen;2019;103035;22284;15163;7122;5404;1718;11526;10758
7449;55 jaar;Mannen;2020;103074;23429;16011;7418;5759;1659;12298;11131
7450;55 jaar;Mannen;2021;100733;23430;16138;7292;5728;1564;12282;11148
7451;55 jaar;Mannen;2022;98139;23267;16031;7235;5706;1529;12314;10953
