ID;BuitenlandsBelang;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;DeelnemingenBinnenland_7;DeelnemingenBuitenland_8;LanglVorderingenEnBeleggingenTotaal_9;LanglVorderingenOpDeelnBinnenland_10;LanglVorderingenOpDeelnBuitenland_11;VorderingenOpFinancieleInstellingen_12;OverigeLanglVorderingenEnBeleggingen_13;Voorraden_14;KortlVorderingenEnBeleggingenTotaal_15;KortlVorderingenOpDeelnBinnenland_16;KortlVorderingenOpDeelnBuitenland_17;Handelsdebiteuren_18;Belastingen_19;OverigeVorderingen_20;BeleggingenOpKorteTermijn_21;LiquideMiddelenTotaal_22;Kasmiddelen_23;TermijndepositoS_24;VorderingenOpFinancieleInstellingen_25;EigenVermogenTotaal_26;Aandelenkapitaal_27;Agioreserve_28;Herwaarderingsreserve_29;NietVerdeeldeWinstEnOverigeReserves_30;LanglopendeSchuldenTotaalGeenRente_31;BelangVanDerden_32;Egalisatierekening_33;Voorzieningen_34;LanglopendeSchuldenTotaalWelRente_35;LanglSchuldenOpDeelnBinnenland_36;LanglSchuldenOpDeelnBuitenland_37;Obligatieleningen_38;SchuldenAanFinancieleInstellingen_39;OverigeLanglopendeSchulden_40;KortlopendeSchuldenTotaal_41;KortlSchuldenOpDeelnBinnenland_42;KortlSchuldenOpDeelnBuitenland_43;Handelscrediteuren_44;SchuldenAanFinancieleInstellingen_45;Belastingen_46;OverigeKortlopendeSchulden_47;BalanstotaalBeginstand_48;ImmaterieleVasteActiva_49;MaterieleVasteActiva_50;DeelnemingenTotaal_51;DeelnemingenBinnenland_52;DeelnemingenBuitenland_53;LanglVorderingenEnBeleggingenTotaal_54;LanglVorderingenOpDeelnBinnenland_55;LanglVorderingenOpDeelnBuitenland_56;VorderingenOpFinancieleInstellingen_57;OverigeLanglVorderingenEnBeleggingen_58;Voorraden_59;KortlVorderingenEnBeleggingenTotaal_60;KortlVorderingenOpDeelnBinnenland_61;KortlVorderingenOpDeelnBuitenland_62;Handelsdebiteuren_63;Belastingen_64;OverigeKortlopendeVorderingen_65;BeleggingenOpKorteTermijn_66;LiquideMiddelenTotaal_67;Kasmiddelen_68;TermijndepositoS_69;VorderingenOpFinancieleInstellingen_70;EigenVermogenTotaal_71;Aandelenkapitaal_72;Agioreserve_73;Herwaarderingsreserve_74;NietVerdeeldeWinstEnOverigeReserves_75;LanglopendeSchuldenTotaalGeenRente_76;BelangVanDerden_77;Egalisatierekening_78;Voorzieningen_79;LanglopendeSchuldenTotaalWelRente_80;LanglSchuldenOpDeelnBinnenland_81;LanglSchuldenOpDeelnBuitenland_82;Obligatieleningen_83;SchuldenAanFinancieleInstellingen_84;OverigeLanglopendeSchulden_85;KortlopendeSchuldenTotaal_86;KortlSchuldenOpDeelnBinnenland_87;KortlSchuldenOpDeelnBuitenland_88;Handelscrediteuren_89;Belastingen_90;SchuldenAanFinancieleInstellingen_91;OverigeKortlopendeSchulden_92;TotaleNettoOmzet_93;NettoOmzetUitBuitenland_94;LoonSalarisEnSocialePremies_95;Afschrijvingen_96;TotaleKostenVanDeOmzet_97;KostenVanDeOmzetUitBuitenland_98;Investeringspremies_99;Bedrijfsresultaat_100;ResultaatUitDeelnemingenTotaal_101;ResultatenUitDeelnemingenBinnenland_102;ResultatenUitDeelnemingenBuitenland_103;Rentebaten_104;Rentelasten_105;OverigeFinancieleResultaten_106;BuitengewoneBaten_107;BuitengewoneLasten_108;ResultaatVoorBelastingen_109;Vennootschapsbelasting_110;AandeelVanDerden_111;Nettoresultaat_112
120;Buitenlandse international;A-F Landbouw en nijverheid;2019;252.0;144.6;518149.0;21573.4;25643.9;276670.3;12391.0;264279.3;55459.9;729.2;50523.6;117.1;4090.0;22656.9;100771.3;15325.5;62337.8;13014.8;1793.0;3432.3;4867.9;15373.3;18.4;4097.4;11257.5;297329.6;38661.5;170926.4;935.0;86806.7;8987.3;2647.8;327.0;6012.5;115774.6;22822.3;68382.7;5838.3;3477.1;15254.2;96057.6;14534.7;47737.1;13471.9;6012.4;3020.6;11280.9;474515.8;20165.3;24028.9;224548.9;10418.0;214130.9;50927.6;1167.0;44336.3;33.7;5390.6;20545.5;121877.3;19414.1;79604.2;13192.3;1507.6;3183.0;4976.1;12422.3;4.2;2857.1;9561.0;251357.4;30362.8;141920.6;1064.6;78009.4;8006.4;2090.6;317.2;5598.6;98827.8;20662.3;56002.6;4973.4;3283.6;13905.9;116324.5;18127.1;68969.6;13907.4;2871.5;4923.8;7525.1;162923.6;114722.7;12630.3;3832.9;135279.9;91505.6;59.5;11240.0;26727.7;901.9;25825.8;3446.6;4036.4;-839.1;20.4;58.5;36500.7;1381.8;-5.3;35124.2
121;Buitenlandse international;A-F Landbouw en nijverheid;2020;273.0;153.8;596884.8;22714.8;28102.4;323519.0;26482.9;297036.1;78146.3;1185.1;72422.5;94.4;4444.3;15140.8;110261.7;16386.5;66598.8;11334.5;2634.5;4188.5;9118.9;18999.9;18.3;2630.1;16351.5;352077.8;50962.5;208233.1;3144.3;89737.9;11790.6;4440.0;337.9;7012.7;136571.9;30289.3;64026.4;25652.5;3237.0;13366.7;96444.4;12199.5;46378.1;13553.1;5724.1;3227.4;15362.2;618085.2;23605.7;28274.5;332916.8;26103.0;306813.8;83851.5;1414.7;78120.9;118.3;4197.6;16630.1;114952.0;22232.6;67600.7;13492.7;1943.9;4686.0;4996.1;17854.7;12.7;4152.3;13689.7;348395.4;48041.0;195672.1;3791.0;100891.3;10006.6;2651.7;328.9;7026.0;140861.8;25752.3;71093.8;27188.9;3706.8;13120.0;118821.3;23422.7;56150.0;13900.3;3189.6;7021.9;15136.8;148329.0;106821.0;13315.3;4315.4;125006.4;80912.0;252.4;5944.4;26870.0;16.0;26854.0;3330.1;4780.6;2051.4;52.2;129.3;33338.3;1090.8;-64.4;32311.8
122;Buitenlandse international;A-F Landbouw en nijverheid;2021;273.0;153.7;787922.5;22393.3;30078.2;444702.8;26025.8;418677.0;124692.3;4153.3;111854.3;128.9;8555.8;18904.5;129362.0;17215.9;81208.2;13416.9;5047.4;5117.9;7355.7;17789.2;29.7;3901.0;13858.5;485081.3;54115.0;173317.0;3012.0;254637.3;11934.3;3377.2;226.6;8330.5;183056.6;90911.8;47464.9;27739.4;2823.3;14117.2;107850.3;13718.9;48378.9;16283.7;4301.5;4124.9;21042.4;729307.3;22608.5;28463.2;416630.7;17868.0;398762.7;111603.7;3327.1;102407.6;117.7;5751.3;14720.9;119945.9;16741.8;75753.4;11282.2;3310.5;4197.4;8660.6;15334.3;25.0;1427.2;13882.1;437704.3;35093.4;155910.7;2864.7;243835.5;9674.7;2705.7;339.4;6629.6;189024.2;85780.2;60975.8;26485.8;2661.0;13121.4;92904.2;11704.9;44245.4;12155.0;3751.8;4031.9;17015.2;166321.5;116762.5;14689.4;4279.9;138228.6;88052.7;77.1;9200.8;46976.2;1682.3;45293.9;2926.0;4980.2;5985.7;2.7;91.0;60020.3;1872.3;-13.1;58161.1
123;Buitenlandse international;A-F Landbouw en nijverheid;2022;279.0;167.6;861872.7;24001.8;36767.3;534235.9;35668.8;498567.1;95039.4;1599.2;84586.4;149.9;8703.9;25369.2;123859.3;23171.8;68528.5;17628.4;7397.0;6872.4;261.2;22599.5;17.7;10020.6;12561.2;564152.5;60726.8;198266.0;2681.7;302478.0;10800.4;2876.6;325.5;7598.3;172052.3;61470.8;57445.7;27650.6;3567.9;21917.3;114867.5;12292.2;53724.3;21170.5;4713.9;4910.2;18056.4;762175.6;24288.0;33909.7;450470.0;26963.7;423506.3;108054.2;4191.1;96037.6;129.3;7696.2;19683.2;108657.9;23340.5;60088.2;15051.2;5056.0;4940.5;181.5;17112.5;17.2;5095.6;11999.7;486976.8;54687.2;186469.2;3024.3;242796.1;10155.9;3593.1;238.9;6323.9;168622.2;64949.4;55790.4;28703.0;2707.3;16472.1;96420.8;10255.4;45544.0;18415.8;4241.2;4265.5;13698.9;216355.0;146017.2;16324.0;5244.9;179936.1;112282.6;40.2;14890.3;75472.4;525.0;74947.4;3326.8;4055.0;-4180.0;248.9;214.4;85488.9;2299.5;-2.7;83192.1
124;Buitenlandse international;G+I Handel en horeca;2019;236.0;93.3;195737.5;9756.0;6774.1;84068.6;5330.8;78737.8;19590.2;2637.9;14483.1;838.4;1630.8;11113.3;55355.9;6561.8;36792.6;9359.9;590.3;1856.5;194.8;9079.4;63.5;206.2;8809.7;108358.8;19149.4;69155.7;8266.9;11786.8;1699.3;66.5;4.3;1628.5;37430.1;1072.6;23330.7;1422.1;3785.0;7819.7;48249.2;4169.5;26260.1;7695.7;2631.2;1216.1;6276.6;173049.6;10045.1;5991.8;70003.5;2369.7;67633.8;23218.4;2566.8;19408.7;61.6;1181.3;10468.3;44415.4;2805.6;29730.3;9127.8;593.0;1975.8;182.9;8907.1;34.4;302.2;8570.5;81175.2;17886.1;41378.8;939.0;20971.3;1755.9;95.2;7.9;1652.8;44309.1;1007.5;30766.7;2486.9;3725.2;6322.8;45809.5;3816.4;25180.5;7643.1;1228.5;2447.4;5493.6;112731.8;66652.3;6502.7;1489.3;99761.2;63940.4;8.1;4986.7;8518.9;859.9;7659.0;1294.7;1421.0;94.5;0.9;4.0;13470.6;1225.2;14.2;12231.2
125;Buitenlandse international;G+I Handel en horeca;2020;263.0;101.6;324188.0;10388.8;10532.3;121914.2;7237.7;114676.5;84806.0;562.2;80387.3;69.7;3786.8;12273.9;67279.3;5898.5;41907.3;12657.7;861.4;4135.1;1819.3;16993.7;86.8;2399.4;14507.5;162453.4;23086.2;101459.8;11267.5;26639.9;2442.5;75.2;4.5;2362.8;100659.9;39402.1;25398.5;7586.1;5178.0;23095.2;58632.1;2052.9;33352.2;10269.8;2669.8;1901.4;8386.0;324037.7;10900.9;10237.8;114144.5;9727.3;104417.2;64662.1;826.0;59801.6;65.7;3968.8;14728.1;94885.8;5814.2;61097.0;12741.0;808.8;13924.1;500.7;14478.7;86.3;440.0;13952.4;178072.0;27857.0;98026.2;10121.9;42066.9;2202.2;86.7;4.4;2111.1;87394.3;32027.2;21683.5;6861.3;4677.4;22144.9;56369.0;3842.4;28194.2;10511.1;1605.5;2997.1;9218.7;130975.1;80284.0;6913.7;2063.3;118630.5;78632.3;43.6;3411.2;16091.0;1803.1;14287.9;4793.8;4498.2;-1064.4;463.5;7.9;19189.0;814.9;-13.0;18387.1
126;Buitenlandse international;G+I Handel en horeca;2021;252.0;94.6;428811.2;46357.8;11377.6;179198.2;1710.6;177487.6;91312.5;3930.6;84071.7;155.7;3154.5;13973.9;69096.4;6262.6;42844.3;13059.4;1034.6;2870.3;3025.2;17494.9;92.1;3999.2;13403.6;252991.6;21012.5;126105.3;11143.8;94730.0;2633.9;75.1;4.1;2554.7;89337.4;38391.1;17369.8;9158.2;7382.5;17035.8;83848.3;1824.4;53668.7;12604.1;4170.2;2988.2;8592.7;365940.9;9100.0;11113.1;162103.9;7092.6;155011.3;84383.7;596.3;80082.3;67.8;3637.3;11909.8;72222.5;7544.6;45164.8;12039.6;885.8;2964.2;3623.5;15107.6;83.7;2451.0;12572.9;201881.9;18168.2;100491.4;11002.2;72220.1;2196.1;85.3;4.5;2106.3;98535.6;39303.9;25412.5;10176.3;4938.4;18704.5;63327.4;5092.4;35626.7;9816.1;1746.9;3396.5;7648.8;144814.1;89601.9;7094.7;1999.5;129267.3;83616.1;280.1;6732.6;20717.8;1305.3;19412.5;4738.3;4365.0;1112.0;217.2;103.6;29049.3;1358.4;7.7;27683.2
127;Buitenlandse international;G+I Handel en horeca;2022;279.0;104.9;494430.4;11776.4;12583.4;244331.2;2315.4;242015.8;104648.5;1796.5;98903.7;130.3;3818.0;20833.1;81138.5;5680.7;43222.4;16731.6;1319.8;5328.6;8855.4;19119.3;42.1;3614.7;15462.5;286032.3;33459.3;147282.6;11691.8;93598.6;4417.7;146.6;4.1;4267.0;106762.3;41314.2;26864.7;12942.0;4820.0;20821.4;97218.1;5668.6;52116.9;14478.3;3748.0;3029.4;18176.9;527022.3;49262.0;10740.7;251003.6;1586.2;249417.4;93933.8;4112.2;86316.6;51.6;3453.4;16447.0;84133.1;7506.8;46241.2;15610.8;1261.1;3440.3;10072.9;21502.0;70.8;4035.2;17396.0;318734.5;27443.7;165016.7;10848.3;115425.8;3609.8;138.9;4.1;3466.8;95895.4;38676.8;22374.2;9086.0;6276.8;19481.6;108782.6;4093.4;67607.9;14196.1;3381.3;4742.1;14761.8;214140.6;147251.0;8199.7;2351.5;194913.7;139732.6;97.5;8773.3;13599.1;484.0;13115.1;5541.1;5384.4;338.4;1337.9;129.1;24076.3;2051.4;-6.4;22031.3
128;Buitenlandse international;H+J Vervoer, informatie en communicatie;2019;104.0;82.5;205203.7;44781.5;16751.6;94159.1;3148.9;91010.2;14897.5;265.8;8597.3;13.6;6020.8;895.4;20230.9;306.4;10052.8;6292.5;1307.4;2211.9;59.9;13487.7;22.8;5532.1;7932.8;103087.0;6089.8;83491.2;79.2;13426.8;3465.8;93.8;0.2;3371.8;50758.0;1735.6;34099.3;2868.9;2661.1;9393.1;47893.0;530.9;24392.1;5359.8;9939.3;2234.3;5436.6;167274.6;12951.3;16405.6;89929.7;2757.5;87172.2;17423.6;400.3;11290.3;151.8;5581.2;782.3;18291.8;441.8;8541.2;5607.4;1307.8;2293.6;100.0;11490.2;9.5;4375.4;7105.3;83104.6;6590.6;67119.3;102.4;9292.3;3265.7;226.4;0.3;3039.0;41480.3;2060.9;24118.1;4117.9;1163.9;10019.5;39424.2;700.4;15610.3;5227.3;1762.5;10610.7;5513.0;59933.9;41065.7;8648.4;3827.8;46474.3;33780.9;5.8;989.1;2860.4;757.4;2103.0;742.7;2476.1;-91.9;11.3;1.8;2033.7;1104.4;7.3;922.0
129;Buitenlandse international;H+J Vervoer, informatie en communicatie;2020;111.0;94.6;210392.4;13062.2;17239.8;130234.6;5786.0;124448.6;12822.6;297.6;8715.2;383.1;3426.7;829.0;22257.2;422.8;11645.4;5853.1;1587.1;2724.3;24.5;13947.2;2.0;3164.2;10781.0;112530.4;14967.5;137134.6;203.5;-39775.2;3436.5;85.2;0.1;3351.2;45924.9;1319.1;24088.8;4726.2;2823.2;12967.6;48500.5;275.4;25586.3;3595.3;8721.1;3152.5;7169.9;210375.9;11968.5;16906.9;130093.4;6115.2;123978.2;14776.6;280.0;9392.8;254.0;4849.8;925.1;21301.5;198.8;10406.5;6288.5;1837.4;2455.2;115.1;14403.7;2.1;5920.0;8481.6;106814.1;14182.4;131447.6;185.2;-39001.1;3697.7;90.9;5.0;3601.8;50645.4;1573.8;32236.3;3097.3;1829.2;11908.8;49218.8;402.4;24325.2;4263.8;2689.9;10216.5;7321.0;54192.8;37827.6;8715.3;3691.5;43970.1;34070.6;1122.3;-1061.9;6196.2;-229.4;6425.6;576.9;2266.1;-1595.8;9.8;3.4;1855.6;474.4;-28.3;1409.6
130;Buitenlandse international;H+J Vervoer, informatie en communicatie;2021;116.0;92.7;208056.7;21187.5;20266.8;117771.8;5013.6;112758.2;17484.6;3202.6;11131.5;460.0;2690.5;832.6;21884.7;738.9;10451.5;6553.0;492.4;3626.3;22.6;8628.9;0.7;2034.0;6594.2;116100.7;18452.8;135023.1;1158.4;-38533.6;4169.5;91.3;0.1;4078.1;54819.3;1432.6;27521.4;5249.1;5013.5;15602.7;32967.3;250.6;14630.9;3534.2;3872.7;3147.4;7531.5;192806.0;14499.6;19825.4;116558.1;5153.2;111404.9;12847.6;124.1;9503.6;384.7;2835.2;756.2;19849.9;507.5;11158.4;4906.3;631.2;2612.4;34.1;8469.1;0.8;2382.6;6085.7;106790.9;14129.3;133278.5;403.7;-41020.6;3230.3;73.3;0.1;3156.9;49708.0;1195.7;27060.6;525.7;4473.2;16452.8;33076.9;2087.3;15183.7;3006.0;3081.9;2521.6;7196.4;52491.4;36177.5;8439.4;3332.2;38788.9;24421.9;825.4;2756.4;5930.1;-350.5;6280.6;534.4;2006.4;-1807.4;13.6;1.2;5419.5;623.9;8.1;4787.5
131;Buitenlandse international;H+J Vervoer, informatie en communicatie;2022;118.0;100.6;236021.5;21697.3;21955.4;137459.5;5977.3;131482.2;19334.1;3131.4;12728.4;629.3;2845.0;1138.6;24427.2;1173.6;11536.7;6922.1;970.1;3807.4;17.3;10009.4;3.7;3098.8;6906.9;142361.2;24241.4;161551.1;2626.9;-46058.2;4365.1;57.6;1.3;4306.2;51660.9;1704.8;21033.3;5637.4;6304.4;16981.0;37634.3;378.9;18318.4;3884.6;4251.0;2420.0;8381.4;216740.0;21645.1;21314.1;124008.0;4894.6;119113.4;18175.4;3183.0;11748.6;457.5;2786.3;876.7;21729.3;699.0;9510.7;6895.1;528.9;4062.8;32.8;8991.5;24.2;2627.2;6340.1;122851.4;16062.2;141416.5;1039.1;-35666.4;4278.8;44.4;0.1;4234.3;56178.4;1262.9;27532.3;5276.2;5579.8;16527.2;33431.7;474.2;14032.6;3624.1;3221.4;3936.3;8143.1;61430.7;39858.9;9520.2;3608.0;46560.1;32529.0;148.3;1890.8;6942.9;-117.2;7060.1;1021.2;3022.8;192.7;17.4;17.0;7025.2;541.4;8.6;6475.2
132;Buitenlandse international;L Verhuur en handel van onroerend goed;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Buitenlandse international;L Verhuur en handel van onroerend goed;2020;7.0;0.5;19805.4;0.2;1020.5;17273.2;1309.1;15964.1;715.1;407.1;302.1;0.0;5.9;49.1;512.5;0.0;385.6;70.2;39.8;16.9;0.0;234.9;0.0;0.0;234.9;15796.0;2456.5;4931.7;378.8;8029.0;230.1;60.6;0.0;169.5;2227.9;0.0;1739.6;0.0;63.8;424.5;1551.5;90.9;1289.0;88.8;0.1;45.4;37.3;22225.7;0.4;1027.0;19454.6;1239.3;18215.3;724.2;424.2;296.0;0.0;4.0;51.9;800.2;0.0;712.1;57.6;17.5;13.0;0.0;167.5;0.0;0.0;167.5;18400.5;2456.5;4930.9;311.1;10702.0;255.8;59.6;0.0;196.2;2147.8;0.0;1310.6;0.0;63.9;773.3;1421.5;79.0;1173.7;94.1;23.9;1.4;49.4;171.8;37.5;51.6;2.0;96.8;37.0;0.6;22.1;-2091.3;142.3;-2233.6;94.8;129.5;33.9;0.0;0.0;-2069.9;-8.8;0.0;-2061.1
134;Buitenlandse international;L Verhuur en handel van onroerend goed;2021;9.0;0.4;18075.1;0.7;1793.1;14530.6;357.8;14172.8;682.6;352.0;313.3;0.0;17.3;19.1;1004.2;0.0;574.4;89.6;16.3;323.9;0.0;44.8;0.0;0.0;44.8;14354.5;2979.9;2263.7;427.4;8683.5;93.0;0.0;0.0;93.0;1380.0;521.4;816.4;0.0;0.0;42.2;2247.8;52.7;2048.4;22.2;0.0;9.8;114.7;18712.2;0.2;524.1;16910.5;879.1;16031.4;745.8;406.8;325.0;0.0;14.0;4.3;489.8;0.0;384.8;48.0;39.9;17.1;0.0;37.4;0.0;0.0;37.4;15622.6;2456.6;3929.1;420.0;8816.9;87.4;0.0;0.0;87.4;1604.9;0.0;1511.9;0.0;45.9;47.1;1397.4;56.7;1256.8;16.6;42.8;0.2;24.3;213.6;68.6;58.0;49.6;64.7;27.7;0.0;41.3;12.6;0.0;12.6;18.2;54.1;2.2;24.4;0.0;44.6;23.6;0.0;21.0
135;Buitenlandse international;L Verhuur en handel van onroerend goed;2022;7.0;0.4;11783.8;0.3;1067.9;9665.4;14.2;9651.2;446.2;35.4;339.9;0.0;70.9;0.0;453.6;50.3;235.6;29.1;8.0;130.6;0.0;150.5;0.0;11.2;139.3;9483.2;733.0;1284.6;92.2;7373.4;113.8;0.6;0.0;113.2;1222.7;0.0;1077.0;0.0;0.0;145.7;964.2;66.2;615.0;35.4;47.4;8.3;191.9;12471.0;0.1;920.4;10039.6;-31.8;10071.4;372.2;24.5;281.7;0.0;66.0;0.0;988.9;0.0;543.4;40.7;3.2;401.6;0.0;149.9;0.0;0.0;149.9;9868.4;588.5;939.0;427.4;7913.5;113.6;0.7;0.0;112.9;1375.4;0.0;1084.9;0.0;0.0;290.5;1113.6;84.2;831.7;10.6;7.9;1.8;177.4;186.4;40.6;50.1;19.0;125.8;26.1;0.0;-8.6;295.8;161.5;134.3;12.7;78.7;-1.3;0.0;0.0;219.9;3.8;0.0;216.1
136;Buitenlandse international;M-U Zakelijke en persoonlijke diensten;2019;64.0;65.9;85816.1;28063.0;5640.0;34158.6;2249.0;31909.6;6213.6;254.2;2080.8;42.9;3835.7;500.5;8094.5;1628.4;3082.0;2328.1;160.6;895.4;0.0;3145.7;50.1;216.5;2879.1;58877.7;1410.5;73087.0;358.8;-15978.6;530.0;20.1;0.1;509.8;17115.4;6095.6;6926.6;1754.6;472.1;1866.5;9292.8;562.5;2706.3;1047.8;2122.4;621.0;2232.8;105607.5;28234.8;5138.7;50296.5;1923.5;48373.0;6510.7;312.5;1839.0;139.6;4219.6;2292.6;7975.4;771.3;3842.6;2074.1;250.2;1037.2;0.0;5158.8;48.2;227.7;4882.9;76720.2;1514.1;73009.3;168.0;2028.8;562.0;16.1;0.4;545.5;15417.4;5454.5;6766.3;646.2;535.9;2014.5;12907.8;482.9;3153.2;2145.4;830.7;3987.8;2307.8;19758.8;12342.0;3622.7;2228.6;13057.2;9974.1;7.4;857.6;-20390.1;-4246.8;-16143.3;323.2;442.5;-46.3;1.2;18.0;-19714.8;305.5;5.4;-20025.6
137;Buitenlandse international;M-U Zakelijke en persoonlijke diensten;2020;88.0;72.9;164300.4;29674.3;6305.7;88249.4;2830.4;85419.0;8468.3;498.9;5976.5;44.7;1948.2;934.6;28187.5;3340.8;20219.2;2857.6;182.2;1587.7;0.0;2480.3;1.4;208.3;2270.6;115126.6;7506.4;110263.4;386.6;-3029.8;1167.8;30.0;0.1;1137.7;24002.9;7718.9;8364.3;2273.7;2173.8;3472.2;24003.1;944.5;17002.2;1777.0;934.7;720.1;2624.6;159613.4;29585.7;6496.6;90395.9;14466.6;75929.3;7593.9;1016.7;4131.2;38.8;2407.2;1033.9;20778.0;1709.6;14491.3;3255.7;195.7;1123.4;2.3;3729.7;1.3;420.8;3307.6;109831.6;4733.2;111224.2;576.6;-6702.4;509.8;25.5;0.5;483.8;24078.8;7746.6;8451.4;2065.9;1945.1;3869.8;25193.1;935.1;17292.2;1682.7;909.4;1681.0;2692.7;13244.5;5852.8;3824.9;1495.7;7961.8;4014.8;69.3;31.4;4027.0;-146.0;4173.0;650.5;788.8;168.0;123.4;2.1;4209.5;698.7;7.7;3503.2
138;Buitenlandse international;M-U Zakelijke en persoonlijke diensten;2021;100.0;84.4;211557.9;25093.6;9395.9;117631.6;3122.0;114509.6;12139.4;408.6;9450.6;19.2;2261.0;1069.5;33122.8;6221.2;21180.3;4548.1;227.2;942.9;3.1;13105.2;0.6;3833.3;9271.3;146084.2;34082.1;93582.2;667.6;17752.3;1514.3;142.3;0.1;1371.9;30277.2;5380.5;9361.9;7940.9;3270.3;4323.6;33682.1;398.8;18100.7;3462.4;7637.6;762.9;3319.7;211192.8;30125.5;9434.0;115680.2;2792.4;112887.8;12632.8;447.6;9479.5;21.2;2684.5;915.2;32344.6;4856.4;21768.6;3783.9;397.1;1535.5;3.1;10060.5;1.4;1614.4;8444.7;142771.7;33573.1;86087.4;689.5;22421.7;1322.2;27.4;0.2;1294.6;26270.2;6265.0;8433.6;4636.7;2922.4;4012.5;40828.9;1028.9;26417.0;2699.6;879.4;6592.5;3211.5;26455.2;17211.7;5171.2;3720.3;20310.2;9711.8;-31.4;-2777.9;5453.1;543.7;4909.4;776.6;936.8;-441.2;0.9;0.0;2074.7;764.2;4.6;1306.0
139;Buitenlandse international;M-U Zakelijke en persoonlijke diensten;2022;105.0;90.0;250652.8;27696.0;6039.0;146618.5;3874.4;142744.1;12631.1;212.0;9289.2;17.4;3112.5;1898.0;44201.0;9334.2;28656.0;4716.4;316.7;1177.7;0.0;11569.3;56.4;7322.1;4190.8;176954.1;36653.3;109384.5;46.1;30870.2;1771.4;51.7;0.0;1719.7;25472.4;5710.6;5331.8;7547.0;925.9;5957.1;46454.8;451.8;29028.6;7502.6;6381.0;876.2;2214.6;234004.8;29362.9;5871.3;134346.6;3463.1;130883.5;14745.5;264.8;10584.5;19.2;3877.0;1410.1;35345.3;6872.8;23288.1;3836.1;548.4;799.8;0.1;12923.1;29.3;3824.4;9069.4;157978.8;34996.7;107842.4;35.1;15104.6;1523.7;141.1;0.0;1382.6;29231.3;5387.7;9696.1;8051.2;1354.1;4742.2;45271.1;359.9;28589.6;5330.4;772.3;7576.5;2642.4;45591.3;26632.5;5952.3;2857.0;28097.4;10669.4;28.1;8712.6;10360.7;6888.0;3472.7;2007.8;2032.1;305.8;330.3;29.3;19655.9;1849.6;10.5;17795.8
