ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
5135;Woningen;Zeeland (ES);2024 eerste helft;92960.0;333177.0;315346.0;152.0
5136;Woningen;Hart van Brabant (ES);2019;20407.0;73544.0;;60.0
5137;Woningen;Hart van Brabant (ES);2020;28584.0;109301.0;;88.0
5138;Woningen;Hart van Brabant (ES);2021 ;38514.0;151373.0;;119.0
5139;Woningen;Hart van Brabant (ES);2022;51663.0;214082.0;200154.0;173.0
5140;Woningen;Hart van Brabant (ES);2023 ;67858.0;291870.0;266391.0;234.0
5141;Woningen;Hart van Brabant (ES);2024 eerste helft;71782.0;308615.0;280722.0;133.0
5142;Woningen;Metropoolregio Eindhoven (ES);2019;47712.0;179407.0;;141.0
5143;Woningen;Metropoolregio Eindhoven (ES);2020;66235.0;261004.0;;215.0
5144;Woningen;Metropoolregio Eindhoven (ES);2021 ;85710.0;348711.0;;279.0
5145;Woningen;Metropoolregio Eindhoven (ES);2022;108846.0;466637.0;442464.0;394.0
5146;Woningen;Metropoolregio Eindhoven (ES);2023 ;136629.0;603961.0;561736.0;497.0
5147;Woningen;Metropoolregio Eindhoven (ES);2024 eerste helft;143448.0;635200.0;588987.0;271.0
5148;Woningen;Noordoost-Brabant (ES);2019;37349.0;146212.0;;116.0
5149;Woningen;Noordoost-Brabant (ES);2020;53081.0;214305.0;;176.0
5150;Woningen;Noordoost-Brabant (ES);2021 ;68962.0;283424.0;;227.0
5151;Woningen;Noordoost-Brabant (ES);2022;88241.0;376903.0;357692.0;318.0
5152;Woningen;Noordoost-Brabant (ES);2023 ;111694.0;493646.0;460772.0;403.0
5153;Woningen;Noordoost-Brabant (ES);2024 eerste helft;117693.0;520149.0;483994.0;226.0
5154;Woningen;West-Brabant (ES);2019;34551.0;122677.0;;99.0
5155;Woningen;West-Brabant (ES);2020;46733.0;176997.0;;146.0
5156;Woningen;West-Brabant (ES);2021 ;61303.0;240113.0;;192.0
5157;Woningen;West-Brabant (ES);2022;80170.0;330554.0;312179.0;271.0
5158;Woningen;West-Brabant (ES);2023 ;105941.0;448072.0;414652.0;361.0
5159;Woningen;West-Brabant (ES);2024 eerste helft;111771.0;471410.0;435320.0;205.0
5160;Woningen;Noord- en Midden-Limburg (ES);2019;43459.0;167361.0;;138.0
5161;Woningen;Noord- en Midden-Limburg (ES);2020;57480.0;228792.0;;191.0
5162;Woningen;Noord- en Midden-Limburg (ES);2021 ;71402.0;290327.0;;238.0
5163;Woningen;Noord- en Midden-Limburg (ES);2022;89472.0;379677.0;361470.0;321.0
5164;Woningen;Noord- en Midden-Limburg (ES);2023 ;109756.0;483532.0;452792.0;398.0
5165;Woningen;Noord- en Midden-Limburg (ES);2024 eerste helft;114424.0;505416.0;471993.0;214.0
5166;Woningen;Zuid-Limburg (ES);2019;43905.0;159270.0;;137.0
5167;Woningen;Zuid-Limburg (ES);2020;53754.0;201977.0;;179.0
5168;Woningen;Zuid-Limburg (ES);2021 ;64597.0;250287.0;;207.0
5169;Woningen;Zuid-Limburg (ES);2022;79694.0;320336.0;305744.0;274.0
5170;Woningen;Zuid-Limburg (ES);2023 ;98104.0;405667.0;381198.0;336.0
5171;Woningen;Zuid-Limburg (ES);2024 eerste helft;102706.0;424382.0;397969.0;181.0
5172;Woningen;Niet in te delen (ES);2019;352.0;792.0;;1.0
5173;Woningen;Niet in te delen (ES);2020;423.0;1460.0;;1.0
5174;Woningen;Niet in te delen (ES);2021 ;348.0;817.0;;1.0
5175;Woningen;Niet in te delen (ES);2022;426.0;988.0;977.0;1.0
5176;Woningen;Niet in te delen (ES);2023 ;429.0;1006.0;992.0;1.0
5177;Woningen;Niet in te delen (ES);2024 eerste helft;429.0;1006.0;992.0;0.0
5178;Woningen;Groningen (ET);2019;43216.0;149322.0;;121.0
5179;Woningen;Groningen (ET);2020;56514.0;203346.0;;160.0
5180;Woningen;Groningen (ET);2021 ;71922.0;260295.0;;200.0
5181;Woningen;Groningen (ET);2022;90621.0;338594.0;326738.0;271.0
5182;Woningen;Groningen (ET);2023 ;110694.0;421003.0;401393.0;337.0
5183;Woningen;Groningen (ET);2024 eerste helft;116903.0;443823.0;422046.0;194.0
5184;Woningen;Friesland (ET);2019;50937.0;177429.0;;139.0
5185;Woningen;Friesland (ET);2020;67502.0;243602.0;;202.0
5186;Woningen;Friesland (ET);2021 ;85063.0;308476.0;;245.0
5187;Woningen;Friesland (ET);2022;108299.0;406389.0;389725.0;342.0
5188;Woningen;Friesland (ET);2023 ;131085.0;512060.0;483275.0;417.0
5189;Woningen;Friesland (ET);2024 eerste helft;136884.0;537795.0;506102.0;238.0
5190;Woningen;Drenthe (ET);2019;48525.0;169052.0;;139.0
5191;Woningen;Drenthe (ET);2020;59825.0;218083.0;;179.0
5192;Woningen;Drenthe (ET);2021 ;70765.0;264064.0;;208.0
5193;Woningen;Drenthe (ET);2022;86472.0;341939.0;328491.0;274.0
5194;Woningen;Drenthe (ET);2023 ;106439.0;438745.0;414805.0;348.0
5195;Woningen;Drenthe (ET);2024 eerste helft;111313.0;461765.0;434545.0;202.0
5196;Woningen;Twente (ET);2019;32898.0;124197.0;;102.0
5197;Woningen;Twente (ET);2020;44432.0;174987.0;;138.0
5198;Woningen;Twente (ET);2021 ;56932.0;230430.0;;177.0
5199;Woningen;Twente (ET);2022;76594.0;332080.0;315357.0;268.0
5200;Woningen;Twente (ET);2023 ;99874.0;452143.0;422557.0;356.0
5201;Woningen;Twente (ET);2024 eerste helft;105841.0;479423.0;446919.0;208.0
5202;Woningen;West-Overijssel (ET);2019;37657.0;129353.0;;108.0
5203;Woningen;West-Overijssel (ET);2020;48399.0;172317.0;;142.0
5204;Woningen;West-Overijssel (ET);2021 ;60131.0;219991.0;;173.0
5205;Woningen;West-Overijssel (ET);2022;74238.0;284947.0;271476.0;237.0
5206;Woningen;West-Overijssel (ET);2023 ;92740.0;372852.0;348594.0;296.0
5207;Woningen;West-Overijssel (ET);2024 eerste helft;98934.0;398571.0;371101.0;174.0
5208;Woningen;Flevoland (ET);2019;27021.0;93056.0;;75.0
5209;Woningen;Flevoland (ET);2020;34477.0;125897.0;;107.0
5210;Woningen;Flevoland (ET);2021 ;43064.0;159388.0;;128.0
5211;Woningen;Flevoland (ET);2022;57016.0;216063.0;206620.0;186.0
5212;Woningen;Flevoland (ET);2023 ;70779.0;276169.0;259614.0;224.0
5213;Woningen;Flevoland (ET);2024 eerste helft;74390.0;291297.0;273092.0;130.0
5214;Woningen;Achterhoek (ET);2019;23081.0;90196.0;;75.0
5215;Woningen;Achterhoek (ET);2020;29454.0;119643.0;;99.0
5216;Woningen;Achterhoek (ET);2021 ;36591.0;152256.0;;123.0
5217;Woningen;Achterhoek (ET);2022;46492.0;201368.0;193111.0;170.0
5218;Woningen;Achterhoek (ET);2023 ;58034.0;261548.0;246010.0;210.0
5219;Woningen;Achterhoek (ET);2024 eerste helft;61114.0;276039.0;258589.0;121.0
5220;Woningen;Arnhem/Nijmegen (ET);2019;41115.0;141958.0;;110.0
5221;Woningen;Arnhem/Nijmegen (ET);2020;55326.0;201018.0;;161.0
5222;Woningen;Arnhem/Nijmegen (ET);2021 ;69941.0;258523.0;;205.0
5223;Woningen;Arnhem/Nijmegen (ET);2022;91324.0;346266.0;330881.0;292.0
5224;Woningen;Arnhem/Nijmegen (ET);2023 ;113816.0;445011.0;416941.0;355.0
5225;Woningen;Arnhem/Nijmegen (ET);2024 eerste helft;119704.0;469292.0;438161.0;200.0
5226;Woningen;Foodvalley Gelderland (ET);2019;16329.0;55987.0;;45.0
5227;Woningen;Foodvalley Gelderland (ET);2020;21106.0;76835.0;;63.0
5228;Woningen;Foodvalley Gelderland (ET);2021 ;26063.0;97030.0;;76.0
5229;Woningen;Foodvalley Gelderland (ET);2022;34320.0;134191.0;127531.0;112.0
5230;Woningen;Foodvalley Gelderland (ET);2023 ;42160.0;173097.0;161180.0;138.0
5231;Woningen;Foodvalley Gelderland (ET);2024 eerste helft;43872.0;181446.0;168423.0;77.0
5232;Woningen;Foodvalley Utrecht (ET);2019;5279.0;17370.0;;12.0
5233;Woningen;Foodvalley Utrecht (ET);2020;7452.0;25306.0;;19.0
5234;Woningen;Foodvalley Utrecht (ET);2021 ;9600.0;32111.0;;25.0
5235;Woningen;Foodvalley Utrecht (ET);2022;13458.0;45921.0;43252.0;38.0
5236;Woningen;Foodvalley Utrecht (ET);2023 ;16687.0;58967.0;54551.0;47.0
5237;Woningen;Foodvalley Utrecht (ET);2024 eerste helft;17429.0;62068.0;57164.0;26.0
5238;Woningen;Noord-Veluwe (ET);2019;11572.0;41286.0;;33.0
5239;Woningen;Noord-Veluwe (ET);2020;15161.0;57192.0;;48.0
5240;Woningen;Noord-Veluwe (ET);2021 ;18745.0;71969.0;;58.0
5241;Woningen;Noord-Veluwe (ET);2022;24138.0;96025.0;92504.0;83.0
5242;Woningen;Noord-Veluwe (ET);2023 ;30062.0;125129.0;118458.0;101.0
5243;Woningen;Noord-Veluwe (ET);2024 eerste helft;31697.0;132339.0;124856.0;59.0
5244;Woningen;Fruitdelta Rivierenland (ET);2019;17075.0;59546.0;;47.0
5245;Woningen;Fruitdelta Rivierenland (ET);2020;22492.0;83398.0;;71.0
5246;Woningen;Fruitdelta Rivierenland (ET);2021 ;28617.0;110111.0;;88.0
5247;Woningen;Fruitdelta Rivierenland (ET);2022;38755.0;154409.0;146063.0;131.0
5248;Woningen;Fruitdelta Rivierenland (ET);2023 ;48464.0;202286.0;187385.0;166.0
5249;Woningen;Fruitdelta Rivierenland (ET);2024 eerste helft;50877.0;213603.0;197122.0;94.0
5250;Woningen;Cleantech (ET);2019;22424.0;74066.0;;57.0
5251;Woningen;Cleantech (ET);2020;29803.0;103903.0;;82.0
5252;Woningen;Cleantech (ET);2021 ;37295.0;135153.0;;105.0
5253;Woningen;Cleantech (ET);2022;48424.0;180260.0;171550.0;152.0
5254;Woningen;Cleantech (ET);2023 ;61344.0;238559.0;222298.0;187.0
5255;Woningen;Cleantech (ET);2024 eerste helft;64971.0;253399.0;235208.0;108.0
5256;Woningen;Amersfoort (ET);2019;19939.0;58575.0;;47.0
5257;Woningen;Amersfoort (ET);2020;25776.0;80111.0;;66.0
5258;Woningen;Amersfoort (ET);2021 ;32606.0;104802.0;;82.0
5259;Woningen;Amersfoort (ET);2022;43213.0;145523.0;137618.0;122.0
5260;Woningen;Amersfoort (ET);2023 ;51950.0;184222.0;170985.0;149.0
5261;Woningen;Amersfoort (ET);2024 eerste helft;54693.0;194991.0;180519.0;84.0
5262;Woningen;U16 (ET);2019;46867.0;141545.0;;114.0
5263;Woningen;U16 (ET);2020;62865.0;202268.0;;164.0
5264;Woningen;U16 (ET);2021 ;83334.0;278314.0;;216.0
5265;Woningen;U16 (ET);2022;115090.0;395475.0;371133.0;337.0
5266;Woningen;U16 (ET);2023 ;142981.0;511025.0;470464.0;413.0
5267;Woningen;U16 (ET);2024 eerste helft;150071.0;538842.0;494698.0;236.0
5268;Woningen;Kop van Noord-Holland (ET);2019;11194.0;36338.0;;30.0
5269;Woningen;Kop van Noord-Holland (ET);2020;15734.0;52790.0;;44.0
5270;Woningen;Kop van Noord-Holland (ET);2021 ;19877.0;67485.0;;56.0
5271;Woningen;Kop van Noord-Holland (ET);2022;26105.0;89769.0;86560.0;80.0
5272;Woningen;Kop van Noord-Holland (ET);2023 ;31769.0;114351.0;108716.0;96.0
5273;Woningen;Kop van Noord-Holland (ET);2024 eerste helft;33631.0;121711.0;115306.0;58.0
5274;Woningen;Regio Alkmaar (ET);2019;24129.0;71170.0;;57.0
5275;Woningen;Regio Alkmaar (ET);2020;31406.0;96584.0;;82.0
5276;Woningen;Regio Alkmaar (ET);2021 ;40182.0;125356.0;;105.0
5277;Woningen;Regio Alkmaar (ET);2022;50463.0;162047.0;155232.0;143.0
5278;Woningen;Regio Alkmaar (ET);2023 ;59716.0;200794.0;189450.0;168.0
5279;Woningen;Regio Alkmaar (ET);2024 eerste helft;62409.0;211566.0;198904.0;98.0
5280;Woningen;West-Friesland (ET);2019;15917.0;48889.0;;40.0
5281;Woningen;West-Friesland (ET);2020;20045.0;64944.0;;55.0
5282;Woningen;West-Friesland (ET);2021 ;24555.0;82005.0;;67.0
5283;Woningen;West-Friesland (ET);2022;31928.0;110686.0;106382.0;95.0
5284;Woningen;West-Friesland (ET);2023 ;39171.0;142272.0;134437.0;117.0
5285;Woningen;West-Friesland (ET);2024 eerste helft;41481.0;151481.0;142657.0;70.0
5286;Woningen;Amsterdam (ET);2019;13115.0;38027.0;;31.0
5287;Woningen;Amsterdam (ET);2020;17454.0;52065.0;;44.0
5288;Woningen;Amsterdam (ET);2021 ;22716.0;64769.0;;51.0
5289;Woningen;Amsterdam (ET);2022;30657.0;88849.0;84577.0;79.0
5290;Woningen;Amsterdam (ET);2023 ;39846.0;120813.0;112586.0;99.0
5291;Woningen;Amsterdam (ET);2024 eerste helft;42115.0;127742.0;118548.0;58.0
5292;Woningen;IJmond-Zuid-Kennemerland (ET);2019;13844.0;40416.0;;32.0
5293;Woningen;IJmond-Zuid-Kennemerland (ET);2020;19228.0;59564.0;;50.0
5294;Woningen;IJmond-Zuid-Kennemerland (ET);2021 ;24754.0;77087.0;;62.0
5295;Woningen;IJmond-Zuid-Kennemerland (ET);2022;32522.0;104229.0;99017.0;91.0
5296;Woningen;IJmond-Zuid-Kennemerland (ET);2023 ;41355.0;138007.0;128500.0;113.0
5297;Woningen;IJmond-Zuid-Kennemerland (ET);2024 eerste helft;43849.0;147030.0;136480.0;68.0
5298;Woningen;Zaanstreek-Waterland (ET);2019;14037.0;44096.0;;34.0
5299;Woningen;Zaanstreek-Waterland (ET);2020;18912.0;61992.0;;52.0
5300;Woningen;Zaanstreek-Waterland (ET);2021 ;24487.0;82199.0;;65.0
5301;Woningen;Zaanstreek-Waterland (ET);2022;34630.0;117867.0;111449.0;100.0
5302;Woningen;Zaanstreek-Waterland (ET);2023 ;43493.0;154989.0;143779.0;127.0
5303;Woningen;Zaanstreek-Waterland (ET);2024 eerste helft;46137.0;164337.0;152090.0;76.0
5304;Woningen;Gooi en Vechtstreek (ET);2019;10894.0;30918.0;;25.0
5305;Woningen;Gooi en Vechtstreek (ET);2020;14454.0;43572.0;;36.0
5306;Woningen;Gooi en Vechtstreek (ET);2021 ;18129.0;57013.0;;44.0
5307;Woningen;Gooi en Vechtstreek (ET);2022;24338.0;80897.0;76862.0;67.0
5308;Woningen;Gooi en Vechtstreek (ET);2023 ;28641.0;103108.0;95473.0;81.0
5309;Woningen;Gooi en Vechtstreek (ET);2024 eerste helft;30229.0;109805.0;101317.0;48.0
5310;Woningen;Haarlemmermeer (ET);2019;9313.0;28430.0;;24.0
5311;Woningen;Haarlemmermeer (ET);2020;12022.0;38166.0;;33.0
5312;Woningen;Haarlemmermeer (ET);2021 ;15173.0;49951.0;;39.0
5313;Woningen;Haarlemmermeer (ET);2022;20117.0;68226.0;65094.0;58.0
5314;Woningen;Haarlemmermeer (ET);2023 ;24268.0;86285.0;80824.0;72.0
5315;Woningen;Haarlemmermeer (ET);2024 eerste helft;25326.0;90540.0;84540.0;41.0
5316;Woningen;Amstelland (ET);2019;7908.0;25707.0;;20.0
5317;Woningen;Amstelland (ET);2020;11142.0;37855.0;;31.0
5318;Woningen;Amstelland (ET);2021 ;14710.0;49463.0;;39.0
5319;Woningen;Amstelland (ET);2022;19390.0;67578.0;63688.0;58.0
5320;Woningen;Amstelland (ET);2023 ;23887.0;86680.0;80054.0;72.0
5321;Woningen;Amstelland (ET);2024 eerste helft;25484.0;92437.0;85094.0;42.0
5322;Woningen;Alblasserwaard (ET);2019;3515.0;11961.0;;9.0
5323;Woningen;Alblasserwaard (ET);2020;4954.0;17855.0;;14.0
5324;Woningen;Alblasserwaard (ET);2021 ;6627.0;24396.0;;19.0
5325;Woningen;Alblasserwaard (ET);2022;9730.0;36241.0;33870.0;31.0
5326;Woningen;Alblasserwaard (ET);2023 ;13055.0;49677.0;45446.0;40.0
5327;Woningen;Alblasserwaard (ET);2024 eerste helft;14206.0;53851.0;49196.0;24.0
5328;Woningen;Drechtsteden (ET);2019;10260.0;30729.0;;25.0
5329;Woningen;Drechtsteden (ET);2020;14533.0;45529.0;;37.0
5330;Woningen;Drechtsteden (ET);2021 ;19425.0;62850.0;;49.0
5331;Woningen;Drechtsteden (ET);2022;28992.0;97811.0;91484.0;79.0
5332;Woningen;Drechtsteden (ET);2023 ;36676.0;129796.0;119187.0;106.0
5333;Woningen;Drechtsteden (ET);2024 eerste helft;38289.0;136359.0;124941.0;61.0
5334;Woningen;Goeree-Overflakkee (ET);2019;4309.0;13605.0;;11.0
5335;Woningen;Goeree-Overflakkee (ET);2020;5254.0;17710.0;;16.0
5336;Woningen;Goeree-Overflakkee (ET);2021 ;6612.0;23378.0;;20.0
5337;Woningen;Goeree-Overflakkee (ET);2022;9328.0;34479.0;32721.0;30.0
5338;Woningen;Goeree-Overflakkee (ET);2023 ;10946.0;42013.0;39354.0;37.0
5339;Woningen;Goeree-Overflakkee (ET);2024 eerste helft;11225.0;43300.0;40498.0;20.0
5340;Woningen;Hoeksche Waard (ET);2019;5096.0;16138.0;;12.0
5341;Woningen;Hoeksche Waard (ET);2020;7145.0;24627.0;;20.0
5342;Woningen;Hoeksche Waard (ET);2021 ;9709.0;35430.0;;27.0
5343;Woningen;Hoeksche Waard (ET);2022;13603.0;51987.0;49013.0;43.0
5344;Woningen;Hoeksche Waard (ET);2023 ;17217.0;67850.0;62982.0;55.0
5345;Woningen;Hoeksche Waard (ET);2024 eerste helft;17952.0;70771.0;65682.0;31.0
5346;Woningen;Holland Rijnland (ET);2019;27982.0;84988.0;;67.0
5347;Woningen;Holland Rijnland (ET);2020;39415.0;129023.0;;103.0
5348;Woningen;Holland Rijnland (ET);2021 ;50490.0;168315.0;;138.0
5349;Woningen;Holland Rijnland (ET);2022;66227.0;226032.0;215395.0;201.0
5350;Woningen;Holland Rijnland (ET);2023 ;81809.0;291336.0;273369.0;243.0
5351;Woningen;Holland Rijnland (ET);2024 eerste helft;86097.0;307897.0;288102.0;140.0
5352;Woningen;Midden-Holland (ET);2019;11564.0;35896.0;;29.0
5353;Woningen;Midden-Holland (ET);2020;15721.0;51930.0;;43.0
5354;Woningen;Midden-Holland (ET);2021 ;21001.0;71844.0;;56.0
5355;Woningen;Midden-Holland (ET);2022;31564.0;110173.0;103158.0;93.0
5356;Woningen;Midden-Holland (ET);2023 ;39623.0;143661.0;132138.0;118.0
5357;Woningen;Midden-Holland (ET);2024 eerste helft;41464.0;150711.0;138247.0;67.0
5358;Woningen;Rotterdam/Den Haag (ET);2019;67396.0;196725.0;;161.0
5359;Woningen;Rotterdam/Den Haag (ET);2020;88845.0;276003.0;;232.0
5360;Woningen;Rotterdam/Den Haag (ET);2021 ;119307.0;386408.0;;302.0
5361;Woningen;Rotterdam/Den Haag (ET);2022;177104.0;594671.0;558643.0;502.0
5362;Woningen;Rotterdam/Den Haag (ET);2023 ;226054.0;789731.0;729061.0;645.0
5363;Woningen;Rotterdam/Den Haag (ET);2024 eerste helft;236571.0;830747.0;765072.0;375.0
5364;Woningen;Zeeland (ET);2019;38105.0;110183.0;;100.0
5365;Woningen;Zeeland (ET);2020;44513.0;136673.0;;125.0
5366;Woningen;Zeeland (ET);2021 ;52430.0;167169.0;;144.0
5367;Woningen;Zeeland (ET);2022;77355.0;264591.0;253721.0;243.0
5368;Woningen;Zeeland (ET);2023 ;89818.0;319394.0;302999.0;279.0
5369;Woningen;Zeeland (ET);2024 eerste helft;92960.0;333177.0;315346.0;152.0
5370;Woningen;Hart van Brabant (ET);2019;20407.0;73544.0;;60.0
5371;Woningen;Hart van Brabant (ET);2020;28584.0;109301.0;;88.0
5372;Woningen;Hart van Brabant (ET);2021 ;38514.0;151373.0;;119.0
5373;Woningen;Hart van Brabant (ET);2022;51663.0;214082.0;200154.0;173.0
5374;Woningen;Hart van Brabant (ET);2023 ;67858.0;291870.0;266391.0;234.0
5375;Woningen;Hart van Brabant (ET);2024 eerste helft;71782.0;308615.0;280722.0;133.0
5376;Woningen;Metropoolregio Eindhoven (ET);2019;47712.0;179407.0;;141.0
5377;Woningen;Metropoolregio Eindhoven (ET);2020;66235.0;261004.0;;215.0
5378;Woningen;Metropoolregio Eindhoven (ET);2021 ;85710.0;348711.0;;279.0
5379;Woningen;Metropoolregio Eindhoven (ET);2022;108846.0;466637.0;442464.0;394.0
5380;Woningen;Metropoolregio Eindhoven (ET);2023 ;136629.0;603961.0;561736.0;497.0
5381;Woningen;Metropoolregio Eindhoven (ET);2024 eerste helft;143448.0;635200.0;588987.0;271.0
5382;Woningen;Noordoost-Brabant (ET);2019;37349.0;146212.0;;116.0
5383;Woningen;Noordoost-Brabant (ET);2020;53081.0;214305.0;;176.0
5384;Woningen;Noordoost-Brabant (ET);2021 ;68962.0;283424.0;;227.0
5385;Woningen;Noordoost-Brabant (ET);2022;88241.0;376903.0;357692.0;318.0
5386;Woningen;Noordoost-Brabant (ET);2023 ;111694.0;493646.0;460772.0;403.0
5387;Woningen;Noordoost-Brabant (ET);2024 eerste helft;117693.0;520149.0;483994.0;226.0
5388;Woningen;West-Brabant (ET);2019;34551.0;122677.0;;99.0
5389;Woningen;West-Brabant (ET);2020;46733.0;176997.0;;146.0
5390;Woningen;West-Brabant (ET);2021 ;61303.0;240113.0;;192.0
5391;Woningen;West-Brabant (ET);2022;80170.0;330554.0;312179.0;271.0
5392;Woningen;West-Brabant (ET);2023 ;105941.0;448072.0;414652.0;361.0
5393;Woningen;West-Brabant (ET);2024 eerste helft;111771.0;471410.0;435320.0;205.0
5394;Woningen;Noord- en Midden-Limburg (ET);2019;43459.0;167361.0;;138.0
5395;Woningen;Noord- en Midden-Limburg (ET);2020;57480.0;228792.0;;191.0
5396;Woningen;Noord- en Midden-Limburg (ET);2021 ;71402.0;290327.0;;238.0
5397;Woningen;Noord- en Midden-Limburg (ET);2022;89472.0;379677.0;361470.0;321.0
5398;Woningen;Noord- en Midden-Limburg (ET);2023 ;109756.0;483532.0;452792.0;398.0
5399;Woningen;Noord- en Midden-Limburg (ET);2024 eerste helft;114424.0;505416.0;471993.0;214.0
5400;Woningen;Parkstad (ET);2019;20511.0;73628.0;;64.0
5401;Woningen;Parkstad (ET);2020;24612.0;91467.0;;82.0
5402;Woningen;Parkstad (ET);2021 ;28954.0;111002.0;;93.0
5403;Woningen;Parkstad (ET);2022;35058.0;139462.0;133565.0;120.0
5404;Woningen;Parkstad (ET);2023 ;42963.0;175143.0;165086.0;145.0
5405;Woningen;Parkstad (ET);2024 eerste helft;45023.0;182690.0;171921.0;78.0
5406;Woningen;Maastricht Heuvelland (ET);2019;12148.0;44588.0;;38.0
5407;Woningen;Maastricht Heuvelland (ET);2020;15367.0;58329.0;;51.0
5408;Woningen;Maastricht Heuvelland (ET);2021 ;18630.0;73419.0;;61.0
5409;Woningen;Maastricht Heuvelland (ET);2022;23536.0;95441.0;90925.0;82.0
5410;Woningen;Maastricht Heuvelland (ET);2023 ;29110.0;122227.0;114564.0;100.0
5411;Woningen;Maastricht Heuvelland (ET);2024 eerste helft;30576.0;128873.0;120421.0;55.0
5412;Woningen;Westelijke Mijnstreek (ET);2019;11246.0;41054.0;;35.0
5413;Woningen;Westelijke Mijnstreek (ET);2020;13775.0;52181.0;;46.0
5414;Woningen;Westelijke Mijnstreek (ET);2021 ;17013.0;65865.0;;54.0
5415;Woningen;Westelijke Mijnstreek (ET);2022;21100.0;85432.0;81255.0;72.0
5416;Woningen;Westelijke Mijnstreek (ET);2023 ;26031.0;108296.0;101549.0;90.0
5417;Woningen;Westelijke Mijnstreek (ET);2024 eerste helft;27107.0;112819.0;105627.0;48.0
5418;Woningen;Niet in te delen (ET);2019;352.0;792.0;;1.0
5419;Woningen;Niet in te delen (ET);2020;423.0;1460.0;;1.0
5420;Woningen;Niet in te delen (ET);2021 ;348.0;817.0;;1.0
5421;Woningen;Niet in te delen (ET);2022;426.0;988.0;977.0;1.0
5422;Woningen;Niet in te delen (ET);2023 ;429.0;1006.0;992.0;1.0
5423;Woningen;Niet in te delen (ET);2024 eerste helft;429.0;1006.0;992.0;0.0
5424;A-U Alle economische activiteiten;Nederland;2019;102017.0;3989447.0;;2779.0
5425;A-U Alle economische activiteiten;Nederland;2020;116237.0;6619804.0;;4853.0
5426;A-U Alle economische activiteiten;Nederland;2021 ;;8979796.0;;6652.0
5427;A-U Alle economische activiteiten;Nederland;2022;;11521334.0;9831768.0;9899.0
5428;A-U Alle economische activiteiten;Nederland;2023 ;;13920397.0;11699368.0;11140.0
5429;A-U Alle economische activiteiten;Nederland;2024 eerste helft;;15120778.0;12623920.0;6177.0
5430;A-U Alle economische activiteiten;Noord-Nederland (LD);2019;15719.0;808680.0;;532.0
5431;A-U Alle economische activiteiten;Noord-Nederland (LD);2020;17918.0;1582503.0;;1015.0
5432;A-U Alle economische activiteiten;Noord-Nederland (LD);2021 ;;2086298.0;;1630.0
5433;A-U Alle economische activiteiten;Noord-Nederland (LD);2022;;2661984.0;2290655.0;2285.0
5434;A-U Alle economische activiteiten;Noord-Nederland (LD);2023 ;;3149820.0;2669877.0;2561.0
5435;A-U Alle economische activiteiten;Noord-Nederland (LD);2024 eerste helft;;3376633.0;2862812.0;1376.0
5436;A-U Alle economische activiteiten;Oost-Nederland (LD);2019;25603.0;1013619.0;;658.0
5437;A-U Alle economische activiteiten;Oost-Nederland (LD);2020;29138.0;1674713.0;;1215.0
5438;A-U Alle economische activiteiten;Oost-Nederland (LD);2021 ;;2305748.0;;1646.0
5439;A-U Alle economische activiteiten;Oost-Nederland (LD);2022;;3051132.0;2635178.0;2565.0
5440;A-U Alle economische activiteiten;Oost-Nederland (LD);2023 ;;3720459.0;3174421.0;2954.0
5441;A-U Alle economische activiteiten;Oost-Nederland (LD);2024 eerste helft;;4067296.0;3425440.0;1664.0
5442;A-U Alle economische activiteiten;West-Nederland (LD);2019;35412.0;1227425.0;;916.0
5443;A-U Alle economische activiteiten;West-Nederland (LD);2020;39959.0;1796727.0;;1448.0
5444;A-U Alle economische activiteiten;West-Nederland (LD);2021 ;;2384182.0;;1757.0
5445;A-U Alle economische activiteiten;West-Nederland (LD);2022;;3063087.0;2622012.0;2644.0
5446;A-U Alle economische activiteiten;West-Nederland (LD);2023 ;;3728231.0;3141610.0;2963.0
5447;A-U Alle economische activiteiten;West-Nederland (LD);2024 eerste helft;;4044733.0;3383828.0;1708.0
5448;A-U Alle economische activiteiten;Zuid-Nederland (LD);2019;25276.0;939211.0;;673.0
5449;A-U Alle economische activiteiten;Zuid-Nederland (LD);2020;29213.0;1565498.0;;1176.0
5450;A-U Alle economische activiteiten;Zuid-Nederland (LD);2021 ;;2189996.0;;1607.0
5451;A-U Alle economische activiteiten;Zuid-Nederland (LD);2022;;2728911.0;2270132.0;2390.0
5452;A-U Alle economische activiteiten;Zuid-Nederland (LD);2023 ;;3294214.0;2690764.0;2638.0
5453;A-U Alle economische activiteiten;Zuid-Nederland (LD);2024 eerste helft;;3457268.0;2812708.0;1401.0
5454;A-U Alle economische activiteiten;Niet in te delen (LD);2019;7.0;511.0;;0.0
5455;A-U Alle economische activiteiten;Niet in te delen (LD);2020;9.0;363.0;;0.0
