ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
1382;F Bouwnijverheid;Drenthe (PV);2016;1890.0
1383;F Bouwnijverheid;Drenthe (PV);2017;1913.0
1384;F Bouwnijverheid;Overijssel (PV);2016;7421.0
1385;F Bouwnijverheid;Overijssel (PV);2017;7735.0
1386;F Bouwnijverheid;Flevoland (PV);2016;1255.0
1387;F Bouwnijverheid;Flevoland (PV);2017;1488.0
1388;F Bouwnijverheid;Gelderland (PV);2016;10682.0
1389;F Bouwnijverheid;Gelderland (PV);2017;11497.0
1390;F Bouwnijverheid;Utrecht (PV);2016;8028.0
1391;F Bouwnijverheid;Utrecht (PV);2017;8464.0
1392;F Bouwnijverheid;Noord-Holland (PV);2016;12009.0
1393;F Bouwnijverheid;Noord-Holland (PV);2017;12722.0
1394;F Bouwnijverheid;Zuid-Holland (PV);2016;21969.0
1395;F Bouwnijverheid;Zuid-Holland (PV);2017;23270.0
1396;F Bouwnijverheid;Zeeland (PV);2016;1655.0
1397;F Bouwnijverheid;Zeeland (PV);2017;1785.0
1398;F Bouwnijverheid;Noord-Brabant (PV);2016;15349.0
1399;F Bouwnijverheid;Noord-Brabant (PV);2017;16608.0
1400;F Bouwnijverheid;Limburg (PV);2016;3502.0
1401;F Bouwnijverheid;Limburg (PV);2017;4200.0
1402;F Bouwnijverheid;Oost-Groningen (CR);2016;
1403;F Bouwnijverheid;Oost-Groningen (CR);2017;421.0
1404;F Bouwnijverheid;Delfzijl en omgeving (CR);2016;
1405;F Bouwnijverheid;Delfzijl en omgeving (CR);2017;147.0
1406;F Bouwnijverheid;Overig Groningen (CR);2016;
1407;F Bouwnijverheid;Overig Groningen (CR);2017;1427.0
1408;F Bouwnijverheid;Noord-Friesland (CR);2016;1155.0
1409;F Bouwnijverheid;Noord-Friesland (CR);2017;1266.0
1410;F Bouwnijverheid;Zuidwest-Friesland (CR);2016;640.0
1411;F Bouwnijverheid;Zuidwest-Friesland (CR);2017;795.0
1412;F Bouwnijverheid;Zuidoost-Friesland (CR);2016;822.0
1413;F Bouwnijverheid;Zuidoost-Friesland (CR);2017;889.0
1414;F Bouwnijverheid;Noord-Drenthe (CR);2016;
1415;F Bouwnijverheid;Noord-Drenthe (CR);2017;
1416;F Bouwnijverheid;Zuidoost-Drenthe (CR);2016;
1417;F Bouwnijverheid;Zuidoost-Drenthe (CR);2017;
1418;F Bouwnijverheid;Zuidwest-Drenthe (CR);2016;521.0
1419;F Bouwnijverheid;Zuidwest-Drenthe (CR);2017;573.0
1420;F Bouwnijverheid;Noord-Overijssel (CR);2016;2317.0
1421;F Bouwnijverheid;Noord-Overijssel (CR);2017;2450.0
1422;F Bouwnijverheid;Zuidwest-Overijssel (CR);2016;678.0
1423;F Bouwnijverheid;Zuidwest-Overijssel (CR);2017;767.0
1424;F Bouwnijverheid;Twente (CR);2016;4426.0
1425;F Bouwnijverheid;Twente (CR);2017;4517.0
1426;F Bouwnijverheid;Veluwe (CR);2016;4847.0
1427;F Bouwnijverheid;Veluwe (CR);2017;5365.0
1428;F Bouwnijverheid;Achterhoek (CR);2016;1553.0
1429;F Bouwnijverheid;Achterhoek (CR);2017;1695.0
1430;F Bouwnijverheid;Arnhem/Nijmegen (CR);2016;2575.0
1431;F Bouwnijverheid;Arnhem/Nijmegen (CR);2017;2694.0
1432;F Bouwnijverheid;Zuidwest-Gelderland (CR);2016;1707.0
1433;F Bouwnijverheid;Zuidwest-Gelderland (CR);2017;1743.0
1434;F Bouwnijverheid;Utrecht (CR);2016;8028.0
1435;F Bouwnijverheid;Utrecht (CR);2017;8464.0
1436;F Bouwnijverheid;Kop van Noord-Holland (CR);2016;2404.0
1437;F Bouwnijverheid;Kop van Noord-Holland (CR);2017;2569.0
1438;F Bouwnijverheid;Alkmaar en omgeving (CR);2016;996.0
1439;F Bouwnijverheid;Alkmaar en omgeving (CR);2017;1167.0
1440;F Bouwnijverheid;IJmond (CR);2016;942.0
1441;F Bouwnijverheid;IJmond (CR);2017;1004.0
1442;F Bouwnijverheid;Agglomeratie Haarlem (CR);2016;520.0
1443;F Bouwnijverheid;Agglomeratie Haarlem (CR);2017;541.0
1444;F Bouwnijverheid;Zaanstreek (CR);2016;890.0
1445;F Bouwnijverheid;Zaanstreek (CR);2017;992.0
1446;F Bouwnijverheid;Groot-Amsterdam (CR);2016;5481.0
1447;F Bouwnijverheid;Groot-Amsterdam (CR);2017;5623.0
1448;F Bouwnijverheid;Het Gooi en Vechtstreek (CR);2016;776.0
1449;F Bouwnijverheid;Het Gooi en Vechtstreek (CR);2017;827.0
1450;F Bouwnijverheid;Agglomeratie Leiden en Bollenstreek (CR);2016;
1451;F Bouwnijverheid;Agglomeratie Leiden en Bollenstreek (CR);2017;
1452;F Bouwnijverheid;Agglomeratie 's-Gravenhage (CR);2016;
1453;F Bouwnijverheid;Agglomeratie 's-Gravenhage (CR);2017;
1454;F Bouwnijverheid;Delft en Westland (CR);2016;1709.0
1455;F Bouwnijverheid;Delft en Westland (CR);2017;1870.0
1456;F Bouwnijverheid;Oost-Zuid-Holland (CR);2016;2493.0
1457;F Bouwnijverheid;Oost-Zuid-Holland (CR);2017;2931.0
1458;F Bouwnijverheid;Groot-Rijnmond (CR);2016;7790.0
1459;F Bouwnijverheid;Groot-Rijnmond (CR);2017;8168.0
1460;F Bouwnijverheid;Zuidoost-Zuid-Holland (CR);2016;4795.0
1461;F Bouwnijverheid;Zuidoost-Zuid-Holland (CR);2017;4940.0
1462;F Bouwnijverheid;Zeeuwsch-Vlaanderen (CR);2016;561.0
1463;F Bouwnijverheid;Zeeuwsch-Vlaanderen (CR);2017;554.0
1464;F Bouwnijverheid;Overig Zeeland (CR);2016;1094.0
1465;F Bouwnijverheid;Overig Zeeland (CR);2017;1231.0
1466;F Bouwnijverheid;West-Noord-Brabant (CR);2016;3195.0
1467;F Bouwnijverheid;West-Noord-Brabant (CR);2017;3447.0
1468;F Bouwnijverheid;Midden-Noord-Brabant (CR);2016;2103.0
1469;F Bouwnijverheid;Midden-Noord-Brabant (CR);2017;2143.0
1470;F Bouwnijverheid;Noordoost-Noord-Brabant (CR);2016;5695.0
1471;F Bouwnijverheid;Noordoost-Noord-Brabant (CR);2017;6338.0
1472;F Bouwnijverheid;Zuidoost-Noord-Brabant (CR);2016;4356.0
1473;F Bouwnijverheid;Zuidoost-Noord-Brabant (CR);2017;4681.0
1474;F Bouwnijverheid;Noord-Limburg (CR);2016;850.0
1475;F Bouwnijverheid;Noord-Limburg (CR);2017;998.0
1476;F Bouwnijverheid;Midden-Limburg (CR);2016;1060.0
1477;F Bouwnijverheid;Midden-Limburg (CR);2017;1280.0
1478;F Bouwnijverheid;Zuid-Limburg (CR);2016;1592.0
1479;F Bouwnijverheid;Zuid-Limburg (CR);2017;1922.0
1480;F Bouwnijverheid;Flevoland (CR);2016;1255.0
1481;F Bouwnijverheid;Flevoland (CR);2017;1488.0
1482;G-I Handel, vervoer en horeca;Nederland;2016;707003.0
1483;G-I Handel, vervoer en horeca;Nederland;2017;764983.0
1484;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2016;34242.0
1485;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2017;37237.0
1486;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2016;104914.0
1487;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2017;114618.0
1488;G-I Handel, vervoer en horeca;West-Nederland (LD);2016;433179.0
1489;G-I Handel, vervoer en horeca;West-Nederland (LD);2017;469278.0
1490;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2016;134669.0
1491;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2017;143850.0
1492;G-I Handel, vervoer en horeca;Groningen (PV);2016;11208.0
1493;G-I Handel, vervoer en horeca;Groningen (PV);2017;
1494;G-I Handel, vervoer en horeca;Friesland (PV);2016;12464.0
1495;G-I Handel, vervoer en horeca;Friesland (PV);2017;
1496;G-I Handel, vervoer en horeca;Drenthe (PV);2016;10570.0
1497;G-I Handel, vervoer en horeca;Drenthe (PV);2017;11346.0
1498;G-I Handel, vervoer en horeca;Overijssel (PV);2016;28755.0
1499;G-I Handel, vervoer en horeca;Overijssel (PV);2017;31883.0
1500;G-I Handel, vervoer en horeca;Flevoland (PV);2016;14424.0
1501;G-I Handel, vervoer en horeca;Flevoland (PV);2017;16068.0
1502;G-I Handel, vervoer en horeca;Gelderland (PV);2016;61734.0
1503;G-I Handel, vervoer en horeca;Gelderland (PV);2017;66667.0
1504;G-I Handel, vervoer en horeca;Utrecht (PV);2016;52040.0
1505;G-I Handel, vervoer en horeca;Utrecht (PV);2017;52348.0
1506;G-I Handel, vervoer en horeca;Noord-Holland (PV);2016;169032.0
1507;G-I Handel, vervoer en horeca;Noord-Holland (PV);2017;181862.0
1508;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2016;202242.0
1509;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2017;224786.0
1510;G-I Handel, vervoer en horeca;Zeeland (PV);2016;9865.0
1511;G-I Handel, vervoer en horeca;Zeeland (PV);2017;10283.0
1512;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2016;98439.0
1513;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2017;105005.0
1514;G-I Handel, vervoer en horeca;Limburg (PV);2016;36230.0
1515;G-I Handel, vervoer en horeca;Limburg (PV);2017;38845.0
1516;G-I Handel, vervoer en horeca;Oost-Groningen (CR);2016;1940.0
1517;G-I Handel, vervoer en horeca;Oost-Groningen (CR);2017;2161.0
1518;G-I Handel, vervoer en horeca;Delfzijl en omgeving (CR);2016;1830.0
1519;G-I Handel, vervoer en horeca;Delfzijl en omgeving (CR);2017;2074.0
1520;G-I Handel, vervoer en horeca;Overig Groningen (CR);2016;7438.0
1521;G-I Handel, vervoer en horeca;Overig Groningen (CR);2017;
1522;G-I Handel, vervoer en horeca;Noord-Friesland (CR);2016;5724.0
1523;G-I Handel, vervoer en horeca;Noord-Friesland (CR);2017;
1524;G-I Handel, vervoer en horeca;Zuidwest-Friesland (CR);2016;2617.0
1525;G-I Handel, vervoer en horeca;Zuidwest-Friesland (CR);2017;2868.0
1526;G-I Handel, vervoer en horeca;Zuidoost-Friesland (CR);2016;4123.0
1527;G-I Handel, vervoer en horeca;Zuidoost-Friesland (CR);2017;4721.0
1528;G-I Handel, vervoer en horeca;Noord-Drenthe (CR);2016;3398.0
1529;G-I Handel, vervoer en horeca;Noord-Drenthe (CR);2017;3567.0
1530;G-I Handel, vervoer en horeca;Zuidoost-Drenthe (CR);2016;3122.0
1531;G-I Handel, vervoer en horeca;Zuidoost-Drenthe (CR);2017;3181.0
1532;G-I Handel, vervoer en horeca;Zuidwest-Drenthe (CR);2016;4051.0
1533;G-I Handel, vervoer en horeca;Zuidwest-Drenthe (CR);2017;4598.0
1534;G-I Handel, vervoer en horeca;Noord-Overijssel (CR);2016;10734.0
1535;G-I Handel, vervoer en horeca;Noord-Overijssel (CR);2017;
1536;G-I Handel, vervoer en horeca;Zuidwest-Overijssel (CR);2016;
1537;G-I Handel, vervoer en horeca;Zuidwest-Overijssel (CR);2017;
1538;G-I Handel, vervoer en horeca;Twente (CR);2016;
1539;G-I Handel, vervoer en horeca;Twente (CR);2017;15765.0
1540;G-I Handel, vervoer en horeca;Veluwe (CR);2016;20795.0
1541;G-I Handel, vervoer en horeca;Veluwe (CR);2017;22720.0
1542;G-I Handel, vervoer en horeca;Achterhoek (CR);2016;10950.0
1543;G-I Handel, vervoer en horeca;Achterhoek (CR);2017;12446.0
1544;G-I Handel, vervoer en horeca;Arnhem/Nijmegen (CR);2016;20086.0
1545;G-I Handel, vervoer en horeca;Arnhem/Nijmegen (CR);2017;21073.0
1546;G-I Handel, vervoer en horeca;Zuidwest-Gelderland (CR);2016;9903.0
1547;G-I Handel, vervoer en horeca;Zuidwest-Gelderland (CR);2017;10429.0
1548;G-I Handel, vervoer en horeca;Utrecht (CR);2016;52040.0
1549;G-I Handel, vervoer en horeca;Utrecht (CR);2017;52348.0
1550;G-I Handel, vervoer en horeca;Kop van Noord-Holland (CR);2016;10256.0
1551;G-I Handel, vervoer en horeca;Kop van Noord-Holland (CR);2017;9837.0
1552;G-I Handel, vervoer en horeca;Alkmaar en omgeving (CR);2016;5667.0
1553;G-I Handel, vervoer en horeca;Alkmaar en omgeving (CR);2017;5895.0
1554;G-I Handel, vervoer en horeca;IJmond (CR);2016;4198.0
1555;G-I Handel, vervoer en horeca;IJmond (CR);2017;4499.0
1556;G-I Handel, vervoer en horeca;Agglomeratie Haarlem (CR);2016;4702.0
1557;G-I Handel, vervoer en horeca;Agglomeratie Haarlem (CR);2017;5251.0
1558;G-I Handel, vervoer en horeca;Zaanstreek (CR);2016;7024.0
1559;G-I Handel, vervoer en horeca;Zaanstreek (CR);2017;7643.0
1560;G-I Handel, vervoer en horeca;Groot-Amsterdam (CR);2016;119876.0
1561;G-I Handel, vervoer en horeca;Groot-Amsterdam (CR);2017;130597.0
1562;G-I Handel, vervoer en horeca;Het Gooi en Vechtstreek (CR);2016;17308.0
1563;G-I Handel, vervoer en horeca;Het Gooi en Vechtstreek (CR);2017;18140.0
1564;G-I Handel, vervoer en horeca;Agglomeratie Leiden en Bollenstreek (CR);2016;11022.0
1565;G-I Handel, vervoer en horeca;Agglomeratie Leiden en Bollenstreek (CR);2017;11766.0
1566;G-I Handel, vervoer en horeca;Agglomeratie 's-Gravenhage (CR);2016;18454.0
1567;G-I Handel, vervoer en horeca;Agglomeratie 's-Gravenhage (CR);2017;19818.0
1568;G-I Handel, vervoer en horeca;Delft en Westland (CR);2016;11901.0
1569;G-I Handel, vervoer en horeca;Delft en Westland (CR);2017;12309.0
1570;G-I Handel, vervoer en horeca;Oost-Zuid-Holland (CR);2016;12551.0
1571;G-I Handel, vervoer en horeca;Oost-Zuid-Holland (CR);2017;13655.0
1572;G-I Handel, vervoer en horeca;Groot-Rijnmond (CR);2016;130359.0
1573;G-I Handel, vervoer en horeca;Groot-Rijnmond (CR);2017;147685.0
1574;G-I Handel, vervoer en horeca;Zuidoost-Zuid-Holland (CR);2016;17955.0
1575;G-I Handel, vervoer en horeca;Zuidoost-Zuid-Holland (CR);2017;19552.0
1576;G-I Handel, vervoer en horeca;Zeeuwsch-Vlaanderen (CR);2016;3004.0
1577;G-I Handel, vervoer en horeca;Zeeuwsch-Vlaanderen (CR);2017;2907.0
1578;G-I Handel, vervoer en horeca;Overig Zeeland (CR);2016;6860.0
1579;G-I Handel, vervoer en horeca;Overig Zeeland (CR);2017;7376.0
1580;G-I Handel, vervoer en horeca;West-Noord-Brabant (CR);2016;32857.0
1581;G-I Handel, vervoer en horeca;West-Noord-Brabant (CR);2017;34801.0
1582;G-I Handel, vervoer en horeca;Midden-Noord-Brabant (CR);2016;17154.0
1583;G-I Handel, vervoer en horeca;Midden-Noord-Brabant (CR);2017;17799.0
1584;G-I Handel, vervoer en horeca;Noordoost-Noord-Brabant (CR);2016;21298.0
1585;G-I Handel, vervoer en horeca;Noordoost-Noord-Brabant (CR);2017;22999.0
1586;G-I Handel, vervoer en horeca;Zuidoost-Noord-Brabant (CR);2016;27131.0
1587;G-I Handel, vervoer en horeca;Zuidoost-Noord-Brabant (CR);2017;29405.0
1588;G-I Handel, vervoer en horeca;Noord-Limburg (CR);2016;11880.0
1589;G-I Handel, vervoer en horeca;Noord-Limburg (CR);2017;12653.0
1590;G-I Handel, vervoer en horeca;Midden-Limburg (CR);2016;7369.0
1591;G-I Handel, vervoer en horeca;Midden-Limburg (CR);2017;7992.0
1592;G-I Handel, vervoer en horeca;Zuid-Limburg (CR);2016;16981.0
1593;G-I Handel, vervoer en horeca;Zuid-Limburg (CR);2017;18201.0
1594;G-I Handel, vervoer en horeca;Flevoland (CR);2016;14424.0
1595;G-I Handel, vervoer en horeca;Flevoland (CR);2017;16068.0
1596;41 Algemene bouw en projectontwikkeling;Nederland;2016;36209.0
1597;41 Algemene bouw en projectontwikkeling;Nederland;2017;39813.0
1598;41 Algemene bouw en projectontwikkeling;Noord-Nederland (LD);2016;2756.0
1599;41 Algemene bouw en projectontwikkeling;Noord-Nederland (LD);2017;2712.0
1600;41 Algemene bouw en projectontwikkeling;Oost-Nederland (LD);2016;7571.0
1601;41 Algemene bouw en projectontwikkeling;Oost-Nederland (LD);2017;8649.0
1602;41 Algemene bouw en projectontwikkeling;West-Nederland (LD);2016;17947.0
1603;41 Algemene bouw en projectontwikkeling;West-Nederland (LD);2017;19593.0
1604;41 Algemene bouw en projectontwikkeling;Zuid-Nederland (LD);2016;7934.0
1605;41 Algemene bouw en projectontwikkeling;Zuid-Nederland (LD);2017;8860.0
1606;41 Algemene bouw en projectontwikkeling;Groningen (PV);2016;952.0
1607;41 Algemene bouw en projectontwikkeling;Groningen (PV);2017;698.0
1608;41 Algemene bouw en projectontwikkeling;Friesland (PV);2016;1185.0
1609;41 Algemene bouw en projectontwikkeling;Friesland (PV);2017;1375.0
1610;41 Algemene bouw en projectontwikkeling;Drenthe (PV);2016;619.0
1611;41 Algemene bouw en projectontwikkeling;Drenthe (PV);2017;638.0
1612;41 Algemene bouw en projectontwikkeling;Overijssel (PV);2016;3160.0
1613;41 Algemene bouw en projectontwikkeling;Overijssel (PV);2017;3566.0
1614;41 Algemene bouw en projectontwikkeling;Flevoland (PV);2016;409.0
1615;41 Algemene bouw en projectontwikkeling;Flevoland (PV);2017;504.0
1616;41 Algemene bouw en projectontwikkeling;Gelderland (PV);2016;4002.0
1617;41 Algemene bouw en projectontwikkeling;Gelderland (PV);2017;4579.0
1618;41 Algemene bouw en projectontwikkeling;Utrecht (PV);2016;3267.0
1619;41 Algemene bouw en projectontwikkeling;Utrecht (PV);2017;3594.0
1620;41 Algemene bouw en projectontwikkeling;Noord-Holland (PV);2016;5580.0
1621;41 Algemene bouw en projectontwikkeling;Noord-Holland (PV);2017;5987.0
1622;41 Algemene bouw en projectontwikkeling;Zuid-Holland (PV);2016;8438.0
1623;41 Algemene bouw en projectontwikkeling;Zuid-Holland (PV);2017;9337.0
1624;41 Algemene bouw en projectontwikkeling;Zeeland (PV);2016;662.0
1625;41 Algemene bouw en projectontwikkeling;Zeeland (PV);2017;674.0
1626;41 Algemene bouw en projectontwikkeling;Noord-Brabant (PV);2016;6539.0
1627;41 Algemene bouw en projectontwikkeling;Noord-Brabant (PV);2017;6947.0
1628;41 Algemene bouw en projectontwikkeling;Limburg (PV);2016;1395.0
1629;41 Algemene bouw en projectontwikkeling;Limburg (PV);2017;1913.0
1630;41 Algemene bouw en projectontwikkeling;Oost-Groningen (CR);2016;118.0
1631;41 Algemene bouw en projectontwikkeling;Oost-Groningen (CR);2017;
1632;41 Algemene bouw en projectontwikkeling;Delfzijl en omgeving (CR);2016;31.0
1633;41 Algemene bouw en projectontwikkeling;Delfzijl en omgeving (CR);2017;
1634;41 Algemene bouw en projectontwikkeling;Overig Groningen (CR);2016;804.0
1635;41 Algemene bouw en projectontwikkeling;Overig Groningen (CR);2017;544.0
1636;41 Algemene bouw en projectontwikkeling;Noord-Friesland (CR);2016;493.0
1637;41 Algemene bouw en projectontwikkeling;Noord-Friesland (CR);2017;553.0
1638;41 Algemene bouw en projectontwikkeling;Zuidwest-Friesland (CR);2016;346.0
1639;41 Algemene bouw en projectontwikkeling;Zuidwest-Friesland (CR);2017;433.0
1640;41 Algemene bouw en projectontwikkeling;Zuidoost-Friesland (CR);2016;347.0
1641;41 Algemene bouw en projectontwikkeling;Zuidoost-Friesland (CR);2017;389.0
1642;41 Algemene bouw en projectontwikkeling;Noord-Drenthe (CR);2016;
1643;41 Algemene bouw en projectontwikkeling;Noord-Drenthe (CR);2017;
1644;41 Algemene bouw en projectontwikkeling;Zuidoost-Drenthe (CR);2016;
1645;41 Algemene bouw en projectontwikkeling;Zuidoost-Drenthe (CR);2017;
1646;41 Algemene bouw en projectontwikkeling;Zuidwest-Drenthe (CR);2016;139.0
1647;41 Algemene bouw en projectontwikkeling;Zuidwest-Drenthe (CR);2017;141.0
1648;41 Algemene bouw en projectontwikkeling;Noord-Overijssel (CR);2016;845.0
1649;41 Algemene bouw en projectontwikkeling;Noord-Overijssel (CR);2017;924.0
1650;41 Algemene bouw en projectontwikkeling;Zuidwest-Overijssel (CR);2016;326.0
1651;41 Algemene bouw en projectontwikkeling;Zuidwest-Overijssel (CR);2017;378.0
1652;41 Algemene bouw en projectontwikkeling;Twente (CR);2016;1989.0
1653;41 Algemene bouw en projectontwikkeling;Twente (CR);2017;2264.0
1654;41 Algemene bouw en projectontwikkeling;Veluwe (CR);2016;1962.0
1655;41 Algemene bouw en projectontwikkeling;Veluwe (CR);2017;2241.0
1656;41 Algemene bouw en projectontwikkeling;Achterhoek (CR);2016;697.0
1657;41 Algemene bouw en projectontwikkeling;Achterhoek (CR);2017;784.0
1658;41 Algemene bouw en projectontwikkeling;Arnhem/Nijmegen (CR);2016;866.0
1659;41 Algemene bouw en projectontwikkeling;Arnhem/Nijmegen (CR);2017;1037.0
1660;41 Algemene bouw en projectontwikkeling;Zuidwest-Gelderland (CR);2016;478.0
1661;41 Algemene bouw en projectontwikkeling;Zuidwest-Gelderland (CR);2017;517.0
1662;41 Algemene bouw en projectontwikkeling;Utrecht (CR);2016;3267.0
1663;41 Algemene bouw en projectontwikkeling;Utrecht (CR);2017;3594.0
1664;41 Algemene bouw en projectontwikkeling;Kop van Noord-Holland (CR);2016;
1665;41 Algemene bouw en projectontwikkeling;Kop van Noord-Holland (CR);2017;1173.0
1666;41 Algemene bouw en projectontwikkeling;Alkmaar en omgeving (CR);2016;431.0
1667;41 Algemene bouw en projectontwikkeling;Alkmaar en omgeving (CR);2017;515.0
1668;41 Algemene bouw en projectontwikkeling;IJmond (CR);2016;462.0
1669;41 Algemene bouw en projectontwikkeling;IJmond (CR);2017;462.0
1670;41 Algemene bouw en projectontwikkeling;Agglomeratie Haarlem (CR);2016;
1671;41 Algemene bouw en projectontwikkeling;Agglomeratie Haarlem (CR);2017;294.0
1672;41 Algemene bouw en projectontwikkeling;Zaanstreek (CR);2016;256.0
1673;41 Algemene bouw en projectontwikkeling;Zaanstreek (CR);2017;291.0
1674;41 Algemene bouw en projectontwikkeling;Groot-Amsterdam (CR);2016;2650.0
1675;41 Algemene bouw en projectontwikkeling;Groot-Amsterdam (CR);2017;2721.0
1676;41 Algemene bouw en projectontwikkeling;Het Gooi en Vechtstreek (CR);2016;475.0
1677;41 Algemene bouw en projectontwikkeling;Het Gooi en Vechtstreek (CR);2017;531.0
1678;41 Algemene bouw en projectontwikkeling;Agglomeratie Leiden en Bollenstreek (CR);2016;784.0
1679;41 Algemene bouw en projectontwikkeling;Agglomeratie Leiden en Bollenstreek (CR);2017;816.0
1680;41 Algemene bouw en projectontwikkeling;Agglomeratie 's-Gravenhage (CR);2016;1537.0
1681;41 Algemene bouw en projectontwikkeling;Agglomeratie 's-Gravenhage (CR);2017;1579.0
1682;41 Algemene bouw en projectontwikkeling;Delft en Westland (CR);2016;778.0
1683;41 Algemene bouw en projectontwikkeling;Delft en Westland (CR);2017;874.0
1684;41 Algemene bouw en projectontwikkeling;Oost-Zuid-Holland (CR);2016;1161.0
1685;41 Algemene bouw en projectontwikkeling;Oost-Zuid-Holland (CR);2017;1415.0
1686;41 Algemene bouw en projectontwikkeling;Groot-Rijnmond (CR);2016;2575.0
1687;41 Algemene bouw en projectontwikkeling;Groot-Rijnmond (CR);2017;2881.0
1688;41 Algemene bouw en projectontwikkeling;Zuidoost-Zuid-Holland (CR);2016;1603.0
1689;41 Algemene bouw en projectontwikkeling;Zuidoost-Zuid-Holland (CR);2017;1771.0
1690;41 Algemene bouw en projectontwikkeling;Zeeuwsch-Vlaanderen (CR);2016;181.0
1691;41 Algemene bouw en projectontwikkeling;Zeeuwsch-Vlaanderen (CR);2017;145.0
1692;41 Algemene bouw en projectontwikkeling;Overig Zeeland (CR);2016;481.0
1693;41 Algemene bouw en projectontwikkeling;Overig Zeeland (CR);2017;529.0
1694;41 Algemene bouw en projectontwikkeling;West-Noord-Brabant (CR);2016;1158.0
1695;41 Algemene bouw en projectontwikkeling;West-Noord-Brabant (CR);2017;1260.0
1696;41 Algemene bouw en projectontwikkeling;Midden-Noord-Brabant (CR);2016;666.0
