ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
303;Shops selling food;2009 November;94.0;98.9;95.1;-2.8;-0.4;-2.3
304;Shops selling food;2009 December;115.7;99.4;116.4;1.0;-0.4;1.3
305;Shops selling food;2009 4th quarter;103.6;99.1;104.6;-0.7;-0.2;-0.6
306;Shops selling food;2009;99.1;99.8;99.3;0.3;2.0;-1.7
307;Shops selling food;2010 January;94.7;98.8;95.9;-3.8;-1.3;-2.5
308;Shops selling food;2010 February;88.8;99.9;88.9;-1.3;-0.7;-0.7
309;Shops selling food;2010 March;99.9;100.1;99.8;2.7;-0.8;3.5
310;Shops selling food;2010 1st quarter;94.5;99.6;94.9;-0.8;-0.9;0.1
311;Shops selling food;2010 April;101.9;100.5;101.4;1.2;-0.4;1.6
312;Shops selling food;2010 May;101.5;100.2;101.3;-1.8;-0.4;-1.4
313;Shops selling food;2010 June;101.0;100.2;100.9;2.1;-0.1;2.1
314;Shops selling food;2010 2nd quarter;101.5;100.3;101.2;0.4;-0.3;0.7
315;Shops selling food;2010 July;103.5;100.4;103.1;3.8;0.9;2.9
316;Shops selling food;2010 August;94.2;100.3;93.9;-1.7;1.2;-2.9
317;Shops selling food;2010 September;97.2;99.8;97.4;2.8;1.1;1.7
318;Shops selling food;2010 3rd quarter;98.3;100.2;98.1;1.6;1.0;0.6
319;Shops selling food;2010 October;99.9;99.9;100.0;-1.2;1.0;-2.2
320;Shops selling food;2010 November;98.2;99.9;98.2;4.5;1.1;3.4
321;Shops selling food;2010 December;119.2;100.2;119.0;3.0;0.8;2.2
322;Shops selling food;2010 4th quarter;105.8;100.0;105.8;2.1;1.0;1.1
323;Shops selling food;2010;100.0;100.0;100.0;0.9;0.2;0.7
324;Shops selling food;2011 January;93.0;99.6;93.3;-1.9;0.9;-2.7
325;Shops selling food;2011 February;90.8;101.0;90.0;2.3;1.1;1.2
326;Shops selling food;2011 March;102.7;101.4;101.3;2.8;1.3;1.5
327;Shops selling food;2011 1st quarter;95.5;100.7;94.9;1.1;1.1;0.0
328;Shops selling food;2011 April;106.6;102.3;104.2;4.6;1.9;2.8
329;Shops selling food;2011 May;100.9;102.6;98.4;-0.6;2.4;-2.9
330;Shops selling food;2011 June;103.5;102.8;100.7;2.4;2.6;-0.2
331;Shops selling food;2011 2nd quarter;103.7;102.6;101.1;2.2;2.3;-0.1
332;Shops selling food;2011 July;100.7;102.8;98.0;-2.7;2.3;-4.9
333;Shops selling food;2011 August;98.2;102.6;95.8;4.3;2.3;2.0
334;Shops selling food;2011 September;100.5;102.2;98.3;3.4;2.4;0.9
335;Shops selling food;2011 3rd quarter;99.8;102.5;97.3;1.5;2.3;-0.8
336;Shops selling food;2011 October;99.8;102.6;97.3;-0.1;2.7;-2.7
337;Shops selling food;2011 November;100.5;102.7;97.8;2.3;2.8;-0.5
338;Shops selling food;2011 December;119.6;103.0;116.2;0.4;2.8;-2.4
339;Shops selling food;2011 4th quarter;106.6;102.8;103.8;0.8;2.8;-1.9
340;Shops selling food;2011;101.4;102.1;99.3;1.4;2.1;-0.7
341;Shops selling food;2012 January;95.2;102.2;93.1;2.4;2.6;-0.2
342;Shops selling food;2012 February;95.6;104.0;91.9;5.2;3.0;2.2
343;Shops selling food;2012 March;107.1;104.0;102.9;4.3;2.6;1.6
344;Shops selling food;2012 1st quarter;99.3;103.4;96.0;3.9;2.7;1.2
345;Shops selling food;2012 April;100.1;104.2;96.1;-6.1;1.8;-7.8
346;Shops selling food;2012 May;106.9;104.2;102.6;5.9;1.6;4.3
347;Shops selling food;2012 June;107.7;104.7;102.9;4.0;1.8;2.2
348;Shops selling food;2012 2nd quarter;104.9;104.3;100.5;1.2;1.7;-0.6
349;Shops selling food;2012 July;99.3;104.5;95.0;-1.4;1.7;-3.1
350;Shops selling food;2012 August;104.9;104.1;100.8;6.8;1.5;5.3
351;Shops selling food;2012 September;100.0;104.1;96.1;-0.5;1.8;-2.3
352;Shops selling food;2012 3rd quarter;101.4;104.2;97.3;1.6;1.7;-0.1
353;Shops selling food;2012 October;102.1;105.3;97.0;2.3;2.6;-0.3
354;Shops selling food;2012 November;104.3;105.5;98.8;3.8;2.7;1.0
355;Shops selling food;2012 December;118.7;106.8;111.1;-0.8;3.7;-4.4
356;Shops selling food;2012 4th quarter;108.3;105.9;102.3;1.6;3.0;-1.4
357;Shops selling food;2012;103.5;104.5;99.1;2.0;2.3;-0.2
358;Shops selling food;2013 January;100.2;106.4;94.2;5.3;4.1;1.2
359;Shops selling food;2013 February;93.9;107.7;87.2;-1.7;3.6;-5.2
360;Shops selling food;2013 March;110.8;108.6;102.1;3.5;4.4;-0.9
361;Shops selling food;2013 1st quarter;101.7;107.6;94.5;2.4;4.0;-1.6
362;Shops selling food;2013 April;100.5;108.2;92.9;0.4;3.9;-3.3
363;Shops selling food;2013 May;111.4;108.7;102.6;4.3;4.3;-0.1
364;Shops selling food;2013 June;105.2;108.6;96.9;-2.3;3.8;-5.9
365;Shops selling food;2013 2nd quarter;105.7;108.5;97.4;0.8;4.0;-3.1
366;Shops selling food;2013 July;105.3;108.7;96.9;6.1;4.0;2.0
367;Shops selling food;2013 August;108.1;108.1;100.1;3.1;3.9;-0.8
368;Shops selling food;2013 September;97.7;107.5;90.9;-2.3;3.3;-5.4
369;Shops selling food;2013 3rd quarter;103.7;108.1;95.9;2.3;3.7;-1.4
370;Shops selling food;2013 October;104.0;107.4;96.9;1.9;2.0;-0.2
371;Shops selling food;2013 November ;105.1;107.1;98.1;0.8;1.5;-0.7
372;Shops selling food;2013 December ;117.0;108.1;108.3;-1.4;1.2;-2.5
373;Shops selling food;2013 4th quarter;108.7;107.5;101.1;0.3;1.6;-1.2
374;Shops selling food;2013;105.0;107.9;97.2;1.4;3.3;-1.8
375;Shops selling food;2014 January;102.8;107.8;95.4;2.6;1.4;1.2
376;Shops selling food;2014 February;94.7;108.5;87.3;0.8;0.7;0.1
377;Shops selling food;2014 March;105.8;108.6;97.5;-4.5;0.0;-4.5
378;Shops selling food;2014 1st quarter;101.1;108.3;93.4;-0.6;0.7;-1.2
379;Shops selling food;2014 April;106.8;108.7;98.3;6.2;0.4;5.8
380;Shops selling food;2014 May;113.2;108.3;104.5;1.6;-0.4;1.9
381;Shops selling food;2014 June;106.4;108.1;98.5;1.1;-0.5;1.7
382;Shops selling food;2014 2nd quarter;108.8;108.3;100.4;2.9;-0.2;3.1
383;Shops selling food;2014 July;107.9;108.5;99.4;2.5;-0.2;2.7
384;Shops selling food;2014 August;105.5;108.1;97.6;-2.4;0.0;-2.4
385;Shops selling food;2014 September;101.5;107.7;94.3;3.9;0.2;3.7
386;Shops selling food;2014 3rd quarter;105.0;108.1;97.1;1.2;0.0;1.2
387;Shops selling food;2014 October;107.9;107.8;100.0;3.7;0.4;3.3
388;Shops selling food;2014 November;104.0;107.8;96.5;-1.0;0.6;-1.6
389;Shops selling food;2014 December;121.5;108.1;112.5;3.8;0.0;3.8
390;Shops selling food;2014 4th quarter;111.1;107.9;103.0;2.2;0.3;1.9
391;Shops selling food;2014;106.5;108.2;98.5;1.5;0.2;1.3
392;Shops selling food;2015 January;106.2;107.4;98.9;3.3;-0.4;3.7
393;Shops selling food;2015 February;96.8;108.6;89.1;2.2;0.1;2.1
394;Shops selling food;2015 March;105.6;108.5;97.3;-0.2;-0.1;-0.2
395;Shops selling food;2015 1st quarter;102.9;108.2;95.1;1.7;-0.1;1.8
396;Shops selling food;2015 April;108.9;108.9;100.0;2.0;0.2;1.7
397;Shops selling food;2015 May;112.4;108.7;103.4;-0.6;0.4;-1.1
398;Shops selling food;2015 June;109.7;108.5;101.2;3.2;0.4;2.8
399;Shops selling food;2015 2nd quarter;110.4;108.7;101.5;1.4;0.4;1.1
400;Shops selling food;2015 July;110.0;108.8;101.1;1.9;0.2;1.7
401;Shops selling food;2015 August;106.7;108.9;98.0;1.1;0.8;0.4
402;Shops selling food;2015 September;104.8;108.7;96.4;3.2;0.9;2.2
403;Shops selling food;2015 3rd quarter;107.1;108.8;98.5;2.1;0.6;1.4
404;Shops selling food;2015 October;111.8;108.5;103.1;3.7;0.6;3.0
405;Shops selling food;2015 November;103.6;108.5;95.5;-0.4;0.7;-1.1
406;Shops selling food;2015 December;125.2;108.6;115.3;3.0;0.5;2.5
407;Shops selling food;2015 4th quarter;113.5;108.6;104.6;2.2;0.6;1.6
408;Shops selling food;2015;108.5;108.6;99.9;1.9;0.4;1.5
409;Shops selling food;2016 January;103.8;108.4;95.8;-2.2;0.9;-3.1
410;Shops selling food;2016 February;100.4;109.4;91.8;3.8;0.8;3.0
411;Shops selling food;2016 March;113.6;109.8;103.5;7.6;1.2;6.3
412;Shops selling food;2016 1st quarter;106.0;109.2;97.0;3.0;0.9;2.0
413;Shops selling food;2016 April;109.9;110.0;100.0;0.9;1.0;0.0
414;Shops selling food;2016 May;111.3;110.2;101.0;-1.0;1.4;-2.4
415;Shops selling food;2016 June;112.6;110.4;102.1;2.6;1.7;0.9
416;Shops selling food;2016 2nd quarter;111.3;110.2;101.0;0.8;1.4;-0.5
417;Shops selling food;2016 July;111.0;109.9;101.0;0.9;1.1;-0.2
418;Shops selling food;2016 August;108.4;109.9;98.6;1.6;0.9;0.7
419;Shops selling food;2016 September;110.2;109.5;100.6;5.2;0.7;4.4
420;Shops selling food;2016 3rd quarter;109.8;109.8;100.1;2.5;0.9;1.6
421;Shops selling food;2016 October;108.9;109.7;99.2;-2.6;1.2;-3.7
422;Shops selling food;2016 November;108.6;109.8;98.9;4.8;1.2;3.6
423;Shops selling food;2016 December;129.8;110.4;117.6;3.7;1.6;2.0
424;Shops selling food;2016 4th quarter;115.8;110.0;105.3;2.0;1.3;0.6
425;Shops selling food;2016;110.7;109.8;100.8;2.1;1.1;0.9
426;Shops selling food;2017 January;105.0;110.2;95.3;1.1;1.7;-0.6
427;Shops selling food;2017 February;101.0;111.7;90.4;0.5;2.1;-1.5
428;Shops selling food;2017 March;115.3;111.5;103.3;1.5;1.6;-0.1
429;Shops selling food;2017 1st quarter;107.1;111.2;96.3;1.1;1.8;-0.7
430;Shops selling food;2017 April;112.6;111.5;101.0;2.4;1.4;1.0
431;Shops selling food;2017 May;116.5;112.2;103.8;4.7;1.8;2.8
432;Shops selling food;2017 June;119.0;112.8;105.6;5.7;2.2;3.4
433;Shops selling food;2017 2nd quarter;116.0;112.2;103.4;4.3;1.8;2.4
434;Shops selling food;2017 July;111.9;112.6;99.3;0.8;2.4;-1.6
435;Shops selling food;2017 August;112.3;112.9;99.5;3.6;2.7;0.9
436;Shops selling food;2017 September;113.4;112.6;100.7;2.9;2.8;0.1
437;Shops selling food;2017 3rd quarter;112.5;112.7;99.8;2.4;2.7;-0.2
438;Shops selling food;2017 October;110.9;112.9;98.2;1.8;2.9;-1.0
439;Shops selling food;2017 November;113.6;112.9;100.6;4.6;2.8;1.7
440;Shops selling food;2017 December;131.9;112.8;117.0;1.6;2.1;-0.5
441;Shops selling food;2017 4th quarter;118.8;112.8;105.3;2.6;2.6;0.0
442;Shops selling food;2017;113.6;112.2;101.2;2.6;2.2;0.4
443;Shops selling food;2018 January;108.3;112.7;96.1;3.2;2.3;0.9
444;4711 Supermarkets and similar stores;2005 January;75.8;90.9;83.3;-9.1;-2.5;-6.8
445;4711 Supermarkets and similar stores;2005 February;73.9;91.6;80.7;-0.7;-1.5;0.8
446;4711 Supermarkets and similar stores;2005 March;86.3;92.1;93.7;5.2;-1.0;6.2
447;4711 Supermarkets and similar stores;2005 1st quarter;78.7;91.6;85.9;-1.6;-1.6;0.0
448;4711 Supermarkets and similar stores;2005 April;83.0;91.1;91.1;-3.4;-2.2;-1.3
449;4711 Supermarkets and similar stores;2005 May;80.9;91.6;88.2;-3.4;-1.6;-1.9
450;4711 Supermarkets and similar stores;2005 June;84.2;91.7;91.8;2.4;-1.3;3.8
451;4711 Supermarkets and similar stores;2005 2nd quarter;82.7;91.5;90.4;-1.6;-1.7;0.2
452;4711 Supermarkets and similar stores;2005 July;84.0;91.2;92.1;-3.5;-1.5;-2.0
453;4711 Supermarkets and similar stores;2005 August;79.8;91.5;87.3;1.9;-0.6;2.5
454;4711 Supermarkets and similar stores;2005 September;82.9;90.4;91.7;4.2;-1.7;6.0
455;4711 Supermarkets and similar stores;2005 3rd quarter;82.2;91.0;90.4;0.7;-1.3;2.0
456;4711 Supermarkets and similar stores;2005 October;80.9;90.6;89.3;-2.1;-1.0;-1.1
457;4711 Supermarkets and similar stores;2005 November;81.9;90.9;90.1;3.2;0.1;3.1
458;4711 Supermarkets and similar stores;2005 December;95.2;91.1;104.4;1.1;0.2;0.9
459;4711 Supermarkets and similar stores;2005 4th quarter;86.0;90.9;94.6;0.7;-0.2;1.0
460;4711 Supermarkets and similar stores;2005;82.4;91.2;90.3;-0.4;-1.2;0.8
461;4711 Supermarkets and similar stores;2006 January;78.3;91.8;85.3;3.3;0.9;2.4
462;4711 Supermarkets and similar stores;2006 February;75.8;92.1;82.4;2.6;0.5;2.1
463;4711 Supermarkets and similar stores;2006 March;89.2;92.2;96.8;3.4;0.1;3.3
464;4711 Supermarkets and similar stores;2006 1st quarter;81.1;92.0;88.1;3.1;0.5;2.6
465;4711 Supermarkets and similar stores;2006 April;84.6;92.6;91.3;1.9;1.6;0.3
466;4711 Supermarkets and similar stores;2006 May;87.2;92.4;94.4;7.8;0.9;6.9
467;4711 Supermarkets and similar stores;2006 June;90.7;92.7;97.8;7.7;1.2;6.5
468;4711 Supermarkets and similar stores;2006 2nd quarter;87.5;92.6;94.5;5.8;1.2;4.5
469;4711 Supermarkets and similar stores;2006 July;85.5;92.3;92.6;1.8;1.2;0.6
470;4711 Supermarkets and similar stores;2006 August;85.9;92.8;92.5;7.6;1.5;6.1
471;4711 Supermarkets and similar stores;2006 September;88.2;92.8;95.0;6.4;2.7;3.6
472;4711 Supermarkets and similar stores;2006 3rd quarter;86.5;92.6;93.4;5.2;1.8;3.4
473;4711 Supermarkets and similar stores;2006 October;82.2;92.1;89.3;1.6;1.7;-0.1
474;4711 Supermarkets and similar stores;2006 November;85.5;92.4;92.5;4.4;1.6;2.7
475;4711 Supermarkets and similar stores;2006 December;95.4;92.4;103.3;0.3;1.4;-1.1
476;4711 Supermarkets and similar stores;2006 4th quarter;87.7;92.3;95.0;2.0;1.6;0.4
477;4711 Supermarkets and similar stores;2006;85.7;92.4;92.8;4.0;1.3;2.7
478;4711 Supermarkets and similar stores;2007 January;82.8;92.8;89.2;5.7;1.1;4.6
479;4711 Supermarkets and similar stores;2007 February;80.1;93.0;86.1;5.6;1.0;4.6
480;4711 Supermarkets and similar stores;2007 March;95.6;92.9;103.0;7.1;0.7;6.4
481;4711 Supermarkets and similar stores;2007 1st quarter;86.1;92.9;92.8;6.2;0.9;5.2
482;4711 Supermarkets and similar stores;2007 April;85.8;93.2;92.1;1.5;0.6;0.9
483;4711 Supermarkets and similar stores;2007 May;92.5;92.8;99.7;6.0;0.4;5.7
484;4711 Supermarkets and similar stores;2007 June;94.3;92.9;101.5;4.0;0.2;3.8
485;4711 Supermarkets and similar stores;2007 2nd quarter;90.9;93.0;97.8;3.9;0.4;3.5
486;4711 Supermarkets and similar stores;2007 July;85.0;93.0;91.4;-0.6;0.8;-1.3
487;4711 Supermarkets and similar stores;2007 August;91.9;92.9;99.0;7.1;0.1;7.0
488;4711 Supermarkets and similar stores;2007 September;87.2;93.0;93.8;-1.1;0.2;-1.3
489;4711 Supermarkets and similar stores;2007 3rd quarter;88.0;93.0;94.7;1.8;0.3;1.4
490;4711 Supermarkets and similar stores;2007 October;89.4;93.7;95.4;8.7;1.7;6.8
491;4711 Supermarkets and similar stores;2007 November;93.9;94.6;99.2;9.8;2.4;7.3
492;4711 Supermarkets and similar stores;2007 December;101.3;95.0;106.6;6.1;2.8;3.2
493;4711 Supermarkets and similar stores;2007 4th quarter;94.8;94.4;100.4;8.1;2.3;5.7
494;4711 Supermarkets and similar stores;2007;90.0;93.3;96.4;5.0;1.0;4.0
495;4711 Supermarkets and similar stores;2008 January;89.1;95.7;93.1;7.7;3.2;4.4
496;4711 Supermarkets and similar stores;2008 February;93.1;96.3;96.7;16.2;3.5;12.3
497;4711 Supermarkets and similar stores;2008 March;98.1;97.0;101.1;2.6;4.5;-1.8
498;4711 Supermarkets and similar stores;2008 1st quarter;93.4;96.3;97.0;8.5;3.7;4.6
499;4711 Supermarkets and similar stores;2008 April;93.4;97.4;95.9;8.7;4.5;4.1
500;4711 Supermarkets and similar stores;2008 May;106.2;97.8;108.6;14.8;5.4;8.9
501;4711 Supermarkets and similar stores;2008 June;93.4;98.1;95.1;-1.0;5.6;-6.3
502;4711 Supermarkets and similar stores;2008 2nd quarter;97.6;97.8;99.9;7.4;5.2;2.1
503;4711 Supermarkets and similar stores;2008 July;96.3;98.4;97.8;13.3;5.8;7.1
504;4711 Supermarkets and similar stores;2008 August;97.6;98.2;99.4;6.1;5.7;0.4
505;4711 Supermarkets and similar stores;2008 September;92.3;98.4;93.8;5.9;5.8;0.1
506;4711 Supermarkets and similar stores;2008 3rd quarter;95.4;98.3;97.0;8.3;5.8;2.4
507;4711 Supermarkets and similar stores;2008 October;100.7;98.8;102.0;12.7;5.4;7.0
508;4711 Supermarkets and similar stores;2008 November;94.9;99.5;95.4;1.1;5.2;-3.9
509;4711 Supermarkets and similar stores;2008 December;108.1;99.8;108.3;6.7;5.1;1.6
510;4711 Supermarkets and similar stores;2008 4th quarter;101.2;99.4;101.9;6.7;5.2;1.5
511;4711 Supermarkets and similar stores;2008;96.9;97.9;99.0;7.7;5.0;2.6
512;4711 Supermarkets and similar stores;2009 January;98.3;100.2;98.1;10.3;4.7;5.4
513;4711 Supermarkets and similar stores;2009 February;89.5;100.7;88.9;-3.8;4.6;-8.1
514;4711 Supermarkets and similar stores;2009 March;97.1;101.0;96.2;-1.0;4.1;-4.9
515;4711 Supermarkets and similar stores;2009 1st quarter;95.0;100.6;94.4;1.6;4.4;-2.7
516;4711 Supermarkets and similar stores;2009 April;100.3;101.0;99.3;7.5;3.7;3.6
517;4711 Supermarkets and similar stores;2009 May;102.7;100.7;101.9;-3.3;3.0;-6.1
518;4711 Supermarkets and similar stores;2009 June;97.9;100.4;97.5;4.8;2.3;2.5
519;4711 Supermarkets and similar stores;2009 2nd quarter;100.3;100.7;99.6;2.7;3.0;-0.3
520;4711 Supermarkets and similar stores;2009 July;99.0;99.7;99.4;2.9;1.3;1.6
521;4711 Supermarkets and similar stores;2009 August;95.6;99.2;96.4;-2.0;1.0;-3.0
522;4711 Supermarkets and similar stores;2009 September;93.7;98.9;94.7;1.5;0.5;1.0
523;4711 Supermarkets and similar stores;2009 3rd quarter;96.1;99.2;96.8;0.7;0.9;-0.2
524;4711 Supermarkets and similar stores;2009 October;100.9;99.1;101.8;0.1;0.3;-0.2
525;4711 Supermarkets and similar stores;2009 November;92.9;99.0;93.8;-2.1;-0.5;-1.6
526;4711 Supermarkets and similar stores;2009 December;110.8;99.5;111.4;2.5;-0.4;2.9
527;4711 Supermarkets and similar stores;2009 4th quarter;101.5;99.2;102.4;0.3;-0.2;0.5
528;4711 Supermarkets and similar stores;2009;98.2;99.9;98.3;1.3;2.0;-0.7
529;4711 Supermarkets and similar stores;2010 January;95.9;98.8;97.1;-2.4;-1.4;-1.0
530;4711 Supermarkets and similar stores;2010 February;89.2;100.0;89.2;-0.4;-0.7;0.3
531;4711 Supermarkets and similar stores;2010 March;100.2;100.1;100.1;3.2;-0.8;4.1
532;4711 Supermarkets and similar stores;2010 1st quarter;95.1;99.6;95.5;0.1;-1.0;1.1
533;4711 Supermarkets and similar stores;2010 April;102.3;100.5;101.9;2.0;-0.6;2.6
534;4711 Supermarkets and similar stores;2010 May;102.2;100.2;102.0;-0.5;-0.6;0.1
535;4711 Supermarkets and similar stores;2010 June;100.5;100.2;100.4;2.7;-0.2;2.9
536;4711 Supermarkets and similar stores;2010 2nd quarter;101.7;100.3;101.4;1.4;-0.4;1.8
537;4711 Supermarkets and similar stores;2010 July;104.1;100.4;103.7;5.2;0.8;4.4
538;4711 Supermarkets and similar stores;2010 August;94.9;100.3;94.7;-0.7;1.1;-1.8
539;4711 Supermarkets and similar stores;2010 September;97.3;99.8;97.5;3.9;0.9;2.9
540;4711 Supermarkets and similar stores;2010 3rd quarter;98.8;100.2;98.6;2.8;0.9;1.9
541;4711 Supermarkets and similar stores;2010 October;100.3;99.9;100.4;-0.6;0.8;-1.4
542;4711 Supermarkets and similar stores;2010 November;98.0;99.9;98.1;5.5;0.9;4.5
543;4711 Supermarkets and similar stores;2010 December;115.1;100.2;114.9;3.9;0.7;3.1
544;4711 Supermarkets and similar stores;2010 4th quarter;104.4;100.0;104.5;2.9;0.8;2.1
545;4711 Supermarkets and similar stores;2010;100.0;100.0;100.0;1.8;0.1;1.7
546;4711 Supermarkets and similar stores;2011 January;94.4;99.5;94.9;-1.5;0.7;-2.2
547;4711 Supermarkets and similar stores;2011 February;91.6;100.9;90.8;2.8;1.0;1.8
548;4711 Supermarkets and similar stores;2011 March;104.1;101.4;102.7;3.9;1.3;2.6
549;4711 Supermarkets and similar stores;2011 1st quarter;96.7;100.6;96.1;1.7;1.0;0.7
550;4711 Supermarkets and similar stores;2011 April;107.8;102.3;105.4;5.3;1.8;3.4
551;4711 Supermarkets and similar stores;2011 May;101.7;102.6;99.1;-0.5;2.4;-2.8
552;4711 Supermarkets and similar stores;2011 June;104.1;102.9;101.2;3.6;2.7;0.9
553;4711 Supermarkets and similar stores;2011 2nd quarter;104.5;102.6;101.9;2.8;2.3;0.5
554;4711 Supermarkets and similar stores;2011 July;102.0;102.8;99.2;-2.1;2.4;-4.3
555;4711 Supermarkets and similar stores;2011 August;99.9;102.6;97.4;5.3;2.3;2.9
556;4711 Supermarkets and similar stores;2011 September;101.6;102.2;99.4;4.4;2.5;1.9
557;4711 Supermarkets and similar stores;2011 3rd quarter;101.2;102.6;98.7;2.4;2.4;0.0
558;4711 Supermarkets and similar stores;2011 October;101.3;102.6;98.7;1.0;2.7;-1.7
559;4711 Supermarkets and similar stores;2011 November;101.0;102.7;98.3;3.1;2.8;0.3
560;4711 Supermarkets and similar stores;2011 December;115.9;103.0;112.5;0.7;2.9;-2.1
561;4711 Supermarkets and similar stores;2011 4th quarter;106.1;102.8;103.2;1.6;2.8;-1.2
562;4711 Supermarkets and similar stores;2011;102.1;102.1;100.0;2.1;2.1;0.0
563;4711 Supermarkets and similar stores;2012 January;97.5;102.2;95.4;3.2;2.7;0.5
564;4711 Supermarkets and similar stores;2012 February;97.6;104.0;93.9;6.6;3.1;3.4
565;4711 Supermarkets and similar stores;2012 March;109.2;104.0;104.9;4.9;2.6;2.2
566;4711 Supermarkets and similar stores;2012 1st quarter;101.4;103.4;98.1;4.9;2.8;2.0
567;4711 Supermarkets and similar stores;2012 April;101.6;104.2;97.5;-5.7;1.8;-7.4
568;4711 Supermarkets and similar stores;2012 May;108.8;104.1;104.5;7.1;1.5;5.4
569;4711 Supermarkets and similar stores;2012 June;108.8;104.7;103.9;4.4;1.8;2.6
570;4711 Supermarkets and similar stores;2012 2nd quarter;106.4;104.3;102.0;1.8;1.7;0.1
571;4711 Supermarkets and similar stores;2012 July;100.9;104.6;96.5;-1.1;1.7;-2.8
572;4711 Supermarkets and similar stores;2012 August;107.4;104.1;103.2;7.4;1.4;5.9
573;4711 Supermarkets and similar stores;2012 September;101.7;104.0;97.8;0.1;1.7;-1.6
574;4711 Supermarkets and similar stores;2012 3rd quarter;103.3;104.2;99.2;2.1;1.6;0.5
575;4711 Supermarkets and similar stores;2012 October;104.5;105.3;99.3;3.2;2.6;0.6
576;4711 Supermarkets and similar stores;2012 November;106.1;105.5;100.6;5.0;2.7;2.3
577;4711 Supermarkets and similar stores;2012 December;116.7;106.8;109.3;0.7;3.7;-2.9
578;4711 Supermarkets and similar stores;2012 4th quarter;109.1;105.8;103.1;2.9;3.0;-0.1
579;4711 Supermarkets and similar stores;2012;105.1;104.4;100.6;2.9;2.3;0.6
580;4711 Supermarkets and similar stores;2013 January;103.7;106.3;97.6;6.4;4.0;2.3
581;4711 Supermarkets and similar stores;2013 February;96.5;107.7;89.6;-1.2;3.5;-4.6
582;4711 Supermarkets and similar stores;2013 March;114.1;108.5;105.2;4.5;4.2;0.3
583;4711 Supermarkets and similar stores;2013 1st quarter;104.8;107.5;97.5;3.3;3.9;-0.6
584;4711 Supermarkets and similar stores;2013 April;102.8;108.1;95.2;1.2;3.8;-2.4
585;4711 Supermarkets and similar stores;2013 May;114.5;108.6;105.5;5.2;4.3;0.9
586;4711 Supermarkets and similar stores;2013 June;107.2;108.5;98.8;-1.5;3.6;-4.9
587;4711 Supermarkets and similar stores;2013 2nd quarter;108.2;108.4;99.8;1.7;3.9;-2.1
588;4711 Supermarkets and similar stores;2013 July;107.9;108.6;99.4;7.0;3.8;3.0
589;4711 Supermarkets and similar stores;2013 August;111.3;107.9;103.2;3.7;3.7;0.0
