ID;Bedrijfsgroepen;WarmtekrachtkoppelingWKK;TypenInstallatie;Perioden;InzetTotaal_1;InzetVanAardgas_2;InzetVanStookolie_3;InzetVanSteenkool_4;InzetVanOverigeBrandstoffen_5;InzetTotaal_6;InzetVanAardgas_7;InzetVanStookolie_8;InzetVanSteenkool_9;InzetVanOverigeBrandstoffen_10;ProductieTotaal_11;ProductieVanElektriciteit_12;ProductieVanWarmte_13;ProductieTotaal_14;ProductieVanElektriciteit_15;ProductieVanWarmte_16;ElektrischVermogen_17;ThermischVermogen_18;Installaties_19
4333;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2015;;;;;;;;;;;;;;;;;;;
4334;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2016;;;;;;;;;;;;;;;;;;;
4335;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2017;;;;;;;;;;;;;;;;;;;
4336;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2018;;;;;;;;;;;;;;;;;;;
4337;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2019;;;;;;;;;;;;;;;;;;;
4338;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2020;;;;;;;;;;;;;;;;;;;
4339;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2021;;;;;;;;;;;;;;;;;;;
4340;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2022;;;;;;;;;;;;;;;;;;;
4341;Voedings- en genotmiddelen;Installaties met WKK;Waterkrachtcentrale;2023;;;;;;;;;;;;;;;;;;;
4342;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;1998;;;;;;;;;;;;;;;;;;;
4343;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;1999;;;;;;;;;;;;;;;;;;;
4344;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2000;;;;;;;;;;;;;;;;;;;
4345;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2001;;;;;;;;;;;;;;;;;;;
4346;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2002;;;;;;;;;;;;;;;;;;;
4347;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2003;;;;;;;;;;;;;;;;;;;
4348;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2004;;;;;;;;;;;;;;;;;;;
4349;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2005;;;;;;;;;;;;;;;;;;;
4350;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2006;;;;;;;;;;;;;;;;;;;
4351;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2007;;;;;;;;;;;;;;;;;;;
4352;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2008;;;;;;;;;;;;;;;;;;;
4353;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2009;;;;;;;;;;;;;;;;;;;
4354;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2010;;;;;;;;;;;;;;;;;;;
4355;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2011;;;;;;;;;;;;;;;;;;;
4356;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2012;;;;;;;;;;;;;;;;;;;
4357;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2013;;;;;;;;;;;;;;;;;;;
4358;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2014;;;;;;;;;;;;;;;;;;;
4359;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2015;;;;;;;;;;;;;;;;;;;
4360;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2016;;;;;;;;;;;;;;;;;;;
4361;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2017;;;;;;;;;;;;;;;;;;;
4362;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2018;;;;;;;;;;;;;;;;;;;
4363;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2019;;;;;;;;;;;;;;;;;;;
4364;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2020;;;;;;;;;;;;;;;;;;;
4365;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2021;;;;;;;;;;;;;;;;;;;
4366;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2022;;;;;;;;;;;;;;;;;;;
4367;Voedings- en genotmiddelen;Installaties met WKK;Windturbine;2023;;;;;;;;;;;;;;;;;;;
4368;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;1998;;;;;;;;;;;;;;;;;;;
4369;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;1999;;;;;;;;;;;;;;;;;;;
4370;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2000;;;;;;;;;;;;;;;;;;;
4371;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2001;;;;;;;;;;;;;;;;;;;
4372;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2002;;;;;;;;;;;;;;;;;;;
4373;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2003;;;;;;;;;;;;;;;;;;;
4374;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2004;;;;;;;;;;;;;;;;;;;
4375;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2005;;;;;;;;;;;;;;;;;;;
4376;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2006;;;;;;;;;;;;;;;;;;;
4377;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2007;;;;;;;;;;;;;;;;;;;
4378;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2008;;;;;;;;;;;;;;;;;;;
4379;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2009;;;;;;;;;;;;;;;;;;;
4380;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2010;;;;;;;;;;;;;;;;;;;
4381;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2011;;;;;;;;;;;;;;;;;;;
4382;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2012;;;;;;;;;;;;;;;;;;;
4383;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2013;;;;;;;;;;;;;;;;;;;
4384;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2014;;;;;;;;;;;;;;;;;;;
4385;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2015;;;;;;;;;;;;;;;;;;;
4386;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2016;;;;;;;;;;;;;;;;;;;
4387;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2017;;;;;;;;;;;;;;;;;;;
4388;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2018;;;;;;;;;;;;;;;;;;;
4389;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2019;;;;;;;;;;;;;;;;;;;
4390;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2020;;;;;;;;;;;;;;;;;;;
4391;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2021;;;;;;;;;;;;;;;;;;;
4392;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2022;;;;;;;;;;;;;;;;;;;
4393;Voedings- en genotmiddelen;Installaties met WKK;Zonnecellen;2023;;;;;;;;;;;;;;;;;;;
4394;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;1998;;;;;;;;;;;;;;;;;;;
4395;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;1999;;;;;;;;;;;;;;;;;;;
4396;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2000;;;;;;;;;;;;;;;;;;;
4397;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2001;;;;;;;;;;;;;;;;;;;
4398;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2002;;;;;;;;;;;;;;;;;;;
4399;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2003;;;;;;;;;;;;;;;;;;;
4400;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2004;;;;;;;;;;;;;;;;;;;
4401;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2005;;;;;;;;;;;;;;;;;;;
4402;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2006;;;;;;;;;;;;;;;;;;;
4403;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2007;;;;;;;;;;;;;;;;;;;
4404;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2008;242.0;;59.0;;242.0;242.0;;;;242.0;130.0;27540.0;31.0;130.0;99.0;31.0;7.0;28709.0;2.0
4405;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2009;324.0;;;;324.0;324.0;;;;324.0;162.0;37731.0;26.0;162.0;136.0;26.0;7.0;28709.0;2.0
4406;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2010;320.0;;;;320.0;320.0;;;;320.0;159.0;37200.0;25.0;159.0;134.0;25.0;7.0;28709.0;2.0
4407;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2011;72.0;;;;72.0;72.0;;;;72.0;39.0;8236.0;9.0;39.0;30.0;9.0;7.0;28709.0;2.0
4408;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2012;82.0;;;;82.0;82.0;;;;82.0;43.0;9343.0;9.0;43.0;34.0;9.0;7.0;28709.0;2.0
4409;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2013;;;;;;;;;;;;;;;;;;;
4410;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2014;;;;;;;;;;;;;;;;;;;
4411;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2015;;;;;;;;;;;;;;;;;;;
4412;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2016;;;;;;;;;;;;;;;;;;;
4413;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2017;;;;;;;;;;;;;;;;;;;
4414;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2018;;;;;;;;;;;;;;;;;;;
4415;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2019;;;;;;;;;;;;;;;;;;;
4416;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2020;;;;;;;;;;;;;;;;;;;
4417;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2021;;;;;;;;;;;;;;;;;;;
4418;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2022;;;;;;;;;;;;;;;;;;;
4419;Voedings- en genotmiddelen;Installaties met WKK;Overige installaties;2023;;;;;;;;;;;;;;;;;;;
4420;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;1998;;;;;;;;;;;;;;;;;;;
4421;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;1999;;;;;;;;;;;;;;;;;;;
4422;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2000;;;;;;;;;;;;;;;;;;;
4423;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2001;;;;;;;;;;;;;;;;;;;
4424;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2002;;;;;;;;;;;;;;;;;;;
4425;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2003;;;;;;;;;;;;;;;;;3.0;169600.0;1.0
4426;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2004;;;;;;;;;;;;;;;;;;;
4427;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2005;;;;;;;;;;;;;;;;;;;
4428;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2006;;;;;;;;;;;;;;;;;;;
4429;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2007;;;;;;;;;;;;;;;;;;;
4430;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2008;;;;;;;;;;;;;;;;;;;
4431;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2009;;;;;;;;;;;;;;;;;;;
4432;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2010;;;;;;;;;;;;;;;;;;;
4433;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2011;;;;;;;;;;;;;;;;;;;
4434;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2012;;;;;;;;;;;;;;;;;;;
4435;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2013;;;;;;;;;;;;;;;;;;;
4436;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2014;;;;;;;;;;;;;;;;;;;
4437;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2015;;;;;;;;;;;;;;;;;;;
4438;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2016;;;;;;;;;;;;;;;;;;;
4439;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2017;;;;;;;;;;;;;;;;;;;
4440;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2018;;;;;;;;;;;;;;;;;;;
4441;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2019;;;;;;;;;;;;;;;;;;;
4442;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2020;;;;;;;;;;;;;;;;;;;
4443;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2021;;;;;;;;;;;;;;;;;;;
4444;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2022;;;;;;;;;;;;;;;;;;;
4445;Voedings- en genotmiddelen;Installaties zonder WKK;Totaal installaties;2023;;;;;;;;;;;;;;;;;;;
4446;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;1998;;;;;;;;;;;;;;;;;;;
4447;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;1999;;;;;;;;;;;;;;;;;;;
4448;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2000;;;;;;;;;;;;;;;;;;;
4449;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2001;;;;;;;;;;;;;;;;;;;
4450;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2002;;;;;;;;;;;;;;;;;;;
4451;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2003;;;;;;;;;;;;;;;;;;;
4452;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2004;;;;;;;;;;;;;;;;;;;
4453;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2005;;;;;;;;;;;;;;;;;;;
4454;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2006;;;;;;;;;;;;;;;;;;;
4455;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2007;;;;;;;;;;;;;;;;;;;
4456;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2008;;;;;;;;;;;;;;;;;;;
4457;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2009;;;;;;;;;;;;;;;;;;;
4458;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2010;;;;;;;;;;;;;;;;;;;
4459;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2011;;;;;;;;;;;;;;;;;;;
4460;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2012;;;;;;;;;;;;;;;;;;;
4461;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2013;;;;;;;;;;;;;;;;;;;
4462;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2014;;;;;;;;;;;;;;;;;;;
4463;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2015;;;;;;;;;;;;;;;;;;;
4464;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2016;;;;;;;;;;;;;;;;;;;
4465;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2017;;;;;;;;;;;;;;;;;;;
4466;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2018;;;;;;;;;;;;;;;;;;;
4467;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2019;;;;;;;;;;;;;;;;;;;
4468;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2020;;;;;;;;;;;;;;;;;;;
4469;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2021;;;;;;;;;;;;;;;;;;;
4470;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2022;;;;;;;;;;;;;;;;;;;
4471;Voedings- en genotmiddelen;Installaties zonder WKK;Gasmotor;2023;;;;;;;;;;;;;;;;;;;
4472;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;1998;;;;;;;;;;;;;;;;;;;
4473;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;1999;;;;;;;;;;;;;;;;;;;
4474;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2000;;;;;;;;;;;;;;;;;;;
4475;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2001;;;;;;;;;;;;;;;;;;;
4476;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2002;;;;;;;;;;;;;;;;;;;
4477;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2003;;;;;;;;;;;;;;;;;;;
4478;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2004;;;;;;;;;;;;;;;;;;;
4479;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2005;;;;;;;;;;;;;;;;;;;
4480;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2006;;;;;;;;;;;;;;;;;;;
4481;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2007;;;;;;;;;;;;;;;;;;;
4482;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2008;;;;;;;;;;;;;;;;;;;
4483;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2009;;;;;;;;;;;;;;;;;;;
4484;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2010;;;;;;;;;;;;;;;;;;;
4485;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2011;;;;;;;;;;;;;;;;;;;
4486;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2012;;;;;;;;;;;;;;;;;;;
4487;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2013;;;;;;;;;;;;;;;;;;;
4488;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2014;;;;;;;;;;;;;;;;;;;
4489;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2015;;;;;;;;;;;;;;;;;;;
4490;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2016;;;;;;;;;;;;;;;;;;;
4491;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2017;;;;;;;;;;;;;;;;;;;
4492;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2018;;;;;;;;;;;;;;;;;;;
4493;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2019;;;;;;;;;;;;;;;;;;;
4494;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2020;;;;;;;;;;;;;;;;;;;
4495;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2021;;;;;;;;;;;;;;;;;;;
4496;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2022;;;;;;;;;;;;;;;;;;;
4497;Voedings- en genotmiddelen;Installaties zonder WKK;Stoomturbine;2023;;;;;;;;;;;;;;;;;;;
4498;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;1998;;;;;;;;;;;;;;;;;;;
4499;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;1999;;;;;;;;;;;;;;;;;;;
4500;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2000;;;;;;;;;;;;;;;;;;;
4501;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2001;;;;;;;;;;;;;;;;;;;
4502;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2002;;;;;;;;;;;;;;;;;;;
4503;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2003;;;;;;;;;;;;;;;;;;;
4504;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2004;;;;;;;;;;;;;;;;;;;
4505;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2005;;;;;;;;;;;;;;;;;;;
4506;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2006;;;;;;;;;;;;;;;;;;;
4507;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2007;;;;;;;;;;;;;;;;;;;
4508;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2008;;;;;;;;;;;;;;;;;;;
4509;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2009;;;;;;;;;;;;;;;;;;;
4510;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2010;;;;;;;;;;;;;;;;;;;
4511;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2011;;;;;;;;;;;;;;;;;;;
4512;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2012;;;;;;;;;;;;;;;;;;;
4513;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2013;;;;;;;;;;;;;;;;;;;
4514;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2014;;;;;;;;;;;;;;;;;;;
4515;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2015;;;;;;;;;;;;;;;;;;;
4516;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2016;;;;;;;;;;;;;;;;;;;
4517;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2017;;;;;;;;;;;;;;;;;;;
4518;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2018;;;;;;;;;;;;;;;;;;;
4519;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2019;;;;;;;;;;;;;;;;;;;
4520;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2020;;;;;;;;;;;;;;;;;;;
4521;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2021;;;;;;;;;;;;;;;;;;;
4522;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2022;;;;;;;;;;;;;;;;;;;
4523;Voedings- en genotmiddelen;Installaties zonder WKK;Steg-eenheid;2023;;;;;;;;;;;;;;;;;;;
4524;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;1998;;;;;;;;;;;;;;;;;;;
4525;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;1999;;;;;;;;;;;;;;;;;;;
4526;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2000;;;;;;;;;;;;;;;;;;;
4527;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2001;;;;;;;;;;;;;;;;;;;
4528;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2002;;;;;;;;;;;;;;;;;;;
4529;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2003;;;;;;;;;;;;;;;;;3.0;169600.0;1.0
4530;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2004;;;;;;;;;;;;;;;;;;;
4531;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2005;;;;;;;;;;;;;;;;;;;
4532;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2006;;;;;;;;;;;;;;;;;;;
4533;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2007;;;;;;;;;;;;;;;;;;;
4534;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2008;;;;;;;;;;;;;;;;;;;
4535;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2009;;;;;;;;;;;;;;;;;;;
4536;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2010;;;;;;;;;;;;;;;;;;;
4537;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2011;;;;;;;;;;;;;;;;;;;
4538;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2012;;;;;;;;;;;;;;;;;;;
4539;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2013;;;;;;;;;;;;;;;;;;;
4540;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2014;;;;;;;;;;;;;;;;;;;
4541;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2015;;;;;;;;;;;;;;;;;;;
4542;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2016;;;;;;;;;;;;;;;;;;;
4543;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2017;;;;;;;;;;;;;;;;;;;
4544;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2018;;;;;;;;;;;;;;;;;;;
4545;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2019;;;;;;;;;;;;;;;;;;;
4546;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2020;;;;;;;;;;;;;;;;;;;
4547;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2021;;;;;;;;;;;;;;;;;;;
4548;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2022;;;;;;;;;;;;;;;;;;;
4549;Voedings- en genotmiddelen;Installaties zonder WKK;Gasturbine;2023;;;;;;;;;;;;;;;;;;;
4550;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;1998;;;;;;;;;;;;;;;;;;;
4551;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;1999;;;;;;;;;;;;;;;;;;;
4552;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2000;;;;;;;;;;;;;;;;;;;
4553;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2001;;;;;;;;;;;;;;;;;;;
4554;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2002;;;;;;;;;;;;;;;;;;;
4555;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2003;;;;;;;;;;;;;;;;;;;
4556;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2004;;;;;;;;;;;;;;;;;;;
4557;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2005;;;;;;;;;;;;;;;;;;;
4558;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2006;;;;;;;;;;;;;;;;;;;
4559;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2007;;;;;;;;;;;;;;;;;;;
4560;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2008;;;;;;;;;;;;;;;;;;;
4561;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2009;;;;;;;;;;;;;;;;;;;
4562;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2010;;;;;;;;;;;;;;;;;;;
4563;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2011;;;;;;;;;;;;;;;;;;;
4564;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2012;;;;;;;;;;;;;;;;;;;
4565;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2013;;;;;;;;;;;;;;;;;;;
4566;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2014;;;;;;;;;;;;;;;;;;;
4567;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2015;;;;;;;;;;;;;;;;;;;
4568;Voedings- en genotmiddelen;Installaties zonder WKK;Kerncentrale;2016;;;;;;;;;;;;;;;;;;;
