ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
430;09 Dienstverlening delfstoffenwinning;2003;;;;
431;09 Dienstverlening delfstoffenwinning;2004;;;;
432;09 Dienstverlening delfstoffenwinning;2005;;;;
433;09 Dienstverlening delfstoffenwinning;2006;;;;
434;09 Dienstverlening delfstoffenwinning;2007;;;;
435;09 Dienstverlening delfstoffenwinning;2008;;;;
436;09 Dienstverlening delfstoffenwinning;2009;;;;
437;09 Dienstverlening delfstoffenwinning;2010;;;;
438;09 Dienstverlening delfstoffenwinning;2011;;;;
439;09 Dienstverlening delfstoffenwinning;2012;;;;
440;C Industrie;1969;2140.0;4613.0;;46.4
441;C Industrie;1970;2859.0;5692.0;23.4;50.2
442;C Industrie;1971;2993.0;5509.0;-3.2;54.3
443;C Industrie;1972;2612.0;4635.0;-15.9;56.4
444;C Industrie;1973;2626.0;4511.0;-2.7;58.2
445;C Industrie;1974;2791.0;4341.0;-3.8;64.3
446;C Industrie;1975;2917.0;4087.0;-5.8;71.4
447;C Industrie;1976;2959.0;3887.0;-4.9;76.1
448;C Industrie;1977;3555.0;4546.0;17.0;78.2
449;C Industrie;1978;3676.0;4528.0;-0.4;81.2
450;C Industrie;1979;3788.0;4477.0;-1.1;84.6
451;C Industrie;1980;4576.0;5169.0;15.5;88.5
452;C Industrie;1981;4108.0;4326.0;-16.3;95.0
453;C Industrie;1982;3987.0;4042.0;-6.6;98.6
454;C Industrie;1983;4256.0;4249.0;5.1;100.2
455;C Industrie;1984;5727.0;5723.0;34.7;100.1
456;C Industrie;1985;6899.0;6910.0;20.7;99.8
457;C Industrie;1986;7431.0;7542.0;9.1;98.5
458;C Industrie;1987;7571.0;7663.0;1.6;98.8
459;C Industrie;1988;7178.0;7252.0;-5.4;99.0
460;C Industrie;1989;7430.0;7446.0;2.7;99.8
461;C Industrie;1990;8003.0;7967.0;7.0;100.5
462;C Industrie;1991;7594.0;7494.0;-5.9;101.3
463;C Industrie;1992;7276.0;7161.0;-4.4;101.6
464;C Industrie;1993;6634.0;6505.0;-9.2;102.0
465;C Industrie;1994;6162.0;6068.0;-6.7;101.5
466;C Industrie;1995;7448.0;7351.0;21.1;101.3
467;C Industrie;1996;7795.0;7814.0;6.3;99.8
468;C Industrie;1997;9013.0;9100.0;16.4;99.0
469;C Industrie;1998;9022.0;9188.0;1.0;98.2
470;C Industrie;1999;8804.0;8996.0;-2.1;97.9
471;C Industrie;2000;8850.0;8943.0;-0.6;99.0
472;C Industrie;2001;8146.0;8174.0;-8.6;99.7
473;C Industrie;2002;8399.0;8395.0;2.7;100.1
474;C Industrie;2003;7899.0;7970.0;-5.1;99.1
475;C Industrie;2004;7103.0;7143.0;-10.4;99.4
476;C Industrie;2005;7594.0;7594.0;6.3;100.0
477;C Industrie;2006;8065.0;8001.0;5.4;100.8
478;C Industrie;2007;8861.0;8645.0;8.0;102.5
479;C Industrie;2008;9447.0;9020.0;4.3;104.7
480;C Industrie;2009;8551.0;8085.0;-10.4;105.8
481;C Industrie;2010;7298.0;6818.0;-15.7;107.0
482;C Industrie;2011;8117.0;7587.0;11.3;107.0
483;C Industrie;2012;7644.0;7116.0;-6.2;107.4
484;10-12 Voedings-, genotmiddelenindustrie;1969;336.0;814.0;;41.3
485;10-12 Voedings-, genotmiddelenindustrie;1970;406.0;913.0;12.2;44.5
486;10-12 Voedings-, genotmiddelenindustrie;1971;441.0;915.0;0.2;48.2
487;10-12 Voedings-, genotmiddelenindustrie;1972;392.0;787.0;-14.1;49.8
488;10-12 Voedings-, genotmiddelenindustrie;1973;487.0;945.0;20.2;51.5
489;10-12 Voedings-, genotmiddelenindustrie;1974;569.0;1000.0;5.7;56.9
490;10-12 Voedings-, genotmiddelenindustrie;1975;680.0;1073.0;7.4;63.4
491;10-12 Voedings-, genotmiddelenindustrie;1976;577.0;851.0;-20.7;67.8
492;10-12 Voedings-, genotmiddelenindustrie;1977;717.0;1034.0;21.5;69.4
493;10-12 Voedings-, genotmiddelenindustrie;1978;803.0;1116.0;7.9;72.0
494;10-12 Voedings-, genotmiddelenindustrie;1979;900.0;1199.0;7.5;75.1
495;10-12 Voedings-, genotmiddelenindustrie;1980;1055.0;1340.0;11.8;78.7
496;10-12 Voedings-, genotmiddelenindustrie;1981;893.0;1055.0;-21.3;84.7
497;10-12 Voedings-, genotmiddelenindustrie;1982;893.0;1012.0;-4.0;88.2
498;10-12 Voedings-, genotmiddelenindustrie;1983;1024.0;1144.0;13.0;89.5
499;10-12 Voedings-, genotmiddelenindustrie;1984;1059.0;1179.0;3.1;89.8
500;10-12 Voedings-, genotmiddelenindustrie;1985;1222.0;1356.0;15.0;90.1
501;10-12 Voedings-, genotmiddelenindustrie;1986;1346.0;1509.0;11.3;89.2
502;10-12 Voedings-, genotmiddelenindustrie;1987;1336.0;1494.0;-1.0;89.4
503;10-12 Voedings-, genotmiddelenindustrie;1988;1255.0;1391.0;-6.9;90.2
504;10-12 Voedings-, genotmiddelenindustrie;1989;1225.0;1338.0;-3.8;91.6
505;10-12 Voedings-, genotmiddelenindustrie;1990;1315.0;1415.0;5.8;92.9
506;10-12 Voedings-, genotmiddelenindustrie;1991;1452.0;1540.0;8.8;94.3
507;10-12 Voedings-, genotmiddelenindustrie;1992;1580.0;1656.0;7.5;95.4
508;10-12 Voedings-, genotmiddelenindustrie;1993;1502.0;1565.0;-5.5;96.0
509;10-12 Voedings-, genotmiddelenindustrie;1994;1390.0;1444.0;-7.7;96.3
510;10-12 Voedings-, genotmiddelenindustrie;1995;1331.0;1378.0;-4.5;96.6
511;10-12 Voedings-, genotmiddelenindustrie;1996;1472.0;1539.0;11.6;95.7
512;10-12 Voedings-, genotmiddelenindustrie;1997;1560.0;1646.0;7.0;94.8
513;10-12 Voedings-, genotmiddelenindustrie;1998;1458.0;1541.0;-6.4;94.6
514;10-12 Voedings-, genotmiddelenindustrie;1999;1584.0;1668.0;8.2;95.0
515;10-12 Voedings-, genotmiddelenindustrie;2000;1602.0;1666.0;-0.1;96.2
516;10-12 Voedings-, genotmiddelenindustrie;2001;1611.0;1657.0;-0.5;97.2
517;10-12 Voedings-, genotmiddelenindustrie;2002;1660.0;1687.0;1.8;98.4
518;10-12 Voedings-, genotmiddelenindustrie;2003;1650.0;1690.0;0.2;97.6
519;10-12 Voedings-, genotmiddelenindustrie;2004;1638.0;1659.0;-1.8;98.7
520;10-12 Voedings-, genotmiddelenindustrie;2005;1780.0;1780.0;7.3;100.0
521;10-12 Voedings-, genotmiddelenindustrie;2006;1577.0;1559.0;-12.4;101.2
522;10-12 Voedings-, genotmiddelenindustrie;2007;1797.0;1737.0;11.4;103.5
523;10-12 Voedings-, genotmiddelenindustrie;2008;1904.0;1804.0;3.8;105.6
524;10-12 Voedings-, genotmiddelenindustrie;2009;1640.0;1535.0;-14.9;106.9
525;10-12 Voedings-, genotmiddelenindustrie;2010;1543.0;1425.0;-7.1;108.3
526;10-12 Voedings-, genotmiddelenindustrie;2011;1457.0;1346.0;-5.6;108.3
527;10-12 Voedings-, genotmiddelenindustrie;2012;;;;
528;10 Voedingsmiddelenindustrie;1969;;;;
529;10 Voedingsmiddelenindustrie;1970;;;;
530;10 Voedingsmiddelenindustrie;1971;;;;
531;10 Voedingsmiddelenindustrie;1972;;;;
532;10 Voedingsmiddelenindustrie;1973;;;;
533;10 Voedingsmiddelenindustrie;1974;;;;
534;10 Voedingsmiddelenindustrie;1975;;;;
535;10 Voedingsmiddelenindustrie;1976;;;;
536;10 Voedingsmiddelenindustrie;1977;;;;
537;10 Voedingsmiddelenindustrie;1978;;;;
538;10 Voedingsmiddelenindustrie;1979;;;;
539;10 Voedingsmiddelenindustrie;1980;;;;
540;10 Voedingsmiddelenindustrie;1981;;;;
541;10 Voedingsmiddelenindustrie;1982;;;;
542;10 Voedingsmiddelenindustrie;1983;;;;
543;10 Voedingsmiddelenindustrie;1984;;;;
544;10 Voedingsmiddelenindustrie;1985;;;;
545;10 Voedingsmiddelenindustrie;1986;;;;
546;10 Voedingsmiddelenindustrie;1987;;;;
547;10 Voedingsmiddelenindustrie;1988;981.0;1088.0;;90.1
548;10 Voedingsmiddelenindustrie;1989;953.0;1041.0;-4.4;91.6
549;10 Voedingsmiddelenindustrie;1990;1009.0;1085.0;4.3;93.0
550;10 Voedingsmiddelenindustrie;1991;1117.0;1185.0;9.2;94.2
551;10 Voedingsmiddelenindustrie;1992;1225.0;1283.0;8.2;95.5
552;10 Voedingsmiddelenindustrie;1993;1162.0;1211.0;-5.6;96.0
553;10 Voedingsmiddelenindustrie;1994;1067.0;1107.0;-8.6;96.4
554;10 Voedingsmiddelenindustrie;1995;1022.0;1057.0;-4.5;96.7
555;10 Voedingsmiddelenindustrie;1996;1135.0;1185.0;12.1;95.8
556;10 Voedingsmiddelenindustrie;1997;1194.0;1258.0;6.2;94.9
557;10 Voedingsmiddelenindustrie;1998;1123.0;1184.0;-5.9;94.8
558;10 Voedingsmiddelenindustrie;1999;1213.0;1274.0;7.6;95.2
559;10 Voedingsmiddelenindustrie;2000;1216.0;1260.0;-1.1;96.5
560;10 Voedingsmiddelenindustrie;2001;1225.0;1256.0;-0.3;97.5
561;10 Voedingsmiddelenindustrie;2002;1274.0;1292.0;2.9;98.6
562;10 Voedingsmiddelenindustrie;2003;1280.0;1310.0;1.4;97.7
563;10 Voedingsmiddelenindustrie;2004;1259.0;1276.0;-2.7;98.7
564;10 Voedingsmiddelenindustrie;2005;1388.0;1388.0;8.8;100.0
565;10 Voedingsmiddelenindustrie;2006;1229.0;1215.0;-12.5;101.2
566;10 Voedingsmiddelenindustrie;2007;1405.0;1356.0;11.6;103.6
567;10 Voedingsmiddelenindustrie;2008;1411.0;1336.0;-1.5;105.6
568;10 Voedingsmiddelenindustrie;2009;1347.0;1262.0;-5.5;106.7
569;10 Voedingsmiddelenindustrie;2010;1325.0;1226.0;-2.9;108.1
570;10 Voedingsmiddelenindustrie;2011;1274.0;1179.0;-3.8;108.1
571;10 Voedingsmiddelenindustrie;2012;;;;
572;11 Drankenindustrie;1969;;;;
573;11 Drankenindustrie;1970;;;;
574;11 Drankenindustrie;1971;;;;
575;11 Drankenindustrie;1972;;;;
576;11 Drankenindustrie;1973;;;;
577;11 Drankenindustrie;1974;;;;
578;11 Drankenindustrie;1975;;;;
579;11 Drankenindustrie;1976;;;;
580;11 Drankenindustrie;1977;;;;
581;11 Drankenindustrie;1978;;;;
582;11 Drankenindustrie;1979;;;;
583;11 Drankenindustrie;1980;;;;
584;11 Drankenindustrie;1981;;;;
585;11 Drankenindustrie;1982;;;;
586;11 Drankenindustrie;1983;;;;
587;11 Drankenindustrie;1984;;;;
588;11 Drankenindustrie;1985;;;;
589;11 Drankenindustrie;1986;;;;
590;11 Drankenindustrie;1987;;;;
591;11 Drankenindustrie;1988;217.0;244.0;;89.0
592;11 Drankenindustrie;1989;215.0;238.0;-2.3;90.2
593;11 Drankenindustrie;1990;242.0;264.0;10.7;91.7
594;11 Drankenindustrie;1991;263.0;282.0;7.0;93.1
595;11 Drankenindustrie;1992;280.0;297.0;5.3;94.2
596;11 Drankenindustrie;1993;268.0;283.0;-5.0;94.9
597;11 Drankenindustrie;1994;255.0;268.0;-5.2;95.2
598;11 Drankenindustrie;1995;242.0;253.0;-5.5;95.6
599;11 Drankenindustrie;1996;262.0;277.0;9.5;94.6
600;11 Drankenindustrie;1997;286.0;305.0;9.9;93.9
601;11 Drankenindustrie;1998;261.0;278.0;-8.7;93.9
602;11 Drankenindustrie;1999;288.0;307.0;10.3;93.9
603;11 Drankenindustrie;2000;303.0;317.0;3.5;95.5
604;11 Drankenindustrie;2001;305.0;315.0;-0.7;96.7
605;11 Drankenindustrie;2002;240.0;244.0;-22.6;98.4
606;11 Drankenindustrie;2003;230.0;235.0;-3.8;98.0
607;11 Drankenindustrie;2004;239.0;241.0;2.6;99.2
608;11 Drankenindustrie;2005;249.0;249.0;3.3;100.0
609;11 Drankenindustrie;2006;209.0;207.0;-16.9;101.0
610;11 Drankenindustrie;2007;232.0;226.0;9.1;102.7
611;11 Drankenindustrie;2008;281.0;266.0;17.7;105.7
612;11 Drankenindustrie;2009;246.0;228.0;-14.2;107.9
613;11 Drankenindustrie;2010;144.0;130.0;-43.1;111.0
614;11 Drankenindustrie;2011;118.0;106.0;-18.1;111.0
615;11 Drankenindustrie;2012;;;;
616;12 Tabaksindustrie;1969;;;;
617;12 Tabaksindustrie;1970;;;;
618;12 Tabaksindustrie;1971;;;;
619;12 Tabaksindustrie;1972;;;;
620;12 Tabaksindustrie;1973;;;;
621;12 Tabaksindustrie;1974;;;;
622;12 Tabaksindustrie;1975;;;;
623;12 Tabaksindustrie;1976;;;;
624;12 Tabaksindustrie;1977;;;;
625;12 Tabaksindustrie;1978;;;;
626;12 Tabaksindustrie;1979;;;;
627;12 Tabaksindustrie;1980;;;;
628;12 Tabaksindustrie;1981;;;;
629;12 Tabaksindustrie;1982;;;;
630;12 Tabaksindustrie;1983;;;;
631;12 Tabaksindustrie;1984;;;;
632;12 Tabaksindustrie;1985;;;;
633;12 Tabaksindustrie;1986;;;;
634;12 Tabaksindustrie;1987;;;;
635;12 Tabaksindustrie;1988;57.0;58.0;;97.6
636;12 Tabaksindustrie;1989;57.0;58.0;0.0;97.6
637;12 Tabaksindustrie;1990;64.0;66.0;12.3;97.6
638;12 Tabaksindustrie;1991;72.0;72.0;9.4;100.4
639;12 Tabaksindustrie;1992;75.0;75.0;4.2;100.4
640;12 Tabaksindustrie;1993;72.0;71.0;-5.3;101.8
641;12 Tabaksindustrie;1994;68.0;69.0;-2.8;98.9
642;12 Tabaksindustrie;1995;67.0;68.0;-1.5;98.9
643;12 Tabaksindustrie;1996;75.0;76.0;11.9;98.9
644;12 Tabaksindustrie;1997;80.0;83.0;9.3;96.5
645;12 Tabaksindustrie;1998;74.0;78.0;-6.3;95.2
646;12 Tabaksindustrie;1999;83.0;86.0;10.8;96.3
647;12 Tabaksindustrie;2000;83.0;87.0;1.2;95.2
648;12 Tabaksindustrie;2001;81.0;85.0;-2.4;95.2
649;12 Tabaksindustrie;2002;146.0;151.0;77.8;96.5
650;12 Tabaksindustrie;2003;140.0;145.0;-4.1;96.5
651;12 Tabaksindustrie;2004;140.0;143.0;-1.4;97.9
652;12 Tabaksindustrie;2005;143.0;143.0;0.0;100.0
653;12 Tabaksindustrie;2006;139.0;137.0;-4.2;101.5
654;12 Tabaksindustrie;2007;160.0;155.0;12.9;103.4
655;12 Tabaksindustrie;2008;212.0;202.0;30.6;104.9
656;12 Tabaksindustrie;2009;47.0;44.0;-78.3;107.2
657;12 Tabaksindustrie;2010;74.0;70.0;59.6;105.7
658;12 Tabaksindustrie;2011;65.0;61.0;-12.2;105.7
659;12 Tabaksindustrie;2012;;;;
660;13-15 Textiel-, kleding-, lederindustrie;1969;107.0;234.0;;45.8
661;13-15 Textiel-, kleding-, lederindustrie;1970;115.0;231.0;-0.9;49.7
662;13-15 Textiel-, kleding-, lederindustrie;1971;112.0;207.0;-10.4;54.1
663;13-15 Textiel-, kleding-, lederindustrie;1972;87.0;154.0;-25.9;56.7
664;13-15 Textiel-, kleding-, lederindustrie;1973;101.0;175.0;13.8;57.8
665;13-15 Textiel-, kleding-, lederindustrie;1974;88.0;137.0;-21.8;64.4
666;13-15 Textiel-, kleding-, lederindustrie;1975;86.0;120.0;-12.5;71.9
667;13-15 Textiel-, kleding-, lederindustrie;1976;92.0;118.0;-1.2;77.8
668;13-15 Textiel-, kleding-, lederindustrie;1977;97.0;121.0;2.2;80.3
669;13-15 Textiel-, kleding-, lederindustrie;1978;92.0;111.0;-8.2;83.0
670;13-15 Textiel-, kleding-, lederindustrie;1979;105.0;120.0;8.7;87.2
671;13-15 Textiel-, kleding-, lederindustrie;1980;103.0;111.0;-7.6;92.6
672;13-15 Textiel-, kleding-, lederindustrie;1981;82.0;82.0;-26.2;99.9
673;13-15 Textiel-, kleding-, lederindustrie;1982;103.0;98.0;19.5;105.0
674;13-15 Textiel-, kleding-, lederindustrie;1983;102.0;95.0;-2.9;107.1
675;13-15 Textiel-, kleding-, lederindustrie;1984;130.0;120.0;25.5;108.8
676;13-15 Textiel-, kleding-, lederindustrie;1985;141.0;129.0;7.7;109.5
677;13-15 Textiel-, kleding-, lederindustrie;1986;154.0;142.0;9.9;108.8
678;13-15 Textiel-, kleding-, lederindustrie;1987;143.0;130.0;-7.8;109.6
679;13-15 Textiel-, kleding-, lederindustrie;1988;160.0;146.0;11.9;109.6
680;13-15 Textiel-, kleding-, lederindustrie;1989;179.0;162.0;11.3;110.2
681;13-15 Textiel-, kleding-, lederindustrie;1990;169.0;152.0;-6.1;110.9
682;13-15 Textiel-, kleding-, lederindustrie;1991;166.0;149.0;-2.4;111.5
683;13-15 Textiel-, kleding-, lederindustrie;1992;155.0;139.0;-6.6;111.5
684;13-15 Textiel-, kleding-, lederindustrie;1993;133.0;119.0;-14.2;111.5
685;13-15 Textiel-, kleding-, lederindustrie;1994;119.0;108.0;-9.8;110.6
686;13-15 Textiel-, kleding-, lederindustrie;1995;126.0;115.0;6.7;109.7
687;13-15 Textiel-, kleding-, lederindustrie;1996;119.0;111.0;-3.2;107.0
688;13-15 Textiel-, kleding-, lederindustrie;1997;119.0;112.0;0.8;106.1
689;13-15 Textiel-, kleding-, lederindustrie;1998;144.0;138.0;23.5;104.0
690;13-15 Textiel-, kleding-, lederindustrie;1999;160.0;157.0;13.2;102.1
691;13-15 Textiel-, kleding-, lederindustrie;2000;140.0;136.0;-13.1;102.8
692;13-15 Textiel-, kleding-, lederindustrie;2001;123.0;121.0;-11.4;102.0
693;13-15 Textiel-, kleding-, lederindustrie;2002;111.0;110.0;-8.9;101.1
694;13-15 Textiel-, kleding-, lederindustrie;2003;97.0;98.0;-10.8;99.0
695;13-15 Textiel-, kleding-, lederindustrie;2004;104.0;106.0;8.2;98.1
696;13-15 Textiel-, kleding-, lederindustrie;2005;104.0;104.0;-1.9;100.0
697;13-15 Textiel-, kleding-, lederindustrie;2006;91.0;90.0;-13.5;101.1
698;13-15 Textiel-, kleding-, lederindustrie;2007;120.0;117.0;29.7;102.8
699;13-15 Textiel-, kleding-, lederindustrie;2008;149.0;142.0;21.7;104.9
700;13-15 Textiel-, kleding-, lederindustrie;2009;78.0;73.0;-48.3;106.3
701;13-15 Textiel-, kleding-, lederindustrie;2010;81.0;72.0;-1.3;111.8
702;13-15 Textiel-, kleding-, lederindustrie;2011;78.0;70.0;-3.7;111.8
703;13-15 Textiel-, kleding-, lederindustrie;2012;;;;
704;16-18 Hout-, papier-, grafische industr.;1969;181.0;387.0;;46.8
705;16-18 Hout-, papier-, grafische industr.;1970;259.0;511.0;32.0;50.7
706;16-18 Hout-, papier-, grafische industr.;1971;234.0;424.0;-17.0;55.2
707;16-18 Hout-, papier-, grafische industr.;1972;246.0;430.0;1.3;57.3
708;16-18 Hout-, papier-, grafische industr.;1973;236.0;400.0;-6.9;59.0
709;16-18 Hout-, papier-, grafische industr.;1974;287.0;441.0;10.2;65.1
710;16-18 Hout-, papier-, grafische industr.;1975;250.0;345.0;-21.6;72.4
711;16-18 Hout-, papier-, grafische industr.;1976;278.0;359.0;4.0;77.4
712;16-18 Hout-, papier-, grafische industr.;1977;340.0;428.0;19.1;79.5
713;16-18 Hout-, papier-, grafische industr.;1978;367.0;445.0;4.1;82.4
714;16-18 Hout-, papier-, grafische industr.;1979;552.0;642.0;44.1;86.0
715;16-18 Hout-, papier-, grafische industr.;1980;484.0;537.0;-16.3;90.1
716;16-18 Hout-, papier-, grafische industr.;1981;480.0;494.0;-8.1;97.2
717;16-18 Hout-, papier-, grafische industr.;1982;415.0;407.0;-17.5;101.8
718;16-18 Hout-, papier-, grafische industr.;1983;394.0;380.0;-6.7;103.7
719;16-18 Hout-, papier-, grafische industr.;1984;571.0;547.0;43.9;104.4
720;16-18 Hout-, papier-, grafische industr.;1985;619.0;592.0;8.2;104.6
721;16-18 Hout-, papier-, grafische industr.;1986;710.0;686.0;16.0;103.4
722;16-18 Hout-, papier-, grafische industr.;1987;1051.0;1010.0;47.2;104.0
723;16-18 Hout-, papier-, grafische industr.;1988;875.0;837.0;-17.1;104.5
724;16-18 Hout-, papier-, grafische industr.;1989;823.0;780.0;-6.9;105.5
725;16-18 Hout-, papier-, grafische industr.;1990;953.0;893.0;14.5;106.8
726;16-18 Hout-, papier-, grafische industr.;1991;995.0;925.0;3.7;107.5
727;16-18 Hout-, papier-, grafische industr.;1992;796.0;738.0;-20.3;107.9
728;16-18 Hout-, papier-, grafische industr.;1993;788.0;730.0;-1.0;107.9
729;16-18 Hout-, papier-, grafische industr.;1994;873.0;813.0;11.3;107.4
730;16-18 Hout-, papier-, grafische industr.;1995;955.0;893.0;9.9;107.0
731;16-18 Hout-, papier-, grafische industr.;1996;989.0;939.0;5.2;105.3
732;16-18 Hout-, papier-, grafische industr.;1997;972.0;936.0;-0.4;103.9
733;16-18 Hout-, papier-, grafische industr.;1998;1234.0;1198.0;28.1;103.0
734;16-18 Hout-, papier-, grafische industr.;1999;1049.0;1031.0;-13.9;101.7
735;16-18 Hout-, papier-, grafische industr.;2000;987.0;961.0;-6.9;102.7
736;16-18 Hout-, papier-, grafische industr.;2001;964.0;935.0;-2.6;103.1
737;16-18 Hout-, papier-, grafische industr.;2002;942.0;916.0;-2.1;102.9
738;16-18 Hout-, papier-, grafische industr.;2003;649.0;647.0;-29.4;100.4
739;16-18 Hout-, papier-, grafische industr.;2004;769.0;768.0;18.8;100.1
740;16-18 Hout-, papier-, grafische industr.;2005;863.0;863.0;12.4;100.0
741;16-18 Hout-, papier-, grafische industr.;2006;681.0;680.0;-21.2;100.1
742;16-18 Hout-, papier-, grafische industr.;2007;737.0;729.0;7.2;101.1
743;16-18 Hout-, papier-, grafische industr.;2008;724.0;699.0;-4.1;103.5
744;16-18 Hout-, papier-, grafische industr.;2009;517.0;500.0;-28.5;103.3
745;16-18 Hout-, papier-, grafische industr.;2010;433.0;420.0;-16.1;103.1
746;16-18 Hout-, papier-, grafische industr.;2011;476.0;463.0;10.2;102.9
747;16-18 Hout-, papier-, grafische industr.;2012;;;;
748;16 Houtindustrie;1969;;;;
749;16 Houtindustrie;1970;;;;
750;16 Houtindustrie;1971;;;;
751;16 Houtindustrie;1972;;;;
752;16 Houtindustrie;1973;;;;
753;16 Houtindustrie;1974;;;;
754;16 Houtindustrie;1975;;;;
755;16 Houtindustrie;1976;;;;
756;16 Houtindustrie;1977;;;;
757;16 Houtindustrie;1978;;;;
758;16 Houtindustrie;1979;;;;
759;16 Houtindustrie;1980;;;;
760;16 Houtindustrie;1981;;;;
761;16 Houtindustrie;1982;;;;
762;16 Houtindustrie;1983;;;;
763;16 Houtindustrie;1984;;;;
764;16 Houtindustrie;1985;;;;
765;16 Houtindustrie;1986;;;;
766;16 Houtindustrie;1987;;;;
767;16 Houtindustrie;1988;58.0;53.0;;108.7
768;16 Houtindustrie;1989;59.0;54.0;1.7;108.7
769;16 Houtindustrie;1990;67.0;61.0;11.9;110.3
770;16 Houtindustrie;1991;67.0;61.0;0.0;110.3
771;16 Houtindustrie;1992;51.0;46.0;-23.9;110.3
772;16 Houtindustrie;1993;60.0;54.0;17.6;110.3
773;16 Houtindustrie;1994;58.0;53.0;-3.3;110.3
774;16 Houtindustrie;1995;81.0;74.0;41.4;109.0
775;16 Houtindustrie;1996;95.0;89.0;19.8;106.7
776;16 Houtindustrie;1997;100.0;96.0;7.4;104.6
777;16 Houtindustrie;1998;125.0;120.0;26.0;103.8
778;16 Houtindustrie;1999;130.0;127.0;5.6;102.2
779;16 Houtindustrie;2000;91.0;90.0;-29.2;101.1
780;16 Houtindustrie;2001;119.0;118.0;30.8;101.1
781;16 Houtindustrie;2002;90.0;90.0;-23.5;100.0
782;16 Houtindustrie;2003;73.0;73.0;-18.9;100.0
783;16 Houtindustrie;2004;73.0;73.0;0.0;100.0
784;16 Houtindustrie;2005;102.0;102.0;39.7;100.0
785;16 Houtindustrie;2006;91.0;91.0;-10.8;100.0
786;16 Houtindustrie;2007;158.0;157.0;72.5;100.6
787;16 Houtindustrie;2008;115.0;111.0;-29.1;103.3
788;16 Houtindustrie;2009;78.0;75.0;-33.0;104.7
789;16 Houtindustrie;2010;63.0;64.0;-14.1;98.4
790;16 Houtindustrie;2011;66.0;67.0;4.8;98.4
791;16 Houtindustrie;2012;;;;
792;17 Papierindustrie;1969;;;;
793;17 Papierindustrie;1970;;;;
794;17 Papierindustrie;1971;;;;
795;17 Papierindustrie;1972;;;;
796;17 Papierindustrie;1973;;;;
797;17 Papierindustrie;1974;;;;
798;17 Papierindustrie;1975;;;;
799;17 Papierindustrie;1976;;;;
800;17 Papierindustrie;1977;;;;
801;17 Papierindustrie;1978;;;;
802;17 Papierindustrie;1979;;;;
803;17 Papierindustrie;1980;;;;
804;17 Papierindustrie;1981;;;;
805;17 Papierindustrie;1982;;;;
806;17 Papierindustrie;1983;;;;
807;17 Papierindustrie;1984;;;;
808;17 Papierindustrie;1985;;;;
809;17 Papierindustrie;1986;;;;
810;17 Papierindustrie;1987;;;;
811;17 Papierindustrie;1988;392.0;386.0;;101.6
812;17 Papierindustrie;1989;383.0;373.0;-3.3;102.6
813;17 Papierindustrie;1990;430.0;415.0;11.2;103.6
814;17 Papierindustrie;1991;522.0;499.0;20.2;104.6
815;17 Papierindustrie;1992;354.0;337.0;-32.4;104.9
816;17 Papierindustrie;1993;334.0;317.0;-5.9;105.2
817;17 Papierindustrie;1994;333.0;318.0;0.3;104.6
818;17 Papierindustrie;1995;375.0;360.0;12.9;104.3
819;17 Papierindustrie;1996;449.0;436.0;21.3;102.9
820;17 Papierindustrie;1997;415.0;404.0;-7.3;102.7
821;17 Papierindustrie;1998;529.0;521.0;28.9;101.5
822;17 Papierindustrie;1999;465.0;465.0;-10.8;100.0
823;17 Papierindustrie;2000;460.0;455.0;-2.2;101.1
824;17 Papierindustrie;2001;455.0;448.0;-1.5;101.6
825;17 Papierindustrie;2002;487.0;478.0;6.6;102.0
826;17 Papierindustrie;2003;291.0;290.0;-39.2;100.3
827;17 Papierindustrie;2004;418.0;419.0;44.3;99.8
828;17 Papierindustrie;2005;461.0;461.0;10.0;100.0
829;17 Papierindustrie;2006;316.0;314.0;-31.9;100.6
830;17 Papierindustrie;2007;280.0;276.0;-12.0;101.4
831;17 Papierindustrie;2008;251.0;243.0;-12.1;103.4
832;17 Papierindustrie;2009;224.0;216.0;-11.2;103.9
833;17 Papierindustrie;2010;201.0;188.0;-12.9;107.1
834;17 Papierindustrie;2011;216.0;203.0;8.0;106.6
835;17 Papierindustrie;2012;;;;
836;18 Grafische industrie;1969;;;;
837;18 Grafische industrie;1970;;;;
838;18 Grafische industrie;1971;;;;
839;18 Grafische industrie;1972;;;;
840;18 Grafische industrie;1973;;;;
841;18 Grafische industrie;1974;;;;
842;18 Grafische industrie;1975;;;;
843;18 Grafische industrie;1976;;;;
844;18 Grafische industrie;1977;;;;
845;18 Grafische industrie;1978;;;;
846;18 Grafische industrie;1979;;;;
847;18 Grafische industrie;1980;;;;
848;18 Grafische industrie;1981;;;;
849;18 Grafische industrie;1982;;;;
850;18 Grafische industrie;1983;;;;
