ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
2539;0 Voeding en levende dieren;Oceanië;1931;;
2540;0 Voeding en levende dieren;Oceanië;1932;;
2541;0 Voeding en levende dieren;Oceanië;1933;;
2542;0 Voeding en levende dieren;Oceanië;1934;;
2543;0 Voeding en levende dieren;Oceanië;1935;;
2544;0 Voeding en levende dieren;Oceanië;1936;;
2545;0 Voeding en levende dieren;Oceanië;1937;;
2546;0 Voeding en levende dieren;Oceanië;1938;;
2547;0 Voeding en levende dieren;Oceanië;1939;;
2548;0 Voeding en levende dieren;Oceanië;1940;;
2549;0 Voeding en levende dieren;Oceanië;1941;;
2550;0 Voeding en levende dieren;Oceanië;1942;;
2551;0 Voeding en levende dieren;Oceanië;1943;;
2552;0 Voeding en levende dieren;Oceanië;1944;;
2553;0 Voeding en levende dieren;Oceanië;1945;;
2554;0 Voeding en levende dieren;Oceanië;1946;;
2555;0 Voeding en levende dieren;Oceanië;1947;;
2556;0 Voeding en levende dieren;Oceanië;1948;;
2557;0 Voeding en levende dieren;Oceanië;1949;;
2558;0 Voeding en levende dieren;Oceanië;1950;;
2559;0 Voeding en levende dieren;Oceanië;1951;;
2560;0 Voeding en levende dieren;Oceanië;1952;;
2561;0 Voeding en levende dieren;Oceanië;1953;;
2562;0 Voeding en levende dieren;Oceanië;1954;;
2563;0 Voeding en levende dieren;Oceanië;1955;;
2564;0 Voeding en levende dieren;Oceanië;1956;;
2565;0 Voeding en levende dieren;Oceanië;1957;;
2566;0 Voeding en levende dieren;Oceanië;1958;;
2567;0 Voeding en levende dieren;Oceanië;1959;;
2568;0 Voeding en levende dieren;Oceanië;1960;;
2569;0 Voeding en levende dieren;Oceanië;1961;;
2570;0 Voeding en levende dieren;Oceanië;1962;;
2571;0 Voeding en levende dieren;Oceanië;1963;;
2572;0 Voeding en levende dieren;Oceanië;1964;;
2573;0 Voeding en levende dieren;Oceanië;1965;;
2574;0 Voeding en levende dieren;Oceanië;1966;;
2575;0 Voeding en levende dieren;Oceanië;1967;;
2576;0 Voeding en levende dieren;Oceanië;1968;;
2577;0 Voeding en levende dieren;Oceanië;1969;;
2578;0 Voeding en levende dieren;Oceanië;1970;;
2579;0 Voeding en levende dieren;Oceanië;1971;;
2580;0 Voeding en levende dieren;Oceanië;1972;;
2581;0 Voeding en levende dieren;Oceanië;1973;;
2582;0 Voeding en levende dieren;Oceanië;1974;;
2583;0 Voeding en levende dieren;Oceanië;1975;;
2584;0 Voeding en levende dieren;Oceanië;1976;;
2585;0 Voeding en levende dieren;Oceanië;1977;;
2586;0 Voeding en levende dieren;Oceanië;1978;;
2587;0 Voeding en levende dieren;Oceanië;1979;;
2588;0 Voeding en levende dieren;Oceanië;1980;;
2589;0 Voeding en levende dieren;Oceanië;1981;;
2590;0 Voeding en levende dieren;Oceanië;1982;;
2591;0 Voeding en levende dieren;Oceanië;1983;;
2592;0 Voeding en levende dieren;Oceanië;1984;;
2593;0 Voeding en levende dieren;Oceanië;1985;;
2594;0 Voeding en levende dieren;Oceanië;1986;;
2595;0 Voeding en levende dieren;Oceanië;1987;;
2596;0 Voeding en levende dieren;Oceanië;1988;;
2597;0 Voeding en levende dieren;Oceanië;1989;;
2598;0 Voeding en levende dieren;Oceanië;1990;;
2599;0 Voeding en levende dieren;Oceanië;1991;;
2600;0 Voeding en levende dieren;Oceanië;1992;;
2601;0 Voeding en levende dieren;Oceanië;1993;;
2602;0 Voeding en levende dieren;Oceanië;1994;;
2603;0 Voeding en levende dieren;Oceanië;1995;;
2604;0 Voeding en levende dieren;Oceanië;1996;;
2605;0 Voeding en levende dieren;Oceanië;1997;;
2606;0 Voeding en levende dieren;Oceanië;1998;;
2607;0 Voeding en levende dieren;Oceanië;1999;;
2608;0 Voeding en levende dieren;Oceanië;2000;;
2609;0 Voeding en levende dieren;Oceanië;2001;;
2610;0 Voeding en levende dieren;Oceanië;2002;;
2611;0 Voeding en levende dieren;Oceanië;2003;;
2612;0 Voeding en levende dieren;Oceanië;2004;;
2613;0 Voeding en levende dieren;Oceanië;2005;;
2614;0 Voeding en levende dieren;Oceanië;2006;;
2615;0 Voeding en levende dieren;Oceanië;2007;;
2616;0 Voeding en levende dieren;Oceanië;2008;;
2617;0 Voeding en levende dieren;Oceanië;2009;;
2618;0 Voeding en levende dieren;Oceanië;2010;;
2619;0 Voeding en levende dieren;Oceanië;2011;;
2620;0 Voeding en levende dieren;Oceanië;2012;;
2621;0 Voeding en levende dieren;Oceanië;2013;;
2622;0 Voeding en levende dieren;Oceanië;2014;;
2623;0 Voeding en levende dieren;Oceanië;2015;;
2624;0 Voeding en levende dieren;Oceanië;2016;;
2625;0 Voeding en levende dieren;Oceanië;2017;;
2626;0 Voeding en levende dieren;Overige;1917;;
2627;0 Voeding en levende dieren;Overige;1918;;
2628;0 Voeding en levende dieren;Overige;1919;;
2629;0 Voeding en levende dieren;Overige;1920;;
2630;0 Voeding en levende dieren;Overige;1921;;
2631;0 Voeding en levende dieren;Overige;1922;;
2632;0 Voeding en levende dieren;Overige;1923;;
2633;0 Voeding en levende dieren;Overige;1924;;
2634;0 Voeding en levende dieren;Overige;1925;;
2635;0 Voeding en levende dieren;Overige;1926;;
2636;0 Voeding en levende dieren;Overige;1927;;
2637;0 Voeding en levende dieren;Overige;1928;;
2638;0 Voeding en levende dieren;Overige;1929;;
2639;0 Voeding en levende dieren;Overige;1930;;
2640;0 Voeding en levende dieren;Overige;1931;;
2641;0 Voeding en levende dieren;Overige;1932;;
2642;0 Voeding en levende dieren;Overige;1933;;
2643;0 Voeding en levende dieren;Overige;1934;;
2644;0 Voeding en levende dieren;Overige;1935;;
2645;0 Voeding en levende dieren;Overige;1936;;
2646;0 Voeding en levende dieren;Overige;1937;;
2647;0 Voeding en levende dieren;Overige;1938;;
2648;0 Voeding en levende dieren;Overige;1939;;
2649;0 Voeding en levende dieren;Overige;1940;;
2650;0 Voeding en levende dieren;Overige;1941;;
2651;0 Voeding en levende dieren;Overige;1942;;
2652;0 Voeding en levende dieren;Overige;1943;;
2653;0 Voeding en levende dieren;Overige;1944;;
2654;0 Voeding en levende dieren;Overige;1945;;
2655;0 Voeding en levende dieren;Overige;1946;;
2656;0 Voeding en levende dieren;Overige;1947;;
2657;0 Voeding en levende dieren;Overige;1948;;
2658;0 Voeding en levende dieren;Overige;1949;;
2659;0 Voeding en levende dieren;Overige;1950;;
2660;0 Voeding en levende dieren;Overige;1951;;
2661;0 Voeding en levende dieren;Overige;1952;;
2662;0 Voeding en levende dieren;Overige;1953;;
2663;0 Voeding en levende dieren;Overige;1954;;
2664;0 Voeding en levende dieren;Overige;1955;;
2665;0 Voeding en levende dieren;Overige;1956;;
2666;0 Voeding en levende dieren;Overige;1957;;
2667;0 Voeding en levende dieren;Overige;1958;;
2668;0 Voeding en levende dieren;Overige;1959;;
2669;0 Voeding en levende dieren;Overige;1960;;
2670;0 Voeding en levende dieren;Overige;1961;;
2671;0 Voeding en levende dieren;Overige;1962;;
2672;0 Voeding en levende dieren;Overige;1963;;
2673;0 Voeding en levende dieren;Overige;1964;;
2674;0 Voeding en levende dieren;Overige;1965;;
2675;0 Voeding en levende dieren;Overige;1966;;
2676;0 Voeding en levende dieren;Overige;1967;;
2677;0 Voeding en levende dieren;Overige;1968;;
2678;0 Voeding en levende dieren;Overige;1969;;
2679;0 Voeding en levende dieren;Overige;1970;;
2680;0 Voeding en levende dieren;Overige;1971;;
2681;0 Voeding en levende dieren;Overige;1972;;
2682;0 Voeding en levende dieren;Overige;1973;;
2683;0 Voeding en levende dieren;Overige;1974;;
2684;0 Voeding en levende dieren;Overige;1975;;
2685;0 Voeding en levende dieren;Overige;1976;;
2686;0 Voeding en levende dieren;Overige;1977;;
2687;0 Voeding en levende dieren;Overige;1978;;
2688;0 Voeding en levende dieren;Overige;1979;;
2689;0 Voeding en levende dieren;Overige;1980;;
2690;0 Voeding en levende dieren;Overige;1981;;
2691;0 Voeding en levende dieren;Overige;1982;;
2692;0 Voeding en levende dieren;Overige;1983;;
2693;0 Voeding en levende dieren;Overige;1984;;
2694;0 Voeding en levende dieren;Overige;1985;;
2695;0 Voeding en levende dieren;Overige;1986;;
2696;0 Voeding en levende dieren;Overige;1987;;
2697;0 Voeding en levende dieren;Overige;1988;;
2698;0 Voeding en levende dieren;Overige;1989;;
2699;0 Voeding en levende dieren;Overige;1990;;
2700;0 Voeding en levende dieren;Overige;1991;;
2701;0 Voeding en levende dieren;Overige;1992;;
2702;0 Voeding en levende dieren;Overige;1993;;
2703;0 Voeding en levende dieren;Overige;1994;;
2704;0 Voeding en levende dieren;Overige;1995;;
2705;0 Voeding en levende dieren;Overige;1996;;
2706;0 Voeding en levende dieren;Overige;1997;;
2707;0 Voeding en levende dieren;Overige;1998;;
2708;0 Voeding en levende dieren;Overige;1999;;
2709;0 Voeding en levende dieren;Overige;2000;;
2710;0 Voeding en levende dieren;Overige;2001;;
2711;0 Voeding en levende dieren;Overige;2002;;
2712;0 Voeding en levende dieren;Overige;2003;;
2713;0 Voeding en levende dieren;Overige;2004;;
2714;0 Voeding en levende dieren;Overige;2005;;
2715;0 Voeding en levende dieren;Overige;2006;;
2716;0 Voeding en levende dieren;Overige;2007;;
2717;0 Voeding en levende dieren;Overige;2008;;
2718;0 Voeding en levende dieren;Overige;2009;;
2719;0 Voeding en levende dieren;Overige;2010;;
2720;0 Voeding en levende dieren;Overige;2011;;
2721;0 Voeding en levende dieren;Overige;2012;;
2722;0 Voeding en levende dieren;Overige;2013;;
2723;0 Voeding en levende dieren;Overige;2014;;
2724;0 Voeding en levende dieren;Overige;2015;;
2725;0 Voeding en levende dieren;Overige;2016;;
2726;0 Voeding en levende dieren;Overige;2017;;
2727;0 Voeding en levende dieren;België;1917;;
2728;0 Voeding en levende dieren;België;1918;;
2729;0 Voeding en levende dieren;België;1919;;
2730;0 Voeding en levende dieren;België;1920;;
2731;0 Voeding en levende dieren;België;1921;;
2732;0 Voeding en levende dieren;België;1922;;
2733;0 Voeding en levende dieren;België;1923;;
2734;0 Voeding en levende dieren;België;1924;;
2735;0 Voeding en levende dieren;België;1925;;
2736;0 Voeding en levende dieren;België;1926;;
2737;0 Voeding en levende dieren;België;1927;;
2738;0 Voeding en levende dieren;België;1928;;
2739;0 Voeding en levende dieren;België;1929;;
2740;0 Voeding en levende dieren;België;1930;;
2741;0 Voeding en levende dieren;België;1931;;
2742;0 Voeding en levende dieren;België;1932;;
2743;0 Voeding en levende dieren;België;1933;;
2744;0 Voeding en levende dieren;België;1934;;
2745;0 Voeding en levende dieren;België;1935;;
2746;0 Voeding en levende dieren;België;1936;;
2747;0 Voeding en levende dieren;België;1937;;
2748;0 Voeding en levende dieren;België;1938;;
2749;0 Voeding en levende dieren;België;1939;;
2750;0 Voeding en levende dieren;België;1940;;
2751;0 Voeding en levende dieren;België;1941;;
2752;0 Voeding en levende dieren;België;1942;;
2753;0 Voeding en levende dieren;België;1943;;
2754;0 Voeding en levende dieren;België;1944;;
2755;0 Voeding en levende dieren;België;1945;;
2756;0 Voeding en levende dieren;België;1946;;
2757;0 Voeding en levende dieren;België;1947;;
2758;0 Voeding en levende dieren;België;1948;;
2759;0 Voeding en levende dieren;België;1949;;
2760;0 Voeding en levende dieren;België;1950;;
2761;0 Voeding en levende dieren;België;1951;;
2762;0 Voeding en levende dieren;België;1952;;
2763;0 Voeding en levende dieren;België;1953;;
2764;0 Voeding en levende dieren;België;1954;;
2765;0 Voeding en levende dieren;België;1955;;
2766;0 Voeding en levende dieren;België;1956;;
2767;0 Voeding en levende dieren;België;1957;;
2768;0 Voeding en levende dieren;België;1958;;
2769;0 Voeding en levende dieren;België;1959;;
2770;0 Voeding en levende dieren;België;1960;;
2771;0 Voeding en levende dieren;België;1961;;
2772;0 Voeding en levende dieren;België;1962;;
2773;0 Voeding en levende dieren;België;1963;;
2774;0 Voeding en levende dieren;België;1964;;
2775;0 Voeding en levende dieren;België;1965;;
2776;0 Voeding en levende dieren;België;1966;;
2777;0 Voeding en levende dieren;België;1967;;
2778;0 Voeding en levende dieren;België;1968;;
2779;0 Voeding en levende dieren;België;1969;;
2780;0 Voeding en levende dieren;België;1970;;
2781;0 Voeding en levende dieren;België;1971;;
2782;0 Voeding en levende dieren;België;1972;;
2783;0 Voeding en levende dieren;België;1973;;
2784;0 Voeding en levende dieren;België;1974;;
2785;0 Voeding en levende dieren;België;1975;;
2786;0 Voeding en levende dieren;België;1976;;
2787;0 Voeding en levende dieren;België;1977;;
2788;0 Voeding en levende dieren;België;1978;;
2789;0 Voeding en levende dieren;België;1979;;
2790;0 Voeding en levende dieren;België;1980;;
2791;0 Voeding en levende dieren;België;1981;;
2792;0 Voeding en levende dieren;België;1982;;
2793;0 Voeding en levende dieren;België;1983;;
2794;0 Voeding en levende dieren;België;1984;;
2795;0 Voeding en levende dieren;België;1985;;
2796;0 Voeding en levende dieren;België;1986;;
2797;0 Voeding en levende dieren;België;1987;;
2798;0 Voeding en levende dieren;België;1988;;
2799;0 Voeding en levende dieren;België;1989;;
2800;0 Voeding en levende dieren;België;1990;;
2801;0 Voeding en levende dieren;België;1991;;
2802;0 Voeding en levende dieren;België;1992;;
2803;0 Voeding en levende dieren;België;1993;;
2804;0 Voeding en levende dieren;België;1994;;
2805;0 Voeding en levende dieren;België;1995;;
2806;0 Voeding en levende dieren;België;1996;;
2807;0 Voeding en levende dieren;België;1997;;
2808;0 Voeding en levende dieren;België;1998;;
2809;0 Voeding en levende dieren;België;1999;;
2810;0 Voeding en levende dieren;België;2000;;
2811;0 Voeding en levende dieren;België;2001;;
2812;0 Voeding en levende dieren;België;2002;;
2813;0 Voeding en levende dieren;België;2003;;
2814;0 Voeding en levende dieren;België;2004;;
2815;0 Voeding en levende dieren;België;2005;;
2816;0 Voeding en levende dieren;België;2006;;
2817;0 Voeding en levende dieren;België;2007;;
2818;0 Voeding en levende dieren;België;2008;;
2819;0 Voeding en levende dieren;België;2009;;
2820;0 Voeding en levende dieren;België;2010;;
2821;0 Voeding en levende dieren;België;2011;;
2822;0 Voeding en levende dieren;België;2012;;
2823;0 Voeding en levende dieren;België;2013;;
2824;0 Voeding en levende dieren;België;2014;;
2825;0 Voeding en levende dieren;België;2015;;
2826;0 Voeding en levende dieren;België;2016;;
2827;0 Voeding en levende dieren;België;2017;;
2828;0 Voeding en levende dieren;China;1917;;
2829;0 Voeding en levende dieren;China;1918;;
2830;0 Voeding en levende dieren;China;1919;;
2831;0 Voeding en levende dieren;China;1920;;
2832;0 Voeding en levende dieren;China;1921;;
2833;0 Voeding en levende dieren;China;1922;;
2834;0 Voeding en levende dieren;China;1923;;
2835;0 Voeding en levende dieren;China;1924;;
2836;0 Voeding en levende dieren;China;1925;;
2837;0 Voeding en levende dieren;China;1926;;
2838;0 Voeding en levende dieren;China;1927;;
2839;0 Voeding en levende dieren;China;1928;;
2840;0 Voeding en levende dieren;China;1929;;
2841;0 Voeding en levende dieren;China;1930;;
2842;0 Voeding en levende dieren;China;1931;;
2843;0 Voeding en levende dieren;China;1932;;
2844;0 Voeding en levende dieren;China;1933;;
2845;0 Voeding en levende dieren;China;1934;;
2846;0 Voeding en levende dieren;China;1935;;
2847;0 Voeding en levende dieren;China;1936;;
2848;0 Voeding en levende dieren;China;1937;;
2849;0 Voeding en levende dieren;China;1938;;
2850;0 Voeding en levende dieren;China;1939;;
2851;0 Voeding en levende dieren;China;1940;;
2852;0 Voeding en levende dieren;China;1941;;
2853;0 Voeding en levende dieren;China;1942;;
2854;0 Voeding en levende dieren;China;1943;;
2855;0 Voeding en levende dieren;China;1944;;
2856;0 Voeding en levende dieren;China;1945;;
2857;0 Voeding en levende dieren;China;1946;;
2858;0 Voeding en levende dieren;China;1947;;
2859;0 Voeding en levende dieren;China;1948;;
2860;0 Voeding en levende dieren;China;1949;;
2861;0 Voeding en levende dieren;China;1950;;
2862;0 Voeding en levende dieren;China;1951;;
2863;0 Voeding en levende dieren;China;1952;;
2864;0 Voeding en levende dieren;China;1953;;
2865;0 Voeding en levende dieren;China;1954;;
2866;0 Voeding en levende dieren;China;1955;;
2867;0 Voeding en levende dieren;China;1956;;
2868;0 Voeding en levende dieren;China;1957;;
2869;0 Voeding en levende dieren;China;1958;;
2870;0 Voeding en levende dieren;China;1959;;
2871;0 Voeding en levende dieren;China;1960;;
2872;0 Voeding en levende dieren;China;1961;;
2873;0 Voeding en levende dieren;China;1962;;
2874;0 Voeding en levende dieren;China;1963;;
2875;0 Voeding en levende dieren;China;1964;;
2876;0 Voeding en levende dieren;China;1965;;
2877;0 Voeding en levende dieren;China;1966;;
2878;0 Voeding en levende dieren;China;1967;;
2879;0 Voeding en levende dieren;China;1968;;
2880;0 Voeding en levende dieren;China;1969;;
2881;0 Voeding en levende dieren;China;1970;;
2882;0 Voeding en levende dieren;China;1971;;
2883;0 Voeding en levende dieren;China;1972;;
2884;0 Voeding en levende dieren;China;1973;;
2885;0 Voeding en levende dieren;China;1974;;
2886;0 Voeding en levende dieren;China;1975;;
2887;0 Voeding en levende dieren;China;1976;;
2888;0 Voeding en levende dieren;China;1977;;
2889;0 Voeding en levende dieren;China;1978;;
2890;0 Voeding en levende dieren;China;1979;;
2891;0 Voeding en levende dieren;China;1980;;
2892;0 Voeding en levende dieren;China;1981;;
2893;0 Voeding en levende dieren;China;1982;;
2894;0 Voeding en levende dieren;China;1983;;
2895;0 Voeding en levende dieren;China;1984;;
2896;0 Voeding en levende dieren;China;1985;;
2897;0 Voeding en levende dieren;China;1986;;
2898;0 Voeding en levende dieren;China;1987;;
2899;0 Voeding en levende dieren;China;1988;;
2900;0 Voeding en levende dieren;China;1989;;
2901;0 Voeding en levende dieren;China;1990;;
2902;0 Voeding en levende dieren;China;1991;;
2903;0 Voeding en levende dieren;China;1992;;
2904;0 Voeding en levende dieren;China;1993;;
2905;0 Voeding en levende dieren;China;1994;;
2906;0 Voeding en levende dieren;China;1995;;
2907;0 Voeding en levende dieren;China;1996;;
2908;0 Voeding en levende dieren;China;1997;;
2909;0 Voeding en levende dieren;China;1998;;
2910;0 Voeding en levende dieren;China;1999;;
2911;0 Voeding en levende dieren;China;2000;;
2912;0 Voeding en levende dieren;China;2001;;
2913;0 Voeding en levende dieren;China;2002;;
2914;0 Voeding en levende dieren;China;2003;;
2915;0 Voeding en levende dieren;China;2004;;
2916;0 Voeding en levende dieren;China;2005;;
2917;0 Voeding en levende dieren;China;2006;;
2918;0 Voeding en levende dieren;China;2007;;
2919;0 Voeding en levende dieren;China;2008;;
2920;0 Voeding en levende dieren;China;2009;;
2921;0 Voeding en levende dieren;China;2010;;
2922;0 Voeding en levende dieren;China;2011;;
2923;0 Voeding en levende dieren;China;2012;;
2924;0 Voeding en levende dieren;China;2013;;
2925;0 Voeding en levende dieren;China;2014;;
2926;0 Voeding en levende dieren;China;2015;;
2927;0 Voeding en levende dieren;China;2016;;
2928;0 Voeding en levende dieren;China;2017;;
2929;0 Voeding en levende dieren;Duitsland;1917;;
2930;0 Voeding en levende dieren;Duitsland;1918;;
2931;0 Voeding en levende dieren;Duitsland;1919;;
2932;0 Voeding en levende dieren;Duitsland;1920;;
2933;0 Voeding en levende dieren;Duitsland;1921;;
2934;0 Voeding en levende dieren;Duitsland;1922;;
2935;0 Voeding en levende dieren;Duitsland;1923;;
2936;0 Voeding en levende dieren;Duitsland;1924;;
2937;0 Voeding en levende dieren;Duitsland;1925;;
2938;0 Voeding en levende dieren;Duitsland;1926;;
2939;0 Voeding en levende dieren;Duitsland;1927;;
