ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;AngstOfDepressiegevoelensAfg4Wk_2;PsychischeKlachtenAfgelopen4Weken_3;EenOfMeerLangdurigeAandoeningen_4;Ondergewicht_5;NormaalGewicht_6;Overgewicht_7;MatigOvergewicht_8;ErnstigOvergewichtObesitas_9;VoldoetAanBeweegrichtlijn_10;WekelijkseSporters_11;Mantelzorger_12;ZwaarBelasteMantelzorgers_13;UrenMantelzorgPerWeek_14;Rokers_15;VoldoetAanRichtlijnAlcoholgebruik_16;OvermatigeDrinkersOnderBevolking_17
1711;18 tot 65 jaar;Ondergrens 95%-interval;Houten;76.1;37.5;12.6;25.4;1.1;50.8;37.4;26.6;8.6;53.2;65.4;11.9;;;8.3;37.6;1.9
1712;18 tot 65 jaar;Ondergrens 95%-interval;Huizen;68.3;48.9;15.7;25.0;1.2;47.3;40.0;28.0;9.4;44.7;53.3;10.0;;;12.4;36.4;4.4
1713;18 tot 65 jaar;Ondergrens 95%-interval;Hulst;65.6;48.5;21.8;23.4;1.6;42.7;43.8;31.4;9.7;30.9;44.8;8.8;;;15.7;27.8;5.1
1714;18 tot 65 jaar;Ondergrens 95%-interval;IJsselstein;67.4;43.2;18.2;24.6;0.5;40.8;47.2;31.9;12.3;41.8;52.5;11.8;;;9.7;37.6;4.5
1715;18 tot 65 jaar;Ondergrens 95%-interval;Kaag en Braassem;70.8;38.0;12.7;21.1;1.1;48.9;37.7;26.7;8.4;36.1;55.9;12.3;;;12.0;28.2;5.5
1716;18 tot 65 jaar;Ondergrens 95%-interval;Kampen;69.1;43.8;18.9;23.0;0.2;46.2;41.9;26.7;12.2;47.6;46.6;10.6;;;14.3;38.9;2.6
1717;18 tot 65 jaar;Ondergrens 95%-interval;Kapelle;75.0;33.2;10.9;19.3;1.6;46.0;41.3;27.0;11.7;39.7;45.7;9.4;;;10.3;46.0;3.2
1718;18 tot 65 jaar;Ondergrens 95%-interval;Katwijk;66.9;42.3;15.9;22.9;0.4;41.3;48.5;27.1;18.4;46.4;48.7;8.5;;;15.9;32.5;5.8
1719;18 tot 65 jaar;Ondergrens 95%-interval;Kerkrade;61.6;45.9;22.4;29.4;0.6;38.8;47.9;28.3;15.9;32.9;42.5;12.0;;;20.3;41.7;2.4
1720;18 tot 65 jaar;Ondergrens 95%-interval;Koggenland;77.1;35.9;12.0;19.5;0.5;50.7;37.2;26.6;8.2;52.4;62.9;7.8;;;13.7;23.4;6.7
1721;18 tot 65 jaar;Ondergrens 95%-interval;Krimpen aan den IJssel;66.9;45.2;22.6;24.8;0.0;41.7;47.3;34.1;10.4;33.6;47.5;12.4;;;16.3;39.4;4.8
1722;18 tot 65 jaar;Ondergrens 95%-interval;Krimpenerwaard;71.7;41.1;15.3;23.6;1.0;41.2;49.0;33.0;13.6;41.0;48.9;11.1;9.7;4.5;13.6;39.7;4.9
1723;18 tot 65 jaar;Ondergrens 95%-interval;Laarbeek;71.1;34.2;13.4;24.8;0.1;41.8;46.0;29.9;12.7;47.1;55.6;13.7;;;11.2;25.7;5.0
1724;18 tot 65 jaar;Ondergrens 95%-interval;Land van Cuijk;71.9;39.0;16.7;26.2;1.3;46.0;46.5;33.0;11.9;48.3;56.9;13.1;18.3;8.0;13.3;36.6;5.3
1725;18 tot 65 jaar;Ondergrens 95%-interval;Landgraaf;64.3;46.0;20.4;31.8;1.9;33.8;52.3;34.5;14.6;32.9;42.6;14.1;;;17.8;39.9;2.2
1726;18 tot 65 jaar;Ondergrens 95%-interval;Landsmeer;74.9;39.6;17.1;16.2;0.6;49.0;37.6;28.4;6.7;40.5;61.2;15.0;;;14.0;27.8;2.8
1727;18 tot 65 jaar;Ondergrens 95%-interval;Lansingerland;74.1;37.2;12.7;21.2;1.2;44.2;41.6;29.4;9.4;45.6;61.1;7.5;;;8.8;34.9;3.5
1728;18 tot 65 jaar;Ondergrens 95%-interval;Laren (NH.);78.4;34.8;10.9;21.5;0.8;53.1;33.7;23.8;7.4;50.8;61.9;11.4;;;13.9;22.9;6.3
1729;18 tot 65 jaar;Ondergrens 95%-interval;Leeuwarden;71.5;45.0;21.6;22.9;1.7;48.0;43.5;30.9;11.0;50.1;55.8;9.7;17.2;6.4;20.5;35.6;6.0
1730;18 tot 65 jaar;Ondergrens 95%-interval;Leiden;71.6;52.5;22.5;26.1;1.9;55.0;35.9;25.0;9.4;56.6;63.5;7.6;21.4;6.4;17.4;33.9;7.2
1731;18 tot 65 jaar;Ondergrens 95%-interval;Leiderdorp;67.2;42.4;17.8;24.6;1.3;46.9;39.3;25.6;10.9;52.6;61.1;10.4;;;12.1;31.8;4.6
1732;18 tot 65 jaar;Ondergrens 95%-interval;Leidschendam-Voorburg;71.9;47.7;20.4;25.0;1.7;51.4;40.7;27.9;11.3;49.6;61.5;12.1;13.9;6.4;13.8;37.8;4.5
1733;18 tot 65 jaar;Ondergrens 95%-interval;Lelystad;62.1;45.1;20.8;25.9;0.3;36.8;51.0;29.1;18.0;42.4;49.4;7.8;;;14.1;47.1;1.8
1734;18 tot 65 jaar;Ondergrens 95%-interval;Leudal;70.5;44.2;15.9;24.3;1.5;47.0;39.1;27.2;9.4;39.7;45.5;10.9;;;11.8;32.6;3.6
1735;18 tot 65 jaar;Ondergrens 95%-interval;Leusden;72.7;38.8;13.9;26.5;0.5;53.9;35.5;25.0;8.4;47.8;59.2;11.3;;;10.8;34.0;5.6
1736;18 tot 65 jaar;Ondergrens 95%-interval;Lingewaard;70.0;39.7;14.5;24.1;0.2;44.7;43.8;28.5;12.2;50.9;58.2;11.4;;;10.9;27.7;3.7
1737;18 tot 65 jaar;Ondergrens 95%-interval;Lisse;72.6;40.0;14.6;25.8;0.5;46.4;40.4;27.7;9.7;39.4;50.9;8.9;;;11.6;35.4;4.7
1738;18 tot 65 jaar;Ondergrens 95%-interval;Lochem;77.7;33.0;12.7;19.8;0.2;48.0;41.3;31.6;7.6;46.4;59.2;13.9;;;12.6;25.3;6.7
1739;18 tot 65 jaar;Ondergrens 95%-interval;Loon op Zand;66.8;42.2;16.7;24.7;0.3;43.0;46.3;27.4;16.1;35.7;52.3;10.8;;;14.0;29.1;5.0
1740;18 tot 65 jaar;Ondergrens 95%-interval;Lopik;73.7;33.2;14.7;19.0;0.9;41.7;45.1;29.1;12.8;42.2;46.3;14.3;;;11.1;31.4;6.3
1741;18 tot 65 jaar;Ondergrens 95%-interval;Losser;67.0;40.3;21.5;23.6;0.3;38.0;50.2;30.8;15.9;44.4;54.0;11.1;;;11.5;29.2;6.1
1742;18 tot 65 jaar;Ondergrens 95%-interval;Maasdriel;70.9;36.8;13.6;23.9;1.1;38.5;46.6;28.9;14.3;32.9;43.4;10.0;;;10.9;30.2;3.4
1743;18 tot 65 jaar;Ondergrens 95%-interval;Maasgouw;67.1;43.8;17.8;27.3;0.7;48.2;38.9;25.7;10.5;33.5;49.2;14.8;;;14.1;31.3;3.2
1744;18 tot 65 jaar;Ondergrens 95%-interval;Maashorst;72.6;43.9;18.6;24.3;0.8;44.8;47.1;32.6;12.6;43.0;58.3;11.8;13.0;6.4;13.9;29.7;5.5
1745;18 tot 65 jaar;Ondergrens 95%-interval;Maassluis;63.9;47.4;20.2;27.8;0.8;37.7;49.6;30.4;15.6;39.7;48.2;9.3;;;12.0;38.9;2.9
1746;18 tot 65 jaar;Ondergrens 95%-interval;Maastricht;67.3;56.4;27.2;25.8;0.3;52.7;35.3;21.8;10.8;47.0;53.4;9.7;;;20.3;33.3;6.5
1747;18 tot 65 jaar;Ondergrens 95%-interval;Medemblik;70.1;38.9;15.7;21.0;0.7;46.0;42.6;28.6;11.4;44.5;50.8;9.9;;;13.8;27.4;8.9
1748;18 tot 65 jaar;Ondergrens 95%-interval;Meerssen;68.6;37.9;17.3;28.1;0.5;42.5;45.2;27.5;14.4;37.0;48.1;10.9;;;11.4;34.3;2.5
1749;18 tot 65 jaar;Ondergrens 95%-interval;Meierijstad;71.9;39.1;16.4;24.6;1.0;45.9;45.0;29.4;13.5;40.2;58.8;10.3;8.4;4.8;14.1;29.8;6.6
1750;18 tot 65 jaar;Ondergrens 95%-interval;Meppel;63.5;42.4;20.1;24.9;0.9;37.6;48.6;31.5;13.4;47.7;53.7;10.1;;;10.4;34.0;3.9
1751;18 tot 65 jaar;Ondergrens 95%-interval;Middelburg (Z.);70.7;40.6;17.1;25.2;0.7;49.1;39.0;26.7;9.8;51.9;48.4;10.6;;;15.2;40.5;3.7
1752;18 tot 65 jaar;Ondergrens 95%-interval;Midden-Delfland;75.3;35.3;13.9;18.5;1.0;52.3;36.0;23.4;10.3;52.6;66.6;10.3;;;12.1;26.9;5.5
1753;18 tot 65 jaar;Ondergrens 95%-interval;Midden-Drenthe;70.1;41.1;14.8;25.6;0.4;36.4;51.3;35.8;12.3;43.2;49.2;10.6;;;17.9;27.8;4.2
1754;18 tot 65 jaar;Ondergrens 95%-interval;Midden-Groningen;65.1;46.4;18.9;23.9;1.1;34.1;52.3;31.6;16.8;40.8;39.8;10.8;;;19.2;38.3;2.4
1755;18 tot 65 jaar;Ondergrens 95%-interval;Moerdijk;68.7;41.0;17.9;22.8;0.9;40.5;46.1;27.6;15.4;35.0;49.7;9.4;;;15.9;35.5;6.8
1756;18 tot 65 jaar;Ondergrens 95%-interval;Molenlanden;73.1;46.4;17.4;23.4;1.4;43.2;43.2;26.6;13.6;42.2;49.9;11.5;;;11.5;36.9;5.0
1757;18 tot 65 jaar;Ondergrens 95%-interval;Montferland;67.1;41.3;17.3;24.1;1.4;39.9;46.6;28.2;15.3;42.0;52.1;10.6;;;11.1;28.6;5.7
1758;18 tot 65 jaar;Ondergrens 95%-interval;Montfoort;70.6;35.4;14.3;23.7;0.1;50.6;38.7;25.5;10.7;40.6;55.8;10.8;;;12.2;30.5;3.6
1759;18 tot 65 jaar;Ondergrens 95%-interval;Mook en Middelaar;64.9;42.5;16.9;25.2;0.6;48.3;38.8;25.8;10.2;43.6;55.0;14.6;;;7.6;32.5;3.3
1760;18 tot 65 jaar;Ondergrens 95%-interval;Neder-Betuwe;70.5;36.4;13.7;21.6;1.0;32.3;55.4;35.5;16.5;34.1;33.3;14.0;;;15.5;51.5;3.1
1761;18 tot 65 jaar;Ondergrens 95%-interval;Nederweert;70.2;33.6;11.1;20.0;0.8;43.4;42.9;29.2;10.7;39.1;52.7;13.3;;;8.4;30.0;5.6
1762;18 tot 65 jaar;Ondergrens 95%-interval;Nieuwegein;67.6;45.6;18.7;25.8;1.9;44.0;42.3;26.4;13.0;40.5;49.8;11.6;;;12.6;42.8;3.4
1763;18 tot 65 jaar;Ondergrens 95%-interval;Nieuwkoop;73.0;35.8;13.5;20.5;0.9;45.4;41.5;29.1;9.5;41.3;56.2;11.4;;;12.0;34.3;3.4
1764;18 tot 65 jaar;Ondergrens 95%-interval;Nijkerk;74.5;37.5;12.7;24.6;0.9;43.5;43.6;28.8;11.9;45.6;58.1;12.5;;;13.4;30.2;4.1
1765;18 tot 65 jaar;Ondergrens 95%-interval;Nijmegen;70.1;54.4;26.0;23.5;2.7;55.8;32.9;22.9;8.4;54.5;63.3;8.4;20.0;6.7;13.5;31.3;7.2
1766;18 tot 65 jaar;Ondergrens 95%-interval;Nissewaard;62.3;44.5;19.3;28.2;0.2;35.2;53.0;31.9;17.4;41.1;45.9;8.1;;;16.6;43.4;1.8
1767;18 tot 65 jaar;Ondergrens 95%-interval;Noardeast-Fryslân;68.6;40.0;16.3;22.8;0.7;45.7;42.8;28.2;12.1;39.5;41.6;11.3;;;16.5;33.4;6.2
1768;18 tot 65 jaar;Ondergrens 95%-interval;Noord-Beveland;66.7;39.1;15.0;32.9;0.7;39.0;48.2;31.2;13.6;41.2;44.1;10.8;;;11.2;35.2;4.3
1769;18 tot 65 jaar;Ondergrens 95%-interval;Noordenveld;71.4;38.1;11.7;21.4;0.5;43.3;44.1;30.1;11.0;47.2;54.4;12.7;;;12.0;29.3;4.8
1770;18 tot 65 jaar;Ondergrens 95%-interval;Noordoostpolder;66.3;36.9;16.6;24.0;1.3;44.1;42.2;28.7;10.7;38.6;48.6;8.2;;;14.0;33.5;4.4
1771;18 tot 65 jaar;Ondergrens 95%-interval;Noordwijk;70.8;44.3;19.5;19.2;1.4;41.4;42.7;27.9;11.5;49.0;62.5;9.8;;;14.4;25.3;8.7
1772;18 tot 65 jaar;Ondergrens 95%-interval;Nuenen, Gerwen en Nederwetten;72.4;33.1;11.6;22.6;0.4;48.7;35.7;27.8;5.2;39.0;54.9;8.2;;;8.3;23.5;3.5
1773;18 tot 65 jaar;Ondergrens 95%-interval;Nunspeet;73.4;36.8;16.6;23.8;0.4;44.7;42.5;30.2;9.6;41.5;46.7;12.8;;;12.4;41.7;1.8
1774;18 tot 65 jaar;Ondergrens 95%-interval;Oegstgeest;71.4;40.9;15.2;22.2;0.6;56.5;32.3;19.7;10.3;54.4;61.0;10.4;;;10.7;31.3;4.7
1775;18 tot 65 jaar;Ondergrens 95%-interval;Oirschot;67.5;36.8;13.9;23.4;0.3;46.3;42.5;26.5;13.3;41.4;54.8;11.9;;;13.3;21.3;8.5
1776;18 tot 65 jaar;Ondergrens 95%-interval;Oisterwijk;75.0;41.1;14.7;20.0;0.8;46.2;44.0;31.5;10.3;43.9;61.5;12.0;20.2;7.4;12.1;25.6;6.7
1777;18 tot 65 jaar;Ondergrens 95%-interval;Oldambt;63.1;42.7;22.2;22.5;0.4;25.3;61.8;34.9;22.3;37.0;43.4;8.0;;;19.2;40.0;3.2
1778;18 tot 65 jaar;Ondergrens 95%-interval;Oldebroek;70.7;39.5;16.0;23.5;0.9;32.5;55.4;35.0;16.7;40.7;43.0;13.6;;;13.0;41.7;5.2
1779;18 tot 65 jaar;Ondergrens 95%-interval;Oldenzaal;69.2;42.4;15.8;20.6;0.4;39.6;48.7;31.8;13.6;49.9;56.8;11.4;;;14.6;22.6;6.2
1780;18 tot 65 jaar;Ondergrens 95%-interval;Olst-Wijhe;69.2;42.7;16.1;24.2;0.1;41.5;47.6;27.5;16.8;42.4;51.5;12.8;;;15.6;28.8;6.2
1781;18 tot 65 jaar;Ondergrens 95%-interval;Ommen;78.0;33.6;11.5;17.6;0.2;44.7;43.0;27.5;12.4;45.0;45.9;10.0;;;8.0;30.9;6.4
1782;18 tot 65 jaar;Ondergrens 95%-interval;Oost Gelre;74.9;31.4;10.0;18.3;0.7;41.2;46.3;32.9;10.5;50.2;60.8;13.8;;;14.8;17.9;13.9
1783;18 tot 65 jaar;Ondergrens 95%-interval;Oosterhout;69.7;45.3;22.4;27.1;0.9;45.5;44.7;25.4;16.9;36.8;51.4;10.4;17.2;7.0;13.8;34.1;4.7
1784;18 tot 65 jaar;Ondergrens 95%-interval;Ooststellingwerf;66.3;41.3;16.4;28.3;0.8;34.9;51.2;27.4;19.5;41.8;39.9;11.3;;;17.1;36.0;5.3
1785;18 tot 65 jaar;Ondergrens 95%-interval;Oostzaan;72.3;38.9;15.0;18.2;0.7;45.4;40.2;27.2;9.9;46.3;56.7;11.7;;;8.5;27.3;3.3
1786;18 tot 65 jaar;Ondergrens 95%-interval;Opmeer;72.0;33.9;10.7;17.8;0.8;52.6;34.5;24.1;8.1;44.0;54.1;8.1;;;9.4;23.3;5.7
1787;18 tot 65 jaar;Ondergrens 95%-interval;Opsterland;75.3;31.9;11.0;21.5;0.8;46.7;38.9;24.0;11.9;43.1;46.3;9.0;;;15.1;33.1;4.9
1788;18 tot 65 jaar;Ondergrens 95%-interval;Oss;69.5;46.7;20.7;26.1;1.0;45.0;46.5;30.8;13.7;40.7;51.5;12.3;11.5;6.6;15.7;34.0;5.0
1789;18 tot 65 jaar;Ondergrens 95%-interval;Oude IJsselstreek;72.8;37.5;16.0;21.8;0.8;38.0;50.2;31.7;15.3;41.6;52.1;13.6;;;14.5;26.2;6.6
1790;18 tot 65 jaar;Ondergrens 95%-interval;Ouder-Amstel;70.8;44.3;18.4;20.1;0.6;53.6;33.2;20.8;9.6;51.4;62.3;9.5;;;9.3;27.3;4.1
1791;18 tot 65 jaar;Ondergrens 95%-interval;Oudewater;72.9;37.3;14.4;22.7;0.2;45.0;43.9;32.0;9.2;42.2;51.0;10.6;;;13.9;19.4;6.0
1792;18 tot 65 jaar;Ondergrens 95%-interval;Overbetuwe;78.1;33.5;13.1;21.1;0.2;47.1;42.0;28.0;11.4;42.5;59.1;8.6;;;11.7;34.0;3.2
1793;18 tot 65 jaar;Ondergrens 95%-interval;Papendrecht;70.3;50.4;21.2;25.2;1.6;39.9;45.5;28.6;13.7;36.1;47.5;9.7;;;14.9;35.3;4.0
1794;18 tot 65 jaar;Ondergrens 95%-interval;Peel en Maas;70.7;43.1;16.8;22.9;0.7;48.4;39.5;27.1;9.9;43.3;56.7;12.0;;;10.6;22.9;6.9
1795;18 tot 65 jaar;Ondergrens 95%-interval;Pekela;54.9;46.8;20.1;36.5;0.7;25.5;61.4;31.8;24.7;35.0;38.4;11.1;;;21.7;38.8;5.2
1796;18 tot 65 jaar;Ondergrens 95%-interval;Pijnacker-Nootdorp;71.2;39.8;14.4;25.3;1.4;51.4;36.5;26.3;8.2;48.3;61.2;10.6;;;7.7;38.2;2.6
1797;18 tot 65 jaar;Ondergrens 95%-interval;Purmerend;65.3;42.8;18.5;26.1;0.3;36.2;52.3;34.2;14.6;42.3;47.7;11.0;;;11.5;39.0;2.7
1798;18 tot 65 jaar;Ondergrens 95%-interval;Putten;75.5;36.3;13.1;19.0;0.3;43.4;44.9;30.2;11.7;38.8;46.2;8.6;;;14.7;38.5;4.6
1799;18 tot 65 jaar;Ondergrens 95%-interval;Raalte;70.8;31.5;9.7;20.2;0.9;45.3;44.0;31.5;10.1;51.0;57.3;10.1;;;14.3;31.2;7.9
1800;18 tot 65 jaar;Ondergrens 95%-interval;Reimerswaal;66.1;37.8;16.4;24.5;0.6;44.5;43.0;29.4;10.9;36.8;35.3;11.7;;;16.4;43.5;3.5
1801;18 tot 65 jaar;Ondergrens 95%-interval;Renkum;73.8;42.7;18.5;24.5;0.5;51.7;38.6;24.7;11.8;51.7;60.2;11.3;10.8;4.6;10.7;38.3;3.6
1802;18 tot 65 jaar;Ondergrens 95%-interval;Renswoude;76.2;31.7;9.8;19.0;0.6;44.7;42.5;32.1;7.8;35.3;42.4;8.8;;;11.9;36.1;3.0
1803;18 tot 65 jaar;Ondergrens 95%-interval;Reusel-De Mierden;65.5;30.5;11.0;24.6;0.6;45.6;37.5;29.0;5.7;40.8;55.2;10.0;;;13.2;22.2;6.2
1804;18 tot 65 jaar;Ondergrens 95%-interval;Rheden;62.6;47.3;19.9;29.7;0.8;44.3;44.5;29.3;12.4;41.1;53.1;9.2;;;17.0;39.8;5.2
1805;18 tot 65 jaar;Ondergrens 95%-interval;Rhenen;72.6;41.6;13.6;23.1;0.5;40.6;47.1;31.7;12.2;37.7;49.5;11.9;;;15.3;41.4;2.6
1806;18 tot 65 jaar;Ondergrens 95%-interval;Ridderkerk;65.0;44.3;18.7;23.0;0.4;36.3;50.7;36.4;11.1;37.0;44.7;9.1;;;13.3;40.4;3.9
1807;18 tot 65 jaar;Ondergrens 95%-interval;Rijssen-Holten;78.2;32.1;10.9;19.6;0.6;43.9;44.1;27.2;13.9;48.1;48.2;15.6;;;15.6;29.3;7.5
1808;18 tot 65 jaar;Ondergrens 95%-interval;Rijswijk (ZH.);66.8;50.8;25.6;23.0;1.4;44.2;43.3;28.1;12.5;38.8;50.0;8.3;;;12.1;44.2;2.6
1809;18 tot 65 jaar;Ondergrens 95%-interval;Roerdalen;65.1;42.1;22.4;25.7;0.3;36.0;51.6;34.1;13.9;35.5;46.2;12.5;;;19.2;32.0;4.6
1810;18 tot 65 jaar;Ondergrens 95%-interval;Roermond;63.9;43.0;20.2;25.9;1.2;38.5;47.2;28.4;15.3;40.3;47.8;11.5;;;16.8;34.9;3.5
1811;18 tot 65 jaar;Ondergrens 95%-interval;De Ronde Venen;72.1;40.6;15.9;20.3;0.6;43.7;43.6;30.1;10.5;40.9;60.6;10.7;;;10.9;26.9;6.1
1812;18 tot 65 jaar;Ondergrens 95%-interval;Roosendaal;64.3;47.1;21.6;26.4;1.4;38.2;51.2;31.8;16.7;43.7;50.6;12.9;12.5;8.1;14.1;41.0;3.4
1813;18 tot 65 jaar;Ondergrens 95%-interval;Rotterdam;64.6;57.6;29.8;27.8;1.7;48.8;45.4;30.5;13.7;47.7;55.5;9.5;16.9;9.8;21.6;45.8;4.8
1814;18 tot 65 jaar;Ondergrens 95%-interval;Rozendaal;78.8;26.5;8.2;19.4;0.4;46.6;37.3;27.8;6.4;47.8;70.8;10.2;;;5.8;23.6;5.9
1815;18 tot 65 jaar;Ondergrens 95%-interval;Rucphen;64.0;50.0;22.1;22.6;0.2;30.8;56.1;30.3;20.7;31.0;46.0;12.4;;;12.1;31.2;3.5
1816;18 tot 65 jaar;Ondergrens 95%-interval;Schagen;74.2;38.5;15.2;22.0;1.1;48.3;40.3;28.6;9.5;49.7;59.0;10.1;;;14.9;25.1;4.6
1817;18 tot 65 jaar;Ondergrens 95%-interval;Scherpenzeel;70.4;37.6;14.8;20.9;0.3;41.6;46.7;30.6;13.1;37.0;49.3;7.8;;;15.0;38.0;2.8
1818;18 tot 65 jaar;Ondergrens 95%-interval;Schiedam;65.5;45.4;22.0;23.0;1.8;42.5;42.6;25.5;13.8;42.0;51.3;7.2;;;18.4;39.7;5.5
1819;18 tot 65 jaar;Ondergrens 95%-interval;Schiermonnikoog;;;;;;;;;;;;;;;;;
1820;18 tot 65 jaar;Ondergrens 95%-interval;Schouwen-Duiveland;72.6;35.9;17.5;26.6;1.1;38.9;48.1;31.7;13.3;37.6;41.2;11.2;;;17.7;35.7;4.5
1821;18 tot 65 jaar;Ondergrens 95%-interval;Simpelveld;63.0;45.3;20.6;28.9;0.1;38.9;49.1;28.2;17.3;31.3;48.1;14.8;;;12.5;31.5;2.9
1822;18 tot 65 jaar;Ondergrens 95%-interval;Sint-Michielsgestel;76.8;34.2;7.7;21.4;0.6;45.5;42.0;29.8;9.4;45.1;59.8;12.2;;;11.3;24.5;4.2
1823;18 tot 65 jaar;Ondergrens 95%-interval;Sittard-Geleen;66.1;45.2;23.1;28.9;0.1;40.8;48.4;29.4;15.9;37.3;50.6;11.9;;;14.4;39.8;2.9
1824;18 tot 65 jaar;Ondergrens 95%-interval;Sliedrecht;63.6;50.1;19.5;25.6;0.5;34.8;52.7;35.9;13.3;35.9;44.3;9.7;;;15.4;47.2;1.8
1825;18 tot 65 jaar;Ondergrens 95%-interval;Sluis;60.2;43.4;15.8;28.5;0.5;35.6;52.3;35.1;13.8;39.5;39.6;10.6;;;13.4;37.1;2.8
1826;18 tot 65 jaar;Ondergrens 95%-interval;Smallingerland;66.6;42.2;19.9;22.3;0.8;42.3;46.6;28.3;15.4;42.0;42.4;11.3;;;19.0;37.7;4.8
1827;18 tot 65 jaar;Ondergrens 95%-interval;Soest;70.1;39.5;12.6;22.5;1.1;52.4;35.2;25.0;8.0;44.4;56.8;8.5;;;13.6;35.6;4.9
1828;18 tot 65 jaar;Ondergrens 95%-interval;Someren;70.2;43.3;14.9;23.7;0.7;43.6;41.8;26.9;11.4;35.8;54.0;13.0;;;10.4;23.3;5.4
1829;18 tot 65 jaar;Ondergrens 95%-interval;Son en Breugel;72.6;43.1;16.4;21.5;0.2;47.2;41.5;31.1;8.0;40.2;57.9;13.8;;;8.2;29.9;5.9
1830;18 tot 65 jaar;Ondergrens 95%-interval;Stadskanaal;62.2;42.4;18.7;32.1;0.8;32.2;54.7;30.8;19.9;37.2;42.0;11.5;;;21.7;36.4;3.4
1831;18 tot 65 jaar;Ondergrens 95%-interval;Staphorst;73.6;35.3;13.9;15.8;1.4;48.5;39.0;29.3;7.5;40.2;43.3;13.0;;;13.1;33.2;7.4
1832;18 tot 65 jaar;Ondergrens 95%-interval;Stede Broec;66.7;46.3;16.3;25.4;1.4;44.2;41.8;32.1;7.4;46.5;52.2;10.0;;;14.1;29.6;7.6
1833;18 tot 65 jaar;Ondergrens 95%-interval;Steenbergen;66.4;42.0;16.9;26.3;0.2;38.9;48.4;31.2;14.0;28.9;38.6;9.0;;;13.7;37.2;6.7
1834;18 tot 65 jaar;Ondergrens 95%-interval;Steenwijkerland;68.1;34.0;17.1;23.8;1.0;34.6;52.8;34.3;15.2;41.0;43.8;10.9;;;17.8;30.1;4.8
1835;18 tot 65 jaar;Ondergrens 95%-interval;Stein (L.);64.9;40.9;16.1;27.1;0.4;36.3;51.0;33.3;14.4;36.2;47.6;11.2;;;15.1;32.5;4.1
1836;18 tot 65 jaar;Ondergrens 95%-interval;Stichtse Vecht;71.0;38.7;18.5;23.7;0.8;42.6;45.3;31.6;11.0;43.3;58.5;9.7;;;15.2;31.8;4.8
1837;18 tot 65 jaar;Ondergrens 95%-interval;Súdwest-Fryslân;71.4;39.2;15.3;22.1;0.7;46.4;44.2;30.6;11.5;49.6;54.7;11.6;11.5;4.4;16.3;29.6;6.7
1838;18 tot 65 jaar;Ondergrens 95%-interval;Terneuzen;64.9;40.7;15.7;25.5;0.5;43.7;44.1;28.6;12.5;44.6;49.1;8.4;;;14.8;34.3;3.1
1839;18 tot 65 jaar;Ondergrens 95%-interval;Terschelling;63.1;29.7;7.9;18.8;0.1;39.1;40.4;25.4;10.4;55.8;39.7;3.7;;;12.5;23.9;13.1
1840;18 tot 65 jaar;Ondergrens 95%-interval;Texel;69.4;43.8;15.6;23.7;0.7;43.4;42.4;28.1;11.0;54.6;48.3;9.8;;;13.2;33.4;4.0
1841;18 tot 65 jaar;Ondergrens 95%-interval;Teylingen;74.5;38.1;17.3;18.6;0.3;45.4;42.2;30.2;9.3;44.2;58.5;10.7;;;11.9;28.5;4.6
1842;18 tot 65 jaar;Ondergrens 95%-interval;Tholen;72.5;39.3;16.1;24.3;0.2;38.5;49.9;33.5;13.3;28.1;37.9;14.8;;;18.4;38.8;4.7
1843;18 tot 65 jaar;Ondergrens 95%-interval;Tiel;65.5;42.9;22.6;26.0;1.1;41.2;47.1;29.9;14.3;43.0;46.1;8.9;;;15.5;38.3;2.3
1844;18 tot 65 jaar;Ondergrens 95%-interval;Tilburg;65.3;51.4;25.6;28.6;1.5;45.6;46.7;31.1;14.0;45.3;53.4;10.2;16.4;8.0;20.7;34.9;6.7
1845;18 tot 65 jaar;Ondergrens 95%-interval;Tubbergen;76.0;30.2;10.6;19.9;0.5;48.0;40.0;27.2;10.1;44.3;59.0;9.5;;;13.0;20.1;16.7
1846;18 tot 65 jaar;Ondergrens 95%-interval;Twenterand;71.3;37.7;13.1;23.8;0.1;33.5;55.8;36.2;16.1;44.3;43.7;12.4;;;17.4;34.4;7.1
1847;18 tot 65 jaar;Ondergrens 95%-interval;Tynaarlo;72.8;37.8;13.9;24.2;0.9;43.8;43.4;32.4;8.4;44.5;54.9;11.9;;;11.1;37.1;4.5
1848;18 tot 65 jaar;Ondergrens 95%-interval;Tytsjerksteradiel;73.8;36.4;13.8;19.5;1.0;42.5;43.1;29.3;10.7;39.6;46.7;9.9;;;14.8;33.9;4.7
1849;18 tot 65 jaar;Ondergrens 95%-interval;Uitgeest;74.3;34.9;13.7;19.4;0.8;44.9;43.4;31.1;9.7;52.7;65.1;10.1;;;8.2;28.6;4.5
1850;18 tot 65 jaar;Ondergrens 95%-interval;Uithoorn;72.1;43.5;20.0;20.0;0.7;45.8;42.1;28.1;11.4;43.9;56.5;10.6;;;13.8;35.3;3.0
1851;18 tot 65 jaar;Ondergrens 95%-interval;Urk;73.1;33.0;11.5;18.6;0.7;39.5;47.8;31.6;13.1;53.3;43.3;14.8;;;18.8;48.4;3.5
