ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
6084;Totaal landen;76384 Andere video-opname- of videowe...;2016 september;12.0;13.0
6085;Totaal landen;76384 Andere video-opname- of videowe...;2016 oktober;10.0;13.0
6086;Totaal landen;76384 Andere video-opname- of videowe...;2016 november;13.0;16.0
6087;Totaal landen;76384 Andere video-opname- of videowe...;2016 december;13.0;17.0
6088;Totaal landen;76384 Andere video-opname- of videowe...;2016;128.0;150.0
6089;Totaal landen;76384 Andere video-opname- of videowe...;2017 januari;11.0;12.0
6090;Totaal landen;76384 Andere video-opname- of videowe...;2017 februari;9.0;11.0
6091;Totaal landen;76384 Andere video-opname- of videowe...;2017 maart;11.0;16.0
6092;Totaal landen;76384 Andere video-opname- of videowe...;2017 april;10.0;13.0
6093;Totaal landen;76384 Andere video-opname- of videowe...;2017 mei;10.0;14.0
6094;Totaal landen;76384 Andere video-opname- of videowe...;2017 juni;13.0;14.0
6095;Totaal landen;76384 Andere video-opname- of videowe...;2017 juli;9.0;11.0
6096;Totaal landen;76384 Andere video-opname- of videowe...;2017 augustus;10.0;13.0
6097;Totaal landen;76384 Andere video-opname- of videowe...;2017 september;10.0;13.0
6098;Totaal landen;76384 Andere video-opname- of videowe...;2017 oktober;11.0;14.0
6099;Totaal landen;76384 Andere video-opname- of videowe...;2017 november;14.0;16.0
6100;Totaal landen;76384 Andere video-opname- of videowe...;2017 december;13.0;15.0
6101;Totaal landen;76384 Andere video-opname- of videowe...;2017;132.0;160.0
6102;Totaal landen;76384 Andere video-opname- of videowe...;2018 januari;10.0;13.0
6103;Totaal landen;76384 Andere video-opname- of videowe...;2018 februari;9.0;10.0
6104;Totaal landen;76384 Andere video-opname- of videowe...;2018 maart;9.0;11.0
6105;Totaal landen;76384 Andere video-opname- of videowe...;2018 april;8.0;12.0
6106;Totaal landen;76384 Andere video-opname- of videowe...;2018 mei;8.0;13.0
6107;Totaal landen;76384 Andere video-opname- of videowe...;2018 juni;8.0;14.0
6108;Totaal landen;76384 Andere video-opname- of videowe...;2018 juli;8.0;12.0
6109;Totaal landen;76384 Andere video-opname- of videowe...;2018 augustus;9.0;10.0
6110;Totaal landen;76384 Andere video-opname- of videowe...;2018 september;8.0;12.0
6111;Totaal landen;76384 Andere video-opname- of videowe...;2018 oktober;11.0;15.0
6112;Totaal landen;76384 Andere video-opname- of videowe...;2018 november;12.0;16.0
6113;Totaal landen;76384 Andere video-opname- of videowe...;2018 december;10.0;14.0
6114;Totaal landen;76384 Andere video-opname- of videowe...;2018 ;110.0;151.0
6115;Totaal landen;76384 Andere video-opname- of videowe...;2019 januari;9.0;12.0
6116;Totaal landen;76384 Andere video-opname- of videowe...;2019 februari;9.0;12.0
6117;Totaal landen;76384 Andere video-opname- of videowe...;2019 maart;9.0;13.0
6118;Totaal landen;76384 Andere video-opname- of videowe...;2019 april;9.0;11.0
6119;Totaal landen;76384 Andere video-opname- of videowe...;2019 mei;9.0;10.0
6120;Totaal landen;76384 Andere video-opname- of videowe...;2019 juni;6.0;11.0
6121;Totaal landen;76384 Andere video-opname- of videowe...;2019 juli;7.0;10.0
6122;Totaal landen;76384 Andere video-opname- of videowe...;2019 augustus;6.0;9.0
6123;Totaal landen;76384 Andere video-opname- of videowe...;2019 september;8.0;14.0
6124;Totaal landen;76384 Andere video-opname- of videowe...;2019 oktober;9.0;13.0
6125;Totaal landen;76384 Andere video-opname- of videowe...;2019 november;9.0;15.0
6126;Totaal landen;76384 Andere video-opname- of videowe...;2019 december;10.0;14.0
6127;Totaal landen;76384 Andere video-opname- of videowe...;2019;101.0;144.0
6128;Totaal landen;76384 Andere video-opname- of videowe...;2020 januari;9.0;12.0
6129;Totaal landen;76384 Andere video-opname- of videowe...;2020 februari;7.0;11.0
6130;Totaal landen;76384 Andere video-opname- of videowe...;2020 maart;7.0;9.0
6131;Totaal landen;76384 Andere video-opname- of videowe...;2020 april;5.0;6.0
6132;Totaal landen;76384 Andere video-opname- of videowe...;2020 mei;7.0;7.0
6133;Totaal landen;76384 Andere video-opname- of videowe...;2020 juni;7.0;9.0
6134;Totaal landen;76384 Andere video-opname- of videowe...;2020 juli;6.0;10.0
6135;Totaal landen;76384 Andere video-opname- of videowe...;2020 augustus;6.0;10.0
6136;Totaal landen;76384 Andere video-opname- of videowe...;2020 september;9.0;15.0
6137;Totaal landen;76384 Andere video-opname- of videowe...;2020 oktober;10.0;13.0
6138;Totaal landen;76384 Andere video-opname- of videowe...;2020 november;11.0;13.0
6139;Totaal landen;76384 Andere video-opname- of videowe...;2020 december;11.0;14.0
6140;Totaal landen;76384 Andere video-opname- of videowe...;2020;96.0;129.0
6141;Totaal landen;76384 Andere video-opname- of videowe...;2021 januari;;
6142;Totaal landen;76384 Andere video-opname- of videowe...;2021 februari;;
6143;Totaal landen;76384 Andere video-opname- of videowe...;2021 maart;;
6144;Totaal landen;76384 Andere video-opname- of videowe...;2021 april;;
6145;Totaal landen;76384 Andere video-opname- of videowe...;2021 mei;;
6146;Totaal landen;76384 Andere video-opname- of videowe...;2021 juni;;
6147;Totaal landen;76384 Andere video-opname- of videowe...;2021 juli;;
6148;Totaal landen;76384 Andere video-opname- of videowe...;2021 augustus;;
6149;Totaal landen;76384 Andere video-opname- of videowe...;2021 september;;
6150;Totaal landen;76384 Andere video-opname- of videowe...;2021 oktober;;
6151;Totaal landen;76384 Andere video-opname- of videowe...;2021 november;;
6152;Totaal landen;76384 Andere video-opname- of videowe...;2021 december;;
6153;Totaal landen;76384 Andere video-opname- of videowe...;2021;;
6154;Totaal landen;76384 Andere video-opname- of videowe...;2022 januari;8.0;12.0
6155;Totaal landen;76384 Andere video-opname- of videowe...;2022 februari;7.0;10.0
6156;Totaal landen;76384 Andere video-opname- of videowe...;2022 maart;8.0;12.0
6157;Totaal landen;76384 Andere video-opname- of videowe...;2022 april;6.0;7.0
6158;Totaal landen;76384 Andere video-opname- of videowe...;2022 mei;6.0;9.0
6159;Totaal landen;76384 Andere video-opname- of videowe...;2022 juni;6.0;13.0
6160;Totaal landen;76384 Andere video-opname- of videowe...;2022 juli;7.0;9.0
6161;Totaal landen;76384 Andere video-opname- of videowe...;2022 augustus;6.0;9.0
6162;Totaal landen;76384 Andere video-opname- of videowe...;2022 september;9.0;13.0
6163;Totaal landen;76384 Andere video-opname- of videowe...;2022 oktober;8.0;11.0
6164;Totaal landen;76384 Andere video-opname- of videowe...;2022 november;10.0;11.0
6165;Totaal landen;76384 Andere video-opname- of videowe...;2022 december;10.0;11.0
6166;Totaal landen;76384 Andere video-opname- of videowe...;2022;92.0;128.0
6167;Totaal landen;76384 Andere video-opname- of videowe...;2023 januari;9.0;11.0
6168;Totaal landen;76384 Andere video-opname- of videowe...;2023 februari;7.0;9.0
6169;Totaal landen;76384 Andere video-opname- of videowe...;2023 maart;7.0;12.0
6170;Totaal landen;76384 Andere video-opname- of videowe...;2023 april;7.0;10.0
6171;Totaal landen;76384 Andere video-opname- of videowe...;2023 mei;9.0;10.0
6172;Totaal landen;76384 Andere video-opname- of videowe...;2023 juni;7.0;11.0
6173;Totaal landen;76384 Andere video-opname- of videowe...;2023 juli;6.0;9.0
6174;Totaal landen;76384 Andere video-opname- of videowe...;2023 augustus;5.0;12.0
6175;Totaal landen;76384 Andere video-opname- of videowe...;2023 september;7.0;12.0
6176;Totaal landen;76384 Andere video-opname- of videowe...;2023 oktober;7.0;10.0
6177;Totaal landen;76384 Andere video-opname- of videowe...;2023 november;7.0;11.0
6178;Totaal landen;76384 Andere video-opname- of videowe...;2023 december;9.0;15.0
6179;Totaal landen;76384 Andere video-opname- of videowe...;2023;88.0;133.0
6180;Totaal landen;76384 Andere video-opname- of videowe...;2024 januari;6.0;11.0
6181;Totaal landen;76384 Andere video-opname- of videowe...;2024 februari;9.0;11.0
6182;Totaal landen;76384 Andere video-opname- of videowe...;2024 maart;8.0;12.0
6183;Totaal landen;76384 Andere video-opname- of videowe...;2024 april;6.0;11.0
6184;Totaal landen;76384 Andere video-opname- of videowe...;2024 mei;8.0;10.0
6185;Totaal landen;76384 Andere video-opname- of videowe...;2024 juni;8.0;10.0
6186;Totaal landen;76384 Andere video-opname- of videowe...;2024 juli;8.0;11.0
6187;Totaal landen;76384 Andere video-opname- of videowe...;2024 augustus;8.0;9.0
6188;Totaal landen;76384 Andere video-opname- of videowe...;2024 september;8.0;13.0
6189;Totaal landen;76384 Andere video-opname- of videowe...;2024 oktober;8.0;10.0
6190;Totaal landen;76384 Andere video-opname- of videowe...;2024 november;7.0;12.0
6191;Totaal landen;76384 Andere video-opname- of videowe...;2024 januari-november;82.0;120.0
6192;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 januari;3110.0;2983.0
6193;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 februari;2701.0;2686.0
6194;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 maart;2910.0;2852.0
6195;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 april;3142.0;2789.0
6196;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 mei;3140.0;3061.0
6197;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 juni;2811.0;3389.0
6198;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 juli;2980.0;2883.0
6199;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 augustus;2602.0;2568.0
6200;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 september;2751.0;2958.0
6201;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 oktober;3819.0;3791.0
6202;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 november;3916.0;3996.0
6203;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 december;3206.0;3316.0
6204;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2015 ;37089.0;37274.0
6205;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 januari;2720.0;2580.0
6206;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 februari;2332.0;2356.0
6207;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 maart;2625.0;2624.0
6208;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 april;2232.0;2156.0
6209;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 mei;2443.0;2362.0
6210;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 juni;2728.0;2877.0
6211;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 juli;2757.0;2716.0
6212;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 augustus;2495.0;2534.0
6213;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 september;3004.0;3254.0
6214;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 oktober;3798.0;3684.0
6215;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 november;4165.0;4303.0
6216;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016 december;3833.0;3749.0
6217;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2016;35132.0;35195.0
6218;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 januari;3564.0;3473.0
6219;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 februari;2864.0;3153.0
6220;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 maart;2814.0;2805.0
6221;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 april;2953.0;2955.0
6222;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 mei;3021.0;3009.0
6223;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 juni;2823.0;3169.0
6224;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 juli;3128.0;3409.0
6225;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 augustus;3054.0;3010.0
6226;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 september;3349.0;3661.0
6227;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 oktober;3930.0;4407.0
6228;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 november;4959.0;5145.0
6229;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017 december;4814.0;4389.0
6230;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2017;41274.0;42586.0
6231;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 januari;3954.0;4280.0
6232;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 februari;2581.0;2533.0
6233;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 maart;2629.0;2717.0
6234;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 april;2751.0;2886.0
6235;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 mei;2887.0;3006.0
6236;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 juni;2699.0;2974.0
6237;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 juli;2952.0;2930.0
6238;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 augustus;3111.0;2873.0
6239;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 september;3220.0;3421.0
6240;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 oktober;4206.0;4224.0
6241;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 november;4592.0;4534.0
6242;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 december;3010.0;3028.0
6243;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2018 ;38592.0;39406.0
6244;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 januari;2566.0;2546.0
6245;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 februari;2250.0;2315.0
6246;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 maart;2466.0;2601.0
6247;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 april;2499.0;2500.0
6248;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 mei;2779.0;2759.0
6249;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 juni;2653.0;2650.0
6250;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 juli;3141.0;3100.0
6251;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 augustus;2777.0;2703.0
6252;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 september;3385.0;3517.0
6253;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 oktober;4564.0;4495.0
6254;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 november;4544.0;4804.0
6255;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019 december;3744.0;3717.0
6256;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2019;37367.0;37705.0
6257;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 januari;3329.0;3304.0
6258;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 februari;2196.0;2502.0
6259;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 maart;2822.0;2886.0
6260;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 april;2740.0;2591.0
6261;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 mei;2665.0;2488.0
6262;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 juni;2926.0;2982.0
6263;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 juli;3400.0;3345.0
6264;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 augustus;2999.0;2988.0
6265;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 september;3147.0;3269.0
6266;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 oktober;3308.0;3612.0
6267;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 november;4914.0;5002.0
6268;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020 december;4198.0;4321.0
6269;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2020;38644.0;39288.0
6270;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 januari;;
6271;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 februari;;
6272;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 maart;;
6273;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 april;;
6274;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 mei;;
6275;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 juni;;
6276;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 juli;;
6277;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 augustus;;
6278;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 september;;
6279;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 oktober;;
6280;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 november;;
6281;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021 december;;
6282;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2021;;
6283;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 januari;3713.0;3234.0
6284;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 februari;2902.0;2896.0
6285;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 maart;3561.0;3455.0
6286;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 april;3265.0;2887.0
6287;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 mei;3389.0;3098.0
6288;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 juni;3496.0;3572.0
6289;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 juli;3347.0;3097.0
6290;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 augustus;3955.0;3513.0
6291;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 september;4591.0;4462.0
6292;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 oktober;4581.0;4098.0
6293;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 november;4802.0;4697.0
6294;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022 december;3955.0;3968.0
6295;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2022;45558.0;42978.0
6296;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 januari;4525.0;4371.0
6297;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 februari;3222.0;3119.0
6298;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 maart;3367.0;3364.0
6299;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 april;3200.0;2968.0
6300;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 mei;3528.0;3400.0
6301;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 juni;3452.0;3763.0
6302;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 juli;3179.0;3187.0
6303;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 augustus;3165.0;3278.0
6304;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 september;3880.0;3998.0
6305;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 oktober;4731.0;4950.0
6306;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 november;5246.0;5458.0
6307;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023 december;3672.0;3412.0
6308;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2023;45168.0;45270.0
6309;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 januari;3674.0;3660.0
6310;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 februari;2973.0;3008.0
6311;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 maart;2984.0;2950.0
6312;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 april;3141.0;3258.0
6313;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 mei;3291.0;3205.0
6314;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 juni;3200.0;3143.0
6315;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 juli;3740.0;3674.0
6316;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 augustus;3632.0;3514.0
6317;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 september;3598.0;4135.0
6318;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 oktober;4731.0;5223.0
6319;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 november;5026.0;5269.0
6320;Totaal landen;764 Telecommunicatieapparatuur, n.e.g...;2024 januari-november;39991.0;41038.0
6321;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 januari;1719.0;1506.0
6322;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 februari;1356.0;1304.0
6323;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 maart;1179.0;1325.0
6324;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 april;1534.0;1272.0
6325;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 mei;1697.0;1522.0
6326;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 juni;1213.0;1594.0
6327;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 juli;1420.0;1197.0
6328;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 augustus;1105.0;1095.0
6329;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 september;1191.0;1304.0
6330;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 oktober;2160.0;2198.0
6331;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 november;2238.0;2318.0
6332;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 december;1309.0;1409.0
6333;Totaal landen;76411 Telefoontoestellen, waaronder t...;2015 ;18123.0;18044.0
6334;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 januari;1314.0;1135.0
6335;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 februari;958.0;947.0
6336;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 maart;1066.0;995.0
6337;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 april;760.0;699.0
6338;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 mei;865.0;831.0
6339;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 juni;1081.0;1038.0
6340;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 juli;1179.0;1111.0
6341;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 augustus;984.0;1002.0
6342;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 september;1384.0;1558.0
6343;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 oktober;2103.0;1913.0
6344;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 november;2354.0;2337.0
6345;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016 december;1782.0;1702.0
6346;Totaal landen;76411 Telefoontoestellen, waaronder t...;2016;15829.0;15268.0
6347;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 januari;1814.0;1846.0
6348;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 februari;1410.0;1634.0
6349;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 maart;961.0;818.0
6350;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 april;1291.0;1291.0
6351;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 mei;1239.0;1198.0
6352;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 juni;1029.0;1129.0
6353;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 juli;1453.0;1639.0
6354;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 augustus;1354.0;1302.0
6355;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 september;1614.0;1757.0
6356;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 oktober;2202.0;2441.0
6357;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 november;3057.0;3036.0
6358;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017 december;2960.0;2404.0
6359;Totaal landen;76411 Telefoontoestellen, waaronder t...;2017;20386.0;20494.0
6360;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 januari;2326.0;2601.0
6361;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 februari;1062.0;860.0
6362;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 maart;982.0;841.0
6363;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 april;1220.0;1227.0
6364;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 mei;1146.0;1162.0
6365;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 juni;1002.0;1037.0
6366;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 juli;1232.0;1114.0
6367;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 augustus;1259.0;1039.0
6368;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 september;1484.0;1444.0
6369;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 oktober;2214.0;2072.0
6370;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 november;2411.0;2213.0
6371;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 december;1078.0;897.0
6372;Totaal landen;76411 Telefoontoestellen, waaronder t...;2018 ;17415.0;16507.0
6373;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 januari;662.0;697.0
6374;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 februari;561.0;561.0
6375;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 maart;661.0;591.0
6376;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 april;756.0;739.0
6377;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 mei;849.0;791.0
6378;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 juni;803.0;739.0
6379;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 juli;1049.0;1034.0
6380;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 augustus;940.0;871.0
6381;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 september;1341.0;1350.0
6382;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 oktober;2166.0;2083.0
6383;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 november;2430.0;2480.0
6384;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019 december;1633.0;1485.0
6385;Totaal landen;76411 Telefoontoestellen, waaronder t...;2019;13850.0;13422.0
6386;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 januari;1442.0;1316.0
6387;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 februari;690.0;741.0
6388;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 maart;934.0;777.0
6389;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 april;1033.0;953.0
6390;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 mei;1042.0;925.0
6391;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 juni;1035.0;1033.0
6392;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 juli;1391.0;1373.0
6393;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 augustus;1182.0;1115.0
6394;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 september;1006.0;923.0
6395;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 oktober;1231.0;1195.0
6396;Totaal landen;76411 Telefoontoestellen, waaronder t...;2020 november;2594.0;2451.0
