ID;Geslacht;Leeftijd;Migratieachtergrond;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
285;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2015 oktober;15910.0
286;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2015 november;16000.0
287;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2015 december;16100.0
288;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 januari;16050.0
289;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 februari;16190.0
290;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 maart;15920.0
291;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 april;16070.0
292;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 mei;15650.0
293;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 juni;15810.0
294;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 juli;15380.0
295;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 augustus;15530.0
296;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 september;15150.0
297;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 oktober;15280.0
298;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 november;14950.0
299;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2016 december;15040.0
300;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 januari;14700.0
301;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 februari;14680.0
302;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 maart;14260.0
303;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 april;14160.0
304;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 mei;13670.0
305;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 juni;13540.0
306;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 juli;13060.0
307;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 augustus;12950.0
308;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 september;12500.0
309;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 oktober;12430.0
310;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 november;12020.0
311;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2017 december;12000.0
312;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 januari;11590.0
313;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 februari;11550.0
314;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 maart;11100.0
315;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 april;11050.0
316;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 mei;10570.0
317;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 juni;10560.0
318;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 juli;10110.0
319;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 augustus;10160.0
320;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 september;9760.0
321;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 oktober;9850.0
322;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 november;9510.0
323;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2018 december;9620.0
324;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 januari;9290.0
325;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 februari;9330.0
326;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 maart;8980.0
327;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 april;8960.0
328;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 mei;8640.0
329;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 juni;8630.0
330;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 juli;8410.0
331;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 augustus;8460.0
332;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 september;8390.0
333;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 oktober;8550.0
334;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 november;8630.0
335;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2019 december;8890.0
336;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 januari;9050.0
337;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 februari;9320.0
338;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 maart;9470.0
339;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 april;9740.0
340;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 mei;9770.0
341;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 juni;9970.0
342;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 juli;9860.0
343;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 augustus;10000.0
344;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 september;9730.0
345;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 oktober;9810.0
346;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 november;9400.0
347;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2020 december;9420.0
348;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 januari;8930.0
349;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 februari;8860.0
350;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 maart;8320.0
351;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 april;8190.0
352;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 mei;7660.0
353;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 juni;7490.0
354;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 juli;7090.0
355;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 augustus;6910.0
356;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 september;6610.0
357;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 oktober;6670.0
358;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 november;6310.0
359;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2021 december;5580.0
360;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 januari;5470.0
361;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 februari;5420.0
362;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 maart;5350.0
363;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 april;5510.0
364;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 mei;5420.0
365;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 juni;5510.0
366;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 juli;5360.0
367;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 augustus;5690.0
368;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 september;5470.0
369;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 oktober;5580.0
370;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 november;5050.0
371;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2022 december;4300.0
372;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 januari;4410.0
373;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 februari;4590.0
374;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 maart;4740.0
375;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 april;5020.0
376;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 mei;5330.0
377;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Fryslân (PV);2023 juni;5530.0
378;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 januari;11500.0
379;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 februari;11780.0
380;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 maart;11660.0
381;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 april;11210.0
382;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 mei;11340.0
383;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 juni;11420.0
384;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 juli;11750.0
385;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 augustus;11150.0
386;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 september;11260.0
387;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 oktober;11640.0
388;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 november;11830.0
389;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2013 december;12910.0
390;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 januari;12760.0
391;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 februari;12780.0
392;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 maart;11990.0
393;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 april;11860.0
394;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 mei;12030.0
395;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 juni;12210.0
396;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 juli;12070.0
397;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 augustus;12060.0
398;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 september;12010.0
399;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 oktober;12100.0
400;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 november;12050.0
401;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2014 december;12220.0
402;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 januari;12130.0
403;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 februari;12250.0
404;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 maart;12140.0
405;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 april;12180.0
406;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 mei;12130.0
407;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 juni;12110.0
408;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 juli;12160.0
409;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 augustus;12110.0
410;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 september;12210.0
411;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 oktober;12230.0
412;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 november;12300.0
413;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2015 december;12440.0
414;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 januari;12380.0
415;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 februari;12570.0
416;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 maart;12340.0
417;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 april;12560.0
418;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 mei;12220.0
419;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 juni;12430.0
420;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 juli;12070.0
421;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 augustus;12240.0
422;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 september;11930.0
423;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 oktober;12060.0
424;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 november;11810.0
425;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2016 december;11890.0
426;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 januari;11650.0
427;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 februari;11660.0
428;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 maart;11370.0
429;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 april;11350.0
430;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 mei;11000.0
431;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 juni;10980.0
432;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 juli;10600.0
433;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 augustus;10600.0
434;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 september;10210.0
435;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 oktober;10220.0
436;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 november;9820.0
437;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2017 december;9830.0
438;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 januari;9420.0
439;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 februari;9380.0
440;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 maart;8960.0
441;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 april;8890.0
442;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 mei;8470.0
443;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 juni;8420.0
444;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 juli;8050.0
445;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 augustus;8060.0
446;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 september;7740.0
447;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 oktober;7800.0
448;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 november;7530.0
449;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2018 december;7600.0
450;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 januari;7350.0
451;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 februari;7370.0
452;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 maart;7080.0
453;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 april;7060.0
454;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 mei;6770.0
455;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 juni;6740.0
456;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 juli;6520.0
457;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 augustus;6530.0
458;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 september;6410.0
459;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 oktober;6510.0
460;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 november;6510.0
461;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2019 december;6690.0
462;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 januari;6770.0
463;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 februari;6970.0
464;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 maart;7060.0
465;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 april;7250.0
466;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 mei;7260.0
467;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 juni;7390.0
468;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 juli;7310.0
469;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 augustus;7380.0
470;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 september;7190.0
471;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 oktober;7200.0
472;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 november;6920.0
473;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2020 december;6910.0
474;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 januari;6560.0
475;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 februari;6510.0
476;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 maart;6130.0
477;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 april;6050.0
478;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 mei;5700.0
479;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 juni;5600.0
480;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 juli;5330.0
481;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 augustus;5240.0
482;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 september;5020.0
483;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 oktober;5140.0
484;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 november;4760.0
485;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2021 december;4300.0
486;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 januari;4260.0
487;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 februari;4180.0
488;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 maart;4090.0
489;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 april;4160.0
490;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 mei;4010.0
491;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 juni;4150.0
492;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 juli;3920.0
493;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 augustus;4190.0
494;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 september;4100.0
495;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 oktober;4250.0
496;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 november;4010.0
497;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2022 december;3370.0
498;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 januari;3440.0
499;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 februari;3550.0
500;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 maart;3670.0
501;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 april;3850.0
502;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 mei;4120.0
503;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Drenthe (PV);2023 juni;4300.0
504;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 januari;25270.0
505;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 februari;25930.0
506;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 maart;25710.0
507;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 april;25570.0
508;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 mei;26170.0
509;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 juni;26340.0
510;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 juli;27580.0
511;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 augustus;27080.0
512;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 september;27200.0
513;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 oktober;27700.0
514;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 november;28540.0
515;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2013 december;30430.0
516;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 januari;30330.0
517;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 februari;30380.0
518;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 maart;29020.0
519;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 april;28840.0
520;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 mei;29170.0
521;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 juni;29220.0
522;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 juli;28740.0
523;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 augustus;28650.0
524;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 september;28200.0
525;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 oktober;28230.0
526;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 november;27770.0
527;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2014 december;27930.0
528;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 januari;27450.0
529;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 februari;27580.0
530;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 maart;27140.0
531;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 april;27200.0
532;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 mei;26920.0
533;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 juni;26950.0
534;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 juli;26870.0
535;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 augustus;26910.0
536;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 september;26910.0
537;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 oktober;27090.0
538;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 november;27060.0
539;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Overijssel (PV);2015 december;27400.0
