ID;EconomicSectorsSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
7419;B-E Industry (no construction), energy;Zuidwest-Gelderland (CR);2023;;
7420;B-E Industry (no construction), energy;Utrecht (CR);1996;;3.5
7421;B-E Industry (no construction), energy;Utrecht (CR);1997;;0.6
7422;B-E Industry (no construction), energy;Utrecht (CR);1998;;1.4
7423;B-E Industry (no construction), energy;Utrecht (CR);1999;;9.9
7424;B-E Industry (no construction), energy;Utrecht (CR);2000;;1.4
7425;B-E Industry (no construction), energy;Utrecht (CR);2001;;3.3
7426;B-E Industry (no construction), energy;Utrecht (CR);2002;;-0.8
7427;B-E Industry (no construction), energy;Utrecht (CR);2003;;-2.1
7428;B-E Industry (no construction), energy;Utrecht (CR);2004;;-0.5
7429;B-E Industry (no construction), energy;Utrecht (CR);2005;;0.9
7430;B-E Industry (no construction), energy;Utrecht (CR);2006;;4.4
7431;B-E Industry (no construction), energy;Utrecht (CR);2007;;5.3
7432;B-E Industry (no construction), energy;Utrecht (CR);2008;;1.7
7433;B-E Industry (no construction), energy;Utrecht (CR);2009;;-1.6
7434;B-E Industry (no construction), energy;Utrecht (CR);2010;;-4.8
7435;B-E Industry (no construction), energy;Utrecht (CR);2011;;0.2
7436;B-E Industry (no construction), energy;Utrecht (CR);2012;;-7.3
7437;B-E Industry (no construction), energy;Utrecht (CR);2013;;3.1
7438;B-E Industry (no construction), energy;Utrecht (CR);2014;;2.5
7439;B-E Industry (no construction), energy;Utrecht (CR);2015;;10.6
7440;B-E Industry (no construction), energy;Utrecht (CR);2016;;-1.2
7441;B-E Industry (no construction), energy;Utrecht (CR);2017;;4.9
7442;B-E Industry (no construction), energy;Utrecht (CR);2018;;5.5
7443;B-E Industry (no construction), energy;Utrecht (CR);2019;;5.6
7444;B-E Industry (no construction), energy;Utrecht (CR);2020;;-3.3
7445;B-E Industry (no construction), energy;Utrecht (CR);2021;;9.6
7446;B-E Industry (no construction), energy;Utrecht (CR);2022;;
7447;B-E Industry (no construction), energy;Utrecht (CR);2023;;
7448;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);1996;;7.1
7449;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);1997;;1.2
7450;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);1998;;7.0
7451;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);1999;;11.2
7452;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2000;;-0.7
7453;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2001;;15.9
7454;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2002;;-1.5
7455;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2003;;-6.3
7456;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2004;;0.5
7457;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2005;;-2.4
7458;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2006;;-5.3
7459;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2007;;7.8
7460;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2008;;-1.6
7461;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2009;;4.1
7462;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2010;;3.1
7463;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2011;;4.4
7464;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2012;;-0.2
7465;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2013;;1.5
7466;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2014;;0.0
7467;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2015;;-0.4
7468;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2016;;-1.3
7469;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2017;;-0.7
7470;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2018;;1.2
7471;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2019;;4.8
7472;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2020;;-2.5
7473;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2021;;5.1
7474;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2022;;
7475;B-E Industry (no construction), energy;Kop van Noord-Holland (CR);2023;;
7476;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);1996;;10.5
7477;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);1997;;-6.0
7478;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);1998;;1.7
7479;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);1999;;8.6
7480;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2000;;2.9
7481;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2001;;5.5
7482;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2002;;-3.7
7483;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2003;;0.9
7484;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2004;;-0.7
7485;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2005;;0.9
7486;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2006;;-0.5
7487;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2007;;14.2
7488;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2008;;4.9
7489;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2009;;-16.1
7490;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2010;;-3.7
7491;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2011;;-0.6
7492;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2012;;-1.8
7493;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2013;;4.8
7494;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2014;;8.0
7495;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2015;;20.6
7496;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2016;;-4.9
7497;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2017;;2.9
7498;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2018;;3.7
7499;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2019;;8.1
7500;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2020;;-2.2
7501;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2021;;4.5
7502;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2022;;
7503;B-E Industry (no construction), energy;Alkmaar en omgeving (CR);2023;;
7504;B-E Industry (no construction), energy;IJmond (CR);1996;;-7.4
7505;B-E Industry (no construction), energy;IJmond (CR);1997;;4.7
7506;B-E Industry (no construction), energy;IJmond (CR);1998;;-0.4
7507;B-E Industry (no construction), energy;IJmond (CR);1999;;-15.4
7508;B-E Industry (no construction), energy;IJmond (CR);2000;;19.0
7509;B-E Industry (no construction), energy;IJmond (CR);2001;;-13.1
7510;B-E Industry (no construction), energy;IJmond (CR);2002;;4.0
7511;B-E Industry (no construction), energy;IJmond (CR);2003;;10.2
7512;B-E Industry (no construction), energy;IJmond (CR);2004;;23.5
7513;B-E Industry (no construction), energy;IJmond (CR);2005;;4.4
7514;B-E Industry (no construction), energy;IJmond (CR);2006;;-9.4
7515;B-E Industry (no construction), energy;IJmond (CR);2007;;3.3
7516;B-E Industry (no construction), energy;IJmond (CR);2008;;-7.0
7517;B-E Industry (no construction), energy;IJmond (CR);2009;;-19.3
7518;B-E Industry (no construction), energy;IJmond (CR);2010;;0.6
7519;B-E Industry (no construction), energy;IJmond (CR);2011;;-6.4
7520;B-E Industry (no construction), energy;IJmond (CR);2012;;-3.4
7521;B-E Industry (no construction), energy;IJmond (CR);2013;;3.4
7522;B-E Industry (no construction), energy;IJmond (CR);2014;;0.0
7523;B-E Industry (no construction), energy;IJmond (CR);2015;;-6.8
7524;B-E Industry (no construction), energy;IJmond (CR);2016;;-5.2
7525;B-E Industry (no construction), energy;IJmond (CR);2017;;0.6
7526;B-E Industry (no construction), energy;IJmond (CR);2018;;2.3
7527;B-E Industry (no construction), energy;IJmond (CR);2019;;-6.1
7528;B-E Industry (no construction), energy;IJmond (CR);2020;;-1.2
7529;B-E Industry (no construction), energy;IJmond (CR);2021;;16.1
7530;B-E Industry (no construction), energy;IJmond (CR);2022;;
7531;B-E Industry (no construction), energy;IJmond (CR);2023;;
7532;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);1996;;-1.2
7533;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);1997;;-2.3
7534;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);1998;;1.8
7535;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);1999;;3.2
7536;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2000;;-4.4
7537;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2001;;-1.5
7538;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2002;;-8.5
7539;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2003;;-6.7
7540;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2004;;-7.8
7541;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2005;;3.7
7542;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2006;;12.5
7543;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2007;;-1.6
7544;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2008;;-10.1
7545;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2009;;16.1
7546;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2010;;-2.5
7547;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2011;;-36.6
7548;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2012;;16.8
7549;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2013;;-10.7
7550;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2014;;-9.3
7551;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2015;;40.6
7552;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2016;;-0.5
7553;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2017;;1.2
7554;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2018;;-3.5
7555;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2019;;-12.4
7556;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2020;;0.8
7557;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2021;;9.5
7558;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2022;;
7559;B-E Industry (no construction), energy;Agglomeratie Haarlem (CR);2023;;
7560;B-E Industry (no construction), energy;Zaanstreek (CR);1996;;9.7
7561;B-E Industry (no construction), energy;Zaanstreek (CR);1997;;3.6
7562;B-E Industry (no construction), energy;Zaanstreek (CR);1998;;-2.2
7563;B-E Industry (no construction), energy;Zaanstreek (CR);1999;;-5.7
7564;B-E Industry (no construction), energy;Zaanstreek (CR);2000;;1.1
7565;B-E Industry (no construction), energy;Zaanstreek (CR);2001;;6.8
7566;B-E Industry (no construction), energy;Zaanstreek (CR);2002;;0.5
7567;B-E Industry (no construction), energy;Zaanstreek (CR);2003;;10.8
7568;B-E Industry (no construction), energy;Zaanstreek (CR);2004;;-3.6
7569;B-E Industry (no construction), energy;Zaanstreek (CR);2005;;-2.1
7570;B-E Industry (no construction), energy;Zaanstreek (CR);2006;;1.5
7571;B-E Industry (no construction), energy;Zaanstreek (CR);2007;;5.7
7572;B-E Industry (no construction), energy;Zaanstreek (CR);2008;;16.2
7573;B-E Industry (no construction), energy;Zaanstreek (CR);2009;;-7.7
7574;B-E Industry (no construction), energy;Zaanstreek (CR);2010;;4.5
7575;B-E Industry (no construction), energy;Zaanstreek (CR);2011;;-3.2
7576;B-E Industry (no construction), energy;Zaanstreek (CR);2012;;5.1
7577;B-E Industry (no construction), energy;Zaanstreek (CR);2013;;-0.8
7578;B-E Industry (no construction), energy;Zaanstreek (CR);2014;;9.6
7579;B-E Industry (no construction), energy;Zaanstreek (CR);2015;;-1.4
7580;B-E Industry (no construction), energy;Zaanstreek (CR);2016;;-2.5
7581;B-E Industry (no construction), energy;Zaanstreek (CR);2017;;4.1
7582;B-E Industry (no construction), energy;Zaanstreek (CR);2018;;-3.9
7583;B-E Industry (no construction), energy;Zaanstreek (CR);2019;;-1.7
7584;B-E Industry (no construction), energy;Zaanstreek (CR);2020;;-5.1
7585;B-E Industry (no construction), energy;Zaanstreek (CR);2021;;7.9
7586;B-E Industry (no construction), energy;Zaanstreek (CR);2022;;
7587;B-E Industry (no construction), energy;Zaanstreek (CR);2023;;
7588;B-E Industry (no construction), energy;Groot-Amsterdam (CR);1996;;-0.2
7589;B-E Industry (no construction), energy;Groot-Amsterdam (CR);1997;;-0.6
7590;B-E Industry (no construction), energy;Groot-Amsterdam (CR);1998;;2.5
7591;B-E Industry (no construction), energy;Groot-Amsterdam (CR);1999;;5.6
7592;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2000;;5.5
7593;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2001;;-9.0
7594;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2002;;3.0
7595;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2003;;-5.7
7596;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2004;;1.0
7597;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2005;;2.2
7598;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2006;;8.8
7599;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2007;;14.5
7600;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2008;;3.0
7601;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2009;;-7.4
7602;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2010;;12.1
7603;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2011;;-4.4
7604;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2012;;17.1
7605;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2013;;2.7
7606;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2014;;-2.0
7607;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2015;;11.8
7608;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2016;;4.1
7609;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2017;;9.2
7610;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2018;;6.1
7611;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2019;;1.8
7612;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2020;;-4.8
7613;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2021;;4.6
7614;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2022;;
7615;B-E Industry (no construction), energy;Groot-Amsterdam (CR);2023;;
7616;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);1996;;-8.6
7617;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);1997;;10.4
7618;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);1998;;5.8
7619;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);1999;;-18.9
7620;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2000;;-0.6
7621;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2001;;4.8
7622;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2002;;-11.6
7623;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2003;;-6.6
7624;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2004;;7.9
7625;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2005;;-18.2
7626;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2006;;4.7
7627;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2007;;0.1
7628;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2008;;-16.6
7629;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2009;;8.7
7630;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2010;;-6.8
7631;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2011;;-0.4
7632;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2012;;-14.8
7633;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2013;;-9.1
7634;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2014;;6.7
7635;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2015;;11.2
7636;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2016;;3.6
7637;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2017;;1.1
7638;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2018;;2.1
7639;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2019;;4.1
7640;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2020;;-6.2
7641;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2021;;9.7
7642;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2022;;
7643;B-E Industry (no construction), energy;Het Gooi en Vechtstreek (CR);2023;;
7644;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);1996;;5.8
7645;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);1997;;-3.2
7646;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);1998;;2.1
7647;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);1999;;4.8
7648;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2000;;-3.0
7649;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2001;;6.5
7650;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2002;;-5.5
7651;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2003;;3.2
7652;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2004;;3.5
7653;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2005;;-14.5
7654;B-E Industry (no construction), energy;Agglomeratie Leiden en Bollenstreek (CR);2006;;8.3
