ID;WisselingWerkgever;PositieInWerkkringVoorgaandePeriode;Persoonskenmerken;Perioden;Werknemer_1
1970;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 3e kwartaal;2426.0
1971;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2013 4e kwartaal;2404.0
1972;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 1e kwartaal;2366.0
1973;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 2e kwartaal;2379.0
1974;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 3e kwartaal;2362.0
1975;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2014 4e kwartaal;2391.0
1976;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 1e kwartaal;2378.0
1977;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 2e kwartaal;2390.0
1978;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 3e kwartaal;2358.0
1979;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2015 4e kwartaal;2357.0
1980;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 1e kwartaal;2370.0
1981;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 2e kwartaal;2368.0
1982;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 3e kwartaal;2379.0
1983;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2016 4e kwartaal;2368.0
1984;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 1e kwartaal;2372.0
1985;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 2e kwartaal;2367.0
1986;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 3e kwartaal;2372.0
1987;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2017 4e kwartaal;2393.0
1988;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 1e kwartaal;2431.0
1989;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 2e kwartaal;2437.0
1990;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 3e kwartaal;2468.0
1991;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2018 4e kwartaal;2493.0
1992;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 1e kwartaal;2495.0
1993;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 2e kwartaal;2497.0
1994;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 3e kwartaal;2491.0
1995;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2019 4e kwartaal;2512.0
1996;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 1e kwartaal;2581.0
1997;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 2e kwartaal;2594.0
1998;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 3e kwartaal;2609.0
1999;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2020 4e kwartaal;2594.0
2000;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 1e kwartaal;
2001;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 2e kwartaal;2556.0
2002;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 3e kwartaal;2589.0
2003;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2021 4e kwartaal;2610.0
2004;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 1e kwartaal;2616.0
2005;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 2e kwartaal;2655.0
2006;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 3e kwartaal;2612.0
2007;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2022 4e kwartaal;2638.0
2008;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 1e kwartaal;2665.0
2009;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 2e kwartaal;2693.0
2010;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023  3e kwartaal;2696.0
2011;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2023 4e kwartaal;2688.0
2012;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 1e kwartaal;2707.0
2013;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 2e kwartaal;2701.0
2014;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 3e kwartaal;2733.0
2015;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Mannen;2024 4e kwartaal;2742.0
2016;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 1e kwartaal;2113.0
2017;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 2e kwartaal;2110.0
2018;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 3e kwartaal;2093.0
2019;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2013 4e kwartaal;2080.0
2020;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 1e kwartaal;2052.0
2021;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 2e kwartaal;2031.0
2022;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 3e kwartaal;2029.0
2023;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2014 4e kwartaal;2022.0
2024;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 1e kwartaal;2027.0
2025;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 2e kwartaal;2021.0
2026;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 3e kwartaal;2011.0
2027;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2015 4e kwartaal;2005.0
2028;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 1e kwartaal;2002.0
2029;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 2e kwartaal;2032.0
2030;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 3e kwartaal;2022.0
2031;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2016 4e kwartaal;2048.0
2032;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 1e kwartaal;2031.0
2033;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 2e kwartaal;2055.0
2034;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 3e kwartaal;2053.0
2035;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2017 4e kwartaal;2057.0
2036;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 1e kwartaal;2060.0
2037;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 2e kwartaal;2061.0
2038;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 3e kwartaal;2077.0
2039;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2018 4e kwartaal;2103.0
2040;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 1e kwartaal;2142.0
2041;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 2e kwartaal;2187.0
2042;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 3e kwartaal;2216.0
2043;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2019 4e kwartaal;2233.0
2044;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 1e kwartaal;2222.0
2045;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 2e kwartaal;2272.0
2046;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 3e kwartaal;2304.0
2047;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2020 4e kwartaal;2336.0
2048;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 1e kwartaal;
2049;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 2e kwartaal;2401.0
2050;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 3e kwartaal;2380.0
2051;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2021 4e kwartaal;2395.0
2052;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 1e kwartaal;2406.0
2053;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 2e kwartaal;2406.0
2054;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 3e kwartaal;2411.0
2055;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2022 4e kwartaal;2450.0
2056;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 1e kwartaal;2444.0
2057;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 2e kwartaal;2430.0
2058;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023  3e kwartaal;2460.0
2059;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2023 4e kwartaal;2512.0
2060;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 1e kwartaal;2505.0
2061;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 2e kwartaal;2528.0
2062;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 3e kwartaal;2522.0
2063;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Geslacht: Vrouwen;2024 4e kwartaal;2541.0
2064;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;266.0
2065;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;276.0
2066;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;272.0
2067;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;278.0
2068;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;269.0
2069;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;253.0
2070;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;243.0
2071;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;233.0
2072;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;238.0
2073;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;242.0
2074;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;226.0
2075;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;228.0
2076;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;209.0
2077;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;225.0
2078;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;220.0
2079;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;232.0
2080;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;232.0
2081;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;228.0
2082;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;224.0
2083;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;237.0
2084;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;248.0
2085;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;236.0
2086;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;249.0
2087;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;254.0
2088;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;270.0
2089;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;272.0
2090;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;274.0
2091;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;270.0
2092;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;283.0
2093;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;275.0
2094;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;281.0
2095;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;289.0
2096;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
2097;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;191.0
2098;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;196.0
2099;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;234.0
2100;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;240.0
2101;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;261.0
2102;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;238.0
2103;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;256.0
2104;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;239.0
2105;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;244.0
2106;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023  3e kwartaal;253.0
2107;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;266.0
2108;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;267.0
2109;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;249.0
2110;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;267.0
2111;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;273.0
2112;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;2111.0
2113;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;2088.0
2114;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;2068.0
2115;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;2041.0
2116;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;2016.0
2117;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;2017.0
2118;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;1975.0
2119;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;2000.0
2120;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;1989.0
2121;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;1964.0
2122;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;1934.0
2123;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;1924.0
2124;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;1953.0
2125;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;1961.0
2126;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;1934.0
2127;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;1943.0
2128;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;1903.0
2129;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;1916.0
2130;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;1932.0
2131;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;1923.0
2132;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;1935.0
2133;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;1970.0
2134;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;1977.0
2135;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1993.0
2136;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;1997.0
2137;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;2030.0
2138;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;2029.0
2139;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;2061.0
2140;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;2084.0
2141;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;2108.0
2142;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;2136.0
2143;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;2172.0
2144;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
2145;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;2222.0
2146;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;2233.0
2147;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;2229.0
2148;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;2235.0
2149;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;2233.0
2150;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;2235.0
2151;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;2268.0
2152;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;2260.0
2153;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;2250.0
2154;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023  3e kwartaal;2283.0
2155;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;2292.0
2156;Geen wisseling: vaste arbeidsrelatie;Werknemer met vaste arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;2293.0
