ID;BedrijfsactiviteitenSBI93;Perioden;RealisatieToegenomen_1;RealisatieGelijkGebleven_2;RealisatieAfgenomen_3;RealisatieSaldo_4;VerwachteProductieToenemen_5;VerwachteProductieGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteProductieSaldo_8;Bezettingsgraad_9;ProductiecapaciteitTeGroot_10;ProductiecapaciteitVoldoende_11;ProductiecapaciteitTeKlein_12;ProductiecapaciteitSaldo_13;GeenProductiebelemmeringen_14;BelemmeringDoorOnvoldoendeVraag_15;BelemmeringDoorPersoneelstekort_16;BelemmeringDoorGebrekAanCapaciteit_17;BelemmeringDoorAndereOorzaken_18;OrderontvangstToegenomen_19;OrderontvangstGelijkGebleven_20;OrderontvangstAfgenomen_21;OrderontvangstSaldo_22;OrderontvangstToegenomen_23;OrderontvangstGelijkGebleven_24;OrderontvangstAfgenomen_25;OrderontvangstSaldo_26;OrderontvangstToegenomen_27;OrderontvangstGelijkGebleven_28;OrderontvangstAfgenomen_29;OrderontvangstSaldo_30;OordeelOrderontvangstGroot_31;OordeelOrderontvangstNormaal_32;OordeelOrderontvangstKlein_33;OordeelOrderontvangstSaldo_34;BasisindexcijferJuli2000100_35;OordeelOrderpositieGroot_36;OordeelOrderpositieNormaal_37;OordeelOrderpositieKlein_38;OordeelOrderpositieSaldo_39;BuitenlandseOrderpositieGroot_40;BuitenlandseOrderpositieNormaal_41;BuitenlandseOrderpositieKlein_42;BuitenlandseOrderpositieSaldo_43;VerkoopprijzenStijgen_44;VerkoopprijzenBlijvenGelijk_45;VerkoopprijzenDalen_46;VerkoopprijzenSaldo_47;VoorradenEindproductTeGroot_48;VoorradenEindproductVoldoende_49;VoorradenEindproductTeKlein_50;VoorradenEindproductSaldo_51;ConcurrentiepositieVerbeterd_52;ConcurrentiepositieOngewijzigd_53;ConcurrentiepositieVerslechterd_54;ConcurrentiepositieSaldo_55;ConcurrentiepositieVerbeterd_56;ConcurrentiepositieOngewijzigd_57;ConcurrentiepositieVerslechterd_58;ConcurrentiepositieSaldo_59;ConcurrentiepositieVerbeterd_60;ConcurrentiepositieOngewijzigd_61;ConcurrentiepositieVerslechterd_62;ConcurrentiepositieSaldo_63;AfzetBuitenlandToenemen_64;AfzetBuitenlandGelijkBlijven_65;AfzetBuitenlandAfnemen_66;AfzetBuitenlandSaldo_67;PersoneelssterkteToenemen_68;PersoneelssterkteGelijkBlijven_69;PersoneelssterkteAfnemen_70;PersoneelssterkteSaldo_71;RealisatieProductie_72;VerwachtingProductie_73;OordeelProductiecapaciteit_74;OrdersTotaal_75;OrdersBinnenland_76;OrdersBuitenland_77;OordeelOrderontvangst_78;OordeelTotaleOrderpositie_79;OordeelOrderpositieBuitenland_80;Verkoopprijzen_81;VoorradenEindproduct_82;NederlandseMarkt_83;BinnenEU_84;BuitenEU_85;AfzetBuitenland_86;Personeelssterkte_87
7040;22;2007 januari;30.0;54.0;16.0;14.0;17.0;47.0;36.0;-19.0;87.8;13.0;86.0;1.0;12.0;64.0;12.0;2.0;8.0;14.0;24.0;63.0;13.0;11.0;28.0;62.0;10.0;18.0;4.0;83.0;13.0;-9.0;11.0;78.0;11.0;0.0;93.1;3.0;84.0;13.0;-10.0;1.0;78.0;13.0;-12.0;7.0;52.0;41.0;-34.0;0.0;99.0;1.0;-1.0;14.0;83.0;3.0;11.0;2.0;97.0;1.0;1.0;0.0;100.0;0.0;0.0;2.0;93.0;5.0;-3.0;26.0;52.0;22.0;4.0;14.0;-19.0;12.0;11.0;18.0;-9.0;0.0;-10.0;-12.0;-34.0;-1.0;11.0;1.0;0.0;-3.0;4.0
7041;22;2007 februari;16.0;46.0;38.0;-22.0;39.0;47.0;14.0;25.0;;;;;;;;;;;37.0;31.0;32.0;5.0;26.0;53.0;21.0;5.0;18.0;27.0;55.0;-37.0;6.0;68.0;26.0;-20.0;97.1;1.0;80.0;19.0;-18.0;0.0;60.0;31.0;-31.0;5.0;46.0;49.0;-44.0;0.0;95.0;5.0;-5.0;;;;;;;;;;;;;;;;;10.0;70.0;20.0;-10.0;-22.0;25.0;;5.0;5.0;-37.0;-20.0;-18.0;-31.0;-44.0;-5.0;;;;;-10.0
7042;22;2007 maart;22.0;38.0;40.0;-18.0;43.0;52.0;5.0;38.0;;;;;;;;;;;17.0;70.0;13.0;4.0;14.0;71.0;15.0;-1.0;13.0;83.0;4.0;9.0;4.0;65.0;31.0;-27.0;96.4;3.0;62.0;35.0;-32.0;1.0;79.0;12.0;-11.0;11.0;46.0;43.0;-32.0;0.0;97.0;3.0;-3.0;;;;;;;;;;;;;;;;;13.0;53.0;34.0;-21.0;-18.0;38.0;;4.0;-1.0;9.0;-27.0;-32.0;-11.0;-32.0;-3.0;;;;;-21.0
7043;22;2007 april;53.0;30.0;17.0;36.0;21.0;75.0;4.0;17.0;84.0;6.0;88.0;6.0;0.0;64.0;10.0;6.0;6.0;14.0;22.0;69.0;9.0;13.0;24.0;68.0;8.0;16.0;1.0;91.0;8.0;-7.0;5.0;69.0;26.0;-21.0;101.1;5.0;76.0;19.0;-14.0;1.0;86.0;5.0;-4.0;6.0;91.0;3.0;3.0;1.0;94.0;5.0;-4.0;40.0;60.0;0.0;40.0;55.0;43.0;2.0;53.0;0.0;99.0;1.0;-1.0;2.0;89.0;9.0;-7.0;17.0;81.0;2.0;15.0;36.0;17.0;0.0;13.0;16.0;-7.0;-21.0;-14.0;-4.0;3.0;-4.0;40.0;53.0;-1.0;-7.0;15.0
7044;22;2007 mei;19.0;79.0;2.0;17.0;26.0;62.0;12.0;14.0;;;;;;;;;;;18.0;72.0;10.0;8.0;21.0;68.0;11.0;10.0;1.0;91.0;8.0;-7.0;8.0;84.0;8.0;0.0;100.6;2.0;91.0;7.0;-5.0;1.0;78.0;13.0;-12.0;10.0;79.0;11.0;-1.0;2.0;93.0;5.0;-3.0;;;;;;;;;;;;;;;;;14.0;69.0;17.0;-3.0;17.0;14.0;;8.0;10.0;-7.0;0.0;-5.0;-12.0;-1.0;-3.0;;;;;-3.0
7045;22;2007 juni;13.0;52.0;35.0;-22.0;13.0;58.0;29.0;-16.0;;;;;;;;;;;8.0;74.0;18.0;-10.0;16.0;64.0;20.0;-4.0;1.0;83.0;16.0;-15.0;2.0;79.0;19.0;-17.0;98.5;6.0;84.0;10.0;-4.0;1.0;81.0;9.0;-8.0;6.0;93.0;1.0;5.0;0.0;93.0;7.0;-7.0;;;;;;;;;;;;;;;;;12.0;76.0;12.0;0.0;-22.0;-16.0;;-10.0;-4.0;-15.0;-17.0;-4.0;-8.0;5.0;-7.0;;;;;0.0
7046;22;2007 juli;30.0;28.0;42.0;-12.0;20.0;56.0;24.0;-4.0;82.8;10.0;90.0;0.0;10.0;75.0;10.0;10.0;0.0;5.0;18.0;60.0;22.0;-4.0;19.0;57.0;24.0;-5.0;11.0;81.0;8.0;3.0;2.0;89.0;9.0;-7.0;99.5;1.0;87.0;12.0;-11.0;1.0;75.0;16.0;-15.0;9.0;85.0;6.0;3.0;0.0;99.0;1.0;-1.0;10.0;86.0;4.0;6.0;1.0;98.0;1.0;0.0;0.0;100.0;0.0;0.0;2.0;89.0;9.0;-7.0;5.0;90.0;5.0;0.0;-12.0;-4.0;10.0;-4.0;-5.0;3.0;-7.0;-11.0;-15.0;3.0;-1.0;6.0;0.0;0.0;-7.0;0.0
7047;22;2007 augustus;17.0;41.0;42.0;-25.0;40.0;51.0;9.0;31.0;;;;;;;;;;;24.0;62.0;14.0;10.0;28.0;53.0;19.0;9.0;19.0;80.0;1.0;18.0;7.0;83.0;10.0;-3.0;100.0;2.0;88.0;10.0;-8.0;0.0;81.0;10.0;-10.0;6.0;89.0;5.0;1.0;0.0;99.0;1.0;-1.0;;;;;;;;;;;;;;;;;16.0;81.0;3.0;13.0;-25.0;31.0;;10.0;9.0;18.0;-3.0;-8.0;-10.0;1.0;-1.0;;;;;13.0
7048;22;2007 september;37.0;55.0;8.0;29.0;63.0;36.0;1.0;62.0;;;;;;;;;;;29.0;62.0;9.0;20.0;29.0;62.0;9.0;20.0;19.0;63.0;18.0;1.0;8.0;81.0;11.0;-3.0;97.5;2.0;93.0;5.0;-3.0;1.0;81.0;10.0;-9.0;14.0;71.0;15.0;-1.0;0.0;99.0;1.0;-1.0;;;;;;;;;;;;;;;;;19.0;66.0;15.0;4.0;29.0;62.0;;20.0;20.0;1.0;-3.0;-3.0;-9.0;-1.0;-1.0;;;;;4.0
7049;22;2007 oktober;66.0;24.0;10.0;56.0;38.0;61.0;1.0;37.0;90.3;17.0;81.0;2.0;15.0;61.0;7.0;9.0;8.0;15.0;37.0;61.0;2.0;35.0;42.0;55.0;3.0;39.0;11.0;88.0;1.0;10.0;9.0;78.0;13.0;-4.0;97.9;8.0;87.0;5.0;3.0;2.0;77.0;12.0;-10.0;1.0;99.0;0.0;1.0;0.0;99.0;1.0;-1.0;8.0;90.0;2.0;6.0;1.0;98.0;1.0;0.0;0.0;99.0;1.0;-1.0;4.0;92.0;4.0;0.0;20.0;79.0;1.0;19.0;56.0;37.0;15.0;35.0;39.0;10.0;-4.0;3.0;-10.0;1.0;-1.0;6.0;0.0;-1.0;0.0;19.0
7050;22;2007 november;64.0;36.0;0.0;64.0;37.0;46.0;17.0;20.0;;;;;;;;;;;27.0;72.0;1.0;26.0;32.0;67.0;1.0;31.0;5.0;85.0;10.0;-5.0;4.0;91.0;5.0;-1.0;98.3;2.0;95.0;3.0;-1.0;2.0;75.0;14.0;-12.0;7.0;68.0;25.0;-18.0;0.0;96.0;4.0;-4.0;;;;;;;;;;;;;;;;;9.0;77.0;14.0;-5.0;64.0;20.0;;26.0;31.0;-5.0;-1.0;-1.0;-12.0;-18.0;-4.0;;;;;-5.0
7051;22;2007 december;50.0;47.0;3.0;47.0;12.0;30.0;58.0;-46.0;;;;;;;;;;;31.0;36.0;33.0;-2.0;36.0;37.0;27.0;9.0;3.0;35.0;62.0;-59.0;9.0;80.0;11.0;-2.0;93.2;2.0;88.0;10.0;-8.0;1.0;82.0;11.0;-10.0;6.0;62.0;32.0;-26.0;1.0;95.0;4.0;-3.0;;;;;;;;;;;;;;;;;10.0;66.0;24.0;-14.0;47.0;-46.0;;-2.0;9.0;-59.0;-2.0;-8.0;-10.0;-26.0;-3.0;;;;;-14.0
7052;22;2008 januari;15.0;73.0;12.0;3.0;28.0;66.0;6.0;22.0;87.2;17.0;82.0;1.0;16.0;58.0;3.0;25.0;2.0;12.0;12.0;81.0;7.0;5.0;14.0;78.0;8.0;6.0;1.0;93.0;6.0;-5.0;8.0;76.0;16.0;-8.0;99.5;2.0;83.0;15.0;-13.0;0.0;79.0;15.0;-15.0;48.0;47.0;5.0;43.0;1.0;98.0;1.0;0.0;15.0;82.0;3.0;12.0;2.0;98.0;0.0;2.0;0.0;99.0;1.0;-1.0;3.0;96.0;1.0;2.0;23.0;73.0;4.0;19.0;3.0;22.0;16.0;5.0;6.0;-5.0;-8.0;-13.0;-15.0;43.0;0.0;12.0;2.0;-1.0;2.0;19.0
7053;22;2008 februari;19.0;30.0;51.0;-32.0;47.0;42.0;11.0;36.0;;;;;;;;;;;42.0;41.0;17.0;25.0;35.0;45.0;20.0;15.0;69.0;26.0;5.0;64.0;3.0;79.0;18.0;-15.0;101.7;3.0;77.0;20.0;-17.0;0.0;79.0;14.0;-14.0;9.0;52.0;39.0;-30.0;0.0;95.0;5.0;-5.0;;;;;;;;;;;;;;;;;7.0;88.0;5.0;2.0;-32.0;36.0;;25.0;15.0;64.0;-15.0;-17.0;-14.0;-30.0;-5.0;;;;;2.0
7054;22;2008 maart;25.0;40.0;35.0;-10.0;29.0;53.0;18.0;11.0;;;;;;;;;;;26.0;49.0;25.0;1.0;27.0;42.0;31.0;-4.0;56.0;33.0;11.0;45.0;6.0;79.0;15.0;-9.0;100.6;5.0;85.0;10.0;-5.0;26.0;51.0;14.0;12.0;16.0;71.0;13.0;3.0;14.0;82.0;4.0;10.0;;;;;;;;;;;;;;;;;12.0;77.0;11.0;1.0;-10.0;11.0;;1.0;-4.0;45.0;-9.0;-5.0;12.0;3.0;10.0;;;;;1.0
7055;22;2008 april;44.0;50.0;6.0;38.0;12.0;65.0;23.0;-11.0;84.9;11.0;88.0;1.0;10.0;45.0;26.0;13.0;5.0;11.0;14.0;68.0;18.0;-4.0;16.0;48.0;36.0;-20.0;54.0;29.0;17.0;37.0;8.0;88.0;4.0;4.0;100.0;3.0;87.0;10.0;-7.0;1.0;83.0;9.0;-8.0;1.0;97.0;2.0;-1.0;0.0;96.0;4.0;-4.0;5.0;93.0;2.0;3.0;0.0;89.0;11.0;-11.0;0.0;100.0;0.0;0.0;54.0;38.0;8.0;46.0;2.0;90.0;8.0;-6.0;38.0;-11.0;10.0;-4.0;-20.0;37.0;4.0;-7.0;-8.0;-1.0;-4.0;3.0;-11.0;0.0;46.0;-6.0
7056;22;2008 mei;17.0;78.0;5.0;12.0;10.0;64.0;26.0;-16.0;;;;;;;;;;;17.0;63.0;20.0;-3.0;19.0;41.0;40.0;-21.0;58.0;27.0;15.0;43.0;6.0;87.0;7.0;-1.0;99.4;3.0;87.0;10.0;-7.0;0.0;82.0;11.0;-11.0;2.0;96.0;2.0;0.0;0.0;96.0;4.0;-4.0;;;;;;;;;;;;;;;;;5.0;88.0;7.0;-2.0;12.0;-16.0;;-3.0;-21.0;43.0;-1.0;-7.0;-11.0;0.0;-4.0;;;;;-2.0
7057;22;2008 juni;20.0;57.0;23.0;-3.0;16.0;60.0;24.0;-8.0;;;;;;;;;;;34.0;56.0;10.0;24.0;24.0;65.0;11.0;13.0;55.0;42.0;3.0;52.0;1.0;88.0;11.0;-10.0;98.9;0.0;87.0;13.0;-13.0;0.0;79.0;14.0;-14.0;6.0;94.0;0.0;6.0;0.0;96.0;4.0;-4.0;;;;;;;;;;;;;;;;;5.0;86.0;9.0;-4.0;-3.0;-8.0;;24.0;13.0;52.0;-10.0;-13.0;-14.0;6.0;-4.0;;;;;-4.0
7058;22;2008 juli;35.0;45.0;20.0;15.0;7.0;58.0;35.0;-28.0;84.1;12.0;85.0;3.0;9.0;41.0;9.0;23.0;12.0;15.0;10.0;61.0;29.0;-19.0;12.0;56.0;32.0;-20.0;3.0;82.0;15.0;-12.0;0.0;85.0;15.0;-15.0;101.0;0.0;86.0;14.0;-14.0;0.0;78.0;13.0;-13.0;4.0;60.0;36.0;-32.0;0.0;98.0;2.0;-2.0;5.0;90.0;5.0;0.0;1.0;39.0;60.0;-59.0;1.0;98.0;1.0;0.0;5.0;82.0;13.0;-8.0;4.0;84.0;12.0;-8.0;15.0;-28.0;9.0;-19.0;-20.0;-12.0;-15.0;-14.0;-13.0;-32.0;-2.0;0.0;-59.0;0.0;-8.0;-8.0
7059;22;2008 augustus;0.0;58.0;42.0;-42.0;40.0;56.0;4.0;36.0;;;;;;;;;;;20.0;59.0;21.0;-1.0;19.0;59.0;22.0;-3.0;33.0;54.0;13.0;20.0;0.0;81.0;19.0;-19.0;100.1;0.0;85.0;15.0;-15.0;0.0;71.0;19.0;-19.0;4.0;81.0;15.0;-11.0;1.0;93.0;6.0;-5.0;;;;;;;;;;;;;;;;;14.0;74.0;12.0;2.0;-42.0;36.0;;-1.0;-3.0;20.0;-19.0;-15.0;-19.0;-11.0;-5.0;;;;;2.0
7060;22;2008 september;13.0;64.0;23.0;-10.0;34.0;64.0;2.0;32.0;;;;;;;;;;;17.0;69.0;14.0;3.0;20.0;64.0;16.0;4.0;4.0;93.0;3.0;1.0;0.0;81.0;19.0;-19.0;93.8;0.0;85.0;15.0;-15.0;2.0;85.0;12.0;-10.0;4.0;94.0;2.0;2.0;1.0;97.0;2.0;-1.0;;;;;;;;;;;;;;;;;7.0;79.0;14.0;-7.0;-10.0;32.0;;3.0;4.0;1.0;-19.0;-15.0;-10.0;2.0;-1.0;;;;;-7.0
7061;22;2008 oktober;34.0;41.0;25.0;9.0;76.0;23.0;1.0;75.0;84.7;13.0;84.0;3.0;10.0;34.0;15.0;22.0;12.0;17.0;21.0;55.0;24.0;-3.0;;;;;;;;;;;;;99.6;0.0;80.0;20.0;-20.0;2.0;88.0;11.0;-9.0;2.0;88.0;10.0;-8.0;0.0;100.0;0.0;0.0;7.0;89.0;4.0;3.0;1.0;96.0;3.0;-2.0;0.0;99.0;1.0;-1.0;21.0;78.0;1.0;20.0;14.0;75.0;11.0;3.0;9.0;75.0;10.0;-3.0;;;;-20.0;-9.0;-8.0;0.0;3.0;-2.0;-1.0;20.0;3.0
7062;22;2008 november;17.0;77.0;6.0;11.0;71.0;23.0;6.0;65.0;;;;;;;;;;;16.0;78.0;6.0;10.0;;;;;;;;;;;;;99.9;0.0;81.0;19.0;-19.0;2.0;88.0;11.0;-9.0;2.0;92.0;6.0;-4.0;0.0;100.0;0.0;0.0;;;;;;;;;;;;;;;;;5.0;88.0;7.0;-2.0;11.0;65.0;;10.0;;;;-19.0;-9.0;-4.0;0.0;;;;;-2.0
7063;22;2008 december;30.0;30.0;40.0;-10.0;11.0;34.0;55.0;-44.0;;;;;;;;;;;22.0;56.0;22.0;0.0;;;;;;;;;;;;;93.7;0.0;62.0;38.0;-38.0;0.0;87.0;15.0;-15.0;3.0;74.0;23.0;-20.0;0.0;99.0;1.0;-1.0;;;;;;;;;;;;;;;;;0.0;52.0;48.0;-48.0;-10.0;-44.0;;0.0;;;;-38.0;-15.0;-20.0;-1.0;;;;;-48.0
7064;22;2009 januari;24.0;64.0;12.0;12.0;7.0;19.0;74.0;-67.0;81.3;33.0;65.0;2.0;31.0;60.0;31.0;3.0;0.0;6.0;12.0;78.0;10.0;2.0;;;;;;;;;;;;;88.9;0.0;48.0;52.0;-52.0;0.0;54.0;48.0;-48.0;4.0;84.0;12.0;-8.0;3.0;96.0;1.0;2.0;7.0;84.0;9.0;-2.0;0.0;94.0;6.0;-6.0;0.0;95.0;5.0;-5.0;1.0;15.0;84.0;-83.0;2.0;52.0;46.0;-44.0;12.0;-67.0;31.0;2.0;;;;-52.0;-48.0;-8.0;2.0;-2.0;-6.0;-5.0;-83.0;-44.0
7065;22;2009 februari;14.0;61.0;25.0;-11.0;11.0;40.0;49.0;-38.0;;;;;;;;;;;19.0;57.0;24.0;-5.0;;;;;;;;;;;;;96.0;0.0;57.0;43.0;-43.0;0.0;88.0;17.0;-17.0;0.0;50.0;50.0;-50.0;0.0;97.0;3.0;-3.0;;;;;;;;;;;;;;;;;0.0;46.0;54.0;-54.0;-11.0;-38.0;;-5.0;;;;-43.0;-17.0;-50.0;-3.0;;;;;-54.0
7066;22;2009 maart;4.0;44.0;52.0;-48.0;25.0;41.0;34.0;-9.0;;;;;;;;;;;10.0;34.0;56.0;-46.0;;;;;;;;;;;;;95.2;0.0;70.0;30.0;-30.0;0.0;82.0;23.0;-23.0;3.0;75.0;22.0;-19.0;0.0;98.0;2.0;-2.0;;;;;;;;;;;;;;;;;4.0;55.0;41.0;-37.0;-48.0;-9.0;;-46.0;;;;-30.0;-23.0;-19.0;-2.0;;;;;-37.0
7067;22;2009 april;1.0;30.0;69.0;-68.0;35.0;38.0;27.0;8.0;82.2;14.0;81.0;5.0;9.0;26.0;73.0;0.0;0.0;1.0;13.0;61.0;26.0;-13.0;;;;;;;;;;;;;103.1;0.0;68.0;32.0;-32.0;0.0;89.0;16.0;-16.0;0.0;68.0;32.0;-32.0;0.0;98.0;2.0;-2.0;17.0;73.0;10.0;7.0;53.0;43.0;4.0;49.0;51.0;48.0;1.0;50.0;64.0;30.0;6.0;58.0;11.0;46.0;43.0;-32.0;-68.0;8.0;9.0;-13.0;;;;-32.0;-16.0;-32.0;-2.0;7.0;49.0;50.0;58.0;-32.0
7068;22;2009 mei;11.0;50.0;39.0;-28.0;11.0;59.0;30.0;-19.0;;;;;;;;;;;34.0;28.0;38.0;-4.0;;;;;;;;;;;;;106.2;0.0;76.0;24.0;-24.0;0.0;92.0;14.0;-14.0;3.0;84.0;13.0;-10.0;0.0;96.0;4.0;-4.0;;;;;;;;;;;;;;;;;11.0;51.0;38.0;-27.0;-28.0;-19.0;;-4.0;;;;-24.0;-14.0;-10.0;-4.0;;;;;-27.0
7069;22;2009 juni;13.0;49.0;38.0;-25.0;5.0;66.0;29.0;-24.0;;;;;;;;;;;8.0;60.0;32.0;-24.0;;;;;;;;;;;;;101.6;0.0;71.0;29.0;-29.0;1.0;85.0;17.0;-16.0;3.0;83.0;14.0;-11.0;0.0;98.0;2.0;-2.0;;;;;;;;;;;;;;;;;3.0;47.0;50.0;-47.0;-25.0;-24.0;;-24.0;;;;-29.0;-16.0;-11.0;-2.0;;;;;-47.0
7070;22;2009 juli;10.0;53.0;37.0;-27.0;2.0;46.0;52.0;-50.0;79.9;16.0;77.0;7.0;9.0;28.0;60.0;0.0;0.0;12.0;8.0;38.0;54.0;-46.0;;;;;;;;;;;;;99.6;0.0;71.0;29.0;-29.0;1.0;79.0;17.0;-16.0;0.0;77.0;23.0;-23.0;3.0;94.0;3.0;0.0;8.0;86.0;6.0;2.0;0.0;92.0;8.0;-8.0;0.0;96.0;4.0;-4.0;1.0;90.0;9.0;-8.0;6.0;52.0;42.0;-36.0;-27.0;-50.0;9.0;-46.0;;;;-29.0;-16.0;-23.0;0.0;2.0;-8.0;-4.0;-8.0;-36.0
7071;22;2009 augustus;6.0;59.0;35.0;-29.0;45.0;40.0;15.0;30.0;;;;;;;;;;;9.0;51.0;40.0;-31.0;;;;;;;;;;;;;95.5;2.0;69.0;29.0;-27.0;1.0;94.0;11.0;-10.0;3.0;81.0;16.0;-13.0;0.0;96.0;4.0;-4.0;;;;;;;;;;;;;;;;;5.0;49.0;46.0;-41.0;-29.0;30.0;;-31.0;;;;-27.0;-10.0;-13.0;-4.0;;;;;-41.0
7072;22;2009 september;11.0;19.0;70.0;-59.0;66.0;30.0;4.0;62.0;;;;;;;;;;;13.0;40.0;47.0;-34.0;;;;;;;;;;;;;93.9;1.0;60.0;39.0;-38.0;0.0;90.0;14.0;-14.0;0.0;89.0;11.0;-11.0;0.0;97.0;3.0;-3.0;;;;;;;;;;;;;;;;;3.0;63.0;34.0;-31.0;-59.0;62.0;;-34.0;;;;-38.0;-14.0;-11.0;-3.0;;;;;-31.0
7073;22;2009 oktober;17.0;73.0;10.0;7.0;77.0;21.0;2.0;75.0;82.9;11.0;78.0;11.0;0.0;35.0;40.0;5.0;0.0;20.0;16.0;74.0;10.0;6.0;;;;;;;;;;;;;94.1;4.0;72.0;24.0;-20.0;0.0;92.0;11.0;-11.0;0.0;93.0;7.0;-7.0;0.0;98.0;2.0;-2.0;18.0;73.0;9.0;9.0;0.0;98.0;2.0;-2.0;0.0;99.0;1.0;-1.0;59.0;39.0;2.0;57.0;3.0;66.0;31.0;-28.0;7.0;75.0;0.0;6.0;;;;-20.0;-11.0;-7.0;-2.0;9.0;-2.0;-1.0;57.0;-28.0
7074;22;2009 november;48.0;38.0;14.0;34.0;45.0;29.0;26.0;19.0;;;;;;;;;;;17.0;63.0;20.0;-3.0;;;;;;;;;;;;;86.1;1.0;67.0;32.0;-31.0;0.0;90.0;14.0;-14.0;0.0;87.0;13.0;-13.0;0.0;97.0;3.0;-3.0;;;;;;;;;;;;;;;;;4.0;53.0;43.0;-39.0;34.0;19.0;;-3.0;;;;-31.0;-14.0;-13.0;-3.0;;;;;-39.0
7075;22;2009 december;58.0;30.0;12.0;46.0;8.0;30.0;62.0;-54.0;;;;;;;;;;;19.0;56.0;25.0;-6.0;;;;;;;;;;;;;85.4;1.0;66.0;33.0;-32.0;0.0;77.0;21.0;-21.0;1.0;83.0;16.0;-15.0;0.0;98.0;2.0;-2.0;;;;;;;;;;;;;;;;;7.0;62.0;31.0;-24.0;46.0;-54.0;;-6.0;;;;-32.0;-21.0;-15.0;-2.0;;;;;-24.0
7076;22;2010 januari;69.0;21.0;10.0;59.0;14.0;28.0;58.0;-44.0;82.9;13.0;78.0;9.0;4.0;34.0;60.0;1.0;0.0;5.0;29.0;50.0;21.0;8.0;;;;;;;;;;;;;88.5;3.0;75.0;22.0;-19.0;1.0;87.0;11.0;-10.0;0.0;58.0;42.0;-42.0;0.0;98.0;2.0;-2.0;3.0;95.0;2.0;1.0;0.0;92.0;8.0;-8.0;0.0;96.0;4.0;-4.0;59.0;34.0;7.0;52.0;4.0;81.0;15.0;-11.0;59.0;-44.0;4.0;8.0;;;;-19.0;-10.0;-42.0;-2.0;1.0;-8.0;-4.0;52.0;-11.0
7077;22;2010 februari;49.0;34.0;17.0;32.0;12.0;36.0;52.0;-40.0;;;;;;;;;;;17.0;51.0;32.0;-15.0;;;;;;;;;;;;;88.1;3.0;78.0;19.0;-16.0;0.0;88.0;12.0;-12.0;0.0;86.0;14.0;-14.0;0.0;99.0;1.0;-1.0;;;;;;;;;;;;;;;;;4.0;64.0;32.0;-28.0;32.0;-40.0;;-15.0;;;;-16.0;-12.0;-14.0;-1.0;;;;;-28.0
7078;22;2010 maart;24.0;31.0;45.0;-21.0;55.0;29.0;16.0;39.0;;;;;;;;;;;54.0;14.0;32.0;22.0;;;;;;;;;;;;;97.4;13.0;57.0;30.0;-17.0;0.0;80.0;12.0;-12.0;0.0;86.0;14.0;-14.0;2.0;96.0;2.0;0.0;;;;;;;;;;;;;;;;;3.0;65.0;32.0;-29.0;-21.0;39.0;;22.0;;;;-17.0;-12.0;-14.0;0.0;;;;;-29.0
7079;22;2010 april;19.0;26.0;55.0;-36.0;52.0;36.0;12.0;40.0;82.0;6.0;87.0;7.0;-1.0;29.0;52.0;1.0;4.0;14.0;41.0;24.0;35.0;6.0;;;;;;;;;;;;;100.4;1.0;78.0;21.0;-20.0;0.0;81.0;10.0;-10.0;0.0;67.0;33.0;-33.0;0.0;98.0;2.0;-2.0;16.0;74.0;10.0;6.0;1.0;88.0;11.0;-10.0;0.0;99.0;1.0;-1.0;1.0;87.0;12.0;-11.0;6.0;69.0;25.0;-19.0;-36.0;40.0;-1.0;6.0;;;;-20.0;-10.0;-33.0;-2.0;6.0;-10.0;-1.0;-11.0;-19.0
7080;22;2010 mei;25.0;64.0;11.0;14.0;10.0;75.0;15.0;-5.0;;;;;;;;;;;36.0;48.0;16.0;20.0;;;;;;;;;;;;;98.6;10.0;77.0;13.0;-3.0;0.0;92.0;12.0;-12.0;0.0;86.0;14.0;-14.0;0.0;98.0;2.0;-2.0;;;;;;;;;;;;;;;;;2.0;65.0;33.0;-31.0;14.0;-5.0;;20.0;;;;-3.0;-12.0;-14.0;-2.0;;;;;-31.0
7081;22;2010 juni;23.0;52.0;25.0;-2.0;2.0;53.0;45.0;-43.0;;;;;;;;;;;16.0;53.0;31.0;-15.0;;;;;;;;;;;;;98.9;2.0;64.0;34.0;-32.0;2.0;88.0;11.0;-9.0;1.0;80.0;19.0;-18.0;0.0;100.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;64.0;36.0;-36.0;-2.0;-43.0;;-15.0;;;;-32.0;-9.0;-18.0;0.0;;;;;-36.0
7082;22;2010 juli;11.0;78.0;11.0;0.0;20.0;39.0;41.0;-21.0;81.7;6.0;91.0;3.0;3.0;39.0;33.0;0.0;0.0;28.0;13.0;69.0;18.0;-5.0;;;;;;;;;;;;;98.0;2.0;78.0;20.0;-18.0;1.0;79.0;12.0;-11.0;4.0;96.0;0.0;4.0;0.0;98.0;2.0;-2.0;3.0;97.0;0.0;3.0;1.0;95.0;4.0;-3.0;0.0;100.0;0.0;0.0;1.0;94.0;5.0;-4.0;4.0;93.0;3.0;1.0;0.0;-21.0;3.0;-5.0;;;;-18.0;-11.0;4.0;-2.0;3.0;-3.0;0.0;-4.0;1.0
