ID;BedrijfstakkenBranchesSBI2008;Perioden;SnelgroeiendeBedrijven_1;WerknemersBijSnelgroeiendeBedrijven_2;JongeSnelgroeiendeBedrijven_3;WerknemersBijJongeSnelgroeiendeBed_4
1409;289 Overige machine-industrie specifiek;2015;39.0;2683.0;;
1410;289 Overige machine-industrie specifiek;2016;47.0;3148.0;;
1411;289 Overige machine-industrie specifiek;2017;46.0;3139.0;;
1412;289 Overige machine-industrie specifiek;2018;56.0;12706.0;;
1413;289 Overige machine-industrie specifiek;2019;59.0;17117.0;;
1414;289 Overige machine-industrie specifiek;2020;48.0;17508.0;;
1415;289 Overige machine-industrie specifiek;2021;45.0;18372.0;0.0;0.0
1416;289 Overige machine-industrie specifiek;2022;43.0;21311.0;;
1417;29 Auto- en aanhangwagenindustrie;2010;12.0;678.0;;
1418;29 Auto- en aanhangwagenindustrie;2011;12.0;573.0;;
1419;29 Auto- en aanhangwagenindustrie;2012;9.0;418.0;;
1420;29 Auto- en aanhangwagenindustrie;2013;8.0;390.0;;
1421;29 Auto- en aanhangwagenindustrie;2014;7.0;411.0;;
1422;29 Auto- en aanhangwagenindustrie;2015;9.0;724.0;;
1423;29 Auto- en aanhangwagenindustrie;2016;17.0;3701.0;;
1424;29 Auto- en aanhangwagenindustrie;2017;31.0;4746.0;;
1425;29 Auto- en aanhangwagenindustrie;2018;42.0;7390.0;;
1426;29 Auto- en aanhangwagenindustrie;2019;27.0;7815.0;;
1427;29 Auto- en aanhangwagenindustrie;2020;19.0;6687.0;;
1428;29 Auto- en aanhangwagenindustrie;2021;14.0;614.0;2.0;
1429;29 Auto- en aanhangwagenindustrie;2022;17.0;1555.0;;
1430;291 Autoindustrie;2010;1.0;;;
1431;291 Autoindustrie;2011;1.0;;;
1432;291 Autoindustrie;2012;0.0;0.0;;
1433;291 Autoindustrie;2013;0.0;0.0;;
1434;291 Autoindustrie;2014;1.0;;;
1435;291 Autoindustrie;2015;1.0;;;
1436;291 Autoindustrie;2016;2.0;;;
1437;291 Autoindustrie;2017;3.0;;;
1438;291 Autoindustrie;2018;3.0;;;
1439;291 Autoindustrie;2019;3.0;;;
1440;291 Autoindustrie;2020;4.0;;;
1441;291 Autoindustrie;2021;2.0;;1.0;
1442;291 Autoindustrie;2022;3.0;;;
1443;292 Carrosserie-, aanhangwagenindustrie;2010;7.0;;;
1444;292 Carrosserie-, aanhangwagenindustrie;2011;7.0;;;
1445;292 Carrosserie-, aanhangwagenindustrie;2012;5.0;;;
1446;292 Carrosserie-, aanhangwagenindustrie;2013;4.0;227.0;;
1447;292 Carrosserie-, aanhangwagenindustrie;2014;5.0;;;
1448;292 Carrosserie-, aanhangwagenindustrie;2015;7.0;;;
1449;292 Carrosserie-, aanhangwagenindustrie;2016;12.0;;;
1450;292 Carrosserie-, aanhangwagenindustrie;2017;22.0;;;
1451;292 Carrosserie-, aanhangwagenindustrie;2018;35.0;;;
1452;292 Carrosserie-, aanhangwagenindustrie;2019;23.0;;;
1453;292 Carrosserie-, aanhangwagenindustrie;2020;12.0;;;
1454;292 Carrosserie-, aanhangwagenindustrie;2021;10.0;348.0;1.0;
1455;292 Carrosserie-, aanhangwagenindustrie;2022;11.0;936.0;;
1456;293 Auto-onderdelenindustrie;2010;4.0;;;
1457;293 Auto-onderdelenindustrie;2011;4.0;;;
1458;293 Auto-onderdelenindustrie;2012;4.0;;;
1459;293 Auto-onderdelenindustrie;2013;4.0;163.0;;
1460;293 Auto-onderdelenindustrie;2014;1.0;;;
1461;293 Auto-onderdelenindustrie;2015;1.0;;;
1462;293 Auto-onderdelenindustrie;2016;3.0;;;
1463;293 Auto-onderdelenindustrie;2017;6.0;142.0;;
1464;293 Auto-onderdelenindustrie;2018;4.0;89.0;;
1465;293 Auto-onderdelenindustrie;2019;1.0;;;
1466;293 Auto-onderdelenindustrie;2020;3.0;;;
1467;293 Auto-onderdelenindustrie;2021;2.0;;0.0;0.0
1468;293 Auto-onderdelenindustrie;2022;3.0;;;
1469;30 Overige transportmiddelenindustrie;2010;18.0;1902.0;;
1470;30 Overige transportmiddelenindustrie;2011;16.0;3374.0;;
1471;30 Overige transportmiddelenindustrie;2012;23.0;2514.0;;
1472;30 Overige transportmiddelenindustrie;2013;19.0;2812.0;;
1473;30 Overige transportmiddelenindustrie;2014;24.0;3049.0;;
1474;30 Overige transportmiddelenindustrie;2015;25.0;4343.0;;
1475;30 Overige transportmiddelenindustrie;2016;27.0;2919.0;;
1476;30 Overige transportmiddelenindustrie;2017;25.0;2956.0;;
1477;30 Overige transportmiddelenindustrie;2018;22.0;1151.0;;
1478;30 Overige transportmiddelenindustrie;2019;24.0;2109.0;;
1479;30 Overige transportmiddelenindustrie;2020;20.0;2447.0;;
1480;30 Overige transportmiddelenindustrie;2021;18.0;1979.0;0.0;0.0
1481;30 Overige transportmiddelenindustrie;2022;19.0;1609.0;;
1482;301 Scheepsbouw;2010;13.0;1677.0;;
1483;301 Scheepsbouw;2011;8.0;;;
1484;301 Scheepsbouw;2012;14.0;1845.0;;
1485;301 Scheepsbouw;2013;12.0;2229.0;;
1486;301 Scheepsbouw;2014;15.0;2204.0;;
1487;301 Scheepsbouw;2015;13.0;2784.0;;
1488;301 Scheepsbouw;2016;15.0;1998.0;;
1489;301 Scheepsbouw;2017;14.0;;;
1490;301 Scheepsbouw;2018;16.0;;;
1491;301 Scheepsbouw;2019;16.0;1579.0;;
1492;301 Scheepsbouw;2020;12.0;1524.0;;
1493;301 Scheepsbouw;2021;10.0;1017.0;0.0;0.0
1494;301 Scheepsbouw;2022;9.0;;;
1495;302 Industrie van rollend spoormaterieel;2010;0.0;0.0;;
1496;302 Industrie van rollend spoormaterieel;2011;0.0;0.0;;
1497;302 Industrie van rollend spoormaterieel;2012;1.0;;;
1498;302 Industrie van rollend spoormaterieel;2013;1.0;;;
1499;302 Industrie van rollend spoormaterieel;2014;0.0;0.0;;
1500;302 Industrie van rollend spoormaterieel;2015;0.0;0.0;;
1501;302 Industrie van rollend spoormaterieel;2016;0.0;0.0;;
1502;302 Industrie van rollend spoormaterieel;2017;0.0;0.0;;
1503;302 Industrie van rollend spoormaterieel;2018;0.0;0.0;;
1504;302 Industrie van rollend spoormaterieel;2019;0.0;0.0;;
1505;302 Industrie van rollend spoormaterieel;2020;0.0;0.0;;
1506;302 Industrie van rollend spoormaterieel;2021;1.0;;0.0;0.0
1507;302 Industrie van rollend spoormaterieel;2022;1.0;;;
1508;303 Vliegtuigindustrie;2010;2.0;;;
1509;303 Vliegtuigindustrie;2011;4.0;;;
1510;303 Vliegtuigindustrie;2012;4.0;287.0;;
1511;303 Vliegtuigindustrie;2013;3.0;;;
1512;303 Vliegtuigindustrie;2014;4.0;;;
1513;303 Vliegtuigindustrie;2015;4.0;;;
1514;303 Vliegtuigindustrie;2016;3.0;;;
1515;303 Vliegtuigindustrie;2017;3.0;;;
1516;303 Vliegtuigindustrie;2018;1.0;;;
1517;303 Vliegtuigindustrie;2019;2.0;;;
1518;303 Vliegtuigindustrie;2020;2.0;;;
1519;303 Vliegtuigindustrie;2021;0.0;0.0;0.0;0.0
1520;303 Vliegtuigindustrie;2022;0.0;0.0;;
1521;304 Industrie van gevechtsvoertuigen;2010;0.0;0.0;;
1522;304 Industrie van gevechtsvoertuigen;2011;0.0;0.0;;
1523;304 Industrie van gevechtsvoertuigen;2012;1.0;;;
1524;304 Industrie van gevechtsvoertuigen;2013;1.0;;;
1525;304 Industrie van gevechtsvoertuigen;2014;1.0;;;
1526;304 Industrie van gevechtsvoertuigen;2015;1.0;;;
1527;304 Industrie van gevechtsvoertuigen;2016;0.0;0.0;;
1528;304 Industrie van gevechtsvoertuigen;2017;0.0;0.0;;
1529;304 Industrie van gevechtsvoertuigen;2018;0.0;0.0;;
1530;304 Industrie van gevechtsvoertuigen;2019;0.0;0.0;;
1531;304 Industrie van gevechtsvoertuigen;2020;0.0;0.0;;
1532;304 Industrie van gevechtsvoertuigen;2021;0.0;0.0;0.0;0.0
1533;304 Industrie van gevechtsvoertuigen;2022;1.0;;;
1534;309 Overige transportmiddelenindustrie;2010;3.0;;;
1535;309 Overige transportmiddelenindustrie;2011;4.0;243.0;;
1536;309 Overige transportmiddelenindustrie;2012;3.0;;;
1537;309 Overige transportmiddelenindustrie;2013;2.0;;;
1538;309 Overige transportmiddelenindustrie;2014;4.0;;;
1539;309 Overige transportmiddelenindustrie;2015;7.0;;;
1540;309 Overige transportmiddelenindustrie;2016;9.0;;;
1541;309 Overige transportmiddelenindustrie;2017;8.0;794.0;;
1542;309 Overige transportmiddelenindustrie;2018;5.0;269.0;;
1543;309 Overige transportmiddelenindustrie;2019;6.0;;;
1544;309 Overige transportmiddelenindustrie;2020;6.0;;;
1545;309 Overige transportmiddelenindustrie;2021;7.0;;0.0;0.0
1546;309 Overige transportmiddelenindustrie;2022;8.0;753.0;;
1547;31 Meubelindustrie;2010;19.0;1056.0;;
1548;31 Meubelindustrie;2011;15.0;443.0;;
1549;31 Meubelindustrie;2012;25.0;771.0;;
1550;31 Meubelindustrie;2013;16.0;482.0;;
1551;31 Meubelindustrie;2014;18.0;577.0;;
1552;31 Meubelindustrie;2015;25.0;859.0;;
1553;31 Meubelindustrie;2016;36.0;1269.0;;
1554;31 Meubelindustrie;2017;53.0;1929.0;;
1555;31 Meubelindustrie;2018;55.0;1912.0;;
1556;31 Meubelindustrie;2019;45.0;1563.0;;
1557;31 Meubelindustrie;2020;45.0;1358.0;;
1558;31 Meubelindustrie;2021;37.0;1210.0;1.0;
1559;31 Meubelindustrie;2022;42.0;1406.0;;
1560;310 Meubelindustrie;2010;19.0;1056.0;;
1561;310 Meubelindustrie;2011;15.0;443.0;;
1562;310 Meubelindustrie;2012;25.0;771.0;;
1563;310 Meubelindustrie;2013;16.0;482.0;;
1564;310 Meubelindustrie;2014;18.0;577.0;;
1565;310 Meubelindustrie;2015;25.0;859.0;;
1566;310 Meubelindustrie;2016;36.0;1269.0;;
1567;310 Meubelindustrie;2017;53.0;1929.0;;
1568;310 Meubelindustrie;2018;55.0;1912.0;;
1569;310 Meubelindustrie;2019;45.0;1563.0;;
1570;310 Meubelindustrie;2020;45.0;1358.0;;
1571;310 Meubelindustrie;2021;37.0;1210.0;1.0;
1572;310 Meubelindustrie;2022;42.0;1406.0;;
1573;32 Overige industrie;2010;39.0;12679.0;;
1574;32 Overige industrie;2011;42.0;10742.0;;
1575;32 Overige industrie;2012;35.0;4635.0;;
1576;32 Overige industrie;2013;31.0;5121.0;;
1577;32 Overige industrie;2014;26.0;2564.0;;
1578;32 Overige industrie;2015;34.0;2240.0;;
1579;32 Overige industrie;2016;31.0;3429.0;;
1580;32 Overige industrie;2017;30.0;3391.0;;
1581;32 Overige industrie;2018;38.0;3681.0;;
1582;32 Overige industrie;2019;46.0;4866.0;;
1583;32 Overige industrie;2020;40.0;4854.0;;
1584;32 Overige industrie;2021;41.0;2606.0;3.0;
1585;32 Overige industrie;2022;36.0;3267.0;;
1586;321 Munten- en sieradenindustrie;2010;1.0;;;
1587;321 Munten- en sieradenindustrie;2011;1.0;;;
1588;321 Munten- en sieradenindustrie;2012;1.0;;;
1589;321 Munten- en sieradenindustrie;2013;2.0;;;
1590;321 Munten- en sieradenindustrie;2014;0.0;0.0;;
1591;321 Munten- en sieradenindustrie;2015;0.0;0.0;;
1592;321 Munten- en sieradenindustrie;2016;0.0;0.0;;
1593;321 Munten- en sieradenindustrie;2017;0.0;0.0;;
1594;321 Munten- en sieradenindustrie;2018;1.0;;;
1595;321 Munten- en sieradenindustrie;2019;0.0;0.0;;
1596;321 Munten- en sieradenindustrie;2020;1.0;;;
1597;321 Munten- en sieradenindustrie;2021;2.0;;0.0;0.0
1598;321 Munten- en sieradenindustrie;2022;2.0;;;
1599;322 Muziekinstrumentenindustrie;2010;0.0;0.0;;
1600;322 Muziekinstrumentenindustrie;2011;0.0;0.0;;
1601;322 Muziekinstrumentenindustrie;2012;1.0;;;
1602;322 Muziekinstrumentenindustrie;2013;1.0;;;
1603;322 Muziekinstrumentenindustrie;2014;1.0;;;
1604;322 Muziekinstrumentenindustrie;2015;1.0;;;
1605;322 Muziekinstrumentenindustrie;2016;0.0;0.0;;
1606;322 Muziekinstrumentenindustrie;2017;0.0;0.0;;
1607;322 Muziekinstrumentenindustrie;2018;0.0;0.0;;
1608;322 Muziekinstrumentenindustrie;2019;0.0;0.0;;
1609;322 Muziekinstrumentenindustrie;2020;0.0;0.0;;
1610;322 Muziekinstrumentenindustrie;2021;1.0;;0.0;0.0
1611;322 Muziekinstrumentenindustrie;2022;1.0;;;
1612;323 Sportartikelenindustrie;2010;0.0;0.0;;
1613;323 Sportartikelenindustrie;2011;0.0;0.0;;
1614;323 Sportartikelenindustrie;2012;3.0;;;
1615;323 Sportartikelenindustrie;2013;3.0;;;
1616;323 Sportartikelenindustrie;2014;2.0;;;
1617;323 Sportartikelenindustrie;2015;2.0;;;
1618;323 Sportartikelenindustrie;2016;1.0;;;
1619;323 Sportartikelenindustrie;2017;3.0;;;
1620;323 Sportartikelenindustrie;2018;3.0;;;
1621;323 Sportartikelenindustrie;2019;3.0;;;
1622;323 Sportartikelenindustrie;2020;2.0;;;
1623;323 Sportartikelenindustrie;2021;1.0;;0.0;0.0
1624;323 Sportartikelenindustrie;2022;3.0;;;
1625;324 Speelgoedindustrie;2010;2.0;;;
1626;324 Speelgoedindustrie;2011;5.0;;;
1627;324 Speelgoedindustrie;2012;2.0;;;
1628;324 Speelgoedindustrie;2013;2.0;;;
1629;324 Speelgoedindustrie;2014;2.0;;;
1630;324 Speelgoedindustrie;2015;3.0;;;
1631;324 Speelgoedindustrie;2016;2.0;;;
1632;324 Speelgoedindustrie;2017;1.0;;;
1633;324 Speelgoedindustrie;2018;2.0;;;
1634;324 Speelgoedindustrie;2019;2.0;;;
1635;324 Speelgoedindustrie;2020;0.0;0.0;;
1636;324 Speelgoedindustrie;2021;1.0;;0.0;0.0
1637;324 Speelgoedindustrie;2022;1.0;;;
1638;325 Medische instrumentenindustrie;2010;27.0;;;
1639;325 Medische instrumentenindustrie;2011;25.0;1908.0;;
1640;325 Medische instrumentenindustrie;2012;20.0;1066.0;;
1641;325 Medische instrumentenindustrie;2013;12.0;890.0;;
1642;325 Medische instrumentenindustrie;2014;13.0;658.0;;
1643;325 Medische instrumentenindustrie;2015;20.0;1017.0;;
1644;325 Medische instrumentenindustrie;2016;15.0;;;
1645;325 Medische instrumentenindustrie;2017;17.0;;;
1646;325 Medische instrumentenindustrie;2018;23.0;2198.0;;
1647;325 Medische instrumentenindustrie;2019;28.0;1688.0;;
1648;325 Medische instrumentenindustrie;2020;22.0;;;
1649;325 Medische instrumentenindustrie;2021;31.0;1891.0;3.0;
1650;325 Medische instrumentenindustrie;2022;23.0;2410.0;;
1651;329 Overige industrie;2010;9.0;10975.0;;
1652;329 Overige industrie;2011;11.0;8698.0;;
1653;329 Overige industrie;2012;8.0;;;
1654;329 Overige industrie;2013;11.0;3875.0;;
1655;329 Overige industrie;2014;8.0;1584.0;;
1656;329 Overige industrie;2015;8.0;877.0;;
1657;329 Overige industrie;2016;13.0;2685.0;;
1658;329 Overige industrie;2017;9.0;1560.0;;
1659;329 Overige industrie;2018;9.0;877.0;;
1660;329 Overige industrie;2019;13.0;2745.0;;
1661;329 Overige industrie;2020;15.0;3253.0;;
1662;329 Overige industrie;2021;5.0;141.0;0.0;0.0
1663;329 Overige industrie;2022;6.0;171.0;;
1664;33 Reparatie en installatie van machines;2010;50.0;3607.0;;
1665;33 Reparatie en installatie van machines;2011;42.0;2570.0;;
1666;33 Reparatie en installatie van machines;2012;45.0;2980.0;;
1667;33 Reparatie en installatie van machines;2013;48.0;3789.0;;
1668;33 Reparatie en installatie van machines;2014;55.0;4335.0;;
1669;33 Reparatie en installatie van machines;2015;52.0;3565.0;;
1670;33 Reparatie en installatie van machines;2016;61.0;2715.0;;
1671;33 Reparatie en installatie van machines;2017;76.0;2952.0;;
1672;33 Reparatie en installatie van machines;2018;75.0;5057.0;;
1673;33 Reparatie en installatie van machines;2019;67.0;4082.0;;
1674;33 Reparatie en installatie van machines;2020;59.0;3435.0;;
1675;33 Reparatie en installatie van machines;2021;59.0;3256.0;2.0;
1676;33 Reparatie en installatie van machines;2022;54.0;3493.0;;
1677;331 Reparatie van machines en apparatuur;2010;34.0;2212.0;;
1678;331 Reparatie van machines en apparatuur;2011;28.0;1504.0;;
1679;331 Reparatie van machines en apparatuur;2012;33.0;1783.0;;
1680;331 Reparatie van machines en apparatuur;2013;34.0;2335.0;;
1681;331 Reparatie van machines en apparatuur;2014;37.0;2813.0;;
1682;331 Reparatie van machines en apparatuur;2015;32.0;1571.0;;
1683;331 Reparatie van machines en apparatuur;2016;45.0;1765.0;;
1684;331 Reparatie van machines en apparatuur;2017;56.0;1988.0;;
1685;331 Reparatie van machines en apparatuur;2018;58.0;4235.0;;
1686;331 Reparatie van machines en apparatuur;2019;53.0;3394.0;;
1687;331 Reparatie van machines en apparatuur;2020;42.0;2320.0;;
1688;331 Reparatie van machines en apparatuur;2021;30.0;1602.0;1.0;
1689;331 Reparatie van machines en apparatuur;2022;28.0;1963.0;;
1690;332 Installatie van industriële machines;2010;16.0;1395.0;;
1691;332 Installatie van industriële machines;2011;14.0;1066.0;;
1692;332 Installatie van industriële machines;2012;12.0;1196.0;;
1693;332 Installatie van industriële machines;2013;14.0;1453.0;;
1694;332 Installatie van industriële machines;2014;18.0;1522.0;;
1695;332 Installatie van industriële machines;2015;20.0;1994.0;;
1696;332 Installatie van industriële machines;2016;16.0;951.0;;
1697;332 Installatie van industriële machines;2017;20.0;964.0;;
1698;332 Installatie van industriële machines;2018;17.0;822.0;;
1699;332 Installatie van industriële machines;2019;14.0;688.0;;
1700;332 Installatie van industriële machines;2020;17.0;1115.0;;
1701;332 Installatie van industriële machines;2021;29.0;1654.0;1.0;
1702;332 Installatie van industriële machines;2022;26.0;1530.0;;
1703;D Energievoorziening;2010;15.0;6748.0;;
1704;D Energievoorziening;2011;14.0;8654.0;;
1705;D Energievoorziening;2012;12.0;7077.0;;
1706;D Energievoorziening;2013;11.0;4542.0;;
1707;D Energievoorziening;2014;7.0;768.0;;
1708;D Energievoorziening;2015;13.0;4026.0;;
1709;D Energievoorziening;2016;11.0;3231.0;;
1710;D Energievoorziening;2017;16.0;4968.0;;
1711;D Energievoorziening;2018;21.0;6024.0;;
1712;D Energievoorziening;2019;22.0;2035.0;;
1713;D Energievoorziening;2020;24.0;3365.0;;
1714;D Energievoorziening;2021;27.0;5893.0;2.0;
1715;D Energievoorziening;2022;30.0;6919.0;;
1716;35 Energiebedrijven;2010;15.0;6748.0;;
1717;35 Energiebedrijven;2011;14.0;8654.0;;
1718;35 Energiebedrijven;2012;12.0;7077.0;;
1719;35 Energiebedrijven;2013;11.0;4542.0;;
1720;35 Energiebedrijven;2014;7.0;768.0;;
1721;35 Energiebedrijven;2015;13.0;4026.0;;
1722;35 Energiebedrijven;2016;11.0;3231.0;;
1723;35 Energiebedrijven;2017;16.0;4968.0;;
1724;35 Energiebedrijven;2018;21.0;6024.0;;
1725;35 Energiebedrijven;2019;22.0;2035.0;;
1726;35 Energiebedrijven;2020;24.0;3365.0;;
1727;35 Energiebedrijven;2021;27.0;5893.0;2.0;
1728;35 Energiebedrijven;2022;30.0;6919.0;;
1729;351 Energiebedrijven;2010;15.0;6748.0;;
1730;351 Energiebedrijven;2011;14.0;8654.0;;
1731;351 Energiebedrijven;2012;12.0;7077.0;;
1732;351 Energiebedrijven;2013;11.0;4542.0;;
1733;351 Energiebedrijven;2014;7.0;768.0;;
1734;351 Energiebedrijven;2015;13.0;4026.0;;
1735;351 Energiebedrijven;2016;11.0;3231.0;;
1736;351 Energiebedrijven;2017;16.0;4968.0;;
1737;351 Energiebedrijven;2018;21.0;6024.0;;
1738;351 Energiebedrijven;2019;22.0;2035.0;;
1739;351 Energiebedrijven;2020;24.0;3365.0;;
1740;351 Energiebedrijven;2021;27.0;5893.0;2.0;
1741;351 Energiebedrijven;2022;29.0;;;
1742;352 Productie van biogas;2010;0.0;0.0;;
1743;352 Productie van biogas;2011;0.0;0.0;;
1744;352 Productie van biogas;2012;0.0;0.0;;
1745;352 Productie van biogas;2013;0.0;0.0;;
1746;352 Productie van biogas;2014;0.0;0.0;;
1747;352 Productie van biogas;2015;0.0;0.0;;
1748;352 Productie van biogas;2016;0.0;0.0;;
1749;352 Productie van biogas;2017;0.0;0.0;;
1750;352 Productie van biogas;2018;0.0;0.0;;
1751;352 Productie van biogas;2019;0.0;0.0;;
1752;352 Productie van biogas;2020;0.0;0.0;;
1753;352 Productie van biogas;2021;0.0;0.0;0.0;0.0
1754;352 Productie van biogas;2022;0.0;0.0;;
1755;353 Productie van stoom en koele lucht;2010;0.0;0.0;;
1756;353 Productie van stoom en koele lucht;2011;0.0;0.0;;
1757;353 Productie van stoom en koele lucht;2012;0.0;0.0;;
1758;353 Productie van stoom en koele lucht;2013;0.0;0.0;;
1759;353 Productie van stoom en koele lucht;2014;0.0;0.0;;
1760;353 Productie van stoom en koele lucht;2015;0.0;0.0;;
1761;353 Productie van stoom en koele lucht;2016;0.0;0.0;;
1762;353 Productie van stoom en koele lucht;2017;0.0;0.0;;
1763;353 Productie van stoom en koele lucht;2018;0.0;0.0;;
1764;353 Productie van stoom en koele lucht;2019;0.0;0.0;;
1765;353 Productie van stoom en koele lucht;2020;0.0;0.0;;
1766;353 Productie van stoom en koele lucht;2021;0.0;0.0;0.0;0.0
1767;353 Productie van stoom en koele lucht;2022;1.0;;;
1768;E Waterbedrijven en afvalbeheer;2010;41.0;3993.0;;
1769;E Waterbedrijven en afvalbeheer;2011;44.0;2879.0;;
1770;E Waterbedrijven en afvalbeheer;2012;33.0;1833.0;;
1771;E Waterbedrijven en afvalbeheer;2013;31.0;1767.0;;
1772;E Waterbedrijven en afvalbeheer;2014;27.0;2028.0;;
1773;E Waterbedrijven en afvalbeheer;2015;24.0;1640.0;;
1774;E Waterbedrijven en afvalbeheer;2016;28.0;1850.0;;
1775;E Waterbedrijven en afvalbeheer;2017;47.0;3226.0;;
1776;E Waterbedrijven en afvalbeheer;2018;49.0;2129.0;;
1777;E Waterbedrijven en afvalbeheer;2019;45.0;5445.0;;
1778;E Waterbedrijven en afvalbeheer;2020;42.0;5596.0;;
1779;E Waterbedrijven en afvalbeheer;2021;42.0;5681.0;3.0;
1780;E Waterbedrijven en afvalbeheer;2022;41.0;2856.0;;
1781;36 Waterleidingbedrijven;2010;0.0;0.0;;
1782;36 Waterleidingbedrijven;2011;0.0;0.0;;
1783;36 Waterleidingbedrijven;2012;0.0;0.0;;
1784;36 Waterleidingbedrijven;2013;0.0;0.0;;
1785;36 Waterleidingbedrijven;2014;0.0;0.0;;
1786;36 Waterleidingbedrijven;2015;0.0;0.0;;
1787;36 Waterleidingbedrijven;2016;1.0;;;
1788;36 Waterleidingbedrijven;2017;1.0;;;
1789;36 Waterleidingbedrijven;2018;1.0;;;
1790;36 Waterleidingbedrijven;2019;0.0;0.0;;
1791;36 Waterleidingbedrijven;2020;1.0;;;
1792;36 Waterleidingbedrijven;2021;0.0;0.0;0.0;0.0
1793;36 Waterleidingbedrijven;2022;2.0;;;
1794;360 Waterleidingbedrijven;2010;0.0;0.0;;
1795;360 Waterleidingbedrijven;2011;0.0;0.0;;
1796;360 Waterleidingbedrijven;2012;0.0;0.0;;
1797;360 Waterleidingbedrijven;2013;0.0;0.0;;
1798;360 Waterleidingbedrijven;2014;0.0;0.0;;
1799;360 Waterleidingbedrijven;2015;0.0;0.0;;
1800;360 Waterleidingbedrijven;2016;1.0;;;
1801;360 Waterleidingbedrijven;2017;1.0;;;
1802;360 Waterleidingbedrijven;2018;1.0;;;
1803;360 Waterleidingbedrijven;2019;0.0;0.0;;
1804;360 Waterleidingbedrijven;2020;1.0;;;
1805;360 Waterleidingbedrijven;2021;0.0;0.0;0.0;0.0
1806;360 Waterleidingbedrijven;2022;2.0;;;
1807;37 Afvalwaterinzameling en -behandeling;2010;1.0;;;
1808;37 Afvalwaterinzameling en -behandeling;2011;3.0;;;
1809;37 Afvalwaterinzameling en -behandeling;2012;1.0;;;
1810;37 Afvalwaterinzameling en -behandeling;2013;3.0;;;
1811;37 Afvalwaterinzameling en -behandeling;2014;3.0;;;
1812;37 Afvalwaterinzameling en -behandeling;2015;2.0;;;
1813;37 Afvalwaterinzameling en -behandeling;2016;2.0;;;
1814;37 Afvalwaterinzameling en -behandeling;2017;2.0;;;
1815;37 Afvalwaterinzameling en -behandeling;2018;2.0;;;
1816;37 Afvalwaterinzameling en -behandeling;2019;4.0;96.0;;
1817;37 Afvalwaterinzameling en -behandeling;2020;3.0;;;
1818;37 Afvalwaterinzameling en -behandeling;2021;3.0;;0.0;0.0
1819;37 Afvalwaterinzameling en -behandeling;2022;2.0;;;
1820;370 Afvalwaterinzameling en -behandeling;2010;1.0;;;
1821;370 Afvalwaterinzameling en -behandeling;2011;3.0;;;
1822;370 Afvalwaterinzameling en -behandeling;2012;1.0;;;
1823;370 Afvalwaterinzameling en -behandeling;2013;3.0;;;
1824;370 Afvalwaterinzameling en -behandeling;2014;3.0;;;
