ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
7475;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2021;;;;43165.0;66678.0;6360.0;2571;2253
7476;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2022;;;;43448.0;67572.0;6499.0;2582;2230
7477;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2023;;;;45042.0;70227.0;6752.0;2678;2278
7478;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2024;;;;45005.0;70659.0;6770.0;2677;2253
7479;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2025;;;;44533.0;70169.0;6682.0;2650;2237
7480;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2026;;;;44129.0;69677.0;6622.0;2627;2187
7481;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2027;;;;44342.0;69777.0;6543.0;2639;2166
7482;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2028;;;;43282.0;68054.0;6345.0;2576;2114
7483;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2029;;;;43160.0;67709.0;6278.0;2570;2100
7484;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2030;;;;43359.0;68031.0;6308.0;2590;2089
7485;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2031;;;;44682.0;69755.0;6455.0;2671;2134
7486;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2032;;;;45082.0;70171.0;6481.0;2697;2144
7487;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2033;;;;46101.0;71565.0;6633.0;2758;2180
7488;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2034;;;;45562.0;70596.0;6524.0;2726;2155
7489;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2035;;;;45305.0;70069.0;6464.0;2711;2141
7490;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2036;;;;45194.0;69766.0;6433.0;2705;2134
7491;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2037;;;;43872.0;67837.0;6261.0;2626;2081
7492;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2038;;;;42765.0;66144.0;6085.0;2559;2037
7493;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2039;;;;42445.0;65622.0;6023.0;2540;2025
7494;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2040;;;;41716.0;64691.0;5958.0;2497;1996
7495;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2041;;;;42436.0;65662.0;6025.0;2540;2026
7496;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2042;;;;42392.0;65684.0;6034.0;2538;2025
7497;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2043;;;;42175.0;65513.0;6033.0;2526;2017
7498;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2044;;;;41287.0;64237.0;5880.0;2472;1984
7499;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2045;;;;40423.0;63126.0;5775.0;2420;1952
7500;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2046;;;;39569.0;62003.0;5659.0;2369;1919
7501;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2047;;;;40194.0;63080.0;5775.0;2407;1945
7502;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2048;;;;39889.0;62615.0;5723.0;2389;1935
7503;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2049;;;;40351.0;63423.0;5796.0;2416;1954
7504;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2050;;;;40813.0;64258.0;5870.0;2445;1973
7505;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2051;;;;41226.0;65012.0;5936.0;2470;1990
7506;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2052;;;;41696.0;65839.0;6009.0;2499;2010
7507;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2053;;;;42006.0;66420.0;6060.0;2518;2023
7508;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2054;;;;42306.0;66969.0;6108.0;2536;2035
7509;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2055;;;;42613.0;67513.0;6157.0;2555;2048
7510;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2056;;;;42892.0;68005.0;6201.0;2572;2059
7511;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2057;;;;43131.0;68428.0;6238.0;2586;2069
7512;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2058;;;;43312.0;68748.0;6267.0;2597;2076
7513;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2059;;;;43459.0;69001.0;6290.0;2606;2082
7514;Totaal mannen en vrouwen;32 jaar;Ongehuwd;2060;;;;43576.0;69198.0;6308.0;2613;2087
7515;Totaal mannen en vrouwen;32 jaar;Gehuwd;2016;;;;1073.0;74008.0;713.0;165;137
7516;Totaal mannen en vrouwen;32 jaar;Gehuwd;2017;;;;1095.0;75463.0;740.0;170;181
7517;Totaal mannen en vrouwen;32 jaar;Gehuwd;2018;;;;1094.0;75816.0;751.0;166;194
7518;Totaal mannen en vrouwen;32 jaar;Gehuwd;2019;;;;1106.0;76630.0;756.0;168;167
7519;Totaal mannen en vrouwen;32 jaar;Gehuwd;2020;;;;1088.0;76263.0;750.0;166;137
7520;Totaal mannen en vrouwen;32 jaar;Gehuwd;2021;;;;1067.0;75975.0;739.0;165;117
7521;Totaal mannen en vrouwen;32 jaar;Gehuwd;2022;;;;1077.0;77150.0;742.0;167;105
7522;Totaal mannen en vrouwen;32 jaar;Gehuwd;2023;;;;1117.0;79659.0;754.0;173;96
7523;Totaal mannen en vrouwen;32 jaar;Gehuwd;2024;;;;1107.0;79443.0;746.0;172;88
7524;Totaal mannen en vrouwen;32 jaar;Gehuwd;2025;;;;1088.0;78781.0;736.0;170;83
7525;Totaal mannen en vrouwen;32 jaar;Gehuwd;2026;;;;1079.0;78628.0;734.0;169;80
7526;Totaal mannen en vrouwen;32 jaar;Gehuwd;2027;;;;1089.0;79595.0;742.0;171;79
7527;Totaal mannen en vrouwen;32 jaar;Gehuwd;2028;;;;1063.0;78330.0;734.0;168;78
7528;Totaal mannen en vrouwen;32 jaar;Gehuwd;2029;;;;1061.0;77999.0;727.0;168;77
7529;Totaal mannen en vrouwen;32 jaar;Gehuwd;2030;;;;1064.0;78351.0;736.0;170;77
7530;Totaal mannen en vrouwen;32 jaar;Gehuwd;2031;;;;1101.0;80306.0;752.0;176;79
7531;Totaal mannen en vrouwen;32 jaar;Gehuwd;2032;;;;1111.0;80746.0;755.0;178;79
7532;Totaal mannen en vrouwen;32 jaar;Gehuwd;2033;;;;1137.0;82339.0;772.0;182;80
7533;Totaal mannen en vrouwen;32 jaar;Gehuwd;2034;;;;1123.0;81190.0;760.0;180;79
7534;Totaal mannen en vrouwen;32 jaar;Gehuwd;2035;;;;1116.0;80574.0;754.0;179;79
7535;Totaal mannen en vrouwen;32 jaar;Gehuwd;2036;;;;1113.0;80226.0;751.0;179;79
7536;Totaal mannen en vrouwen;32 jaar;Gehuwd;2037;;;;1076.0;78027.0;732.0;174;78
7537;Totaal mannen en vrouwen;32 jaar;Gehuwd;2038;;;;1046.0;76075.0;713.0;169;77
7538;Totaal mannen en vrouwen;32 jaar;Gehuwd;2039;;;;1038.0;75457.0;706.0;168;76
7539;Totaal mannen en vrouwen;32 jaar;Gehuwd;2040;;;;1016.0;74378.0;699.0;165;76
7540;Totaal mannen en vrouwen;32 jaar;Gehuwd;2041;;;;1037.0;75460.0;706.0;168;76
7541;Totaal mannen en vrouwen;32 jaar;Gehuwd;2042;;;;1035.0;75471.0;707.0;168;76
7542;Totaal mannen en vrouwen;32 jaar;Gehuwd;2043;;;;1029.0;75278.0;706.0;167;76
7543;Totaal mannen en vrouwen;32 jaar;Gehuwd;2044;;;;1008.0;73799.0;690.0;163;75
7544;Totaal mannen en vrouwen;32 jaar;Gehuwd;2045;;;;985.0;72533.0;678.0;160;75
7545;Totaal mannen en vrouwen;32 jaar;Gehuwd;2046;;;;963.0;71248.0;666.0;156;74
7546;Totaal mannen en vrouwen;32 jaar;Gehuwd;2047;;;;981.0;72488.0;678.0;159;75
7547;Totaal mannen en vrouwen;32 jaar;Gehuwd;2048;;;;975.0;71895.0;674.0;158;75
7548;Totaal mannen en vrouwen;32 jaar;Gehuwd;2049;;;;988.0;72814.0;682.0;160;75
7549;Totaal mannen en vrouwen;32 jaar;Gehuwd;2050;;;;1000.0;73770.0;690.0;162;76
7550;Totaal mannen en vrouwen;32 jaar;Gehuwd;2051;;;;1011.0;74627.0;697.0;164;76
7551;Totaal mannen en vrouwen;32 jaar;Gehuwd;2052;;;;1024.0;75564.0;704.0;166;76
7552;Totaal mannen en vrouwen;32 jaar;Gehuwd;2053;;;;1032.0;76216.0;710.0;167;77
7553;Totaal mannen en vrouwen;32 jaar;Gehuwd;2054;;;;1039.0;76829.0;715.0;168;77
7554;Totaal mannen en vrouwen;32 jaar;Gehuwd;2055;;;;1047.0;77436.0;720.0;170;77
7555;Totaal mannen en vrouwen;32 jaar;Gehuwd;2056;;;;1054.0;77982.0;725.0;171;77
7556;Totaal mannen en vrouwen;32 jaar;Gehuwd;2057;;;;1060.0;78451.0;729.0;172;77
7557;Totaal mannen en vrouwen;32 jaar;Gehuwd;2058;;;;1064.0;78800.0;732.0;173;78
7558;Totaal mannen en vrouwen;32 jaar;Gehuwd;2059;;;;1068.0;79071.0;734.0;173;78
7559;Totaal mannen en vrouwen;32 jaar;Gehuwd;2060;;;;1070.0;79279.0;736.0;174;78
7560;Totaal mannen en vrouwen;32 jaar;Verweduwd;2016;;;;37.0;28.0;85.0;4;2
7561;Totaal mannen en vrouwen;32 jaar;Verweduwd;2017;;;;34.0;28.0;74.0;3;5
7562;Totaal mannen en vrouwen;32 jaar;Verweduwd;2018;;;;37.0;32.0;75.0;4;6
7563;Totaal mannen en vrouwen;32 jaar;Verweduwd;2019;;;;38.0;35.0;74.0;3;5
7564;Totaal mannen en vrouwen;32 jaar;Verweduwd;2020;;;;33.0;27.0;58.0;3;4
7565;Totaal mannen en vrouwen;32 jaar;Verweduwd;2021;;;;37.0;32.0;62.0;3;5
7566;Totaal mannen en vrouwen;32 jaar;Verweduwd;2022;;;;36.0;29.0;57.0;3;5
7567;Totaal mannen en vrouwen;32 jaar;Verweduwd;2023;;;;39.0;32.0;59.0;3;5
7568;Totaal mannen en vrouwen;32 jaar;Verweduwd;2024;;;;39.0;32.0;58.0;3;5
7569;Totaal mannen en vrouwen;32 jaar;Verweduwd;2025;;;;39.0;33.0;59.0;3;5
7570;Totaal mannen en vrouwen;32 jaar;Verweduwd;2026;;;;39.0;33.0;60.0;3;5
7571;Totaal mannen en vrouwen;32 jaar;Verweduwd;2027;;;;39.0;34.0;61.0;3;5
7572;Totaal mannen en vrouwen;32 jaar;Verweduwd;2028;;;;38.0;33.0;60.0;3;5
7573;Totaal mannen en vrouwen;32 jaar;Verweduwd;2029;;;;38.0;33.0;59.0;3;5
7574;Totaal mannen en vrouwen;32 jaar;Verweduwd;2030;;;;38.0;34.0;59.0;3;5
7575;Totaal mannen en vrouwen;32 jaar;Verweduwd;2031;;;;39.0;34.0;60.0;3;5
7576;Totaal mannen en vrouwen;32 jaar;Verweduwd;2032;;;;39.0;34.0;60.0;3;5
7577;Totaal mannen en vrouwen;32 jaar;Verweduwd;2033;;;;40.0;34.0;61.0;3;5
7578;Totaal mannen en vrouwen;32 jaar;Verweduwd;2034;;;;39.0;34.0;60.0;3;5
7579;Totaal mannen en vrouwen;32 jaar;Verweduwd;2035;;;;39.0;34.0;59.0;3;5
7580;Totaal mannen en vrouwen;32 jaar;Verweduwd;2036;;;;38.0;33.0;58.0;3;5
7581;Totaal mannen en vrouwen;32 jaar;Verweduwd;2037;;;;37.0;32.0;56.0;3;5
7582;Totaal mannen en vrouwen;32 jaar;Verweduwd;2038;;;;36.0;31.0;55.0;3;4
7583;Totaal mannen en vrouwen;32 jaar;Verweduwd;2039;;;;35.0;31.0;54.0;3;4
7584;Totaal mannen en vrouwen;32 jaar;Verweduwd;2040;;;;34.0;30.0;53.0;3;4
7585;Totaal mannen en vrouwen;32 jaar;Verweduwd;2041;;;;35.0;31.0;53.0;3;4
7586;Totaal mannen en vrouwen;32 jaar;Verweduwd;2042;;;;35.0;31.0;53.0;3;4
7587;Totaal mannen en vrouwen;32 jaar;Verweduwd;2043;;;;35.0;30.0;52.0;3;4
7588;Totaal mannen en vrouwen;32 jaar;Verweduwd;2044;;;;34.0;30.0;51.0;3;4
7589;Totaal mannen en vrouwen;32 jaar;Verweduwd;2045;;;;33.0;28.0;50.0;3;4
7590;Totaal mannen en vrouwen;32 jaar;Verweduwd;2046;;;;32.0;28.0;49.0;3;4
7591;Totaal mannen en vrouwen;32 jaar;Verweduwd;2047;;;;32.0;28.0;49.0;3;4
7592;Totaal mannen en vrouwen;32 jaar;Verweduwd;2048;;;;32.0;28.0;49.0;3;4
7593;Totaal mannen en vrouwen;32 jaar;Verweduwd;2049;;;;32.0;28.0;49.0;3;4
7594;Totaal mannen en vrouwen;32 jaar;Verweduwd;2050;;;;32.0;28.0;49.0;3;4
7595;Totaal mannen en vrouwen;32 jaar;Verweduwd;2051;;;;32.0;28.0;49.0;3;4
7596;Totaal mannen en vrouwen;32 jaar;Verweduwd;2052;;;;33.0;30.0;50.0;3;4
7597;Totaal mannen en vrouwen;32 jaar;Verweduwd;2053;;;;33.0;30.0;50.0;3;4
7598;Totaal mannen en vrouwen;32 jaar;Verweduwd;2054;;;;33.0;30.0;50.0;3;4
7599;Totaal mannen en vrouwen;32 jaar;Verweduwd;2055;;;;33.0;30.0;50.0;3;4
7600;Totaal mannen en vrouwen;32 jaar;Verweduwd;2056;;;;33.0;30.0;50.0;3;4
7601;Totaal mannen en vrouwen;32 jaar;Verweduwd;2057;;;;33.0;30.0;50.0;3;4
7602;Totaal mannen en vrouwen;32 jaar;Verweduwd;2058;;;;33.0;30.0;50.0;3;4
7603;Totaal mannen en vrouwen;32 jaar;Verweduwd;2059;;;;33.0;30.0;50.0;3;4
7604;Totaal mannen en vrouwen;32 jaar;Verweduwd;2060;;;;33.0;30.0;50.0;3;4
7605;Totaal mannen en vrouwen;32 jaar;Gescheiden;2016;;;;1823.0;2372.0;2161.0;213;37
7606;Totaal mannen en vrouwen;32 jaar;Gescheiden;2017;;;;1837.0;2387.0;2114.0;192;38
7607;Totaal mannen en vrouwen;32 jaar;Gescheiden;2018;;;;1790.0;2317.0;2077.0;183;36
7608;Totaal mannen en vrouwen;32 jaar;Gescheiden;2019;;;;1811.0;2333.0;2083.0;187;35
7609;Totaal mannen en vrouwen;32 jaar;Gescheiden;2020;;;;1771.0;2240.0;2010.0;179;33
7610;Totaal mannen en vrouwen;32 jaar;Gescheiden;2021;;;;1714.0;2173.0;1983.0;175;30
7611;Totaal mannen en vrouwen;32 jaar;Gescheiden;2022;;;;1724.0;2159.0;1963.0;174;29
7612;Totaal mannen en vrouwen;32 jaar;Gescheiden;2023;;;;1775.0;2192.0;1975.0;179;29
7613;Totaal mannen en vrouwen;32 jaar;Gescheiden;2024;;;;1756.0;2158.0;1935.0;176;28
7614;Totaal mannen en vrouwen;32 jaar;Gescheiden;2025;;;;1721.0;2102.0;1880.0;172;27
7615;Totaal mannen en vrouwen;32 jaar;Gescheiden;2026;;;;1712.0;2090.0;1870.0;172;27
7616;Totaal mannen en vrouwen;32 jaar;Gescheiden;2027;;;;1740.0;2125.0;1901.0;175;27
7617;Totaal mannen en vrouwen;32 jaar;Gescheiden;2028;;;;1703.0;2098.0;1897.0;172;27
7618;Totaal mannen en vrouwen;32 jaar;Gescheiden;2029;;;;1704.0;2094.0;1885.0;173;27
7619;Totaal mannen en vrouwen;32 jaar;Gescheiden;2030;;;;1719.0;2119.0;1911.0;176;27
7620;Totaal mannen en vrouwen;32 jaar;Gescheiden;2031;;;;1789.0;2189.0;1956.0;183;28
7621;Totaal mannen en vrouwen;32 jaar;Gescheiden;2032;;;;1811.0;2208.0;1964.0;186;29
7622;Totaal mannen en vrouwen;32 jaar;Gescheiden;2033;;;;1863.0;2265.0;2009.0;191;30
7623;Totaal mannen en vrouwen;32 jaar;Gescheiden;2034;;;;1840.0;2234.0;1978.0;189;29
7624;Totaal mannen en vrouwen;32 jaar;Gescheiden;2035;;;;1831.0;2219.0;1961.0;188;29
7625;Totaal mannen en vrouwen;32 jaar;Gescheiden;2036;;;;1828.0;2212.0;1952.0;187;29
7626;Totaal mannen en vrouwen;32 jaar;Gescheiden;2037;;;;1764.0;2144.0;1902.0;181;28
7627;Totaal mannen en vrouwen;32 jaar;Gescheiden;2038;;;;1711.0;2085.0;1851.0;176;28
7628;Totaal mannen en vrouwen;32 jaar;Gescheiden;2039;;;;1697.0;2067.0;1833.0;175;27
7629;Totaal mannen en vrouwen;32 jaar;Gescheiden;2040;;;;1660.0;2034.0;1814.0;172;27
7630;Totaal mannen en vrouwen;32 jaar;Gescheiden;2041;;;;1699.0;2072.0;1834.0;175;27
7631;Totaal mannen en vrouwen;32 jaar;Gescheiden;2042;;;;1699.0;2074.0;1837.0;175;27
7632;Totaal mannen en vrouwen;32 jaar;Gescheiden;2043;;;;1692.0;2070.0;1836.0;175;27
7633;Totaal mannen en vrouwen;32 jaar;Gescheiden;2044;;;;1653.0;2025.0;1792.0;171;27
7634;Totaal mannen en vrouwen;32 jaar;Gescheiden;2045;;;;1614.0;1984.0;1762.0;167;26
7635;Totaal mannen en vrouwen;32 jaar;Gescheiden;2046;;;;1576.0;1943.0;1729.0;163;25
7636;Totaal mannen en vrouwen;32 jaar;Gescheiden;2047;;;;1610.0;1985.0;1763.0;166;26
7637;Totaal mannen en vrouwen;32 jaar;Gescheiden;2048;;;;1600.0;1972.0;1749.0;165;26
7638;Totaal mannen en vrouwen;32 jaar;Gescheiden;2049;;;;1625.0;2003.0;1771.0;168;26
7639;Totaal mannen en vrouwen;32 jaar;Gescheiden;2050;;;;1651.0;2032.0;1792.0;170;27
7640;Totaal mannen en vrouwen;32 jaar;Gescheiden;2051;;;;1673.0;2059.0;1812.0;173;27
7641;Totaal mannen en vrouwen;32 jaar;Gescheiden;2052;;;;1699.0;2088.0;1833.0;175;28
7642;Totaal mannen en vrouwen;32 jaar;Gescheiden;2053;;;;1717.0;2109.0;1848.0;177;28
7643;Totaal mannen en vrouwen;32 jaar;Gescheiden;2054;;;;1734.0;2128.0;1862.0;179;28
7644;Totaal mannen en vrouwen;32 jaar;Gescheiden;2055;;;;1751.0;2148.0;1877.0;180;28
7645;Totaal mannen en vrouwen;32 jaar;Gescheiden;2056;;;;1767.0;2166.0;1890.0;182;29
7646;Totaal mannen en vrouwen;32 jaar;Gescheiden;2057;;;;1780.0;2182.0;1901.0;183;29
7647;Totaal mannen en vrouwen;32 jaar;Gescheiden;2058;;;;1790.0;2194.0;1909.0;184;29
7648;Totaal mannen en vrouwen;32 jaar;Gescheiden;2059;;;;1798.0;2204.0;1916.0;185;29
7649;Totaal mannen en vrouwen;32 jaar;Gescheiden;2060;;;;1805.0;2211.0;1921.0;186;29
7650;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2016;200304.0;198362.0;9131.0;39772.0;137798.0;9208.0;2453;1942
7651;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2017;200556.0;198461.0;9275.0;40001.0;137423.0;9306.0;2456;2095
7652;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2018;207279.0;204956.0;9794.0;41238.0;141809.0;9615.0;2500;2323
7653;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2019;211287.0;208920.0;10299.0;42175.0;144211.0;9695.0;2540;2367
7654;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2020;216577.0;214275.0;10855.0;43039.0;147864.0;9938.0;2579;2302
7655;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2021;218150.0;215828.0;11190.0;43309.0;148848.0;9902.0;2579;2322
7656;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2022;218326.0;216030.0;11317.0;43040.0;149136.0;9968.0;2569;2296
7657;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2023;220973.0;218701.0;11563.0;43258.0;151194.0;10108.0;2578;2272
7658;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2024;228848.0;226534.0;12121.0;44827.0;156491.0;10424.0;2671;2314
7659;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2025;228943.0;226653.0;12182.0;44752.0;156648.0;10405.0;2666;2290
7660;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2026;226915.0;224640.0;12116.0;44250.0;155387.0;10251.0;2636;2275
7661;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2027;225589.0;223361.0;12027.0;43849.0;154689.0;10180.0;2616;2228
7662;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2028;226979.0;224768.0;12110.0;44089.0;155785.0;10153.0;2631;2211
7663;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2029;222208.0;220048.0;11830.0;43025.0;152698.0;9924.0;2571;2160
7664;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2030;221344.0;219195.0;11841.0;42930.0;152026.0;9830.0;2568;2149
7665;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2031;222834.0;220690.0;12194.0;43168.0;152817.0;9918.0;2593;2144
7666;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2032;228839.0;226648.0;12584.0;44546.0;156694.0;10146.0;2678;2191
7667;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2033;230382.0;228179.0;12703.0;44966.0;157616.0;10189.0;2705;2203
7668;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2034;235191.0;232950.0;12993.0;46013.0;160750.0;10425.0;2769;2241
7669;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2035;232096.0;229879.0;12838.0;45481.0;158564.0;10259.0;2737;2217
7670;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2036;230472.0;228269.0;12768.0;45226.0;157385.0;10167.0;2723;2203
7671;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2037;229610.0;227413.0;12736.0;45121.0;156719.0;10120.0;2717;2197
7672;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2038;223166.0;221024.0;12349.0;43759.0;152426.0;9854.0;2636;2142
7673;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2039;217545.0;215447.0;12035.0;42622.0;148641.0;9582.0;2567;2098
7674;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2040;215821.0;213736.0;11950.0;42291.0;147465.0;9484.0;2546;2085
7675;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2041;212573.0;210517.0;11731.0;41526.0;145376.0;9382.0;2502;2056
7676;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2042;215866.0;213780.0;11948.0;42269.0;147531.0;9485.0;2547;2086
7677;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2043;215842.0;213757.0;11930.0;42219.0;147565.0;9498.0;2545;2085
7678;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2044;215140.0;213064.0;11860.0;41994.0;147183.0;9496.0;2531;2076
7679;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2045;210802.0;208760.0;11611.0;41100.0;144311.0;9261.0;2477;2042
7680;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2046;206931.0;204922.0;11358.0;40217.0;141824.0;9099.0;2424;2009
7681;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2047;203035.0;201060.0;11112.0;39347.0;139311.0;8919.0;2371;1975
7682;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2048;206497.0;204495.0;11280.0;39984.0;141724.0;9096.0;2411;2002
7683;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2049;204936.0;202943.0;11152.0;39697.0;140677.0;9023.0;2394;1993
7684;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2050;207496.0;205483.0;11284.0;40169.0;142474.0;9134.0;2422;2013
7685;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2051;210116.0;208085.0;11425.0;40638.0;144323.0;9248.0;2451;2031
7686;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2052;212476.0;210427.0;11552.0;41059.0;145990.0;9349.0;2477;2049
7687;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2053;215076.0;213007.0;11694.0;41534.0;147812.0;9460.0;2507;2069
7688;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2054;216876.0;214795.0;11789.0;41850.0;149088.0;9540.0;2528;2081
7689;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2055;218575.0;216481.0;11879.0;42152.0;150290.0;9614.0;2546;2094
7690;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2056;220274.0;218166.0;11971.0;42463.0;151480.0;9687.0;2565;2108
7691;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2057;221816.0;219697.0;12055.0;42748.0;152557.0;9755.0;2582;2119
7692;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2058;223141.0;221012.0;12129.0;42993.0;153480.0;9813.0;2597;2129
7693;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2059;224136.0;222000.0;12184.0;43177.0;154173.0;9857.0;2609;2136
7694;Totaal mannen en vrouwen;33 jaar;Totaal burgerlijke staat;2060;224921.0;222779.0;12227.0;43328.0;154715.0;9892.0;2617;2142
7695;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2016;;;;36512.0;55038.0;5772.0;2085;1778
7696;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2017;;;;36816.0;55808.0;5877.0;2088;1877
7697;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2018;;;;38020.0;58497.0;6210.0;2140;2088
7698;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2019;;;;39006.0;60576.0;6327.0;2188;2160
7699;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2020;;;;39850.0;63207.0;6560.0;2226;2125
7700;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2021;;;;40177.0;64540.0;6622.0;2234;2167
7701;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2022;;;;39976.0;65121.0;6728.0;2228;2157
7702;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2023;;;;40168.0;65894.0;6882.0;2235;2142
7703;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2024;;;;41621.0;68359.0;7156.0;2316;2191
7704;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2025;;;;41575.0;68781.0;7187.0;2315;2173
7705;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2026;;;;41129.0;68312.0;7102.0;2291;2161
7706;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2027;;;;40749.0;67837.0;7044.0;2272;2117
7707;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2028;;;;40947.0;67913.0;6972.0;2282;2100
7708;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2029;;;;39960.0;66266.0;6765.0;2228;2051
7709;Totaal mannen en vrouwen;33 jaar;Ongehuwd;2030;;;;39864.0;65958.0;6694.0;2224;2040
