ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;EenOfMeerLichamelijkeBeperkingen_3;BeperkingInHoren_4;BeperkingInZien_5;BeperkingInBewegen_6;Ondergewicht_7;NormaalGewicht_8;Overgewicht_9;MatigOvergewicht_10;ErnstigOvergewichtObesitas_11;VoldoetAanBeweegrichtlijn_12;WekelijksSporter_13;Mantelzorger_14;ZwaarBelasteMantelzorgers_15;UrenMantelzorgPerWeek_16;Rokers_17;VoldoetAanRichtlijnAlcoholgebruik_18;ZwareDrinker_19;OvermatigDrinker_20
1211;18 tot 65 jaar;Waarde;Aa en Hunze;87.1;31.4;9.3;3.5;3.6;3.5;0.7;54.0;45.3;30.8;14.6;51.6;54.6;16.9;;;17.1;33.3;8.5;5.1
1212;18 tot 65 jaar;Waarde;Aalsmeer;86.2;23.7;7.1;1.3;3.7;3.0;1.3;51.4;47.3;35.2;12.2;50.7;62.9;12.5;13.1;12.1;14.7;37.6;7.4;4.6
1213;18 tot 65 jaar;Waarde;Aalten;83.2;25.0;11.4;4.5;5.8;4.4;1.7;51.8;46.5;31.2;15.3;61.1;58.3;18.9;6.5;6.0;16.9;36.9;13.9;6.8
1214;18 tot 65 jaar;Waarde;Achtkarspelen;84.2;29.2;10.9;3.9;4.4;6.6;0.7;45.2;54.1;38.6;15.5;55.2;47.7;13.2;;;22.8;32.7;13.5;9.5
1215;18 tot 65 jaar;Waarde;Alblasserdam;81.5;31.2;13.0;4.8;7.0;7.4;2.2;42.5;55.4;38.0;17.4;47.7;44.4;15.6;;;17.0;53.6;6.5;5.5
1216;18 tot 65 jaar;Waarde;Albrandswaard;84.0;27.1;8.6;2.7;4.1;3.2;2.1;43.9;54.0;40.6;13.4;49.8;63.2;11.2;;;13.3;41.8;5.7;2.8
1217;18 tot 65 jaar;Waarde;Alkmaar;83.3;29.1;9.3;3.4;4.1;4.7;2.7;52.2;45.1;31.9;13.2;62.3;58.6;12.1;14.1;6.4;17.3;36.7;10.8;6.8
1218;18 tot 65 jaar;Waarde;Almelo;80.2;28.7;17.0;5.5;7.4;9.5;1.9;44.0;54.0;36.2;17.9;53.0;44.1;14.6;13.1;9.6;25.6;43.8;9.1;6.5
1219;18 tot 65 jaar;Waarde;Almere;78.2;29.9;11.5;2.8;5.4;5.8;2.4;44.3;53.3;38.9;14.4;44.1;49.8;11.8;17.4;14.2;17.4;54.3;5.4;3.4
1220;18 tot 65 jaar;Waarde;Alphen aan den Rijn;82.7;30.2;9.8;3.2;4.5;4.6;1.4;50.2;48.4;34.9;13.4;51.3;54.1;12.4;12.8;9.8;18.6;42.3;7.7;6.2
1221;18 tot 65 jaar;Waarde;Alphen-Chaam;87.3;21.9;7.2;2.0;3.5;2.2;1.7;53.5;44.8;34.4;10.4;51.5;55.0;17.3;;;10.7;31.4;13.2;9.8
1222;18 tot 65 jaar;Waarde;Altena;85.6;27.9;8.0;3.0;4.1;3.6;3.0;44.4;52.6;37.9;14.7;47.7;48.8;16.6;10.8;6.5;15.8;47.9;7.6;4.4
1223;18 tot 65 jaar;Waarde;Ameland;85.5;;;;;;;;;;;;;;;;19.3;;;
1224;18 tot 65 jaar;Waarde;Amersfoort;83.3;26.2;8.1;2.5;3.0;4.1;2.0;56.7;41.3;30.0;11.3;;;11.8;10.2;7.2;15.6;40.2;6.1;3.5
1225;18 tot 65 jaar;Waarde;Amstelveen;87.3;20.8;7.6;2.2;4.1;4.2;3.2;58.4;38.5;28.6;9.8;54.4;63.1;10.2;12.1;13.1;13.0;44.8;6.4;4.7
1226;18 tot 65 jaar;Waarde;Amsterdam;82.5;25.2;12.1;3.8;6.0;6.8;2.8;60.3;36.9;26.8;10.1;60.7;62.6;9.0;15.9;11.8;23.2;38.2;11.9;6.7
1227;18 tot 65 jaar;Waarde;Apeldoorn;82.0;29.3;10.2;3.7;3.6;5.7;2.1;48.4;49.5;33.3;16.1;52.2;54.5;13.6;;;19.2;44.9;8.7;5.4
1228;18 tot 65 jaar;Waarde;Appingedam;78.7;30.9;15.1;3.3;5.0;9.7;1.0;39.9;59.1;37.2;21.9;49.7;40.6;14.1;;;21.4;47.5;9.0;6.1
1229;18 tot 65 jaar;Waarde;Arnhem;84.1;26.6;12.7;3.8;5.9;5.5;1.0;57.9;41.1;28.9;12.2;57.5;57.3;12.2;21.0;;22.6;41.2;10.2;7.2
1230;18 tot 65 jaar;Waarde;Assen;81.6;30.7;9.1;3.2;4.7;5.2;0.2;50.1;49.7;34.5;15.2;54.8;49.7;14.7;;;19.4;47.0;5.0;3.5
1231;18 tot 65 jaar;Waarde;Asten;81.4;28.0;13.3;4.8;6.9;4.8;4.1;57.3;38.6;28.4;10.2;51.0;60.9;20.4;;;16.1;31.1;11.5;10.7
1232;18 tot 65 jaar;Waarde;Baarle-Nassau;80.5;25.1;10.4;2.9;3.9;5.2;0.6;49.4;50.0;30.8;19.1;54.1;52.4;18.1;;;18.0;34.9;13.1;6.9
1233;18 tot 65 jaar;Waarde;Baarn;82.8;26.1;6.9;2.3;2.5;3.2;3.5;56.6;39.9;28.5;11.4;;;12.1;;;14.7;40.5;7.3;4.8
1234;18 tot 65 jaar;Waarde;Barendrecht;86.0;27.2;8.7;2.4;3.9;4.2;1.4;51.1;47.5;33.3;14.2;43.3;57.2;11.7;;;16.5;47.5;5.0;3.7
1235;18 tot 65 jaar;Waarde;Barneveld;87.7;23.9;10.4;3.8;3.9;5.4;3.3;50.3;46.5;32.8;13.7;52.7;50.6;14.1;;;17.2;44.4;8.1;5.7
1236;18 tot 65 jaar;Waarde;Beek (L.);82.4;30.7;11.6;4.3;4.3;6.5;1.8;45.5;52.7;36.9;15.8;49.0;52.0;16.8;14.2;10.6;16.7;39.8;6.7;4.8
1237;18 tot 65 jaar;Waarde;Beekdaelen;79.1;31.6;10.9;4.3;4.7;5.1;1.5;45.6;52.9;35.6;17.4;45.8;51.4;18.3;12.7;8.7;18.3;39.0;8.3;5.1
1238;18 tot 65 jaar;Waarde;Beemster;89.0;26.6;6.0;2.4;2.2;2.6;2.0;56.6;41.4;33.0;8.4;54.9;59.0;12.4;;;13.6;33.2;6.1;4.0
1239;18 tot 65 jaar;Waarde;Beesel;77.9;34.9;16.6;6.6;6.2;9.2;2.8;47.9;49.4;30.9;18.4;55.4;49.7;18.7;;;18.7;44.1;8.6;4.5
1240;18 tot 65 jaar;Waarde;Berg en Dal;78.9;25.9;9.7;3.3;4.3;4.6;1.2;48.7;50.0;33.4;16.7;53.3;56.6;15.1;11.5;7.8;20.3;33.5;9.9;6.1
1241;18 tot 65 jaar;Waarde;Bergeijk;84.4;25.7;11.2;2.6;5.3;4.5;3.6;45.4;51.1;35.9;15.2;51.0;57.5;16.8;;;13.6;30.9;12.3;7.1
1242;18 tot 65 jaar;Waarde;Bergen (L.);78.3;33.6;12.5;4.0;4.9;5.4;2.4;45.3;52.3;34.3;18.0;50.9;47.1;17.7;;;21.4;33.4;11.5;7.3
1243;18 tot 65 jaar;Waarde;Bergen (NH.);85.5;25.4;6.5;1.7;2.6;3.2;1.9;58.9;39.2;30.4;8.8;64.1;60.6;14.3;;;16.5;30.2;13.9;9.0
1244;18 tot 65 jaar;Waarde;Bergen op Zoom;79.9;25.9;11.5;4.7;5.4;6.0;1.3;44.7;54.0;35.8;18.3;53.3;52.2;14.8;8.0;9.8;19.7;42.1;7.0;4.6
1245;18 tot 65 jaar;Waarde;Berkelland;86.5;24.4;8.5;2.2;3.9;5.0;1.0;47.3;51.7;37.2;14.5;56.4;59.1;14.5;;;17.9;29.5;14.4;11.0
1246;18 tot 65 jaar;Waarde;Bernheze;86.6;25.5;9.3;3.7;4.3;5.1;2.6;53.9;43.5;33.1;10.4;52.1;65.4;13.1;;;13.4;33.0;14.5;7.9
1247;18 tot 65 jaar;Waarde;Best;84.0;27.2;8.9;2.8;3.9;4.5;1.0;49.3;49.7;34.0;15.6;51.3;60.7;16.4;;;11.2;34.7;9.3;5.4
1248;18 tot 65 jaar;Waarde;Beuningen;77.1;29.4;7.0;2.4;2.7;3.8;1.7;47.8;50.5;36.3;14.1;50.2;57.7;14.7;23.9;12.3;18.1;33.0;8.5;6.2
1249;18 tot 65 jaar;Waarde;Beverwijk;78.4;31.2;12.0;4.1;4.8;5.6;2.6;45.2;52.2;35.8;16.4;57.9;53.5;12.6;19.7;12.3;20.1;40.3;6.7;5.7
1250;18 tot 65 jaar;Waarde;De Bilt;84.3;27.2;6.9;2.7;2.5;3.5;1.9;58.9;39.2;29.4;9.8;;;16.3;15.3;9.4;13.5;39.9;6.9;6.5
1251;18 tot 65 jaar;Waarde;Bladel;85.2;23.6;8.7;2.4;2.6;4.6;2.4;50.3;47.3;32.9;14.4;57.0;58.9;13.7;;;14.6;28.2;14.5;8.1
1252;18 tot 65 jaar;Waarde;Blaricum;85.2;27.9;9.7;2.8;3.1;4.5;4.3;59.7;36.0;26.1;9.9;50.8;58.6;14.6;;;15.9;36.7;10.7;7.5
1253;18 tot 65 jaar;Waarde;Bloemendaal;90.2;24.6;6.4;2.5;3.0;3.0;2.8;64.9;32.3;26.0;6.4;73.3;74.8;15.4;;;10.6;25.6;7.4;8.1
1254;18 tot 65 jaar;Waarde;Bodegraven-Reeuwijk;88.7;25.2;6.9;2.8;2.9;3.8;1.3;51.4;47.3;33.9;13.4;50.8;54.8;13.9;10.6;7.7;15.2;40.9;6.7;5.0
1255;18 tot 65 jaar;Waarde;Boekel;85.9;24.7;9.9;3.7;4.5;3.1;1.4;53.7;44.9;31.4;13.4;54.0;62.6;15.0;9.7;7.7;12.3;27.6;14.0;6.5
1256;18 tot 65 jaar;Waarde;Borger-Odoorn;83.9;28.3;11.8;4.3;4.3;6.0;2.1;42.3;55.6;36.6;18.9;48.8;45.9;15.1;;;18.0;44.3;6.6;5.9
1257;18 tot 65 jaar;Waarde;Borne;89.2;21.4;8.5;4.0;3.7;4.8;1.2;48.1;50.7;37.9;12.8;59.9;60.8;17.2;;;17.8;32.9;10.0;7.3
1258;18 tot 65 jaar;Waarde;Borsele;80.4;29.8;11.5;5.3;4.5;5.2;1.7;46.2;52.1;36.0;16.1;47.0;46.0;19.3;10.5;7.4;18.2;46.8;8.3;7.0
1259;18 tot 65 jaar;Waarde;Boxmeer;82.8;27.0;9.5;3.0;4.3;6.2;1.0;53.8;45.3;32.2;13.1;55.5;61.8;15.2;18.1;14.0;13.4;31.5;13.8;8.6
1260;18 tot 65 jaar;Waarde;Boxtel;83.1;23.0;10.3;4.3;4.5;5.1;0.9;51.6;47.5;33.9;13.6;58.2;59.8;13.6;;;18.2;35.5;9.8;6.1
1261;18 tot 65 jaar;Waarde;Breda;82.7;25.7;10.7;4.0;5.4;5.1;2.3;54.1;43.6;32.0;11.6;53.6;63.2;13.0;14.3;10.6;19.4;35.1;10.5;6.1
1262;18 tot 65 jaar;Waarde;Brielle;86.1;24.8;8.6;3.0;3.4;3.7;1.3;49.8;48.9;34.3;14.6;49.5;53.8;14.2;;;16.9;36.2;7.9;4.6
1263;18 tot 65 jaar;Waarde;Bronckhorst;84.4;25.6;8.0;3.0;2.5;3.7;1.0;48.8;50.3;35.5;14.8;57.5;57.6;19.0;10.5;7.4;16.2;33.7;10.7;7.3
1264;18 tot 65 jaar;Waarde;Brummen;83.1;28.4;11.3;5.4;3.5;6.6;1.6;43.0;55.5;36.0;19.5;53.8;51.5;17.9;;;18.1;39.4;9.7;6.0
1265;18 tot 65 jaar;Waarde;Brunssum;75.6;38.4;17.3;6.0;7.1;9.8;2.2;41.1;56.7;35.9;20.9;43.1;44.5;17.7;15.7;9.2;22.3;46.3;6.7;4.4
1266;18 tot 65 jaar;Waarde;Bunnik;88.7;26.5;5.9;1.4;3.2;2.5;1.4;60.3;38.3;30.8;7.5;;;12.2;;;11.3;42.0;6.6;5.5
1267;18 tot 65 jaar;Waarde;Bunschoten;83.7;26.1;11.8;3.5;4.5;5.8;1.0;55.3;43.7;30.2;13.5;;;12.8;;;17.1;33.7;10.9;6.6
1268;18 tot 65 jaar;Waarde;Buren;81.7;28.1;7.8;2.9;3.6;2.5;1.0;47.1;51.9;36.1;15.8;41.6;50.3;17.9;12.6;9.5;21.2;43.8;7.8;5.0
1269;18 tot 65 jaar;Waarde;Capelle aan den IJssel;80.5;29.7;9.8;2.2;4.7;6.4;2.3;45.1;52.5;35.6;17.0;47.6;56.1;10.7;;;18.1;49.8;5.2;4.5
1270;18 tot 65 jaar;Waarde;Castricum;89.0;24.4;7.1;1.6;3.8;3.3;2.8;59.1;38.1;29.7;8.4;62.6;70.2;16.8;7.8;6.5;12.2;30.1;12.6;8.2
1271;18 tot 65 jaar;Waarde;Coevorden;80.2;29.9;14.3;5.0;4.6;7.4;2.0;40.8;57.2;38.6;18.6;53.3;51.2;16.3;;;21.4;31.6;10.7;8.6
1272;18 tot 65 jaar;Waarde;Cranendonck;81.4;25.2;9.5;2.4;6.1;3.4;2.2;50.9;46.8;35.1;11.7;53.6;56.3;14.8;;;14.3;33.6;13.3;10.0
1273;18 tot 65 jaar;Waarde;Cuijk;81.5;28.7;14.9;5.9;7.3;6.1;0.7;50.4;48.9;32.3;16.5;55.2;54.0;13.0;13.4;10.4;14.1;37.1;8.3;5.3
1274;18 tot 65 jaar;Waarde;Culemborg;80.0;25.9;9.1;4.0;3.8;4.4;1.9;53.3;44.8;30.9;13.9;55.3;55.0;11.2;;;14.4;44.9;8.2;4.7
1275;18 tot 65 jaar;Waarde;Dalfsen;89.4;24.0;8.0;3.5;3.3;3.1;2.1;51.5;46.4;33.1;13.4;55.2;57.7;17.0;;;14.5;33.0;11.9;7.5
1276;18 tot 65 jaar;Waarde;Dantumadiel;81.3;31.1;12.8;4.8;5.2;6.9;1.7;42.8;55.5;39.9;15.6;49.6;45.1;15.7;;;18.3;34.9;9.0;7.2
1277;18 tot 65 jaar;Waarde;Delft;83.2;24.6;7.3;1.9;3.7;4.2;2.0;62.1;35.9;26.1;9.8;58.4;64.1;9.4;15.2;10.0;16.2;39.3;10.8;6.8
1278;18 tot 65 jaar;Waarde;Delfzijl;81.9;28.8;13.1;3.9;6.3;8.9;1.0;42.2;56.8;34.3;22.5;43.9;39.1;13.7;;;25.0;43.2;7.8;5.2
1279;18 tot 65 jaar;Waarde;Deurne;83.4;26.0;10.8;3.0;6.8;5.4;1.6;47.1;51.3;36.1;15.2;54.9;58.8;15.3;8.3;;14.9;30.2;15.0;8.5
1280;18 tot 65 jaar;Waarde;Deventer;81.1;27.6;9.8;3.6;6.0;4.8;1.0;52.6;46.5;34.7;11.8;55.7;55.7;11.9;;;22.2;39.4;7.4;4.3
1281;18 tot 65 jaar;Waarde;Diemen;86.6;23.0;8.6;2.0;5.1;3.6;3.9;57.7;38.5;29.3;9.2;52.6;61.2;10.0;;;18.1;40.8;10.1;5.4
1282;18 tot 65 jaar;Waarde;Dinkelland;87.6;19.6;7.8;2.6;3.6;3.4;0.4;50.9;48.7;37.5;11.2;60.7;64.9;17.8;;;18.4;24.8;21.8;13.7
1283;18 tot 65 jaar;Waarde;Doesburg;75.5;38.5;16.3;3.3;6.8;8.2;0.9;43.2;55.9;40.5;15.3;51.9;48.8;17.3;;;22.9;40.0;11.2;4.9
1284;18 tot 65 jaar;Waarde;Doetinchem;83.3;28.4;10.1;3.2;4.9;5.1;3.0;48.4;48.6;33.1;15.5;57.7;56.9;17.4;;;16.7;37.1;10.3;6.0
1285;18 tot 65 jaar;Waarde;Dongen;85.8;26.3;10.8;3.5;2.3;6.5;1.3;45.9;52.8;33.5;19.3;49.8;59.9;15.5;;;15.3;34.9;10.3;5.0
1286;18 tot 65 jaar;Waarde;Dordrecht;80.8;30.8;12.2;3.9;5.1;6.9;2.3;45.8;51.8;33.9;17.9;53.0;51.0;14.6;13.5;10.9;17.2;49.8;7.3;4.9
1287;18 tot 65 jaar;Waarde;Drechterland;85.0;24.6;8.2;2.6;4.3;3.8;1.3;57.1;41.7;30.1;11.5;58.7;61.2;12.1;;;15.0;30.3;11.3;6.5
1288;18 tot 65 jaar;Waarde;Drimmelen;81.3;29.1;9.9;4.5;2.7;4.7;1.3;48.0;50.7;34.4;16.3;47.0;54.6;17.1;;;17.5;31.7;12.1;8.2
1289;18 tot 65 jaar;Waarde;Dronten;85.2;28.5;11.2;4.1;3.8;5.6;1.7;50.6;47.7;32.5;15.2;53.2;51.0;14.5;16.7;10.4;16.3;41.9;8.4;5.6
1290;18 tot 65 jaar;Waarde;Druten;78.3;29.4;11.0;3.3;4.2;6.7;1.3;41.0;57.7;41.3;16.5;48.5;51.1;15.1;;;17.7;39.6;8.4;4.1
1291;18 tot 65 jaar;Waarde;Duiven;80.6;34.2;13.0;4.2;5.7;6.5;0.8;46.5;52.6;35.8;16.9;56.0;57.0;17.1;;;17.0;37.7;10.3;6.1
1292;18 tot 65 jaar;Waarde;Echt-Susteren;76.5;35.6;15.1;4.3;7.1;7.3;1.7;44.0;54.3;35.7;18.7;47.5;51.4;18.9;16.6;9.6;18.5;44.1;6.4;5.0
1293;18 tot 65 jaar;Waarde;Edam-Volendam;86.2;22.5;10.0;2.6;4.7;4.5;2.0;53.6;44.4;31.4;13.0;54.4;57.8;10.5;;;14.5;25.3;13.9;8.5
1294;18 tot 65 jaar;Waarde;Ede;87.0;31.2;11.8;4.5;5.6;6.1;2.0;50.2;47.8;30.7;17.2;58.5;54.4;13.9;12.5;6.2;19.0;47.8;6.4;3.9
1295;18 tot 65 jaar;Waarde;Eemnes;84.9;25.3;5.3;0.8;2.1;2.9;1.9;48.3;49.8;37.1;12.8;;;11.8;;;17.8;30.1;9.6;8.5
1296;18 tot 65 jaar;Waarde;Eersel;86.0;24.3;9.4;4.4;5.2;1.7;0.5;56.2;43.3;30.1;13.2;55.0;57.7;18.2;15.9;9.8;11.0;33.6;10.1;6.8
1297;18 tot 65 jaar;Waarde;Eijsden-Margraten;82.9;28.3;10.8;3.6;3.5;5.8;1.9;49.2;48.9;34.6;14.3;51.6;53.4;15.6;14.4;8.1;16.7;34.3;10.9;5.4
1298;18 tot 65 jaar;Waarde;Eindhoven;81.4;26.9;10.5;3.7;5.2;5.0;2.0;57.0;41.0;28.9;12.1;56.9;59.1;9.9;17.5;11.5;18.8;39.5;9.0;5.1
1299;18 tot 65 jaar;Waarde;Elburg;85.5;25.2;7.8;2.4;2.2;4.2;2.4;47.9;49.8;34.7;15.0;51.4;51.6;17.7;;;18.4;45.5;6.5;5.1
1300;18 tot 65 jaar;Waarde;Emmen;82.8;29.7;10.3;4.4;4.7;5.3;2.0;42.8;55.1;35.6;19.6;52.6;41.7;10.9;;;21.0;37.2;8.6;5.1
1301;18 tot 65 jaar;Waarde;Enkhuizen;79.9;24.3;10.3;1.1;5.3;4.3;1.8;51.5;46.7;31.7;14.9;52.9;52.3;10.6;;;20.0;38.5;7.3;6.2
1302;18 tot 65 jaar;Waarde;Enschede;81.3;27.9;13.3;5.0;6.0;7.3;1.1;51.3;47.6;32.0;15.6;57.3;52.0;12.8;;;20.2;39.9;9.8;5.9
1303;18 tot 65 jaar;Waarde;Epe;84.1;27.4;10.6;1.8;5.8;6.4;1.0;48.0;51.1;37.5;13.6;55.5;54.5;16.7;;;17.7;40.3;8.8;6.3
1304;18 tot 65 jaar;Waarde;Ermelo;83.8;28.9;6.7;2.2;3.4;2.1;1.7;49.4;48.9;35.0;14.0;53.2;52.4;17.3;;;19.2;44.0;6.4;3.9
1305;18 tot 65 jaar;Waarde;Etten-Leur;81.9;28.1;12.1;3.8;4.0;7.0;2.6;47.6;49.9;35.3;14.6;52.7;58.3;15.3;17.4;7.7;13.5;39.6;9.9;5.5
1306;18 tot 65 jaar;Waarde;De Fryske Marren;86.0;24.4;7.5;1.8;3.0;3.3;3.1;50.0;46.9;34.6;12.2;56.8;58.5;12.6;;;16.3;32.4;10.6;8.0
1307;18 tot 65 jaar;Waarde;Geertruidenberg;79.5;30.8;12.5;4.1;3.7;7.5;2.0;40.9;57.1;38.3;18.8;43.9;51.8;11.8;;;14.3;36.4;10.4;3.0
1308;18 tot 65 jaar;Waarde;Geldrop-Mierlo;84.2;27.7;10.5;2.9;3.9;7.2;2.2;48.6;49.3;33.7;15.6;55.6;57.5;15.9;;;17.7;35.7;12.3;7.1
1309;18 tot 65 jaar;Waarde;Gemert-Bakel;85.0;25.6;9.8;2.5;5.3;3.9;0.8;50.1;49.1;36.8;12.2;56.2;62.2;16.8;15.3;10.7;13.4;27.4;12.7;7.8
1310;18 tot 65 jaar;Waarde;Gennep;82.3;31.9;11.4;5.9;4.9;4.4;1.7;50.7;47.6;34.6;13.0;55.1;55.8;19.1;21.3;7.6;17.3;41.8;8.0;4.0
1311;18 tot 65 jaar;Waarde;Gilze en Rijen;83.3;25.7;10.5;3.7;4.8;5.7;1.6;49.1;49.4;35.2;14.2;54.8;59.8;14.1;;;12.7;39.0;7.2;6.1
1312;18 tot 65 jaar;Waarde;Goeree-Overflakkee;85.5;27.8;8.4;2.7;3.2;4.3;0.7;48.3;51.0;36.2;14.8;46.9;47.2;14.0;;;14.1;49.5;7.3;4.9
1313;18 tot 65 jaar;Waarde;Goes;83.4;30.1;10.6;3.7;3.4;5.6;1.4;51.9;46.6;34.3;12.3;57.3;51.6;14.6;;;18.3;48.9;7.4;4.7
1314;18 tot 65 jaar;Waarde;Goirle;85.0;27.3;9.1;2.0;5.4;2.7;1.8;44.2;54.0;38.6;15.4;55.3;59.5;15.1;;;15.3;32.5;9.8;3.3
1315;18 tot 65 jaar;Waarde;Gooise Meren;85.5;27.6;7.1;2.1;3.2;3.8;3.0;56.3;40.7;31.5;9.3;56.1;62.5;12.4;8.3;8.9;17.9;31.4;9.6;7.6
1316;18 tot 65 jaar;Waarde;Gorinchem;83.0;28.2;13.2;4.4;4.9;6.9;0.8;50.2;49.0;34.1;14.9;50.4;52.9;11.5;;;19.1;48.8;6.3;3.8
1317;18 tot 65 jaar;Waarde;Gouda;84.0;30.1;10.3;3.2;3.9;5.8;1.5;53.3;45.1;30.3;14.9;56.3;55.9;11.1;10.6;9.1;16.5;47.9;6.0;4.3
1318;18 tot 65 jaar;Waarde;Grave;79.9;34.1;8.5;1.4;4.0;5.0;2.4;49.3;48.3;32.7;15.6;45.5;55.4;18.9;;;15.4;37.9;7.7;5.0
1319;18 tot 65 jaar;Waarde;'s-Gravenhage (gemeente);79.8;26.9;16.4;5.7;7.8;9.4;2.3;52.9;44.8;31.1;13.6;54.2;54.9;10.9;13.9;10.7;20.7;49.2;7.2;4.2
1320;18 tot 65 jaar;Waarde;Groningen (gemeente);84.1;24.6;7.0;2.3;3.3;3.1;2.8;61.2;36.0;26.4;9.6;61.7;60.8;9.4;9.2;7.6;24.9;32.0;12.1;7.9
1321;18 tot 65 jaar;Waarde;Gulpen-Wittem;82.4;30.8;9.0;3.8;3.4;3.3;1.3;52.0;46.7;32.8;13.9;43.8;51.8;19.2;;;16.5;39.1;5.4;6.0
1322;18 tot 65 jaar;Waarde;Haaksbergen;88.2;20.8;10.9;2.9;4.4;6.3;3.0;47.4;49.6;33.4;16.2;58.5;57.8;20.3;;;17.0;31.9;10.6;7.6
1323;18 tot 65 jaar;Waarde;Haaren;86.1;25.3;7.7;2.5;3.0;3.6;0.6;51.0;48.3;34.0;14.4;55.7;67.1;15.8;;;14.7;29.5;13.9;8.6
1324;18 tot 65 jaar;Waarde;Haarlem;85.2;24.5;9.1;2.9;4.5;4.5;1.9;58.3;39.7;28.8;11.0;64.1;62.1;12.8;10.9;10.7;16.5;34.7;7.7;5.2
1325;18 tot 65 jaar;Waarde;Haarlemmermeer;84.5;26.0;9.2;2.8;3.9;4.7;1.6;51.7;46.6;33.5;13.2;54.9;60.1;13.4;14.9;9.1;15.0;43.0;6.9;4.8
1326;18 tot 65 jaar;Waarde;Halderberge;84.2;26.0;8.6;1.4;2.6;5.4;0.7;47.0;52.3;33.8;18.5;48.8;59.0;15.2;;;16.5;46.1;5.1;4.3
1327;18 tot 65 jaar;Waarde;Hardenberg;87.2;25.0;11.1;5.1;5.3;3.6;1.8;45.8;52.4;34.8;17.6;52.5;49.7;13.8;4.7;;19.2;34.8;15.0;8.8
1328;18 tot 65 jaar;Waarde;Harderwijk;80.2;32.2;10.9;4.8;4.0;5.5;0.7;47.1;52.2;34.6;17.6;53.9;52.9;12.7;;;17.5;46.3;7.1;3.5
1329;18 tot 65 jaar;Waarde;Hardinxveld-Giessendam;87.6;25.5;9.0;4.0;4.0;5.2;1.5;49.8;48.7;35.8;12.9;49.3;47.7;15.9;11.3;7.0;17.5;50.5;6.8;4.8
1330;18 tot 65 jaar;Waarde;Harlingen;81.3;28.5;10.0;3.1;3.0;5.0;1.6;45.5;52.9;33.8;19.1;61.0;52.2;14.0;;;24.5;34.5;13.1;8.8
1331;18 tot 65 jaar;Waarde;Hattem;86.2;26.0;5.5;1.3;1.9;3.7;1.9;54.9;43.3;31.8;11.5;60.5;61.4;14.7;;;17.2;30.7;9.3;4.4
1332;18 tot 65 jaar;Waarde;Heemskerk;83.9;24.8;11.3;3.5;4.5;4.5;1.8;47.3;50.9;35.7;15.1;62.0;63.7;14.8;20.8;7.8;14.5;35.6;9.1;5.5
1333;18 tot 65 jaar;Waarde;Heemstede;88.0;24.4;6.6;1.7;3.0;3.2;1.1;60.7;38.3;30.5;7.8;69.5;72.9;11.6;;;12.9;29.1;10.1;7.0
1334;18 tot 65 jaar;Waarde;Heerde;86.7;28.2;8.0;2.1;3.8;3.8;1.2;52.1;46.7;34.4;12.3;58.0;56.4;19.9;;;15.7;40.1;10.1;7.7
1335;18 tot 65 jaar;Waarde;Heerenveen;86.7;26.7;7.5;1.9;3.7;3.7;2.1;50.2;47.6;33.5;14.1;58.2;53.3;11.4;10.7;8.6;19.2;39.0;7.5;5.6
1336;18 tot 65 jaar;Waarde;Heerhugowaard;79.7;27.8;10.6;3.7;5.5;4.9;1.8;46.9;51.3;35.9;15.4;58.3;56.5;12.2;;;15.6;40.4;7.7;4.9
1337;18 tot 65 jaar;Waarde;Heerlen;74.4;36.8;19.3;7.5;8.4;10.7;2.3;43.0;54.7;34.5;20.3;44.7;43.7;15.2;17.5;8.9;25.5;47.3;7.2;5.4
1338;18 tot 65 jaar;Waarde;Heeze-Leende;85.0;24.0;8.1;1.5;4.2;3.9;2.3;53.0;44.8;32.8;12.0;56.7;63.8;17.0;16.1;;9.3;30.6;12.6;8.2
1339;18 tot 65 jaar;Waarde;Heiloo;87.3;23.8;6.6;1.1;2.8;2.9;3.1;61.7;35.3;25.4;9.8;61.3;65.4;11.1;;;15.6;34.7;10.2;7.8
1340;18 tot 65 jaar;Waarde;Den Helder;81.3;30.9;12.9;3.3;6.5;5.7;0.6;41.6;57.8;39.0;18.8;53.0;49.6;13.1;14.7;15.2;21.1;41.0;9.7;5.9
1341;18 tot 65 jaar;Waarde;Hellendoorn;85.2;25.7;10.4;2.2;4.8;5.4;2.2;45.4;52.4;41.3;11.1;57.6;57.3;16.1;;;15.5;32.9;17.8;9.8
1342;18 tot 65 jaar;Waarde;Hellevoetsluis;81.2;33.9;15.3;4.0;5.2;8.7;3.1;44.0;52.9;35.4;17.5;40.0;42.5;10.7;;;19.6;47.5;7.7;4.2
1343;18 tot 65 jaar;Waarde;Helmond;78.4;32.8;15.4;3.6;8.7;9.2;1.2;45.6;53.2;33.0;20.3;50.8;50.4;16.3;12.6;11.6;20.3;43.6;8.7;5.0
1344;18 tot 65 jaar;Waarde;Hendrik-Ido-Ambacht;87.1;26.2;9.3;3.3;3.8;3.6;3.5;50.1;46.4;32.3;14.0;45.1;58.1;16.3;;;13.6;51.6;4.8;4.1
