ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;Invoersaldo_5;Bunkering_6;Voorraadmutatie_7;Verbruikssaldo_8;TotaalInzet_9;InzetElektriciteitWKKOmzetting_10;InzetAndereOmzetting_11;TotaalProductie_12;ProductieElektriciteitWKKOmzetting_13;ProductieAndereOmzetting_14;TotaalSaldoEnergieomzetting_15;SaldoElektriciteitWKKOmzetting_16;SaldoAndereOmzetting_17;EigenVerbruikEnergiesector_18;VerliezenBijDistributie_19;TotaalFinaalVerbruik_20;FinaalEnergieverbruik_21;NietEnergetischGebruik_22;StatistischeVerschillen_23
1020;Aardolieproducten;1998 3e kwartaal;-417.0;1.0;351.0;621.0;-270.0;161.0;14.0;;88.0;16.0;72.0;738.0;;738.0;-651.0;16.0;-666.0;23.0;;;;68.0;
1021;Aardolieproducten;1998 4e kwartaal;-423.0;0.0;350.0;615.0;-265.0;168.0;10.0;;72.0;15.0;57.0;737.0;;737.0;-665.0;15.0;-680.0;24.0;;;;54.0;
1022;Aardolieproducten;1998;-1596.0;2.0;1449.0;2410.0;-961.0;634.0;-2.0;-1609.0;324.0;63.0;261.0;2863.0;;2863.0;-2540.0;63.0;-2602.0;91.0;;839.0;575.0;264.0;14.0
1023;Aardolieproducten;1999 1e kwartaal;-387.0;0.0;353.0;606.0;-253.0;158.0;24.0;;79.0;15.0;64.0;694.0;;694.0;-615.0;15.0;-630.0;22.0;;;;64.0;
1024;Aardolieproducten;1999 2e kwartaal;-369.0;0.0;401.0;576.0;-175.0;170.0;-25.0;;78.0;15.0;63.0;684.0;;684.0;-606.0;15.0;-621.0;20.0;;;;65.0;
1025;Aardolieproducten;1999 3e kwartaal;-361.0;0.0;373.0;575.0;-202.0;165.0;5.0;;92.0;14.0;78.0;681.0;;681.0;-589.0;14.0;-603.0;20.0;;;;61.0;
1026;Aardolieproducten;1999 4e kwartaal;-333.0;1.0;408.0;641.0;-232.0;167.0;65.0;;92.0;12.0;80.0;675.0;;675.0;-583.0;12.0;-595.0;19.0;;;;70.0;
1027;Aardolieproducten;1999;-1451.0;2.0;1535.0;2397.0;-862.0;660.0;70.0;-1459.0;340.0;55.0;285.0;2733.0;;2733.0;-2393.0;55.0;-2449.0;80.0;;854.0;593.0;260.0;8.0
1028;Aardolieproducten;2000 1e kwartaal;-363.0;1.0;396.0;622.0;-226.0;157.0;20.0;;84.0;14.0;70.0;678.0;;678.0;-594.0;14.0;-608.0;23.0;;;;60.0;
1029;Aardolieproducten;2000 2e kwartaal;-331.0;1.0;513.0;640.0;-127.0;179.0;-25.0;;77.0;10.0;67.0;639.0;;639.0;-562.0;10.0;-572.0;20.0;;;;60.0;
1030;Aardolieproducten;2000 3e kwartaal;-372.0;1.0;507.0;677.0;-170.0;177.0;-27.0;;89.0;14.0;74.0;694.0;;694.0;-605.0;14.0;-619.0;21.0;;;;69.0;
1031;Aardolieproducten;2000 4e kwartaal;-414.0;1.0;418.0;632.0;-214.0;175.0;-25.0;;90.0;13.0;77.0;741.0;;741.0;-651.0;13.0;-664.0;21.0;;;;64.0;
1032;Aardolieproducten;2000;-1480.0;3.0;1834.0;2571.0;-737.0;689.0;-57.0;-1490.0;340.0;52.0;289.0;2753.0;;2753.0;-2412.0;52.0;-2464.0;84.0;;838.0;585.0;253.0;10.0
1033;Aardolieproducten;2001 1e kwartaal;-375.0;1.0;436.0;639.0;-203.0;176.0;2.0;;84.0;14.0;70.0;695.0;;695.0;-611.0;14.0;-625.0;22.0;;;;65.0;
1034;Aardolieproducten;2001 2e kwartaal;-355.0;1.0;495.0;669.0;-174.0;183.0;2.0;;88.0;13.0;75.0;691.0;;691.0;-603.0;13.0;-616.0;21.0;;;;73.0;
1035;Aardolieproducten;2001 3e kwartaal;-367.0;1.0;485.0;687.0;-202.0;181.0;15.0;;85.0;12.0;73.0;676.0;;676.0;-591.0;12.0;-603.0;21.0;;;;59.0;
1036;Aardolieproducten;2001 4e kwartaal;-356.0;0.0;482.0;652.0;-169.0;197.0;10.0;;79.0;12.0;68.0;684.0;;684.0;-604.0;12.0;-616.0;21.0;;;;67.0;
1037;Aardolieproducten;2001;-1453.0;2.0;1898.0;2646.0;-748.0;736.0;29.0;-1466.0;337.0;51.0;286.0;2747.0;;2747.0;-2410.0;51.0;-2461.0;84.0;;859.0;594.0;265.0;13.0
1038;Aardolieproducten;2002 1e kwartaal;-364.0;0.0;493.0;667.0;-174.0;176.0;-13.0;;102.0;12.0;90.0;697.0;;697.0;-595.0;12.0;-607.0;21.0;;;;62.0;
1039;Aardolieproducten;2002 2e kwartaal;-280.0;1.0;536.0;637.0;-101.0;196.0;17.0;;109.0;10.0;99.0;625.0;;625.0;-516.0;10.0;-526.0;17.0;;;;62.0;
1040;Aardolieproducten;2002 3e kwartaal;-288.0;1.0;528.0;646.0;-118.0;186.0;15.0;;110.0;12.0;99.0;645.0;;645.0;-535.0;12.0;-546.0;20.0;;;;73.0;
1041;Aardolieproducten;2002 4e kwartaal;-294.0;1.0;546.0;671.0;-125.0;180.0;10.0;;115.0;12.0;103.0;670.0;;670.0;-556.0;12.0;-567.0;19.0;;;;78.0;
1042;Aardolieproducten;2002;-1225.0;2.0;2102.0;2620.0;-518.0;737.0;28.0;-1237.0;436.0;45.0;391.0;2638.0;;2638.0;-2202.0;45.0;-2247.0;76.0;;889.0;615.0;274.0;12.0
1043;Aardolieproducten;2003 1e kwartaal;-295.0;0.0;444.0;612.0;-167.0;164.0;37.0;;104.0;12.0;92.0;656.0;;656.0;-552.0;12.0;-564.0;19.0;;;;78.0;
1044;Aardolieproducten;2003 2e kwartaal;-321.0;0.0;559.0;656.0;-97.0;172.0;-52.0;;110.0;12.0;98.0;702.0;;702.0;-592.0;12.0;-603.0;20.0;;;;92.0;
1045;Aardolieproducten;2003 3e kwartaal;-337.0;0.0;534.0;653.0;-119.0;179.0;-38.0;;112.0;11.0;100.0;727.0;;727.0;-615.0;11.0;-626.0;21.0;;;;100.0;
1046;Aardolieproducten;2003 4e kwartaal;-293.0;0.0;521.0;676.0;-155.0;182.0;44.0;;93.0;11.0;82.0;660.0;;660.0;-567.0;11.0;-579.0;20.0;;;;88.0;
1047;Aardolieproducten;2003;-1246.0;1.0;2058.0;2596.0;-538.0;698.0;-10.0;-1265.0;418.0;46.0;372.0;2745.0;;2745.0;-2326.0;46.0;-2372.0;80.0;;982.0;625.0;357.0;19.0
1048;Aardolieproducten;2004 1e kwartaal;-367.0;0.0;545.0;734.0;-188.0;179.0;0.0;;105.0;12.0;93.0;746.0;;746.0;-641.0;12.0;-653.0;22.0;;;;95.0;
1049;Aardolieproducten;2004 2e kwartaal;-364.0;0.0;556.0;733.0;-177.0;191.0;4.0;;121.0;12.0;109.0;758.0;;758.0;-637.0;12.0;-649.0;22.0;;;;91.0;
1050;Aardolieproducten;2004 3e kwartaal;-337.0;0.0;623.0;739.0;-116.0;191.0;-30.0;;122.0;11.0;111.0;725.0;;725.0;-603.0;11.0;-614.0;22.0;;;;88.0;
1051;Aardolieproducten;2004 4e kwartaal;-258.0;0.0;646.0;698.0;-53.0;197.0;-8.0;;126.0;11.0;115.0;665.0;;665.0;-539.0;11.0;-550.0;21.0;;;;96.0;
1052;Aardolieproducten;2004;-1326.0;1.0;2370.0;2904.0;-534.0;758.0;-34.0;-1336.0;474.0;46.0;429.0;2895.0;;2895.0;-2421.0;46.0;-2466.0;87.0;;998.0;627.0;371.0;11.0
1053;Aardolieproducten;2005 1e kwartaal;-327.0;0.0;567.0;739.0;-172.0;184.0;29.0;;119.0;10.0;109.0;716.0;;716.0;-597.0;10.0;-607.0;25.0;;;;91.0;
1054;Aardolieproducten;2005 2e kwartaal;-362.0;0.0;673.0;797.0;-124.0;210.0;-29.0;;131.0;11.0;120.0;764.0;;764.0;-633.0;11.0;-644.0;23.0;;;;85.0;
1055;Aardolieproducten;2005 3e kwartaal;-310.0;0.0;714.0;817.0;-102.0;211.0;4.0;;149.0;10.0;139.0;730.0;;730.0;-581.0;10.0;-591.0;23.0;;;;93.0;
1056;Aardolieproducten;2005 4e kwartaal;-360.0;0.0;701.0;828.0;-127.0;201.0;-33.0;;134.0;10.0;125.0;768.0;;768.0;-633.0;10.0;-643.0;19.0;;;;92.0;
1057;Aardolieproducten;2005;-1360.0;1.0;2655.0;3180.0;-526.0;806.0;-29.0;-1373.0;533.0;41.0;492.0;2977.0;;2977.0;-2444.0;41.0;-2485.0;90.0;;981.0;621.0;360.0;13.0
1058;Aardolieproducten;2006 1e kwartaal;-328.0;0.0;671.0;838.0;-167.0;198.0;36.0;;145.0;10.0;135.0;738.0;;738.0;-592.0;10.0;-603.0;21.0;;;;78.0;
1059;Aardolieproducten;2006 2e kwartaal;-299.0;0.0;764.0;818.0;-54.0;211.0;-35.0;;143.0;10.0;133.0;715.0;;715.0;-572.0;10.0;-582.0;19.0;;;;83.0;
1060;Aardolieproducten;2006 3e kwartaal;-327.0;1.0;762.0;845.0;-83.0;231.0;-14.0;;150.0;11.0;139.0;753.0;;753.0;-603.0;11.0;-613.0;21.0;;;;93.0;
1061;Aardolieproducten;2006 4e kwartaal;-341.0;1.0;753.0;881.0;-128.0;212.0;-3.0;;116.0;11.0;105.0;743.0;;743.0;-627.0;11.0;-638.0;23.0;;;;92.0;
1062;Aardolieproducten;2006;-1296.0;2.0;2951.0;3382.0;-431.0;851.0;-15.0;-1309.0;554.0;41.0;512.0;2948.0;;2948.0;-2394.0;41.0;-2435.0;85.0;;999.0;653.0;347.0;13.0
1063;Aardolieproducten;2007 1e kwartaal;-293.0;1.0;709.0;827.0;-118.0;202.0;26.0;;117.0;10.0;107.0;672.0;;672.0;-555.0;10.0;-565.0;20.0;;;;78.0;
1064;Aardolieproducten;2007 2e kwartaal;-288.0;2.0;688.0;758.0;-70.0;226.0;6.0;;145.0;12.0;133.0;719.0;;719.0;-574.0;12.0;-586.0;24.0;;;;93.0;
1065;Aardolieproducten;2007 3e kwartaal;-336.0;2.0;694.0;818.0;-124.0;228.0;15.0;;135.0;11.0;123.0;764.0;;764.0;-629.0;11.0;-641.0;25.0;;;;102.0;
1066;Aardolieproducten;2007 4e kwartaal;-299.0;1.0;723.0;794.0;-72.0;214.0;-14.0;;127.0;11.0;116.0;724.0;;724.0;-598.0;11.0;-609.0;24.0;;;;101.0;
1067;Aardolieproducten;2007;-1216.0;6.0;2814.0;3197.0;-384.0;870.0;32.0;-1225.0;523.0;44.0;479.0;2879.0;;2879.0;-2356.0;44.0;-2401.0;94.0;;1037.0;663.0;374.0;10.0
1068;Aardolieproducten;2008 1e kwartaal;-329.0;1.0;681.0;813.0;-132.0;215.0;16.0;;108.0;10.0;98.0;721.0;;721.0;-613.0;10.0;-623.0;24.0;;;;90.0;
1069;Aardolieproducten;2008 2e kwartaal;-343.0;1.0;717.0;846.0;-128.0;212.0;-4.0;;122.0;11.0;111.0;735.0;;735.0;-613.0;11.0;-624.0;21.0;;;;79.0;
1070;Aardolieproducten;2008 3e kwartaal;-336.0;2.0;785.0;911.0;-126.0;217.0;5.0;;124.0;11.0;113.0;739.0;;739.0;-615.0;11.0;-626.0;23.0;;;;95.0;
1071;Aardolieproducten;2008 4e kwartaal;-272.0;1.0;828.0;818.0;11.0;200.0;-85.0;;128.0;8.0;120.0;655.0;;655.0;-527.0;8.0;-535.0;19.0;;;;74.0;
1072;Aardolieproducten;2008;-1281.0;6.0;3011.0;3387.0;-376.0;844.0;-67.0;-1290.0;483.0;41.0;442.0;2850.0;;2850.0;-2367.0;41.0;-2408.0;87.0;;990.0;652.0;338.0;9.0
1073;Aardolieproducten;2009 1e kwartaal;-322.0;1.0;773.0;937.0;-164.0;191.0;33.0;;115.0;7.0;107.0;701.0;;701.0;-586.0;7.0;-593.0;21.0;;;;84.0;
1074;Aardolieproducten;2009 2e kwartaal;-296.0;1.0;874.0;950.0;-76.0;188.0;-33.0;;121.0;7.0;115.0;688.0;;688.0;-566.0;7.0;-573.0;20.0;;;;89.0;
1075;Aardolieproducten;2009 3e kwartaal;-326.0;1.0;815.0;933.0;-118.0;192.0;-17.0;;144.0;6.0;138.0;734.0;;734.0;-590.0;6.0;-596.0;18.0;;;;89.0;
1076;Aardolieproducten;2009 4e kwartaal;-317.0;2.0;843.0;974.0;-131.0;188.0;0.0;;145.0;5.0;141.0;727.0;;727.0;-582.0;5.0;-587.0;17.0;;;;86.0;
1077;Aardolieproducten;2009;-1258.0;4.0;3304.0;3791.0;-487.0;758.0;-17.0;-1275.0;525.0;25.0;500.0;2849.0;;2849.0;-2324.0;25.0;-2349.0;78.0;;972.0;630.0;342.0;16.0
1078;Aardolieproducten;2010 1e kwartaal;-352.0;2.0;915.0;1126.0;-211.0;176.0;34.0;;163.0;5.0;157.0;782.0;;782.0;-620.0;5.0;-625.0;18.0;;;;93.0;
1079;Aardolieproducten;2010 2e kwartaal;-330.0;2.0;874.0;998.0;-124.0;181.0;-27.0;;157.0;7.0;150.0;776.0;;776.0;-619.0;7.0;-625.0;19.0;;;;104.0;
1080;Aardolieproducten;2010 3e kwartaal;-323.0;1.0;878.0;1034.0;-157.0;189.0;21.0;;156.0;7.0;149.0;758.0;;758.0;-602.0;7.0;-609.0;19.0;;;;102.0;
1081;Aardolieproducten;2010 4e kwartaal;-302.0;1.0;938.0;1064.0;-127.0;177.0;0.0;;149.0;4.0;144.0;735.0;;735.0;-586.0;4.0;-591.0;17.0;;;;100.0;
1082;Aardolieproducten;2010;-1308.0;6.0;3604.0;4223.0;-619.0;722.0;28.0;-1315.0;624.0;23.0;601.0;3051.0;;3051.0;-2427.0;23.0;-2450.0;72.0;;1039.0;640.0;399.0;8.0
1083;Aardolieproducten;2011 1e kwartaal;-363.0;2.0;883.0;1048.0;-165.0;179.0;-20.0;;138.0;8.0;130.0;756.0;;756.0;-618.0;8.0;-626.0;17.0;;;;81.0;
1084;Aardolieproducten;2011 2e kwartaal;-282.0;2.0;867.0;981.0;-114.0;200.0;31.0;;140.0;7.0;134.0;684.0;;684.0;-543.0;7.0;-550.0;18.0;;;;81.0;
1085;Aardolieproducten;2011 3e kwartaal;-334.0;2.0;908.0;1057.0;-149.0;203.0;16.0;;166.0;6.0;160.0;772.0;;772.0;-606.0;6.0;-612.0;22.0;;;;94.0;
1086;Aardolieproducten;2011 4e kwartaal;-303.0;1.0;954.0;1091.0;-137.0;190.0;22.0;;167.0;7.0;160.0;742.0;;742.0;-575.0;7.0;-581.0;21.0;;;;85.0;
1087;Aardolieproducten;2011;-1281.0;7.0;3612.0;4177.0;-564.0;773.0;49.0;-1287.0;611.0;28.0;584.0;2953.0;;2953.0;-2342.0;28.0;-2370.0;78.0;;977.0;636.0;341.0;6.0
1088;Aardolieproducten;2012 1e kwartaal;-331.0;2.0;935.0;1027.0;-91.0;179.0;-62.0;;173.0;6.0;167.0;778.0;;778.0;-605.0;6.0;-611.0;20.0;;;;97.0;
1089;Aardolieproducten;2012 2e kwartaal;-336.0;2.0;922.0;1144.0;-221.0;178.0;61.0;;179.0;6.0;173.0;785.0;;785.0;-606.0;6.0;-612.0;21.0;;;;89.0;
1090;Aardolieproducten;2012 3e kwartaal;-348.0;1.0;953.0;1102.0;-149.0;186.0;-15.0;;189.0;5.0;184.0;805.0;;805.0;-617.0;5.0;-622.0;22.0;;;;94.0;
1091;Aardolieproducten;2012 4e kwartaal;-243.0;1.0;995.0;1049.0;-55.0;173.0;-17.0;;194.0;6.0;188.0;708.0;;708.0;-514.0;6.0;-520.0;18.0;;;;96.0;
1092;Aardolieproducten;2012;-1259.0;6.0;3805.0;4321.0;-516.0;716.0;-32.0;-1266.0;735.0;23.0;712.0;3077.0;;3077.0;-2342.0;23.0;-2365.0;81.0;;994.0;618.0;376.0;8.0
1093;Aardolieproducten;2013 1e kwartaal;-338.0;2.0;932.0;1051.0;-119.0;173.0;-49.0;-333.0;211.0;5.0;205.0;792.0;;792.0;-581.0;5.0;-587.0;18.0;;231.0;149.0;81.0;-5.0
1094;Aardolieproducten;2013 2e kwartaal;-316.0;1.0;936.0;1118.0;-182.0;180.0;44.0;-315.0;196.0;6.0;190.0;777.0;;777.0;-581.0;6.0;-587.0;20.0;;245.0;151.0;94.0;-1.0
1095;Aardolieproducten;2013 3e kwartaal;-299.0;2.0;951.0;1071.0;-120.0;177.0;-4.0;-297.0;185.0;5.0;180.0;759.0;;759.0;-574.0;5.0;-579.0;21.0;;256.0;149.0;107.0;-2.0
1096;Aardolieproducten;2013 4e kwartaal;-263.0;1.0;974.0;1075.0;-101.0;165.0;2.0;-262.0;192.0;5.0;187.0;711.0;;711.0;-519.0;5.0;-523.0;18.0;;239.0;151.0;88.0;-1.0
1097;Aardolieproducten;2013;-1216.0;7.0;3793.0;4315.0;-522.0;695.0;-7.0;-1207.0;784.0;22.0;763.0;3039.0;;3039.0;-2255.0;22.0;-2276.0;76.0;;971.0;600.0;371.0;-9.0
1098;Aardolieproducten;2014 1e kwartaal;-318.0;2.0;891.0;1063.0;-172.0;169.0;21.0;-313.0;203.0;9.0;195.0;775.0;;775.0;-572.0;9.0;-581.0;20.0;;239.0;144.0;96.0;-4.0
1099;Aardolieproducten;2014 2e kwartaal;-282.0;1.0;935.0;1000.0;-64.0;181.0;-38.0;-280.0;253.0;7.0;246.0;805.0;;805.0;-552.0;7.0;-559.0;21.0;;251.0;147.0;104.0;-2.0
1100;Aardolieproducten;2014 3e kwartaal;-301.0;9.0;973.0;1082.0;-109.0;177.0;-23.0;-298.0;215.0;7.0;207.0;774.0;;774.0;-559.0;7.0;-566.0;20.0;;241.0;143.0;98.0;-3.0
1101;Aardolieproducten;2014 4e kwartaal;-378.0;1.0;893.0;1130.0;-237.0;165.0;22.0;-378.0;190.0;5.0;186.0;804.0;;804.0;-614.0;5.0;-619.0;20.0;;216.0;144.0;72.0;0.0
1102;Aardolieproducten;2014;-1279.0;13.0;3692.0;4274.0;-582.0;692.0;-18.0;-1269.0;861.0;27.0;834.0;3158.0;;3158.0;-2297.0;27.0;-2325.0;81.0;;947.0;577.0;371.0;-10.0
1103;Aardolieproducten;2015 1e kwartaal;-348.0;3.0;1009.0;1202.0;-192.0;167.0;9.0;;235.0;2.0;232.0;826.0;;826.0;-591.0;2.0;-593.0;24.0;;;;85.0;
1104;Aardolieproducten;2015 2e kwartaal;-380.0;4.0;1036.0;1230.0;-194.0;174.0;-16.0;;252.0;3.0;249.0;858.0;;858.0;-606.0;3.0;-609.0;23.0;;;;62.0;
1105;Aardolieproducten;2015 3e kwartaal;-362.0;3.0;981.0;1100.0;-119.0;171.0;-75.0;;253.0;5.0;247.0;884.0;;884.0;-631.0;5.0;-636.0;24.0;;;;103.0;
1106;Aardolieproducten;2015 4e kwartaal;-342.0;2.0;991.0;1144.0;-153.0;173.0;-18.0;;222.0;4.0;218.0;841.0;;841.0;-619.0;4.0;-623.0;23.0;;;;104.0;
1107;Aardolieproducten;2015;-1432.0;12.0;4017.0;4675.0;-658.0;685.0;-101.0;-1424.0;962.0;15.0;947.0;3409.0;;3409.0;-2447.0;15.0;-2463.0;94.0;;930.0;577.0;353.0;-8.0
1108;Aardolieproducten;2016 1e kwartaal;-348.0;3.0;971.0;1153.0;-182.0;165.0;-5.0;;248.0;3.0;245.0;849.0;;849.0;-601.0;3.0;-604.0;24.0;;;;85.0;
1109;Aardolieproducten;2016 2e kwartaal;-347.0;3.0;998.0;1172.0;-173.0;178.0;1.0;;267.0;3.0;264.0;877.0;;877.0;-610.0;3.0;-613.0;24.0;;;;91.0;
1110;Aardolieproducten;2016 3e kwartaal;-349.0;3.0;965.0;1175.0;-210.0;183.0;41.0;;277.0;5.0;272.0;892.0;;892.0;-615.0;5.0;-620.0;23.0;;;;97.0;
1111;Aardolieproducten;2016 4e kwartaal;-384.0;2.0;1028.0;1245.0;-217.0;159.0;-10.0;;313.0;4.0;309.0;969.0;;969.0;-656.0;4.0;-660.0;23.0;;;;99.0;
1112;Aardolieproducten;2016;-1428.0;10.0;3963.0;4745.0;-782.0;685.0;29.0;-1420.0;1105.0;16.0;1090.0;3587.0;;3587.0;-2481.0;16.0;-2497.0;94.0;;968.0;595.0;373.0;-8.0
1113;Aardgas;1946;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1114;Aardgas;1947;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1115;Aardgas;1948;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1116;Aardgas;1949;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1117;Aardgas;1950;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1118;Aardgas;1951;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1119;Aardgas;1952;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;
1120;Aardgas;1953;1.0;1.0;;;;;0.0;1.0;;;;;;;;;;;;;;;
1121;Aardgas;1954;3.0;3.0;;;;;0.0;3.0;;;;;;;;;;;;;;;
1122;Aardgas;1955;4.0;4.0;;;;;0.0;4.0;;;;;;;;;;;;;;;
1123;Aardgas;1956;5.0;5.0;;;;;0.0;5.0;;;;;;;;;;;;;;;
1124;Aardgas;1957;4.0;4.0;;;;;0.0;4.0;;;;;;;;;;;;;;;
1125;Aardgas;1958;5.0;5.0;;;;;0.0;5.0;;;;;;;;;;;;;;;
1126;Aardgas;1959;7.0;7.0;;;;;0.0;7.0;;;;;;;;;;;;;;;
1127;Aardgas;1960;10.0;10.0;;;;;0.0;10.0;;;;;;;;;;;;;;;
1128;Aardgas;1961;13.0;13.0;;;;;0.0;13.0;;;;;;;;;;;;;;;
1129;Aardgas;1962;17.0;17.0;0.0;0.0;0.0;;0.0;17.0;;;;;;;;;;;;;;;
1130;Aardgas;1963;20.0;20.0;0.0;0.0;0.0;;0.0;20.0;;;;;;;;;;;;;;;
1131;Aardgas;1964;27.0;28.0;0.0;0.0;0.0;;0.0;27.0;;;;;;;;;;;;;;;
1132;Aardgas;1965;54.0;55.0;0.0;1.0;-1.0;;0.0;54.0;;;;;;;;;;;;;;;
1133;Aardgas;1966;103.0;108.0;0.0;5.0;-5.0;;0.0;103.0;;;;;;;;;;;;;;;
1134;Aardgas;1967;182.0;225.0;0.0;43.0;-43.0;;0.0;182.0;;;;;;;;;;;;;;;
1135;Aardgas;1968;306.0;450.0;0.0;144.0;-144.0;;0.0;306.0;;;;;;;;;;;;;;;
1136;Aardgas;1969;451.0;697.0;0.0;246.0;-246.0;;0.0;451.0;;;;;;;;;;;;;;;
1137;Aardgas;1970;635.0;1005.0;0.0;370.0;-370.0;;0.0;635.0;;;;;;;;;;;;;;;
1138;Aardgas;1971;830.0;1389.0;0.0;559.0;-559.0;;0.0;830.0;;;;;;;;;;;;;;;
1139;Aardgas;1972;1080.0;1852.0;0.0;772.0;-772.0;;0.0;1080.0;;;;;;;;;;;;;;;
1140;Aardgas;1973;1201.0;2252.0;0.0;1051.0;-1051.0;;0.0;1201.0;;;;;;;;;;;;;;;
1141;Aardgas;1974;1278.0;2670.0;0.0;1392.0;-1392.0;;0.0;1278.0;;;;;;;;;;;;;;;
1142;Aardgas;1975;1332.0;2892.0;0.0;1560.0;-1560.0;;1.0;1333.0;;500.0;;;;;502.0;500.0;2.0;;;830.0;758.0;72.0;
1143;Aardgas;1976;1384.0;3090.0;0.0;1706.0;-1706.0;;0.0;1384.0;;496.0;;;;;498.0;496.0;2.0;;;887.0;815.0;72.0;
1144;Aardgas;1977;1389.0;3100.0;9.0;1719.0;-1710.0;;-1.0;1389.0;;479.0;;;;;481.0;479.0;2.0;;;908.0;827.0;81.0;
1145;Aardgas;1978;1392.0;2838.0;56.0;1500.0;-1444.0;;-2.0;1392.0;;433.0;;;;;435.0;433.0;2.0;;;957.0;873.0;84.0;
1146;Aardgas;1979;1386.0;2976.0;65.0;1656.0;-1591.0;;0.0;1386.0;;377.0;;;;;379.0;377.0;2.0;;;1007.0;935.0;72.0;
1147;Aardgas;1980;1267.0;2878.0;120.0;1731.0;-1611.0;;0.0;1267.0;;301.0;;;;;307.0;301.0;6.0;;;960.0;889.0;71.0;
1148;Aardgas;1981;1206.0;2672.0;106.0;1572.0;-1466.0;;0.0;1206.0;;286.0;;;;;293.0;286.0;7.0;;;914.0;845.0;69.0;
1149;Aardgas;1982;1152.0;2285.0;107.0;1240.0;-1133.0;;0.0;1152.0;;316.0;;;;;331.0;316.0;15.0;;;821.0;778.0;43.0;
1150;Aardgas;1983;1232.0;2433.0;101.0;1302.0;-1201.0;;0.0;1232.0;;380.0;;;;;404.0;380.0;24.0;;;827.0;773.0;54.0;
1151;Aardgas;1984;1309.0;2463.0;108.0;1263.0;-1155.0;;0.0;1309.0;;409.0;;;;;414.0;409.0;5.0;;;894.0;810.0;84.0;
1152;Aardgas;1985;1379.0;2579.0;66.0;1267.0;-1201.0;;1.0;1380.0;;411.0;;;;;413.0;411.0;2.0;;;966.0;880.0;86.0;
1153;Aardgas;1986;1376.0;2358.0;63.0;1045.0;-982.0;;0.0;1376.0;;422.0;;;;;431.0;422.0;9.0;;;945.0;857.0;88.0;
1154;Aardgas;1987;1420.0;2362.0;67.0;1009.0;-942.0;;-1.0;1420.0;;421.0;;;;;428.0;421.0;7.0;;;991.0;897.0;94.0;
1155;Aardgas;1988;1284.0;2085.0;80.0;880.0;-800.0;;-1.0;1284.0;;371.0;;;;;380.0;371.0;9.0;;;904.0;810.0;94.0;
1156;Aardgas;1989;1316.0;2279.0;82.0;1046.0;-964.0;;0.0;1317.0;;398.0;;;;;419.0;398.0;21.0;;;897.0;805.0;92.0;
1157;Aardgas;1990;1286.0;2283.0;85.0;1081.0;-996.0;;0.0;1325.0;384.0;365.0;19.0;0.0;;0.0;384.0;365.0;19.0;30.0;1.0;910.0;823.0;88.0;-38.0
1158;Aardgas;1991;1439.0;2581.0;73.0;1216.0;-1142.0;;0.0;1479.0;424.0;413.0;11.0;0.0;;0.0;424.0;413.0;11.0;32.0;;1022.0;920.0;102.0;-40.0
1159;Aardgas;1992;1394.0;2592.0;89.0;1287.0;-1198.0;;0.0;1440.0;440.0;431.0;9.0;0.0;;0.0;440.0;431.0;8.0;35.0;;965.0;864.0;101.0;-46.0
1160;Aardgas;1993;1435.0;2642.0;110.0;1318.0;-1207.0;;0.0;1481.0;448.0;435.0;13.0;0.0;;0.0;448.0;435.0;12.0;32.0;;1001.0;904.0;97.0;-46.0
1161;Aardgas;1994;1397.0;2507.0;110.0;1220.0;-1110.0;;0.0;1430.0;447.0;434.0;14.0;0.0;;0.0;447.0;434.0;13.0;30.0;;953.0;850.0;103.0;-33.0
1162;Aardgas;1995 1e kwartaal;478.0;885.0;31.0;437.0;-407.0;;0.0;;124.0;119.0;5.0;0.0;;0.0;124.0;119.0;5.0;8.0;0.0;;;26.0;
1163;Aardgas;1995 2e kwartaal;279.0;465.0;27.0;213.0;-186.0;;0.0;;96.0;92.0;3.0;0.0;;0.0;96.0;92.0;3.0;6.0;0.0;;;24.0;
1164;Aardgas;1995 3e kwartaal;225.0;336.0;26.0;137.0;-111.0;;0.0;;100.0;96.0;5.0;0.0;;0.0;100.0;96.0;4.0;6.0;0.0;;;25.0;
1165;Aardgas;1995 4e kwartaal;462.0;863.0;31.0;432.0;-401.0;;0.0;;128.0;124.0;4.0;0.0;;0.0;128.0;124.0;4.0;9.0;0.0;;;26.0;
1166;Aardgas;1995;1444.0;2548.0;116.0;1220.0;-1104.0;;0.0;1469.0;447.0;430.0;17.0;0.0;;0.0;447.0;430.0;17.0;30.0;1.0;991.0;891.0;101.0;-25.0
