ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
2769;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2009/'10;4307.0
2770;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2010/'11;4305.0
2771;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2011/'12;4384.0
2772;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2012/'13;4411.0
2773;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2013/'14;4535.0
2774;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2014/'15;6799.0
2775;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2015/'16;6870.0
2776;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2016/'17;6866.0
2777;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2017/'18;6712.0
2778;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2018/'19;6537.0
2779;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2019/'20;6377.0
2780;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2020/'21;6271.0
2781;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2021/'22;6230.0
2782;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen aan den Rijn;2022/'23;6291.0
2783;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2000/'01;
2784;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2001/'02;
2785;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2002/'03;
2786;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2003/'04;564.0
2787;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2004/'05;561.0
2788;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2005/'06;604.0
2789;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2006/'07;641.0
2790;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2007/'08;644.0
2791;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2008/'09;620.0
2792;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2009/'10;625.0
2793;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2010/'11;618.0
2794;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2011/'12;573.0
2795;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2012/'13;566.0
2796;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2013/'14;573.0
2797;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2014/'15;579.0
2798;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2015/'16;589.0
2799;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2016/'17;579.0
2800;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2017/'18;594.0
2801;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2018/'19;564.0
2802;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2019/'20;522.0
2803;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2020/'21;508.0
2804;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2021/'22;512.0
2805;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Alphen-Chaam;2022/'23;526.0
2806;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2000/'01;
2807;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2001/'02;
2808;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2002/'03;
2809;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2003/'04;
2810;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2004/'05;
2811;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2005/'06;
2812;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2006/'07;
2813;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2007/'08;
2814;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2008/'09;
2815;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2009/'10;
2816;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2010/'11;
2817;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2011/'12;
2818;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2012/'13;
2819;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2013/'14;
2820;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2014/'15;
2821;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2015/'16;
2822;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2016/'17;
2823;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2017/'18;
2824;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2018/'19;
2825;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2019/'20;3374.0
2826;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2020/'21;3288.0
2827;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2021/'22;3284.0
2828;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Altena;2022/'23;3276.0
2829;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2000/'01;
2830;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2001/'02;
2831;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2002/'03;
2832;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2003/'04;
2833;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2004/'05;
2834;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2005/'06;
2835;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2006/'07;
2836;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2007/'08;
2837;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2008/'09;
2838;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2009/'10;
2839;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2010/'11;
2840;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2011/'12;
2841;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2012/'13;
2842;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2013/'14;
2843;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2014/'15;
2844;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2015/'16;
2845;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2016/'17;
2846;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2017/'18;
2847;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2018/'19;
2848;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2019/'20;
2849;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2020/'21;
2850;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2021/'22;
2851;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Delden;2022/'23;
2852;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2000/'01;
2853;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2001/'02;
2854;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2002/'03;
2855;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2003/'04;529.0
2856;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2004/'05;507.0
2857;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2005/'06;599.0
2858;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2006/'07;579.0
2859;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2007/'08;
2860;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2008/'09;
2861;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2009/'10;
2862;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2010/'11;
2863;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2011/'12;
2864;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2012/'13;
2865;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2013/'14;
2866;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2014/'15;
2867;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2015/'16;
2868;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2016/'17;
2869;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2017/'18;
2870;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2018/'19;
2871;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2019/'20;
2872;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2020/'21;
2873;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2021/'22;
2874;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ambt Montfort;2022/'23;
2875;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2000/'01;
2876;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2001/'02;
2877;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2002/'03;
2878;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2003/'04;163.0
2879;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2004/'05;171.0
2880;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2005/'06;194.0
2881;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2006/'07;186.0
2882;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2007/'08;199.0
2883;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2008/'09;209.0
2884;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2009/'10;209.0
2885;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2010/'11;223.0
2886;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2011/'12;222.0
2887;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2012/'13;225.0
2888;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2013/'14;218.0
2889;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2014/'15;203.0
2890;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2015/'16;196.0
2891;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2016/'17;189.0
2892;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2017/'18;200.0
2893;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2018/'19;201.0
2894;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2019/'20;206.0
2895;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2020/'21;204.0
2896;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2021/'22;196.0
2897;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ameland;2022/'23;194.0
2898;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2000/'01;
2899;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2001/'02;
2900;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2002/'03;
2901;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2003/'04;438.0
2902;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2004/'05;441.0
2903;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2005/'06;417.0
2904;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2006/'07;
2905;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2007/'08;
2906;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2008/'09;
2907;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2009/'10;
2908;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2010/'11;
2909;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2011/'12;
2910;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2012/'13;
2911;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2013/'14;
2912;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2014/'15;
2913;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2015/'16;
2914;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2016/'17;
2915;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2017/'18;
2916;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2018/'19;
2917;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2019/'20;
2918;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2020/'21;
2919;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2021/'22;
2920;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amerongen;2022/'23;
2921;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2000/'01;
2922;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2001/'02;
2923;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2002/'03;
2924;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2003/'04;6536.0
2925;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2004/'05;6827.0
2926;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2005/'06;7493.0
2927;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2006/'07;7731.0
2928;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2007/'08;8270.0
2929;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2008/'09;8355.0
2930;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2009/'10;8536.0
2931;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2010/'11;8890.0
2932;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2011/'12;9203.0
2933;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2012/'13;9404.0
2934;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2013/'14;9707.0
2935;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2014/'15;10017.0
2936;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2015/'16;10202.0
2937;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2016/'17;10373.0
2938;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2017/'18;10297.0
2939;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2018/'19;10269.0
2940;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2019/'20;10194.0
2941;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2020/'21;10159.0
2942;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2021/'22;10112.0
2943;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amersfoort;2022/'23;10150.0
2944;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2000/'01;
2945;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2001/'02;
2946;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2002/'03;
2947;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2003/'04;3619.0
2948;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2004/'05;3730.0
2949;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2005/'06;3938.0
2950;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2006/'07;4112.0
2951;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2007/'08;4151.0
2952;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2008/'09;4197.0
2953;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2009/'10;4291.0
2954;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2010/'11;4372.0
2955;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2011/'12;4417.0
2956;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2012/'13;4572.0
2957;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2013/'14;4651.0
2958;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2014/'15;4630.0
2959;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2015/'16;4748.0
2960;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2016/'17;4743.0
2961;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2017/'18;4764.0
2962;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2018/'19;4755.0
2963;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2019/'20;4882.0
2964;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2020/'21;5062.0
2965;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2021/'22;5299.0
2966;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amstelveen;2022/'23;5542.0
2967;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2000/'01;
2968;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2001/'02;
2969;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2002/'03;
2970;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2003/'04;29784.0
2971;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2004/'05;30004.0
2972;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2005/'06;30952.0
2973;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2006/'07;30678.0
2974;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2007/'08;31743.0
2975;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2008/'09;31267.0
2976;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2009/'10;31568.0
2977;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2010/'11;32320.0
2978;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2011/'12;32945.0
2979;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2012/'13;33958.0
2980;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2013/'14;34773.0
2981;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2014/'15;35553.0
2982;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2015/'16;36349.0
2983;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2016/'17;36687.0
2984;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2017/'18;37238.0
2985;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2018/'19;37514.0
2986;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2019/'20;37961.0
2987;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2020/'21;38094.0
2988;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2021/'22;38565.0
2989;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Amsterdam;2022/'23;39467.0
2990;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2000/'01;
2991;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2001/'02;
2992;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2002/'03;
2993;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2003/'04;428.0
2994;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2004/'05;412.0
2995;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2005/'06;405.0
2996;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2006/'07;403.0
2997;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2007/'08;410.0
2998;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Andijk;2008/'09;389.0
