ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
4471;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;77.0;18.0;59.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4472;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;12.0;1.0;8.0;0.0;3.0;;1.0;0.0;0.0;0.0;0.0;
4473;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;823.0;24.0;449.0;213.0;137.0;;2.0;0.0;1.0;1.0;0.0;
4474;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;551.0;17.0;369.0;159.0;6.0;;2.0;0.0;1.0;0.0;0.0;
4475;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;272.0;7.0;80.0;54.0;131.0;;5.0;0.0;2.0;1.0;2.0;
4476;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;5680.0;15.0;482.0;1351.0;3832.0;;14.0;0.0;1.0;3.0;10.0;
4477;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;1123.0;9.0;310.0;668.0;136.0;;5.0;0.0;1.0;3.0;1.0;
4478;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4557.0;6.0;172.0;683.0;3696.0;;26.0;0.0;1.0;4.0;21.0;
4479;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4480;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4481;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4482;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4483;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4484;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Sector zorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4485;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;308.0;308.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4486;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;263.0;263.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4487;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;45.0;45.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4488;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;320.0;320.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4489;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;224.0;224.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4490;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;96.0;96.0;0.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
4491;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;241.0;241.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4492;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;127.0;127.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4493;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;114.0;114.0;0.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
4494;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4495;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4496;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4497;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4498;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4499;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2012;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4500;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;44421.0;879.0;387.0;412.0;37.0;43.0;43542.0;2.0;1.0;1.0;0.0;0.0;98.0
4501;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;42022.0;644.0;329.0;276.0;32.0;7.0;41378.0;2.0;1.0;1.0;0.0;0.0;98.0
4502;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;2399.0;235.0;58.0;136.0;5.0;36.0;2164.0;10.0;2.0;6.0;0.0;2.0;90.0
4503;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4504;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4505;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4506;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4507;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4508;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4509;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4510;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4511;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4512;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4513;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4514;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4515;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4516;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4517;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4518;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4519;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4520;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4521;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4522;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4523;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4524;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4525;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4526;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4527;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4528;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4529;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4530;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;2.0;0.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4531;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;2.0;0.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4532;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4533;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4534;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4535;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4536;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4537;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4538;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4539;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4540;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4541;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4542;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4543;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4544;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4545;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;254.0;75.0;101.0;36.0;42.0;;1.0;0.0;0.0;0.0;0.0;
4546;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;168.0;62.0;68.0;31.0;7.0;;0.0;0.0;0.0;0.0;0.0;
4547;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;86.0;13.0;33.0;5.0;35.0;;4.0;1.0;1.0;0.0;1.0;
4548;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4549;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4550;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4551;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4552;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4553;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4554;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4555;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4556;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4557;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4558;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4559;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4560;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;7.0;0.0;6.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4561;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;7.0;0.0;6.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4562;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4563;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4564;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4565;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4566;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4567;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4568;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4569;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4570;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4571;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4572;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4573;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4574;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4575;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;52.0;33.0;19.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4576;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;46.0;28.0;18.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4577;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;6.0;5.0;1.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4578;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4579;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4580;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4581;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4582;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4583;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4584;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4585;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4586;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4587;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4588;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4589;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4590;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;14.0;6.0;7.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;
4591;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;10.0;6.0;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4592;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4.0;0.0;3.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;
4593;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4594;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
4595;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
4596;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
4597;Totaal deelnemers startjaar;Vmbo gemengd/theoretisch;2014;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
