ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
655;Lokale overheid (geconsolideerd);1976;34660.0;0.0;0.0;0.0;14581.0;;;;;;0.0;0.0;0.0;550.0;0.0;0.0;0.0;0.0;0.0;550.0;-680.0;-680.0;0.0;2104.0;;;;;;;;;;301.0;0.0;301.0;1056.0;1056.0;0.0;0.0;0.0;0.0;1056.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15185.0;0.0;42.0;15041.0;0.0;102.0;0.0;1563.0;0.0;1478.0;0.0;85.0;35899.0;0.0;0.0;0.0;2567.0;10238.0;7725.0;2513.0;92.0;0.0;92.0;0.0;0.0;0.0;2645.0;;;;;;;;;;0.0;0.0;0.0;3943.0;0.0;0.0;0.0;0.0;0.0;0.0;3943.0;0.0;0.0;0.0;0.0;1056.0;2887.0;150.0;42.0;0.0;0.0;0.0;108.0;12765.0;5396.0;7369.0;0.0;7369.0;56.0;0.0;56.0;7313.0;145.0;0.0;155.0;0.0;-10.0;3785.0;3782.0;1684.0;2098.0;3.0;;;-431.0;12014.0;10330.0;1684.0;0.0;1013.0;-671.0;13462.0;11778.0;697.0;-987.0;431.0;-1239.0
656;Lokale overheid (geconsolideerd);1977;38471.0;0.0;0.0;0.0;16204.0;;;;;;0.0;0.0;0.0;771.0;0.0;0.0;0.0;0.0;0.0;771.0;-812.0;-812.0;0.0;2367.0;;;;;;;;;;387.0;0.0;387.0;1182.0;1182.0;0.0;0.0;0.0;0.0;1182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16986.0;0.0;44.0;16813.0;0.0;129.0;0.0;1386.0;0.0;1357.0;0.0;29.0;39065.0;0.0;0.0;0.0;2848.0;11350.0;8600.0;2750.0;105.0;0.0;105.0;0.0;0.0;0.0;2798.0;;;;;;;;;;0.0;0.0;0.0;4060.0;0.0;0.0;0.0;0.0;0.0;0.0;4060.0;0.0;0.0;0.0;0.0;1182.0;2878.0;170.0;44.0;0.0;0.0;0.0;126.0;14266.0;6025.0;8241.0;0.0;8241.0;74.0;0.0;74.0;8167.0;145.0;0.0;156.0;0.0;-11.0;3889.0;3885.0;1901.0;1984.0;4.0;;;-566.0;13356.0;11455.0;1901.0;0.0;1429.0;-472.0;15754.0;13853.0;1488.0;-413.0;828.0;-594.0
657;Lokale overheid (geconsolideerd);1978;41975.0;0.0;0.0;0.0;17725.0;;;;;;0.0;0.0;0.0;857.0;0.0;0.0;0.0;0.0;0.0;857.0;-948.0;-948.0;0.0;2590.0;;;;;;;;;;459.0;0.0;459.0;1332.0;1332.0;0.0;0.0;0.0;0.0;1332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18629.0;0.0;47.0;18450.0;0.0;132.0;0.0;1331.0;0.0;1217.0;0.0;114.0;42564.0;0.0;0.0;0.0;3153.0;12325.0;9332.0;2993.0;120.0;0.0;120.0;0.0;0.0;0.0;3147.0;;;;;;;;;;0.0;0.0;0.0;4347.0;0.0;0.0;0.0;0.0;0.0;0.0;4347.0;0.0;0.0;0.0;0.0;1332.0;3015.0;184.0;47.0;0.0;0.0;0.0;137.0;15627.0;6603.0;9024.0;0.0;9024.0;76.0;0.0;76.0;8948.0;130.0;0.0;155.0;0.0;-25.0;4188.0;4184.0;2127.0;2057.0;4.0;;;-657.0;14572.0;12445.0;2127.0;0.0;1479.0;-648.0;17368.0;15241.0;1741.0;-386.0;815.0;-589.0
658;Lokale overheid (geconsolideerd);1979;45742.0;0.0;0.0;0.0;19377.0;;;;;;0.0;0.0;0.0;952.0;0.0;0.0;0.0;0.0;0.0;952.0;-997.0;-997.0;0.0;2952.0;;;;;;;;;;512.0;0.0;512.0;1484.0;1484.0;0.0;0.0;0.0;0.0;1484.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19979.0;0.0;51.0;19762.0;0.0;166.0;0.0;1483.0;0.0;1365.0;0.0;118.0;46580.0;0.0;0.0;0.0;3687.0;13192.0;9852.0;3340.0;130.0;0.0;130.0;0.0;0.0;0.0;3767.0;;;;;;;;;;0.0;0.0;0.0;4748.0;0.0;0.0;0.0;0.0;0.0;0.0;4748.0;0.0;0.0;0.0;0.0;1484.0;3264.0;211.0;51.0;0.0;0.0;0.0;160.0;17075.0;7288.0;9787.0;0.0;9787.0;75.0;0.0;75.0;9712.0;142.0;0.0;151.0;0.0;-9.0;4204.0;4200.0;2368.0;1832.0;4.0;;;-576.0;15690.0;13322.0;2368.0;0.0;1508.0;-860.0;18524.0;16156.0;1449.0;-919.0;422.0;-838.0
659;Lokale overheid (geconsolideerd);1980;48075.0;0.0;0.0;0.0;20804.0;0.0;2491.0;252.0;0.0;18061.0;0.0;0.0;0.0;1030.0;0.0;0.0;0.0;0.0;0.0;1030.0;-1050.0;-1050.0;0.0;3212.0;1928.0;36.0;1892.0;1038.0;113.0;925.0;0.0;0.0;246.0;564.0;0.0;564.0;1309.0;1309.0;0.0;0.0;0.0;0.0;1309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20849.0;0.0;54.0;20737.0;2.0;56.0;0.0;1357.0;1.0;1270.0;0.0;86.0;49810.0;0.0;0.0;0.0;4205.0;13807.0;10277.0;3530.0;144.0;0.0;144.0;0.0;0.0;0.0;3991.0;3990.0;-88.0;4078.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4948.0;0.0;0.0;0.0;0.0;0.0;0.0;4948.0;0.0;0.0;0.0;0.0;1309.0;3639.0;228.0;54.0;0.0;0.0;0.0;174.0;18156.0;7777.0;10379.0;0.0;10379.0;95.0;0.0;95.0;10284.0;201.0;0.0;185.0;0.0;16.0;4482.0;4478.0;2648.0;1830.0;4.0;0.0;4.0;-352.0;16599.0;13951.0;2648.0;0.0;1849.0;-799.0;19395.0;16747.0;1239.0;-1409.0;-253.0;-1735.0
660;Lokale overheid (geconsolideerd);1981;51647.0;0.0;0.0;0.0;21851.0;0.0;2716.0;256.0;0.0;18879.0;0.0;0.0;0.0;1156.0;0.0;0.0;0.0;0.0;0.0;1156.0;-1128.0;-1128.0;0.0;3573.0;2199.0;38.0;2161.0;1083.0;91.0;992.0;0.0;0.0;291.0;662.0;0.0;662.0;1332.0;1332.0;0.0;0.0;0.0;0.0;1332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22667.0;0.0;59.0;22520.0;24.0;64.0;0.0;1534.0;1.0;1414.0;0.0;119.0;53108.0;0.0;0.0;0.0;4611.0;14199.0;10627.0;3572.0;155.0;0.0;155.0;0.0;0.0;0.0;4539.0;4538.0;-94.0;4632.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6070.0;0.0;0.0;0.0;0.0;0.0;0.0;6070.0;0.0;0.0;0.0;0.0;1332.0;4738.0;251.0;59.0;0.0;0.0;0.0;192.0;18984.0;8117.0;10867.0;0.0;10867.0;105.0;0.0;105.0;10762.0;230.0;0.0;208.0;0.0;22.0;4467.0;4462.0;2886.0;1576.0;5.0;0.0;5.0;-398.0;17240.0;14354.0;2886.0;0.0;1948.0;-938.0;20288.0;17402.0;1304.0;-1582.0;-278.0;-1461.0
661;Lokale overheid (geconsolideerd);1982;55489.0;0.0;0.0;0.0;22867.0;0.0;3063.0;260.0;0.0;19544.0;0.0;0.0;0.0;1226.0;0.0;0.0;0.0;0.0;0.0;1226.0;-1420.0;-1420.0;0.0;3766.0;2275.0;44.0;2231.0;1187.0;95.0;1092.0;0.0;0.0;304.0;746.0;0.0;746.0;1270.0;1270.0;0.0;0.0;0.0;0.0;1270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25266.0;0.0;65.0;25110.0;26.0;65.0;0.0;1768.0;1.0;1507.0;0.0;260.0;56659.0;0.0;0.0;0.0;4987.0;14683.0;11236.0;3447.0;165.0;0.0;165.0;0.0;0.0;0.0;4803.0;4802.0;-107.0;4909.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7792.0;0.0;0.0;0.0;0.0;0.0;0.0;7792.0;0.0;0.0;0.0;0.0;1270.0;6522.0;264.0;65.0;0.0;0.0;0.0;199.0;19656.0;8383.0;11273.0;0.0;11273.0;112.0;0.0;112.0;11161.0;237.0;0.0;209.0;0.0;28.0;4523.0;4518.0;3032.0;1486.0;5.0;0.0;5.0;-451.0;17880.0;14848.0;3032.0;0.0;1801.0;-1231.0;21027.0;17995.0;1371.0;-1661.0;-130.0;-1170.0
662;Lokale overheid (geconsolideerd);1983;58708.0;0.0;0.0;0.0;23516.0;0.0;3376.0;278.0;0.0;19862.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;1300.0;-1513.0;-1513.0;0.0;4157.0;2519.0;51.0;2468.0;1311.0;122.0;1189.0;0.0;0.0;327.0;804.0;0.0;804.0;1190.0;1190.0;0.0;0.0;0.0;0.0;1190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27310.0;0.0;68.0;27132.0;30.0;80.0;0.0;1944.0;1.0;1675.0;0.0;268.0;58701.0;0.0;0.0;0.0;5443.0;14824.0;11161.0;3663.0;165.0;0.0;165.0;0.0;0.0;0.0;5037.0;5036.0;-123.0;5159.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9295.0;0.0;0.0;0.0;0.0;0.0;0.0;9295.0;0.0;0.0;0.0;0.0;1190.0;8105.0;256.0;68.0;0.0;0.0;0.0;188.0;19982.0;8572.0;11410.0;0.0;11410.0;120.0;0.0;120.0;11290.0;343.0;0.0;301.0;0.0;42.0;4096.0;4091.0;3084.0;1007.0;5.0;0.0;5.0;-740.0;18073.0;14989.0;3084.0;0.0;1991.0;-1093.0;21744.0;18660.0;1762.0;-1322.0;279.0;7.0
663;Lokale overheid (geconsolideerd);1984;59635.0;0.0;0.0;0.0;23615.0;0.0;3724.0;302.0;0.0;19589.0;0.0;0.0;0.0;1337.0;0.0;0.0;0.0;0.0;0.0;1337.0;-1780.0;-1780.0;0.0;4755.0;2870.0;50.0;2820.0;1413.0;113.0;1300.0;0.0;0.0;472.0;843.0;0.0;843.0;1167.0;1167.0;0.0;0.0;0.0;0.0;1167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27639.0;0.0;71.0;27490.0;6.0;72.0;0.0;2059.0;1.0;1735.0;0.0;323.0;59577.0;0.0;0.0;0.0;5652.0;14618.0;11195.0;3423.0;167.0;0.0;167.0;0.0;0.0;0.0;5363.0;5363.0;-122.0;5485.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9671.0;0.0;0.0;0.0;0.0;0.0;0.0;9671.0;0.0;0.0;0.0;0.0;1167.0;8504.0;260.0;71.0;0.0;0.0;0.0;189.0;19705.0;8352.0;11353.0;0.0;11353.0;116.0;0.0;116.0;11237.0;449.0;0.0;427.0;0.0;22.0;4585.0;4580.0;3178.0;1402.0;5.0;0.0;5.0;-893.0;17963.0;14785.0;3178.0;0.0;2127.0;-1051.0;21845.0;18667.0;2140.0;-1038.0;572.0;58.0
664;Lokale overheid (geconsolideerd);1985;60796.0;0.0;0.0;0.0;24248.0;0.0;3968.0;285.0;0.0;19995.0;0.0;0.0;0.0;1382.0;0.0;0.0;0.0;0.0;0.0;1382.0;-2167.0;-2167.0;0.0;4937.0;3004.0;52.0;2952.0;1529.0;122.0;1407.0;0.0;0.0;404.0;854.0;0.0;854.0;1144.0;1144.0;0.0;0.0;0.0;0.0;1144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28118.0;0.0;76.0;27951.0;10.0;81.0;0.0;2280.0;2.0;1881.0;0.0;397.0;60394.0;0.0;0.0;0.0;6027.0;14781.0;11409.0;3372.0;172.0;0.0;172.0;0.0;0.0;0.0;5478.0;5477.0;-126.0;5603.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8395.0;0.0;0.0;0.0;0.0;0.0;0.0;8395.0;0.0;0.0;0.0;0.0;1144.0;7251.0;275.0;76.0;0.0;0.0;0.0;199.0;21281.0;9105.0;12176.0;0.0;12176.0;1286.0;0.0;1286.0;10890.0;539.0;0.0;492.0;0.0;47.0;4497.0;4492.0;3268.0;1224.0;5.0;0.0;5.0;-1051.0;18221.0;14953.0;3268.0;0.0;1942.0;-1326.0;23388.0;20120.0;2107.0;-1161.0;580.0;402.0
665;Lokale overheid (geconsolideerd);1986;60939.0;0.0;0.0;0.0;24539.0;0.0;4051.0;306.0;0.0;20182.0;0.0;0.0;0.0;1397.0;0.0;0.0;0.0;0.0;0.0;1397.0;-2063.0;-2063.0;0.0;4951.0;2995.0;53.0;2942.0;1498.0;127.0;1371.0;0.0;0.0;458.0;894.0;0.0;894.0;1192.0;1192.0;0.0;0.0;0.0;0.0;1192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27849.0;0.0;75.0;27686.0;11.0;77.0;0.0;2180.0;2.0;1834.0;0.0;344.0;60402.0;0.0;0.0;0.0;6029.0;15013.0;11627.0;3386.0;184.0;0.0;184.0;0.0;0.0;0.0;5512.0;5511.0;-129.0;5640.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8131.0;0.0;0.0;0.0;0.0;0.0;0.0;8131.0;0.0;0.0;0.0;0.0;1192.0;6939.0;280.0;75.0;0.0;0.0;0.0;205.0;21530.0;9253.0;12277.0;0.0;12277.0;1348.0;0.0;1348.0;10929.0;476.0;0.0;448.0;0.0;28.0;4215.0;4209.0;3313.0;896.0;6.0;0.0;6.0;-968.0;18510.0;15197.0;3313.0;0.0;2086.0;-1227.0;23610.0;20297.0;2080.0;-1233.0;471.0;537.0
666;Lokale overheid (geconsolideerd);1987;61395.0;0.0;0.0;0.0;25830.0;0.0;4365.0;330.0;0.0;21135.0;0.0;0.0;0.0;1478.0;0.0;0.0;0.0;0.0;0.0;1478.0;-2218.0;-2218.0;0.0;4427.0;2607.0;52.0;2555.0;1321.0;112.0;1209.0;0.0;0.0;499.0;934.0;0.0;934.0;1220.0;1220.0;0.0;0.0;0.0;0.0;1220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27498.0;0.0;80.0;27277.0;8.0;133.0;0.0;2226.0;2.0;1774.0;0.0;450.0;61143.0;0.0;0.0;0.0;6945.0;15310.0;11484.0;3826.0;179.0;0.0;179.0;0.0;0.0;0.0;4804.0;4803.0;-129.0;4932.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7105.0;0.0;0.0;0.0;0.0;0.0;0.0;7105.0;0.0;0.0;0.0;0.0;1220.0;5885.0;289.0;80.0;0.0;0.0;0.0;209.0;22548.0;9874.0;12674.0;0.0;12674.0;1413.0;0.0;1413.0;11261.0;629.0;0.0;571.0;0.0;58.0;4379.0;4374.0;3396.0;978.0;5.0;0.0;5.0;-1045.0;18885.0;15489.0;3396.0;0.0;2279.0;-1117.0;24537.0;21141.0;1989.0;-1407.0;190.0;252.0
667;Lokale overheid (geconsolideerd);1988;61934.0;0.0;0.0;0.0;26124.0;0.0;4371.0;281.0;0.0;21472.0;0.0;0.0;0.0;1543.0;0.0;0.0;0.0;0.0;0.0;1543.0;-2148.0;-2148.0;0.0;4391.0;2657.0;55.0;2602.0;1151.0;121.0;1030.0;0.0;0.0;583.0;983.0;0.0;983.0;1209.0;1209.0;0.0;0.0;0.0;0.0;1209.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27082.0;0.0;84.0;26834.0;23.0;141.0;0.0;2750.0;2.0;1887.0;0.0;861.0;61531.0;0.0;0.0;0.0;7314.0;15130.0;11466.0;3664.0;172.0;0.0;172.0;0.0;0.0;0.0;4505.0;4504.0;-137.0;4641.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6737.0;0.0;0.0;0.0;0.0;0.0;0.0;6737.0;0.0;0.0;0.0;0.0;1209.0;5528.0;303.0;84.0;0.0;0.0;0.0;219.0;22860.0;10171.0;12689.0;0.0;12689.0;1388.0;0.0;1388.0;11301.0;1023.0;0.0;952.0;0.0;71.0;4825.0;4819.0;3508.0;1311.0;6.0;0.0;6.0;-1338.0;18810.0;15302.0;3508.0;0.0;2789.0;-719.0;25023.0;21515.0;2163.0;-1345.0;382.0;403.0
668;Lokale overheid (geconsolideerd);1989;62629.0;0.0;0.0;0.0;26589.0;0.0;4597.0;334.0;0.0;21658.0;0.0;0.0;0.0;1615.0;0.0;0.0;0.0;0.0;0.0;1615.0;-2320.0;-2320.0;0.0;4566.0;2779.0;54.0;2725.0;1126.0;154.0;972.0;0.0;0.0;661.0;1036.0;0.0;1036.0;1293.0;1293.0;0.0;0.0;0.0;0.0;1293.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27080.0;0.0;89.0;26829.0;26.0;136.0;0.0;2770.0;3.0;1767.0;0.0;1000.0;62117.0;0.0;0.0;0.0;7689.0;15061.0;11640.0;3421.0;179.0;0.0;179.0;0.0;0.0;0.0;4519.0;4517.0;-128.0;4645.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6514.0;0.0;0.0;0.0;0.0;0.0;0.0;6514.0;0.0;0.0;0.0;0.0;1293.0;5221.0;315.0;89.0;0.0;0.0;0.0;226.0;23068.0;10274.0;12794.0;0.0;12794.0;1410.0;0.0;1410.0;11384.0;1155.0;0.0;1099.0;0.0;56.0;4678.0;4672.0;3660.0;1012.0;6.0;0.0;6.0;-1061.0;18900.0;15240.0;3660.0;0.0;3002.0;-658.0;25582.0;21922.0;2514.0;-1146.0;469.0;512.0
669;Lokale overheid (geconsolideerd);1990;64755.0;0.0;0.0;0.0;27815.0;0.0;4877.0;311.0;0.0;22627.0;0.0;0.0;0.0;1686.0;0.0;0.0;0.0;0.0;0.0;1686.0;-2361.0;-2361.0;0.0;4681.0;2939.0;48.0;2891.0;1107.0;168.0;939.0;0.0;0.0;635.0;1084.0;0.0;1084.0;1480.0;1480.0;0.0;0.0;0.0;0.0;1480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27465.0;0.0;57.0;27252.0;15.0;141.0;0.0;2905.0;3.0;1980.0;0.0;922.0;64556.0;0.0;0.0;0.0;8170.0;15616.0;13111.0;2505.0;195.0;0.0;195.0;0.0;0.0;0.0;4670.0;4668.0;-117.0;4785.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6667.0;0.0;0.0;0.0;0.0;0.0;0.0;6667.0;0.0;0.0;0.0;0.0;1480.0;5187.0;241.0;57.0;0.0;0.0;0.0;184.0;24035.0;10720.0;13315.0;0.0;13315.0;1408.0;0.0;1408.0;11907.0;1082.0;0.0;1025.0;0.0;57.0;5213.0;5207.0;3834.0;1373.0;6.0;0.0;6.0;-1333.0;19645.0;15811.0;3834.0;0.0;3170.0;-664.0;26291.0;22457.0;2256.0;-1578.0;245.0;199.0
670;Lokale overheid (geconsolideerd);1991;69671.0;0.0;0.0;0.0;30034.0;0.0;5465.0;375.0;0.0;24194.0;0.0;0.0;0.0;1802.0;0.0;0.0;0.0;0.0;0.0;1802.0;-2603.0;-2603.0;0.0;4795.0;3088.0;53.0;3035.0;1144.0;156.0;988.0;0.0;0.0;563.0;1169.0;0.0;1169.0;1540.0;1540.0;0.0;0.0;0.0;0.0;1540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29860.0;0.0;86.0;29503.0;57.0;214.0;0.0;3074.0;4.0;1946.0;0.0;1124.0;69489.0;0.0;0.0;0.0;9099.0;16678.0;14006.0;2672.0;217.0;0.0;217.0;0.0;0.0;0.0;4812.0;4810.0;-128.0;4938.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6637.0;0.0;0.0;0.0;0.0;0.0;0.0;6637.0;0.0;0.0;0.0;0.0;1540.0;5097.0;299.0;86.0;0.0;0.0;0.0;213.0;25751.0;11885.0;13866.0;0.0;13866.0;1557.0;0.0;1557.0;12309.0;1295.0;0.0;1239.0;0.0;56.0;5589.0;5582.0;4040.0;1542.0;7.0;0.0;7.0;-888.0;20935.0;16895.0;4040.0;0.0;3222.0;-818.0;28855.0;24815.0;3104.0;-936.0;843.0;182.0
671;Lokale overheid (geconsolideerd);1992;72245.0;0.0;0.0;0.0;31398.0;0.0;6024.0;424.0;0.0;24950.0;0.0;0.0;0.0;1949.0;0.0;0.0;0.0;0.0;0.0;1949.0;-2881.0;-2881.0;0.0;4807.0;3193.0;24.0;3169.0;1086.0;178.0;908.0;0.0;0.0;528.0;1272.0;0.0;1272.0;1564.0;1564.0;0.0;0.0;0.0;0.0;1564.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31302.0;0.0;119.0;30879.0;78.0;226.0;0.0;2834.0;4.0;1680.0;0.0;1150.0;71882.0;0.0;0.0;0.0;9302.0;17634.0;14824.0;2810.0;225.0;0.0;225.0;0.0;0.0;0.0;4888.0;4886.0;-95.0;4981.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6631.0;0.0;0.0;0.0;0.0;0.0;0.0;6631.0;0.0;0.0;0.0;0.0;1564.0;5067.0;366.0;119.0;0.0;0.0;0.0;247.0;26710.0;11874.0;14836.0;0.0;14836.0;1760.0;0.0;1760.0;13076.0;1325.0;0.0;1245.0;0.0;80.0;6216.0;6209.0;4237.0;1972.0;7.0;0.0;7.0;-1415.0;22096.0;17859.0;4237.0;0.0;3224.0;-1013.0;30365.0;26128.0;3655.0;-582.0;927.0;363.0
672;Lokale overheid (geconsolideerd);1993;74979.0;0.0;0.0;0.0;33524.0;0.0;6729.0;463.0;0.0;26332.0;0.0;0.0;0.0;2073.0;0.0;0.0;0.0;0.0;0.0;2073.0;-2838.0;-2838.0;0.0;4678.0;3152.0;26.0;3126.0;947.0;169.0;778.0;0.0;0.0;579.0;1394.0;0.0;1394.0;1603.0;1603.0;0.0;0.0;0.0;0.0;1603.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32173.0;0.0;121.0;31704.0;54.0;294.0;0.0;2372.0;4.0;1307.0;0.0;1061.0;74612.0;0.0;0.0;0.0;10410.0;18407.0;15495.0;2912.0;242.0;0.0;242.0;0.0;0.0;0.0;4587.0;4585.0;-161.0;4746.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6558.0;0.0;0.0;0.0;0.0;0.0;0.0;6558.0;0.0;0.0;0.0;0.0;1603.0;4955.0;366.0;121.0;0.0;0.0;0.0;245.0;28108.0;12809.0;15299.0;0.0;15299.0;1776.0;0.0;1776.0;13523.0;1207.0;0.0;1085.0;0.0;122.0;6328.0;6321.0;4465.0;1856.0;7.0;0.0;7.0;-1601.0;23114.0;18649.0;4465.0;0.0;3791.0;-674.0;32037.0;27572.0;3929.0;-536.0;629.0;367.0
