ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
1845;18;44;2000;157;1.0;13.7;16.4;0.11;0.244;0.212;0.587;3.157;5.2;6.2;6.8;7.2;8.0;8.9;10.2;11.8;14.3;21.6
1846;18;44;2001;160;1.0;14.2;17.4;0.132;0.252;0.198;0.56;3.238;5.1;6.3;6.8;7.2;7.9;8.6;9.8;11.4;13.9;23.0
1847;18;44;2002;164;1.0;15.1;18.4;0.14;0.255;0.199;0.55;3.294;5.0;6.3;6.8;7.3;7.9;8.6;9.7;11.5;13.9;23.0
1848;18;44;2003;167;1.0;15.8;19.5;0.161;0.265;0.204;0.542;3.436;4.7;6.3;6.7;7.2;7.7;8.6;9.8;11.2;13.7;24.1
1849;18;44;2004;172;1.0;16.2;19.4;0.106;0.237;0.197;0.562;3.051;5.3;6.4;7.0;7.4;7.9;8.8;9.9;11.5;13.9;21.8
1850;18;44;2005;179;1.0;16.1;19.8;0.157;0.262;0.195;0.526;3.428;4.6;6.3;6.8;7.3;7.8;8.7;9.7;11.2;13.7;23.8
1851;18;44;2006;185;1.0;17.0;20.0;0.115;0.241;0.181;0.492;3.174;4.8;6.5;7.0;7.6;8.2;8.9;9.9;11.2;13.9;22.1
1852;18;44;2007;191;1.0;17.7;21.0;0.117;0.239;0.184;0.513;3.07;5.4;6.3;7.0;7.5;8.1;8.9;9.8;11.3;13.6;22.3
1853;18;44;2008;198;1.0;18.6;22.1;0.125;0.248;0.188;0.531;3.224;5.0;6.2;6.9;7.4;8.1;8.9;9.8;11.4;13.5;22.8
1854;18;44;2009;209;1.0;18.9;22.2;0.106;0.231;0.177;0.491;3.018;5.2;6.4;7.1;7.7;8.2;9.0;9.9;11.3;13.6;21.5
1855;18;44;2010;210;1.0;18.8;22.0;0.11;0.234;0.177;0.498;3.043;5.2;6.4;7.1;7.7;8.1;9.0;9.8;11.3;13.5;21.9
1856;18;44;2011;221;1.0;19.0;21.9;0.105;0.228;0.171;0.484;2.986;5.0;6.6;7.1;7.8;8.3;9.0;10.1;11.3;13.5;21.3
1857;18;44;2012;235;1.0;19.2;22.0;0.088;0.218;0.171;0.488;2.886;5.1;6.7;7.3;7.9;8.4;9.2;10.2;11.5;13.7;20.1
1858;18;44;2013;243;1.0;19.2;22.2;0.093;0.22;0.164;0.452;2.867;5.3;6.7;7.3;7.9;8.3;9.0;10.0;11.3;13.3;20.9
1859;18;44;2014;255;1.0;19.5;23.1;0.119;0.228;0.16;0.443;2.932;5.3;6.7;7.3;7.7;8.2;8.9;9.8;11.0;13.0;22.2
1860;18;45;2000;560;1.0;12.5;14.6;0.091;0.213;0.153;0.408;2.752;5.6;6.9;7.4;7.9;8.3;8.9;9.6;11.0;13.7;20.8
1861;18;45;2001;564;1.0;13.1;15.5;0.106;0.217;0.14;0.373;2.793;5.6;7.0;7.5;7.9;8.3;8.7;9.3;10.7;13.3;21.8
1862;18;45;2002;569;1.0;13.8;16.5;0.119;0.223;0.141;0.368;2.836;5.7;6.9;7.4;7.8;8.2;8.7;9.3;10.5;13.0;22.7
1863;18;45;2003;571;1.0;14.2;17.0;0.121;0.222;0.14;0.367;2.821;5.7;6.9;7.4;7.8;8.2;8.6;9.3;10.5;13.0;22.6
1864;18;45;2004;576;1.0;14.5;17.1;0.109;0.215;0.139;0.36;2.748;5.8;7.0;7.5;7.8;8.2;8.7;9.3;10.6;13.1;21.9
1865;18;45;2005;585;1.0;14.8;17.6;0.114;0.22;0.144;0.385;2.796;5.7;6.9;7.4;7.8;8.2;8.7;9.3;10.7;13.2;22.2
1866;18;45;2006;589;1.0;15.5;18.0;0.101;0.213;0.141;0.388;2.733;5.6;7.0;7.4;7.9;8.4;8.9;9.5;10.8;13.0;21.5
1867;18;45;2007;594;1.0;16.0;18.8;0.11;0.218;0.144;0.394;2.786;5.6;6.9;7.4;7.8;8.3;8.8;9.5;10.8;13.0;21.9
1868;18;45;2008;599;1.0;16.7;19.3;0.096;0.211;0.144;0.4;2.717;5.6;7.0;7.4;7.9;8.4;8.9;9.6;11.0;13.1;21.1
1869;18;45;2009;609;1.0;17.1;19.5;0.092;0.203;0.133;0.378;2.652;5.4;7.2;7.6;8.1;8.6;9.0;9.7;11.0;13.0;20.3
1870;18;45;2010;607;1.0;17.2;19.7;0.093;0.2;0.129;0.365;2.58;5.7;7.2;7.6;8.1;8.5;9.0;9.6;10.8;12.8;20.6
1871;18;45;2011;624;1.0;17.4;19.4;0.071;0.187;0.126;0.356;2.473;5.6;7.4;7.8;8.3;8.7;9.2;9.8;11.0;12.9;19.2
1872;18;45;2012;639;1.0;17.7;19.9;0.079;0.191;0.128;0.365;2.514;5.6;7.3;7.7;8.2;8.7;9.1;9.8;11.0;12.9;19.5
1873;18;45;2013;636;1.0;17.8;19.9;0.067;0.181;0.122;0.352;2.399;5.9;7.4;7.9;8.3;8.7;9.2;9.8;11.0;12.9;18.9
1874;18;45;2014;651;1.0;18.1;20.4;0.083;0.186;0.119;0.331;2.44;5.9;7.4;7.9;8.3;8.7;9.1;9.7;10.8;12.8;19.6
1875;18;46;2000;637;2.0;14.3;17.3;0.221;0.264;0.186;0.525;3.425;4.5;6.4;6.8;7.3;7.9;8.7;9.7;11.2;13.3;24.1
1876;18;46;2001;655;2.0;15.3;18.4;0.136;0.242;0.178;0.498;3.059;5.4;6.5;6.9;7.4;8.0;8.7;9.7;11.1;13.3;22.9
1877;18;46;2002;663;2.0;16.3;19.4;0.125;0.239;0.182;0.516;3.05;5.3;6.5;7.0;7.4;8.0;8.8;9.8;11.3;13.5;22.4
1878;18;46;2003;679;2.0;16.7;19.9;0.121;0.238;0.181;0.513;3.037;5.4;6.5;6.9;7.4;8.1;8.8;9.8;11.3;13.5;22.4
1879;18;46;2004;697;2.0;17.1;20.3;0.124;0.238;0.18;0.505;3.035;5.3;6.5;7.0;7.5;8.1;8.8;9.8;11.3;13.4;22.4
1880;18;46;2005;718;2.0;17.6;21.0;0.125;0.243;0.186;0.518;3.109;5.2;6.4;6.9;7.4;8.0;8.8;9.8;11.3;13.5;22.6
1881;18;46;2006;735;2.0;18.2;21.7;0.135;0.246;0.181;0.494;3.128;5.3;6.4;6.9;7.4;8.0;8.7;9.7;11.1;13.2;23.3
1882;18;46;2007;757;2.0;19.1;23.3;0.162;0.265;0.186;0.508;3.392;5.0;6.2;6.7;7.2;7.8;8.6;9.6;10.9;13.2;24.8
1883;18;46;2008;780;2.0;20.1;24.0;0.132;0.251;0.186;0.507;3.243;5.0;6.3;6.8;7.4;8.0;8.8;9.8;11.1;13.5;23.2
1884;18;46;2009;808;2.0;20.6;24.5;0.122;0.242;0.184;0.509;3.096;5.3;6.4;6.9;7.4;8.0;8.8;9.8;11.2;13.4;22.8
1885;18;46;2010;836;2.0;20.4;24.3;0.124;0.241;0.18;0.496;3.08;5.3;6.4;6.9;7.4;8.1;8.8;9.8;11.1;13.3;22.7
1886;18;46;2011;887;2.0;21.0;24.7;0.115;0.237;0.18;0.491;3.037;5.2;6.5;7.0;7.5;8.1;8.9;9.9;11.2;13.4;22.2
1887;18;46;2012;927;2.0;21.5;25.3;0.118;0.239;0.181;0.497;3.07;5.2;6.4;7.0;7.5;8.1;8.9;9.9;11.2;13.4;22.3
1888;18;46;2013;957;2.0;21.4;25.1;0.125;0.238;0.179;0.493;3.071;5.0;6.5;7.0;7.5;8.2;9.0;10.0;11.3;13.4;22.1
1889;18;46;2014;983;2.0;21.8;26.2;0.138;0.25;0.185;0.503;3.172;5.2;6.4;6.8;7.3;7.9;8.7;9.8;11.1;13.2;23.5
1890;18;47;2000;470;2.0;14.0;17.3;0.243;0.26;0.179;0.505;3.252;5.2;6.4;6.8;7.2;7.8;8.5;9.5;10.9;13.0;24.7
1891;18;47;2001;480;2.0;14.9;17.8;0.134;0.236;0.167;0.465;2.979;5.5;6.6;7.1;7.5;8.0;8.7;9.6;11.0;13.2;22.8
1892;18;47;2002;488;2.0;15.8;18.7;0.114;0.229;0.17;0.485;2.902;5.5;6.7;7.1;7.6;8.1;8.8;9.7;11.2;13.3;22.0
1893;18;47;2003;498;2.0;16.3;19.3;0.11;0.229;0.171;0.473;2.899;5.6;6.6;7.1;7.6;8.1;8.8;9.7;11.2;13.4;22.0
1894;18;47;2004;511;2.0;16.7;19.7;0.107;0.224;0.17;0.482;2.844;5.7;6.6;7.1;7.6;8.1;8.9;9.8;11.2;13.3;21.7
1895;18;47;2005;524;2.0;17.1;20.3;0.111;0.231;0.178;0.499;2.925;5.6;6.5;7.0;7.5;8.1;8.8;9.8;11.3;13.5;22.0
1896;18;47;2006;538;2.0;17.7;21.1;0.127;0.236;0.175;0.486;2.984;5.5;6.5;7.0;7.5;8.0;8.8;9.7;11.1;13.2;22.7
1897;18;47;2007;554;2.0;18.6;22.5;0.149;0.253;0.179;0.489;3.205;5.3;6.3;6.8;7.3;7.9;8.7;9.6;10.9;13.1;24.1
1898;18;47;2008;573;2.0;19.6;23.3;0.121;0.24;0.18;0.496;3.082;5.3;6.4;6.9;7.5;8.1;8.8;9.8;11.2;13.4;22.6
1899;18;47;2009;592;2.0;20.1;23.8;0.115;0.234;0.176;0.483;2.961;5.5;6.5;7.0;7.5;8.1;8.8;9.8;11.1;13.2;22.4
1900;18;47;2010;614;2.0;20.0;23.6;0.114;0.23;0.171;0.471;2.917;5.5;6.6;7.1;7.6;8.1;8.9;9.9;11.1;13.2;22.1
1901;18;47;2011;652;2.0;20.5;23.8;0.102;0.223;0.17;0.467;2.847;5.5;6.7;7.2;7.6;8.3;9.0;10.0;11.2;13.3;21.3
1902;18;47;2012;689;2.0;21.0;24.6;0.109;0.228;0.173;0.483;2.911;5.4;6.6;7.1;7.6;8.2;9.0;10.0;11.2;13.2;21.7
1903;18;47;2013;715;2.0;20.9;24.3;0.103;0.221;0.17;0.475;2.822;5.5;6.7;7.2;7.7;8.2;9.0;10.0;11.3;13.3;21.1
1904;18;47;2014;741;2.0;21.2;25.4;0.13;0.237;0.173;0.478;2.994;5.5;6.5;7.0;7.5;8.0;8.8;9.8;11.0;13.0;22.9
1905;18;48;2000;167;2.0;15.4;17.3;0.159;0.273;0.195;0.541;4.038;2.7;6.3;6.9;7.6;8.4;9.4;10.4;11.8;14.0;22.3
1906;18;48;2001;175;2.0;16.8;19.8;0.136;0.249;0.192;0.547;3.215;5.1;6.2;6.7;7.4;8.1;8.9;9.9;11.4;13.6;22.8
1907;18;48;2002;175;2.0;18.0;21.1;0.148;0.259;0.195;0.554;3.411;4.8;6.0;6.6;7.3;8.1;8.9;10.0;11.4;13.6;23.2
1908;18;48;2003;181;2.0;18.2;21.5;0.142;0.258;0.198;0.569;3.382;4.9;6.0;6.6;7.3;8.1;8.9;10.0;11.4;13.8;23.1
1909;18;48;2004;186;2.0;18.5;21.8;0.16;0.269;0.199;0.556;3.56;4.5;6.1;6.6;7.2;8.0;8.9;9.9;11.3;13.6;24.0
1910;18;48;2005;194;2.0;19.4;22.8;0.153;0.267;0.195;0.536;3.555;4.5;6.1;6.7;7.3;8.1;8.9;9.9;11.2;13.6;23.9
1911;18;48;2006;197;2.0;19.5;23.5;0.153;0.265;0.192;0.52;3.469;4.8;6.1;6.7;7.2;7.9;8.7;9.7;11.0;13.4;24.4
1912;18;48;2007;204;2.0;20.5;25.4;0.187;0.288;0.201;0.554;3.837;4.4;5.9;6.5;7.1;7.7;8.5;9.6;10.9;13.3;26.2
1913;18;48;2008;207;2.0;21.6;25.9;0.157;0.272;0.195;0.532;3.628;4.5;6.0;6.6;7.3;8.0;8.7;9.7;11.1;13.5;24.5
1914;18;48;2009;216;2.0;22.0;26.3;0.136;0.26;0.2;0.544;3.418;4.8;6.1;6.7;7.3;8.0;8.8;9.9;11.3;13.8;23.4
1915;18;48;2010;222;2.0;21.8;26.3;0.143;0.264;0.202;0.554;3.489;4.7;6.1;6.7;7.3;7.9;8.7;9.9;11.3;13.7;23.7
1916;18;48;2011;235;2.0;22.6;27.0;0.143;0.266;0.2;0.553;3.505;4.7;6.0;6.6;7.2;8.0;8.8;9.8;11.3;13.7;23.9
1917;18;48;2012;238;2.0;23.0;27.5;0.136;0.262;0.202;0.572;3.464;4.7;6.0;6.7;7.3;8.0;8.8;9.9;11.4;13.7;23.4
1918;18;48;2013;242;2.0;22.9;27.2;0.175;0.278;0.198;0.55;3.834;3.8;6.0;6.7;7.3;8.0;8.8;9.9;11.4;13.6;24.3
1919;18;48;2014;242;2.0;23.5;28.8;0.155;0.276;0.215;0.595;3.651;4.6;5.9;6.5;7.1;7.8;8.7;9.8;11.3;13.7;24.6
1920;18;49;2000;154;3.1;19.6;20.7;0.127;0.235;0.154;0.42;3.47;3.1;6.5;7.6;8.4;9.1;9.8;10.6;11.5;13.3;20.0
1921;18;49;2001;151;3.1;20.9;22.1;0.094;0.216;0.151;0.425;3.067;4.0;6.5;7.5;8.4;9.2;9.8;10.5;11.6;13.3;19.2
1922;18;49;2002;151;3.1;21.8;23.1;0.083;0.21;0.151;0.426;2.969;4.3;6.5;7.6;8.4;9.1;9.8;10.6;11.6;13.3;18.8
1923;18;49;2003;150;3.1;21.9;23.2;0.084;0.212;0.154;0.429;2.993;4.3;6.4;7.6;8.3;9.1;9.8;10.6;11.6;13.3;19.0
1924;18;49;2004;150;3.1;22.1;23.6;0.11;0.232;0.16;0.444;3.362;3.6;6.3;7.5;8.3;9.0;9.7;10.5;11.7;13.4;20.0
1925;18;49;2005;147;3.1;22.4;24.2;0.1;0.227;0.16;0.443;3.205;4.1;6.3;7.4;8.2;8.9;9.6;10.4;11.5;13.4;20.1
1926;18;49;2006;148;3.1;23.0;24.8;0.099;0.224;0.162;0.457;3.149;4.3;6.3;7.3;8.2;8.9;9.6;10.5;11.6;13.4;19.9
1927;18;49;2007;146;3.1;24.1;26.4;0.124;0.241;0.165;0.457;3.407;4.1;6.1;7.2;8.0;8.8;9.5;10.3;11.4;13.2;21.4
1928;18;49;2008;151;3.1;24.7;26.7;0.119;0.241;0.17;0.477;3.498;3.6;6.2;7.3;8.1;8.9;9.7;10.6;11.7;13.4;20.6
1929;18;49;2009;149;3.1;25.2;27.0;0.105;0.231;0.166;0.46;3.351;3.7;6.2;7.4;8.2;9.0;9.8;10.7;11.7;13.4;19.9
1930;18;49;2010;154;3.2;25.3;27.3;0.099;0.227;0.167;0.466;3.19;4.2;6.3;7.4;8.1;8.9;9.7;10.5;11.7;13.4;19.9
1931;18;49;2011;160;3.2;25.8;27.5;0.106;0.233;0.168;0.481;3.349;3.9;6.1;7.2;8.2;9.0;9.7;10.6;11.7;13.5;20.1
1932;18;49;2012;162;3.2;25.9;27.6;0.099;0.229;0.17;0.479;3.266;4.0;6.2;7.2;8.2;9.0;9.7;10.7;11.8;13.6;19.7
1933;18;49;2013;161;3.2;25.5;27.5;0.1;0.231;0.176;0.5;3.296;4.0;6.2;7.2;8.1;8.8;9.7;10.6;11.8;13.7;19.7
1934;18;49;2014;164;3.2;25.9;28.2;0.117;0.241;0.178;0.488;3.419;4.0;6.0;7.1;8.0;8.8;9.7;10.6;11.6;13.5;20.8
1935;18;50;2000;5282;2.5;16.0;17.8;0.204;0.292;0.21;0.597;4.634;2.5;5.5;6.6;7.6;8.5;9.5;10.6;12.0;14.0;23.3
1936;18;50;2001;5332;2.5;17.6;19.6;0.164;0.284;0.211;0.598;4.452;2.8;5.5;6.6;7.6;8.5;9.5;10.6;12.0;14.1;22.7
1937;18;50;2002;5372;2.5;18.2;20.1;0.171;0.287;0.21;0.595;4.612;2.4;5.5;6.7;7.7;8.6;9.6;10.7;12.1;14.2;22.6
1938;18;50;2003;5381;2.5;18.3;20.0;0.164;0.285;0.211;0.599;4.674;2.2;5.5;6.7;7.7;8.7;9.7;10.8;12.2;14.3;22.1
1939;18;50;2004;5395;2.5;18.6;20.5;0.171;0.291;0.212;0.599;4.778;2.3;5.5;6.6;7.7;8.6;9.6;10.7;12.1;14.2;22.8
1940;18;50;2005;5434;2.5;18.7;20.7;0.174;0.29;0.214;0.601;4.677;2.5;5.4;6.6;7.6;8.5;9.5;10.6;12.0;14.2;23.0
1941;18;50;2006;5453;2.4;19.5;21.7;0.167;0.285;0.209;0.59;4.493;2.7;5.5;6.7;7.6;8.6;9.5;10.6;12.0;14.1;22.7
1942;18;50;2007;5477;2.4;20.4;23.1;0.184;0.298;0.215;0.599;4.791;2.6;5.4;6.5;7.5;8.4;9.3;10.4;11.9;14.0;24.0
1943;18;50;2008;5514;2.4;21.0;23.4;0.169;0.291;0.217;0.605;4.723;2.5;5.4;6.6;7.6;8.5;9.5;10.6;12.1;14.2;23.0
1944;18;50;2009;5528;2.4;21.3;23.5;0.17;0.293;0.221;0.624;4.88;2.2;5.4;6.6;7.6;8.6;9.6;10.8;12.3;14.4;22.6
1945;18;50;2010;5530;2.4;21.2;23.4;0.165;0.291;0.221;0.622;4.741;2.4;5.4;6.6;7.6;8.5;9.6;10.7;12.2;14.4;22.7
1946;18;50;2011;5525;2.4;21.3;23.5;0.166;0.292;0.222;0.626;4.805;2.3;5.4;6.5;7.6;8.6;9.6;10.8;12.2;14.4;22.6
1947;18;50;2012;5508;2.4;21.3;23.4;0.169;0.295;0.222;0.628;4.948;2.2;5.3;6.5;7.6;8.6;9.6;10.8;12.2;14.5;22.7
1948;18;50;2013;5491;2.4;21.5;23.7;0.172;0.298;0.228;0.646;5.052;2.2;5.2;6.4;7.5;8.6;9.6;10.8;12.3;14.5;22.8
1949;18;50;2014;5504;2.4;22.1;24.8;0.19;0.31;0.233;0.66;5.238;2.2;5.1;6.2;7.3;8.4;9.5;10.7;12.2;14.3;24.0
1950;18;81;2000;322;1.3;8.6;9.5;0.178;0.325;0.303;0.87;6.184;2.0;4.2;5.6;6.9;8.2;9.8;11.6;13.5;16.2;22.1
1951;18;81;2001;313;1.4;9.5;10.4;0.206;0.341;0.313;0.901;7.333;1.3;4.0;5.4;6.8;8.3;9.9;11.7;13.7;16.5;22.5
1952;18;81;2002;320;1.3;9.2;10.5;0.211;0.35;0.334;0.987;7.374;1.6;3.8;5.2;6.6;8.0;9.6;11.4;13.8;16.8;23.2
1953;18;81;2003;333;1.3;8.9;10.1;0.219;0.36;0.349;1.03;8.401;1.2;3.6;5.1;6.5;7.9;9.5;11.6;14.1;17.3;23.1
1954;18;81;2004;336;1.3;8.6;9.9;0.239;0.367;0.348;1.017;9.253;0.9;3.5;5.2;6.5;8.0;9.6;11.6;14.1;17.0;23.6
1955;18;81;2005;343;1.3;8.7;9.9;0.216;0.356;0.337;0.971;8.007;1.4;3.7;5.4;6.5;7.9;9.5;11.5;13.8;16.9;23.5
1956;18;81;2006;347;1.3;9.4;10.8;0.244;0.363;0.335;0.968;8.413;1.3;3.6;5.2;6.5;8.0;9.5;11.4;13.6;16.8;24.2
1957;18;81;2007;352;1.3;9.8;11.2;0.245;0.357;0.328;0.959;7.768;1.4;3.8;5.2;6.5;8.0;9.6;11.4;13.6;16.1;24.2
1958;18;81;2008;362;1.3;9.3;10.9;0.292;0.385;0.365;1.082;9.962;1.0;3.2;4.9;6.2;7.7;9.4;11.5;13.9;16.8;25.4
1959;18;81;2009;364;1.3;9.6;11.3;0.296;0.382;0.351;1.018;9.453;1.1;3.4;5.0;6.2;7.7;9.4;11.3;13.6;16.5;25.7
1960;18;81;2010;370;1.3;9.2;10.6;0.243;0.368;0.358;1.035;8.999;1.1;3.4;5.1;6.4;7.8;9.5;11.7;14.1;17.0;23.8
1961;18;81;2011;381;1.3;9.7;10.8;0.216;0.354;0.337;0.985;8.535;1.0;3.6;5.3;6.6;8.1;9.8;11.7;14.1;16.9;22.7
1962;18;81;2012;378;1.3;8.4;9.9;0.256;0.391;0.394;1.159;10.548;1.0;3.0;4.4;6.1;7.6;9.4;11.6;14.3;17.8;24.8
1963;18;81;2013;376;1.3;8.4;10.0;0.265;0.393;0.383;1.136;10.504;1.0;3.1;4.4;6.1;7.6;9.3;11.4;14.2;17.6;25.3
1964;18;81;2014;383;1.3;8.2;9.8;0.274;0.404;0.412;1.194;11.076;1.0;3.0;4.2;5.8;7.4;9.3;11.5;14.2;18.0;25.7
1965;18;82;2000;2737;2.7;15.5;16.8;0.136;0.257;0.193;0.545;3.865;3.0;6.0;7.0;7.9;8.8;9.7;10.8;12.1;14.0;20.7
1966;18;82;2001;2745;2.6;17.2;18.7;0.132;0.259;0.194;0.546;3.877;3.2;5.9;7.0;7.9;8.7;9.7;10.7;12.0;14.0;21.0
1967;18;82;2002;2726;2.6;17.7;19.1;0.132;0.256;0.191;0.541;3.895;3.0;5.9;7.0;8.0;8.8;9.7;10.8;12.1;14.0;20.6
1968;18;82;2003;2685;2.6;17.7;19.0;0.132;0.257;0.192;0.546;3.905;2.9;5.9;7.0;8.0;8.8;9.8;10.8;12.1;14.0;20.6
1969;18;82;2004;2648;2.6;18.0;19.5;0.143;0.264;0.191;0.541;4.071;2.8;5.9;7.0;7.9;8.8;9.7;10.7;12.0;14.0;21.3
1970;18;82;2005;2629;2.6;18.1;19.7;0.134;0.261;0.192;0.542;3.934;3.1;5.9;7.0;7.9;8.8;9.6;10.7;12.0;13.9;21.2
1971;18;82;2006;2594;2.6;19.0;20.7;0.127;0.255;0.189;0.532;3.795;3.3;5.9;7.0;7.9;8.8;9.6;10.6;11.9;13.9;21.0
1972;18;82;2007;2567;2.6;19.9;22.0;0.148;0.269;0.194;0.54;4.087;3.0;5.8;6.9;7.8;8.6;9.5;10.5;11.9;13.9;22.0
1973;18;82;2008;2549;2.6;20.4;22.4;0.136;0.262;0.195;0.542;3.963;3.0;5.9;7.0;7.9;8.7;9.6;10.6;12.0;14.0;21.2
1974;18;82;2009;2517;2.6;20.7;22.5;0.144;0.269;0.197;0.555;4.246;2.5;5.8;7.0;7.9;8.8;9.7;10.8;12.1;14.2;21.2
1975;18;82;2010;2469;2.6;20.6;22.5;0.133;0.263;0.198;0.557;4.001;3.0;5.8;6.9;7.9;8.7;9.6;10.7;12.1;14.1;21.2
1976;18;82;2011;2450;2.5;20.7;22.6;0.137;0.264;0.197;0.552;4.065;2.9;5.8;7.0;7.9;8.7;9.6;10.7;12.1;14.1;21.2
1977;18;82;2012;2424;2.5;20.8;22.7;0.139;0.265;0.197;0.555;4.058;3.0;5.8;6.9;7.9;8.7;9.6;10.7;12.0;14.0;21.4
1978;18;82;2013;2389;2.5;21.0;22.8;0.134;0.265;0.202;0.573;4.089;2.9;5.7;6.8;7.8;8.8;9.7;10.8;12.2;14.1;21.1
1979;18;82;2014;2361;2.5;21.7;23.6;0.138;0.269;0.204;0.583;4.078;3.1;5.6;6.7;7.7;8.7;9.6;10.7;12.1;14.1;21.7
1980;18;83;2000;2293;2.5;17.8;20.3;0.242;0.299;0.205;0.583;4.577;3.0;5.4;6.4;7.4;8.3;9.2;10.3;11.6;13.5;24.9
1981;18;83;2001;2355;2.5;19.3;21.9;0.167;0.283;0.209;0.59;4.201;3.4;5.4;6.5;7.5;8.4;9.3;10.4;11.7;13.8;23.5
1982;18;83;2002;2406;2.5;20.1;22.6;0.176;0.286;0.207;0.582;4.338;3.1;5.5;6.6;7.5;8.4;9.4;10.5;11.8;13.8;23.4
1983;18;83;2003;2446;2.5;20.2;22.5;0.16;0.279;0.206;0.581;4.306;2.9;5.6;6.7;7.6;8.6;9.5;10.6;12.0;14.0;22.5
1984;18;83;2004;2495;2.5;20.6;23.1;0.16;0.28;0.206;0.581;4.241;3.1;5.6;6.6;7.6;8.5;9.4;10.5;11.8;13.9;23.0
1985;18;83;2005;2551;2.5;20.7;23.4;0.173;0.283;0.208;0.581;4.235;3.3;5.5;6.6;7.5;8.4;9.3;10.4;11.8;13.9;23.4
1986;18;83;2006;2601;2.4;21.3;24.2;0.168;0.279;0.205;0.575;4.1;3.5;5.6;6.6;7.5;8.4;9.3;10.4;11.7;13.8;23.3
1987;18;83;2007;2652;2.4;22.5;25.9;0.181;0.293;0.209;0.58;4.335;3.4;5.4;6.5;7.3;8.2;9.1;10.2;11.5;13.6;24.7
1988;18;83;2008;2696;2.4;23.3;26.2;0.159;0.281;0.208;0.582;4.162;3.4;5.5;6.6;7.5;8.4;9.3;10.4;11.8;13.9;23.3
1989;18;83;2009;2745;2.4;23.6;26.3;0.152;0.279;0.213;0.601;4.187;3.3;5.5;6.6;7.5;8.5;9.5;10.6;12.0;14.0;22.6
1990;18;83;2010;2787;2.4;23.4;26.1;0.152;0.278;0.213;0.599;4.134;3.4;5.5;6.6;7.5;8.4;9.4;10.6;11.9;14.0;22.6
1991;18;83;2011;2797;2.4;23.5;26.2;0.153;0.279;0.214;0.609;4.207;3.2;5.5;6.5;7.5;8.5;9.5;10.6;12.0;14.1;22.5
1992;18;83;2012;2812;2.4;23.4;26.2;0.151;0.279;0.214;0.61;4.229;3.2;5.5;6.6;7.6;8.5;9.5;10.6;12.0;14.1;22.5
1993;18;83;2013;2824;2.4;23.9;26.6;0.159;0.284;0.217;0.617;4.357;3.1;5.4;6.5;7.5;8.5;9.5;10.6;12.0;14.1;22.8
1994;18;83;2014;2852;2.5;24.5;28.0;0.182;0.3;0.224;0.629;4.603;3.2;5.2;6.2;7.3;8.3;9.3;10.4;11.8;13.9;24.5
1995;18;84;2000;1439;1.6;13.6;16.3;0.161;0.249;0.191;0.546;3.224;4.8;6.5;6.9;7.4;8.0;8.8;9.9;11.5;13.8;22.5
1996;18;84;2001;1449;1.6;14.3;17.3;0.126;0.241;0.183;0.52;3.073;5.2;6.5;7.0;7.5;8.0;8.7;9.7;11.3;13.6;22.5
1997;18;84;2002;1468;1.6;15.1;18.3;0.125;0.241;0.184;0.523;3.08;5.2;6.5;7.0;7.5;8.0;8.7;9.7;11.3;13.6;22.5
1998;18;84;2003;1485;1.6;15.5;18.8;0.124;0.24;0.183;0.511;3.053;5.3;6.5;7.0;7.4;8.0;8.7;9.7;11.3;13.6;22.5
1999;18;84;2004;1511;1.6;15.9;19.1;0.12;0.237;0.182;0.516;3.023;5.3;6.6;7.0;7.5;8.0;8.7;9.8;11.3;13.6;22.3
2000;18;84;2005;1540;1.6;16.2;19.6;0.126;0.242;0.185;0.522;3.094;5.2;6.5;7.0;7.4;8.0;8.7;9.8;11.3;13.5;22.6
2001;18;84;2006;1567;1.6;16.9;20.2;0.122;0.238;0.177;0.496;3.05;5.3;6.5;7.0;7.5;8.1;8.7;9.8;11.2;13.4;22.5
2002;18;84;2007;1595;1.6;17.6;21.3;0.141;0.25;0.183;0.508;3.198;5.1;6.4;6.9;7.4;7.9;8.7;9.7;11.1;13.3;23.5
2003;18;84;2008;1635;1.6;18.5;22.0;0.123;0.243;0.183;0.508;3.14;5.1;6.4;7.0;7.5;8.1;8.8;9.9;11.3;13.5;22.5
2004;18;84;2009;1676;1.6;18.9;22.4;0.115;0.235;0.177;0.49;3.025;5.2;6.5;7.1;7.6;8.1;8.9;9.9;11.3;13.4;22.0
2005;18;84;2010;1711;1.6;18.9;22.4;0.116;0.233;0.173;0.481;2.986;5.3;6.6;7.1;7.6;8.1;8.8;9.8;11.2;13.3;22.1
2006;18;84;2011;1788;1.6;19.2;22.5;0.106;0.228;0.173;0.481;2.947;5.2;6.6;7.2;7.7;8.2;9.0;10.0;11.3;13.4;21.4
2007;18;84;2012;1857;1.6;19.7;22.9;0.107;0.229;0.174;0.482;2.96;5.2;6.6;7.2;7.7;8.2;9.0;10.0;11.3;13.4;21.5
