ID;Geslacht;Leeftijd;SBI93;SocialeVerzekeringsdagen;Perioden;WerknemersTotaal_1;ZonderAndereInkomstenbron_2;MetAndereInkomstenbronTotaal_3;MetUitkeringTotaal_4;MetAOUitkering_5;MetWWUitkering_6;MetBijstandsuitkering_7;MetAndereUitkering_8;MetPensioen_9;MetArbeidAlsZelfstandige_10;WerknemersTotaal_11;ZonderAndereInkomstenbron_12;MetAndereInkomstenbronTotaal_13;MetUitkeringTotaal_14;MetAOUitkering_15;MetWWUitkering_16;MetBijstandsuitkering_17;MetAndereUitkering_18;MetPensioen_19;MetArbeidAlsZelfstandige_20
5910;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;1999, vrijdag 24 september;13.3;12.4;1.0;0.8;0.3;0.0;0.1;0.4;0.0;0.2;7.6;7.7;7.2;6.3;6.0;;5.2;6.4;;10.3
5911;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2000, vrijdag 29 september;12.6;11.6;1.0;0.7;0.3;0.0;0.1;0.3;0.0;0.3;8.1;8.1;8.2;6.7;6.2;;6.5;7.0;;11.6
5912;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2001, vrijdag 28 september;11.3;10.5;0.8;0.6;0.3;0.0;0.0;0.3;0.0;0.2;8.3;8.3;8.3;7.2;6.9;;;7.5;;11.4
5913;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2002, vrijdag 27 september;11.6;10.7;0.9;0.7;0.3;0.0;0.1;0.3;0.0;0.2;9.0;9.1;8.3;7.6;7.2;;6.6;7.9;;10.9
5914;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2003, vrijdag 26 september;10.8;10.0;0.9;0.6;0.3;0.1;0.0;0.3;0.0;0.2;9.3;9.3;8.6;7.4;7.1;11.2;;7.4;;12.0
5915;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2004, vrijdag 24 september;10.5;9.7;0.8;0.6;0.3;0.1;0.0;0.3;0.0;0.2;9.1;9.1;8.5;7.5;7.1;11.3;;7.8;;12.0
5916;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2005, vrijdag 30 september;10.4;9.4;1.0;0.8;0.3;0.0;0.1;0.4;0.0;0.2;8.8;8.8;9.5;9.2;6.9;;5.3;11.4;;11.1
5917;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2006, vrijdag 29 september;10.3;9.3;1.0;0.8;0.3;0.0;0.0;0.4;0.0;0.2;9.5;9.5;10.1;9.1;7.3;;;10.4;;13.5
5918;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2007, vrijdag 28 september;10.1;9.2;1.0;0.7;0.4;0.0;0.0;0.3;0.0;0.2;9.5;9.5;9.4;8.1;7.3;;;9.3;;13.7
5919;Totaal mannen en vrouwen;4;2;100 tot 200 SV-dagen;2008, vrijdag 26 september;10.3;9.3;0.9;0.8;0.5;0.0;0.0;0.2;0.0;0.2;9.6;9.7;9.0;7.9;7.3;;;9.2;;13.5
5920;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;1999, vrijdag 24 september;40.5;39.5;1.0;0.8;0.4;0.0;0.0;0.3;0.0;0.2;16.6;16.7;12.4;11.3;9.9;;;13.0;;16.3
5921;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2000, vrijdag 29 september;42.7;41.4;1.3;1.0;0.7;0.0;0.0;0.3;0.0;0.3;17.4;17.5;12.5;11.2;10.1;;;13.6;;17.4
5922;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2001, vrijdag 28 september;39.3;37.8;1.5;1.3;0.9;0.0;0.0;0.3;0.0;0.2;18.5;18.7;13.1;12.1;11.2;;;14.8;;18.7
5923;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2002, vrijdag 27 september;36.2;34.7;1.6;1.3;1.1;0.0;0.0;0.3;0.0;0.2;19.1;19.4;13.4;12.6;12.1;;;14.9;;18.5
5924;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2003, vrijdag 26 september;34.0;32.5;1.6;1.4;1.1;0.0;0.0;0.3;0.0;0.2;19.9;20.2;14.0;13.1;12.6;;;15.9;;20.0
5925;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2004, vrijdag 24 september;29.7;28.2;1.5;1.3;1.1;0.0;0.0;0.2;0.0;0.2;20.1;20.5;13.6;12.9;12.5;;;15.3;;19.8
5926;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2005, vrijdag 30 september;22.0;20.4;1.6;1.4;1.0;0.0;0.0;0.4;0.0;0.2;18.5;18.9;14.3;13.7;12.3;;;17.8;;19.3
5927;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2006, vrijdag 29 september;28.9;26.4;2.6;2.2;1.5;0.0;0.0;0.6;0.0;0.4;20.6;21.1;15.5;14.2;12.6;;;18.0;;22.4
5928;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2007, vrijdag 28 september;27.7;25.8;1.9;1.7;1.4;0.0;0.0;0.3;0.0;0.2;21.1;21.6;14.5;13.3;12.4;;;17.5;;22.8
5929;Totaal mannen en vrouwen;4;2;200 tot 260 SV-dagen;2008, vrijdag 26 september;26.1;24.3;1.8;1.6;1.3;0.0;0.0;0.3;0.0;0.2;22.0;22.5;14.9;13.7;12.9;;;17.7;;22.9
5930;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;1999, vrijdag 24 september;53.8;51.9;1.8;1.5;1.2;0.0;0.0;0.3;0.0;0.3;17.1;17.3;13.0;12.0;11.3;;;14.9;;17.9
5931;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2000, vrijdag 29 september;53.0;51.0;2.0;1.7;1.4;0.0;0.0;0.3;0.0;0.3;18.0;18.2;12.9;12.2;11.5;;;15.2;;18.2
5932;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2001, vrijdag 28 september;55.3;53.0;2.3;2.0;1.6;0.0;0.0;0.3;0.0;0.3;19.4;19.6;14.1;13.2;12.6;;;16.3;;19.8
5933;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2002, vrijdag 27 september;50.8;48.5;2.3;2.0;1.7;0.0;0.0;0.3;0.0;0.3;20.1;20.3;14.8;14.0;13.6;;;16.4;;20.5
5934;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2003, vrijdag 26 september;44.8;42.6;2.2;2.0;1.8;0.0;0.0;0.2;0.0;0.2;20.5;20.8;15.1;14.4;14.2;;;16.9;;20.6
5935;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2004, vrijdag 24 september;42.4;40.1;2.3;2.1;1.9;0.0;0.0;0.2;0.0;0.2;20.7;21.0;15.1;14.4;14.2;;;17.0;;21.8
5936;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2005, vrijdag 30 september;45.0;42.7;2.4;2.2;1.9;0.0;0.0;0.3;0.0;0.2;21.2;21.5;14.9;14.3;13.9;;;17.5;;20.8
5937;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2006, vrijdag 29 september;34.6;32.4;2.3;2.0;1.6;0.0;0.0;0.4;0.0;0.3;21.6;22.0;16.1;15.0;13.8;;;20.4;;23.3
5938;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2007, vrijdag 28 september;37.3;34.8;2.5;2.2;2.0;0.0;0.0;0.2;0.0;0.3;22.3;22.8;15.6;14.5;14.1;;;18.8;;24.9
5939;Totaal mannen en vrouwen;4;2;260 of meer SV-dagen;2008, vrijdag 26 september;39.7;37.3;2.4;2.1;1.9;0.0;0.0;0.2;0.0;0.3;23.7;24.1;16.4;15.1;14.5;;;20.8;;26.8
5940;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;1999, vrijdag 24 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.8;17.8;;;;;;;;
5941;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2000, vrijdag 29 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.7;16.8;;;;;;;;
5942;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2001, vrijdag 28 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.4;19.6;;;;;;;;
5943;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2002, vrijdag 27 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.6;21.8;;;;;;;;
5944;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2003, vrijdag 26 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.6;22.9;;;;;;;;
5945;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2004, vrijdag 24 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.5;22.8;;;;;;;;
5946;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2005, vrijdag 30 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.4;21.7;;;;;;;;
5947;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2006, vrijdag 29 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.5;25.5;;;;;;;;
5948;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2007, vrijdag 28 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;28.0;;;;;;;;
5949;Totaal mannen en vrouwen;4;3;Totaal SV-dagen;2008, vrijdag 26 september;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.4;28.4;;;;;;;;
5950;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5951;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5952;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5953;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5954;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5955;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5956;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5957;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5958;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5959;Totaal mannen en vrouwen;4;3;0 tot 50 SV-dagen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5960;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5961;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5962;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5963;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5964;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5965;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5966;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5967;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5968;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5969;Totaal mannen en vrouwen;4;3;50 tot 100 SV-dagen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5970;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5971;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2000, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3;6.4;;;;;;;;
5972;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.3;;;;;;;;;
5973;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5974;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3;;;;;;;;;
5975;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5976;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5977;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5978;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5979;Totaal mannen en vrouwen;4;3;100 tot 200 SV-dagen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5980;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;1999, vrijdag 24 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.3;16.2;;;;;;;;
5981;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2000, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.2;15.1;;;;;;;;
5982;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2001, vrijdag 28 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.4;16.7;;;;;;;;
5983;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2002, vrijdag 27 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.2;19.2;;;;;;;;
5984;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2003, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;24.0;;;;;;;;
5985;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5986;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;
5987;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2006, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.3;24.2;;;;;;;;
5988;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.4;;;;;;;;;
5989;Totaal mannen en vrouwen;4;3;200 tot 260 SV-dagen;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.3;23.6;;;;;;;;
5990;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;1999, vrijdag 24 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.4;22.3;;;;;;;;
5991;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2000, vrijdag 29 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.1;22.1;;;;;;;;
5992;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2001, vrijdag 28 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.9;25.0;;;;;;;;
5993;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2002, vrijdag 27 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.8;26.8;;;;;;;;
5994;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2003, vrijdag 26 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.7;28.7;;;;;;;;
5995;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2004, vrijdag 24 september;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.9;27.1;;;;;;;;
5996;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2005, vrijdag 30 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.7;26.8;;;;;;;;
5997;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2006, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.8;31.6;;;;;;;;
5998;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2007, vrijdag 28 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.9;33.8;;;;;;;;
5999;Totaal mannen en vrouwen;4;3;260 of meer SV-dagen;2008, vrijdag 26 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.5;34.5;;;;;;;;
6000;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;1999, vrijdag 24 september;65.9;62.6;3.3;2.8;1.9;0.1;0.2;0.8;0.0;0.5;14.4;14.6;9.9;9.4;9.8;9.6;5.7;9.2;;13.2
6001;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2000, vrijdag 29 september;65.3;61.6;3.8;3.3;2.4;0.0;0.2;0.7;0.0;0.5;15.1;15.4;10.4;9.9;10.1;;7.1;9.6;;13.3
6002;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2001, vrijdag 28 september;63.3;59.2;4.1;3.6;2.7;0.0;0.2;0.7;0.0;0.5;16.2;16.5;11.5;11.0;11.3;;7.8;10.5;;14.8
6003;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2002, vrijdag 27 september;57.9;53.6;4.3;3.9;3.1;0.1;0.2;0.7;0.0;0.4;16.5;16.8;11.9;11.5;12.1;10.2;6.7;10.3;;15.6
6004;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2003, vrijdag 26 september;52.2;48.0;4.2;3.8;3.1;0.1;0.1;0.6;0.0;0.4;16.7;17.1;12.3;12.1;12.7;9.3;6.7;9.9;;14.7
6005;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2004, vrijdag 24 september;48.9;44.6;4.3;3.9;3.2;0.1;0.1;0.6;0.0;0.3;16.5;16.9;12.4;12.1;12.8;10.6;5.4;9.8;;15.3
6006;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2005, vrijdag 30 september;46.2;41.9;4.3;3.9;3.2;0.1;0.1;0.6;0.0;0.3;16.1;16.6;12.0;11.8;12.4;11.5;4.7;9.8;;14.3
6007;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2006, vrijdag 29 september;43.5;38.7;4.9;4.4;3.4;0.0;0.1;0.9;0.0;0.5;16.6;17.0;12.8;12.5;12.4;;5.4;13.1;;16.0
6008;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2007, vrijdag 28 september;43.7;39.0;4.7;4.3;3.6;0.0;0.1;0.6;0.0;0.4;17.2;17.8;12.6;12.2;12.4;;5.2;11.8;;16.9
6009;Totaal mannen en vrouwen;4;4;Totaal SV-dagen;2008, vrijdag 26 september;44.1;39.6;4.5;4.1;3.5;0.0;0.1;0.5;0.0;0.4;18.2;18.8;13.0;12.5;12.7;;5.8;12.0;;18.0
6010;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;1999, vrijdag 24 september;0.7;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.6;1.6;1.5;1.4;;;;;;
6011;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2000, vrijdag 29 september;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;1.7;;;;;;;;
6012;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2001, vrijdag 28 september;0.6;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.9;1.9;1.6;1.6;;;;;;
6013;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2002, vrijdag 27 september;0.6;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.9;2.0;1.5;1.4;;;;;;
6014;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2003, vrijdag 26 september;0.6;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;2.1;2.0;;;;;;;
6015;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2004, vrijdag 24 september;0.6;0.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.1;2.1;1.9;2.0;;;;;;
6016;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2005, vrijdag 30 september;0.7;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.8;;;;;;
6017;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2006, vrijdag 29 september;0.7;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.2;2.2;1.9;1.9;;;;;;
6018;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2007, vrijdag 28 september;0.7;0.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.1;2.1;1.7;1.6;;;;;;
6019;Totaal mannen en vrouwen;4;4;0 tot 50 SV-dagen;2008, vrijdag 26 september;0.6;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;2.2;1.5;;;;;;;
6020;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;1999, vrijdag 24 september;3.2;2.9;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;2.9;2.9;2.8;2.8;2.8;;;2.6;;
6021;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2000, vrijdag 29 september;3.1;2.8;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.1;3.3;3.3;3.2;3.0;2.7;;;3.2;;3.6
6022;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2001, vrijdag 28 september;3.0;2.8;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;3.7;3.7;3.7;3.6;3.8;;;3.6;;
6023;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2002, vrijdag 27 september;3.1;2.8;0.3;0.3;0.1;0.0;0.0;0.1;0.0;0.0;3.6;3.6;3.4;3.4;3.1;;;3.5;;
6024;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2003, vrijdag 26 september;3.0;2.7;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.1;3.6;3.7;3.5;3.3;3.1;;;3.5;;3.9
6025;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2004, vrijdag 24 september;2.9;2.6;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;3.7;3.7;3.7;3.5;3.2;;;3.6;;
6026;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2005, vrijdag 30 september;3.3;3.0;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;3.6;3.7;3.4;3.2;2.8;;;3.6;;
6027;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2006, vrijdag 29 september;3.2;2.9;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;4.0;4.0;3.9;3.6;3.4;;;3.8;;
6028;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2007, vrijdag 28 september;3.0;2.8;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;4.1;4.1;3.6;3.5;3.3;;;3.7;;
6029;Totaal mannen en vrouwen;4;4;50 tot 100 SV-dagen;2008, vrijdag 26 september;3.1;2.8;0.3;0.2;0.1;0.0;0.0;0.1;0.0;0.0;4.2;4.2;3.9;3.7;3.5;;;4.0;;
6030;Totaal mannen en vrouwen;4;4;100 tot 200 SV-dagen;1999, vrijdag 24 september;7.9;7.2;0.7;0.6;0.3;0.0;0.1;0.2;0.0;0.1;6.2;6.2;6.3;5.8;5.7;;4.5;5.8;;8.7
6031;Totaal mannen en vrouwen;4;4;100 tot 200 SV-dagen;2000, vrijdag 29 september;7.7;7.0;0.7;0.5;0.2;0.0;0.0;0.2;0.0;0.1;6.9;6.9;6.8;6.1;6.1;;;6.2;;9.5
6032;Totaal mannen en vrouwen;4;4;100 tot 200 SV-dagen;2001, vrijdag 28 september;7.2;6.7;0.6;0.5;0.2;0.0;0.0;0.2;0.0;0.1;7.4;7.4;7.4;6.9;6.6;;;7.2;;9.5
6033;Totaal mannen en vrouwen;4;4;100 tot 200 SV-dagen;2002, vrijdag 27 september;7.3;6.6;0.7;0.6;0.3;0.0;0.1;0.2;0.0;0.1;7.7;7.7;7.6;7.2;7.0;;6.2;7.4;;9.7
6034;Totaal mannen en vrouwen;4;4;100 tot 200 SV-dagen;2003, vrijdag 26 september;6.6;6.0;0.6;0.5;0.3;0.0;0.0;0.2;0.0;0.1;7.8;7.8;7.5;6.9;7.0;;;6.4;;10.5
