ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
85;A-U Alle economische activiteiten;2012 1e kwartaal;75582.0;80177.0;58696.0;63122.0;16886.0;17054.0;75046.0;1.6;0.9;1.7;12.9;10.0;12.8;28.0;21.7;27.8;2.0;1.3;2.1;0.5;-0.2;0.5;5868;2704;-0.4;1.1;7861;4140;3721;-0.2;-0.7;0.3
86;A-U Alle economische activiteiten;2012 2e kwartaal;90850.0;80731.0;72377.0;63321.0;18473.0;17410.0;90160.0;1.7;0.6;1.8;15.3;12.2;15.2;37.8;30.1;37.5;2.7;1.5;2.7;1.9;0.8;2.0;5932;2403;-0.9;-0.2;7966;4197;3769;-0.6;-1.2;0.0
87;A-U Alle economische activiteiten;2012 3e kwartaal;74211.0;80861.0;57496.0;63468.0;16715.0;17393.0;73627.0;1.6;0.7;1.7;12.5;9.7;12.4;33.0;25.5;32.7;2.6;1.8;2.7;4.8;3.9;4.9;5931;2252;-1.0;-3.1;7929;4177;3752;-0.9;-1.5;-0.2
88;A-U Alle economische activiteiten;2012 4e kwartaal;82182.0;81056.0;64624.0;63281.0;17558.0;17775.0;81556.0;1.1;0.1;1.1;14.0;11.0;13.9;32.0;25.2;31.8;2.7;1.6;2.7;4.6;3.5;4.6;5873;2565;-1.5;-3.3;7876;4136;3740;-1.0;-1.6;-0.3
89;A-U Alle economische activiteiten;2012;322825.0;;253193.0;;69632.0;;320389.0;1.5;0.6;1.6;54.7;42.9;54.3;32.5;25.5;32.3;2.5;1.6;2.5;2.9;1.9;2.9;5901;9924;-1.0;-1.3;7908;4162;3746;-0.7;-1.2;-0.1
90;A-U Alle economische activiteiten;2013 1e kwartaal;76727.0;81392.0;58956.0;63445.0;17771.0;17947.0;76912.0;1.5;0.4;2.5;13.3;10.2;13.3;29.6;22.7;29.6;3.0;1.9;4.0;5.7;4.6;6.7;5782;2596;-1.5;-4.0;7733;4050;3683;-1.6;-2.2;-1.0
91;A-U Alle economische activiteiten;2013 2e kwartaal;91252.0;81187.0;72404.0;63432.0;18848.0;17754.0;90737.0;0.5;0.0;0.7;15.6;12.4;15.5;38.1;30.2;37.9;2.0;1.6;2.2;0.7;0.3;0.9;5840;2397;-1.6;-0.3;7821;4104;3717;-1.8;-2.2;-1.4
92;A-U Alle economische activiteiten;2013 3e kwartaal;74661.0;81280.0;57459.0;63394.0;17202.0;17887.0;74222.0;0.6;0.0;0.8;12.8;9.9;12.8;33.3;25.6;33.1;2.6;1.9;2.8;0.9;0.3;1.1;5817;2245;-1.9;-0.3;7777;4088;3689;-1.9;-2.1;-1.7
93;A-U Alle economische activiteiten;2013 4e kwartaal;81955.0;80736.0;65215.0;63763.0;16740.0;16973.0;81531.0;-0.3;0.9;0.0;14.2;11.3;14.1;31.9;25.4;31.8;1.1;2.4;1.4;-0.3;0.9;-0.1;5789;2566;-1.4;0.0;7747;4068;3679;-1.6;-1.6;-1.6
94;A-U Alle economische activiteiten;2013;324595.0;;254034.0;;70561.0;;323402.0;0.5;0.3;0.9;55.9;43.7;55.7;33.1;25.9;33.0;2.2;2.0;2.6;1.8;1.6;2.2;5807;9804;-1.6;-1.2;7769;4078;3692;-1.8;-2.0;-1.4
95;A-U Alle economische activiteiten;2014 1e kwartaal;76613.0;81281.0;58685.0;63152.0;17928.0;18129.0;77007.0;-0.1;-0.5;0.1;13.4;10.3;13.5;29.5;22.6;29.7;1.3;1.0;1.6;-0.1;-0.4;0.1;5699;2596;-1.4;0.0;7630;3997;3634;-1.3;-1.3;-1.3
96;A-U Alle economische activiteiten;2014 2e kwartaal;91507.0;81533.0;72061.0;63181.0;19446.0;18351.0;91145.0;0.3;-0.5;0.4;15.8;12.4;15.7;38.5;30.3;38.3;1.1;0.3;1.2;1.1;0.3;1.2;5794;2378;-0.8;-0.8;7763;4072;3691;-0.7;-0.8;-0.7
97;A-U Alle economische activiteiten;2014 3e kwartaal;75535.0;82169.0;57693.0;63550.0;17842.0;18619.0;75210.0;1.2;0.4;1.3;13.0;9.9;13.0;33.2;25.4;33.1;1.4;0.6;1.6;-0.1;-0.9;0.0;5804;2274;-0.2;1.3;7761;4077;3684;-0.2;-0.3;-0.1
98;A-U Alle economische activiteiten;2014 4e kwartaal;84308.0;82981.0;65441.0;63997.0;18867.0;18984.0;84020.0;2.9;0.4;3.1;14.5;11.3;14.5;32.8;25.5;32.7;2.7;0.2;2.9;2.7;0.2;2.9;5799;2571;0.2;0.2;7765;4077;3688;0.2;0.2;0.2
99;A-U Alle economische activiteiten;2014;327963.0;;253880.0;;74083.0;;327382.0;1.0;-0.1;1.2;56.8;44.0;56.7;33.4;25.9;33.3;1.6;0.5;1.8;0.9;-0.2;1.1;5774;9819;-0.6;0.2;7730;4056;3674;-0.5;-0.5;-0.5
100;A-U Alle economische activiteiten;2015 1e kwartaal;77112.0;81838.0;59937.0;64425.0;17175.0;17413.0;76866.0;0.6;2.1;-0.2;13.4;10.5;13.4;29.7;23.1;29.7;0.0;1.5;-0.8;0.8;2.3;0.0;5733;2592;0.6;-0.1;7686;4031;3655;0.7;0.9;0.6
101;A-U Alle economische activiteiten;2015 2e kwartaal;92241.0;82277.0;73734.0;64722.0;18507.0;17555.0;91901.0;0.8;2.3;0.8;15.8;12.6;15.7;38.9;31.1;38.8;0.1;1.6;0.1;1.1;2.6;1.1;5837;2371;0.7;-0.3;7836;4120;3716;0.9;1.2;0.7
102;A-U Alle economische activiteiten;2015 3e kwartaal;76141.0;82742.0;59223.0;65162.0;16918.0;17581.0;75842.0;0.8;2.6;0.8;13.0;10.1;12.9;33.7;26.2;33.6;-0.2;1.7;-0.1;1.5;3.4;1.6;5859;2258;1.0;-0.7;7844;4129;3715;1.1;1.3;0.8
103;A-U Alle economische activiteiten;2015 4e kwartaal;84566.0;83203.0;66725.0;65310.0;17841.0;17893.0;84248.0;0.3;2.0;0.3;14.4;11.4;14.3;31.9;25.2;31.8;-1.0;0.6;-1.1;-2.6;-1.0;-2.7;5877;2648;1.3;3.0;7868;4137;3731;1.3;1.5;1.2
104;A-U Alle economische activiteiten;2015;330060.0;;259619.0;;70441.0;;328857.0;0.6;2.3;0.5;56.6;44.6;56.4;33.4;26.3;33.3;-0.3;1.3;-0.5;0.1;1.7;-0.1;5827;9869;0.9;0.5;7809;4105;3704;1.0;1.2;0.8
105;A-U Alle economische activiteiten;2016 1e kwartaal;79127.0;83978.0;61674.0;66248.0;17453.0;17730.0;78839.0;2.6;2.9;2.6;13.6;10.6;13.6;30.4;23.7;30.3;1.3;1.6;1.2;2.1;2.4;2.1;5808;2604;1.3;0.5;7768;4081;3687;1.1;1.2;0.9
106;A-U Alle economische activiteiten;2016 2e kwartaal;94636.0;84462.0;75747.0;66558.0;18889.0;17903.0;94170.0;2.6;2.7;2.5;16.0;12.8;15.9;38.1;30.5;38.0;1.1;1.2;0.9;-1.9;-1.8;-2.1;5926;2481;1.5;4.6;7937;4174;3763;1.3;1.3;1.3
107;A-U Alle economische activiteiten;2016 3e kwartaal;78634.0;85418.0;61285.0;67347.0;17349.0;18072.0;78229.0;3.3;3.5;3.1;13.2;10.3;13.1;33.7;26.3;33.5;1.3;1.5;1.2;0.0;0.2;-0.1;5972;2332;1.9;3.3;7963;4189;3773;1.5;1.5;1.6
108;A-U Alle economische activiteiten;2016 4e kwartaal;87407.0;85946.0;69011.0;67564.0;18396.0;18382.0;86890.0;3.4;3.4;3.1;14.5;11.5;14.5;32.7;25.8;32.5;1.0;1.1;0.8;2.3;2.4;2.1;6012;2676;2.3;1.0;8011;4213;3799;1.8;1.8;1.8
109;A-U Alle economische activiteiten;2016;339804.0;;267717.0;;72087.0;;338128.0;3.0;3.1;2.8;57.3;45.1;57.0;33.7;26.5;33.5;1.2;1.3;1.0;0.7;0.8;0.5;5930;10093;1.8;2.3;7920;4164;3756;1.4;1.5;1.4
110;A-U Alle economische activiteiten;2017 1e kwartaal;81748.0;86762.0;63722.0;68419.0;18026.0;18343.0;81370.0;3.3;3.3;3.2;13.8;10.7;13.7;29.7;23.1;29.5;0.9;0.9;0.8;-2.3;-2.3;-2.4;5945;2754;2.4;5.8;7956;4178;3778;2.4;2.4;2.5
111;A-U Alle economische activiteiten;2017 2e kwartaal;98119.0;87623.0;78463.0;69041.0;19656.0;18582.0;97556.0;3.7;3.6;3.6;16.1;12.9;16.0;39.2;31.4;39.0;0.7;0.6;0.6;2.8;2.7;2.7;6102;2503;3.0;0.9;8136;4277;3859;2.5;2.5;2.6
112;A-U Alle economische activiteiten;2017 3e kwartaal;81684.0;88712.0;63567.0;69829.0;18117.0;18883.0;81173.0;3.9;3.7;3.8;13.3;10.3;13.2;34.4;26.8;34.2;0.8;0.6;0.6;2.1;2.0;2.0;6158;2372;3.1;1.7;8175;4299;3876;2.7;2.6;2.7
113;A-U Alle economische activiteiten;2017 4e kwartaal;91475.0;89929.0;72218.0;70682.0;19257.0;19247.0;90843.0;4.7;4.7;4.6;14.8;11.7;14.7;33.8;26.7;33.5;1.5;1.5;1.4;3.4;3.4;3.3;6197;2710;3.1;1.3;8236;4335;3901;2.8;2.9;2.7
114;A-U Alle economische activiteiten;2017;353026.0;;277970.0;;75056.0;;350942.0;3.9;3.8;3.8;57.9;45.6;57.5;34.1;26.9;33.9;1.0;0.9;0.9;1.4;1.4;1.3;6101;10338;2.9;2.4;8127;4273;3854;2.6;2.6;2.6
115;A-U Alle economische activiteiten;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;6127;2777;3.1;0.8;8197;4315;3882;3.0;3.3;2.8
116;A Landbouw, bosbouw en visserij;1995 1e kwartaal;385.0;417.0;328.0;358.0;57.0;60.0;384.0;;;;6.3;5.3;6.2;13.4;11.4;13.3;;;;;;;61;29;;;90;63;27;;;
117;A Landbouw, bosbouw en visserij;1995 2e kwartaal;478.0;418.0;414.0;359.0;64.0;59.0;475.0;;;;6.7;5.8;6.7;17.6;15.2;17.4;;;;;;;71;27;;;104;73;31;;;
118;A Landbouw, bosbouw en visserij;1995 3e kwartaal;418.0;421.0;358.0;361.0;60.0;60.0;417.0;;;;5.3;4.6;5.3;12.5;10.7;12.4;;;;;;;78;33;;;115;81;34;;;
119;A Landbouw, bosbouw en visserij;1995 4e kwartaal;395.0;420.0;339.0;361.0;56.0;59.0;392.0;;;;5.8;5.0;5.8;13.9;12.0;13.8;;;;;;;68;28;;;99;70;30;;;
120;A Landbouw, bosbouw en visserij;1995;1676.0;;1439.0;;237.0;;1668.0;;;;24.1;20.7;23.9;14.2;12.2;14.1;;;;;;;70;118;;;102;72;30;;;
121;A Landbouw, bosbouw en visserij;1996 1e kwartaal;396.0;429.0;338.0;368.0;58.0;61.0;392.0;3.1;3.1;2.3;6.5;5.5;6.4;13.8;11.7;13.6;3.8;3.9;3.1;3.0;3.0;2.2;61;29;-0.8;0.1;91;64;27;0.4;0.3;0.7
122;A Landbouw, bosbouw en visserij;1996 2e kwartaal;496.0;434.0;429.0;373.0;67.0;62.0;489.0;3.6;3.6;2.8;7.0;6.0;6.9;18.0;15.6;17.7;3.3;3.2;2.5;2.4;2.4;1.6;71;28;0.3;1.1;106;74;32;1.5;1.4;1.8
123;A Landbouw, bosbouw en visserij;1996 3e kwartaal;432.0;436.0;370.0;374.0;62.0;62.0;428.0;3.5;3.5;2.8;5.5;4.7;5.5;12.8;11.0;12.6;3.3;3.3;2.6;2.5;2.4;1.8;78;34;0.2;1.0;117;82;35;1.4;1.3;1.7
124;A Landbouw, bosbouw en visserij;1996 4e kwartaal;410.0;435.0;352.0;374.0;58.0;61.0;404.0;3.6;3.6;2.9;6.0;5.2;6.0;14.3;12.3;14.1;3.4;3.4;2.7;2.5;2.5;1.8;68;29;0.2;1.0;101;71;30;1.4;1.3;1.7
125;A Landbouw, bosbouw en visserij;1996;1734.0;;1489.0;;245.0;;1713.0;3.5;3.5;2.7;24.9;21.4;24.6;14.6;12.5;14.4;3.4;3.4;2.7;2.6;2.6;1.9;70;119;0.0;0.8;103;72;31;1.2;1.1;1.5
126;A Landbouw, bosbouw en visserij;1997 1e kwartaal;404.0;437.0;348.0;378.0;56.0;58.0;397.0;1.9;2.9;1.2;6.5;5.6;6.4;13.9;11.9;13.6;-0.4;0.5;-1.2;0.6;1.6;-0.1;62;29;2.3;1.2;95;65;30;4.4;1.6;11.0
127;A Landbouw, bosbouw en visserij;1997 2e kwartaal;507.0;445.0;443.0;386.0;64.0;59.0;497.0;2.5;3.3;1.9;7.0;6.1;6.9;17.5;15.3;17.1;1.2;2.0;0.6;-2.7;-1.9;-3.3;72;29;1.3;5.4;109;75;35;3.4;0.6;9.8
128;A Landbouw, bosbouw en visserij;1997 3e kwartaal;445.0;450.0;385.0;390.0;60.0;60.0;438.0;3.3;4.1;2.6;5.6;4.8;5.5;13.1;11.3;12.9;1.0;1.9;0.4;2.4;3.2;1.7;80;34;2.2;0.9;122;83;39;4.3;1.5;10.8
129;A Landbouw, bosbouw en visserij;1997 4e kwartaal;430.0;455.0;372.0;394.0;58.0;61.0;410.0;5.0;5.8;1.6;6.1;5.3;5.8;15.2;13.2;14.5;1.1;1.9;-2.2;6.7;7.5;3.2;70;28;3.8;-1.6;107;73;34;6.0;3.1;12.6
130;A Landbouw, bosbouw en visserij;1997;1786.0;;1548.0;;238.0;;1742.0;3.1;4.0;1.8;25.1;21.7;24.5;14.8;12.8;14.5;0.7;1.6;-0.6;1.7;2.6;0.4;71;120;2.4;1.4;108;74;34;4.5;1.7;11.1
131;A Landbouw, bosbouw en visserij;1998 1e kwartaal;424.0;457.0;349.0;378.0;75.0;79.0;414.0;5.0;0.4;4.3;6.7;5.5;6.5;13.9;11.4;13.5;3.2;-1.3;2.6;0.1;-4.2;-0.5;63;31;1.7;4.9;95;63;32;0.7;-2.6;7.9
132;A Landbouw, bosbouw en visserij;1998 2e kwartaal;523.0;460.0;436.0;381.0;87.0;79.0;510.0;3.0;-1.6;2.5;7.1;5.9;6.9;17.8;14.8;17.4;0.7;-3.8;0.2;1.8;-2.8;1.2;74;29;2.3;1.2;111;73;38;1.3;-2.1;8.5
133;A Landbouw, bosbouw en visserij;1998 3e kwartaal;461.0;467.0;378.0;384.0;83.0;83.0;450.0;3.4;-1.8;2.5;5.6;4.6;5.4;13.0;10.7;12.7;0.3;-4.7;-0.5;-0.2;-5.2;-1.1;83;35;3.1;3.6;124;82;42;2.1;-1.3;9.4
134;A Landbouw, bosbouw en visserij;1998 4e kwartaal;451.0;475.0;371.0;390.0;80.0;84.0;431.0;4.9;-0.4;5.1;6.2;5.1;5.9;15.3;12.6;14.7;1.1;-3.9;1.4;0.7;-4.4;0.9;73;29;3.7;4.2;110;72;37;2.7;-0.7;10.1
135;A Landbouw, bosbouw en visserij;1998;1859.0;;1534.0;;325.0;;1805.0;4.0;-0.9;3.5;25.4;21.0;24.6;14.9;12.3;14.5;1.2;-3.5;0.8;0.5;-4.2;0.1;73;125;2.7;3.5;110;73;37;1.8;-1.6;9.0
136;A Landbouw, bosbouw en visserij;1999 1e kwartaal;457.0;491.0;369.0;399.0;88.0;92.0;444.0;7.8;5.6;7.2;6.8;5.5;6.6;14.5;11.7;14.1;1.7;-0.4;1.2;4.4;2.3;3.9;67;32;6.0;3.2;102;66;36;7.3;5.5;10.8
137;A Landbouw, bosbouw en visserij;1999 2e kwartaal;554.0;490.0;458.0;402.0;96.0;88.0;541.0;6.0;5.2;6.2;7.2;6.0;7.0;18.4;15.2;17.9;1.8;1.0;1.9;3.1;2.3;3.2;77;30;4.2;2.8;117;76;41;5.4;3.6;8.9
138;A Landbouw, bosbouw en visserij;1999 3e kwartaal;493.0;500.0;399.0;406.0;94.0;93.0;480.0;6.9;5.3;6.6;5.7;4.7;5.6;13.5;10.9;13.1;3.1;1.6;2.8;3.4;1.9;3.1;86;37;3.7;3.4;130;84;46;5.0;3.2;8.4
139;A Landbouw, bosbouw en visserij;1999 4e kwartaal;487.0;511.0;394.0;412.0;93.0;98.0;472.0;7.9;6.3;9.4;6.4;5.2;6.2;15.4;12.4;14.9;4.0;2.4;5.5;0.1;-1.4;1.5;76;32;3.7;7.7;115;75;40;5.0;3.2;8.5
140;A Landbouw, bosbouw en visserij;1999;1991.0;;1620.0;;371.0;;1937.0;7.1;5.6;7.3;26.1;21.2;25.3;15.3;12.5;14.9;2.6;1.2;2.8;2.7;1.3;2.9;76;130;4.3;4.2;116;75;41;5.6;3.8;9.1
141;A Landbouw, bosbouw en visserij;2000 1e kwartaal;484.0;520.0;385.0;417.0;99.0;102.0;471.0;5.8;4.3;6.0;7.1;5.6;6.9;14.4;11.4;14.0;4.6;3.0;4.7;-0.9;-2.3;-0.7;68;34;1.2;6.7;102;67;35;0.1;1.7;-2.8
142;A Landbouw, bosbouw en visserij;2000 2e kwartaal;591.0;525.0;477.0;421.0;114.0;105.0;577.0;6.7;4.2;6.7;7.7;6.2;7.5;19.3;15.6;18.8;6.9;4.3;6.8;5.1;2.6;5.1;77;31;-0.1;1.5;115;76;39;-1.2;0.4;-4.0
143;A Landbouw, bosbouw en visserij;2000 3e kwartaal;519.0;526.0;413.0;420.0;106.0;105.0;506.0;5.4;3.6;5.6;6.1;4.8;5.9;14.5;11.6;14.2;5.3;3.5;5.5;7.8;5.8;7.9;86;36;0.1;-2.2;129;85;44;-0.9;0.6;-3.8
144;A Landbouw, bosbouw en visserij;2000 4e kwartaal;508.0;531.0;405.0;422.0;103.0;110.0;493.0;4.5;2.8;4.6;6.7;5.3;6.5;17.2;13.7;16.6;3.9;2.2;4.0;11.7;9.9;11.9;76;30;0.6;-6.5;115;75;39;-0.5;1.1;-3.4
145;A Landbouw, bosbouw en visserij;2000;2102.0;;1680.0;;422.0;;2047.0;5.7;3.7;5.8;27.4;21.9;26.7;16.2;12.9;15.8;5.2;3.3;5.3;5.9;3.9;6.0;77;130;0.4;-0.2;115;76;39;-0.6;0.9;-3.5
146;A Landbouw, bosbouw en visserij;2001 1e kwartaal;507.0;546.0;410.0;447.0;97.0;100.0;493.0;5.1;6.6;5.0;7.0;5.7;6.8;14.9;12.0;14.5;-1.2;0.2;-1.3;3.6;5.2;3.6;72;34;6.4;1.4;109;73;37;6.8;8.0;4.5
147;A Landbouw, bosbouw en visserij;2001 2e kwartaal;613.0;547.0;501.0;443.0;112.0;104.0;599.0;3.4;5.0;3.5;7.8;6.4;7.6;19.6;16.0;19.1;1.4;3.1;1.5;1.4;3.0;1.5;78;31;1.9;1.9;121;80;42;5.4;4.9;6.2
148;A Landbouw, bosbouw en visserij;2001 3e kwartaal;548.0;552.0;445.0;450.0;103.0;102.0;533.0;5.8;7.8;5.5;6.4;5.2;6.2;14.7;11.9;14.3;6.1;8.1;5.9;0.9;2.8;0.7;86;37;-0.3;4.8;135;88;48;4.8;3.1;8.0
149;A Landbouw, bosbouw en visserij;2001 4e kwartaal;541.0;563.0;441.0;457.0;100.0;106.0;525.0;6.4;8.9;6.4;7.1;5.8;6.9;17.1;14.0;16.6;6.8;9.3;6.8;-0.2;2.2;-0.2;76;32;-0.4;6.6;117;77;40;2.5;1.9;3.5
150;A Landbouw, bosbouw en visserij;2001;2209.0;;1797.0;;412.0;;2150.0;5.1;7.0;5.0;28.3;23.0;27.6;16.4;13.4;16.0;3.3;5.2;3.3;1.4;3.2;1.3;78;134;1.7;3.6;121;79;42;4.8;4.4;5.7
151;A Landbouw, bosbouw en visserij;2002 1e kwartaal;531.0;577.0;427.0;470.0;104.0;108.0;516.0;4.5;4.2;4.5;7.3;5.9;7.1;15.7;12.6;15.2;4.6;4.2;4.5;5.4;5.0;5.4;72;34;-0.1;-0.9;109;73;36;-0.6;-0.1;-1.6
152;A Landbouw, bosbouw en visserij;2002 2e kwartaal;653.0;585.0;537.0;476.0;116.0;109.0;638.0;7.0;7.1;6.9;8.3;6.8;8.1;20.5;16.8;20.0;5.5;5.7;5.5;4.8;5.0;4.8;79;32;1.3;2.0;122;81;41;0.7;1.4;-0.8
153;A Landbouw, bosbouw en visserij;2002 3e kwartaal;595.0;596.0;480.0;483.0;115.0;113.0;579.0;8.0;7.7;8.0;6.9;5.6;6.7;15.7;12.7;15.3;7.2;6.9;7.2;7.3;7.0;7.3;86;38;0.7;0.7;135;88;47;0.0;0.6;-1.1
154;A Landbouw, bosbouw en visserij;2002 4e kwartaal;571.0;592.0;466.0;482.0;105.0;110.0;554.0;6.1;6.0;6.1;7.6;6.2;7.3;18.1;14.7;17.6;6.2;6.1;6.2;5.7;5.6;5.7;76;32;-0.1;0.4;116;77;39;-1.5;-0.5;-3.6
155;A Landbouw, bosbouw en visserij;2002;2350.0;;1910.0;;440.0;;2287.0;6.4;6.3;6.4;30.0;24.4;29.2;17.4;14.1;16.9;5.9;5.8;5.9;5.9;5.7;5.9;78;135;0.5;0.5;120;80;41;-0.3;0.4;-1.7
156;A Landbouw, bosbouw en visserij;2003 1e kwartaal;540.0;593.0;429.0;476.0;111.0;117.0;528.0;1.7;0.6;2.4;7.7;6.1;7.5;16.3;13.0;16.0;5.1;3.9;5.8;4.1;2.9;4.7;70;33;-3.2;-2.2;105;70;35;-3.3;-3.3;-3.4
157;A Landbouw, bosbouw en visserij;2003 2e kwartaal;661.0;591.0;536.0;474.0;125.0;117.0;650.0;1.5;0.2;2.2;8.6;7.0;8.5;21.2;17.2;20.9;4.7;3.3;5.4;3.4;2.0;4.0;77;31;-3.1;-1.8;118;79;40;-3.2;-2.7;-4.1
158;A Landbouw, bosbouw en visserij;2003 3e kwartaal;600.0;600.0;477.0;478.0;123.0;122.0;576.0;0.8;-0.9;-0.6;7.2;5.7;6.9;16.6;13.2;15.9;4.5;2.8;3.1;5.5;3.8;4.1;83;36;-3.6;-4.5;131;86;45;-3.4;-3.0;-4.2
159;A Landbouw, bosbouw en visserij;2003 4e kwartaal;573.0;590.0;458.0;472.0;115.0;118.0;559.0;-0.2;-1.9;0.3;7.8;6.3;7.6;18.5;14.8;18.1;3.5;1.8;4.1;2.5;0.7;3.0;73;31;-3.6;-2.6;111;74;37;-3.7;-2.9;-5.3
160;A Landbouw, bosbouw en visserij;2003;2374.0;;1900.0;;474.0;;2313.0;0.9;-0.5;1.1;31.4;25.1;30.5;18.1;14.5;17.6;4.5;3.0;4.6;3.9;2.4;4.0;76;131;-3.4;-2.9;116;77;39;-3.4;-3.0;-4.2
161;A Landbouw, bosbouw en visserij;2004 1e kwartaal;524.0;581.0;419.0;468.0;105.0;112.0;510.0;-3.4;-2.7;-3.9;7.7;6.2;7.5;15.8;12.7;15.4;0.1;0.9;-0.3;-3.1;-2.3;-3.5;68;33;-3.5;-0.3;105;71;34;0.2;0.7;-0.8
162;A Landbouw, bosbouw en visserij;2004 2e kwartaal;656.0;585.0;536.0;473.0;120.0;113.0;642.0;-1.1;-0.3;-1.5;8.9;7.3;8.8;21.8;17.8;21.4;3.4;4.2;2.9;2.9;3.7;2.4;73;30;-4.3;-3.8;116;78;38;-1.8;-1.1;-3.2
163;A Landbouw, bosbouw en visserij;2004 3e kwartaal;579.0;578.0;465.0;466.0;114.0;113.0;565.0;-2.9;-2.1;-1.3;7.1;5.7;6.9;16.8;13.4;16.4;-1.7;-0.9;-0.1;1.1;1.9;2.8;82;35;-1.2;-4.0;131;86;45;0.4;0.5;0.2
164;A Landbouw, bosbouw en visserij;2004 4e kwartaal;567.0;582.0;457.0;470.0;110.0;112.0;552.0;-0.8;0.0;-1.0;7.8;6.3;7.6;17.8;14.4;17.4;-0.4;0.4;-0.6;-3.9;-3.1;-4.1;73;32;-0.4;3.2;113;76;38;1.7;1.7;1.6
165;A Landbouw, bosbouw en visserij;2004;2326.0;;1877.0;;449.0;;2269.0;-2.0;-1.2;-1.9;31.5;25.4;30.7;18.0;14.5;17.5;0.3;1.1;0.5;-0.7;0.1;-0.5;74;130;-2.3;-1.3;116;78;39;0.1;0.4;-0.5
166;A Landbouw, bosbouw en visserij;2005 1e kwartaal;518.0;578.0;416.0;467.0;102.0;111.0;507.0;-1.0;-0.6;-0.4;7.7;6.2;7.5;16.0;12.9;15.7;-0.8;-0.3;-0.2;1.4;1.8;2.0;67;32;-0.2;-2.3;101;68;33;-3.9;-3.9;-3.8
167;A Landbouw, bosbouw en visserij;2005 2e kwartaal;664.0;592.0;544.0;479.0;120.0;112.0;651.0;1.3;1.7;1.5;9.1;7.4;8.9;21.8;17.9;21.4;1.3;1.6;1.4;0.1;0.5;0.3;73;30;0.0;1.2;112;75;37;-3.3;-3.6;-2.7
168;A Landbouw, bosbouw en visserij;2005 3e kwartaal;572.0;571.0;461.0;461.0;111.0;110.0;560.0;-1.7;-1.2;-1.4;7.0;5.7;6.9;16.9;13.6;16.6;-0.7;-0.2;-0.4;1.0;1.5;1.3;81;34;-1.0;-2.6;126;83;44;-3.6;-3.7;-3.4
169;A Landbouw, bosbouw en visserij;2005 4e kwartaal;559.0;572.0;454.0;468.0;105.0;105.0;545.0;-1.3;-0.7;-1.1;7.7;6.3;7.5;17.6;14.3;17.2;-0.9;-0.3;-0.8;-1.2;-0.6;-1.0;72;32;-0.4;-0.1;111;74;37;-2.1;-2.2;-1.8
170;A Landbouw, bosbouw en visserij;2005;2313.0;;1875.0;;438.0;;2263.0;-0.6;-0.1;-0.3;31.4;25.5;30.7;18.0;14.6;17.7;-0.2;0.3;0.1;0.5;0.9;0.7;74;128;-0.4;-1.0;113;75;38;-3.2;-3.3;-2.9
171;A Landbouw, bosbouw en visserij;2006 1e kwartaal;517.0;578.0;422.0;474.0;95.0;104.0;506.0;-0.1;1.5;-0.1;7.8;6.3;7.6;15.5;12.7;15.2;1.1;2.6;1.1;-3.4;-2.0;-3.4;67;33;-1.2;3.5;101;68;33;-0.2;-0.3;-0.1
172;A Landbouw, bosbouw en visserij;2006 2e kwartaal;650.0;579.0;539.0;474.0;111.0;104.0;639.0;-2.3;-1.1;-2.1;8.9;7.4;8.8;21.8;18.1;21.5;-1.5;-0.2;-1.2;0.0;1.3;0.3;73;30;-0.9;-2.3;111;74;37;-1.5;-1.3;-2.0
173;A Landbouw, bosbouw en visserij;2006 3e kwartaal;598.0;595.0;488.0;486.0;110.0;108.0;585.0;4.8;6.0;4.7;7.1;5.8;7.0;18.0;14.7;17.6;1.8;3.0;1.7;6.3;7.6;6.2;84;33;2.9;-1.4;128;84;44;1.4;2.0;0.1
174;A Landbouw, bosbouw en visserij;2006 4e kwartaal;586.0;600.0;475.0;490.0;111.0;110.0;573.0;4.5;4.6;4.8;7.9;6.5;7.8;18.2;14.8;17.7;2.6;2.7;2.9;3.1;3.2;3.4;74;32;1.9;1.4;112;75;37;1.2;1.5;0.6
175;A Landbouw, bosbouw en visserij;2006;2351.0;;1924.0;;427.0;;2303.0;1.6;2.6;1.7;31.7;25.9;31.0;18.3;15.0;17.9;0.8;1.8;0.9;1.3;2.3;1.4;74;129;0.8;0.3;113;75;38;0.3;0.6;-0.3
