ID;Betalingsplichtigen;Perioden;TotaalMilieuheffingen_1;AfvalstoffenheffingEnReinigingsrechten_2;GeluidsheffingBurgerluchtvaart_3;GrondwaterheffingEnNazorgheffing_4;RioolheffingEnRioolrechten_5;Waterverontreinigingsheffing_6;TotaalMilieubelastingen_7;TotaalBelastingenOpMilieugrondslag_8;Afvalstoffenbelasting_9;Brandstoffenbelasting_10;Energiebelasting_11;LeidingwaterEnGrondwaterbelasting_12;Verpakkingenbelasting_13;Vliegbelasting_14;TotaalBelastingenMBTMobiliteit_15;AccijnsOpBenzineEnOvMineraleOlien_16;BelastPersonenautoSEnMotorrijwielen_17;Motorrijtuigenbelasting_18;Mineralenheffingen_19;TotaalVerwijderingsbijdragen_20;Batterijen_21;ElektrischeApparaten_22;LandEnTuinbouwfolie_23;Papier_24;PersonenautoS_25
543;DM Vervaardiging van transportmiddelen;2001;4;1;;0.0;2.0;1.0;20;10;2.0;1;7.0;0.0;;;10;6;3;1.0;;;;;;;
544;DM Vervaardiging van transportmiddelen;2002;9;4;;0.0;2.0;3.0;18;10;1.0;1;7.0;1.0;;;8;4;2;2.0;;;;;;;
545;DM Vervaardiging van transportmiddelen;2003;5;3;;0.0;1.0;1.0;13;5;0.0;0;4.0;1.0;;;8;4;2;2.0;;;;;;;
546;DM Vervaardiging van transportmiddelen;2004;3;1;;0.0;0.0;2.0;18;10;1.0;0;7.0;2.0;;;8;4;2;2.0;;;;;;;
547;DM Vervaardiging van transportmiddelen;2005;3;1;;0.0;0.0;2.0;20;12;0.0;0;11.0;1.0;;;8;5;2;1.0;;;;;;;
548;DM Vervaardiging van transportmiddelen;2006;3;1;;0.0;1.0;1.0;23;14;0.0;0;13.0;1.0;;;9;5;2;2.0;;;;;;;
549;DM Vervaardiging van transportmiddelen;2007;5;3;;0.0;1.0;1.0;21;13;1.0;0;11.0;1.0;;;8;3;3;2.0;;;;;;;
550;DM Vervaardiging van transportmiddelen;2008;6;4;;0.0;1.0;1.0;22;14;0.0;0;12.0;1.0;1.0;0.0;8;6;2;0.0;;;;;;;
551;DM Vervaardiging van transportmiddelen;2009;6;4;;0.0;1.0;1.0;22;13;0.0;0;10.0;1.0;2.0;0.0;9;4;1;4.0;;;;;;;
552;20 Houtindustrie en vervaardiging van ..;1987;4;4;;0.0;0.0;0.0;5;0;;0;;;;;5;2;1;2.0;;;;;;;
553;20 Houtindustrie en vervaardiging van ..;1988;2;2;;0.0;0.0;0.0;5;0;;0;;;;;5;2;1;2.0;;;;;;;
554;20 Houtindustrie en vervaardiging van ..;1989;2;2;;0.0;0.0;0.0;4;0;;0;;;;;4;2;1;1.0;;;;;;;
555;20 Houtindustrie en vervaardiging van ..;1990;2;2;;0.0;0.0;0.0;4;0;;0;;;;;4;2;1;1.0;;;;;;;
556;20 Houtindustrie en vervaardiging van ..;1991;2;2;;0.0;0.0;0.0;4;0;;0;;;;;4;2;1;1.0;;;;;;;
557;20 Houtindustrie en vervaardiging van ..;1992;2;2;;0.0;0.0;0.0;5;0;;0;;;;;5;3;1;1.0;;;;;;;
558;20 Houtindustrie en vervaardiging van ..;1993;4;4;;0.0;0.0;0.0;8;0;;0;;;;;8;6;1;1.0;;;;;;;
559;20 Houtindustrie en vervaardiging van ..;1994;2;2;;0.0;0.0;0.0;9;1;;1;;;;;8;6;1;1.0;;;;;;;
560;20 Houtindustrie en vervaardiging van ..;1995;2;2;;0.0;0.0;0.0;8;1;1.0;0;0.0;0.0;;;7;5;1;1.0;;;;;;;
561;20 Houtindustrie en vervaardiging van ..;1996;1;1;;0.0;0.0;0.0;10;1;0.0;0;1.0;0.0;;;8;6;1;1.0;;;;;;;
562;20 Houtindustrie en vervaardiging van ..;1997;1;1;;0.0;0.0;0.0;9;2;0.0;0;2.0;0.0;;;7;5;1;1.0;;;;;;;
563;20 Houtindustrie en vervaardiging van ..;1998;1;1;;0.0;0.0;0.0;12;3;1.0;0;2.0;0.0;;;9;6;2;1.0;;;;;;;
564;20 Houtindustrie en vervaardiging van ..;1999;2;2;;0.0;0.0;0.0;12;4;0.0;1;3.0;0.0;;;8;4;2;2.0;;;;;;;
565;20 Houtindustrie en vervaardiging van ..;2000;3;3;;0.0;0.0;0.0;10;4;0.0;1;3.0;0.0;;;6;3;2;1.0;;;;;;;
566;20 Houtindustrie en vervaardiging van ..;2001;4;4;;0.0;0.0;0.0;9;3;0.0;0;3.0;0.0;;;6;3;2;1.0;;;;;;;
567;20 Houtindustrie en vervaardiging van ..;2002;2;2;;0.0;0.0;0.0;9;3;0.0;0;3.0;0.0;;;7;3;2;2.0;;;;;;;
568;20 Houtindustrie en vervaardiging van ..;2003;2;2;;0.0;0.0;0.0;8;3;0.0;0;2.0;1.0;;;5;1;2;2.0;;;;;;;
569;20 Houtindustrie en vervaardiging van ..;2004;5;3;;0.0;2.0;0.0;12;3;0.0;0;2.0;1.0;;;9;4;2;3.0;;;;;;;
570;20 Houtindustrie en vervaardiging van ..;2005;3;2;;0.0;1.0;0.0;14;5;0.0;0;5.0;0.0;;;9;4;2;3.0;;;;;;;
571;20 Houtindustrie en vervaardiging van ..;2006;2;1;;0.0;1.0;0.0;15;9;0.0;0;8.0;1.0;;;6;3;2;1.0;;;;;;;
572;20 Houtindustrie en vervaardiging van ..;2007;2;1;;0.0;1.0;0.0;13;6;0.0;0;5.0;1.0;;;7;3;3;1.0;;;;;;;
573;20 Houtindustrie en vervaardiging van ..;2008;3;2;;0.0;1.0;0.0;11;6;1.0;0;5.0;0.0;0.0;0.0;5;3;2;0.0;;;;;;;
574;20 Houtindustrie en vervaardiging van ..;2009;2;1;;0.0;1.0;0.0;9;6;0.0;0;4.0;1.0;1.0;0.0;3;1;1;1.0;;;;;;;
575;26 VV glas, aardewerk, cement-, kalk- ..;1987;10;8;;0.0;0.0;2.0;7;0;;0;;;;;7;3;1;3.0;;;;;;;
576;26 VV glas, aardewerk, cement-, kalk- ..;1988;3;2;;0.0;0.0;1.0;9;1;;1;;;;;7;3;1;3.0;;;;;;;
577;26 VV glas, aardewerk, cement-, kalk- ..;1989;5;3;;0.0;1.0;1.0;8;1;;1;;;;;6;2;1;3.0;;;;;;;
578;26 VV glas, aardewerk, cement-, kalk- ..;1990;5;3;;0.0;1.0;1.0;9;3;;3;;;;;6;2;1;3.0;;;;;;;
579;26 VV glas, aardewerk, cement-, kalk- ..;1991;7;5;;0.0;1.0;1.0;9;3;;3;;;;;7;2;2;3.0;;;;;;;
580;26 VV glas, aardewerk, cement-, kalk- ..;1992;6;4;;0.0;1.0;1.0;16;7;;7;;;;;9;4;2;3.0;;;;;;;
581;26 VV glas, aardewerk, cement-, kalk- ..;1993;9;7;;0.0;1.0;1.0;17;8;;8;;;;;9;4;2;3.0;;;;;;;
582;26 VV glas, aardewerk, cement-, kalk- ..;1994;8;6;;0.0;1.0;1.0;16;6;;6;;;;;10;5;2;3.0;;;;;;;
583;26 VV glas, aardewerk, cement-, kalk- ..;1995;6;4;;0.0;1.0;1.0;17;6;0.0;6;0.0;0.0;;;11;6;2;3.0;;;;;;;
584;26 VV glas, aardewerk, cement-, kalk- ..;1996;7;5;;0.0;1.0;1.0;22;11;0.0;5;5.0;1.0;;;12;7;3;2.0;;;;;;;
585;26 VV glas, aardewerk, cement-, kalk- ..;1997;5;3;;0.0;1.0;1.0;26;14;1.0;5;7.0;1.0;;;12;7;3;2.0;;;;;;;
586;26 VV glas, aardewerk, cement-, kalk- ..;1998;5;3;;0.0;1.0;1.0;26;13;0.0;5;7.0;1.0;;;14;7;4;3.0;;;;;;;
587;26 VV glas, aardewerk, cement-, kalk- ..;1999;7;4;;0.0;1.0;2.0;32;19;0.0;7;12.0;0.0;;;12;6;4;2.0;;;;;;;
588;26 VV glas, aardewerk, cement-, kalk- ..;2000;7;4;;0.0;1.0;2.0;27;17;1.0;6;10.0;0.0;;;10;5;4;1.0;;;;;;;
589;26 VV glas, aardewerk, cement-, kalk- ..;2001;7;4;;0.0;1.0;2.0;29;17;2.0;5;10.0;0.0;;;12;6;5;1.0;;;;;;;
590;26 VV glas, aardewerk, cement-, kalk- ..;2002;9;4;;0.0;1.0;4.0;25;12;0.0;4;7.0;1.0;;;12;7;3;2.0;;;;;;;
591;26 VV glas, aardewerk, cement-, kalk- ..;2003;12;6;;0.0;3.0;3.0;31;13;1.0;4;7.0;1.0;;;18;11;4;3.0;;;;;;;
592;26 VV glas, aardewerk, cement-, kalk- ..;2004;10;5;;0.0;2.0;3.0;29;13;0.0;0;12.0;1.0;;;16;9;4;3.0;;;;;;;
593;26 VV glas, aardewerk, cement-, kalk- ..;2005;10;5;;0.0;3.0;2.0;40;24;0.0;0;23.0;1.0;;;16;9;4;3.0;;;;;;;
594;26 VV glas, aardewerk, cement-, kalk- ..;2006;10;5;;0.0;3.0;2.0;50;31;1.0;0;29.0;1.0;;;19;11;5;3.0;;;;;;;
595;26 VV glas, aardewerk, cement-, kalk- ..;2007;11;6;;0.0;3.0;2.0;41;23;1.0;0;21.0;1.0;;;18;11;5;2.0;;;;;;;
596;26 VV glas, aardewerk, cement-, kalk- ..;2008;10;5;;0.0;3.0;2.0;44;26;0.0;0;23.0;0.0;3.0;0.0;18;10;4;4.0;;;;;;;
597;26 VV glas, aardewerk, cement-, kalk- ..;2009;9;4;;0.0;4.0;2.0;43;26;0.0;0;20.0;1.0;5.0;0.0;17;10;3;4.0;;;;;;;
598;"36 VV meubels; vervaardiging van ..";1987;3;3;;0.0;0.0;0.0;9;0;;0;;;;;9;5;2;2.0;;;;;;;
599;"36 VV meubels; vervaardiging van ..";1988;1;1;;0.0;0.0;0.0;11;0;;0;;;;;11;6;2;3.0;;;;;;;
600;"36 VV meubels; vervaardiging van ..";1989;3;3;;0.0;0.0;0.0;10;0;;0;;;;;10;5;2;3.0;;;;;;;
601;"36 VV meubels; vervaardiging van ..";1990;3;3;;0.0;0.0;0.0;9;0;;0;;;;;9;5;2;2.0;;;;;;;
602;"36 VV meubels; vervaardiging van ..";1991;2;2;;0.0;0.0;0.0;7;0;;0;;;;;7;3;2;2.0;;;;;;;
603;"36 VV meubels; vervaardiging van ..";1992;2;2;;0.0;0.0;0.0;10;0;;0;;;;;10;5;2;3.0;;;;;;;
604;"36 VV meubels; vervaardiging van ..";1993;3;3;;0.0;0.0;0.0;12;1;;1;;;;;10;5;2;3.0;;;;;;;
605;"36 VV meubels; vervaardiging van ..";1994;2;2;;0.0;0.0;0.0;12;0;;0;;;;;12;6;3;3.0;;;;;;;
606;"36 VV meubels; vervaardiging van ..";1995;3;3;;0.0;0.0;0.0;13;1;0.0;0;0.0;1.0;;;12;7;3;2.0;;;;;;;
607;"36 VV meubels; vervaardiging van ..";1996;3;2;;0.0;0.0;1.0;18;3;0.0;1;2.0;0.0;;;14;9;3;2.0;;;;;;;
608;"36 VV meubels; vervaardiging van ..";1997;3;2;;0.0;1.0;0.0;17;4;0.0;0;4.0;0.0;;;13;8;4;1.0;;;;;;;
609;"36 VV meubels; vervaardiging van ..";1998;2;1;;0.0;1.0;0.0;16;4;0.0;0;4.0;0.0;;;11;7;4;0.0;;;;;;;
610;"36 VV meubels; vervaardiging van ..";1999;5;3;;0.0;1.0;1.0;21;9;0.0;1;8.0;0.0;;;12;6;5;1.0;;;;;;;
611;"36 VV meubels; vervaardiging van ..";2000;4;3;;0.0;1.0;0.0;24;7;0.0;1;6.0;0.0;;;17;9;5;3.0;;;;;;;
612;"36 VV meubels; vervaardiging van ..";2001;4;2;;0.0;1.0;1.0;23;5;0.0;0;4.0;1.0;;;18;9;6;3.0;;;;;;;
613;"36 VV meubels; vervaardiging van ..";2002;5;3;;0.0;1.0;1.0;21;5;0.0;0;5.0;0.0;;;16;10;4;2.0;;;;;;;
614;"36 VV meubels; vervaardiging van ..";2003;5;2;;0.0;2.0;1.0;22;6;0.0;2;4.0;0.0;;;16;9;5;2.0;;;;;;;
615;"36 VV meubels; vervaardiging van ..";2004;5;2;;0.0;1.0;2.0;22;6;0.0;0;6.0;0.0;;;16;9;5;2.0;;;;;;;
616;"36 VV meubels; vervaardiging van ..";2005;5;2;;0.0;1.0;2.0;28;12;0.0;0;11.0;1.0;;;16;8;6;2.0;;;;;;;
617;"36 VV meubels; vervaardiging van ..";2006;5;2;;0.0;1.0;2.0;32;13;1.0;0;12.0;0.0;;;19;10;6;3.0;;;;;;;
618;"36 VV meubels; vervaardiging van ..";2007;6;3;;0.0;1.0;2.0;31;10;0.0;0;10.0;0.0;;;21;10;7;4.0;;;;;;;
619;"36 VV meubels; vervaardiging van ..";2008;6;3;;0.0;1.0;2.0;33;15;0.0;0;13.0;0.0;2.0;0.0;18;11;6;1.0;;;;;;;
620;"36 VV meubels; vervaardiging van ..";2009;6;3;;0.0;1.0;2.0;34;17;0.0;0;13.0;1.0;3.0;0.0;17;11;4;2.0;;;;;;;
621;37 Voorbereiding tot recycling;1987;0;0;;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
622;37 Voorbereiding tot recycling;1988;0;0;;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
623;37 Voorbereiding tot recycling;1989;0;0;;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
624;37 Voorbereiding tot recycling;1990;0;0;;0.0;0.0;0.0;0;0;;0;;;;;0;0;0;0.0;;;;;;;
625;37 Voorbereiding tot recycling;1991;0;0;;0.0;0.0;0.0;1;0;;0;;;;;1;1;0;0.0;;;;;;;
626;37 Voorbereiding tot recycling;1992;0;0;;0.0;0.0;0.0;2;0;;0;;;;;2;1;1;0.0;;;;;;;
627;37 Voorbereiding tot recycling;1993;0;0;;0.0;0.0;0.0;1;0;;0;;;;;1;0;1;0.0;;;;;;;
628;37 Voorbereiding tot recycling;1994;0;0;;0.0;0.0;0.0;5;0;;0;;;;;5;3;1;1.0;;;;;;;
629;37 Voorbereiding tot recycling;1995;1;1;;0.0;0.0;0.0;6;2;1.0;1;0.0;0.0;;;4;2;1;1.0;;;;;;;
630;37 Voorbereiding tot recycling;1996;2;2;;0.0;0.0;0.0;5;0;0.0;0;0.0;0.0;;;5;3;1;1.0;;;;;;;
631;37 Voorbereiding tot recycling;1997;1;1;;0.0;0.0;0.0;5;0;0.0;0;0.0;0.0;;;5;4;1;0.0;;;;;;;
632;37 Voorbereiding tot recycling;1998;1;1;;0.0;0.0;0.0;5;0;0.0;0;0.0;0.0;;;5;3;1;1.0;;;;;;;
633;37 Voorbereiding tot recycling;1999;2;2;;0.0;0.0;0.0;8;3;1.0;0;2.0;0.0;;;5;3;1;1.0;;;;;;;
634;37 Voorbereiding tot recycling;2000;1;1;;0.0;0.0;0.0;7;3;2.0;0;1.0;0.0;;;4;2;1;1.0;;;;;;;
635;37 Voorbereiding tot recycling;2001;1;1;;0.0;0.0;0.0;7;3;1.0;0;2.0;0.0;;;4;2;1;1.0;;;;;;;
636;37 Voorbereiding tot recycling;2002;1;1;;0.0;0.0;0.0;8;3;1.0;1;1.0;0.0;;;5;2;2;1.0;;;;;;;
637;37 Voorbereiding tot recycling;2003;1;1;;0.0;0.0;0.0;8;2;1.0;0;1.0;0.0;;;6;3;2;1.0;;;;;;;
638;37 Voorbereiding tot recycling;2004;1;1;;0.0;0.0;0.0;8;1;0.0;0;1.0;0.0;;;7;3;3;1.0;;;;;;;
639;37 Voorbereiding tot recycling;2005;1;1;;0.0;0.0;0.0;11;3;1.0;0;2.0;0.0;;;8;4;3;1.0;;;;;;;
640;37 Voorbereiding tot recycling;2006;1;1;;0.0;0.0;0.0;11;4;1.0;0;3.0;0.0;;;7;3;3;1.0;;;;;;;
641;37 Voorbereiding tot recycling;2007;1;1;;0.0;0.0;0.0;12;5;2.0;0;3.0;0.0;;;7;3;3;1.0;;;;;;;
642;37 Voorbereiding tot recycling;2008;1;1;;0.0;0.0;0.0;12;3;1.0;0;2.0;0.0;0.0;0.0;9;5;3;1.0;;;;;;;
643;37 Voorbereiding tot recycling;2009;1;1;;0.0;0.0;0.0;11;3;0.0;0;3.0;0.0;0.0;0.0;8;5;2;1.0;;;;;;;
644;E Productie en distributie van en ..;1987;10;8;;0.0;0.0;2.0;6;0;;0;;;;;6;3;1;2.0;;;;;;;
645;E Productie en distributie van en ..;1988;8;6;;0.0;0.0;2.0;45;42;;42;;;;;4;1;1;2.0;;;;;;;
646;E Productie en distributie van en ..;1989;6;4;;0.0;0.0;2.0;88;84;;84;;;;;5;2;1;2.0;;;;;;;
647;E Productie en distributie van en ..;1990;10;9;;0.0;0.0;1.0;148;143;;143;;;;;6;2;1;3.0;;;;;;;
648;E Productie en distributie van en ..;1991;10;8;;0.0;0.0;2.0;222;215;;215;;;;;7;3;1;3.0;;;;;;;
649;E Productie en distributie van en ..;1992;11;8;;0.0;1.0;2.0;339;333;;333;;;;;7;2;1;4.0;;;;;;;
650;E Productie en distributie van en ..;1993;11;8;;0.0;0.0;3.0;345;336;;336;;;;;9;4;1;4.0;;;;;;;
651;E Productie en distributie van en ..;1994;12;8;;0.0;1.0;3.0;318;308;;308;;;;;10;5;1;4.0;;;;;;;
652;E Productie en distributie van en ..;1995;14;9;;0.0;2.0;3.0;337;329;0.0;319;0.0;10.0;;;8;3;1;4.0;;;;;;;
653;E Productie en distributie van en ..;1996;13;10;;0.0;1.0;2.0;364;358;0.0;346;1.0;11.0;;;6;3;1;2.0;;;;;;;
654;E Productie en distributie van en ..;1997;11;8;;0.0;1.0;2.0;340;336;0.0;326;1.0;9.0;;;3;0;1;2.0;;;;;;;
655;E Productie en distributie van en ..;1998;12;8;;0.0;1.0;3.0;335;332;0.0;321;1.0;10.0;;;2;0;1;1.0;;;;;;;
656;E Productie en distributie van en ..;1999;12;9;;0.0;1.0;2.0;312;309;0.0;296;2.0;11.0;;;4;0;2;2.0;;;;;;;
657;E Productie en distributie van en ..;2000;12;9;;0.0;1.0;2.0;305;299;0.0;282;2.0;15.0;;;6;2;2;2.0;;;;;;;
658;E Productie en distributie van en ..;2001;14;9;;1.0;1.0;3.0;305;299;0.0;274;11.0;14.0;;;6;2;2;2.0;;;;;;;
659;E Productie en distributie van en ..;2002;15;9;;1.0;1.0;4.0;243;236;0.0;210;10.0;16.0;;;7;3;2;2.0;;;;;;;
660;E Productie en distributie van en ..;2003;15;9;;1.0;1.0;4.0;262;256;0.0;219;18.0;19.0;;;6;3;1;2.0;;;;;;;
661;E Productie en distributie van en ..;2004;16;10;;1.0;1.0;4.0;83;77;0.0;35;23.0;19.0;;;6;2;2;2.0;;;;;;;
662;E Productie en distributie van en ..;2005;17;11;;1.0;1.0;4.0;50;43;1.0;3;21.0;18.0;;;7;3;2;2.0;;;;;;;
663;E Productie en distributie van en ..;2006;17;10;;1.0;2.0;4.0;55;45;1.0;4;22.0;18.0;;;10;5;2;3.0;;;;;;;
664;E Productie en distributie van en ..;2007;16;10;;1.0;2.0;3.0;51;43;0.0;1;23.0;19.0;;;8;2;2;4.0;;;;;;;
665;E Productie en distributie van en ..;2008;16;10;;1.0;2.0;3.0;64;55;1.0;8;28.0;18.0;0.0;0.0;9;3;2;4.0;;;;;;;
666;E Productie en distributie van en ..;2009;16;10;;1.0;2.0;3.0;61;48;1.0;0;29.0;18.0;0.0;0.0;13;6;1;6.0;;;;;;;
667;40 Productie en distributie van ..;1987;6;4;;0.0;0.0;2.0;2;0;;0;;;;;2;0;0;2.0;;;;;;;
668;40 Productie en distributie van ..;1988;5;3;;0.0;0.0;2.0;44;42;;42;;;;;2;0;0;2.0;;;;;;;
669;40 Productie en distributie van ..;1989;3;1;;0.0;0.0;2.0;86;84;;84;;;;;2;0;0;2.0;;;;;;;
670;40 Productie en distributie van ..;1990;5;4;;0.0;0.0;1.0;147;143;;143;;;;;4;1;0;3.0;;;;;;;
671;40 Productie en distributie van ..;1991;5;3;;0.0;0.0;2.0;217;214;;214;;;;;3;0;0;3.0;;;;;;;
672;40 Productie en distributie van ..;1992;6;4;;0.0;0.0;2.0;336;333;;333;;;;;3;0;0;3.0;;;;;;;
673;40 Productie en distributie van ..;1993;7;4;;0.0;0.0;3.0;340;336;;336;;;;;4;1;0;3.0;;;;;;;
674;40 Productie en distributie van ..;1994;7;4;;0.0;0.0;3.0;313;308;;308;;;;;4;1;0;3.0;;;;;;;
675;40 Productie en distributie van ..;1995;7;5;;0.0;0.0;2.0;322;319;0.0;318;0.0;1.0;;;3;0;0;3.0;;;;;;;
676;40 Productie en distributie van ..;1996;8;6;;0.0;0.0;2.0;348;347;0.0;346;0.0;1.0;;;1;0;0;1.0;;;;;;;
677;40 Productie en distributie van ..;1997;6;4;;0.0;0.0;2.0;329;327;0.0;326;0.0;1.0;;;1;0;0;1.0;;;;;;;
678;40 Productie en distributie van ..;1998;6;4;;0.0;0.0;2.0;324;322;0.0;321;0.0;1.0;;;1;0;0;1.0;;;;;;;
679;40 Productie en distributie van ..;1999;6;4;;0.0;0.0;2.0;299;297;0.0;296;0.0;1.0;;;1;0;0;1.0;;;;;;;
680;40 Productie en distributie van ..;2000;6;4;;0.0;0.0;2.0;287;284;0.0;282;0.0;2.0;;;3;1;1;1.0;;;;;;;
681;40 Productie en distributie van ..;2001;7;4;;1.0;0.0;2.0;287;284;0.0;274;8.0;2.0;;;3;1;1;1.0;;;;;;;
682;40 Productie en distributie van ..;2002;9;5;;1.0;0.0;3.0;223;221;0.0;210;8.0;3.0;;;2;1;1;0.0;;;;;;;
683;40 Productie en distributie van ..;2003;9;5;;1.0;0.0;3.0;241;239;0.0;219;16.0;4.0;;;2;1;1;0.0;;;;;;;
684;40 Productie en distributie van ..;2004;10;6;;1.0;0.0;3.0;60;58;0.0;35;19.0;4.0;;;2;1;1;0.0;;;;;;;
685;40 Productie en distributie van ..;2005;10;6;;1.0;0.0;3.0;26;22;1.0;3;14.0;4.0;;;4;3;1;0.0;;;;;;;
686;40 Productie en distributie van ..;2006;10;6;;1.0;0.0;3.0;28;24;1.0;4;15.0;4.0;;;4;3;1;0.0;;;;;;;
687;40 Productie en distributie van ..;2007;9;6;;1.0;0.0;2.0;27;24;0.0;1;19.0;4.0;;;3;1;1;1.0;;;;;;;
688;40 Productie en distributie van ..;2008;9;6;;1.0;0.0;2.0;42;38;1.0;8;25.0;4.0;0.0;0.0;4;3;1;0.0;;;;;;;
689;40 Productie en distributie van ..;2009;8;6;;1.0;0.0;2.0;37;32;1.0;0;27.0;4.0;0.0;0.0;5;3;0;2.0;;;;;;;
690;41 Winning en distributie van water;1987;4;4;;0.0;0.0;0.0;3;0;;0;;;;;3;3;0;0.0;;;;;;;
691;41 Winning en distributie van water;1988;3;3;;0.0;0.0;0.0;1;0;;0;;;;;1;1;0;0.0;;;;;;;
692;41 Winning en distributie van water;1989;3;3;;0.0;0.0;0.0;2;0;;0;;;;;2;2;0;0.0;;;;;;;
693;41 Winning en distributie van water;1990;5;5;;0.0;0.0;0.0;1;0;;0;;;;;1;1;0;0.0;;;;;;;
694;41 Winning en distributie van water;1991;5;5;;0.0;0.0;0.0;5;1;;1;;;;;3;3;0;0.0;;;;;;;
695;41 Winning en distributie van water;1992;5;4;;0.0;1.0;0.0;4;0;;0;;;;;4;2;1;1.0;;;;;;;
696;41 Winning en distributie van water;1993;4;4;;0.0;0.0;0.0;5;0;;0;;;;;5;3;1;1.0;;;;;;;
697;41 Winning en distributie van water;1994;5;4;;0.0;1.0;0.0;6;0;;0;;;;;6;4;1;1.0;;;;;;;
698;41 Winning en distributie van water;1995;7;4;;0.0;2.0;1.0;15;10;0.0;1;0.0;9.0;;;5;3;1;1.0;;;;;;;
699;41 Winning en distributie van water;1996;5;4;;0.0;1.0;0.0;15;11;0.0;0;1.0;10.0;;;5;3;1;1.0;;;;;;;
700;41 Winning en distributie van water;1997;5;4;;0.0;1.0;0.0;11;9;0.0;0;1.0;8.0;;;2;0;1;1.0;;;;;;;
701;41 Winning en distributie van water;1998;6;4;;0.0;1.0;1.0;11;10;0.0;0;1.0;9.0;;;1;0;1;0.0;;;;;;;
702;41 Winning en distributie van water;1999;6;5;;0.0;1.0;0.0;13;11;0.0;0;2.0;9.0;;;2;0;1;1.0;;;;;;;
703;41 Winning en distributie van water;2000;6;5;;0.0;1.0;0.0;18;15;0.0;0;2.0;13.0;;;3;1;1;1.0;;;;;;;
704;41 Winning en distributie van water;2001;7;5;;0.0;1.0;1.0;18;15;0.0;0;3.0;12.0;;;3;1;1;1.0;;;;;;;
705;41 Winning en distributie van water;2002;6;4;;0.0;1.0;1.0;21;15;0.0;0;2.0;13.0;;;6;2;2;2.0;;;;;;;
706;41 Winning en distributie van water;2003;6;4;;0.0;1.0;1.0;22;17;0.0;0;2.0;15.0;;;5;2;1;2.0;;;;;;;
707;41 Winning en distributie van water;2004;6;4;;0.0;1.0;1.0;23;19;0.0;0;4.0;15.0;;;4;1;1;2.0;;;;;;;
708;41 Winning en distributie van water;2005;7;5;;0.0;1.0;1.0;24;21;0.0;0;7.0;14.0;;;3;0;1;2.0;;;;;;;
709;41 Winning en distributie van water;2006;7;4;;0.0;2.0;1.0;27;21;0.0;0;7.0;14.0;;;6;2;1;3.0;;;;;;;
710;41 Winning en distributie van water;2007;7;4;;0.0;2.0;1.0;24;19;0.0;0;4.0;15.0;;;5;1;1;3.0;;;;;;;
711;41 Winning en distributie van water;2008;7;4;;0.0;2.0;1.0;22;17;0.0;0;3.0;14.0;0.0;0.0;5;0;1;4.0;;;;;;;
712;41 Winning en distributie van water;2009;7;4;;0.0;2.0;1.0;24;16;0.0;0;2.0;14.0;0.0;0.0;8;3;1;4.0;;;;;;;
713;F Bouwnijverheid;1987;21;16;;0.0;5.0;0.0;73;0;;0;;;;;73;19;24;30.0;;;;;;;
714;F Bouwnijverheid;1988;13;7;;0.0;5.0;1.0;77;0;;0;;;;;77;18;23;36.0;;;;;;;
715;F Bouwnijverheid;1989;13;6;;0.0;6.0;1.0;75;1;;1;;;;;74;16;25;33.0;;;;;;;
716;F Bouwnijverheid;1990;17;9;;0.0;7.0;1.0;85;3;;3;;;;;82;20;27;35.0;;;;;;;
717;F Bouwnijverheid;1991;21;12;;0.0;7.0;2.0;86;1;;1;;;;;85;21;29;35.0;;;;;;;
718;F Bouwnijverheid;1992;22;12;;0.0;8.0;2.0;101;3;;3;;;;;98;25;34;39.0;;;;;;;
719;F Bouwnijverheid;1993;27;15;;0.0;10.0;2.0;111;3;;3;;;;;108;35;33;40.0;;;;;;;
720;F Bouwnijverheid;1994;26;14;;0.0;10.0;2.0;116;3;;3;;;;;113;35;38;40.0;;;;;;;
721;F Bouwnijverheid;1995;27;12;;0.0;13.0;2.0;126;8;5.0;3;0.0;0.0;;;118;34;46;38.0;;;;;;;
722;F Bouwnijverheid;1996;24;15;;0.0;7.0;2.0;142;13;4.0;4;5.0;0.0;;;129;38;50;41.0;;;;;;;
723;F Bouwnijverheid;1997;20;9;;0.0;9.0;2.0;146;17;4.0;4;9.0;0.0;;;129;41;56;32.0;;;;;;;
724;F Bouwnijverheid;1998;22;10;;0.0;10.0;2.0;162;19;3.0;5;11.0;0.0;;;143;46;66;31.0;;;;;;;
725;F Bouwnijverheid;1999;26;14;;0.0;10.0;2.0;185;23;3.0;3;17.0;0.0;;;162;51;77;34.0;;;;;;;
726;F Bouwnijverheid;2000;30;17;;0.0;11.0;2.0;213;29;8.0;4;17.0;0.0;;;184;69;80;35.0;;;;;;;
727;F Bouwnijverheid;2001;32;18;;0.0;12.0;2.0;230;33;8.0;3;22.0;0.0;;;197;75;88;34.0;;;;;;;
728;F Bouwnijverheid;2002;31;18;;0.0;11.0;2.0;205;24;6.0;4;14.0;0.0;;;181;78;68;35.0;;;;;;;
729;F Bouwnijverheid;2003;31;18;;0.0;11.0;2.0;204;24;4.0;3;17.0;0.0;;;180;86;59;35.0;;;;;;;
