ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;InvesteringenInVasteActiva_1
411;A-U Alle economische activiteiten;Zeeland (PV);2001;2337.0
412;A-U Alle economische activiteiten;Zeeland (PV);2002;2465.0
413;A-U Alle economische activiteiten;Zeeland (PV);2003;2512.0
414;A-U Alle economische activiteiten;Zeeland (PV);2004;2662.0
415;A-U Alle economische activiteiten;Zeeland (PV);2005;2728.0
416;A-U Alle economische activiteiten;Zeeland (PV);2006;3019.0
417;A-U Alle economische activiteiten;Zeeland (PV);2007;3384.0
418;A-U Alle economische activiteiten;Zeeland (PV);2008;3601.0
419;A-U Alle economische activiteiten;Zeeland (PV);2009;3177.0
420;A-U Alle economische activiteiten;Zeeland (PV);2010;2998.0
421;A-U Alle economische activiteiten;Zeeland (PV);2011;3327.0
422;A-U Alle economische activiteiten;Zeeland (PV);2012;2957.0
423;A-U Alle economische activiteiten;Zeeland (PV);2013;2555.0
424;A-U Alle economische activiteiten;Zeeland (PV);2014;2599.0
425;A-U Alle economische activiteiten;Zeeland (PV);2015;2787.0
426;A-U Alle economische activiteiten;Zeeland (PV);2016;3259.0
427;A-U Alle economische activiteiten;Zeeland (PV);2017;2724.0
428;A-U Alle economische activiteiten;Zeeland (PV);2018;3568.0
429;A-U Alle economische activiteiten;Zeeland (PV);2019;4109.0
430;A-U Alle economische activiteiten;Zeeland (PV);2020;5090.0
431;A-U Alle economische activiteiten;Zeeland (PV);2021;5080.0
432;A-U Alle economische activiteiten;Noord-Brabant (PV);1995;10571.0
433;A-U Alle economische activiteiten;Noord-Brabant (PV);1996;11307.0
434;A-U Alle economische activiteiten;Noord-Brabant (PV);1997;11930.0
435;A-U Alle economische activiteiten;Noord-Brabant (PV);1998;12947.0
436;A-U Alle economische activiteiten;Noord-Brabant (PV);1999;14372.0
437;A-U Alle economische activiteiten;Noord-Brabant (PV);2000;14909.0
438;A-U Alle economische activiteiten;Noord-Brabant (PV);2001;15880.0
439;A-U Alle economische activiteiten;Noord-Brabant (PV);2002;15962.0
440;A-U Alle economische activiteiten;Noord-Brabant (PV);2003;16093.0
441;A-U Alle economische activiteiten;Noord-Brabant (PV);2004;16397.0
442;A-U Alle economische activiteiten;Noord-Brabant (PV);2005;17305.0
443;A-U Alle economische activiteiten;Noord-Brabant (PV);2006;18750.0
444;A-U Alle economische activiteiten;Noord-Brabant (PV);2007;20457.0
445;A-U Alle economische activiteiten;Noord-Brabant (PV);2008;21756.0
446;A-U Alle economische activiteiten;Noord-Brabant (PV);2009;20296.0
447;A-U Alle economische activiteiten;Noord-Brabant (PV);2010;18612.0
448;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;19959.0
449;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;18847.0
450;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;18881.0
451;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;17997.0
452;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;18384.0
453;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;19941.0
454;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;21999.0
455;A-U Alle economische activiteiten;Noord-Brabant (PV);2018;24412.0
456;A-U Alle economische activiteiten;Noord-Brabant (PV);2019;24745.0
457;A-U Alle economische activiteiten;Noord-Brabant (PV);2020;23994.0
458;A-U Alle economische activiteiten;Noord-Brabant (PV);2021;26568.0
459;A-U Alle economische activiteiten;Limburg (PV);1995;4441.0
460;A-U Alle economische activiteiten;Limburg (PV);1996;4747.0
461;A-U Alle economische activiteiten;Limburg (PV);1997;5079.0
462;A-U Alle economische activiteiten;Limburg (PV);1998;5520.0
463;A-U Alle economische activiteiten;Limburg (PV);1999;6113.0
464;A-U Alle economische activiteiten;Limburg (PV);2000;6359.0
465;A-U Alle economische activiteiten;Limburg (PV);2001;6518.0
466;A-U Alle economische activiteiten;Limburg (PV);2002;6446.0
467;A-U Alle economische activiteiten;Limburg (PV);2003;6352.0
468;A-U Alle economische activiteiten;Limburg (PV);2004;6482.0
469;A-U Alle economische activiteiten;Limburg (PV);2005;6969.0
470;A-U Alle economische activiteiten;Limburg (PV);2006;7536.0
471;A-U Alle economische activiteiten;Limburg (PV);2007;8345.0
472;A-U Alle economische activiteiten;Limburg (PV);2008;8597.0
473;A-U Alle economische activiteiten;Limburg (PV);2009;7194.0
474;A-U Alle economische activiteiten;Limburg (PV);2010;6337.0
475;A-U Alle economische activiteiten;Limburg (PV);2011;7053.0
476;A-U Alle economische activiteiten;Limburg (PV);2012;6979.0
477;A-U Alle economische activiteiten;Limburg (PV);2013;6733.0
478;A-U Alle economische activiteiten;Limburg (PV);2014;6728.0
479;A-U Alle economische activiteiten;Limburg (PV);2015;7513.0
480;A-U Alle economische activiteiten;Limburg (PV);2016;7821.0
481;A-U Alle economische activiteiten;Limburg (PV);2017;8818.0
482;A-U Alle economische activiteiten;Limburg (PV);2018;8868.0
483;A-U Alle economische activiteiten;Limburg (PV);2019;9640.0
484;A-U Alle economische activiteiten;Limburg (PV);2020;9450.0
485;A-U Alle economische activiteiten;Limburg (PV);2021;10405.0
486;A-U Alle economische activiteiten;Oost-Groningen (CR);1995;477.0
487;A-U Alle economische activiteiten;Oost-Groningen (CR);1996;499.0
488;A-U Alle economische activiteiten;Oost-Groningen (CR);1997;530.0
489;A-U Alle economische activiteiten;Oost-Groningen (CR);1998;495.0
490;A-U Alle economische activiteiten;Oost-Groningen (CR);1999;539.0
491;A-U Alle economische activiteiten;Oost-Groningen (CR);2000;569.0
492;A-U Alle economische activiteiten;Oost-Groningen (CR);2001;631.0
493;A-U Alle economische activiteiten;Oost-Groningen (CR);2002;647.0
494;A-U Alle economische activiteiten;Oost-Groningen (CR);2003;566.0
495;A-U Alle economische activiteiten;Oost-Groningen (CR);2004;601.0
496;A-U Alle economische activiteiten;Oost-Groningen (CR);2005;608.0
497;A-U Alle economische activiteiten;Oost-Groningen (CR);2006;666.0
498;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;727.0
499;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;780.0
500;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;714.0
501;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;585.0
502;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;629.0
503;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;561.0
504;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;719.0
505;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;853.0
506;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;723.0
507;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;749.0
508;A-U Alle economische activiteiten;Oost-Groningen (CR);2017;667.0
509;A-U Alle economische activiteiten;Oost-Groningen (CR);2018;565.0
510;A-U Alle economische activiteiten;Oost-Groningen (CR);2019;592.0
511;A-U Alle economische activiteiten;Oost-Groningen (CR);2020;575.0
512;A-U Alle economische activiteiten;Oost-Groningen (CR);2021;653.0
513;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1995;195.0
514;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1996;225.0
515;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1997;242.0
516;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1998;251.0
517;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1999;267.0
518;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2000;256.0
519;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2001;242.0
520;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2002;295.0
521;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2003;310.0
522;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2004;258.0
523;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2005;273.0
524;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2006;322.0
525;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;321.0
526;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;386.0
527;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;518.0
528;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;523.0
529;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;308.0
530;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;342.0
531;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;284.0
532;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;298.0
533;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;352.0
534;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;1103.0
535;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;790.0
536;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;803.0
537;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2019;937.0
538;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2020;1182.0
539;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2021;831.0
540;A-U Alle economische activiteiten;Overig Groningen (CR);1995;1722.0
541;A-U Alle economische activiteiten;Overig Groningen (CR);1996;1829.0
542;A-U Alle economische activiteiten;Overig Groningen (CR);1997;1910.0
543;A-U Alle economische activiteiten;Overig Groningen (CR);1998;2049.0
544;A-U Alle economische activiteiten;Overig Groningen (CR);1999;2145.0
545;A-U Alle economische activiteiten;Overig Groningen (CR);2000;2295.0
546;A-U Alle economische activiteiten;Overig Groningen (CR);2001;2409.0
547;A-U Alle economische activiteiten;Overig Groningen (CR);2002;2433.0
548;A-U Alle economische activiteiten;Overig Groningen (CR);2003;2414.0
549;A-U Alle economische activiteiten;Overig Groningen (CR);2004;2505.0
550;A-U Alle economische activiteiten;Overig Groningen (CR);2005;2620.0
551;A-U Alle economische activiteiten;Overig Groningen (CR);2006;2879.0
552;A-U Alle economische activiteiten;Overig Groningen (CR);2007;3128.0
553;A-U Alle economische activiteiten;Overig Groningen (CR);2008;3333.0
554;A-U Alle economische activiteiten;Overig Groningen (CR);2009;3468.0
555;A-U Alle economische activiteiten;Overig Groningen (CR);2010;2700.0
556;A-U Alle economische activiteiten;Overig Groningen (CR);2011;2563.0
557;A-U Alle economische activiteiten;Overig Groningen (CR);2012;2580.0
558;A-U Alle economische activiteiten;Overig Groningen (CR);2013;2248.0
559;A-U Alle economische activiteiten;Overig Groningen (CR);2014;2452.0
560;A-U Alle economische activiteiten;Overig Groningen (CR);2015;4592.0
561;A-U Alle economische activiteiten;Overig Groningen (CR);2016;3419.0
562;A-U Alle economische activiteiten;Overig Groningen (CR);2017;3287.0
563;A-U Alle economische activiteiten;Overig Groningen (CR);2018;4409.0
564;A-U Alle economische activiteiten;Overig Groningen (CR);2019;4785.0
565;A-U Alle economische activiteiten;Overig Groningen (CR);2020;4788.0
566;A-U Alle economische activiteiten;Overig Groningen (CR);2021;4876.0
567;A-U Alle economische activiteiten;Noord-Friesland (CR);1995;1116.0
568;A-U Alle economische activiteiten;Noord-Friesland (CR);1996;1210.0
569;A-U Alle economische activiteiten;Noord-Friesland (CR);1997;1302.0
570;A-U Alle economische activiteiten;Noord-Friesland (CR);1998;1389.0
571;A-U Alle economische activiteiten;Noord-Friesland (CR);1999;1560.0
572;A-U Alle economische activiteiten;Noord-Friesland (CR);2000;1659.0
573;A-U Alle economische activiteiten;Noord-Friesland (CR);2001;1739.0
574;A-U Alle economische activiteiten;Noord-Friesland (CR);2002;1699.0
575;A-U Alle economische activiteiten;Noord-Friesland (CR);2003;1712.0
576;A-U Alle economische activiteiten;Noord-Friesland (CR);2004;1765.0
577;A-U Alle economische activiteiten;Noord-Friesland (CR);2005;1877.0
578;A-U Alle economische activiteiten;Noord-Friesland (CR);2006;2033.0
579;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;2254.0
580;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;2338.0
581;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;2017.0
582;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;1993.0
583;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;1772.0
584;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;1899.0
585;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;2353.0
586;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;2298.0
587;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;2413.0
588;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;2417.0
589;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;2261.0
590;A-U Alle economische activiteiten;Noord-Friesland (CR);2018;2400.0
591;A-U Alle economische activiteiten;Noord-Friesland (CR);2019;2373.0
592;A-U Alle economische activiteiten;Noord-Friesland (CR);2020;2498.0
593;A-U Alle economische activiteiten;Noord-Friesland (CR);2021;2910.0
594;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1995;342.0
595;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1996;365.0
596;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1997;390.0
597;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1998;413.0
598;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1999;457.0
599;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2000;474.0
600;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2001;511.0
601;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2002;509.0
602;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2003;503.0
603;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2004;525.0
604;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2005;552.0
605;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2006;613.0
606;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;659.0
607;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;704.0
608;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;621.0
609;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;565.0
610;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;505.0
611;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;611.0
612;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;894.0
613;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;838.0
614;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;680.0
615;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;750.0
616;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;887.0
617;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2018;858.0
618;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2019;1125.0
619;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2020;1265.0
620;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2021;1223.0
621;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1995;869.0
622;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1996;859.0
623;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1997;958.0
624;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1998;1084.0
625;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1999;1122.0
626;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2000;1340.0
627;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2001;1363.0
628;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2002;1271.0
629;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2003;1218.0
630;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2004;1292.0
631;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2005;1247.0
632;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2006;1357.0
633;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;1484.0
634;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;1494.0
635;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;1516.0
636;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;1268.0
637;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;1359.0
638;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;1209.0
639;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;1311.0
640;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;1170.0
641;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;1152.0
642;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;991.0
643;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2017;1107.0
644;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2018;1267.0
645;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2019;1329.0
646;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2020;1296.0
647;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2021;1488.0
648;A-U Alle economische activiteiten;Noord-Drenthe (CR);1995;1095.0
649;A-U Alle economische activiteiten;Noord-Drenthe (CR);1996;1112.0
650;A-U Alle economische activiteiten;Noord-Drenthe (CR);1997;1408.0
651;A-U Alle economische activiteiten;Noord-Drenthe (CR);1998;1313.0
652;A-U Alle economische activiteiten;Noord-Drenthe (CR);1999;1317.0
653;A-U Alle economische activiteiten;Noord-Drenthe (CR);2000;1388.0
654;A-U Alle economische activiteiten;Noord-Drenthe (CR);2001;1674.0
655;A-U Alle economische activiteiten;Noord-Drenthe (CR);2002;1654.0
656;A-U Alle economische activiteiten;Noord-Drenthe (CR);2003;1642.0
657;A-U Alle economische activiteiten;Noord-Drenthe (CR);2004;1551.0
658;A-U Alle economische activiteiten;Noord-Drenthe (CR);2005;1759.0
659;A-U Alle economische activiteiten;Noord-Drenthe (CR);2006;1978.0
660;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;1978.0
