ID;BalanceSheetItemsWaterBoards;WaterBoards;Periods;BalanceSheetItemsAtYearEnd_1
8453;A2 - Current assets;Waterschap Rijn en IJssel (WS);2022;62.0
8454;A2 - Current assets;Waterschap Rijn en IJssel (WS);2023;64.0
8455;A2 - Current assets;Waterschap Veluwe (WS);2005;9.0
8456;A2 - Current assets;Waterschap Veluwe (WS);2006;6.0
8457;A2 - Current assets;Waterschap Veluwe (WS);2007;6.0
8458;A2 - Current assets;Waterschap Veluwe (WS);2008;6.0
8459;A2 - Current assets;Waterschap Veluwe (WS);2009;5.0
8460;A2 - Current assets;Waterschap Veluwe (WS);2010;11.0
8461;A2 - Current assets;Waterschap Veluwe (WS);2011;20.0
8462;A2 - Current assets;Waterschap Veluwe (WS);2012;5.0
8463;A2 - Current assets;Waterschap Veluwe (WS);2013;
8464;A2 - Current assets;Waterschap Veluwe (WS);2014;
8465;A2 - Current assets;Waterschap Veluwe (WS);2015;
8466;A2 - Current assets;Waterschap Veluwe (WS);2016;
8467;A2 - Current assets;Waterschap Veluwe (WS);2017;
8468;A2 - Current assets;Waterschap Veluwe (WS);2018;
8469;A2 - Current assets;Waterschap Veluwe (WS);2019;
8470;A2 - Current assets;Waterschap Veluwe (WS);2020;
8471;A2 - Current assets;Waterschap Veluwe (WS);2021;
8472;A2 - Current assets;Waterschap Veluwe (WS);2022;
8473;A2 - Current assets;Waterschap Veluwe (WS);2023;
8474;A2 - Current assets;Waterschap Vallei & Eem (WS);2005;13.0
8475;A2 - Current assets;Waterschap Vallei & Eem (WS);2006;15.0
8476;A2 - Current assets;Waterschap Vallei & Eem (WS);2007;6.0
8477;A2 - Current assets;Waterschap Vallei & Eem (WS);2008;5.0
8478;A2 - Current assets;Waterschap Vallei & Eem (WS);2009;4.0
8479;A2 - Current assets;Waterschap Vallei & Eem (WS);2010;4.0
8480;A2 - Current assets;Waterschap Vallei & Eem (WS);2011;8.0
8481;A2 - Current assets;Waterschap Vallei & Eem (WS);2012;3.0
8482;A2 - Current assets;Waterschap Vallei & Eem (WS);2013;
8483;A2 - Current assets;Waterschap Vallei & Eem (WS);2014;
8484;A2 - Current assets;Waterschap Vallei & Eem (WS);2015;
8485;A2 - Current assets;Waterschap Vallei & Eem (WS);2016;
8486;A2 - Current assets;Waterschap Vallei & Eem (WS);2017;
8487;A2 - Current assets;Waterschap Vallei & Eem (WS);2018;
8488;A2 - Current assets;Waterschap Vallei & Eem (WS);2019;
8489;A2 - Current assets;Waterschap Vallei & Eem (WS);2020;
8490;A2 - Current assets;Waterschap Vallei & Eem (WS);2021;
8491;A2 - Current assets;Waterschap Vallei & Eem (WS);2022;
8492;A2 - Current assets;Waterschap Vallei & Eem (WS);2023;
8493;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2005;65.0
8494;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2006;58.0
8495;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2007;54.0
8496;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2008;58.0
8497;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2009;91.0
8498;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2010;42.0
8499;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2011;35.0
8500;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2012;29.0
8501;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2013;29.0
8502;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2014;56.0
8503;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2015;53.0
8504;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2016;45.0
8505;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2017;
8506;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2018;
8507;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2019;
8508;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2020;
8509;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2021;
8510;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2022;
8511;A2 - Current assets;Hhs Amstel, Gooi en Vecht (WS);2023;
8512;A2 - Current assets;Waterschap Regge & Dinkel (WS);2005;9.0
8513;A2 - Current assets;Waterschap Regge & Dinkel (WS);2006;6.0
8514;A2 - Current assets;Waterschap Regge & Dinkel (WS);2007;17.0
8515;A2 - Current assets;Waterschap Regge & Dinkel (WS);2008;14.0
8516;A2 - Current assets;Waterschap Regge & Dinkel (WS);2009;15.0
8517;A2 - Current assets;Waterschap Regge & Dinkel (WS);2010;12.0
8518;A2 - Current assets;Waterschap Regge & Dinkel (WS);2011;6.0
8519;A2 - Current assets;Waterschap Regge & Dinkel (WS);2012;13.0
8520;A2 - Current assets;Waterschap Regge & Dinkel (WS);2013;17.0
8521;A2 - Current assets;Waterschap Regge & Dinkel (WS);2014;
8522;A2 - Current assets;Waterschap Regge & Dinkel (WS);2015;
8523;A2 - Current assets;Waterschap Regge & Dinkel (WS);2016;
8524;A2 - Current assets;Waterschap Regge & Dinkel (WS);2017;
8525;A2 - Current assets;Waterschap Regge & Dinkel (WS);2018;
8526;A2 - Current assets;Waterschap Regge & Dinkel (WS);2019;
8527;A2 - Current assets;Waterschap Regge & Dinkel (WS);2020;
8528;A2 - Current assets;Waterschap Regge & Dinkel (WS);2021;
8529;A2 - Current assets;Waterschap Regge & Dinkel (WS);2022;
8530;A2 - Current assets;Waterschap Regge & Dinkel (WS);2023;
8531;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2005;71.0
8532;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2006;79.0
8533;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2007;36.0
8534;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2008;35.0
8535;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2009;36.0
8536;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2010;26.0
8537;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2011;27.0
8538;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2012;14.0
8539;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2013;33.0
8540;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2014;33.0
8541;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2015;38.0
8542;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2016;34.0
8543;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2017;32.0
8544;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2018;33.0
8545;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2019;72.0
8546;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2020;91.0
8547;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2021;129.0
8548;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2022;113.0
8549;A2 - Current assets;Hoogheemraadschap van Delfland (WS);2023;136.0
8550;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2005;12.0
8551;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2006;12.0
8552;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2007;28.0
8553;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2008;23.0
8554;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2009;27.0
8555;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2010;17.0
8556;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2011;
8557;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2012;
8558;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2013;
8559;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2014;
8560;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2015;
8561;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2016;
8562;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2017;
8563;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2018;
8564;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2019;
8565;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2020;
8566;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2021;
8567;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2022;
8568;A2 - Current assets;Waterschap Zeeuws-Vlaanderen (WS);2023;
8569;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2005;9.0
8570;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2006;5.0
8571;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2007;6.0
8572;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2008;6.0
8573;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2009;5.0
8574;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2010;6.0
8575;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2011;
8576;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2012;
8577;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2013;
8578;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2014;
8579;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2015;
8580;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2016;
8581;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2017;
8582;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2018;
8583;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2019;
8584;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2020;
8585;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2021;
8586;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2022;
8587;A2 - Current assets;Waterschap Zeeuwse Eilanden (WS);2023;
8588;A2 - Current assets;Waterschap De Dommel (WS);2005;10.0
8589;A2 - Current assets;Waterschap De Dommel (WS);2006;8.0
8590;A2 - Current assets;Waterschap De Dommel (WS);2007;21.0
8591;A2 - Current assets;Waterschap De Dommel (WS);2008;9.0
8592;A2 - Current assets;Waterschap De Dommel (WS);2009;16.0
8593;A2 - Current assets;Waterschap De Dommel (WS);2010;12.0
8594;A2 - Current assets;Waterschap De Dommel (WS);2011;12.0
8595;A2 - Current assets;Waterschap De Dommel (WS);2012;14.0
8596;A2 - Current assets;Waterschap De Dommel (WS);2013;19.0
8597;A2 - Current assets;Waterschap De Dommel (WS);2014;22.0
8598;A2 - Current assets;Waterschap De Dommel (WS);2015;24.0
8599;A2 - Current assets;Waterschap De Dommel (WS);2016;13.0
8600;A2 - Current assets;Waterschap De Dommel (WS);2017;14.0
8601;A2 - Current assets;Waterschap De Dommel (WS);2018;13.0
8602;A2 - Current assets;Waterschap De Dommel (WS);2019;18.0
8603;A2 - Current assets;Waterschap De Dommel (WS);2020;8.0
8604;A2 - Current assets;Waterschap De Dommel (WS);2021;13.0
8605;A2 - Current assets;Waterschap De Dommel (WS);2022;23.0
8606;A2 - Current assets;Waterschap De Dommel (WS);2023;21.0
8607;A2 - Current assets;Waterschap Roer en Overmaas (WS);2005;17.0
8608;A2 - Current assets;Waterschap Roer en Overmaas (WS);2006;15.0
8609;A2 - Current assets;Waterschap Roer en Overmaas (WS);2007;18.0
8610;A2 - Current assets;Waterschap Roer en Overmaas (WS);2008;11.0
8611;A2 - Current assets;Waterschap Roer en Overmaas (WS);2009;8.0
8612;A2 - Current assets;Waterschap Roer en Overmaas (WS);2010;8.0
8613;A2 - Current assets;Waterschap Roer en Overmaas (WS);2011;9.0
8614;A2 - Current assets;Waterschap Roer en Overmaas (WS);2012;5.0
8615;A2 - Current assets;Waterschap Roer en Overmaas (WS);2013;2.0
8616;A2 - Current assets;Waterschap Roer en Overmaas (WS);2014;3.0
8617;A2 - Current assets;Waterschap Roer en Overmaas (WS);2015;7.0
8618;A2 - Current assets;Waterschap Roer en Overmaas (WS);2016;8.0
8619;A2 - Current assets;Waterschap Roer en Overmaas (WS);2017;
8620;A2 - Current assets;Waterschap Roer en Overmaas (WS);2018;
8621;A2 - Current assets;Waterschap Roer en Overmaas (WS);2019;
8622;A2 - Current assets;Waterschap Roer en Overmaas (WS);2020;
8623;A2 - Current assets;Waterschap Roer en Overmaas (WS);2021;
8624;A2 - Current assets;Waterschap Roer en Overmaas (WS);2022;
8625;A2 - Current assets;Waterschap Roer en Overmaas (WS);2023;
8626;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2005;16.0
8627;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2006;14.0
8628;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2007;21.0
8629;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2008;24.0
8630;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2009;18.0
8631;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2010;18.0
8632;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2011;33.0
8633;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2012;29.0
8634;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2013;47.0
8635;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2014;25.0
8636;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2015;18.0
8637;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2016;21.0
8638;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2017;21.0
8639;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2018;19.0
8640;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2019;27.0
8641;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2020;29.0
8642;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2021;22.0
8643;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2022;54.0
8644;A2 - Current assets;Hoogheemraadschap van Rijnland (WS);2023;37.0
8645;A2 - Current assets;Waterschap Rivierenland (WS);2005;37.0
8646;A2 - Current assets;Waterschap Rivierenland (WS);2006;18.0
8647;A2 - Current assets;Waterschap Rivierenland (WS);2007;22.0
8648;A2 - Current assets;Waterschap Rivierenland (WS);2008;36.0
8649;A2 - Current assets;Waterschap Rivierenland (WS);2009;26.0
8650;A2 - Current assets;Waterschap Rivierenland (WS);2010;30.0
8651;A2 - Current assets;Waterschap Rivierenland (WS);2011;49.0
8652;A2 - Current assets;Waterschap Rivierenland (WS);2012;41.0
8653;A2 - Current assets;Waterschap Rivierenland (WS);2013;55.0
8654;A2 - Current assets;Waterschap Rivierenland (WS);2014;35.0
8655;A2 - Current assets;Waterschap Rivierenland (WS);2015;51.0
8656;A2 - Current assets;Waterschap Rivierenland (WS);2016;68.0
8657;A2 - Current assets;Waterschap Rivierenland (WS);2017;79.0
8658;A2 - Current assets;Waterschap Rivierenland (WS);2018;74.0
8659;A2 - Current assets;Waterschap Rivierenland (WS);2019;50.0
8660;A2 - Current assets;Waterschap Rivierenland (WS);2020;470.0
8661;A2 - Current assets;Waterschap Rivierenland (WS);2021;470.0
8662;A2 - Current assets;Waterschap Rivierenland (WS);2022;460.0
8663;A2 - Current assets;Waterschap Rivierenland (WS);2023;351.0
8664;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2005;15.0
8665;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2006;16.0
8666;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2007;19.0
8667;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2008;24.0
8668;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2009;18.0
8669;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2010;12.0
8670;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2011;13.0
8671;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2012;14.0
8672;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2013;20.0
8673;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2014;22.0
8674;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2015;14.0
8675;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2016;16.0
8676;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2017;12.0
8677;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2018;14.0
8678;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2019;16.0
8679;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2020;38.0
8680;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2021;42.0
8681;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2022;21.0
8682;A2 - Current assets;Hhs De Stichtse Rijnlanden (WS);2023;17.0
8683;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2005;8.0
8684;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2006;8.0
8685;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2007;22.0
8686;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2008;8.0
8687;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2009;4.0
8688;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2010;6.0
8689;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2011;8.0
8690;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2012;4.0
8691;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2013;6.0
8692;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2014;7.0
8693;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2015;18.0
8694;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2016;2.0
8695;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2017;
8696;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2018;
8697;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2019;
8698;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2020;
8699;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2021;
8700;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2022;
8701;A2 - Current assets;Waterschap Peel en Maasvallei (WS);2023;
8702;A2 - Current assets;Waterschap Hunze en Aa's (WS);2005;13.0
8703;A2 - Current assets;Waterschap Hunze en Aa's (WS);2006;9.0
8704;A2 - Current assets;Waterschap Hunze en Aa's (WS);2007;10.0
8705;A2 - Current assets;Waterschap Hunze en Aa's (WS);2008;9.0
8706;A2 - Current assets;Waterschap Hunze en Aa's (WS);2009;9.0
8707;A2 - Current assets;Waterschap Hunze en Aa's (WS);2010;11.0
8708;A2 - Current assets;Waterschap Hunze en Aa's (WS);2011;11.0
8709;A2 - Current assets;Waterschap Hunze en Aa's (WS);2012;14.0
8710;A2 - Current assets;Waterschap Hunze en Aa's (WS);2013;25.0
8711;A2 - Current assets;Waterschap Hunze en Aa's (WS);2014;28.0
8712;A2 - Current assets;Waterschap Hunze en Aa's (WS);2015;29.0
8713;A2 - Current assets;Waterschap Hunze en Aa's (WS);2016;25.0
8714;A2 - Current assets;Waterschap Hunze en Aa's (WS);2017;35.0
8715;A2 - Current assets;Waterschap Hunze en Aa's (WS);2018;52.0
