ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
2404;Cromstrijen;1e halfjaar 2018;9.0;9.3;0.6;;
2405;Cromstrijen;2e halfjaar 2018;9.5;8.8;0.4;;
2406;Cromstrijen;2018;10.9;7.6;0.6;;
2407;Cromstrijen;1e halfjaar 2019;;;;;
2408;Cromstrijen;2e halfjaar 2019;;;;;
2409;Cromstrijen;2019;;;;;
2410;Cromstrijen;1e halfjaar 2020;;;;;
2411;Cromstrijen;2e halfjaar 2020;;;;;
2412;Cromstrijen;2020;;;;;
2413;Cuijk;1e kwartaal 2015;8.0;12.4;1.1;48.1;0.4
2414;Cuijk;1e halfjaar 2015;9.2;11.6;1.1;49.1;0.5
2415;Cuijk;2e halfjaar 2015;9.1;11.1;1.0;55.1;0.5
2416;Cuijk;2015;10.9;9.8;1.2;46.7;0.6
2417;Cuijk;1e halfjaar 2016;9.1;11.1;1.1;54.5;0.5
2418;Cuijk;2e halfjaar 2016;9.4;10.8;1.0;49.0;0.3
2419;Cuijk;2016;11.0;9.3;1.2;43.1;0.5
2420;Cuijk;1e halfjaar 2017;9.3;10.0;0.9;43.5;0.5
2421;Cuijk;2e halfjaar 2017;9.1;10.2;0.9;32.6;0.5
2422;Cuijk;2017;10.9;9.5;1.0;38.5;0.5
2423;Cuijk;1e halfjaar 2018;9.6;8.8;1.1;29.4;0.5
2424;Cuijk;2e halfjaar 2018;9.5;7.8;1.2;28.3;0.5
2425;Cuijk;2018;11.5;8.3;1.3;33.9;0.6
2426;Cuijk;1e halfjaar 2019;9.7;7.7;1.1;29.4;0.3
2427;Cuijk;2e halfjaar 2019;9.9;8.7;1.3;24.2;0.5
2428;Cuijk;2019;11.8;8.2;1.4;29.9;0.5
2429;Cuijk;1e halfjaar 2020;9.7;10.1;1.5;29.4;0.3
2430;Cuijk;2e halfjaar 2020;10.7;12.2;1.6;33.8;0.3
2431;Cuijk;2020;11.8;11.1;1.6;32.9;0.5
2432;Culemborg;1e kwartaal 2015;4.8;8.1;0.8;30.6;0.4
2433;Culemborg;1e halfjaar 2015;5.8;7.8;0.9;27.8;0.5
2434;Culemborg;2e halfjaar 2015;6.8;8.7;0.8;38.3;0.4
2435;Culemborg;2015;7.8;8.0;0.9;32.8;0.5
2436;Culemborg;1e halfjaar 2016;7.8;9.4;0.7;37.5;0.4
2437;Culemborg;2e halfjaar 2016;9.0;9.0;0.7;34.9;0.3
2438;Culemborg;2016;10.5;8.5;0.8;40.0;0.4
2439;Culemborg;1e halfjaar 2017;8.2;9.1;0.8;51.0;0.3
2440;Culemborg;2e halfjaar 2017;8.9;7.4;0.9;37.7;0.3
2441;Culemborg;2017;10.4;7.9;0.9;54.5;0.3
2442;Culemborg;1e halfjaar 2018;8.4;4.9;0.8;20.4;0.3
2443;Culemborg;2e halfjaar 2018;8.9;5.6;0.7;34.1;
2444;Culemborg;2018;10.3;4.8;0.8;31.3;0.3
2445;Culemborg;1e halfjaar 2019;7.6;6.6;0.8;38.5;0.3
2446;Culemborg;2e halfjaar 2019;8.5;6.8;0.7;42.6;
2447;Culemborg;2019;9.8;6.0;0.9;37.0;0.3
2448;Culemborg;1e halfjaar 2020;7.7;7.5;0.6;40.5;
2449;Culemborg;2e halfjaar 2020;8.1;7.2;0.7;26.3;
2450;Culemborg;2020;9.7;6.9;0.7;34.1;
2451;Dalfsen;1e kwartaal 2015;6.4;12.7;0.7;54.8;
2452;Dalfsen;1e halfjaar 2015;7.1;12.2;0.7;56.8;
2453;Dalfsen;2e halfjaar 2015;8.0;10.5;0.7;52.4;
2454;Dalfsen;2015;8.4;10.9;0.8;53.1;
2455;Dalfsen;1e halfjaar 2016;7.8;11.3;0.6;58.8;
2456;Dalfsen;2e halfjaar 2016;8.4;9.6;0.5;50.0;
2457;Dalfsen;2016;8.8;10.0;0.6;54.1;
2458;Dalfsen;1e halfjaar 2017;8.3;9.8;0.6;58.8;
2459;Dalfsen;2e halfjaar 2017;9.2;10.5;0.6;58.8;
2460;Dalfsen;2017;10.0;10.5;0.6;57.1;
2461;Dalfsen;1e halfjaar 2018;8.1;13.0;0.6;54.1;
2462;Dalfsen;2e halfjaar 2018;9.0;12.7;0.6;55.6;
2463;Dalfsen;2018;9.8;12.4;0.6;59.5;
2464;Dalfsen;1e halfjaar 2019;9.0;13.5;0.6;61.0;
2465;Dalfsen;2e halfjaar 2019;8.9;14.7;0.6;67.6;
2466;Dalfsen;2019;10.2;13.6;0.7;69.8;
2467;Dalfsen;1e halfjaar 2020;8.5;14.6;0.7;68.2;
2468;Dalfsen;2e halfjaar 2020;8.5;14.5;0.8;60.0;
2469;Dalfsen;2020;10.0;13.4;0.8;57.7;
2470;Dantumadiel;1e kwartaal 2015;6.9;14.8;1.4;48.3;0.3
2471;Dantumadiel;1e halfjaar 2015;7.9;14.3;1.6;47.7;0.4
2472;Dantumadiel;2e halfjaar 2015;7.9;16.0;1.6;50.0;0.5
2473;Dantumadiel;2015;9.0;14.7;1.6;49.2;0.6
2474;Dantumadiel;1e halfjaar 2016;6.9;19.8;1.4;53.6;0.4
2475;Dantumadiel;2e halfjaar 2016;7.3;20.4;1.5;57.4;0.4
2476;Dantumadiel;2016;8.2;19.6;1.6;61.5;0.6
2477;Dantumadiel;1e halfjaar 2017;7.9;15.8;1.6;46.2;
2478;Dantumadiel;2e halfjaar 2017;8.3;16.7;1.6;46.2;0.6
2479;Dantumadiel;2017;9.4;14.6;1.9;41.1;0.4
2480;Dantumadiel;1e halfjaar 2018;8.2;15.3;1.5;49.2;0.4
2481;Dantumadiel;2e halfjaar 2018;8.9;12.9;1.4;47.2;0.4
2482;Dantumadiel;2018;9.9;14.2;1.5;49.2;0.6
2483;Dantumadiel;1e halfjaar 2019;9.5;16.3;1.5;48.4;
2484;Dantumadiel;2e halfjaar 2019;9.3;15.4;1.7;46.9;
2485;Dantumadiel;2019;11.0;14.2;1.7;52.2;0.4
2486;Dantumadiel;1e halfjaar 2020;9.0;17.4;1.4;46.3;
2487;Dantumadiel;2e halfjaar 2020;8.6;19.8;1.6;56.5;
2488;Dantumadiel;2020;10.6;17.4;1.7;54.7;
2489;Delft;1e kwartaal 2015;6.7;16.4;1.5;39.8;0.2
2490;Delft;1e halfjaar 2015;7.8;15.1;1.6;39.5;0.3
2491;Delft;2e halfjaar 2015;8.8;14.4;1.5;42.8;0.3
2492;Delft;2015;9.6;14.8;1.7;43.4;0.4
2493;Delft;1e halfjaar 2016;9.3;14.0;1.3;45.9;0.3
2494;Delft;2e halfjaar 2016;10.0;13.7;1.3;43.6;0.3
2495;Delft;2016;11.4;13.2;1.4;45.9;0.3
2496;Delft;1e halfjaar 2017;9.9;15.0;1.2;43.0;0.3
2497;Delft;2e halfjaar 2017;10.9;14.5;1.2;48.6;0.3
2498;Delft;2017;12.2;14.1;1.4;47.6;0.3
2499;Delft;1e halfjaar 2018;10.6;13.9;1.3;47.5;0.2
2500;Delft;2e halfjaar 2018;12.7;12.1;1.4;44.8;0.2
2501;Delft;2018;14.1;12.1;1.5;48.5;0.3
2502;Delft;1e halfjaar 2019;12.9;10.7;1.2;43.2;0.2
2503;Delft;2e halfjaar 2019;13.6;10.6;1.2;48.6;0.2
2504;Delft;2019;15.2;10.1;1.4;48.1;0.2
2505;Delft;1e halfjaar 2020;13.1;9.8;1.1;45.7;0.2
2506;Delft;2e halfjaar 2020;13.4;9.5;1.1;39.6;0.2
2507;Delft;2020;15.4;9.1;1.2;44.7;0.2
2508;Delfzijl;1e kwartaal 2015;11.6;7.7;1.2;41.1;1.1
2509;Delfzijl;1e halfjaar 2015;12.7;7.4;1.2;41.1;1.0
2510;Delfzijl;2e halfjaar 2015;13.2;8.6;1.7;37.2;1.0
2511;Delfzijl;2015;14.7;7.7;1.7;37.7;1.2
2512;Delfzijl;1e halfjaar 2016;11.6;13.5;1.5;46.9;0.7
2513;Delfzijl;2e halfjaar 2016;12.6;16.8;1.7;60.8;0.7
2514;Delfzijl;2016;13.7;16.2;1.8;54.9;0.8
2515;Delfzijl;1e halfjaar 2017;12.3;17.6;1.5;54.7;0.8
2516;Delfzijl;2e halfjaar 2017;13.3;16.2;1.5;46.2;0.8
2517;Delfzijl;2017;14.3;17.5;1.8;51.3;1.0
2518;Delfzijl;1e halfjaar 2018;12.1;14.1;1.6;50.0;0.8
2519;Delfzijl;2e halfjaar 2018;12.9;14.2;1.6;42.3;0.8
2520;Delfzijl;2018;14.5;12.6;1.7;47.3;0.8
2521;Delfzijl;1e halfjaar 2019;12.5;15.7;1.9;49.4;0.8
2522;Delfzijl;2e halfjaar 2019;12.2;16.2;2.0;41.2;0.8
2523;Delfzijl;2019;14.1;14.9;2.1;44.9;0.8
2524;Delfzijl;1e halfjaar 2020;12.6;12.1;2.0;42.2;0.7
2525;Delfzijl;2e halfjaar 2020;12.5;12.2;2.0;41.2;0.7
2526;Delfzijl;2020;14.4;12.3;2.2;43.0;0.9
2527;Deurne;1e kwartaal 2015;7.0;14.6;0.8;62.7;0.2
2528;Deurne;1e halfjaar 2015;8.2;13.7;0.9;61.4;0.2
2529;Deurne;2e halfjaar 2015;9.0;12.2;0.8;60.4;0.2
2530;Deurne;2015;9.7;12.4;0.9;57.1;0.3
2531;Deurne;1e halfjaar 2016;10.1;12.7;0.9;71.4;0.2
2532;Deurne;2e halfjaar 2016;10.5;13.8;0.9;70.2;0.2
2533;Deurne;2016;11.7;13.0;1.0;69.2;0.3
2534;Deurne;1e halfjaar 2017;9.7;12.6;0.9;64.8;0.2
2535;Deurne;2e halfjaar 2017;9.9;13.1;0.9;55.6;0.2
2536;Deurne;2017;11.5;11.9;1.0;57.4;0.2
2537;Deurne;1e halfjaar 2018;9.7;11.0;0.7;56.8;
2538;Deurne;2e halfjaar 2018;10.2;11.3;0.8;61.2;0.2
2539;Deurne;2018;11.9;10.3;0.9;66.0;0.2
2540;Deurne;1e halfjaar 2019;10.1;12.9;1.0;59.3;0.2
2541;Deurne;2e halfjaar 2019;9.9;13.9;0.9;61.4;0.2
2542;Deurne;2019;12.0;12.9;1.0;57.4;0.4
2543;Deurne;1e halfjaar 2020;8.3;15.7;1.0;50.0;0.2
2544;Deurne;2e halfjaar 2020;8.8;13.9;0.8;49.0;0.2
2545;Deurne;2020;10.5;13.3;0.9;44.6;0.2
2546;Deventer;1e kwartaal 2015;8.9;12.9;1.1;41.7;0.4
2547;Deventer;1e halfjaar 2015;10.0;12.1;1.1;40.7;0.4
2548;Deventer;2e halfjaar 2015;10.9;11.3;1.1;43.0;0.4
2549;Deventer;2015;11.5;11.7;1.3;41.8;0.5
2550;Deventer;1e halfjaar 2016;11.0;10.2;1.1;44.7;0.4
2551;Deventer;2e halfjaar 2016;11.4;10.4;1.2;47.5;0.3
2552;Deventer;2016;12.0;10.6;1.3;46.3;0.5
2553;Deventer;1e halfjaar 2017;10.8;12.1;1.2;46.4;0.4
2554;Deventer;2e halfjaar 2017;11.2;12.3;1.1;49.6;0.3
2555;Deventer;2017;12.3;12.4;1.3;48.5;0.5
2556;Deventer;1e halfjaar 2018;9.4;12.2;1.0;53.3;0.3
2557;Deventer;2e halfjaar 2018;9.7;12.1;1.0;53.0;0.3
2558;Deventer;2018;10.9;12.1;1.1;51.5;0.4
2559;Deventer;1e halfjaar 2019;9.4;13.1;1.0;52.9;0.3
2560;Deventer;2e halfjaar 2019;9.6;12.4;1.0;49.0;0.3
2561;Deventer;2019;11.0;12.7;1.1;51.1;0.3
2562;Deventer;1e halfjaar 2020;9.2;11.7;1.0;44.3;0.3
2563;Deventer;2e halfjaar 2020;9.7;11.4;1.1;42.9;0.3
2564;Deventer;2020;11.0;11.4;1.2;42.0;0.3
2565;Diemen;1e kwartaal 2015;5.8;11.5;0.5;60.0;0.2
2566;Diemen;1e halfjaar 2015;6.8;11.3;0.6;60.0;0.3
2567;Diemen;2e halfjaar 2015;7.3;11.1;0.7;56.3;0.2
2568;Diemen;2015;8.2;10.4;0.7;57.1;0.3
2569;Diemen;1e halfjaar 2016;6.9;10.7;0.6;53.6;0.2
2570;Diemen;2e halfjaar 2016;7.3;11.5;0.6;51.7;0.2
2571;Diemen;2016;8.3;11.2;0.6;64.5;0.4
2572;Diemen;1e halfjaar 2017;6.6;12.3;0.9;44.4;0.2
2573;Diemen;2e halfjaar 2017;6.8;10.5;0.9;44.4;0.4
2574;Diemen;2017;7.9;10.3;1.0;40.8;0.5
2575;Diemen;1e halfjaar 2018;6.8;10.2;0.9;46.5;0.5
2576;Diemen;2e halfjaar 2018;7.5;10.5;0.7;54.1;0.4
2577;Diemen;2018;8.4;10.4;0.8;48.8;0.5
2578;Diemen;1e halfjaar 2019;7.2;8.0;0.8;50.0;0.4
2579;Diemen;2e halfjaar 2019;7.9;8.5;0.8;47.6;0.4
2580;Diemen;2019;8.9;8.6;1.0;52.1;0.4
2581;Diemen;1e halfjaar 2020;7.5;8.6;0.6;66.7;0.2
2582;Diemen;2e halfjaar 2020;7.6;9.8;0.6;62.5;0.2
2583;Diemen;2020;8.8;8.3;0.6;69.4;0.2
2584;Dinkelland;1e kwartaal 2015;3.8;21.0;0.7;76.2;
2585;Dinkelland;1e halfjaar 2015;4.2;19.7;0.9;70.0;
2586;Dinkelland;2e halfjaar 2015;4.5;18.3;0.9;59.6;
2587;Dinkelland;2015;5.2;16.9;0.9;65.4;
2588;Dinkelland;1e halfjaar 2016;4.8;22.3;0.8;63.8;
2589;Dinkelland;2e halfjaar 2016;4.9;21.8;0.7;85.4;
2590;Dinkelland;2016;5.8;19.9;0.9;70.0;0.2
2591;Dinkelland;1e halfjaar 2017;5.4;18.8;0.8;65.2;
2592;Dinkelland;2e halfjaar 2017;5.6;19.7;1.0;63.6;
2593;Dinkelland;2017;6.3;19.0;1.0;64.8;
2594;Dinkelland;1e halfjaar 2018;5.3;19.4;1.0;64.8;
2595;Dinkelland;2e halfjaar 2018;6.0;17.1;1.0;63.6;
2596;Dinkelland;2018;6.5;17.1;1.1;60.3;
2597;Dinkelland;1e halfjaar 2019;6.8;18.4;1.1;57.4;
2598;Dinkelland;2e halfjaar 2019;7.0;17.7;1.3;58.8;
2599;Dinkelland;2019;7.8;17.1;1.3;56.3;
2600;Dinkelland;1e halfjaar 2020;6.9;20.0;1.3;63.5;
2601;Dinkelland;2e halfjaar 2020;7.3;19.0;1.2;57.4;
2602;Dinkelland;2020;8.4;16.2;1.3;59.7;
2603;Doesburg;1e kwartaal 2015;8.0;10.7;1.1;45.8;0.7
2604;Doesburg;1e halfjaar 2015;9.1;9.5;1.0;40.9;0.8
2605;Doesburg;2e halfjaar 2015;9.5;11.0;1.1;45.8;0.7
2606;Doesburg;2015;10.7;10.2;1.2;40.7;0.8
2607;Doesburg;1e halfjaar 2016;9.2;10.0;1.2;41.7;1.0
2608;Doesburg;2e halfjaar 2016;10.6;8.7;1.2;43.5;1.0
2609;Doesburg;2016;11.5;10.0;1.4;35.7;1.0
2610;Doesburg;1e halfjaar 2017;10.6;13.6;1.2;55.6;0.7
2611;Doesburg;2e halfjaar 2017;11.6;10.4;1.2;55.6;0.7
2612;Doesburg;2017;13.0;11.1;1.4;53.6;0.7
2613;Doesburg;1e halfjaar 2018;10.8;11.5;1.3;60.0;0.7
2614;Doesburg;2e halfjaar 2018;11.8;10.6;1.3;40.0;0.7
2615;Doesburg;2018;13.1;11.6;1.5;51.7;0.7
2616;Doesburg;1e halfjaar 2019;12.7;8.5;1.1;52.6;
2617;Doesburg;2e halfjaar 2019;12.4;8.7;1.9;27.8;
2618;Doesburg;2019;14.6;9.2;1.9;27.8;
2619;Doesburg;1e halfjaar 2020;11.8;14.2;2.0;29.4;
2620;Doesburg;2e halfjaar 2020;12.7;13.3;2.0;40.5;
2621;Doesburg;2020;14.7;13.6;2.3;38.5;
2622;Doetinchem;1e kwartaal 2015;8.4;16.2;1.5;49.1;0.5
2623;Doetinchem;1e halfjaar 2015;9.5;15.8;1.5;51.1;0.6
2624;Doetinchem;2e halfjaar 2015;9.6;15.2;1.3;51.0;0.6
2625;Doetinchem;2015;10.7;14.8;1.5;48.9;0.6
2626;Doetinchem;1e halfjaar 2016;9.1;14.3;1.3;48.6;0.5
2627;Doetinchem;2e halfjaar 2016;9.9;15.3;1.3;55.9;0.5
2628;Doetinchem;2016;11.2;14.4;1.4;52.1;0.5
2629;Doetinchem;1e halfjaar 2017;10.0;15.3;1.3;54.1;0.4
2630;Doetinchem;2e halfjaar 2017;10.6;14.8;1.3;51.4;0.5
2631;Doetinchem;2017;11.7;14.6;1.4;54.5;0.5
2632;Doetinchem;1e halfjaar 2018;10.9;13.4;1.4;51.3;0.6
2633;Doetinchem;2e halfjaar 2018;11.8;13.1;1.5;49.1;0.5
2634;Doetinchem;2018;12.9;13.3;1.5;48.9;0.6
2635;Doetinchem;1e halfjaar 2019;11.8;13.0;1.3;46.4;0.5
2636;Doetinchem;2e halfjaar 2019;12.4;14.4;1.6;48.0;0.3
2637;Doetinchem;2019;13.7;14.0;1.7;52.6;0.5
2638;Doetinchem;1e halfjaar 2020;11.5;15.3;1.6;44.0;0.3
2639;Doetinchem;2e halfjaar 2020;11.7;15.1;1.8;44.0;0.2
2640;Doetinchem;2020;13.4;14.8;1.9;43.8;0.3
2641;Dongen;1e kwartaal 2015;5.8;9.8;0.8;36.6;0.2
2642;Dongen;1e halfjaar 2015;6.5;10.2;0.8;39.5;0.3
2643;Dongen;2e halfjaar 2015;6.9;10.7;0.9;45.8;0.2
2644;Dongen;2015;7.8;10.5;1.0;43.4;0.3
2645;Dongen;1e halfjaar 2016;7.8;7.6;0.7;44.1;
2646;Dongen;2e halfjaar 2016;8.6;8.1;0.6;35.7;
2647;Dongen;2016;9.7;7.2;0.7;40.5;
2648;Dongen;1e halfjaar 2017;7.5;9.4;0.6;35.7;0.3
2649;Dongen;2e halfjaar 2017;8.2;8.6;0.5;40.0;0.3
2650;Dongen;2017;9.8;9.2;0.7;28.6;0.3
2651;Dongen;1e halfjaar 2018;10.2;8.9;0.6;66.7;
2652;Dongen;2e halfjaar 2018;11.0;8.3;0.6;51.7;
2653;Dongen;2018;12.8;8.0;0.7;45.5;
2654;Dongen;1e halfjaar 2019;12.0;6.7;0.9;34.9;
2655;Dongen;2e halfjaar 2019;12.2;6.6;0.9;31.9;
2656;Dongen;2019;14.8;5.4;1.0;31.3;
2657;Dongen;1e halfjaar 2020;12.3;7.5;1.1;37.7;
2658;Dongen;2e halfjaar 2020;12.6;5.7;1.1;28.3;
2659;Dongen;2020;14.9;6.8;1.1;37.0;
2660;Dongeradeel;1e kwartaal 2015;6.7;13.5;1.4;37.5;
2661;Dongeradeel;1e halfjaar 2015;7.6;13.6;1.5;38.8;
2662;Dongeradeel;2e halfjaar 2015;7.8;14.0;1.3;43.3;
2663;Dongeradeel;2015;8.9;12.6;1.5;39.0;
2664;Dongeradeel;1e halfjaar 2016;7.2;14.7;1.3;52.2;0.3
2665;Dongeradeel;2e halfjaar 2016;7.4;14.2;1.4;46.1;0.3
2666;Dongeradeel;2016;8.5;13.7;1.5;50.6;0.3
2667;Dongeradeel;1e halfjaar 2017;7.9;13.6;1.5;47.9;0.3
2668;Dongeradeel;2e halfjaar 2017;8.0;13.5;1.6;44.3;
2669;Dongeradeel;2017;9.2;12.6;1.7;40.2;0.3
2670;Dongeradeel;1e halfjaar 2018;7.5;10.5;1.5;34.2;
2671;Dongeradeel;2e halfjaar 2018;8.2;10.8;1.3;44.8;0.3
2672;Dongeradeel;2018;9.1;10.9;1.6;37.5;0.3
2673;Dongeradeel;1e halfjaar 2019;;;;;
2674;Dongeradeel;2e halfjaar 2019;;;;;
2675;Dongeradeel;2019;;;;;
2676;Dongeradeel;1e halfjaar 2020;;;;;
2677;Dongeradeel;2e halfjaar 2020;;;;;
2678;Dongeradeel;2020;;;;;
2679;Dordrecht;1e kwartaal 2015;8.0;15.1;1.4;51.1;0.4
2680;Dordrecht;1e halfjaar 2015;9.3;14.1;1.5;52.9;0.4
2681;Dordrecht;2e halfjaar 2015;10.5;13.1;1.3;61.9;0.5
2682;Dordrecht;2015;11.7;12.7;1.6;54.9;0.6
2683;Dordrecht;1e halfjaar 2016;10.2;13.7;1.2;64.7;0.5
2684;Dordrecht;2e halfjaar 2016;10.5;14.0;1.2;62.9;0.5
2685;Dordrecht;2016;12.3;12.9;1.4;64.4;0.6
2686;Dordrecht;1e halfjaar 2017;10.0;14.2;1.2;56.7;0.6
2687;Dordrecht;2e halfjaar 2017;10.4;14.8;1.3;54.2;0.5
2688;Dordrecht;2017;12.1;13.5;1.4;58.0;0.7
2689;Dordrecht;1e halfjaar 2018;10.3;13.9;1.4;55.2;0.5
2690;Dordrecht;2e halfjaar 2018;10.9;13.4;1.4;55.2;0.5
2691;Dordrecht;2018;12.4;13.0;1.6;54.1;0.6
2692;Dordrecht;1e halfjaar 2019;11.0;11.8;1.3;50.2;0.5
2693;Dordrecht;2e halfjaar 2019;11.5;11.6;1.3;53.1;0.5
2694;Dordrecht;2019;13.4;10.7;1.5;50.3;0.6
2695;Dordrecht;1e halfjaar 2020;11.5;10.5;1.3;47.6;0.5
2696;Dordrecht;2e halfjaar 2020;12.0;10.6;1.4;44.7;0.4
2697;Dordrecht;2020;14.1;10.1;1.5;48.2;0.5
2698;Drechterland;1e kwartaal 2015;6.9;8.4;1.0;38.1;
2699;Drechterland;1e halfjaar 2015;7.6;8.3;1.0;41.9;
2700;Drechterland;2e halfjaar 2015;8.0;8.5;0.8;50.0;
2701;Drechterland;2015;8.8;7.7;1.0;44.2;
2702;Drechterland;1e halfjaar 2016;7.9;7.6;0.6;57.7;0.4
2703;Drechterland;2e halfjaar 2016;7.7;9.3;0.6;40.0;
2704;Drechterland;2016;9.2;9.2;0.7;46.9;0.4
2705;Drechterland;1e halfjaar 2017;8.5;10.1;0.6;57.7;
2706;Drechterland;2e halfjaar 2017;8.7;11.3;0.6;60.0;
2707;Drechterland;2017;9.9;11.1;0.6;57.7;
2708;Drechterland;1e halfjaar 2018;8.2;9.1;0.5;50.0;
2709;Drechterland;2e halfjaar 2018;8.6;8.7;0.6;43.5;
2710;Drechterland;2018;9.3;9.4;0.6;57.7;
2711;Drechterland;1e halfjaar 2019;8.2;7.6;0.8;;
2712;Drechterland;2e halfjaar 2019;8.4;8.9;0.9;;
2713;Drechterland;2019;9.6;7.9;0.9;;
2714;Drechterland;1e halfjaar 2020;7.4;10.3;1.0;26.3;
2715;Drechterland;2e halfjaar 2020;7.1;10.7;1.1;33.3;
2716;Drechterland;2020;8.6;10.3;1.3;30.6;
2717;Drimmelen;1e kwartaal 2015;6.8;6.1;0.7;29.7;
2718;Drimmelen;1e halfjaar 2015;7.9;5.2;0.7;28.9;
2719;Drimmelen;2e halfjaar 2015;8.8;5.6;0.6;39.3;
2720;Drimmelen;2015;9.8;5.6;0.7;32.4;0.3
2721;Drimmelen;1e halfjaar 2016;8.1;9.8;0.6;50.0;
2722;Drimmelen;2e halfjaar 2016;8.6;10.3;0.6;46.9;
2723;Drimmelen;2016;9.8;10.1;0.7;40.5;0.3
2724;Drimmelen;1e halfjaar 2017;7.9;10.1;0.7;44.1;
2725;Drimmelen;2e halfjaar 2017;8.8;9.2;0.6;50.0;
2726;Drimmelen;2017;9.9;9.2;0.7;54.1;0.3
2727;Drimmelen;1e halfjaar 2018;8.3;6.1;0.5;57.7;0.3
2728;Drimmelen;2e halfjaar 2018;9.6;6.4;0.5;60.0;
2729;Drimmelen;2018;10.3;6.0;0.6;51.7;0.3
2730;Drimmelen;1e halfjaar 2019;10.5;5.9;0.5;60.0;
2731;Drimmelen;2e halfjaar 2019;9.8;2.1;0.6;;
2732;Drimmelen;2019;11.8;5.3;0.6;48.4;
2733;Drimmelen;1e halfjaar 2020;9.5;3.3;0.8;;
2734;Drimmelen;2e halfjaar 2020;9.6;3.3;1.0;;
2735;Drimmelen;2020;11.2;2.8;1.0;;
2736;Dronten;1e kwartaal 2015;6.6;14.0;1.3;39.8;
2737;Dronten;1e halfjaar 2015;7.3;15.0;1.3;45.1;
2738;Dronten;2e halfjaar 2015;7.4;15.3;1.2;46.9;
2739;Dronten;2015;8.6;14.6;1.5;43.6;
2740;Dronten;1e halfjaar 2016;7.2;32.3;1.3;68.4;
2741;Dronten;2e halfjaar 2016;8.3;30.5;1.2;75.9;
2742;Dronten;2016;9.2;32.6;1.4;72.0;
2743;Dronten;1e halfjaar 2017;8.5;31.1;1.2;63.6;
2744;Dronten;2e halfjaar 2017;9.3;29.2;1.3;61.4;
2745;Dronten;2017;10.1;30.8;1.4;65.6;
2746;Dronten;1e halfjaar 2018;9.8;13.5;1.2;51.4;0.2
2747;Dronten;2e halfjaar 2018;10.0;15.4;1.4;54.6;0.2
2748;Dronten;2018;11.1;14.4;1.4;56.9;0.2
2749;Dronten;1e halfjaar 2019;9.7;13.2;1.3;40.9;0.2
2750;Dronten;2e halfjaar 2019;9.0;13.6;1.4;37.8;0.2
2751;Dronten;2019;10.9;12.3;1.5;40.0;0.2
2752;Dronten;1e halfjaar 2020;9.1;12.1;1.3;35.1;0.2
2753;Dronten;2e halfjaar 2020;9.0;12.8;1.3;39.5;0.2
2754;Dronten;2020;10.8;12.3;1.5;42.3;0.3
2755;Druten;1e kwartaal 2015;6.4;5.9;0.7;34.6;0.4
2756;Druten;1e halfjaar 2015;7.7;6.2;0.8;38.7;0.4
2757;Druten;2e halfjaar 2015;7.9;5.8;0.9;32.4;0.4
2758;Druten;2015;9.6;5.2;0.9;35.3;0.4
2759;Druten;1e halfjaar 2016;7.2;7.0;0.8;35.7;
2760;Druten;2e halfjaar 2016;8.5;5.9;0.8;31.3;
2761;Druten;2016;10.3;5.0;0.8;31.3;
2762;Druten;1e halfjaar 2017;9.5;8.2;0.9;45.5;
2763;Druten;2e halfjaar 2017;9.3;9.8;0.8;66.7;
2764;Druten;2017;11.5;9.1;0.9;55.6;
2765;Druten;1e halfjaar 2018;9.3;9.9;0.8;32.3;
2766;Druten;2e halfjaar 2018;10.7;8.7;1.1;39.5;
2767;Druten;2018;11.6;7.9;1.1;39.5;
2768;Druten;1e halfjaar 2019;10.5;8.9;0.9;45.5;
2769;Druten;2e halfjaar 2019;9.5;9.8;0.7;60.0;
2770;Druten;2019;12.3;8.7;0.9;42.9;
2771;Druten;1e halfjaar 2020;9.4;11.7;0.8;48.4;
2772;Druten;2e halfjaar 2020;10.3;9.3;0.7;62.5;
2773;Druten;2020;11.8;8.1;0.8;50.0;
2774;Duiven;1e kwartaal 2015;7.7;6.2;0.7;21.4;
2775;Duiven;1e halfjaar 2015;8.7;5.7;0.7;23.8;
2776;Duiven;2e halfjaar 2015;9.3;5.4;0.7;19.5;
2777;Duiven;2015;10.8;5.4;0.8;26.1;
2778;Duiven;1e halfjaar 2016;9.1;6.0;0.5;;
2779;Duiven;2e halfjaar 2016;9.6;5.8;0.5;;
2780;Duiven;2016;10.9;5.9;0.6;;0.3
2781;Duiven;1e halfjaar 2017;10.6;7.2;0.7;45.5;
2782;Duiven;2e halfjaar 2017;11.3;7.6;0.7;30.3;
2783;Duiven;2017;12.5;6.9;0.7;42.9;0.3
2784;Duiven;1e halfjaar 2018;11.2;7.0;0.7;44.1;
2785;Duiven;2e halfjaar 2018;12.2;7.2;0.8;38.5;
2786;Duiven;2018;13.4;7.3;0.8;36.6;
2787;Duiven;1e halfjaar 2019;12.2;7.5;0.8;39.5;
2788;Duiven;2e halfjaar 2019;12.6;8.1;0.8;38.5;0.3
2789;Duiven;2019;13.9;7.3;0.9;33.3;0.3
2790;Duiven;1e halfjaar 2020;11.4;6.6;0.7;30.3;0.3
