ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
670;Keuzedividend;2011 december;1140.0;1140.0;0.0;0.0;0.0;0.0;0.0;1140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
671;Keuzedividend;2011;7147.0;6726.0;1406.0;318.0;206.0;882.0;204.0;4344;44.0;212.0;345.0;0.0;172.0;421.0;38.0;383.0;0.0
672;Keuzedividend;2012 januari;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0
673;Keuzedividend;2012 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;Keuzedividend;2012 maart;1182.0;1172.0;0.0;0.0;0.0;0.0;0.0;1172;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
675;Keuzedividend;2012 april;111.0;111.0;46.0;0.0;46.0;0.0;65.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
676;Keuzedividend;2012 mei;1718.0;1388.0;1119.0;270.0;91.0;757.0;43.0;0;19.0;2.0;205.0;0.0;0.0;330.0;11.0;319.0;0.0
677;Keuzedividend;2012 juni;2025.0;2008.0;196.0;167.0;0.0;28.0;128.0;1253;0.0;0.0;135.0;0.0;295.0;17.0;0.0;17.0;0.0
678;Keuzedividend;2012 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
679;Keuzedividend;2012 augustus;195.0;183.0;101.0;80.0;21.0;0.0;0.0;0;9.0;0.0;0.0;0.0;73.0;12.0;12.0;0.0;0.0
680;Keuzedividend;2012 september;1511.0;1495.0;0.0;0.0;0.0;0.0;0.0;1301;0.0;0.0;0.0;0.0;194.0;16.0;0.0;16.0;0.0
681;Keuzedividend;2012 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
682;Keuzedividend;2012 november;90.0;79.0;79.0;79.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0
683;Keuzedividend;2012 december;1282.0;1266.0;0.0;0.0;0.0;0.0;0.0;1266;0.0;0.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0
684;Keuzedividend;2012;8124.0;7701.0;1540.0;596.0;158.0;786.0;236.0;4992;27.0;2.0;341.0;0.0;562.0;423.0;54.0;369.0;0.0
685;Keuzedividend;2013 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
686;Keuzedividend;2013 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
687;Keuzedividend;2013 maart;1225.0;1211.0;0.0;0.0;0.0;0.0;0.0;1211;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0
688;Keuzedividend;2013 april;276.0;267.0;51.0;0.0;51.0;0.0;0.0;0;0.0;0.0;216.0;0.0;0.0;10.0;10.0;0.0;0.0
689;Keuzedividend;2013 mei;685.0;671.0;588.0;444.0;80.0;63.0;28.0;0;0.0;16.0;38.0;0.0;0.0;14.0;14.0;0.0;0.0
690;Keuzedividend;2013 juni;2783.0;2650.0;698.0;0.0;0.0;698.0;145.0;1307;0.0;0.0;175.0;0.0;325.0;133.0;0.0;133.0;0.0
691;Keuzedividend;2013 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;Keuzedividend;2013 augustus;124.0;124.0;112.0;91.0;21.0;0.0;0.0;0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;Keuzedividend;2013 september;1548.0;1548.0;0.0;0.0;0.0;0.0;0.0;1238;0.0;0.0;0.0;0.0;310.0;0.0;0.0;0.0;0.0
694;Keuzedividend;2013 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;Keuzedividend;2013 november;174.0;80.0;80.0;80.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;94.0;14.0;80.0;0.0
696;Keuzedividend;2013 december;1294.0;1294.0;0.0;0.0;0.0;0.0;0.0;1294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;Keuzedividend;2013;8108.0;7844.0;1528.0;615.0;152.0;761.0;174.0;5050;0.0;28.0;429.0;0.0;635.0;265.0;52.0;213.0;0.0
698;Keuzedividend;2014 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;Keuzedividend;2014 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;Keuzedividend;2014 maart;1312.0;1298.0;0.0;0.0;0.0;0.0;0.0;1298;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0
701;Keuzedividend;2014 april;49.0;49.0;49.0;0.0;49.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;Keuzedividend;2014 mei;521.0;504.0;306.0;279.0;27.0;0.0;16.0;0;0.0;13.0;169.0;0.0;0.0;17.0;15.0;2.0;0.0
703;Keuzedividend;2014 juni;3213.0;3004.0;988.0;209.0;9.0;770.0;149.0;1336;0.0;0.0;181.0;0.0;350.0;209.0;0.0;209.0;0.0
704;Keuzedividend;2014 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;Keuzedividend;2014 augustus;164.0;149.0;122.0;101.0;21.0;0.0;0.0;0;0.0;27.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0
706;Keuzedividend;2014 september;317.0;317.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;317.0;0.0;0.0;0.0;0.0
707;Keuzedividend;2014 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;Keuzedividend;2014 november;98.0;81.0;81.0;81.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0
709;Keuzedividend;2014 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
710;Keuzedividend;2014;5674.0;5401.0;1546.0;669.0;106.0;770.0;166.0;2633;0.0;40.0;349.0;0.0;667.0;273.0;62.0;212.0;0.0
711;Keuzedividend;2015 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
712;Keuzedividend;2015 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
713;Keuzedividend;2015 maart;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0
714;Keuzedividend;2015 april;232.0;232.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;232.0;0.0;0.0;0.0;0.0;0.0;0.0
715;Keuzedividend;2015 mei;550.0;531.0;514.0;485.0;29.0;0.0;0.0;0;0.0;17.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0
716;Keuzedividend;2015 juni;3313.0;3313.0;846.0;0.0;63.0;782.0;196.0;1631;4.0;0.0;50.0;0.0;586.0;0.0;0.0;0.0;0.0
717;Keuzedividend;2015 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Keuzedividend;2015 augustus;121.0;101.0;101.0;101.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0
719;Keuzedividend;2015 september;2189.0;2189.0;0.0;0.0;0.0;0.0;0.0;1678;0.0;0.0;0.0;0.0;511.0;0.0;0.0;0.0;0.0
720;Keuzedividend;2015 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
721;Keuzedividend;2015 november;181.0;87.0;87.0;87.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;94.0;0.0;94.0;0.0
722;Keuzedividend;2015 december;1749.0;1729.0;0.0;0.0;0.0;0.0;0.0;1729;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0
723;Keuzedividend;2015;8354.0;8181.0;1547.0;672.0;92.0;782.0;196.0;5038;4.0;17.0;282.0;0.0;1097.0;173.0;79.0;94.0;0.0
724;Keuzedividend;2016 januari;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
725;Keuzedividend;2016 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;Keuzedividend;2016 maart;1833.0;1812.0;0.0;0.0;0.0;0.0;0.0;1812;0.0;0.0;1.0;0.0;0.0;21.0;21.0;0.0;0.0
727;Keuzedividend;2016 april;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;Keuzedividend;2016 mei;652.0;631.0;573.0;508.0;18.0;47.0;5.0;0;0.0;0.0;53.0;0.0;0.0;21.0;21.0;0.0;0.0
729;Keuzedividend;2016 juni;3321.0;3321.0;737.0;0.0;0.0;737.0;201.0;1764;0.0;0.0;0.0;0.0;618.0;0.0;0.0;0.0;0.0
730;Keuzedividend;2016 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
731;Keuzedividend;2016 augustus;122.0;100.0;100.0;100.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0
732;Keuzedividend opgenomen in aandelen;1984;;;;;;;;0;;0.0;;;;;;;
733;Keuzedividend opgenomen in aandelen;1985;;;;;;;0.0;0;;0.0;0.0;;;;;;
734;Keuzedividend opgenomen in aandelen;1986;;;;;;;;0;;0.0;;;;;;;
735;Keuzedividend opgenomen in aandelen;1987;;;;;;;;0;;0.0;;;;;;;
736;Keuzedividend opgenomen in aandelen;1988;;;;;;;;0;;0.0;;;;;;;
737;Keuzedividend opgenomen in aandelen;1989;;;;;;;;0;;0.0;;;;;;;
738;Keuzedividend opgenomen in aandelen;1990;;;;;;;;0;;;;;;;;;
739;Keuzedividend opgenomen in aandelen;1991;;;;;;;;0;;;;;;;;;
740;Keuzedividend opgenomen in aandelen;1992;;;;;;;;0;;0.0;;;;;;;
741;Keuzedividend opgenomen in aandelen;1993;;;;;;;;0;;0.0;;;;;;;
742;Keuzedividend opgenomen in aandelen;1994;;;;;;;;0;;;;;;;;;
743;Keuzedividend opgenomen in aandelen;1995;;;;;;;;0;;;;;;;;;
744;Keuzedividend opgenomen in aandelen;1996;;;;;;;;0;;;;;;;;;
745;Keuzedividend opgenomen in aandelen;1997;;;;;;;;0;;;;;;;;;
746;Keuzedividend opgenomen in aandelen;1998;;;;;;;;0;;;;;;;;;
747;Keuzedividend opgenomen in aandelen;1999 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;Keuzedividend opgenomen in aandelen;1999 februari;23.0;23.0;23.0;0.0;23.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
749;Keuzedividend opgenomen in aandelen;1999 maart;13.0;5.0;0.0;0.0;0.0;0.0;0.0;0;5.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0
750;Keuzedividend opgenomen in aandelen;1999 april;245.0;216.0;118.0;85.0;9.0;24.0;0.0;0;23.0;0.0;62.0;13.0;0.0;29.0;8.0;21.0;0.0
751;Keuzedividend opgenomen in aandelen;1999 mei;1288.0;1172.0;72.0;7.0;47.0;17.0;33.0;0;239.0;105.0;32.0;367.0;323.0;116.0;6.0;109.0;0.0
752;Keuzedividend opgenomen in aandelen;1999 juni;1900.0;1772.0;1452.0;23.0;1392.0;37.0;26.0;0;30.0;44.0;30.0;22.0;167.0;128.0;20.0;0.0;108.0
753;Keuzedividend opgenomen in aandelen;1999 juli;17.0;6.0;6.0;1.0;5.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;0.0
754;Keuzedividend opgenomen in aandelen;1999 augustus;53.0;53.0;29.0;29.0;0.0;0.0;0.0;0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755;Keuzedividend opgenomen in aandelen;1999 september;865.0;771.0;19.0;0.0;17.0;3.0;0.0;0;84.0;62.0;0.0;207.0;399.0;94.0;0.0;9.0;84.0
756;Keuzedividend opgenomen in aandelen;1999 oktober;11.0;11.0;8.0;0.0;0.0;8.0;0.0;0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
757;Keuzedividend opgenomen in aandelen;1999 november;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;14.0;0.0
758;Keuzedividend opgenomen in aandelen;1999 december;28.0;28.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;3.0;0.0;25.0;0.0;0.0;0.0;0.0
759;Keuzedividend opgenomen in aandelen;1999;4458.0;4057.0;1727.0;145.0;1494.0;89.0;59.0;0;384.0;236.0;127.0;610.0;914.0;400.0;35.0;173.0;192.0
760;Keuzedividend opgenomen in aandelen;2000 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
761;Keuzedividend opgenomen in aandelen;2000 februari;24.0;24.0;23.0;0.0;23.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
762;Keuzedividend opgenomen in aandelen;2000 maart;18.0;6.0;1.0;0.0;0.0;1.0;0.0;0;6.0;0.0;0.0;0.0;0.0;12.0;0.0;12.0;0.0
763;Keuzedividend opgenomen in aandelen;2000 april;235.0;211.0;119.0;60.0;17.0;42.0;0.0;0;0.0;0.0;77.0;14.0;0.0;24.0;0.0;24.0;0.0
764;Keuzedividend opgenomen in aandelen;2000 mei;1855.0;1778.0;61.0;3.0;56.0;1.0;65.0;0;335.0;81.0;79.0;370.0;785.0;77.0;0.0;77.0;0.0
765;Keuzedividend opgenomen in aandelen;2000 juni;385.0;377.0;63.0;35.0;0.0;28.0;6.0;0;50.0;30.0;22.0;8.0;197.0;8.0;8.0;1.0;0.0
766;Keuzedividend opgenomen in aandelen;2000 juli;70.0;10.0;10.0;1.0;9.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;60.0;0.0
767;Keuzedividend opgenomen in aandelen;2000 augustus;21.0;21.0;21.0;21.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;Keuzedividend opgenomen in aandelen;2000 september;1243.0;1243.0;42.0;0.0;39.0;3.0;0.0;0;129.0;0.0;10.0;394.0;668.0;0.0;0.0;0.0;0.0
769;Keuzedividend opgenomen in aandelen;2000 oktober;31.0;31.0;9.0;0.0;0.0;9.0;0.0;0;5.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770;Keuzedividend opgenomen in aandelen;2000 november;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0
771;Keuzedividend opgenomen in aandelen;2000 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
772;Keuzedividend opgenomen in aandelen;2000;3893.0;3702.0;349.0;120.0;144.0;84.0;71.0;0;527.0;129.0;188.0;787.0;1651.0;191.0;8.0;183.0;0.0
773;Keuzedividend opgenomen in aandelen;2001 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774;Keuzedividend opgenomen in aandelen;2001 februari;43.0;43.0;42.0;0.0;42.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;Keuzedividend opgenomen in aandelen;2001 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776;Keuzedividend opgenomen in aandelen;2001 april;25.0;22.0;7.0;1.0;0.0;6.0;0.0;0;6.0;0.0;9.0;0.0;0.0;3.0;0.0;3.0;0.0
777;Keuzedividend opgenomen in aandelen;2001 mei;1144.0;1040.0;82.0;0.0;64.0;18.0;15.0;0;369.0;33.0;145.0;0.0;396.0;104.0;0.0;103.0;0.0
778;Keuzedividend opgenomen in aandelen;2001 juni;585.0;584.0;64.0;35.0;13.0;16.0;19.0;0;30.0;0.0;17.0;454.0;0.0;1.0;0.0;0.0;0.0
779;Keuzedividend opgenomen in aandelen;2001 juli;54.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;53.0;0.0
780;Keuzedividend opgenomen in aandelen;2001 augustus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781;Keuzedividend opgenomen in aandelen;2001 september;740.0;740.0;33.0;0.0;31.0;3.0;0.0;0;158.0;0.0;12.0;378.0;159.0;0.0;0.0;0.0;0.0
782;Keuzedividend opgenomen in aandelen;2001 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783;Keuzedividend opgenomen in aandelen;2001 november;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.0
784;Keuzedividend opgenomen in aandelen;2001 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;Keuzedividend opgenomen in aandelen;2001;2600.0;2430.0;229.0;36.0;150.0;43.0;34.0;0;564.0;33.0;184.0;833.0;554.0;169.0;1.0;168.0;0.0
786;Keuzedividend opgenomen in aandelen;2002 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787;Keuzedividend opgenomen in aandelen;2002 februari;30.0;30.0;30.0;0.0;30.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;Keuzedividend opgenomen in aandelen;2002 maart;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;Keuzedividend opgenomen in aandelen;2002 april;43.0;40.0;10.0;2.0;2.0;6.0;0.0;0;9.0;0.0;0.0;22.0;0.0;3.0;0.0;3.0;0.0
790;Keuzedividend opgenomen in aandelen;2002 mei;1145.0;1103.0;29.0;0.0;29.0;0.0;22.0;0;238.0;0.0;142.0;391.0;281.0;42.0;0.0;42.0;0.0
791;Keuzedividend opgenomen in aandelen;2002 juni;81.0;80.0;47.0;0.0;11.0;36.0;0.0;0;15.0;0.0;15.0;3.0;0.0;1.0;0.0;1.0;0.0
792;Keuzedividend opgenomen in aandelen;2002 juli;36.0;36.0;35.0;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793;Keuzedividend opgenomen in aandelen;2002 augustus;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0
794;Keuzedividend opgenomen in aandelen;2002 september;621.0;621.0;30.0;0.0;30.0;0.0;0.0;0;48.0;0.0;0.0;406.0;137.0;0.0;0.0;0.0;0.0
795;Keuzedividend opgenomen in aandelen;2002 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796;Keuzedividend opgenomen in aandelen;2002 november;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;14.0;0.0
797;Keuzedividend opgenomen in aandelen;2002 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;Keuzedividend opgenomen in aandelen;2002;1986.0;1924.0;181.0;37.0;102.0;42.0;22.0;0;310.0;0.0;171.0;822.0;418.0;61.0;1.0;61.0;0.0
799;Keuzedividend opgenomen in aandelen;2003 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;Keuzedividend opgenomen in aandelen;2003 februari;30.0;30.0;30.0;0.0;30.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
801;Keuzedividend opgenomen in aandelen;2003 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802;Keuzedividend opgenomen in aandelen;2003 april;104.0;104.0;15.0;0.0;8.0;7.0;0.0;0;9.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
803;Keuzedividend opgenomen in aandelen;2003 mei;1001.0;972.0;19.0;0.0;0.0;19.0;0.0;0;9.0;0.0;84.0;356.0;504.0;29.0;0.0;29.0;0.0
804;Keuzedividend opgenomen in aandelen;2003 juni;87.0;87.0;44.0;38.0;6.0;0.0;23.0;0;7.0;0.0;13.0;0.0;0.0;1.0;0.0;1.0;0.0
805;Keuzedividend opgenomen in aandelen;2003 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806;Keuzedividend opgenomen in aandelen;2003 augustus;17.0;17.0;3.0;0.0;3.0;0.0;0.0;0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0
807;Keuzedividend opgenomen in aandelen;2003 september;1088.0;1088.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;428.0;659.0;0.0;0.0;0.0;0.0
808;Keuzedividend opgenomen in aandelen;2003 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
809;Keuzedividend opgenomen in aandelen;2003 november;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;20.0;0.0
810;Keuzedividend opgenomen in aandelen;2003 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
811;Keuzedividend opgenomen in aandelen;2003;2348.0;2298.0;110.0;38.0;47.0;26.0;23.0;0;25.0;0.0;192.0;784.0;1164.0;49.0;0.0;49.0;0.0
812;Keuzedividend opgenomen in aandelen;2004 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;Keuzedividend opgenomen in aandelen;2004 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
814;Keuzedividend opgenomen in aandelen;2004 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
815;Keuzedividend opgenomen in aandelen;2004 april;27.0;24.0;13.0;0.0;3.0;11.0;0.0;0;11.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0
816;Keuzedividend opgenomen in aandelen;2004 mei;918.0;898.0;79.0;2.0;39.0;39.0;0.0;0;10.0;0.0;151.0;497.0;161.0;20.0;0.0;20.0;0.0
817;Keuzedividend opgenomen in aandelen;2004 juni;1132.0;1132.0;10.0;0.0;10.0;0.0;18.0;0;8.0;24.0;34.0;1.0;1037.0;1.0;0.0;1.0;0.0
818;Keuzedividend opgenomen in aandelen;2004 juli;42.0;42.0;40.0;40.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
819;Keuzedividend opgenomen in aandelen;2004 augustus;503.0;503.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;17.0;483.0;0.0;0.0;0.0;0.0;0.0
820;Keuzedividend opgenomen in aandelen;2004 september;794.0;794.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;794.0;0.0;0.0;0.0;0.0
821;Keuzedividend opgenomen in aandelen;2004 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
822;Keuzedividend opgenomen in aandelen;2004 november;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;22.0;0.0
823;Keuzedividend opgenomen in aandelen;2004 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;Keuzedividend opgenomen in aandelen;2004;3437.0;3392.0;147.0;42.0;56.0;49.0;18.0;0;29.0;24.0;203.0;980.0;1992.0;44.0;0.0;44.0;0.0
825;Keuzedividend opgenomen in aandelen;2005 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
826;Keuzedividend opgenomen in aandelen;2005 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;Keuzedividend opgenomen in aandelen;2005 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
828;Keuzedividend opgenomen in aandelen;2005 april;129.0;125.0;12.0;0.0;5.0;7.0;0.0;0;12.0;0.0;94.0;6.0;0.0;4.0;0.0;4.0;0.0
829;Keuzedividend opgenomen in aandelen;2005 mei;953.0;948.0;7.0;1.0;6.0;0.0;0.0;0;14.0;27.0;81.0;593.0;225.0;6.0;0.0;6.0;0.0
830;Keuzedividend opgenomen in aandelen;2005 juni;87.0;87.0;30.0;0.0;8.0;22.0;12.0;0;7.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0
831;Keuzedividend opgenomen in aandelen;2005 juli;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
832;Keuzedividend opgenomen in aandelen;2005 augustus;584.0;584.0;3.0;0.0;3.0;0.0;0.0;0;0.0;0.0;0.0;582.0;0.0;0.0;0.0;0.0;0.0
