ID;SoortVacature;Regio;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_1ElementaireBeroepen_5;k_2LagereBeroepen_6;k_4MiddelbareBeroepen_7;k_6HogereBeroepen_8;k_8WetenschappelijkeBeroepen_9;k_9Onbekend_10;k_2LagerOnderwijs_11;k_3VoortgezetOnderwijsLagereTrap_12;k_4VoortgezetOnderwijsHogereTrap_13;k_5HogerOnderwijs1eTrap_14;k_67HogerOnderwijs2e3eTrap_15;k_9Onbekend_16
4553;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4554;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4555;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2006;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4556;Zoekperiode 1 tot 3 maanden;Agglomeratie Haarlem (CR);2008;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4557;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4558;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4559;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4560;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4561;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4562;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2006;0.0;;;0.0;;;0.0;0.0;;;;;0.0;0.0;;
4563;Zoekperiode 1 tot 3 maanden;Zaanstreek (CR);2008;0.1;;0.0;0.1;;;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
4564;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2000;0.5;0.0;0.0;0.4;0.0;0.2;0.1;0.1;0.0;0.0;0.0;0.2;0.1;0.1;0.0;0.0
4565;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2001;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0
4566;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2002;0.4;0.0;0.0;0.4;0.0;0.0;0.2;0.2;0.0;;0.0;0.1;0.2;0.2;0.0;
4567;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2003;0.3;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.1;0.0
4568;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
4569;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2006;0.3;;0.1;0.2;0.0;0.0;0.0;0.2;0.0;;;0.0;0.1;0.1;0.1;
4570;Zoekperiode 1 tot 3 maanden;Groot-Amsterdam (CR);2008;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.0;;;0.0;0.1;0.2;0.0;
4571;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4572;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4573;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4574;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4575;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4576;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2006;0.0;;;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4577;Zoekperiode 1 tot 3 maanden;Het Gooi en Vechtstreek (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;;
4578;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4579;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4580;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
4581;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4582;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4583;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2006;0.1;;;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4584;Zoekperiode 1 tot 3 maanden;Agglom. Leiden en Bollenstreek (CR);2008;0.4;;0.0;0.3;0.0;0.0;0.1;0.1;0.1;;;0.0;0.0;0.2;0.1;
4585;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2000;0.4;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0
4586;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2001;0.9;0.0;0.0;0.9;0.0;0.0;0.6;0.2;0.1;0.0;0.0;0.1;0.6;0.2;0.1;0.0
4587;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2002;0.5;0.0;0.0;0.5;0.0;0.0;0.1;0.2;0.2;;0.0;0.0;0.1;0.2;0.2;
4588;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
4589;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4590;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2006;0.5;;0.0;0.5;0.0;0.0;0.2;0.3;0.0;;;0.0;0.1;0.2;0.2;
4591;Zoekperiode 1 tot 3 maanden;Agglomeratie 's-Gravenhage (CR);2008;0.7;0.0;0.0;0.6;;;0.2;0.3;0.1;;;0.0;0.1;0.2;0.4;
4592;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4593;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2001;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4594;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;
4595;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4596;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4597;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2006;0.1;;0.0;0.0;;0.0;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4598;Zoekperiode 1 tot 3 maanden;Delft en Westland (CR);2008;0.1;;0.0;0.1;;;0.0;0.1;;;;;0.0;0.0;0.0;
4599;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4600;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2001;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4601;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4602;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.1;0.0
4603;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4604;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2006;0.0;;;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;
4605;Zoekperiode 1 tot 3 maanden;Oost-Zuid-Holland (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4606;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2000;0.4;0.0;0.1;0.3;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
4607;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2001;0.3;0.0;0.1;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
4608;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2002;0.5;0.0;0.0;0.5;0.0;0.1;0.1;0.2;0.1;;0.0;0.1;0.2;0.2;0.1;
4609;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2003;0.3;0.0;0.0;0.3;0.0;0.1;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.1;0.0
4610;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2004;0.3;0.0;0.0;0.3;;;;;;;;;;;;
4611;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2006;0.4;;0.0;0.3;0.0;0.0;0.3;0.1;0.0;;;0.1;0.2;0.1;0.0;
4612;Zoekperiode 1 tot 3 maanden;Groot-Rijnmond (CR);2008;0.6;0.0;0.1;0.6;0.1;0.0;0.2;0.3;0.1;;;0.0;0.1;0.5;0.1;
4613;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4614;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4615;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;
4616;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2003;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;0.0
4617;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4618;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4619;Zoekperiode 1 tot 3 maanden;Zuidoost-Zuid-Holland (CR);2008;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4620;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4621;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4622;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4623;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4624;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4625;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2006;0.0;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;;
4626;Zoekperiode 1 tot 3 maanden;Zeeuwsch-Vlaanderen (CR);2008;0.0;;;0.0;;;0.0;0.0;;;;;0.0;0.0;;
4627;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4628;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4629;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4630;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4631;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4632;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2006;0.2;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
4633;Zoekperiode 1 tot 3 maanden;Overig Zeeland (CR);2008;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4634;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4635;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2001;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4636;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4637;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4638;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
4639;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2006;0.1;;;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;
4640;Zoekperiode 1 tot 3 maanden;West-Noord-Brabant (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.1;0.0;
4641;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4642;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2001;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4643;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4644;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4645;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4646;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2006;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4647;Zoekperiode 1 tot 3 maanden;Midden-Noord-Brabant (CR);2008;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;;;0.0;0.0;0.1;0.0;
4648;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2000;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4649;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2001;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4650;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2002;0.3;0.0;0.1;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.1;0.1;0.1;0.0;
4651;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2003;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4652;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4653;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2006;0.2;;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.0;
4654;Zoekperiode 1 tot 3 maanden;Noordoost-Noord-Brabant (CR);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;;;0.0;0.1;0.1;0.0;
4655;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4656;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
4657;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2002;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;0.0;0.0;0.1;0.1;0.0;
4658;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2003;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4659;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
4660;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2006;0.3;;;0.3;0.0;0.0;0.2;0.1;0.0;;0.0;0.0;0.2;0.1;0.0;
4661;Zoekperiode 1 tot 3 maanden;Zuidoost-Noord-Brabant (CR);2008;0.2;0.0;0.0;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.0;
4662;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4663;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4664;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4665;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4666;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4667;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2006;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;0.0;
4668;Zoekperiode 1 tot 3 maanden;Noord-Limburg (CR);2008;0.1;;;0.1;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.1;;
4669;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4670;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4671;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4672;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4673;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4674;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2006;0.1;;0.1;0.0;;0.0;0.0;0.1;0.0;;;;0.0;0.1;;
4675;Zoekperiode 1 tot 3 maanden;Midden-Limburg (CR);2008;0.1;;;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.1;0.0;
4676;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4677;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2001;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4678;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2002;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;;0.0;0.0;0.0;0.0;0.1;
4679;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4680;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2004;0.1;0.0;0.0;0.1;;;;;;;;;;;;
4681;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2006;0.2;;0.1;0.2;0.0;0.0;0.1;0.1;0.0;;;0.0;0.1;0.1;0.1;
4682;Zoekperiode 1 tot 3 maanden;Zuid-Limburg (CR);2008;0.2;;0.0;0.2;0.0;0.0;0.1;0.0;0.1;;0.0;0.0;0.0;0.1;0.0;
4683;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4684;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
4685;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2002;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4686;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
4687;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;
4688;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2006;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
4689;Zoekperiode 1 tot 3 maanden;Flevoland (CR);2008;0.1;;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;
4690;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2000;0.2;0.0;0.1;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4691;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2001;0.6;0.0;0.1;0.6;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0
4692;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2002;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.0;;0.0;0.0;0.1;0.2;0.0;
4693;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2003;0.4;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.0;;0.0;0.0;0.0;0.2;0.1;0.0
4694;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2004;0.2;0.0;0.0;0.2;;;;;;;;;;;;
4695;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2006;0.4;;0.0;0.3;0.0;0.0;0.1;0.2;0.0;;;0.0;0.1;0.3;0.0;
4696;Zoekperiode 1 tot 3 maanden;Noord-Nederland;2008;0.5;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;;;0.0;0.1;0.3;0.0;
4697;Zoekperiode 1 tot 3 maanden;Oost-Nederland;2000;0.5;0.0;0.1;0.4;0.0;0.0;0.1;0.3;0.1;0.0;0.0;0.0;0.1;0.3;0.1;0.0
4698;Zoekperiode 1 tot 3 maanden;Oost-Nederland;2001;0.9;0.0;0.1;0.7;0.0;0.1;0.3;0.4;0.1;0.0;0.0;0.1;0.3;0.5;0.0;0.0
