ID;TypeOfData;Periods;Total_1;GrossDomesticProduct_2;Total_3;ImportsOfGoods_4;ImportsOfServices_5;Total_6;Total_7;Total_8;HouseholdsIncludingNPISHs_9;GeneralGovernment_10;Total_11;EnterprisesAndHouseholds_12;GeneralGovernment_13;ChangesInInventoriesInclValuables_14;Total_15;ExportsOfGoods_16;ExportsOfServices_17;Total_18;Total_19;AAgricultureForestryAndFishing_20;Total_21;BMiningAndQuarrying_22;Total_23;k_1012ManufactureOfFoodAndBeverages_24;k_1315ManOfTextileLeatherProducts_25;k_1618ManWoodAndPaperprodPrinting_26;k_19ManufactureOfCokeAndPetroleum_27;k_2021ChemistryAndPharmaceuticals_28;k_2223ManPlasticsAndConstructionprod_29;k_2425ManOfBasicMetalsAndProducts_30;k_2627ElectricalAndElectronIndustry_31;k_28ManufactureOfMachineryNEC_32;k_2930TransportEquipment_33;k_3133OtherManufacturingAndRepair_34;DElectricityAndGasSupply_35;EWaterSupplyAndWasteManagement_36;FConstruction_37;Total_38;Total_39;GWholesaleAndRetailTrade_40;HTransportationAndStorage_41;IAccommodationAndFoodServing_42;JInformationAndCommunication_43;KFinancialInstitutions_44;LRentingBuyingSellingRealEstate_45;Total_46;MOtherSpecializedBusinessServices_47;Total_48;k_77RentingAndLeasingOfTangibleGoods_49;k_78EmploymentActivities_50;k_79TravelAgenciesTourOperatorsEtc_51;k_8082SecurityAndOtherServices_52;Total_53;Total_54;Total_55;OPublicAdministrationAndServices_56;PEducation_57;QHealthAndSocialWorkActivities_58;RUCultureRecreationOtherServices_59;TaxesLessSubsidiesOnProducts_60;TaxesOnProducts_61;SubsidiesOnProducts_62;GrossDomesticProduct_63;CompensationOfEmployees_64;NetOperatingSurplus_65;TaxesLessSubsidies_66;TaxesOnProductionAndImports_67;SubsidiesOnProductionAndImports_68;NetDomesticProductMarketPrices_69;ConsumptionOfFixedCapital_70;GrossDomesticProduct_71;GrossDomesticProduct_72;NetPrimaryIncomeFromRestOfWorld_73;PrimaryIncomeFromRestOfWorld_74;PrimaryIncomePaidToRestOfWorld_75;GrossNationalIncome_76;NetCurrentTransfersFromRestOfWorld_77;CurrentTransfersFromRestOfWorld_78;CurrentTransfersPaidToRestOfWorld_79;GrossDisposableNationalIncome_80;FinalConsumptionExpenditure_81;AdjustmChangeInPensionEntitlements_82;GrossNationalSavings_83;GrossCapitalFormation_84;SurplusOfTheNationOnIncome_85;NetExportsOfGoods_86;NetExportsOfServices_87;NetPrimaryIncomeFromRestOfWorld_88;NetCurrentTransfersFromRestOfWorld_89;AdjustmChangeInPensionEntitlements_90;SurplusOfNationOnCurrentTransaction_91;NetCapitalTransfersFromRestOfWorld_92;NetCapitalTransfersFromRestOfWorld_93;CapitalTransfersPaidToRestOfWorld_94;AcqLessDisposalsOfNonProdAssets_95;NationalNetLendingOrNetBorrowing_96;TotalFinalConsumptionExpenditure_97;Total_98;Total_99;Total_100;FoodProducts_101;BeveragesAndTobaccoProducts_102;Total_103;TextilesAndWearingApparel_104;ShoesLeatherAndRelatedProducts_105;HomeFurnishingAndHomeDecoration_106;ElectricalEquipment_107;TransportEquipmentAndParts_108;OtherDurableConsumerGoods_109;Total_110;EnergyAndWater_111;MotorFuelAndOtherGoods_112;Total_113;Housing_114;AccommodationAndFoodServices_115;RecreationalAndCulturalServices_116;TransportAndCommunicationServices_117;MedicalServicesAndWelfare_118;FinancialAndBusinessServices_119;OtherServices_120;DomesticFinalConsumption_121;ConsumptionByResidentsAbroad_122;ConsumptionNonResidentsInNetherlands_123;Total_124;IndividualConsumptionByGovernment_125;CollectiveConsumptionByGovernment_126;TotalFinalConsumptionExpenditure_127;ActualIndividualConsumption_128;ActualCollectiveFinalConsumption_129;TotalGrossFixedCapitalFormation_130;Total_131;Dwellings_132;Total_133;BuildingsOtherThanDwellings_134;OtherStructures_135;CostsOfOwnershipTransferOfLand_136;TransportEquipment_137;Total_138;Computers_139;TelecommunicationEquipment_140;OtherMachineryAndEquipment_141;CultivatedBiologicalResources_142;Total_143;ComputerSoftwareAndDatabases_144;ResearchAndDevelopment_145;OtherIntellectualPropertyProducts_146;SalesOfUsedFixedAssets_147;TotalGrossFixedCapitalFormation_148;Total_149;AAgricultureForestryAndFishing_150;BFIndustryAndEnergy_151;GNCommercialServices_152;OUNoncommercialServices_153;SalesOfUsedFixedAssets_154;TotalExportsOfGoodsAndServices_155;AgricultureForestryFishingProducts_156;MiningAndQuarrying_157;FoodBeveragesAndTobaccoProducts_158;TextilesWearingApparelAndLeather_159;WoodAndPaperProductsAndPrinting_160;CokeAndRefinedPetroleumProducts_161;ChemicalAndPharmaceuticalProducts_162;RubberPlasticsAndOtherMinerals_163;BasicMetalsAndMetalProducts_164;MachineryAndElectricalEquipment_165;ComputerElectronicOpticalProducts_166;TransportEquipment_167;OtherManufacturedProductsIE_168;OtherProducts_169;ConsumptionNonResidentsInNetherlands_170;CifFobAdjustment_171;Total_172;ExportsOfGoodsFromProduction_173;ReExports_174;Total_175;ConsumptionNonResidentsInNetherlands_176;OtherExportsOfServices_177;CifFobAdjustment_178;TotalImportsOfGoodsAndServices_179;AgricultureForestryFishingProducts_180;MiningAndQuarrying_181;FoodBeveragesAndTobaccoProducts_182;TextilesWearingApparelAndLeather_183;WoodAndPaperProductsAndPrinting_184;CokeAndRefinedPetroleumProducts_185;ChemicalAndPharmaceuticalProducts_186;RubberPlasticsAndOtherMinerals_187;BasicMetalsAndMetalProducts_188;MachineryAndElectricalEquipment_189;ComputerElectronicOpticalProducts_190;TransportEquipment_191;OtherManufacturedProductsIE_192;OtherProducts_193;ConsumptionByResidentsAbroad_194;CifFobAdjustment_195;Total_196;ImportsOfGoodsCif_197;CifFobAdjustmentAndReclassification_198;Total_199;ImportOfServicesCif_200;CifFobReclassification_201;Total_202;TaxesOnProducts_203;OtherTaxesOnProduction_204;Total_205;SubsidiesOnProducts_206;OtherSubsidiesOnProduction_207
547;Current prices, seasonally adjusted;2014 3rd quarter;289646.0;169311.0;120293.0;86925.0;33413.0;289646.0;150352.0;120916.0;77442.0;43471.0;29157.0;23023.0;6112.0;239.0;139315.0;103157.0;36122.0;152350.0;32749.0;3048.0;23368.0;3801.0;16659.0;;;;;;;;;;;;1905.0;1003.0;6334.0;82098.0;29967.0;;;;6969.0;13964.0;8943.0;22264.0;;;;;;;37502.0;33660.0;;;;;3839.0;16980.0;17161.0;183.0;169311.0;82303.0;41017.0;17824.0;19983.0;2122.0;;28493.0;169311.0;169311.0;;62637.0;63964.0;168129.0;;2710.0;4220.0;166564.0;120916.0;-2.0;45685.0;29419.0;;16232.0;2710.0;;;-2.0;;;126.0;281.0;;16137.0;120916.0;77442.0;;;;;;;;;;;;;;;;;;;;;;;;;;43471.0;29451.0;14043.0;120916.0;106877.0;14043.0;29157.0;30700.0;5039.0;8619.0;;;;2622.0;1295.0;;;5609.0;86.0;7414.0;;;;1558.0;29157.0;30700.0;1327.0;6460.0;15642.0;7284.0;1558.0;139315.0;;;;;;;;;;;;;;;;;103157.0;;;36122.0;;;;120293.0;;;;;;;;;;;;;;;;;86925.0;;;33413.0;;;;;;;;
548;Current prices, seasonally adjusted;2014 4th quarter;291775.0;171728.0;120035.0;85702.0;34461.0;291775.0;152273.0;121553.0;78092.0;43457.0;30549.0;24791.0;5802.0;127.0;139557.0;102750.0;36788.0;154439.0;33850.0;2762.0;24264.0;4506.0;16880.0;;;;;;;;;;;;1790.0;1087.0;6838.0;82993.0;30477.0;;;;7001.0;13710.0;9045.0;22745.0;;;;;;;37614.0;33745.0;;;;;3869.0;17314.0;17493.0;178.0;171728.0;83099.0;42153.0;17960.0;20009.0;2188.0;;28636.0;171728.0;171728.0;;60860.0;63648.0;168942.0;;2722.0;4897.0;166713.0;121553.0;-5.0;45112.0;30699.0;;17048.0;2327.0;;;-5.0;;;140.0;254.0;;14103.0;121553.0;78092.0;;;;;;;;;;;;;;;;;;;;;;;;;;43457.0;29585.0;13898.0;121553.0;107648.0;13898.0;30549.0;32524.0;5785.0;9264.0;;;;2720.0;1302.0;;;5723.0;89.0;7626.0;;;;1972.0;30549.0;32524.0;1419.0;6768.0;16909.0;7394.0;1972.0;139557.0;;;;;;;;;;;;;;;;;102750.0;;;36788.0;;;;120035.0;;;;;;;;;;;;;;;;;85702.0;;;34461.0;;;;;;;;
549;Current prices, seasonally adjusted;2014;1155930.0;678627.0;477303.0;345187.0;132116.0;1155930.0;603648.0;483486.0;309660.0;173826.0;118012.0;93840.0;24172.0;2150.0;552282.0;410589.0;141693.0;609309.0;132216.0;12222.0;94166.0;17022.0;65571.0;13315.0;1084.0;3900.0;-501.0;10092.0;4358.0;8466.0;6840.0;9555.0;3186.0;5276.0;7424.0;4149.0;25828.0;326994.0;119502.0;79917.0;28688.0;10897.0;27924.0;55231.0;35816.0;88521.0;51591.0;36930.0;8860.0;15507.0;3097.0;9466.0;150099.0;134807.0;78298.0;47578.0;30720.0;56509.0;15292.0;69318.0;70032.0;714.0;678627.0;328743.0;164057.0;71990.0;80640.0;8650.0;564790.0;113837.0;678627.0;678627.0;-6148.0;252897.0;259045.0;672479.0;-8676.0;10773.0;19449.0;663803.0;483486.0;-17.0;180300.0;120162.0;60138.0;65402.0;9577.0;-6148.0;-8676.0;-17.0;60138.0;-1281.0;569.0;1850.0;-14175.0;44682.0;483486.0;309660.0;135789.0;43685.0;33355.0;10330.0;55721.0;13042.0;3626.0;12894.0;8741.0;10757.0;6661.0;36383.0;11553.0;24830.0;171983.0;62533.0;22276.0;13432.0;14897.0;11869.0;25215.0;21761.0;307772.0;13909.0;12021.0;173826.0;117981.0;55845.0;483486.0;427641.0;55845.0;118012.0;123432.0;21052.0;35026.0;17349.0;16466.0;1211.0;9945.0;5253.0;4070.0;1183.0;22346.0;332.0;29478.0;16193.0;12070.0;1215.0;5420.0;118012.0;123432.0;5220.0;26040.0;62901.0;29271.0;5420.0;552282.0;;;;;;;;;;;;;;;12021.0;-2275.0;410589.0;218568.0;192021.0;141693.0;12021.0;131947.0;-2275.0;477303.0;;;;;;;;;;;;;;;13909.0;-2275.0;345187.0;351063.0;-5876.0;132116.0;128515.0;3601.0;80640.0;70032.0;10608.0;8650.0;714.0;7936.0
550;Current prices, seasonally adjusted;2015 1st quarter;294116.0;171938.0;122309.0;86027.0;36423.0;294116.0;144502.0;121106.0;77816.0;43313.0;23314.0;16984.0;6372.0;173.0;149667.0;103650.0;46081.0;154280.0;33164.0;2957.0;23760.0;3556.0;17173.0;;;;;;;;;;;;1997.0;1037.0;6452.0;83492.0;30966.0;;;;7062.0;13748.0;8711.0;22993.0;;;;;;;37642.0;33739.0;;;;;3903.0;17633.0;17806.0;174.0;171938.0;81962.0;43719.0;17778.0;20024.0;2234.0;;28253.0;171938.0;171938.0;;65579.0;68187.0;169248.0;;2735.0;5337.0;166609.0;121106.0;26.0;45481.0;23356.0;;17623.0;9658.0;;;26.0;;;276.0;250.0;;22416.0;121106.0;77816.0;;;;;;;;;;;;;;;;;;;;;;;;;;43313.0;29562.0;13752.0;121106.0;107355.0;13752.0;23314.0;32443.0;5739.0;9134.0;;;;2948.0;1272.0;;;5860.0;96.0;7381.0;;;;9126.0;23314.0;32443.0;1301.0;6394.0;17118.0;7596.0;9126.0;149667.0;;;;;;;;;;;;;;;;;103650.0;;;46081.0;;;;122309.0;;;;;;;;;;;;;;;;;86027.0;;;36423.0;;;;;;;;
551;Current prices, seasonally adjusted;2015 2nd quarter;330608.0;174144.0;156503.0;88386.0;68256.0;330608.0;184123.0;122737.0;79423.0;43333.0;60624.0;54178.0;6390.0;628.0;146429.0;106790.0;39697.0;156363.0;33931.0;3169.0;24263.0;3466.0;17754.0;;;;;;;;;;;;1981.0;1060.0;6509.0;84824.0;31274.0;;;;7168.0;13876.0;9036.0;23477.0;;;;;;;37606.0;33721.0;;;;;3886.0;17776.0;17955.0;180.0;174144.0;82614.0;45077.0;18018.0;20276.0;2191.0;;28609.0;174144.0;174144.0;;68386.0;68495.0;173707.0;;2762.0;5020.0;171417.0;122737.0;21.0;48695.0;61118.0;;18404.0;-28559.0;;;21.0;;;178.0;267.0;;-32966.0;122737.0;79423.0;;;;;;;;;;;;;;;;;;;;;;;;;;43333.0;29507.0;13848.0;122737.0;108883.0;13848.0;60624.0;61480.0;6206.0;9045.0;;;;2984.0;1297.0;;;5767.0;106.0;36160.0;;;;834.0;60624.0;61480.0;1269.0;6496.0;45913.0;7756.0;834.0;146429.0;;;;;;;;;;;;;;;;;106790.0;;;39697.0;;;;156503.0;;;;;;;;;;;;;;;;;88386.0;;;68256.0;;;;;;;;
552;Current prices, seasonally adjusted;2015 3rd quarter;303230.0;176415.0;126669.0;88600.0;38095.0;303230.0;157027.0;123468.0;79808.0;43665.0;32494.0;26196.0;6240.0;961.0;146136.0;105695.0;40443.0;158384.0;33899.0;3328.0;24053.0;3335.0;17802.0;;;;;;;;;;;;1880.0;1056.0;6509.0;86599.0;31899.0;;;;7228.0;13672.0;9306.0;24488.0;;;;;;;37871.0;33901.0;;;;;3963.0;18070.0;18257.0;187.0;176415.0;82929.0;46151.0;18347.0;20624.0;2231.0;;28872.0;176415.0;176415.0;;63245.0;67651.0;172163.0;;2821.0;4297.0;170617.0;123468.0;27.0;47187.0;33390.0;;17095.0;2348.0;;;27.0;;;190.0;258.0;;13322.0;123468.0;79808.0;;;;;;;;;;;;;;;;;;;;;;;;;;43665.0;29841.0;13847.0;123468.0;109626.0;13847.0;32494.0;33305.0;6227.0;9161.0;;;;3223.0;1299.0;;;5904.0;120.0;7385.0;;;;824.0;32494.0;33305.0;1207.0;6510.0;17887.0;7701.0;824.0;146136.0;;;;;;;;;;;;;;;;;105695.0;;;40443.0;;;;126669.0;;;;;;;;;;;;;;;;;88600.0;;;38095.0;;;;;;;;
553;Current prices, seasonally adjusted;2015 4th quarter;304535.0;176717.0;127716.0;88865.0;38899.0;304535.0;158855.0;123413.0;79862.0;43557.0;34703.0;28560.0;6162.0;619.0;145615.0;104121.0;41529.0;158608.0;33447.0;3180.0;23539.0;2456.0;18203.0;;;;;;;;;;;;1842.0;1067.0;6717.0;87202.0;32137.0;;;;7316.0;13628.0;9235.0;24879.0;;;;;;;37975.0;33931.0;;;;;4035.0;18149.0;18332.0;181.0;176717.0;83444.0;45148.0;18838.0;20941.0;2210.0;;29443.0;176717.0;176717.0;;66688.0;70288.0;173142.0;;2779.0;5315.0;170535.0;123413.0;24.0;47094.0;35313.0;;15256.0;2630.0;;;24.0;;;157.0;322.0;;11373.0;123413.0;79862.0;;;;;;;;;;;;;;;;;;;;;;;;;;43557.0;29646.0;13936.0;123413.0;109471.0;13936.0;34703.0;35537.0;6444.0;9232.0;;;;4886.0;1356.0;;;5855.0;119.0;7636.0;;;;811.0;34703.0;35537.0;1162.0;6744.0;19649.0;7959.0;811.0;145615.0;;;;;;;;;;;;;;;;;104121.0;;;41529.0;;;;127716.0;;;;;;;;;;;;;;;;;88865.0;;;38899.0;;;;;;;;
554;Current prices, seasonally adjusted;2015;1232883.0;699175.0;533708.0;352217.0;181491.0;1232883.0;645633.0;490626.0;316815.0;173811.0;152468.0;127303.0;25165.0;2539.0;587250.0;419958.0;167292.0;627626.0;134387.0;12627.0;95632.0;12746.0;70958.0;13457.0;1094.0;3837.0;1334.0;12200.0;4354.0;8446.0;7751.0;9598.0;3449.0;5438.0;7708.0;4220.0;26128.0;342154.0;126257.0;83548.0;30824.0;11885.0;28817.0;54915.0;36277.0;95888.0;54992.0;40896.0;9511.0;17764.0;3647.0;9974.0;151085.0;135300.0;79079.0;47534.0;31545.0;56221.0;15785.0;71549.0;72272.0;723.0;699175.0;330994.0;180086.0;72918.0;81775.0;8857.0;583998.0;115177.0;699175.0;699175.0;-10622.0;263898.0;274520.0;688553.0;-8915.0;11097.0;20012.0;679638.0;490626.0;106.0;189118.0;155007.0;34111.0;67741.0;-14199.0;-10622.0;-8915.0;106.0;34111.0;-296.0;801.0;1097.0;-19270.0;14545.0;490626.0;316815.0;139190.0;45074.0;34621.0;10453.0;58329.0;13664.0;3681.0;13658.0;8740.0;11702.0;6884.0;35787.0;11646.0;24141.0;176481.0;64518.0;23778.0;13973.0;15211.0;11841.0;24448.0;22712.0;315671.0;14328.0;13184.0;173811.0;118463.0;55348.0;490626.0;435278.0;55348.0;152468.0;163953.0;24578.0;36542.0;17507.0;17643.0;1392.0;14026.0;5247.0;4104.0;1143.0;23469.0;440.0;59651.0;22764.0;36168.0;719.0;11485.0;152468.0;163953.0;4914.0;26136.0;101960.0;30943.0;11485.0;587250.0;;;;;;;;;;;;;;;13184.0;-2304.0;419958.0;219812.0;200146.0;167292.0;13184.0;156412.0;-2304.0;533708.0;;;;;;;;;;;;;;;14328.0;-2304.0;352217.0;358120.0;-5903.0;181491.0;177892.0;3599.0;81775.0;72272.0;9503.0;8857.0;723.0;8134.0
555;Current prices, seasonally adjusted;2016 1st quarter;299808.0;177497.0;122375.0;83828.0;38611.0;299808.0;157361.0;123206.0;79568.0;43616.0;34001.0;27796.0;6202.0;232.0;142464.0;102512.0;39988.0;158639.0;33480.0;3133.0;23380.0;2123.0;18345.0;;;;;;;;;;;;1888.0;1051.0;6915.0;86826.0;32216.0;;;;7360.0;12922.0;9304.0;25020.0;;;;;;;38339.0;34282.0;;;;;4047.0;18839.0;19039.0;202.0;177497.0;84589.0;44371.0;19270.0;21553.0;2268.0;;29056.0;177497.0;177497.0;;63956.0;70432.0;171047.0;;2763.0;4948.0;168868.0;123206.0;30.0;45713.0;34184.0;;18684.0;1377.0;;;30.0;;;167.0;467.0;;11193.0;123206.0;79568.0;;;;;;;;;;;;;;;;;;;;;;;;;;43616.0;29466.0;14145.0;123206.0;109061.0;14145.0;34001.0;34774.0;6971.0;9394.0;;;;3655.0;1225.0;;;5724.0;96.0;7683.0;;;;747.0;34001.0;34774.0;1161.0;6867.0;18997.0;7734.0;747.0;142464.0;;;;;;;;;;;;;;;;;102512.0;;;39988.0;;;;122375.0;;;;;;;;;;;;;;;;;83828.0;;;38611.0;;;;;;;;
556;Current prices, seasonally adjusted;2016 2nd quarter;304211.0;179080.0;125000.0;87664.0;37202.0;304211.0;159989.0;124371.0;80254.0;44127.0;34938.0;28749.0;6190.0;634.0;144036.0;104495.0;39580.0;160489.0;33814.0;3106.0;23772.0;2164.0;18613.0;;;;;;;;;;;;1934.0;1056.0;6928.0;87846.0;32432.0;;;;7352.0;13192.0;9295.0;25578.0;;;;;;;38802.0;34705.0;;;;;4099.0;18639.0;18919.0;277.0;179080.0;85366.0;45315.0;19066.0;21508.0;2406.0;;29226.0;179080.0;179080.0;;65408.0;69791.0;174527.0;;2917.0;4511.0;172945.0;124371.0;29.0;48568.0;35583.0;;16832.0;2378.0;;;29.0;;;193.0;281.0;;12976.0;124371.0;80254.0;;;;;;;;;;;;;;;;;;;;;;;;;;44127.0;30036.0;14117.0;124371.0;110252.0;14117.0;34938.0;35665.0;7328.0;9431.0;;;;4184.0;1242.0;;;5677.0;113.0;7716.0;;;;701.0;34938.0;35665.0;1154.0;6832.0;19970.0;7721.0;701.0;144036.0;;;;;;;;;;;;;;;;;104495.0;;;39580.0;;;;125000.0;;;;;;;;;;;;;;;;;87664.0;;;37202.0;;;;;;;;
557;Current prices, seasonally adjusted;2016 3rd quarter;307320.0;180867.0;126333.0;88455.0;37809.0;307320.0;161506.0;125276.0;81011.0;44276.0;35053.0;28762.0;6264.0;1160.0;145749.0;106059.0;39680.0;161877.0;33939.0;3422.0;23377.0;1991.0;18421.0;;;;;;;;;;;;1956.0;1026.0;7120.0;88841.0;32761.0;;;;7537.0;13312.0;9289.0;25944.0;;;;;;;39069.0;34955.0;;;;;4110.0;19044.0;19283.0;233.0;180867.0;86108.0;45907.0;19580.0;21954.0;2331.0;;29372.0;180867.0;180867.0;;63723.0;69641.0;175078.0;;3042.0;4993.0;173104.0;125276.0;33.0;47852.0;36190.0;;17604.0;1871.0;;;33.0;;;152.0;260.0;;11186.0;125276.0;81011.0;;;;;;;;;;;;;;;;;;;;;;;;;;44276.0;30004.0;14298.0;125276.0;110984.0;14298.0;35053.0;35773.0;8097.0;9454.0;;;;3557.0;1261.0;;;5654.0;120.0;7664.0;;;;728.0;35053.0;35773.0;1101.0;6826.0;20169.0;7695.0;728.0;145749.0;;;;;;;;;;;;;;;;;106059.0;;;39680.0;;;;126333.0;;;;;;;;;;;;;;;;;88455.0;;;37809.0;;;;;;;;
558;Current prices, seasonally adjusted;2016 4th quarter;313016.0;182886.0;130079.0;91469.0;38662.0;313016.0;163289.0;126724.0;82208.0;44526.0;35058.0;28922.0;6161.0;1422.0;149731.0;109287.0;40472.0;163515.0;34368.0;3661.0;23505.0;1863.0;18632.0;;;;;;;;;;;;1972.0;1063.0;7182.0;90090.0;33447.0;;;;7722.0;13019.0;9695.0;26203.0;;;;;;;39076.0;34938.0;;;;;4132.0;19426.0;19704.0;273.0;182886.0;86558.0;46925.0;19797.0;22172.0;2427.0;;29751.0;182886.0;182886.0;;68057.0;72824.0;178058.0;;2816.0;1484.0;179363.0;126724.0;36.0;52585.0;36503.0;;17818.0;1810.0;;;36.0;;;236.0;678.0;;15821.0;126724.0;82208.0;;;;;;;;;;;;;;;;;;;;;;;;;;44526.0;30240.0;14311.0;126724.0;112404.0;14311.0;35058.0;35802.0;8139.0;9521.0;;;;3486.0;1291.0;;;5477.0;115.0;7761.0;;;;725.0;35058.0;35802.0;1112.0;7050.0;20036.0;7575.0;725.0;149731.0;;;;;;;;;;;;;;;;;109287.0;;;40472.0;;;;130079.0;;;;;;;;;;;;;;;;;91469.0;;;38662.0;;;;;;;;
559;Current prices, seasonally adjusted;2016;1224701.0;720175.0;504526.0;351956.0;152570.0;1224701.0;642011.0;499586.0;323097.0;176489.0;138952.0;114109.0;24843.0;3473.0;582690.0;422922.0;159768.0;644312.0;135595.0;13424.0;93991.0;8128.0;73940.0;13968.0;1132.0;3983.0;1302.0;13640.0;4810.0;9079.0;7244.0;9730.0;3542.0;5510.0;7735.0;4188.0;28180.0;353424.0;130779.0;86726.0;31135.0;12918.0;30005.0;52353.0;37535.0;102752.0;56939.0;45813.0;11415.0;19734.0;4348.0;10316.0;155293.0;138906.0;80772.0;48156.0;32616.0;58134.0;16387.0;75863.0;76854.0;991.0;720175.0;342642.0;182456.0;77672.0;87119.0;9447.0;602770.0;117405.0;720175.0;720175.0;-21362.0;261144.0;282506.0;698813.0;-4243.0;11538.0;15781.0;694570.0;499586.0;130.0;195114.0;142425.0;52689.0;70966.0;7198.0;-21362.0;-4243.0;130.0;52689.0;-938.0;748.0;1686.0;73.0;51824.0;499586.0;323097.0;140543.0;45992.0;35337.0;10655.0;59210.0;13794.0;3605.0;14434.0;8584.0;11809.0;6984.0;35341.0;11329.0;24012.0;182826.0;65945.0;25363.0;14450.0;15327.0;11888.0;25936.0;23917.0;323369.0;14335.0;14607.0;176489.0;119655.0;56834.0;499586.0;442752.0;56834.0;138952.0;141854.0;30573.0;37734.0;18358.0;17439.0;1937.0;14784.0;5019.0;3990.0;1029.0;22548.0;441.0;30755.0;18271.0;11793.0;691.0;2902.0;138952.0;141854.0;4523.0;27600.0;79044.0;30687.0;2902.0;582690.0;;;;;;;;;;;;;;;14607.0;-2302.0;422922.0;219389.0;203533.0;159768.0;14607.0;147463.0;-2302.0;504526.0;;;;;;;;;;;;;;;14335.0;-2302.0;351956.0;357747.0;-5791.0;152570.0;149081.0;3489.0;87119.0;76854.0;10265.0;9447.0;991.0;8456.0
560;Current prices, seasonally adjusted;2017 1st quarter;322249.0;184685.0;137577.0;96514.0;41012.0;322249.0;164034.0;127645.0;83036.0;44610.0;35998.0;29771.0;6235.0;413.0;158185.0;115729.0;42431.0;165187.0;34997.0;3558.0;24077.0;2009.0;19170.0;;;;;;;;;;;;1851.0;1073.0;7343.0;90989.0;33843.0;;;;7735.0;12785.0;10071.0;26553.0;;;;;;;39218.0;35030.0;;;;;4179.0;19476.0;19744.0;269.0;184685.0;86966.0;47915.0;19889.0;22345.0;2473.0;;29754.0;184685.0;184685.0;;70700.0;74147.0;181341.0;;2839.0;4220.0;179996.0;127645.0;28.0;52382.0;36379.0;;19215.0;1419.0;;;28.0;;;160.0;1071.0;;16319.0;127645.0;83036.0;;;;;;;;;;;;;;;;;;;;;;;;;;44610.0;30442.0;14171.0;127645.0;113466.0;14171.0;35998.0;36697.0;8332.0;9539.0;;;;3857.0;1302.0;;;5736.0;51.0;7868.0;;;;682.0;35998.0;36697.0;1184.0;6378.0;21298.0;7809.0;682.0;158185.0;;;;;;;;;;;;;;;;;115729.0;;;42431.0;;;;137577.0;;;;;;;;;;;;;;;;;96514.0;;;41012.0;;;;;;;;
561;Current prices, seasonally adjusted;2017 2nd quarter;324901.0;186823.0;138138.0;96176.0;42171.0;324901.0;166619.0;129242.0;83912.0;45342.0;36348.0;30305.0;6050.0;950.0;158431.0;114637.0;43800.0;167217.0;35678.0;3646.0;24664.0;1990.0;19735.0;;;;;;;;;;;;1884.0;1055.0;7383.0;91735.0;33914.0;;;;7713.0;12696.0;10310.0;27108.0;;;;;;;39790.0;35597.0;;;;;4203.0;19636.0;19930.0;286.0;186823.0;88247.0;48658.0;20151.0;22639.0;2479.0;;29926.0;186823.0;186823.0;;73199.0;77364.0;182497.0;;2945.0;4654.0;180825.0;129242.0;58.0;51536.0;37318.0;;18461.0;1629.0;;;58.0;;;178.0;161.0;;12734.0;129242.0;83912.0;;;;;;;;;;;;;;;;;;;;;;;;;;45342.0;31005.0;14359.0;129242.0;114885.0;14359.0;36348.0;37042.0;8478.0;9500.0;;;;3961.0;1263.0;;;5859.0;37.0;7945.0;;;;676.0;36348.0;37042.0;1157.0;6487.0;21631.0;7781.0;676.0;158431.0;;;;;;;;;;;;;;;;;114637.0;;;43800.0;;;;138138.0;;;;;;;;;;;;;;;;;96176.0;;;42171.0;;;;;;;;
562;Current prices, seasonally adjusted;2017 3rd quarter;328589.0;188758.0;139922.0;97104.0;43054.0;328589.0;169203.0;130496.0;85110.0;45399.0;38131.0;31616.0;6496.0;560.0;159580.0;115875.0;43700.0;168984.0;36089.0;3760.0;24772.0;1898.0;19991.0;;;;;;;;;;;;1832.0;1063.0;7548.0;93051.0;34497.0;;;;7703.0;12791.0;10504.0;27546.0;;;;;;;39832.0;35569.0;;;;;4262.0;19796.0;20088.0;284.0;188758.0;89049.0;49186.0;20261.0;22799.0;2500.0;;30075.0;188758.0;188758.0;;72107.0;75336.0;185645.0;;2815.0;4522.0;183912.0;130496.0;58.0;53375.0;38663.0;;18771.0;646.0;;;58.0;;;145.0;270.0;;14873.0;130496.0;85110.0;;;;;;;;;;;;;;;;;;;;;;;;;;45399.0;31117.0;14305.0;130496.0;116194.0;14305.0;38131.0;38821.0;8705.0;9520.0;;;;5351.0;1332.0;;;5975.0;53.0;7902.0;;;;693.0;38131.0;38821.0;1158.0;7313.0;22595.0;7773.0;693.0;159580.0;;;;;;;;;;;;;;;;;115875.0;;;43700.0;;;;139922.0;;;;;;;;;;;;;;;;;97104.0;;;43054.0;;;;;;;;
