ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
9853;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 10001 - 20000 inw.;
9854;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 5001 - 10000 inw.;
9855;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 2001 - 5000 inw.;
9856;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 1001 - 2000 inw.;
9857;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 501 - 1000 inw.;
9858;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Utrecht, gem. 500 en minder inw.;
9859;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 100001 en meer inw.;
9860;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Amsterdam;
9861;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Haarlem;
9862;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 50001 - 100000 inw.;
9863;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Hilversum;
9864;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 20001 - 50000 inw.;
9865;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Alkmaar;
9866;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Bussum;
9867;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Haarlemmermeer;
9868;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Helder (Den);
9869;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Velsen;
9870;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zaandam;
9871;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 10001 - 20000 inw.;
9872;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 5001 - 10000 inw.;
9873;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 2001 - 5000 inw.;
9874;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 1001 - 2000 inw.;
9875;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 501 - 1000 inw.;
9876;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 500 en minder inw.;
9877;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 100001 en meer inw.;
9878;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;'s-Gravenhage;
9879;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Rotterdam;
9880;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 50001 - 100000 inw.;
9881;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Delft;
9882;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Dordrecht;
9883;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Leiden;
9884;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Schiedam;
9885;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 20001 - 50000 inw.;
9886;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Gouda;
9887;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Vlaardingen;
9888;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 10001 - 20000 inw.;
9889;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 5001 - 10000 inw.;
9890;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 2001 - 5000 inw.;
9891;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 1001 - 2000 inw.;
9892;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 501 - 1000 inw.;
9893;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 500 en minder inw.;
9894;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 20001 - 50000 inw.;
9895;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Vlissingen;
9896;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 10001 - 20000 inw.;
9897;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 5001 - 10000 inw.;
9898;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 2001 - 5000 inw.;
9899;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 1001 - 2000 inw.;
9900;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 501 - 1000 inw.;
9901;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Zeeland, gem. 500 en minder inw.;
9902;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 50001 - 100000 inw.;
9903;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Eindhoven;
9904;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Tilburg;
9905;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 20001 - 50000 inw.;
9906;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Bergen op Zoom;
9907;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Breda;
9908;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Helmond;
9909;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;'s-Hertogenbosch;
9910;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Roosendaal en Nispen;
9911;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 10001 - 20000 inw.;
9912;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 5001 - 10000 inw.;
9913;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 2001 - 5000 inw.;
9914;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 1001 - 2000 inw.;
9915;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 501 - 1000 inw.;
9916;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 50001 - 100000 inw.;
9917;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Maastricht;
9918;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 20001 - 50000 inw.;
9919;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Heerlen;
9920;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Kerkrade;
9921;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Venlo;
9922;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 10001 - 20000 inw.;
9923;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 5001 - 10000 inw.;
9924;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 2001 - 5000 inw.;
9925;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 1001 - 2000 inw.;
9926;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 501 - 1000 inw.;
9927;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Totaal van alle woningen;Moreel ongunstige situatie aanwezig;Limburg, gem. 500 en minder inw.;
9928;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Nederland;1638.0
9929;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen (provincie);98.0
9930;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland;123.0
9931;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe;139.0
9932;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Overijssel;164.0
9933;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gelderland;231.0
9934;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Utrecht (provincie);63.0
9935;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Noord-Holland;210.0
9936;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Zuid-Holland;333.0
9937;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Zeeland;58.0
9938;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Noord-Brabant;194.0
9939;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Limburg;25.0
9940;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met meer dan 100000 inwoners;250.0
9941;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 50001 - 100000 inwoners;82.0
9942;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 20001 - 50000 inwoners;148.0
9943;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 10001 - 20000 inwoners;276.0
9944;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 5001 - 10000 inwoners;370.0
9945;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 2001 - 5000 inwoners;363.0
9946;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 1001 - 2000 inwoners;122.0
9947;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 501 - 1000 inwoners;21.0
9948;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Gemeenten met 500 of minder inwoners;6.0
9949;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 100001 en meer inw.;10.0
9950;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen;10.0
9951;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 10001 - 20000 inw.;34.0
9952;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 5001 - 10000 inw.;28.0
9953;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 2001 - 5000 inw.;23.0
9954;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Groningen, gem. 1001 - 2000 inw.;3.0
9955;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 20001 - 50000 inw.;5.0
9956;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Leeuwarden;5.0
9957;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 10001 - 20000 inw.;85.0
9958;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 5001 - 10000 inw.;22.0
9959;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 2001 - 5000 inw.;9.0
9960;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 1001 - 2000 inw.;1.0
9961;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Friesland, gem. 501 - 1000 inw.;1.0
9962;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 20001 - 50000 inw.;28.0
9963;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Emmen;28.0
9964;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 10001 - 20000 inw.;18.0
9965;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 5001 - 10000 inw.;43.0
9966;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 2001 - 5000 inw.;50.0
9967;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Drenthe, gem. 1001 - 2000 inw.;0.0
9968;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Overijssel, gem. 50001 - 100000 inw.;2.0
9969;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Enschede;2.0
9970;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Overijssel, gem. 20001 - 50000 inw.;18.0
9971;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Almelo;4.0
9972;Woningen bewoond door 6 personen;Woningen zonder echtpaar;Woningen met 1 slaapruimte;Totaal van alle woningen;Deventer;4.0
