ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
5107;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2009/'10;10370.0;9600.0;30.0;740.0;910.0;3520.0;1900.0;4050.0;750.0;3020.0;1820.0;4010.0;20.0;;;;140.0;490.0;70.0;40.0
5108;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Amsterdam;2006/'07;3320.0;3140.0;20.0;170.0;290.0;1140.0;570.0;1330.0;250.0;1010.0;550.0;1330.0;;20.0;;0.0;40.0;110.0;10.0;
5109;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Amsterdam;2007/'08;3380.0;3190.0;;190.0;230.0;1170.0;550.0;1440.0;190.0;1040.0;530.0;1430.0;;;0.0;;40.0;130.0;20.0;
5110;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Amsterdam;2008/'09;3460.0;3170.0;20.0;270.0;270.0;1240.0;500.0;1440.0;200.0;1050.0;490.0;1440.0;20.0;0.0;;0.0;60.0;190.0;20.0;
5111;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Amsterdam;2009/'10;3240.0;3040.0;20.0;180.0;240.0;1120.0;540.0;1350.0;180.0;1000.0;520.0;1340.0;20.0;;0.0;0.0;40.0;120.0;10.0;
5112;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Rotterdam;2006/'07;3660.0;3410.0;10.0;240.0;420.0;1310.0;690.0;1240.0;390.0;1120.0;660.0;1240.0;;;0.0;;30.0;180.0;30.0;
5113;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Rotterdam;2007/'08;3870.0;3560.0;;310.0;400.0;1360.0;730.0;1380.0;370.0;1110.0;700.0;1370.0;0.0;;0.0;0.0;30.0;250.0;20.0;10.0
5114;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Rotterdam;2008/'09;3860.0;3500.0;;360.0;480.0;1390.0;640.0;1360.0;440.0;1100.0;610.0;1350.0;;;;;40.0;290.0;30.0;
5115;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Rotterdam;2009/'10;3720.0;3460.0;;250.0;410.0;1280.0;700.0;1330.0;390.0;1100.0;670.0;1310.0;0.0;;0.0;;20.0;180.0;30.0;10.0
5116;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Den Haag;2006/'07;2260.0;2080.0;;170.0;100.0;800.0;520.0;840.0;90.0;670.0;490.0;830.0;0.0;;;;10.0;120.0;20.0;10.0
5117;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Den Haag;2007/'08;2210.0;2020.0;0.0;190.0;100.0;800.0;480.0;830.0;90.0;650.0;460.0;820.0;0.0;0.0;0.0;0.0;10.0;150.0;20.0;10.0
5118;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Den Haag;2008/'09;2420.0;2140.0;0.0;280.0;140.0;900.0;460.0;920.0;120.0;690.0;440.0;890.0;0.0;0.0;0.0;0.0;20.0;210.0;20.0;20.0
5119;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Den Haag;2009/'10;2350.0;2170.0;0.0;190.0;160.0;820.0;470.0;900.0;140.0;700.0;450.0;880.0;0.0;0.0;0.0;0.0;30.0;130.0;20.0;10.0
5120;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (stad);2006/'07;1150.0;1060.0;;90.0;100.0;400.0;160.0;490.0;80.0;340.0;150.0;490.0;0.0;0.0;;0.0;20.0;70.0;;
5121;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (stad);2007/'08;1170.0;1070.0;;110.0;80.0;380.0;150.0;560.0;70.0;300.0;140.0;560.0;0.0;;;0.0;20.0;80.0;;
5122;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (stad);2008/'09;1130.0;1010.0;0.0;110.0;100.0;350.0;130.0;550.0;70.0;280.0;120.0;540.0;0.0;0.0;0.0;0.0;20.0;70.0;;
5123;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (stad);2009/'10;1060.0;930.0;;130.0;100.0;290.0;190.0;480.0;50.0;220.0;180.0;480.0;0.0;0.0;;0.0;50.0;70.0;;
5124;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;17210.0;15400.0;30.0;1780.0;1090.0;5710.0;2950.0;7450.0;920.0;4290.0;2800.0;7390.0;;10.0;;;170.0;1410.0;140.0;60.0
5125;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;17100.0;14990.0;20.0;2100.0;990.0;5640.0;3140.0;7330.0;800.0;4030.0;2920.0;7240.0;;;;;190.0;1610.0;210.0;90.0
5126;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;17530.0;15160.0;30.0;2350.0;1220.0;5670.0;3250.0;7380.0;930.0;3910.0;3010.0;7310.0;20.0;;;;270.0;1760.0;240.0;70.0
5127;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;16980.0;15190.0;10.0;1770.0;1180.0;5250.0;3240.0;7320.0;1000.0;3950.0;2990.0;7260.0;10.0;;;0.0;170.0;1290.0;250.0;60.0
5128;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2006/'07;73640.0;63530.0;100.0;10010.0;3060.0;23440.0;13850.0;33290.0;2490.0;15320.0;12800.0;32910.0;20.0;40.0;20.0;20.0;540.0;8080.0;1040.0;360.0
5129;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2007/'08;72850.0;61570.0;70.0;11220.0;2700.0;23350.0;14130.0;32670.0;2030.0;14420.0;12830.0;32280.0;10.0;20.0;20.0;20.0;660.0;8910.0;1290.0;370.0
5130;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2008/'09;74900.0;62270.0;60.0;12570.0;3590.0;23770.0;14840.0;32710.0;2450.0;14180.0;13330.0;32310.0;30.0;;10.0;20.0;1110.0;9580.0;1500.0;380.0
5131;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gemeenten < 100 000 inwoners;2009/'10;72890.0;62870.0;70.0;9950.0;3370.0;22450.0;15020.0;32060.0;2520.0;14970.0;13670.0;31720.0;20.0;10.0;20.0;10.0;820.0;7470.0;1330.0;330.0
5132;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Woongemeente onbekend;2006/'07;200.0;180.0;0.0;20.0;10.0;60.0;40.0;80.0;10.0;40.0;40.0;80.0;0.0;0.0;0.0;0.0;;20.0;;
5133;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Woongemeente onbekend;2007/'08;210.0;190.0;0.0;20.0;20.0;70.0;40.0;90.0;20.0;50.0;40.0;90.0;0.0;0.0;0.0;0.0;;20.0;;
5134;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Woongemeente onbekend;2008/'09;220.0;190.0;0.0;30.0;20.0;80.0;40.0;90.0;20.0;60.0;40.0;80.0;0.0;0.0;0.0;0.0;;20.0;;
5135;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Woongemeente onbekend;2009/'10;180.0;160.0;0.0;20.0;;50.0;50.0;70.0;;40.0;40.0;70.0;0.0;0.0;0.0;0.0;;10.0;;
5136;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Nederland (LD);2006/'07;11330.0;10440.0;;880.0;390.0;3630.0;1790.0;5520.0;340.0;2910.0;1700.0;5500.0;0.0;0.0;;;50.0;720.0;90.0;20.0
5137;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Nederland (LD);2007/'08;11200.0;10040.0;10.0;1160.0;350.0;3570.0;1900.0;5370.0;270.0;2630.0;1790.0;5350.0;;;;;90.0;940.0;110.0;20.0
5138;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Nederland (LD);2008/'09;11490.0;10150.0;;1340.0;600.0;3710.0;2180.0;5010.0;400.0;2730.0;2040.0;4980.0;;;;0.0;200.0;970.0;140.0;20.0
5139;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Nederland (LD);2009/'10;11130.0;10270.0;;850.0;580.0;3400.0;2180.0;4980.0;460.0;2780.0;2080.0;4970.0;;;;;120.0;620.0;100.0;10.0
5140;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Oost-Nederland (LD);2006/'07;24030.0;20930.0;30.0;3070.0;950.0;7820.0;4680.0;10580.0;790.0;5290.0;4360.0;10490.0;10.0;;;;150.0;2520.0;310.0;90.0
5141;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Oost-Nederland (LD);2007/'08;23740.0;20250.0;20.0;3460.0;820.0;7740.0;4770.0;10410.0;650.0;4950.0;4360.0;10300.0;;;;;160.0;2790.0;400.0;110.0
5142;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Oost-Nederland (LD);2008/'09;24260.0;20420.0;30.0;3810.0;1090.0;7550.0;5240.0;10380.0;770.0;4650.0;4720.0;10290.0;20.0;;;;300.0;2900.0;520.0;90.0
5143;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Oost-Nederland (LD);2009/'10;23280.0;20200.0;20.0;3050.0;940.0;7220.0;5080.0;10040.0;740.0;4880.0;4650.0;9950.0;10.0;;;;200.0;2340.0;430.0;90.0
5144;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;West-Nederland (LD);2006/'07;44120.0;38040.0;90.0;6000.0;2540.0;14800.0;8460.0;18330.0;2070.0;10070.0;7800.0;18090.0;10.0;60.0;10.0;10.0;460.0;4670.0;650.0;220.0
5145;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;West-Nederland (LD);2007/'08;44180.0;37510.0;40.0;6630.0;2280.0;14850.0;8410.0;18650.0;1780.0;9700.0;7630.0;18390.0;;20.0;;;500.0;5130.0;760.0;250.0
5146;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;West-Nederland (LD);2008/'09;45450.0;37820.0;60.0;7570.0;2850.0;15390.0;8160.0;19060.0;2070.0;9720.0;7280.0;18750.0;40.0;;10.0;10.0;740.0;5670.0;870.0;290.0
5147;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;West-Nederland (LD);2009/'10;44280.0;38020.0;50.0;6210.0;2710.0;14360.0;8410.0;18800.0;2030.0;9910.0;7540.0;18540.0;30.0;10.0;;;650.0;4440.0;860.0;250.0
5148;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2006/'07;21750.0;19200.0;40.0;2510.0;1180.0;6550.0;3800.0;10220.0;1030.0;4480.0;3590.0;10100.0;;10.0;10.0;;150.0;2060.0;190.0;110.0
5149;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2007/'08;21470.0;18580.0;20.0;2870.0;1050.0;6560.0;4100.0;9770.0;850.0;4280.0;3800.0;9660.0;;;;;190.0;2280.0;290.0;110.0
5150;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2008/'09;22090.0;18850.0;20.0;3220.0;1260.0;6680.0;4250.0;9900.0;970.0;4110.0;3960.0;9810.0;;;;;290.0;2560.0;280.0;90.0
5151;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Nederland (LD);2009/'10;21550.0;19170.0;20.0;2360.0;1230.0;6240.0;4480.0;9600.0;1040.0;4380.0;4210.0;9530.0;10.0;;;;170.0;1850.0;260.0;70.0
5152;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Groningen (PV);2006/'07;3410.0;3210.0;;190.0;150.0;1110.0;480.0;1660.0;130.0;960.0;460.0;1660.0;0.0;0.0;;0.0;20.0;150.0;20.0;
5153;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Groningen (PV);2007/'08;3300.0;2990.0;;310.0;150.0;1110.0;490.0;1550.0;100.0;890.0;460.0;1550.0;0.0;0.0;;0.0;60.0;220.0;30.0;
5154;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Groningen (PV);2008/'09;3430.0;3050.0;0.0;380.0;240.0;1210.0;510.0;1490.0;110.0;980.0;480.0;1480.0;0.0;0.0;0.0;0.0;120.0;230.0;30.0;
5155;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Groningen (PV);2009/'10;3400.0;3160.0;;240.0;240.0;1150.0;600.0;1410.0;170.0;1000.0;580.0;1410.0;0.0;;0.0;;70.0;160.0;20.0;
5156;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Friesland (PV);2006/'07;4690.0;4280.0;0.0;420.0;120.0;1510.0;670.0;2400.0;110.0;1150.0;620.0;2390.0;0.0;0.0;0.0;0.0;;360.0;50.0;
5157;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Friesland (PV);2007/'08;4560.0;4050.0;;510.0;100.0;1450.0;730.0;2280.0;90.0;1010.0;690.0;2260.0;0.0;;;;10.0;440.0;40.0;20.0
5158;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Friesland (PV);2008/'09;4740.0;4210.0;;520.0;210.0;1440.0;1090.0;2000.0;190.0;1030.0;1010.0;1990.0;;;;0.0;20.0;410.0;80.0;
5159;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Friesland (PV);2009/'10;4530.0;4180.0;;350.0;180.0;1300.0;1070.0;1990.0;170.0;1020.0;1000.0;1980.0;;0.0;;;10.0;270.0;60.0;
5160;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Drenthe (PV);2006/'07;3230.0;2950.0;;270.0;120.0;1010.0;640.0;1450.0;100.0;800.0;610.0;1450.0;0.0;0.0;0.0;;20.0;220.0;30.0;
5161;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Drenthe (PV);2007/'08;3340.0;3000.0;;340.0;100.0;1020.0;680.0;1550.0;80.0;740.0;640.0;1540.0;;;0.0;;20.0;280.0;40.0;
5162;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Drenthe (PV);2008/'09;3320.0;2890.0;;430.0;150.0;1060.0;590.0;1520.0;100.0;730.0;550.0;1520.0;0.0;0.0;;0.0;60.0;330.0;40.0;
5163;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Drenthe (PV);2009/'10;3200.0;2940.0;0.0;260.0;160.0;950.0;520.0;1570.0;120.0;760.0;490.0;1570.0;0.0;0.0;0.0;0.0;40.0;200.0;20.0;
5164;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Overijssel (PV);2006/'07;7890.0;6920.0;;970.0;280.0;2560.0;1490.0;3550.0;240.0;1720.0;1420.0;3530.0;;;;0.0;40.0;840.0;70.0;20.0
5165;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Overijssel (PV);2007/'08;7680.0;6650.0;;1030.0;240.0;2520.0;1480.0;3440.0;190.0;1650.0;1390.0;3420.0;0.0;;0.0;;60.0;870.0;80.0;20.0
5166;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Overijssel (PV);2008/'09;7860.0;6660.0;;1200.0;330.0;2400.0;1630.0;3500.0;210.0;1490.0;1480.0;3480.0;0.0;0.0;;;120.0;920.0;150.0;20.0
5167;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Overijssel (PV);2009/'10;7660.0;6720.0;;940.0;340.0;2300.0;1730.0;3290.0;250.0;1590.0;1620.0;3270.0;0.0;0.0;;0.0;90.0;710.0;120.0;20.0
5168;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Flevoland (PV);2006/'07;3180.0;2890.0;;290.0;130.0;1080.0;510.0;1460.0;100.0;850.0;490.0;1450.0;0.0;;0.0;0.0;30.0;230.0;30.0;
5169;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Flevoland (PV);2007/'08;3030.0;2700.0;0.0;330.0;100.0;1080.0;540.0;1310.0;80.0;810.0;500.0;1300.0;0.0;0.0;0.0;0.0;20.0;270.0;40.0;10.0
5170;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Flevoland (PV);2008/'09;3160.0;2800.0;;360.0;140.0;1020.0;710.0;1290.0;120.0;750.0;650.0;1280.0;0.0;0.0;0.0;;20.0;270.0;60.0;
5171;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Flevoland (PV);2009/'10;2980.0;2690.0;;280.0;110.0;1000.0;600.0;1270.0;90.0;780.0;560.0;1260.0;0.0;;0.0;0.0;20.0;220.0;40.0;10.0
5172;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gelderland (PV);2006/'07;12960.0;11130.0;20.0;1810.0;540.0;4170.0;2670.0;5580.0;440.0;2720.0;2460.0;5510.0;10.0;;;;80.0;1460.0;210.0;60.0
5173;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gelderland (PV);2007/'08;13030.0;10910.0;20.0;2100.0;480.0;4140.0;2750.0;5660.0;380.0;2490.0;2460.0;5580.0;;;;;90.0;1650.0;280.0;80.0
5174;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gelderland (PV);2008/'09;13240.0;10960.0;30.0;2250.0;620.0;4120.0;2890.0;5600.0;440.0;2410.0;2580.0;5530.0;20.0;;;;170.0;1710.0;310.0;70.0
5175;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Gelderland (PV);2009/'10;12640.0;10790.0;20.0;1840.0;490.0;3920.0;2750.0;5480.0;390.0;2510.0;2470.0;5420.0;10.0;;;;90.0;1410.0;280.0;60.0
5176;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (PV);2006/'07;6590.0;5650.0;;930.0;270.0;2090.0;910.0;3320.0;190.0;1370.0;810.0;3290.0;;;;0.0;80.0;720.0;100.0;40.0
5177;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (PV);2007/'08;6470.0;5440.0;;1030.0;260.0;2080.0;980.0;3160.0;170.0;1280.0;870.0;3120.0;0.0;;;;90.0;800.0;100.0;40.0
5178;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (PV);2008/'09;6650.0;5480.0;;1160.0;390.0;2080.0;940.0;3250.0;230.0;1240.0;830.0;3180.0;;0.0;;0.0;150.0;840.0;110.0;70.0
5179;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Utrecht (PV);2009/'10;6390.0;5330.0;;1050.0;300.0;1930.0;1080.0;3080.0;140.0;1210.0;950.0;3030.0;0.0;0.0;;0.0;160.0;720.0;130.0;50.0
5180;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Holland (PV);2006/'07;13790.0;12010.0;40.0;1740.0;900.0;4570.0;2860.0;5470.0;730.0;3150.0;2700.0;5430.0;;30.0;;;170.0;1390.0;160.0;30.0
5181;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Holland (PV);2007/'08;13670.0;11670.0;20.0;1980.0;720.0;4740.0;2540.0;5670.0;550.0;3160.0;2360.0;5600.0;;10.0;;;170.0;1570.0;180.0;70.0
5182;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Holland (PV);2008/'09;14390.0;12020.0;30.0;2340.0;1000.0;5030.0;2520.0;5850.0;690.0;3260.0;2270.0;5810.0;20.0;0.0;;;300.0;1760.0;250.0;40.0
5183;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Holland (PV);2009/'10;14110.0;12260.0;30.0;1820.0;1070.0;4630.0;2550.0;5860.0;780.0;3340.0;2320.0;5820.0;20.0;;0.0;;260.0;1290.0;230.0;40.0
5184;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Holland (PV);2006/'07;21120.0;18250.0;40.0;2830.0;1260.0;7220.0;4290.0;8350.0;1060.0;5020.0;3950.0;8220.0;;20.0;;;190.0;2180.0;330.0;120.0
5185;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Holland (PV);2007/'08;21520.0;18370.0;10.0;3140.0;1210.0;7120.0;4450.0;8730.0;990.0;4740.0;4040.0;8600.0;;;;;220.0;2370.0;410.0;130.0
5186;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Holland (PV);2008/'09;21800.0;18280.0;20.0;3510.0;1340.0;7390.0;4220.0;8850.0;1060.0;4730.0;3800.0;8670.0;;;;;270.0;2650.0;410.0;170.0
5187;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zuid-Holland (PV);2009/'10;21250.0;18310.0;20.0;2920.0;1240.0;6960.0;4350.0;8710.0;1020.0;4830.0;3920.0;8550.0;;;;;210.0;2120.0;420.0;160.0
5188;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zeeland (PV);2006/'07;2630.0;2130.0;;500.0;120.0;920.0;400.0;1180.0;90.0;530.0;350.0;1160.0;0.0;;0.0;;30.0;390.0;60.0;30.0
5189;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zeeland (PV);2007/'08;2520.0;2030.0;;490.0;90.0;910.0;440.0;1090.0;70.0;510.0;370.0;1080.0;0.0;0.0;0.0;;20.0;390.0;70.0;
5190;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zeeland (PV);2008/'09;2610.0;2050.0;;560.0;130.0;900.0;480.0;1110.0;90.0;480.0;380.0;1090.0;;0.0;;;30.0;410.0;100.0;20.0
5191;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Zeeland (PV);2009/'10;2530.0;2110.0;;420.0;100.0;850.0;430.0;1150.0;90.0;530.0;360.0;1140.0;;0.0;0.0;;10.0;320.0;80.0;
5192;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Brabant (PV);2006/'07;15130.0;13060.0;30.0;2040.0;810.0;4650.0;2370.0;7300.0;690.0;2940.0;2220.0;7220.0;;;10.0;;120.0;1710.0;140.0;80.0
5193;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Brabant (PV);2007/'08;14820.0;12510.0;10.0;2300.0;730.0;4570.0;2620.0;6900.0;570.0;2710.0;2400.0;6840.0;;0.0;;;160.0;1860.0;210.0;60.0
5194;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Brabant (PV);2008/'09;15670.0;13010.0;10.0;2650.0;940.0;4790.0;2760.0;7180.0;690.0;2660.0;2550.0;7110.0;;;;;250.0;2130.0;210.0;60.0
5195;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Noord-Brabant (PV);2009/'10;15160.0;13180.0;20.0;1960.0;900.0;4440.0;2740.0;7070.0;750.0;2860.0;2540.0;7030.0;;;;;150.0;1580.0;200.0;40.0
5196;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Limburg (PV);2006/'07;6630.0;6150.0;10.0;470.0;370.0;1900.0;1430.0;2920.0;340.0;1550.0;1380.0;2880.0;;;;;30.0;350.0;50.0;40.0
5197;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Limburg (PV);2007/'08;6650.0;6070.0;;570.0;310.0;1990.0;1470.0;2870.0;280.0;1570.0;1400.0;2820.0;;;0.0;;30.0;420.0;80.0;50.0
5198;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Limburg (PV);2008/'09;6420.0;5850.0;;570.0;320.0;1890.0;1490.0;2730.0;280.0;1460.0;1410.0;2700.0;;0.0;0.0;;40.0;440.0;70.0;30.0
5199;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Limburg (PV);2009/'10;6390.0;5990.0;;400.0;320.0;1800.0;1740.0;2530.0;290.0;1520.0;1670.0;2500.0;;0.0;;;30.0;280.0;70.0;30.0
5200;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Nederland;2006/'07;1780.0;1290.0;110.0;380.0;240.0;350.0;270.0;920.0;190.0;160.0;140.0;800.0;40.0;20.0;30.0;30.0;20.0;180.0;100.0;90.0
5201;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Nederland;2007/'08;1710.0;1170.0;80.0;460.0;180.0;300.0;260.0;970.0;130.0;110.0;120.0;810.0;20.0;;20.0;30.0;30.0;190.0;110.0;130.0
5202;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Nederland;2008/'09;1560.0;1010.0;60.0;490.0;80.0;250.0;290.0;950.0;50.0;60.0;120.0;790.0;10.0;;20.0;30.0;20.0;190.0;150.0;130.0
5203;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Nederland;2009/'10;1630.0;1160.0;50.0;410.0;90.0;190.0;310.0;1040.0;60.0;70.0;140.0;890.0;;;30.0;20.0;30.0;120.0;140.0;120.0
5204;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2006/'07;360.0;270.0;30.0;70.0;80.0;110.0;60.0;120.0;70.0;60.0;40.0;100.0;;;;;;50.0;10.0;10.0
5205;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2007/'08;310.0;200.0;10.0;100.0;50.0;100.0;40.0;130.0;50.0;30.0;20.0;110.0;0.0;;;;;60.0;20.0;20.0
5206;Mannen en vrouwen;0;Onderwijs volgend;Totaal;20 tot 25 jaar;Vier grootste gemeenten (G4);2008/'09;220.0;140.0;;80.0;20.0;70.0;30.0;100.0;10.0;20.0;20.0;90.0;;;;;;50.0;10.0;10.0
