ID;RegioS;Perioden;Beginstand_1;Instroom_2;Uitstroom_3;Eindstand_4
411;Andijk;2e halfjaar 2010;10.0;0.0;0.0;10.0
412;Andijk;1e halfjaar 2011;;;;
413;Andijk;2e halfjaar 2011;;;;
414;Andijk;1e halfjaar 2012;;;;
415;Andijk;2e halfjaar 2012;;;;
416;Angerlo;1e halfjaar 2005;;;;
417;Angerlo;2e halfjaar 2005;;;;
418;Angerlo;1e halfjaar 2006;;;;
419;Angerlo;2e halfjaar 2006;;;;
420;Angerlo;1e halfjaar 2007;;;;
421;Angerlo;2e halfjaar 2007;;;;
422;Angerlo;1e halfjaar 2008;;;;
423;Angerlo;2e halfjaar 2008;;;;
424;Angerlo;1e halfjaar 2009;;;;
425;Angerlo;2e halfjaar 2009;;;;
426;Angerlo;1e halfjaar 2010;;;;
427;Angerlo;2e halfjaar 2010;;;;
428;Angerlo;1e halfjaar 2011;;;;
429;Angerlo;2e halfjaar 2011;;;;
430;Angerlo;1e halfjaar 2012;;;;
431;Angerlo;2e halfjaar 2012;;;;
432;Anna Paulowna;1e halfjaar 2005;70.0;10.0;0.0;70.0
433;Anna Paulowna;2e halfjaar 2005;60.0;10.0;10.0;60.0
434;Anna Paulowna;1e halfjaar 2006;70.0;20.0;10.0;90.0
435;Anna Paulowna;2e halfjaar 2006;90.0;10.0;0.0;90.0
436;Anna Paulowna;1e halfjaar 2007;50.0;10.0;10.0;60.0
437;Anna Paulowna;2e halfjaar 2007;60.0;10.0;10.0;60.0
438;Anna Paulowna;1e halfjaar 2008;80.0;20.0;20.0;70.0
439;Anna Paulowna;2e halfjaar 2008;80.0;10.0;10.0;90.0
440;Anna Paulowna;1e halfjaar 2009;70.0;20.0;10.0;80.0
441;Anna Paulowna;2e halfjaar 2009;100.0;20.0;10.0;110.0
442;Anna Paulowna;1e halfjaar 2010;110.0;30.0;20.0;110.0
443;Anna Paulowna;2e halfjaar 2010;110.0;30.0;20.0;120.0
444;Anna Paulowna;1e halfjaar 2011;100.0;30.0;20.0;100.0
445;Anna Paulowna;2e halfjaar 2011;100.0;20.0;20.0;100.0
446;Anna Paulowna;1e halfjaar 2012;;;;
447;Anna Paulowna;2e halfjaar 2012;;;;
448;Sint Anthonis;1e halfjaar 2005;50.0;20.0;10.0;50.0
449;Sint Anthonis;2e halfjaar 2005;50.0;10.0;10.0;50.0
450;Sint Anthonis;1e halfjaar 2006;50.0;10.0;10.0;60.0
451;Sint Anthonis;2e halfjaar 2006;50.0;10.0;0.0;50.0
452;Sint Anthonis;1e halfjaar 2007;50.0;10.0;10.0;50.0
453;Sint Anthonis;2e halfjaar 2007;50.0;0.0;10.0;50.0
454;Sint Anthonis;1e halfjaar 2008;50.0;10.0;0.0;50.0
455;Sint Anthonis;2e halfjaar 2008;50.0;10.0;0.0;60.0
456;Sint Anthonis;1e halfjaar 2009;40.0;0.0;10.0;30.0
457;Sint Anthonis;2e halfjaar 2009;20.0;0.0;0.0;30.0
458;Sint Anthonis;1e halfjaar 2010;30.0;10.0;0.0;30.0
459;Sint Anthonis;2e halfjaar 2010;30.0;10.0;10.0;30.0
460;Sint Anthonis;1e halfjaar 2011;30.0;10.0;10.0;30.0
461;Sint Anthonis;2e halfjaar 2011;30.0;0.0;10.0;20.0
462;Sint Anthonis;1e halfjaar 2012;20.0;0.0;10.0;10.0
463;Sint Anthonis;2e halfjaar 2012;10.0;0.0;0.0;10.0
464;Apeldoorn;1e halfjaar 2005;2390.0;460.0;330.0;2520.0
465;Apeldoorn;2e halfjaar 2005;2660.0;380.0;410.0;2630.0
466;Apeldoorn;1e halfjaar 2006;2730.0;360.0;360.0;2730.0
467;Apeldoorn;2e halfjaar 2006;2640.0;290.0;400.0;2530.0
468;Apeldoorn;1e halfjaar 2007;2410.0;350.0;330.0;2420.0
469;Apeldoorn;2e halfjaar 2007;2540.0;320.0;280.0;2580.0
470;Apeldoorn;1e halfjaar 2008;2580.0;360.0;220.0;2730.0
471;Apeldoorn;2e halfjaar 2008;2750.0;460.0;230.0;2980.0
472;Apeldoorn;1e halfjaar 2009;2960.0;520.0;270.0;3210.0
473;Apeldoorn;2e halfjaar 2009;2650.0;730.0;430.0;2950.0
474;Apeldoorn;1e halfjaar 2010;2830.0;730.0;480.0;3070.0
475;Apeldoorn;2e halfjaar 2010;3040.0;730.0;520.0;3250.0
476;Apeldoorn;1e halfjaar 2011;3230.0;590.0;500.0;3310.0
477;Apeldoorn;2e halfjaar 2011;3290.0;510.0;430.0;3370.0
478;Apeldoorn;1e halfjaar 2012;3260.0;650.0;460.0;3450.0
479;Apeldoorn;2e halfjaar 2012;3370.0;790.0;480.0;3680.0
480;Appingedam;1e halfjaar 2005;390.0;40.0;50.0;380.0
481;Appingedam;2e halfjaar 2005;380.0;40.0;50.0;380.0
482;Appingedam;1e halfjaar 2006;330.0;0.0;30.0;310.0
483;Appingedam;2e halfjaar 2006;290.0;30.0;60.0;270.0
484;Appingedam;1e halfjaar 2007;260.0;20.0;10.0;270.0
485;Appingedam;2e halfjaar 2007;260.0;20.0;10.0;280.0
486;Appingedam;1e halfjaar 2008;140.0;60.0;10.0;180.0
487;Appingedam;2e halfjaar 2008;150.0;50.0;20.0;180.0
488;Appingedam;1e halfjaar 2009;180.0;70.0;30.0;230.0
489;Appingedam;2e halfjaar 2009;230.0;60.0;20.0;270.0
490;Appingedam;1e halfjaar 2010;260.0;70.0;40.0;290.0
491;Appingedam;2e halfjaar 2010;270.0;40.0;70.0;240.0
492;Appingedam;1e halfjaar 2011;240.0;50.0;40.0;240.0
493;Appingedam;2e halfjaar 2011;230.0;40.0;60.0;210.0
494;Appingedam;1e halfjaar 2012;220.0;90.0;80.0;230.0
495;Appingedam;2e halfjaar 2012;230.0;60.0;100.0;200.0
496;Arcen en Velden;1e halfjaar 2005;;;;
497;Arcen en Velden;2e halfjaar 2005;20.0;10.0;10.0;20.0
498;Arcen en Velden;1e halfjaar 2006;40.0;10.0;10.0;30.0
499;Arcen en Velden;2e halfjaar 2006;40.0;0.0;10.0;30.0
500;Arcen en Velden;1e halfjaar 2007;30.0;0.0;10.0;20.0
501;Arcen en Velden;2e halfjaar 2007;20.0;10.0;0.0;30.0
502;Arcen en Velden;1e halfjaar 2008;30.0;0.0;10.0;20.0
503;Arcen en Velden;2e halfjaar 2008;20.0;10.0;10.0;30.0
504;Arcen en Velden;1e halfjaar 2009;30.0;0.0;0.0;30.0
505;Arcen en Velden;2e halfjaar 2009;30.0;10.0;0.0;30.0
506;Arcen en Velden;1e halfjaar 2010;;;;
507;Arcen en Velden;2e halfjaar 2010;;;;
508;Arcen en Velden;1e halfjaar 2011;;;;
509;Arcen en Velden;2e halfjaar 2011;;;;
510;Arcen en Velden;1e halfjaar 2012;;;;
511;Arcen en Velden;2e halfjaar 2012;;;;
512;Arnhem;1e halfjaar 2005;;;;
513;Arnhem;2e halfjaar 2005;;;;
514;Arnhem;1e halfjaar 2006;;;;
515;Arnhem;2e halfjaar 2006;4050.0;380.0;490.0;3950.0
516;Arnhem;1e halfjaar 2007;3930.0;420.0;490.0;3860.0
517;Arnhem;2e halfjaar 2007;4040.0;560.0;600.0;4010.0
518;Arnhem;1e halfjaar 2008;4300.0;740.0;450.0;4590.0
519;Arnhem;2e halfjaar 2008;4930.0;700.0;600.0;5030.0
520;Arnhem;1e halfjaar 2009;4610.0;540.0;430.0;4730.0
521;Arnhem;2e halfjaar 2009;;;;
522;Arnhem;1e halfjaar 2010;4300.0;1000.0;610.0;4690.0
523;Arnhem;2e halfjaar 2010;4380.0;1090.0;1380.0;4100.0
524;Arnhem;1e halfjaar 2011;2520.0;1410.0;1470.0;2460.0
525;Arnhem;2e halfjaar 2011;2390.0;1190.0;1390.0;2200.0
526;Arnhem;1e halfjaar 2012;2170.0;840.0;1450.0;1550.0
527;Arnhem;2e halfjaar 2012;1520.0;710.0;920.0;1310.0
528;Assen;1e halfjaar 2005;;;;
529;Assen;2e halfjaar 2005;760.0;100.0;190.0;680.0
530;Assen;1e halfjaar 2006;750.0;170.0;80.0;840.0
531;Assen;2e halfjaar 2006;820.0;100.0;100.0;820.0
532;Assen;1e halfjaar 2007;850.0;110.0;100.0;860.0
533;Assen;2e halfjaar 2007;880.0;30.0;120.0;790.0
534;Assen;1e halfjaar 2008;800.0;30.0;80.0;750.0
535;Assen;2e halfjaar 2008;1330.0;150.0;80.0;1400.0
536;Assen;1e halfjaar 2009;1400.0;140.0;80.0;1450.0
537;Assen;2e halfjaar 2009;800.0;120.0;40.0;870.0
538;Assen;1e halfjaar 2010;1370.0;190.0;70.0;1500.0
539;Assen;2e halfjaar 2010;1740.0;330.0;160.0;1910.0
540;Assen;1e halfjaar 2011;1940.0;350.0;210.0;2080.0
541;Assen;2e halfjaar 2011;1930.0;440.0;350.0;2020.0
542;Assen;1e halfjaar 2012;1670.0;130.0;400.0;1410.0
543;Assen;2e halfjaar 2012;1300.0;780.0;570.0;1510.0
544;Asten;1e halfjaar 2005;50.0;10.0;10.0;60.0
545;Asten;2e halfjaar 2005;60.0;20.0;20.0;50.0
546;Asten;1e halfjaar 2006;50.0;20.0;20.0;50.0
547;Asten;2e halfjaar 2006;50.0;20.0;10.0;60.0
548;Asten;1e halfjaar 2007;60.0;20.0;10.0;70.0
549;Asten;2e halfjaar 2007;60.0;10.0;10.0;60.0
550;Asten;1e halfjaar 2008;40.0;10.0;10.0;50.0
551;Asten;2e halfjaar 2008;50.0;20.0;0.0;70.0
552;Asten;1e halfjaar 2009;70.0;20.0;10.0;80.0
553;Asten;2e halfjaar 2009;80.0;20.0;10.0;100.0
554;Asten;1e halfjaar 2010;90.0;20.0;0.0;110.0
555;Asten;2e halfjaar 2010;110.0;30.0;20.0;120.0
556;Asten;1e halfjaar 2011;120.0;20.0;30.0;110.0
557;Asten;2e halfjaar 2011;80.0;20.0;30.0;70.0
558;Asten;1e halfjaar 2012;70.0;20.0;20.0;70.0
559;Asten;2e halfjaar 2012;70.0;50.0;40.0;80.0
560;Avereest;1e halfjaar 2005;;;;
561;Avereest;2e halfjaar 2005;;;;
562;Avereest;1e halfjaar 2006;;;;
563;Avereest;2e halfjaar 2006;;;;
564;Avereest;1e halfjaar 2007;;;;
565;Avereest;2e halfjaar 2007;;;;
566;Avereest;1e halfjaar 2008;;;;
567;Avereest;2e halfjaar 2008;;;;
568;Avereest;1e halfjaar 2009;;;;
569;Avereest;2e halfjaar 2009;;;;
570;Avereest;1e halfjaar 2010;;;;
571;Avereest;2e halfjaar 2010;;;;
572;Avereest;1e halfjaar 2011;;;;
573;Avereest;2e halfjaar 2011;;;;
574;Avereest;1e halfjaar 2012;;;;
575;Avereest;2e halfjaar 2012;;;;
576;Axel;1e halfjaar 2005;;;;
577;Axel;2e halfjaar 2005;;;;
578;Axel;1e halfjaar 2006;;;;
579;Axel;2e halfjaar 2006;;;;
580;Axel;1e halfjaar 2007;;;;
581;Axel;2e halfjaar 2007;;;;
582;Axel;1e halfjaar 2008;;;;
583;Axel;2e halfjaar 2008;;;;
584;Axel;1e halfjaar 2009;;;;
585;Axel;2e halfjaar 2009;;;;
586;Axel;1e halfjaar 2010;;;;
587;Axel;2e halfjaar 2010;;;;
588;Axel;1e halfjaar 2011;;;;
589;Axel;2e halfjaar 2011;;;;
590;Axel;1e halfjaar 2012;;;;
591;Axel;2e halfjaar 2012;;;;
592;Baarle-Nassau;1e halfjaar 2005;40.0;0.0;0.0;40.0
593;Baarle-Nassau;2e halfjaar 2005;20.0;0.0;0.0;30.0
594;Baarle-Nassau;1e halfjaar 2006;40.0;0.0;0.0;40.0
595;Baarle-Nassau;2e halfjaar 2006;40.0;10.0;10.0;30.0
596;Baarle-Nassau;1e halfjaar 2007;30.0;0.0;20.0;20.0
597;Baarle-Nassau;2e halfjaar 2007;20.0;10.0;10.0;20.0
598;Baarle-Nassau;1e halfjaar 2008;20.0;10.0;10.0;20.0
599;Baarle-Nassau;2e halfjaar 2008;20.0;10.0;10.0;20.0
600;Baarle-Nassau;1e halfjaar 2009;20.0;20.0;0.0;30.0
601;Baarle-Nassau;2e halfjaar 2009;30.0;10.0;10.0;30.0
602;Baarle-Nassau;1e halfjaar 2010;30.0;20.0;10.0;40.0
603;Baarle-Nassau;2e halfjaar 2010;40.0;10.0;20.0;30.0
604;Baarle-Nassau;1e halfjaar 2011;30.0;10.0;10.0;20.0
605;Baarle-Nassau;2e halfjaar 2011;20.0;10.0;10.0;20.0
606;Baarle-Nassau;1e halfjaar 2012;20.0;10.0;10.0;20.0
607;Baarle-Nassau;2e halfjaar 2012;20.0;10.0;10.0;20.0
608;Baarn;1e halfjaar 2005;170.0;10.0;20.0;170.0
609;Baarn;2e halfjaar 2005;130.0;40.0;30.0;150.0
610;Baarn;1e halfjaar 2006;160.0;10.0;10.0;150.0
611;Baarn;2e halfjaar 2006;170.0;60.0;20.0;210.0
612;Baarn;1e halfjaar 2007;300.0;60.0;10.0;350.0
613;Baarn;2e halfjaar 2007;350.0;20.0;10.0;360.0
614;Baarn;1e halfjaar 2008;360.0;20.0;10.0;370.0
615;Baarn;2e halfjaar 2008;340.0;10.0;20.0;330.0
616;Baarn;1e halfjaar 2009;260.0;30.0;10.0;280.0
617;Baarn;2e halfjaar 2009;250.0;10.0;20.0;240.0
618;Baarn;1e halfjaar 2010;240.0;60.0;30.0;270.0
619;Baarn;2e halfjaar 2010;260.0;60.0;40.0;270.0
620;Baarn;1e halfjaar 2011;260.0;40.0;30.0;280.0
621;Baarn;2e halfjaar 2011;290.0;40.0;20.0;310.0
622;Baarn;1e halfjaar 2012;280.0;20.0;10.0;290.0
623;Baarn;2e halfjaar 2012;260.0;30.0;10.0;280.0
624;Barendrecht;1e halfjaar 2005;40.0;30.0;0.0;70.0
625;Barendrecht;2e halfjaar 2005;70.0;20.0;0.0;90.0
626;Barendrecht;1e halfjaar 2006;60.0;10.0;20.0;50.0
627;Barendrecht;2e halfjaar 2006;50.0;20.0;10.0;60.0
628;Barendrecht;1e halfjaar 2007;50.0;10.0;10.0;60.0
629;Barendrecht;2e halfjaar 2007;50.0;20.0;10.0;60.0
630;Barendrecht;1e halfjaar 2008;60.0;20.0;10.0;70.0
631;Barendrecht;2e halfjaar 2008;80.0;40.0;0.0;110.0
632;Barendrecht;1e halfjaar 2009;70.0;30.0;10.0;90.0
633;Barendrecht;2e halfjaar 2009;110.0;60.0;0.0;160.0
634;Barendrecht;1e halfjaar 2010;180.0;40.0;0.0;210.0
635;Barendrecht;2e halfjaar 2010;210.0;20.0;0.0;230.0
636;Barendrecht;1e halfjaar 2011;220.0;50.0;20.0;250.0
637;Barendrecht;2e halfjaar 2011;270.0;90.0;40.0;310.0
638;Barendrecht;1e halfjaar 2012;270.0;60.0;50.0;280.0
639;Barendrecht;2e halfjaar 2012;290.0;40.0;30.0;300.0
640;Barneveld;1e halfjaar 2005;150.0;50.0;30.0;180.0
641;Barneveld;2e halfjaar 2005;160.0;50.0;40.0;180.0
642;Barneveld;1e halfjaar 2006;170.0;70.0;20.0;220.0
643;Barneveld;2e halfjaar 2006;240.0;60.0;50.0;240.0
644;Barneveld;1e halfjaar 2007;230.0;70.0;40.0;260.0
645;Barneveld;2e halfjaar 2007;270.0;40.0;30.0;270.0
646;Barneveld;1e halfjaar 2008;270.0;50.0;30.0;290.0
647;Barneveld;2e halfjaar 2008;310.0;40.0;20.0;330.0
648;Barneveld;1e halfjaar 2009;240.0;30.0;20.0;250.0
649;Barneveld;2e halfjaar 2009;290.0;50.0;20.0;320.0
650;Barneveld;1e halfjaar 2010;250.0;80.0;50.0;290.0
651;Barneveld;2e halfjaar 2010;280.0;90.0;80.0;300.0
652;Barneveld;1e halfjaar 2011;300.0;70.0;80.0;290.0
653;Barneveld;2e halfjaar 2011;290.0;110.0;100.0;300.0
654;Barneveld;1e halfjaar 2012;300.0;120.0;110.0;310.0
655;Barneveld;2e halfjaar 2012;310.0;50.0;80.0;280.0
656;Bathmen;1e halfjaar 2005;;;;
657;Bathmen;2e halfjaar 2005;;;;
658;Bathmen;1e halfjaar 2006;;;;
659;Bathmen;2e halfjaar 2006;;;;
660;Bathmen;1e halfjaar 2007;;;;
661;Bathmen;2e halfjaar 2007;;;;
662;Bathmen;1e halfjaar 2008;;;;
663;Bathmen;2e halfjaar 2008;;;;
664;Bathmen;1e halfjaar 2009;;;;
665;Bathmen;2e halfjaar 2009;;;;
666;Bathmen;1e halfjaar 2010;;;;
667;Bathmen;2e halfjaar 2010;;;;
668;Bathmen;1e halfjaar 2011;;;;
669;Bathmen;2e halfjaar 2011;;;;
670;Bathmen;1e halfjaar 2012;;;;
671;Bathmen;2e halfjaar 2012;;;;
672;Bedum;1e halfjaar 2005;60.0;30.0;10.0;80.0
673;Bedum;2e halfjaar 2005;80.0;30.0;30.0;90.0
674;Bedum;1e halfjaar 2006;100.0;20.0;10.0;100.0
675;Bedum;2e halfjaar 2006;100.0;10.0;10.0;100.0
676;Bedum;1e halfjaar 2007;70.0;20.0;20.0;70.0
677;Bedum;2e halfjaar 2007;70.0;20.0;10.0;80.0
678;Bedum;1e halfjaar 2008;70.0;20.0;10.0;70.0
679;Bedum;2e halfjaar 2008;60.0;10.0;10.0;50.0
680;Bedum;1e halfjaar 2009;40.0;30.0;10.0;50.0
681;Bedum;2e halfjaar 2009;50.0;20.0;10.0;60.0
682;Bedum;1e halfjaar 2010;60.0;30.0;20.0;70.0
683;Bedum;2e halfjaar 2010;70.0;10.0;10.0;70.0
684;Bedum;1e halfjaar 2011;70.0;10.0;10.0;70.0
685;Bedum;2e halfjaar 2011;70.0;10.0;30.0;40.0
686;Bedum;1e halfjaar 2012;40.0;10.0;10.0;40.0
687;Bedum;2e halfjaar 2012;40.0;0.0;10.0;30.0
688;Beek;1e halfjaar 2005;40.0;40.0;20.0;70.0
689;Beek;2e halfjaar 2005;70.0;10.0;0.0;80.0
690;Beek;1e halfjaar 2006;70.0;10.0;10.0;70.0
691;Beek;2e halfjaar 2006;90.0;80.0;10.0;170.0
692;Beek;1e halfjaar 2007;150.0;40.0;10.0;180.0
693;Beek;2e halfjaar 2007;150.0;20.0;20.0;150.0
694;Beek;1e halfjaar 2008;90.0;10.0;50.0;60.0
695;Beek;2e halfjaar 2008;60.0;30.0;0.0;90.0
696;Beek;1e halfjaar 2009;50.0;10.0;20.0;40.0
697;Beek;2e halfjaar 2009;50.0;20.0;10.0;60.0
698;Beek;1e halfjaar 2010;30.0;20.0;20.0;30.0
699;Beek;2e halfjaar 2010;40.0;30.0;10.0;60.0
700;Beek;1e halfjaar 2011;70.0;30.0;0.0;100.0
701;Beek;2e halfjaar 2011;110.0;20.0;0.0;120.0
702;Beek;1e halfjaar 2012;120.0;10.0;10.0;130.0
703;Beek;2e halfjaar 2012;120.0;0.0;0.0;120.0
704;Beemster;1e halfjaar 2005;10.0;0.0;10.0;0.0
705;Beemster;2e halfjaar 2005;0.0;0.0;0.0;0.0
706;Beemster;1e halfjaar 2006;0.0;10.0;0.0;10.0
707;Beemster;2e halfjaar 2006;10.0;0.0;0.0;10.0
708;Beemster;1e halfjaar 2007;10.0;0.0;0.0;10.0
709;Beemster;2e halfjaar 2007;10.0;0.0;0.0;10.0
710;Beemster;1e halfjaar 2008;10.0;0.0;0.0;10.0
711;Beemster;2e halfjaar 2008;10.0;0.0;0.0;10.0
712;Beemster;1e halfjaar 2009;10.0;0.0;0.0;10.0
713;Beemster;2e halfjaar 2009;10.0;0.0;0.0;10.0
714;Beemster;1e halfjaar 2010;0.0;0.0;0.0;0.0
715;Beemster;2e halfjaar 2010;0.0;0.0;0.0;0.0
716;Beemster;1e halfjaar 2011;0.0;0.0;0.0;10.0
717;Beemster;2e halfjaar 2011;10.0;0.0;0.0;10.0
718;Beemster;1e halfjaar 2012;10.0;0.0;0.0;10.0
719;Beemster;2e halfjaar 2012;0.0;0.0;0.0;0.0
720;Beesel;1e halfjaar 2005;;;;
721;Beesel;2e halfjaar 2005;90.0;40.0;20.0;110.0
722;Beesel;1e halfjaar 2006;120.0;20.0;10.0;130.0
723;Beesel;2e halfjaar 2006;120.0;20.0;10.0;120.0
724;Beesel;1e halfjaar 2007;120.0;10.0;10.0;120.0
725;Beesel;2e halfjaar 2007;150.0;10.0;20.0;150.0
726;Beesel;1e halfjaar 2008;150.0;20.0;10.0;160.0
727;Beesel;2e halfjaar 2008;160.0;30.0;10.0;170.0
728;Beesel;1e halfjaar 2009;150.0;20.0;10.0;150.0
729;Beesel;2e halfjaar 2009;140.0;30.0;20.0;150.0
730;Beesel;1e halfjaar 2010;100.0;20.0;10.0;110.0
731;Beesel;2e halfjaar 2010;120.0;10.0;10.0;120.0
732;Beesel;1e halfjaar 2011;100.0;30.0;10.0;120.0
733;Beesel;2e halfjaar 2011;120.0;10.0;10.0;120.0
734;Beesel;1e halfjaar 2012;100.0;20.0;20.0;100.0
735;Beesel;2e halfjaar 2012;110.0;10.0;10.0;120.0
736;Belfeld;1e halfjaar 2005;;;;
737;Belfeld;2e halfjaar 2005;;;;
738;Belfeld;1e halfjaar 2006;;;;
739;Belfeld;2e halfjaar 2006;;;;
740;Belfeld;1e halfjaar 2007;;;;
741;Belfeld;2e halfjaar 2007;;;;
742;Belfeld;1e halfjaar 2008;;;;
743;Belfeld;2e halfjaar 2008;;;;
744;Belfeld;1e halfjaar 2009;;;;
745;Belfeld;2e halfjaar 2009;;;;
746;Belfeld;1e halfjaar 2010;;;;
747;Belfeld;2e halfjaar 2010;;;;
748;Belfeld;1e halfjaar 2011;;;;
749;Belfeld;2e halfjaar 2011;;;;
750;Belfeld;1e halfjaar 2012;;;;
751;Belfeld;2e halfjaar 2012;;;;
752;Bellingwedde;1e halfjaar 2005;90.0;20.0;20.0;90.0
753;Bellingwedde;2e halfjaar 2005;90.0;10.0;10.0;90.0
754;Bellingwedde;1e halfjaar 2006;90.0;0.0;10.0;80.0
755;Bellingwedde;2e halfjaar 2006;60.0;0.0;10.0;60.0
756;Bellingwedde;1e halfjaar 2007;70.0;0.0;10.0;60.0
757;Bellingwedde;2e halfjaar 2007;60.0;10.0;40.0;30.0
758;Bellingwedde;1e halfjaar 2008;30.0;40.0;10.0;70.0
759;Bellingwedde;2e halfjaar 2008;60.0;10.0;10.0;60.0
760;Bellingwedde;1e halfjaar 2009;50.0;20.0;10.0;60.0
761;Bellingwedde;2e halfjaar 2009;60.0;30.0;10.0;90.0
762;Bellingwedde;1e halfjaar 2010;80.0;30.0;10.0;110.0
763;Bellingwedde;2e halfjaar 2010;50.0;40.0;20.0;70.0
764;Bellingwedde;1e halfjaar 2011;100.0;60.0;20.0;140.0
765;Bellingwedde;2e halfjaar 2011;140.0;100.0;80.0;170.0
766;Bellingwedde;1e halfjaar 2012;160.0;50.0;50.0;160.0
767;Bellingwedde;2e halfjaar 2012;160.0;60.0;40.0;180.0
768;Bemmel;1e halfjaar 2005;;;;
769;Bemmel;2e halfjaar 2005;;;;
770;Bemmel;1e halfjaar 2006;;;;
771;Bemmel;2e halfjaar 2006;;;;
772;Bemmel;1e halfjaar 2007;;;;
773;Bemmel;2e halfjaar 2007;;;;
774;Bemmel;1e halfjaar 2008;;;;
775;Bemmel;2e halfjaar 2008;;;;
776;Bemmel;1e halfjaar 2009;;;;
777;Bemmel;2e halfjaar 2009;;;;
778;Bemmel;1e halfjaar 2010;;;;
779;Bemmel;2e halfjaar 2010;;;;
780;Bemmel;1e halfjaar 2011;;;;
781;Bemmel;2e halfjaar 2011;;;;
782;Bemmel;1e halfjaar 2012;;;;
783;Bemmel;2e halfjaar 2012;;;;
784;Bennebroek;1e halfjaar 2005;0.0;10.0;0.0;10.0
785;Bennebroek;2e halfjaar 2005;10.0;0.0;0.0;10.0
786;Bennebroek;1e halfjaar 2006;10.0;0.0;0.0;0.0
787;Bennebroek;2e halfjaar 2006;0.0;10.0;10.0;0.0
788;Bennebroek;1e halfjaar 2007;10.0;0.0;0.0;10.0
789;Bennebroek;2e halfjaar 2007;10.0;0.0;0.0;10.0
790;Bennebroek;1e halfjaar 2008;10.0;0.0;0.0;10.0
791;Bennebroek;2e halfjaar 2008;10.0;0.0;0.0;10.0
792;Bennebroek;1e halfjaar 2009;;;;
793;Bennebroek;2e halfjaar 2009;;;;
794;Bennebroek;1e halfjaar 2010;;;;
795;Bennebroek;2e halfjaar 2010;;;;
796;Bennebroek;1e halfjaar 2011;;;;
797;Bennebroek;2e halfjaar 2011;;;;
798;Bennebroek;1e halfjaar 2012;;;;
799;Bennebroek;2e halfjaar 2012;;;;
800;Bergambacht;1e halfjaar 2005;;;;
801;Bergambacht;2e halfjaar 2005;;;;
802;Bergambacht;1e halfjaar 2006;;;;
803;Bergambacht;2e halfjaar 2006;;;;
804;Bergambacht;1e halfjaar 2007;;;;
805;Bergambacht;2e halfjaar 2007;;;;
806;Bergambacht;1e halfjaar 2008;;;;
807;Bergambacht;2e halfjaar 2008;10.0;20.0;10.0;20.0
808;Bergambacht;1e halfjaar 2009;20.0;0.0;0.0;20.0
809;Bergambacht;2e halfjaar 2009;20.0;0.0;0.0;20.0
810;Bergambacht;1e halfjaar 2010;20.0;0.0;0.0;20.0
811;Bergambacht;2e halfjaar 2010;20.0;10.0;0.0;30.0
812;Bergambacht;1e halfjaar 2011;30.0;10.0;0.0;30.0
813;Bergambacht;2e halfjaar 2011;30.0;0.0;0.0;30.0
814;Bergambacht;1e halfjaar 2012;40.0;0.0;0.0;30.0
815;Bergambacht;2e halfjaar 2012;40.0;0.0;0.0;30.0
816;Bergeijk;1e halfjaar 2005;70.0;20.0;0.0;80.0
817;Bergeijk;2e halfjaar 2005;80.0;40.0;20.0;100.0
818;Bergeijk;1e halfjaar 2006;60.0;40.0;10.0;90.0
819;Bergeijk;2e halfjaar 2006;90.0;10.0;10.0;90.0
820;Bergeijk;1e halfjaar 2007;90.0;10.0;0.0;100.0
821;Bergeijk;2e halfjaar 2007;100.0;10.0;0.0;100.0
822;Bergeijk;1e halfjaar 2008;;;;
823;Bergeijk;2e halfjaar 2008;40.0;20.0;10.0;50.0
824;Bergeijk;1e halfjaar 2009;40.0;30.0;10.0;60.0
825;Bergeijk;2e halfjaar 2009;70.0;20.0;10.0;90.0
826;Bergeijk;1e halfjaar 2010;60.0;20.0;10.0;70.0
827;Bergeijk;2e halfjaar 2010;70.0;10.0;10.0;70.0
828;Bergeijk;1e halfjaar 2011;40.0;20.0;20.0;40.0
829;Bergeijk;2e halfjaar 2011;50.0;30.0;10.0;60.0
830;Bergeijk;1e halfjaar 2012;60.0;20.0;10.0;70.0
831;Bergeijk;2e halfjaar 2012;80.0;30.0;20.0;90.0
832;Bergeyk;1e halfjaar 2005;;;;
833;Bergeyk;2e halfjaar 2005;;;;
834;Bergeyk;1e halfjaar 2006;;;;
835;Bergeyk;2e halfjaar 2006;;;;
836;Bergeyk;1e halfjaar 2007;;;;
837;Bergeyk;2e halfjaar 2007;;;;
838;Bergeyk;1e halfjaar 2008;;;;
839;Bergeyk;2e halfjaar 2008;;;;
840;Bergeyk;1e halfjaar 2009;;;;
841;Bergeyk;2e halfjaar 2009;;;;
842;Bergeyk;1e halfjaar 2010;;;;
843;Bergeyk;2e halfjaar 2010;;;;
844;Bergeyk;1e halfjaar 2011;;;;
845;Bergeyk;2e halfjaar 2011;;;;
846;Bergeyk;1e halfjaar 2012;;;;
847;Bergeyk;2e halfjaar 2012;;;;
848;Bergen (L.);1e halfjaar 2005;30.0;0.0;10.0;20.0
849;Bergen (L.);2e halfjaar 2005;20.0;10.0;10.0;20.0
850;Bergen (L.);1e halfjaar 2006;20.0;20.0;10.0;20.0
851;Bergen (L.);2e halfjaar 2006;30.0;20.0;0.0;40.0
852;Bergen (L.);1e halfjaar 2007;40.0;20.0;10.0;50.0
