ID;Onderwijssoort;LevensbeschouwelijkeGrondslag;Schoolgrootte;Perioden;Onderwijsinstellingen_1;LeerlingenStudenten_2
8874;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2009/'10;15;1036
8875;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2010/'11;14;914
8876;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2011/'12;16;1098
8877;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2012/'13;14;977
8878;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2013/'14;13;959
8879;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2014/'15;13;949
8880;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2015/'16;7;503
8881;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2016/'17;7;506
8882;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2017/'18;9;691
8883;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2018/'19;8;608
8884;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2019/'20;8;592
8885;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2020/'21;9;723
8886;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2021/'22;9;743
8887;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2022/'23;6;422
8888;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2023/'24;6;428
8889;Speciale scholen;Rooms-katholieke scholen;<= 100 leerlingen/studenten;2024/'25;5;333
8890;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1990/'91;27;3652
8891;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1991/'92;29;3937
8892;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1992/'93;32;4424
8893;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1993/'94;30;4143
8894;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1994/'95;33;4650
8895;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1995/'96;33;4919
8896;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1996/'97;34;4928
8897;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1997/'98;39;5627
8898;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1998/'99;39;5611
8899;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;1999/'00;38;5406
8900;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2000/'01;37;5321
8901;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2001/'02;38;5697
8902;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2002/'03;36;5323
8903;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2003/'04;36;5286
8904;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2004/'05;37;5401
8905;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2005/'06;32;4802
8906;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2006/'07;33;5022
8907;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2007/'08;32;4888
8908;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2008/'09;32;4894
8909;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2009/'10;32;4521
8910;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2010/'11;32;4401
8911;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2011/'12;30;4299
8912;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2012/'13;30;4327
8913;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2013/'14;29;4180
8914;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2014/'15;30;4459
8915;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2015/'16;25;3673
8916;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2016/'17;27;3985
8917;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2017/'18;23;3524
8918;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2018/'19;26;4030
8919;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2019/'20;27;4297
8920;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2020/'21;26;4292
8921;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2021/'22;24;3942
8922;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2022/'23;20;3077
8923;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2023/'24;21;3266
8924;Speciale scholen;Rooms-katholieke scholen;101 - 200 leerlingen/studenten;2024/'25;18;2632
8925;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1990/'91;6;1338
8926;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1991/'92;6;1360
8927;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1992/'93;5;1207
8928;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1993/'94;7;1668
8929;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1994/'95;7;1755
8930;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1995/'96;7;1885
8931;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1996/'97;10;2600
8932;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1997/'98;11;2894
8933;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1998/'99;11;2977
8934;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;1999/'00;15;3972
8935;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2000/'01;17;4522
8936;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2001/'02;18;4961
8937;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2002/'03;23;6348
8938;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2003/'04;24;6384
8939;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2004/'05;25;6735
8940;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2005/'06;28;7871
8941;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2006/'07;28;7952
8942;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2007/'08;32;9018
8943;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2008/'09;33;9424
8944;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2009/'10;35;9929
8945;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2010/'11;36;10424
8946;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2011/'12;34;10424
8947;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2012/'13;34;10282
8948;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2013/'14;34;10226
8949;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2014/'15;30;8926
8950;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2015/'16;28;7784
8951;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2016/'17;26;7167
8952;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2017/'18;26;6893
8953;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2018/'19;24;6485
8954;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2019/'20;24;6946
8955;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2020/'21;24;6978
8956;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2021/'22;25;7039
8957;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2022/'23;29;7811
8958;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2023/'24;28;7638
8959;Speciale scholen;Rooms-katholieke scholen;201 - 500 leerlingen/studenten;2024/'25;32;8676
8960;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1990/'91;0;0
8961;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1991/'92;0;0
8962;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1992/'93;0;0
8963;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1993/'94;0;0
8964;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1994/'95;0;0
8965;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1995/'96;0;0
8966;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1996/'97;0;0
8967;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1997/'98;0;0
8968;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1998/'99;0;0
8969;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;1999/'00;0;0
8970;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2000/'01;0;0
8971;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2001/'02;0;0
8972;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2002/'03;0;0
8973;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2003/'04;1;501
8974;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2004/'05;1;505
8975;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2005/'06;2;1016
8976;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2006/'07;3;1642
8977;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2007/'08;3;1784
8978;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2008/'09;3;1961
8979;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2009/'10;3;2142
8980;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2010/'11;3;2385
8981;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2011/'12;3;2027
8982;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2012/'13;3;2026
8983;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2013/'14;3;2183
8984;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2014/'15;3;2137
8985;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2015/'16;3;2221
8986;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2016/'17;3;2223
8987;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2017/'18;4;2776
8988;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2018/'19;3;1754
8989;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2019/'20;2;1241
8990;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2020/'21;2;1211
8991;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2021/'22;3;1768
8992;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2022/'23;3;1834
8993;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2023/'24;3;1888
8994;Speciale scholen;Rooms-katholieke scholen;501 - 1 000 leerlingen/studenten;2024/'25;3;1953
8995;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1990/'91;0;0
8996;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1991/'92;0;0
8997;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1992/'93;0;0
8998;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1993/'94;0;0
8999;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1994/'95;0;0
9000;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1995/'96;0;0
9001;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1996/'97;0;0
9002;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1997/'98;0;0
9003;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1998/'99;0;0
9004;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;1999/'00;0;0
9005;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2000/'01;0;0
9006;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2001/'02;0;0
9007;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2002/'03;0;0
9008;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2003/'04;0;0
9009;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2004/'05;0;0
9010;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2005/'06;0;0
9011;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2006/'07;0;0
9012;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2007/'08;0;0
9013;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2008/'09;0;0
9014;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2009/'10;0;0
9015;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2010/'11;0;0
9016;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2011/'12;0;0
9017;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2012/'13;0;0
9018;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2013/'14;0;0
9019;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2014/'15;1;1011
9020;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2015/'16;1;1116
9021;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2016/'17;1;1085
9022;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2017/'18;0;0
9023;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2018/'19;1;1034
9024;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2019/'20;1;1050
9025;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2020/'21;1;1013
9026;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2021/'22;1;1080
9027;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2022/'23;1;1033
9028;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2023/'24;1;1047
9029;Speciale scholen;Rooms-katholieke scholen;1 001 - 2 000 leerlingen/studenten;2024/'25;1;1090
9030;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1990/'91;0;0
9031;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1991/'92;0;0
9032;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1992/'93;0;0
9033;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1993/'94;0;0
9034;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1994/'95;0;0
9035;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1995/'96;0;0
9036;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1996/'97;0;0
9037;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1997/'98;0;0
9038;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1998/'99;0;0
9039;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;1999/'00;0;0
9040;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2000/'01;0;0
9041;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2001/'02;0;0
9042;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2002/'03;0;0
9043;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2003/'04;0;0
9044;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2004/'05;0;0
9045;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2005/'06;0;0
9046;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2006/'07;0;0
9047;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2007/'08;0;0
9048;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2008/'09;0;0
9049;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2009/'10;0;0
9050;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2010/'11;0;0
9051;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2011/'12;0;0
9052;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2012/'13;0;0
9053;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2013/'14;0;0
9054;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2014/'15;0;0
9055;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2015/'16;1;3564
9056;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2016/'17;1;3338
9057;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2017/'18;1;3268
9058;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2018/'19;1;3304
9059;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2019/'20;1;3341
9060;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2020/'21;1;3303
9061;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2021/'22;1;3116
9062;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2022/'23;1;3017
9063;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2023/'24;1;2941
9064;Speciale scholen;Rooms-katholieke scholen;2 001 - 5 000 leerlingen/studenten;2024/'25;1;2921
9065;Speciale scholen;Rooms-katholieke scholen;5 001 - 10 000 leerlingen/studenten;1990/'91;0;0
9066;Speciale scholen;Rooms-katholieke scholen;5 001 - 10 000 leerlingen/studenten;1991/'92;0;0
