ID;Baankenmerken;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
1974;Totaal ;Drenthe (PV);Kop van Noord-Holland (CR);2021 december;0.4;153.2
1975;Totaal ;Drenthe (PV);Kop van Noord-Holland (CR);2022 december;0.4;152.9
1976;Totaal ;Drenthe (PV);Kop van Noord-Holland (CR);2023 december;0.3;152.6
1977;Totaal ;Drenthe (PV);Alkmaar en omgeving (CR);2021 december;0.1;165.5
1978;Totaal ;Drenthe (PV);Alkmaar en omgeving (CR);2022 december;0.2;170.9
1979;Totaal ;Drenthe (PV);Alkmaar en omgeving (CR);2023 december;0.1;163.3
1980;Totaal ;Drenthe (PV);IJmond (CR);2021 december;0.1;179.2
1981;Totaal ;Drenthe (PV);IJmond (CR);2022 december;0.1;181.1
1982;Totaal ;Drenthe (PV);IJmond (CR);2023 december;0.1;179.3
1983;Totaal ;Drenthe (PV);Agglomeratie Haarlem (CR);2021 december;0.1;167.8
1984;Totaal ;Drenthe (PV);Agglomeratie Haarlem (CR);2022 december;0.1;169.2
1985;Totaal ;Drenthe (PV);Agglomeratie Haarlem (CR);2023 december;0.1;172.3
1986;Totaal ;Drenthe (PV);Zaanstreek (CR);2021 december;0.1;162.4
1987;Totaal ;Drenthe (PV);Zaanstreek (CR);2022 december;0.1;159.6
1988;Totaal ;Drenthe (PV);Zaanstreek (CR);2023 december;0.1;160.3
1989;Totaal ;Drenthe (PV);Groot-Amsterdam (CR);2021 december;2.4;153.4
1990;Totaal ;Drenthe (PV);Groot-Amsterdam (CR);2022 december;2.8;155.0
1991;Totaal ;Drenthe (PV);Groot-Amsterdam (CR);2023 december;3.4;154.3
1992;Totaal ;Drenthe (PV);Het Gooi en Vechtstreek (CR);2021 december;0.3;134.0
1993;Totaal ;Drenthe (PV);Het Gooi en Vechtstreek (CR);2022 december;0.3;131.5
1994;Totaal ;Drenthe (PV);Het Gooi en Vechtstreek (CR);2023 december;0.3;132.7
1995;Totaal ;Drenthe (PV);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.2;180.3
1996;Totaal ;Drenthe (PV);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.3;182.4
1997;Totaal ;Drenthe (PV);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.3;183.3
1998;Totaal ;Drenthe (PV);Agglomeratie 's-Gravenhage (CR);2021 december;0.7;197.3
1999;Totaal ;Drenthe (PV);Agglomeratie 's-Gravenhage (CR);2022 december;0.8;198.6
2000;Totaal ;Drenthe (PV);Agglomeratie 's-Gravenhage (CR);2023 december;0.7;198.2
2001;Totaal ;Drenthe (PV);Delft en Westland (CR);2021 december;0.2;206.6
2002;Totaal ;Drenthe (PV);Delft en Westland (CR);2022 december;0.1;209.0
2003;Totaal ;Drenthe (PV);Delft en Westland (CR);2023 december;0.2;211.1
2004;Totaal ;Drenthe (PV);Oost-Zuid-Holland (CR);2021 december;0.4;182.1
2005;Totaal ;Drenthe (PV);Oost-Zuid-Holland (CR);2022 december;0.4;182.5
2006;Totaal ;Drenthe (PV);Oost-Zuid-Holland (CR);2023 december;0.4;183.5
2007;Totaal ;Drenthe (PV);Groot-Rijnmond (CR);2021 december;0.8;202.7
2008;Totaal ;Drenthe (PV);Groot-Rijnmond (CR);2022 december;0.8;204.6
2009;Totaal ;Drenthe (PV);Groot-Rijnmond (CR);2023 december;0.8;204.0
2010;Totaal ;Drenthe (PV);Zuidoost-Zuid-Holland (CR);2021 december;0.4;191.2
2011;Totaal ;Drenthe (PV);Zuidoost-Zuid-Holland (CR);2022 december;0.5;193.1
2012;Totaal ;Drenthe (PV);Zuidoost-Zuid-Holland (CR);2023 december;0.5;191.2
2013;Totaal ;Drenthe (PV);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;317.3
2014;Totaal ;Drenthe (PV);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;323.9
2015;Totaal ;Drenthe (PV);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;343.1
2016;Totaal ;Drenthe (PV);Overig Zeeland (CR);2021 december;0.0;286.4
2017;Totaal ;Drenthe (PV);Overig Zeeland (CR);2022 december;0.0;284.8
2018;Totaal ;Drenthe (PV);Overig Zeeland (CR);2023 december;0.1;290.4
2019;Totaal ;Drenthe (PV);West-Noord-Brabant (CR);2021 december;0.4;214.9
2020;Totaal ;Drenthe (PV);West-Noord-Brabant (CR);2022 december;0.3;215.3
2021;Totaal ;Drenthe (PV);West-Noord-Brabant (CR);2023 december;0.4;215.1
2022;Totaal ;Drenthe (PV);Midden-Noord-Brabant (CR);2021 december;0.4;200.8
2023;Totaal ;Drenthe (PV);Midden-Noord-Brabant (CR);2022 december;0.4;204.5
2024;Totaal ;Drenthe (PV);Midden-Noord-Brabant (CR);2023 december;0.4;205.9
2025;Totaal ;Drenthe (PV);Noordoost-Noord-Brabant (CR);2021 december;0.4;175.6
2026;Totaal ;Drenthe (PV);Noordoost-Noord-Brabant (CR);2022 december;0.5;178.3
2027;Totaal ;Drenthe (PV);Noordoost-Noord-Brabant (CR);2023 december;0.5;178.1
2028;Totaal ;Drenthe (PV);Zuidoost-Noord-Brabant (CR);2021 december;0.4;195.3
2029;Totaal ;Drenthe (PV);Zuidoost-Noord-Brabant (CR);2022 december;0.5;194.7
2030;Totaal ;Drenthe (PV);Zuidoost-Noord-Brabant (CR);2023 december;0.4;195.7
2031;Totaal ;Drenthe (PV);Noord-Limburg (CR);2021 december;0.1;188.4
2032;Totaal ;Drenthe (PV);Noord-Limburg (CR);2022 december;0.1;189.1
2033;Totaal ;Drenthe (PV);Noord-Limburg (CR);2023 december;0.1;186.8
2034;Totaal ;Drenthe (PV);Midden-Limburg (CR);2021 december;0.1;217.8
2035;Totaal ;Drenthe (PV);Midden-Limburg (CR);2022 december;0.1;220.7
2036;Totaal ;Drenthe (PV);Midden-Limburg (CR);2023 december;0.1;221.9
2037;Totaal ;Drenthe (PV);Zuid-Limburg (CR);2021 december;0.1;265.2
2038;Totaal ;Drenthe (PV);Zuid-Limburg (CR);2022 december;0.1;261.6
2039;Totaal ;Drenthe (PV);Zuid-Limburg (CR);2023 december;0.1;260.9
2040;Totaal ;Drenthe (PV);Flevoland (CR);2021 december;1.4;88.1
2041;Totaal ;Drenthe (PV);Flevoland (CR);2022 december;1.3;89.9
2042;Totaal ;Drenthe (PV);Flevoland (CR);2023 december;1.3;90.7
2043;Totaal ;Drenthe (PV);Niet in te delen (CR);2021 december;0.1;
2044;Totaal ;Drenthe (PV);Niet in te delen (CR);2022 december;0.2;
2045;Totaal ;Drenthe (PV);Niet in te delen (CR);2023 december;0.3;
2046;Totaal ;Overijssel (PV);Nederland, Buitenland, Niet in te delen;2021 december;581.9;20.1
2047;Totaal ;Overijssel (PV);Nederland, Buitenland, Niet in te delen;2022 december;597.8;20.2
2048;Totaal ;Overijssel (PV);Nederland, Buitenland, Niet in te delen;2023 december;603.1;20.3
2049;Totaal ;Overijssel (PV);Nederland;2021 december;581.4;20.1
2050;Totaal ;Overijssel (PV);Nederland;2022 december;597.3;20.2
2051;Totaal ;Overijssel (PV);Nederland;2023 december;602.5;20.3
2052;Totaal ;Overijssel (PV);"Nederland; niet in te delen";2021 december;0.5;
2053;Totaal ;Overijssel (PV);"Nederland; niet in te delen";2022 december;0.5;
2054;Totaal ;Overijssel (PV);"Nederland; niet in te delen";2023 december;0.6;
2055;Totaal ;Overijssel (PV);Noord-Nederland (LD);2021 december;20.7;45.1
2056;Totaal ;Overijssel (PV);Noord-Nederland (LD);2022 december;20.6;43.9
2057;Totaal ;Overijssel (PV);Noord-Nederland (LD);2023 december;21.6;45.3
2058;Totaal ;Overijssel (PV);Oost-Nederland (LD);2021 december;530.8;13.0
2059;Totaal ;Overijssel (PV);Oost-Nederland (LD);2022 december;544.6;12.8
2060;Totaal ;Overijssel (PV);Oost-Nederland (LD);2023 december;547.7;12.7
2061;Totaal ;Overijssel (PV);West-Nederland (LD);2021 december;24.5;121.8
2062;Totaal ;Overijssel (PV);West-Nederland (LD);2022 december;26.9;123.4
2063;Totaal ;Overijssel (PV);West-Nederland (LD);2023 december;27.6;122.2
2064;Totaal ;Overijssel (PV);Zuid-Nederland (LD);2021 december;5.4;153.1
2065;Totaal ;Overijssel (PV);Zuid-Nederland (LD);2022 december;5.3;157.3
2066;Totaal ;Overijssel (PV);Zuid-Nederland (LD);2023 december;5.6;159.4
2067;Totaal ;Overijssel (PV);Niet in te delen (LD);2021 december;0.5;
2068;Totaal ;Overijssel (PV);Niet in te delen (LD);2022 december;0.5;
2069;Totaal ;Overijssel (PV);Niet in te delen (LD);2023 december;0.6;
2070;Totaal ;Overijssel (PV);Groningen (PV);2021 december;2.3;102.3
2071;Totaal ;Overijssel (PV);Groningen (PV);2022 december;2.2;100.7
2072;Totaal ;Overijssel (PV);Groningen (PV);2023 december;2.3;102.9
2073;Totaal ;Overijssel (PV);Fryslân (PV);2021 december;3.9;59.8
2074;Totaal ;Overijssel (PV);Fryslân (PV);2022 december;3.8;55.9
2075;Totaal ;Overijssel (PV);Fryslân (PV);2023 december;4.1;61.5
2076;Totaal ;Overijssel (PV);Drenthe (PV);2021 december;14.5;32.0
2077;Totaal ;Overijssel (PV);Drenthe (PV);2022 december;14.6;32.0
2078;Totaal ;Overijssel (PV);Drenthe (PV);2023 december;15.2;32.0
2079;Totaal ;Overijssel (PV);Overijssel (PV);2021 december;475.3;9.9
2080;Totaal ;Overijssel (PV);Overijssel (PV);2022 december;489.6;9.8
2081;Totaal ;Overijssel (PV);Overijssel (PV);2023 december;492.6;9.6
2082;Totaal ;Overijssel (PV);Flevoland (PV);2021 december;8.5;42.0
2083;Totaal ;Overijssel (PV);Flevoland (PV);2022 december;7.9;42.1
2084;Totaal ;Overijssel (PV);Flevoland (PV);2023 december;7.7;41.7
2085;Totaal ;Overijssel (PV);Gelderland (PV);2021 december;47.0;38.7
2086;Totaal ;Overijssel (PV);Gelderland (PV);2022 december;47.1;39.2
2087;Totaal ;Overijssel (PV);Gelderland (PV);2023 december;47.3;39.7
2088;Totaal ;Overijssel (PV);Utrecht (PV);2021 december;10.7;99.4
2089;Totaal ;Overijssel (PV);Utrecht (PV);2022 december;11.2;100.2
2090;Totaal ;Overijssel (PV);Utrecht (PV);2023 december;11.9;100.4
2091;Totaal ;Overijssel (PV);Noord-Holland (PV);2021 december;8.3;123.9
2092;Totaal ;Overijssel (PV);Noord-Holland (PV);2022 december;9.5;125.1
2093;Totaal ;Overijssel (PV);Noord-Holland (PV);2023 december;9.5;124.1
2094;Totaal ;Overijssel (PV);Zuid-Holland (PV);2021 december;5.4;158.7
2095;Totaal ;Overijssel (PV);Zuid-Holland (PV);2022 december;6.0;160.7
2096;Totaal ;Overijssel (PV);Zuid-Holland (PV);2023 december;6.1;159.4
2097;Totaal ;Overijssel (PV);Zeeland (PV);2021 december;0.1;259.6
2098;Totaal ;Overijssel (PV);Zeeland (PV);2022 december;0.1;259.6
2099;Totaal ;Overijssel (PV);Zeeland (PV);2023 december;0.1;253.0
2100;Totaal ;Overijssel (PV);Noord-Brabant (PV);2021 december;4.7;148.8
2101;Totaal ;Overijssel (PV);Noord-Brabant (PV);2022 december;4.4;150.0
2102;Totaal ;Overijssel (PV);Noord-Brabant (PV);2023 december;4.4;149.2
2103;Totaal ;Overijssel (PV);Limburg (PV);2021 december;0.8;181.7
2104;Totaal ;Overijssel (PV);Limburg (PV);2022 december;0.9;192.2
2105;Totaal ;Overijssel (PV);Limburg (PV);2023 december;1.2;197.4
2106;Totaal ;Overijssel (PV);Niet in te delen (PV);2021 december;0.5;
2107;Totaal ;Overijssel (PV);Niet in te delen (PV);2022 december;0.5;
2108;Totaal ;Overijssel (PV);Niet in te delen (PV);2023 december;0.6;
2109;Totaal ;Overijssel (PV);Oost-Groningen (CR);2021 december;0.2;90.8
2110;Totaal ;Overijssel (PV);Oost-Groningen (CR);2022 december;0.2;90.2
2111;Totaal ;Overijssel (PV);Oost-Groningen (CR);2023 december;0.3;100.3
2112;Totaal ;Overijssel (PV);Delfzijl en omgeving (CR);2021 december;0.2;130.3
2113;Totaal ;Overijssel (PV);Delfzijl en omgeving (CR);2022 december;0.1;122.7
2114;Totaal ;Overijssel (PV);Delfzijl en omgeving (CR);2023 december;0.1;124.8
2115;Totaal ;Overijssel (PV);Overig Groningen (CR);2021 december;1.9;100.8
2116;Totaal ;Overijssel (PV);Overig Groningen (CR);2022 december;2.0;100.8
2117;Totaal ;Overijssel (PV);Overig Groningen (CR);2023 december;2.0;102.2
2118;Totaal ;Overijssel (PV);Noord-Friesland (CR);2021 december;0.9;95.8
2119;Totaal ;Overijssel (PV);Noord-Friesland (CR);2022 december;0.8;92.7
2120;Totaal ;Overijssel (PV);Noord-Friesland (CR);2023 december;1.0;101.4
2121;Totaal ;Overijssel (PV);Zuidwest-Friesland (CR);2021 december;0.7;70.8
2122;Totaal ;Overijssel (PV);Zuidwest-Friesland (CR);2022 december;0.6;68.7
2123;Totaal ;Overijssel (PV);Zuidwest-Friesland (CR);2023 december;0.6;69.1
2124;Totaal ;Overijssel (PV);Zuidoost-Friesland (CR);2021 december;2.3;41.6
2125;Totaal ;Overijssel (PV);Zuidoost-Friesland (CR);2022 december;2.4;40.1
2126;Totaal ;Overijssel (PV);Zuidoost-Friesland (CR);2023 december;2.5;43.9
2127;Totaal ;Overijssel (PV);Noord-Drenthe (CR);2021 december;1.6;66.8
2128;Totaal ;Overijssel (PV);Noord-Drenthe (CR);2022 december;1.6;65.9
2129;Totaal ;Overijssel (PV);Noord-Drenthe (CR);2023 december;1.6;66.3
2130;Totaal ;Overijssel (PV);Zuidoost-Drenthe (CR);2021 december;2.4;40.6
2131;Totaal ;Overijssel (PV);Zuidoost-Drenthe (CR);2022 december;2.4;39.6
2132;Totaal ;Overijssel (PV);Zuidoost-Drenthe (CR);2023 december;2.4;40.3
2133;Totaal ;Overijssel (PV);Zuidwest-Drenthe (CR);2021 december;10.5;24.6
2134;Totaal ;Overijssel (PV);Zuidwest-Drenthe (CR);2022 december;10.6;25.2
2135;Totaal ;Overijssel (PV);Zuidwest-Drenthe (CR);2023 december;11.1;25.2
2136;Totaal ;Overijssel (PV);Noord-Overijssel (CR);2021 december;148.3;10.6
2137;Totaal ;Overijssel (PV);Noord-Overijssel (CR);2022 december;153.1;10.4
2138;Totaal ;Overijssel (PV);Noord-Overijssel (CR);2023 december;152.5;10.1
2139;Totaal ;Overijssel (PV);Zuidwest-Overijssel (CR);2021 december;53.1;10.4
2140;Totaal ;Overijssel (PV);Zuidwest-Overijssel (CR);2022 december;54.8;10.2
2141;Totaal ;Overijssel (PV);Zuidwest-Overijssel (CR);2023 december;55.5;10.0
2142;Totaal ;Overijssel (PV);Twente (CR);2021 december;273.9;9.4
2143;Totaal ;Overijssel (PV);Twente (CR);2022 december;281.7;9.3
2144;Totaal ;Overijssel (PV);Twente (CR);2023 december;284.6;9.3
2145;Totaal ;Overijssel (PV);Veluwe (CR);2021 december;31.2;35.0
2146;Totaal ;Overijssel (PV);Veluwe (CR);2022 december;30.9;35.7
2147;Totaal ;Overijssel (PV);Veluwe (CR);2023 december;31.2;36.2
2148;Totaal ;Overijssel (PV);Achterhoek (CR);2021 december;10.7;31.6
2149;Totaal ;Overijssel (PV);Achterhoek (CR);2022 december;10.9;31.6
2150;Totaal ;Overijssel (PV);Achterhoek (CR);2023 december;10.7;32.6
2151;Totaal ;Overijssel (PV);Arnhem/Nijmegen (CR);2021 december;4.5;69.5
2152;Totaal ;Overijssel (PV);Arnhem/Nijmegen (CR);2022 december;4.6;69.8
2153;Totaal ;Overijssel (PV);Arnhem/Nijmegen (CR);2023 december;4.8;68.9
2154;Totaal ;Overijssel (PV);Zuidwest-Gelderland (CR);2021 december;0.7;111.5
2155;Totaal ;Overijssel (PV);Zuidwest-Gelderland (CR);2022 december;0.7;112.0
2156;Totaal ;Overijssel (PV);Zuidwest-Gelderland (CR);2023 december;0.6;114.1
2157;Totaal ;Overijssel (PV);Utrecht (CR);2021 december;10.7;99.4
2158;Totaal ;Overijssel (PV);Utrecht (CR);2022 december;11.2;100.2
2159;Totaal ;Overijssel (PV);Utrecht (CR);2023 december;11.9;100.4
2160;Totaal ;Overijssel (PV);Kop van Noord-Holland (CR);2021 december;0.5;145.8
2161;Totaal ;Overijssel (PV);Kop van Noord-Holland (CR);2022 december;0.5;146.8
2162;Totaal ;Overijssel (PV);Kop van Noord-Holland (CR);2023 december;0.3;132.2
2163;Totaal ;Overijssel (PV);Alkmaar en omgeving (CR);2021 december;0.2;146.1
2164;Totaal ;Overijssel (PV);Alkmaar en omgeving (CR);2022 december;0.2;142.1
2165;Totaal ;Overijssel (PV);Alkmaar en omgeving (CR);2023 december;0.2;152.0
2166;Totaal ;Overijssel (PV);IJmond (CR);2021 december;0.1;149.8
2167;Totaal ;Overijssel (PV);IJmond (CR);2022 december;0.1;144.8
2168;Totaal ;Overijssel (PV);IJmond (CR);2023 december;0.2;147.2
2169;Totaal ;Overijssel (PV);Agglomeratie Haarlem (CR);2021 december;0.3;143.6
2170;Totaal ;Overijssel (PV);Agglomeratie Haarlem (CR);2022 december;0.4;143.5
2171;Totaal ;Overijssel (PV);Agglomeratie Haarlem (CR);2023 december;0.3;147.8
2172;Totaal ;Overijssel (PV);Zaanstreek (CR);2021 december;0.2;132.4
2173;Totaal ;Overijssel (PV);Zaanstreek (CR);2022 december;0.2;135.6
2174;Totaal ;Overijssel (PV);Zaanstreek (CR);2023 december;0.2;134.1
2175;Totaal ;Overijssel (PV);Groot-Amsterdam (CR);2021 december;6.1;123.4
2176;Totaal ;Overijssel (PV);Groot-Amsterdam (CR);2022 december;7.1;125.2
2177;Totaal ;Overijssel (PV);Groot-Amsterdam (CR);2023 december;7.4;124.3
2178;Totaal ;Overijssel (PV);Het Gooi en Vechtstreek (CR);2021 december;0.9;96.3
2179;Totaal ;Overijssel (PV);Het Gooi en Vechtstreek (CR);2022 december;1.0;97.1
2180;Totaal ;Overijssel (PV);Het Gooi en Vechtstreek (CR);2023 december;0.9;96.8
2181;Totaal ;Overijssel (PV);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.4;154.5
2182;Totaal ;Overijssel (PV);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.4;155.3
2183;Totaal ;Overijssel (PV);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.4;154.2
2184;Totaal ;Overijssel (PV);Agglomeratie 's-Gravenhage (CR);2021 december;1.3;161.8
2185;Totaal ;Overijssel (PV);Agglomeratie 's-Gravenhage (CR);2022 december;1.6;163.4
2186;Totaal ;Overijssel (PV);Agglomeratie 's-Gravenhage (CR);2023 december;1.6;162.1
2187;Totaal ;Overijssel (PV);Delft en Westland (CR);2021 december;0.4;174.0
2188;Totaal ;Overijssel (PV);Delft en Westland (CR);2022 december;0.3;175.4
2189;Totaal ;Overijssel (PV);Delft en Westland (CR);2023 december;0.3;177.5
2190;Totaal ;Overijssel (PV);Oost-Zuid-Holland (CR);2021 december;0.6;145.8
2191;Totaal ;Overijssel (PV);Oost-Zuid-Holland (CR);2022 december;0.6;145.6
2192;Totaal ;Overijssel (PV);Oost-Zuid-Holland (CR);2023 december;0.6;145.4
2193;Totaal ;Overijssel (PV);Groot-Rijnmond (CR);2021 december;1.8;163.0
2194;Totaal ;Overijssel (PV);Groot-Rijnmond (CR);2022 december;2.1;166.1
2195;Totaal ;Overijssel (PV);Groot-Rijnmond (CR);2023 december;2.1;164.2
2196;Totaal ;Overijssel (PV);Zuidoost-Zuid-Holland (CR);2021 december;0.9;149.0
2197;Totaal ;Overijssel (PV);Zuidoost-Zuid-Holland (CR);2022 december;0.9;150.6
2198;Totaal ;Overijssel (PV);Zuidoost-Zuid-Holland (CR);2023 december;1.0;150.7
2199;Totaal ;Overijssel (PV);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;280.2
2200;Totaal ;Overijssel (PV);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;280.1
2201;Totaal ;Overijssel (PV);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;289.6
2202;Totaal ;Overijssel (PV);Overig Zeeland (CR);2021 december;0.1;255.9
2203;Totaal ;Overijssel (PV);Overig Zeeland (CR);2022 december;0.1;255.9
2204;Totaal ;Overijssel (PV);Overig Zeeland (CR);2023 december;0.1;238.1
2205;Totaal ;Overijssel (PV);West-Noord-Brabant (CR);2021 december;1.0;176.5
2206;Totaal ;Overijssel (PV);West-Noord-Brabant (CR);2022 december;0.9;177.7
2207;Totaal ;Overijssel (PV);West-Noord-Brabant (CR);2023 december;0.8;178.1
2208;Totaal ;Overijssel (PV);Midden-Noord-Brabant (CR);2021 december;1.0;151.8
2209;Totaal ;Overijssel (PV);Midden-Noord-Brabant (CR);2022 december;1.0;153.8
2210;Totaal ;Overijssel (PV);Midden-Noord-Brabant (CR);2023 december;1.0;154.8
2211;Totaal ;Overijssel (PV);Noordoost-Noord-Brabant (CR);2021 december;1.4;129.1
2212;Totaal ;Overijssel (PV);Noordoost-Noord-Brabant (CR);2022 december;1.2;127.8
2213;Totaal ;Overijssel (PV);Noordoost-Noord-Brabant (CR);2023 december;1.3;127.2
2214;Totaal ;Overijssel (PV);Zuidoost-Noord-Brabant (CR);2021 december;1.3;147.6
2215;Totaal ;Overijssel (PV);Zuidoost-Noord-Brabant (CR);2022 december;1.3;147.8
2216;Totaal ;Overijssel (PV);Zuidoost-Noord-Brabant (CR);2023 december;1.3;149.0
2217;Totaal ;Overijssel (PV);Noord-Limburg (CR);2021 december;0.2;140.0
2218;Totaal ;Overijssel (PV);Noord-Limburg (CR);2022 december;0.2;140.7
2219;Totaal ;Overijssel (PV);Noord-Limburg (CR);2023 december;0.2;140.3
2220;Totaal ;Overijssel (PV);Midden-Limburg (CR);2021 december;0.1;170.9
2221;Totaal ;Overijssel (PV);Midden-Limburg (CR);2022 december;0.1;171.2
2222;Totaal ;Overijssel (PV);Midden-Limburg (CR);2023 december;0.1;175.0
2223;Totaal ;Overijssel (PV);Zuid-Limburg (CR);2021 december;0.4;212.8
2224;Totaal ;Overijssel (PV);Zuid-Limburg (CR);2022 december;0.6;218.6
2225;Totaal ;Overijssel (PV);Zuid-Limburg (CR);2023 december;0.8;218.8
2226;Totaal ;Overijssel (PV);Flevoland (CR);2021 december;8.5;42.0
2227;Totaal ;Overijssel (PV);Flevoland (CR);2022 december;7.9;42.1
2228;Totaal ;Overijssel (PV);Flevoland (CR);2023 december;7.7;41.7
2229;Totaal ;Overijssel (PV);Niet in te delen (CR);2021 december;0.5;
2230;Totaal ;Overijssel (PV);Niet in te delen (CR);2022 december;0.5;
2231;Totaal ;Overijssel (PV);Niet in te delen (CR);2023 december;0.6;
2232;Totaal ;Flevoland (PV);Nederland, Buitenland, Niet in te delen;2021 december;214.2;25.1
2233;Totaal ;Flevoland (PV);Nederland, Buitenland, Niet in te delen;2022 december;222.4;24.9
2234;Totaal ;Flevoland (PV);Nederland, Buitenland, Niet in te delen;2023 december;224.5;25.2
2235;Totaal ;Flevoland (PV);Nederland;2021 december;214.0;25.1
2236;Totaal ;Flevoland (PV);Nederland;2022 december;222.2;24.9
2237;Totaal ;Flevoland (PV);Nederland;2023 december;224.3;25.2
2238;Totaal ;Flevoland (PV);"Nederland; niet in te delen";2021 december;0.2;
2239;Totaal ;Flevoland (PV);"Nederland; niet in te delen";2022 december;0.2;
2240;Totaal ;Flevoland (PV);"Nederland; niet in te delen";2023 december;0.2;
2241;Totaal ;Flevoland (PV);Noord-Nederland (LD);2021 december;3.1;69.1
2242;Totaal ;Flevoland (PV);Noord-Nederland (LD);2022 december;3.1;70.5
2243;Totaal ;Flevoland (PV);Noord-Nederland (LD);2023 december;3.5;70.9
2244;Totaal ;Flevoland (PV);Oost-Nederland (LD);2021 december;131.3;12.3
2245;Totaal ;Flevoland (PV);Oost-Nederland (LD);2022 december;137.8;12.3
2246;Totaal ;Flevoland (PV);Oost-Nederland (LD);2023 december;137.9;12.3
2247;Totaal ;Flevoland (PV);West-Nederland (LD);2021 december;77.2;41.5
2248;Totaal ;Flevoland (PV);West-Nederland (LD);2022 december;78.9;41.9
2249;Totaal ;Flevoland (PV);West-Nederland (LD);2023 december;80.3;42.2
2250;Totaal ;Flevoland (PV);Zuid-Nederland (LD);2021 december;2.5;125.8
2251;Totaal ;Flevoland (PV);Zuid-Nederland (LD);2022 december;2.4;127.4
2252;Totaal ;Flevoland (PV);Zuid-Nederland (LD);2023 december;2.5;129.4
2253;Totaal ;Flevoland (PV);Niet in te delen (LD);2021 december;0.2;
2254;Totaal ;Flevoland (PV);Niet in te delen (LD);2022 december;0.2;
2255;Totaal ;Flevoland (PV);Niet in te delen (LD);2023 december;0.2;
2256;Totaal ;Flevoland (PV);Groningen (PV);2021 december;0.4;126.5
2257;Totaal ;Flevoland (PV);Groningen (PV);2022 december;0.5;128.5
2258;Totaal ;Flevoland (PV);Groningen (PV);2023 december;0.5;130.7
2259;Totaal ;Flevoland (PV);Fryslân (PV);2021 december;1.9;53.7
2260;Totaal ;Flevoland (PV);Fryslân (PV);2022 december;1.8;53.0
2261;Totaal ;Flevoland (PV);Fryslân (PV);2023 december;2.1;56.0
2262;Totaal ;Flevoland (PV);Drenthe (PV);2021 december;0.8;74.1
2263;Totaal ;Flevoland (PV);Drenthe (PV);2022 december;0.8;71.8
2264;Totaal ;Flevoland (PV);Drenthe (PV);2023 december;0.9;74.0
2265;Totaal ;Flevoland (PV);Overijssel (PV);2021 december;7.6;40.0
2266;Totaal ;Flevoland (PV);Overijssel (PV);2022 december;7.8;40.2
2267;Totaal ;Flevoland (PV);Overijssel (PV);2023 december;7.6;39.9
2268;Totaal ;Flevoland (PV);Flevoland (PV);2021 december;112.4;7.8
2269;Totaal ;Flevoland (PV);Flevoland (PV);2022 december;118.5;8.0
2270;Totaal ;Flevoland (PV);Flevoland (PV);2023 december;118.6;7.9
2271;Totaal ;Flevoland (PV);Gelderland (PV);2021 december;11.4;38.1
2272;Totaal ;Flevoland (PV);Gelderland (PV);2022 december;11.4;38.6
2273;Totaal ;Flevoland (PV);Gelderland (PV);2023 december;11.8;38.6
2274;Totaal ;Flevoland (PV);Utrecht (PV);2021 december;15.2;46.0
2275;Totaal ;Flevoland (PV);Utrecht (PV);2022 december;16.2;45.9
2276;Totaal ;Flevoland (PV);Utrecht (PV);2023 december;16.1;46.5
2277;Totaal ;Flevoland (PV);Noord-Holland (PV);2021 december;57.0;35.2
2278;Totaal ;Flevoland (PV);Noord-Holland (PV);2022 december;57.7;35.7
