ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
230;Totaal afgevoerd;Parallelle installaties;2010;77915;18735;6001;12734;1032;669;6021;646;14199;1145;15;424;9;98
231;Totaal afgevoerd;Parallelle installaties;2011;40730;9458;2691;6767;560;271;3482;263;7555;725;10;178;6;89
232;Totaal afgevoerd;Parallelle installaties;2012;39668;9008;2608;6400;534;280;2995;251;6855;706;11;202;6;99
233;Totaal afgevoerd;Parallelle installaties;2013;41308;9451;2750;6701;582;284;3371;278;8237;739;10;201;7;98
234;Totaal afgevoerd;Tweetrapsinstallaties;1981;338613;25236;11954;13282;1065;658;12490;4344;50213;11078;215;1663;136;167
235;Totaal afgevoerd;Tweetrapsinstallaties;1985;232955;27434;12052;15382;1198;809;13999;4224;47005;10315;165;1388;72;193
236;Totaal afgevoerd;Tweetrapsinstallaties;1990;295968;42119;17836;24283;1974;947;19619;3992;54492;11669;149;2545;105;310
237;Totaal afgevoerd;Tweetrapsinstallaties;1991;302497;48869;20213;28656;2221;1155;23516;3653;57702;11983;162;2160;117;369
238;Totaal afgevoerd;Tweetrapsinstallaties;1992;249865;44263;18629;25634;1982;976;21808;3115;57015;11618;146;1771;94;328
239;Totaal afgevoerd;Tweetrapsinstallaties;1993;207050;41771;18708;23063;1862;1029;19953;3529;53107;11638;137;1408;88;347
240;Totaal afgevoerd;Tweetrapsinstallaties;1994;206604;44279;19190;25089;2055;978;20466;2697;57374;12126;145;1437;85;430
241;Totaal afgevoerd;Tweetrapsinstallaties;1995;236828;38304;17041;21263;1715;1405;18807;2018;47082;9500;108;1170;80;449
242;Totaal afgevoerd;Tweetrapsinstallaties;1996;208268;35893;15207;20686;1638;951;17379;1913;39881;7283;107;1213;70;325
243;Totaal afgevoerd;Tweetrapsinstallaties;1997;184543;33629;13526;20103;1428;941;15694;1508;37090;6969;89;926;67;326
244;Totaal afgevoerd;Tweetrapsinstallaties;1998;154326;32799;14174;18625;1411;851;14186;1590;37927;7088;93;1255;47;385
245;Totaal afgevoerd;Tweetrapsinstallaties;1999;181267;38781;16854;21927;1539;776;21205;2065;46288;8006;123;1214;56;487
246;Totaal afgevoerd;Tweetrapsinstallaties;2000;142220;28451;12045;16406;1191;839;13746;1456;34980;6281;82;874;38;359
247;Totaal afgevoerd;Tweetrapsinstallaties;2001;144860;28870;12228;16642;1339;807;14332;1348;31499;6062;68;1010;39;325
248;Totaal afgevoerd;Tweetrapsinstallaties;2002;150708;25333;10068;15265;1138;750;12927;954;30399;5388;63;811;35;325
249;Totaal afgevoerd;Tweetrapsinstallaties;2003;60361;18293;7591;10702;843;509;11227;772;22040;3719;52;550;26;238
250;Totaal afgevoerd;Tweetrapsinstallaties;2004;60045;17940;7301;10639;827;521;10983;863;22808;3485;49;555;20;238
251;Totaal afgevoerd;Tweetrapsinstallaties;2005;76067;21938;8796;13142;1032;527;12694;1043;26568;4282;45;654;29;268
252;Totaal afgevoerd;Tweetrapsinstallaties;2006;148638;36973;13454;23519;1631;1000;19267;1364;41558;5657;60;945;39;416
253;Totaal afgevoerd;Tweetrapsinstallaties;2007;134784;35497;14371;21126;1672;866;18326;1323;41418;5914;64;914;37;456
254;Totaal afgevoerd;Tweetrapsinstallaties;2008;140005;36449;14571;21878;1674;1189;19924;1338;44786;5700;49;977;39;506
255;Totaal afgevoerd;Tweetrapsinstallaties;2009;131291;33135;13003;20132;1534;922;17789;1106;39310;5080;45;854;32;341
256;Totaal afgevoerd;Tweetrapsinstallaties;2010;131165;33823;13405;20418;1915;1236;17988;1130;40515;4992;49;868;34;415
257;Totaal afgevoerd;Tweetrapsinstallaties;2011;119227;32014;12516;19498;1758;1120;18532;1148;39368;4691;45;835;31;444
258;Totaal afgevoerd;Tweetrapsinstallaties;2012;109724;28298;10944;17354;1419;918;16201;1019;34696;4586;47;753;25;336
259;Totaal afgevoerd;Tweetrapsinstallaties;2013;129333;32442;12244;20198;2007;1085;17538;1113;37717;4153;41;786;26;428
260;Totaal afgevoerd;Membraanbioreactors;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;Totaal afgevoerd;Membraanbioreactors;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;Totaal afgevoerd;Membraanbioreactors;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;Totaal afgevoerd;Membraanbioreactors;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;Totaal afgevoerd;Membraanbioreactors;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;Totaal afgevoerd;Membraanbioreactors;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;Totaal afgevoerd;Membraanbioreactors;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;Totaal afgevoerd;Membraanbioreactors;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
268;Totaal afgevoerd;Membraanbioreactors;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;Totaal afgevoerd;Membraanbioreactors;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;Totaal afgevoerd;Membraanbioreactors;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;Totaal afgevoerd;Membraanbioreactors;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;Totaal afgevoerd;Membraanbioreactors;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;Totaal afgevoerd;Membraanbioreactors;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;Totaal afgevoerd;Membraanbioreactors;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;Totaal afgevoerd;Membraanbioreactors;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;Totaal afgevoerd;Membraanbioreactors;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;Totaal afgevoerd;Membraanbioreactors;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;Totaal afgevoerd;Membraanbioreactors;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;Totaal afgevoerd;Membraanbioreactors;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;Totaal afgevoerd;Membraanbioreactors;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;Totaal afgevoerd;Membraanbioreactors;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;Totaal afgevoerd;Membraanbioreactors;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;Totaal afgevoerd;Membraanbioreactors;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;Totaal afgevoerd;Membraanbioreactors;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;Totaal afgevoerd;Membraanbioreactors;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;Totaal afgevoerd;Compactinstallaties;1981;1426;119;60;59;6;2;48;11;145;27;1;4;0;1
287;Totaal afgevoerd;Compactinstallaties;1985;1139;108;41;67;6;2;51;3;120;23;0;2;0;0
288;Totaal afgevoerd;Compactinstallaties;1990;440;13;5;8;1;0;5;0;10;2;0;0;0;0
289;Totaal afgevoerd;Compactinstallaties;1991;4206;90;39;51;5;2;30;4;73;12;0;2;0;1
290;Totaal afgevoerd;Compactinstallaties;1992;1172;117;36;81;8;3;41;4;82;15;0;2;0;1
291;Totaal afgevoerd;Compactinstallaties;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;Totaal afgevoerd;Compactinstallaties;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;Totaal afgevoerd;Compactinstallaties;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;Totaal afgevoerd;Compactinstallaties;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;Totaal afgevoerd;Compactinstallaties;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;Totaal afgevoerd;Compactinstallaties;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;Totaal afgevoerd;Compactinstallaties;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;Totaal afgevoerd;Compactinstallaties;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;Totaal afgevoerd;Compactinstallaties;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;Totaal afgevoerd;Compactinstallaties;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;Totaal afgevoerd;Compactinstallaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;Totaal afgevoerd;Compactinstallaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;Totaal afgevoerd;Compactinstallaties;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;Totaal afgevoerd;Compactinstallaties;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;Totaal afgevoerd;Compactinstallaties;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;Totaal afgevoerd;Compactinstallaties;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;Totaal afgevoerd;Compactinstallaties;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;Totaal afgevoerd;Compactinstallaties;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;Totaal afgevoerd;Compactinstallaties;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;Totaal afgevoerd;Compactinstallaties;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;Totaal afgevoerd;Compactinstallaties;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;Totaal afgevoerd;Slibverwerkingsinrichtingen;1981;40005;13709;8092;5617;397;233;5875;1938;25597;5213;251;1907;36;75
313;Totaal afgevoerd;Slibverwerkingsinrichtingen;1985;72724;19768;9854;9914;1139;343;7326;3271;27235;7428;159;2317;45;83
314;Totaal afgevoerd;Slibverwerkingsinrichtingen;1990;75368;17184;7433;9751;713;278;6716;2968;17227;2946;51;1483;26;54
315;Totaal afgevoerd;Slibverwerkingsinrichtingen;1991;108737;28759;13451;15308;1213;434;10398;3617;23753;3835;65;1765;43;158
316;Totaal afgevoerd;Slibverwerkingsinrichtingen;1992;117188;33355;15330;18025;1391;522;9839;2517;26423;4604;92;1308;41;213
317;Totaal afgevoerd;Slibverwerkingsinrichtingen;1993;131947;36157;16608;19549;1888;507;8227;2579;25772;5093;71;1186;38;194
318;Totaal afgevoerd;Slibverwerkingsinrichtingen;1994;139674;38613;19788;18825;1786;699;9621;2342;29191;5637;74;1211;45;288
319;Totaal afgevoerd;Slibverwerkingsinrichtingen;1995;132978;38605;20108;18497;1635;954;8470;1794;23745;4177;76;1006;28;177
320;Totaal afgevoerd;Slibverwerkingsinrichtingen;1996;141212;40120;20171;19949;1800;694;9113;2285;25155;4712;76;1040;30;236
321;Totaal afgevoerd;Slibverwerkingsinrichtingen;1997;129900;39462;18575;20887;1658;419;10014;2178;27292;4628;67;1004;27;307
322;Totaal afgevoerd;Slibverwerkingsinrichtingen;1998;108362;31979;11812;20167;1561;375;9464;2143;28201;4593;100;1077;32;304
323;Totaal afgevoerd;Slibverwerkingsinrichtingen;1999;124461;36743;20569;16174;2105;324;10840;1758;27563;4532;44;1029;31;348
324;Totaal afgevoerd;Slibverwerkingsinrichtingen;2000;199351;87628;31532;56096;4173;1109;30384;4052;83698;13709;144;2234;95;787
325;Totaal afgevoerd;Slibverwerkingsinrichtingen;2001;216154;86320;23460;62860;4444;851;29257;3593;86014;14357;160;2577;103;964
326;Totaal afgevoerd;Slibverwerkingsinrichtingen;2002;200960;90207;38973;51234;6031;3024;33481;3723;94154;14292;157;2788;101;947
327;Totaal afgevoerd;Slibverwerkingsinrichtingen;2003;239511;90057;35456;54601;2936;2289;37698;3394;86311;12171;140;2379;85;823
328;Totaal afgevoerd;Slibverwerkingsinrichtingen;2004;180393;81332;29289;52043;2203;1878;30033;3005;77199;10279;136;2494;70;753
329;Totaal afgevoerd;Slibverwerkingsinrichtingen;2005;171788;79155;26923;52232;4217;1329;29172;2498;114865;8285;130;1847;83;768
330;Totaal afgevoerd;Slibverwerkingsinrichtingen;2006;144151;52344;17853;34491;1960;1416;17564;2084;43284;5230;75;1315;37;458
331;Totaal afgevoerd;Slibverwerkingsinrichtingen;2007;144591;51539;17350;34189;1888;966;19168;2032;51082;6213;66;1451;51;506
332;Totaal afgevoerd;Slibverwerkingsinrichtingen;2008;143421;50833;12284;38549;1742;930;16841;1907;47676;5595;62;1278;35;545
333;Totaal afgevoerd;Slibverwerkingsinrichtingen;2009;144305;50099;15051;35048;1354;706;17328;1985;46003;4848;71;1289;36;447
334;Totaal afgevoerd;Slibverwerkingsinrichtingen;2010;146923;51857;15556;36301;3144;1535;18643;1910;51451;5414;115;1371;44;501
335;Totaal afgevoerd;Slibverwerkingsinrichtingen;2011;198213;79625;21255;58370;4667;2310;25669;3254;74214;7942;116;2465;52;520
336;Totaal afgevoerd;Slibverwerkingsinrichtingen;2012;189790;72301;20964;51337;4658;2331;24058;3049;71201;7368;100;2104;47;541
337;Totaal afgevoerd;Slibverwerkingsinrichtingen;2013;180615;66832;19092;47740;3829;2185;21297;2536;59937;5807;81;1866;39;578
338;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1981;40005;13709;8092;5617;397;233;5875;1938;25597;5213;251;1907;36;75
339;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1985;72724;19768;9854;9914;1139;343;7326;3271;27235;7428;159;2317;45;83
340;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1990;75368;17184;7433;9751;713;278;6716;2968;17227;2946;51;1483;26;54
341;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1991;108737;28759;13451;15308;1213;434;10398;3617;23753;3835;65;1765;43;158
342;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1992;117188;33355;15330;18025;1391;522;9839;2517;26423;4604;92;1308;41;213
343;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1993;131947;36157;16608;19549;1888;507;8227;2579;25772;5093;71;1186;38;194
344;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1994;139674;38613;19788;18825;1786;699;9621;2342;29191;5637;74;1211;45;288
345;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1995;132978;38605;20108;18497;1635;954;8470;1794;23745;4177;76;1006;28;177
346;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1996;141212;40120;20171;19949;1800;694;9113;2285;25155;4712;76;1040;30;236
347;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1997;129900;39462;18575;20887;1658;419;10014;2178;27292;4628;67;1004;27;307
348;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1998;108362;31979;11812;20167;1561;375;9464;2143;28201;4593;100;1077;32;304
349;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;1999;124461;36743;20569;16174;2105;324;10840;1758;27563;4532;44;1029;31;348
350;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2000;199351;87628;31532;56096;4173;1109;30384;4052;83698;13709;144;2234;95;787
351;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2001;216154;86320;23460;62860;4444;851;29257;3593;86014;14357;160;2577;103;964
352;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2002;200960;90207;38973;51234;6031;3024;33481;3723;94154;14292;157;2788;101;947
353;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2003;239511;90057;35456;54601;2936;2289;37698;3394;86311;12171;140;2379;85;823
354;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2004;180393;81332;29289;52043;2203;1878;30033;3005;77199;10279;136;2494;70;753
355;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2005;171788;79155;26923;52232;4217;1329;29172;2498;114865;8285;130;1847;83;768
356;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2006;144151;52344;17853;34491;1960;1416;17564;2084;43284;5230;75;1315;37;458
357;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2007;144591;51539;17350;34189;1888;966;19168;2032;51082;6213;66;1451;51;506
358;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2008;143421;50833;12284;38549;1742;930;16841;1907;47676;5595;62;1278;35;545
359;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2009;144305;50099;15051;35048;1354;706;17328;1985;46003;4848;71;1289;36;447
360;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2010;146923;51857;15556;36301;3144;1535;18643;1910;51451;5414;115;1371;44;501
361;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2011;152431;52273;14404;37869;3099;1513;18938;2207;47636;4962;69;1574;36;417
362;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2012;188274;70882;20595;50287;4566;2284;23847;3004;68140;7261;97;2072;47;537
363;Totaal afgevoerd;Cap. klasse NL: 0 i.e.;2013;180615;66832;19092;47740;3829;2185;21297;2536;59937;5807;81;1866;39;578
364;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1981;76276;4838;1914;2924;258;109;1931;288;6075;1323;18;144;8;28
365;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1985;65531;3526;1330;2196;182;66;1455;133;3933;849;10;75;6;19
366;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1990;54489;2119;747;1372;124;41;864;61;1969;339;4;40;2;14
367;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1991;51217;1862;629;1233;110;38;692;48;1556;253;3;29;2;10
368;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1992;35954;1305;449;856;80;27;491;32;1279;166;2;22;1;8
369;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1993;13838;563;181;382;35;11;176;13;459;78;1;9;1;4
370;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1994;24581;935;320;615;56;17;283;23;672;111;2;15;1;9
371;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1995;20472;771;263;508;42;19;269;23;667;130;2;15;1;8
372;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1996;30;23;7;16;1;0;5;1;17;2;0;0;0;1
373;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1997;20;12;4;8;1;0;3;0;8;1;0;0;0;0
374;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1998;11553;2474;849;1625;135;50;812;45;2381;481;3;53;2;28
375;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;1999;16;9;3;6;0;0;4;0;9;1;0;0;0;0
376;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
380;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
381;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
382;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
383;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
384;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
385;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2011;45782;27351;6851;20500;1568;797;6731;1048;26578;2980;47;891;15;103
388;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2012;1516;1419;369;1050;92;47;211;45;3061;108;3;32;1;5
389;Totaal afgevoerd;Cap. klasse NL: tot 5 000 i.e.;2013;2806;59;19;40;4;2;9;1;52;3;0;1;0;0
390;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1981;85489;4637;1812;2825;244;93;1847;407;5840;1194;20;179;12;25
391;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1985;88875;4472;1645;2827;248;96;1932;196;4921;1003;13;101;6;24
392;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1990;103768;4616;1677;2939;268;96;2056;179;4473;766;9;104;5;32
393;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1991;99971;4422;1528;2894;266;95;1889;162;3895;621;11;107;6;32
394;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1992;84318;3676;1258;2418;225;80;1654;193;3631;561;7;67;4;28
395;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1993;26693;1561;557;1004;92;30;584;41;1391;216;3;43;2;9
396;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1994;17840;1359;530;829;76;24;429;41;1241;187;2;24;1;16
397;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1995;24341;1351;483;868;71;29;596;35;1197;202;3;28;3;15
398;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1996;17996;998;313;685;59;21;458;27;814;119;1;17;1;6
399;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1997;5361;556;192;364;31;11;165;14;469;57;1;11;0;4
400;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1998;2371;554;204;350;30;12;170;15;488;74;1;12;0;4
401;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;1999;3099;504;183;321;27;8;191;23;493;77;1;16;1;4
402;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2000;1373;335;117;218;18;7;163;7;343;47;1;8;0;2
403;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2001;1246;234;85;149;13;5;72;4;195;22;0;4;0;1
404;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2002;991;190;57;133;10;5;63;3;166;20;0;3;0;1
405;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2003;1192;241;73;168;14;6;84;5;229;30;0;3;0;1
406;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2004;1138;232;67;165;14;5;83;4;208;18;0;3;0;1
407;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2005;1137;230;66;164;14;7;72;4;183;17;0;4;0;1
408;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2006;1106;230;58;172;14;7;79;5;194;21;0;4;0;1
409;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2007;1846;237;58;179;15;7;83;4;199;17;0;4;0;1
410;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2008;1089;207;49;158;14;6;56;4;192;17;0;3;0;1
411;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2009;964;184;41;143;11;5;42;4;165;14;0;3;0;1
412;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2010;140;23;5;18;2;0;6;1;29;3;0;0;0;0
413;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2011;43;13;5;8;1;0;8;1;25;3;0;1;0;0
414;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;Totaal afgevoerd;Cap. klasse NL: 5 000 tot 10 000 i.e.;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1981;216249;13002;5053;7949;651;286;6127;1068;18249;4121;58;797;29;77
417;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1985;270533;15734;6176;9558;842;384;6935;861;18952;4037;47;596;28;111
418;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1990;316461;16009;5936;10073;914;354;6330;641;15450;2964;35;404;23;130
419;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1991;292980;14013;5177;8836;817;306;5706;510;12888;2234;28;313;22;93
420;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1992;251543;12188;4422;7766;711;260;5001;439;12518;2020;21;297;19;92
421;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1993;89761;7049;2637;4412;398;142;2620;208;6511;1043;13;149;12;54
422;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1994;92624;7300;2689;4611;410;128;2658;251;6864;1189;12;171;10;70
423;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1995;85601;6476;2305;4171;350;151;2668;217;5820;947;12;159;15;50
424;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1996;100375;8787;2865;5922;503;209;3167;273;6964;1034;11;235;9;53
425;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1997;60970;6752;2211;4541;382;150;2395;215;5723;803;9;152;7;51
426;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1998;14619;2993;1092;1901;156;62;940;120;2682;432;4;76;3;29
427;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;1999;21510;4755;1747;3008;252;83;1581;181;4260;712;13;114;5;55
428;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;2000;19222;4069;1294;2775;226;90;1411;96;3518;565;6;84;5;34
429;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;2001;14423;2988;963;2025;167;58;926;82;2659;387;5;71;3;28
430;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;2002;33087;3715;1144;2571;213;94;1134;101;4000;447;4;88;3;22
431;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;2003;12373;2514;726;1788;140;58;860;68;2161;278;3;49;2;23
432;Totaal afgevoerd;Cap. klasse NL: 10 000 tot 25 000 i.e.;2004;12387;2434;681;1753;154;51;748;63;2163;268;3;57;3;17
