ID;Geslacht;Schooladvies;Herkomstland;GestandaardiseerdInkomen;Perioden;TotaalVoorlopigSchooladvies_1;ToetsadviesLagerOfGelijk_2;TotaalToetsadviesHoger_3;AdviesHerzienObvToets_4;AdviesNietHerzienObvToets_5;DefinitiefSchooladvies_6
200;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2014/'15;3924;2046.0;974.0;117.0;857.0;3795
201;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2015/'16;3557;1258.0;1838.0;226.0;1612.0;3332
202;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2016/'17;2981;1452.0;1104.0;184.0;920.0;2781
203;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2017/'18;2897;1186.0;1184.0;193.0;991.0;2702
204;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2018/'19;2960;30.0;2442.0;393.0;2049.0;2589
205;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2019/'20;3046;;;;;3046
206;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2020/'21;2638;187.0;2126.0;360.0;1766.0;2294
207;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2021/'22;2780;229.0;2175.0;434.0;1741.0;2353
208;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2022/'23;2612;154.0;2074.0;423.0;1651.0;2198
209;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;2e 20%-groep;2023/'24;2497;139.0;1910.0;1309.0;601.0;1174
210;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2014/'15;3586;1931.0;891.0;98.0;793.0;3486
211;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2015/'16;3295;1250.0;1701.0;216.0;1485.0;3083
212;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2016/'17;2951;1508.0;1054.0;197.0;857.0;2735
213;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2017/'18;2743;1115.0;1157.0;178.0;979.0;2565
214;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2018/'19;2882;30.0;2429.0;366.0;2063.0;2522
215;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2019/'20;2910;;;;;2910
216;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2020/'21;2840;237.0;2238.0;384.0;1854.0;2454
217;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2021/'22;2744;232.0;2183.0;398.0;1785.0;2341
218;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2022/'23;2675;158.0;2173.0;424.0;1749.0;2242
219;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;3e 20%-groep;2023/'24;2690;138.0;2185.0;1476.0;709.0;1206
220;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2014/'15;2023;1112.0;516.0;62.0;454.0;1954
221;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2015/'16;1915;730.0;982.0;120.0;862.0;1790
222;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2016/'17;1698;870.0;615.0;111.0;504.0;1578
223;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2017/'18;1698;725.0;707.0;137.0;570.0;1561
224;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2018/'19;1571;17.0;1299.0;195.0;1104.0;1380
225;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2019/'20;1736;;;;;1736
226;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2020/'21;1576;137.0;1260.0;181.0;1079.0;1400
227;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2021/'22;1574;108.0;1285.0;261.0;1024.0;1314
228;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2022/'23;1646;112.0;1327.0;266.0;1061.0;1375
229;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;4e 20%-groep;2023/'24;1577;110.0;1259.0;853.0;406.0;710
230;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2014/'15;941;503.0;244.0;34.0;210.0;903
231;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2015/'16;812;318.0;390.0;52.0;338.0;762
232;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2016/'17;732;354.0;267.0;45.0;222.0;677
233;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2017/'18;769;334.0;293.0;46.0;247.0;720
234;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2018/'19;738;10.0;581.0;92.0;489.0;644
235;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2019/'20;776;;;;;776
236;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2020/'21;742;67.0;564.0;82.0;482.0;660
237;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2021/'22;802;89.0;601.0;118.0;483.0;682
238;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2022/'23;690;55.0;552.0;102.0;450.0;589
239;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Totaal;5e 20%-groep;2023/'24;650;34.0;505.0;334.0;171.0;302
240;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2014/'15;10474;5713.0;2617.0;290.0;2327.0;10167
241;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2015/'16;9513;3555.0;4954.0;574.0;4380.0;8934
242;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2016/'17;8204;4116.0;3027.0;508.0;2519.0;7648
243;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2017/'18;7890;3320.0;3313.0;468.0;2845.0;7421
244;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2018/'19;7715;88.0;6433.0;862.0;5571.0;6888
245;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2019/'20;8135;;;;;8135
246;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2020/'21;7441;626.0;5981.0;804.0;5177.0;6659
247;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2021/'22;7428;650.0;5922.0;1008.0;4914.0;6437
248;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2022/'23;7171;459.0;5853.0;1033.0;4820.0;6150
249;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;Totaal inkomen;2023/'24;6501;392.0;5214.0;3362.0;1852.0;3153
250;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2014/'15;2435;1372.0;541.0;54.0;487.0;2380
251;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2015/'16;2242;827.0;1164.0;135.0;1029.0;2109
252;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2016/'17;1905;930.0;698.0;102.0;596.0;1793
253;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2017/'18;1759;698.0;770.0;100.0;670.0;1665
254;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2018/'19;1700;23.0;1391.0;185.0;1206.0;1531
255;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2019/'20;1807;;;;;1807
256;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2020/'21;1660;137.0;1321.0;182.0;1139.0;1491
257;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2021/'22;1638;153.0;1256.0;214.0;1042.0;1436
258;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2022/'23;1585;95.0;1266.0;231.0;1035.0;1369
259;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;1e 20%-groep;2023/'24;1301;83.0;1022.0;665.0;357.0;640
260;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2014/'15;2624;1384.0;675.0;74.0;601.0;2545
261;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2015/'16;2364;848.0;1261.0;137.0;1124.0;2225
262;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2016/'17;1933;978.0;726.0;112.0;614.0;1809
263;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2017/'18;1880;812.0;774.0;111.0;663.0;1769
264;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2018/'19;1865;20.0;1557.0;198.0;1359.0;1678
265;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2019/'20;1968;;;;;1968
266;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2020/'21;1689;125.0;1410.0;191.0;1219.0;1506
267;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2021/'22;1757;153.0;1417.0;231.0;1186.0;1528
268;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2022/'23;1662;102.0;1365.0;220.0;1145.0;1443
269;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;2e 20%-groep;2023/'24;1476;87.0;1165.0;736.0;429.0;744
270;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2014/'15;2819;1532.0;731.0;78.0;653.0;2739
271;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2015/'16;2544;961.0;1339.0;163.0;1176.0;2382
272;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2016/'17;2256;1148.0;827.0;160.0;667.0;2088
273;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2017/'18;2104;876.0;900.0;111.0;789.0;1992
274;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2018/'19;2204;23.0;1885.0;250.0;1635.0;1959
275;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2019/'20;2217;;;;;2217
276;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2020/'21;2178;190.0;1738.0;244.0;1494.0;1934
277;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2021/'22;2063;181.0;1663.0;265.0;1398.0;1795
278;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2022/'23;2013;121.0;1666.0;286.0;1380.0;1723
279;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;3e 20%-groep;2023/'24;1965;106.0;1623.0;1044.0;579.0;928
280;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2014/'15;1681;936.0;438.0;51.0;387.0;1624
281;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2015/'16;1581;612.0;808.0;95.0;713.0;1480
282;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2016/'17;1403;722.0;514.0;91.0;423.0;1303
283;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2017/'18;1397;597.0;595.0;107.0;488.0;1286
284;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2018/'19;1259;15.0;1051.0;143.0;908.0;1119
285;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2019/'20;1405;;;;;1405
286;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2020/'21;1232;111.0;989.0;123.0;866.0;1110
287;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2021/'22;1261;82.0;1046.0;200.0;846.0;1067
288;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2022/'23;1289;91.0;1051.0;205.0;846.0;1082
289;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;4e 20%-groep;2023/'24;1221;86.0;985.0;653.0;332.0;567
290;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2014/'15;832;456.0;208.0;29.0;179.0;800
291;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2015/'16;687;274.0;331.0;40.0;291.0;647
292;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2016/'17;606;290.0;228.0;41.0;187.0;558
293;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2017/'18;656;291.0;247.0;33.0;214.0;620
294;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2018/'19;612;6.0;485.0;78.0;407.0;534
295;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2019/'20;657;;;;;657
296;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2020/'21;601;57.0;462.0;59.0;403.0;541
297;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2021/'22;640;76.0;487.0;88.0;399.0;552
298;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2022/'23;543;41.0;444.0;79.0;365.0;466
299;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Nederland;5e 20%-groep;2023/'24;488;28.0;382.0;242.0;140.0;243
300;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2014/'15;5872;2934.0;1300.0;166.0;1134.0;5685
301;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2015/'16;5486;1895.0;2545.0;379.0;2166.0;5129
302;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2016/'17;4993;2273.0;1595.0;279.0;1316.0;4680
303;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2017/'18;4853;1744.0;1791.0;394.0;1397.0;4452
304;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2018/'19;4992;60.0;3664.0;756.0;2908.0;4248
305;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2019/'20;4962;;;;;4962
306;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2020/'21;4613;319.0;3311.0;781.0;2530.0;3854
307;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2021/'22;4650;342.0;3340.0;878.0;2462.0;3767
308;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2022/'23;4509;226.0;3239.0;858.0;2381.0;3659
309;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;Totaal inkomen;2023/'24;4687;212.0;3227.0;2444.0;783.0;2130
310;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2014/'15;3137;1591.0;692.0;85.0;607.0;3042
311;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2015/'16;2878;985.0;1310.0;195.0;1115.0;2697
312;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2016/'17;2591;1155.0;811.0;142.0;669.0;2435
313;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2017/'18;2559;909.0;921.0;188.0;733.0;2360
314;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2018/'19;2584;35.0;1797.0;367.0;1430.0;2220
315;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2019/'20;2489;;;;;2489
316;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2020/'21;2336;167.0;1629.0;372.0;1257.0;1973
317;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2021/'22;2273;168.0;1619.0;427.0;1192.0;1852
318;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2022/'23;2114;96.0;1537.0;410.0;1127.0;1717
319;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;1e 20%-groep;2023/'24;2138;90.0;1408.0;1064.0;344.0;1028
320;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2014/'15;1300;662.0;299.0;43.0;256.0;1250
321;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2015/'16;1193;410.0;577.0;89.0;488.0;1107
322;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2016/'17;1048;474.0;378.0;72.0;306.0;972
323;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2017/'18;1017;374.0;410.0;82.0;328.0;933
324;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2018/'19;1095;10.0;885.0;195.0;690.0;911
325;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2019/'20;1078;;;;;1078
326;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2020/'21;949;62.0;716.0;169.0;547.0;788
327;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2021/'22;1023;76.0;758.0;203.0;555.0;825
328;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2022/'23;950;52.0;709.0;203.0;506.0;755
329;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;2e 20%-groep;2023/'24;1021;52.0;745.0;573.0;172.0;430
330;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2014/'15;767;399.0;160.0;20.0;140.0;747
331;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2015/'16;751;289.0;362.0;53.0;309.0;701
332;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2016/'17;695;360.0;227.0;37.0;190.0;647
333;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2017/'18;639;239.0;257.0;67.0;190.0;573
334;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2018/'19;678;7.0;544.0;116.0;428.0;563
335;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2019/'20;693;;;;;693
336;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2020/'21;662;47.0;500.0;140.0;360.0;520
337;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2021/'22;681;51.0;520.0;133.0;387.0;546
338;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2022/'23;662;37.0;507.0;138.0;369.0;519
339;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;3e 20%-groep;2023/'24;725;32.0;562.0;432.0;130.0;278
340;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2014/'15;342;176.0;78.0;11.0;67.0;330
341;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2015/'16;334;118.0;174.0;25.0;149.0;310
342;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2016/'17;295;148.0;101.0;20.0;81.0;275
343;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2017/'18;301;128.0;112.0;30.0;82.0;275
344;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2018/'19;312;2.0;248.0;52.0;196.0;261
345;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2019/'20;331;;;;;331
346;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2020/'21;344;26.0;271.0;58.0;213.0;290
347;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2021/'22;313;26.0;239.0;61.0;178.0;247
348;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2022/'23;357;21.0;276.0;61.0;215.0;293
349;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;4e 20%-groep;2023/'24;356;24.0;274.0;200.0;74.0;143
350;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2014/'15;109;47.0;36.0;5.0;31.0;103
351;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2015/'16;125;44.0;59.0;12.0;47.0;115
352;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2016/'17;126;64.0;39.0;4.0;35.0;119
353;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2017/'18;113;43.0;46.0;13.0;33.0;100
354;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2018/'19;126;4.0;96.0;14.0;82.0;110
355;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2019/'20;119;;;;;119
356;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2020/'21;141;10.0;102.0;23.0;79.0;119
357;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2021/'22;162;13.0;114.0;30.0;84.0;130
358;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2022/'23;147;14.0;108.0;23.0;85.0;123
359;Totaal mannen en vrouwen;Advies: vso/pro/vmbo-b;Buiten Nederland;5e 20%-groep;2023/'24;162;6.0;123.0;92.0;31.0;59
360;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2014/'15;4700;1985.0;1943.0;173.0;1770.0;4607
361;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2015/'16;5277;3164.0;1921.0;442.0;1479.0;5118
362;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2016/'17;6242;4187.0;1746.0;509.0;1237.0;5998
363;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2017/'18;6307;3764.0;2196.0;577.0;1619.0;6077
364;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2018/'19;6619;3381.0;2889.0;981.0;1908.0;6254
365;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2019/'20;7099;;;;;7099
366;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2020/'21;7246;4355.0;2707.0;1034.0;1673.0;7001
367;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2021/'22;7200;4194.0;2808.0;1179.0;1629.0;6965
368;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2022/'23;7083;4459.0;2417.0;1166.0;1251.0;6948
369;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;Totaal inkomen;2023/'24;8253;4948.0;3035.0;2731.0;304.0;9062
370;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2014/'15;1172;505.0;469.0;44.0;425.0;1164
371;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2015/'16;1466;924.0;482.0;128.0;354.0;1430
372;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2016/'17;1762;1198.0;448.0;144.0;304.0;1716
373;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2017/'18;1766;1013.0;614.0;193.0;421.0;1688
374;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2018/'19;1814;898.0;775.0;295.0;480.0;1756
375;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2019/'20;1989;;;;;1989
376;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2020/'21;1936;1178.0;692.0;302.0;390.0;1920
377;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2021/'22;1893;1082.0;746.0;347.0;399.0;1889
378;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2022/'23;1886;1134.0;669.0;360.0;309.0;1894
379;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;1e 20%-groep;2023/'24;2085;1245.0;741.0;677.0;64.0;2521
380;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;2e 20%-groep;2014/'15;1103;451.0;473.0;32.0;441.0;1091
381;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;2e 20%-groep;2015/'16;1214;745.0;435.0;92.0;343.0;1196
382;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;2e 20%-groep;2016/'17;1377;885.0;432.0;118.0;314.0;1310
383;Totaal mannen en vrouwen;Advies: vmbo-b/k;Totaal;2e 20%-groep;2017/'18;1399;811.0;511.0;120.0;391.0;1368
