ID;Zorgvormen;RegioS;Perioden;JongerenMetKostenZvwGGZ_1;GedeclareerdeEnToegekendeKosten_2
4803;2e lijns geestelijke gezondheidszorg;Bloemendaal;2014;;
4804;2e lijns geestelijke gezondheidszorg;Boarnsterhim;2011;280.0;748.0
4805;2e lijns geestelijke gezondheidszorg;Boarnsterhim;2012;290.0;1227.0
4806;2e lijns geestelijke gezondheidszorg;Boarnsterhim;2013;285.0;1043.0
4807;2e lijns geestelijke gezondheidszorg;Boarnsterhim;2014;;
4808;2e lijns geestelijke gezondheidszorg;Bodegraven-Reeuwijk;2011;405.0;1460.0
4809;2e lijns geestelijke gezondheidszorg;Bodegraven-Reeuwijk;2012;375.0;1486.0
4810;2e lijns geestelijke gezondheidszorg;Bodegraven-Reeuwijk;2013;370.0;1540.0
4811;2e lijns geestelijke gezondheidszorg;Bodegraven-Reeuwijk;2014;;
4812;2e lijns geestelijke gezondheidszorg;Boekel;2011;165.0;547.0
4813;2e lijns geestelijke gezondheidszorg;Boekel;2012;180.0;558.0
4814;2e lijns geestelijke gezondheidszorg;Boekel;2013;140.0;359.0
4815;2e lijns geestelijke gezondheidszorg;Boekel;2014;;
4816;2e lijns geestelijke gezondheidszorg;Ten Boer;2011;160.0;451.0
4817;2e lijns geestelijke gezondheidszorg;Ten Boer;2012;170.0;557.0
4818;2e lijns geestelijke gezondheidszorg;Ten Boer;2013;140.0;426.0
4819;2e lijns geestelijke gezondheidszorg;Ten Boer;2014;;
4820;2e lijns geestelijke gezondheidszorg;Borger-Odoorn;2011;445.0;2068.0
4821;2e lijns geestelijke gezondheidszorg;Borger-Odoorn;2012;435.0;1521.0
4822;2e lijns geestelijke gezondheidszorg;Borger-Odoorn;2013;420.0;1666.0
4823;2e lijns geestelijke gezondheidszorg;Borger-Odoorn;2014;;
4824;2e lijns geestelijke gezondheidszorg;Borne;2011;210.0;933.0
4825;2e lijns geestelijke gezondheidszorg;Borne;2012;215.0;944.0
4826;2e lijns geestelijke gezondheidszorg;Borne;2013;210.0;785.0
4827;2e lijns geestelijke gezondheidszorg;Borne;2014;;
4828;2e lijns geestelijke gezondheidszorg;Borsele;2011;280.0;996.0
4829;2e lijns geestelijke gezondheidszorg;Borsele;2012;275.0;1108.0
4830;2e lijns geestelijke gezondheidszorg;Borsele;2013;305.0;1717.0
4831;2e lijns geestelijke gezondheidszorg;Borsele;2014;;
4832;2e lijns geestelijke gezondheidszorg;Boskoop;2011;205.0;607.0
4833;2e lijns geestelijke gezondheidszorg;Boskoop;2012;205.0;785.0
4834;2e lijns geestelijke gezondheidszorg;Boskoop;2013;185.0;898.0
4835;2e lijns geestelijke gezondheidszorg;Boskoop;2014;;
4836;2e lijns geestelijke gezondheidszorg;Boxmeer;2011;455.0;1346.0
4837;2e lijns geestelijke gezondheidszorg;Boxmeer;2012;450.0;1269.0
4838;2e lijns geestelijke gezondheidszorg;Boxmeer;2013;455.0;1490.0
4839;2e lijns geestelijke gezondheidszorg;Boxmeer;2014;;
4840;2e lijns geestelijke gezondheidszorg;Boxtel;2011;370.0;1769.0
4841;2e lijns geestelijke gezondheidszorg;Boxtel;2012;415.0;1672.0
4842;2e lijns geestelijke gezondheidszorg;Boxtel;2013;365.0;1363.0
4843;2e lijns geestelijke gezondheidszorg;Boxtel;2014;;
4844;2e lijns geestelijke gezondheidszorg;Breda;2011;1670.0;5350.0
4845;2e lijns geestelijke gezondheidszorg;Breda;2012;1755.0;5441.0
4846;2e lijns geestelijke gezondheidszorg;Breda;2013;1690.0;5886.0
4847;2e lijns geestelijke gezondheidszorg;Breda;2014;;
4848;2e lijns geestelijke gezondheidszorg;Brielle;2011;190.0;875.0
4849;2e lijns geestelijke gezondheidszorg;Brielle;2012;215.0;532.0
4850;2e lijns geestelijke gezondheidszorg;Brielle;2013;220.0;1138.0
4851;2e lijns geestelijke gezondheidszorg;Brielle;2014;;
4852;2e lijns geestelijke gezondheidszorg;Bronckhorst;2011;470.0;1503.0
4853;2e lijns geestelijke gezondheidszorg;Bronckhorst;2012;470.0;1536.0
4854;2e lijns geestelijke gezondheidszorg;Bronckhorst;2013;450.0;1289.0
4855;2e lijns geestelijke gezondheidszorg;Bronckhorst;2014;;
4856;2e lijns geestelijke gezondheidszorg;Brummen;2011;305.0;1344.0
4857;2e lijns geestelijke gezondheidszorg;Brummen;2012;280.0;1063.0
4858;2e lijns geestelijke gezondheidszorg;Brummen;2013;255.0;1101.0
4859;2e lijns geestelijke gezondheidszorg;Brummen;2014;;
4860;2e lijns geestelijke gezondheidszorg;Brunssum;2011;385.0;1608.0
4861;2e lijns geestelijke gezondheidszorg;Brunssum;2012;345.0;1816.0
4862;2e lijns geestelijke gezondheidszorg;Brunssum;2013;325.0;1304.0
4863;2e lijns geestelijke gezondheidszorg;Brunssum;2014;;
4864;2e lijns geestelijke gezondheidszorg;Bunnik;2011;170.0;558.0
4865;2e lijns geestelijke gezondheidszorg;Bunnik;2012;190.0;607.0
4866;2e lijns geestelijke gezondheidszorg;Bunnik;2013;165.0;591.0
4867;2e lijns geestelijke gezondheidszorg;Bunnik;2014;;
4868;2e lijns geestelijke gezondheidszorg;Bunschoten;2011;180.0;616.0
4869;2e lijns geestelijke gezondheidszorg;Bunschoten;2012;185.0;856.0
4870;2e lijns geestelijke gezondheidszorg;Bunschoten;2013;175.0;730.0
4871;2e lijns geestelijke gezondheidszorg;Bunschoten;2014;;
4872;2e lijns geestelijke gezondheidszorg;Buren;2011;255.0;850.0
4873;2e lijns geestelijke gezondheidszorg;Buren;2012;255.0;922.0
4874;2e lijns geestelijke gezondheidszorg;Buren;2013;265.0;1379.0
4875;2e lijns geestelijke gezondheidszorg;Buren;2014;;
4876;2e lijns geestelijke gezondheidszorg;Bussum;2011;305.0;985.0
4877;2e lijns geestelijke gezondheidszorg;Bussum;2012;275.0;858.0
4878;2e lijns geestelijke gezondheidszorg;Bussum;2013;305.0;900.0
4879;2e lijns geestelijke gezondheidszorg;Bussum;2014;;
4880;2e lijns geestelijke gezondheidszorg;Capelle aan den IJssel;2011;965.0;3675.0
4881;2e lijns geestelijke gezondheidszorg;Capelle aan den IJssel;2012;945.0;3179.0
4882;2e lijns geestelijke gezondheidszorg;Capelle aan den IJssel;2013;865.0;3069.0
4883;2e lijns geestelijke gezondheidszorg;Capelle aan den IJssel;2014;;
4884;2e lijns geestelijke gezondheidszorg;Castricum;2011;390.0;1172.0
4885;2e lijns geestelijke gezondheidszorg;Castricum;2012;380.0;1325.0
4886;2e lijns geestelijke gezondheidszorg;Castricum;2013;350.0;1069.0
4887;2e lijns geestelijke gezondheidszorg;Castricum;2014;;
4888;2e lijns geestelijke gezondheidszorg;Coevorden;2011;515.0;1907.0
4889;2e lijns geestelijke gezondheidszorg;Coevorden;2012;535.0;2343.0
4890;2e lijns geestelijke gezondheidszorg;Coevorden;2013;535.0;2053.0
4891;2e lijns geestelijke gezondheidszorg;Coevorden;2014;;
4892;2e lijns geestelijke gezondheidszorg;Cranendonck;2011;230.0;763.0
4893;2e lijns geestelijke gezondheidszorg;Cranendonck;2012;230.0;944.0
4894;2e lijns geestelijke gezondheidszorg;Cranendonck;2013;220.0;708.0
4895;2e lijns geestelijke gezondheidszorg;Cranendonck;2014;;
4896;2e lijns geestelijke gezondheidszorg;Cromstrijen;2011;170.0;686.0
4897;2e lijns geestelijke gezondheidszorg;Cromstrijen;2012;180.0;643.0
4898;2e lijns geestelijke gezondheidszorg;Cromstrijen;2013;180.0;593.0
4899;2e lijns geestelijke gezondheidszorg;Cromstrijen;2014;;
4900;2e lijns geestelijke gezondheidszorg;Cuijk;2011;355.0;1180.0
4901;2e lijns geestelijke gezondheidszorg;Cuijk;2012;360.0;1009.0
4902;2e lijns geestelijke gezondheidszorg;Cuijk;2013;355.0;1046.0
4903;2e lijns geestelijke gezondheidszorg;Cuijk;2014;;
4904;2e lijns geestelijke gezondheidszorg;Culemborg;2011;295.0;1101.0
4905;2e lijns geestelijke gezondheidszorg;Culemborg;2012;275.0;821.0
4906;2e lijns geestelijke gezondheidszorg;Culemborg;2013;250.0;917.0
4907;2e lijns geestelijke gezondheidszorg;Culemborg;2014;;
4908;2e lijns geestelijke gezondheidszorg;Dalfsen;2011;340.0;1078.0
4909;2e lijns geestelijke gezondheidszorg;Dalfsen;2012;350.0;1413.0
4910;2e lijns geestelijke gezondheidszorg;Dalfsen;2013;345.0;1192.0
4911;2e lijns geestelijke gezondheidszorg;Dalfsen;2014;;
4912;2e lijns geestelijke gezondheidszorg;Dantumadiel;2011;210.0;428.0
4913;2e lijns geestelijke gezondheidszorg;Dantumadiel;2012;220.0;542.0
4914;2e lijns geestelijke gezondheidszorg;Dantumadiel;2013;245.0;817.0
4915;2e lijns geestelijke gezondheidszorg;Dantumadiel;2014;;
4916;2e lijns geestelijke gezondheidszorg;Delft;2011;1095.0;3530.0
4917;2e lijns geestelijke gezondheidszorg;Delft;2012;1045.0;3775.0
4918;2e lijns geestelijke gezondheidszorg;Delft;2013;945.0;4241.0
4919;2e lijns geestelijke gezondheidszorg;Delft;2014;;
4920;2e lijns geestelijke gezondheidszorg;Delfzijl;2011;450.0;1965.0
4921;2e lijns geestelijke gezondheidszorg;Delfzijl;2012;515.0;1839.0
4922;2e lijns geestelijke gezondheidszorg;Delfzijl;2013;495.0;1809.0
4923;2e lijns geestelijke gezondheidszorg;Delfzijl;2014;;
4924;2e lijns geestelijke gezondheidszorg;Deurne;2011;490.0;1366.0
4925;2e lijns geestelijke gezondheidszorg;Deurne;2012;455.0;1454.0
4926;2e lijns geestelijke gezondheidszorg;Deurne;2013;430.0;1392.0
4927;2e lijns geestelijke gezondheidszorg;Deurne;2014;;
4928;2e lijns geestelijke gezondheidszorg;Deventer;2011;1505.0;5398.0
4929;2e lijns geestelijke gezondheidszorg;Deventer;2012;1460.0;4908.0
4930;2e lijns geestelijke gezondheidszorg;Deventer;2013;1505.0;5775.0
4931;2e lijns geestelijke gezondheidszorg;Deventer;2014;;
4932;2e lijns geestelijke gezondheidszorg;Diemen;2011;295.0;1080.0
4933;2e lijns geestelijke gezondheidszorg;Diemen;2012;285.0;1362.0
4934;2e lijns geestelijke gezondheidszorg;Diemen;2013;315.0;1401.0
4935;2e lijns geestelijke gezondheidszorg;Diemen;2014;;
4936;2e lijns geestelijke gezondheidszorg;Dinkelland;2011;170.0;966.0
4937;2e lijns geestelijke gezondheidszorg;Dinkelland;2012;180.0;691.0
4938;2e lijns geestelijke gezondheidszorg;Dinkelland;2013;180.0;619.0
4939;2e lijns geestelijke gezondheidszorg;Dinkelland;2014;;
4940;2e lijns geestelijke gezondheidszorg;Dirksland;2011;140.0;1040.0
4941;2e lijns geestelijke gezondheidszorg;Dirksland;2012;160.0;472.0
4942;2e lijns geestelijke gezondheidszorg;Dirksland;2013;;
4943;2e lijns geestelijke gezondheidszorg;Dirksland;2014;;
4944;2e lijns geestelijke gezondheidszorg;Doesburg;2011;135.0;439.0
4945;2e lijns geestelijke gezondheidszorg;Doesburg;2012;150.0;492.0
4946;2e lijns geestelijke gezondheidszorg;Doesburg;2013;175.0;594.0
4947;2e lijns geestelijke gezondheidszorg;Doesburg;2014;;
4948;2e lijns geestelijke gezondheidszorg;Doetinchem;2011;820.0;3051.0
4949;2e lijns geestelijke gezondheidszorg;Doetinchem;2012;880.0;2734.0
4950;2e lijns geestelijke gezondheidszorg;Doetinchem;2013;840.0;2706.0
4951;2e lijns geestelijke gezondheidszorg;Doetinchem;2014;;
4952;2e lijns geestelijke gezondheidszorg;Dongen;2011;280.0;905.0
4953;2e lijns geestelijke gezondheidszorg;Dongen;2012;290.0;1041.0
4954;2e lijns geestelijke gezondheidszorg;Dongen;2013;290.0;1315.0
4955;2e lijns geestelijke gezondheidszorg;Dongen;2014;;
4956;2e lijns geestelijke gezondheidszorg;Dongeradeel;2011;320.0;1167.0
4957;2e lijns geestelijke gezondheidszorg;Dongeradeel;2012;300.0;1122.0
4958;2e lijns geestelijke gezondheidszorg;Dongeradeel;2013;290.0;591.0
4959;2e lijns geestelijke gezondheidszorg;Dongeradeel;2014;;
4960;2e lijns geestelijke gezondheidszorg;Dordrecht;2011;1390.0;5937.0
4961;2e lijns geestelijke gezondheidszorg;Dordrecht;2012;1495.0;5696.0
4962;2e lijns geestelijke gezondheidszorg;Dordrecht;2013;1570.0;5831.0
4963;2e lijns geestelijke gezondheidszorg;Dordrecht;2014;;
4964;2e lijns geestelijke gezondheidszorg;Drechterland;2011;260.0;748.0
4965;2e lijns geestelijke gezondheidszorg;Drechterland;2012;260.0;1115.0
4966;2e lijns geestelijke gezondheidszorg;Drechterland;2013;240.0;759.0
4967;2e lijns geestelijke gezondheidszorg;Drechterland;2014;;
4968;2e lijns geestelijke gezondheidszorg;Drimmelen;2011;275.0;951.0
4969;2e lijns geestelijke gezondheidszorg;Drimmelen;2012;280.0;1125.0
4970;2e lijns geestelijke gezondheidszorg;Drimmelen;2013;255.0;924.0
4971;2e lijns geestelijke gezondheidszorg;Drimmelen;2014;;
4972;2e lijns geestelijke gezondheidszorg;Dronten;2011;715.0;2256.0
4973;2e lijns geestelijke gezondheidszorg;Dronten;2012;690.0;2177.0
4974;2e lijns geestelijke gezondheidszorg;Dronten;2013;610.0;2196.0
4975;2e lijns geestelijke gezondheidszorg;Dronten;2014;;
4976;2e lijns geestelijke gezondheidszorg;Druten;2011;245.0;740.0
4977;2e lijns geestelijke gezondheidszorg;Druten;2012;230.0;801.0
4978;2e lijns geestelijke gezondheidszorg;Druten;2013;190.0;562.0
4979;2e lijns geestelijke gezondheidszorg;Druten;2014;;
4980;2e lijns geestelijke gezondheidszorg;Duiven;2011;310.0;2203.0
4981;2e lijns geestelijke gezondheidszorg;Duiven;2012;320.0;1465.0
4982;2e lijns geestelijke gezondheidszorg;Duiven;2013;345.0;1384.0
4983;2e lijns geestelijke gezondheidszorg;Duiven;2014;;
4984;2e lijns geestelijke gezondheidszorg;Echt-Susteren;2011;355.0;1412.0
4985;2e lijns geestelijke gezondheidszorg;Echt-Susteren;2012;340.0;1145.0
4986;2e lijns geestelijke gezondheidszorg;Echt-Susteren;2013;335.0;1593.0
4987;2e lijns geestelijke gezondheidszorg;Echt-Susteren;2014;;
4988;2e lijns geestelijke gezondheidszorg;Edam-Volendam;2011;215.0;873.0
4989;2e lijns geestelijke gezondheidszorg;Edam-Volendam;2012;235.0;622.0
4990;2e lijns geestelijke gezondheidszorg;Edam-Volendam;2013;240.0;754.0
4991;2e lijns geestelijke gezondheidszorg;Edam-Volendam;2014;;
4992;2e lijns geestelijke gezondheidszorg;Ede;2011;1425.0;6443.0
4993;2e lijns geestelijke gezondheidszorg;Ede;2012;1370.0;4916.0
4994;2e lijns geestelijke gezondheidszorg;Ede;2013;1280.0;5457.0
4995;2e lijns geestelijke gezondheidszorg;Ede;2014;;
4996;2e lijns geestelijke gezondheidszorg;Eemnes;2011;120.0;299.0
4997;2e lijns geestelijke gezondheidszorg;Eemnes;2012;90.0;336.0
4998;2e lijns geestelijke gezondheidszorg;Eemnes;2013;90.0;341.0
4999;2e lijns geestelijke gezondheidszorg;Eemnes;2014;;
5000;2e lijns geestelijke gezondheidszorg;Eemsmond;2011;365.0;1138.0
5001;2e lijns geestelijke gezondheidszorg;Eemsmond;2012;375.0;1317.0
5002;2e lijns geestelijke gezondheidszorg;Eemsmond;2013;360.0;1258.0
5003;2e lijns geestelijke gezondheidszorg;Eemsmond;2014;;
5004;2e lijns geestelijke gezondheidszorg;Eersel;2011;190.0;554.0
5005;2e lijns geestelijke gezondheidszorg;Eersel;2012;200.0;559.0
5006;2e lijns geestelijke gezondheidszorg;Eersel;2013;185.0;644.0
5007;2e lijns geestelijke gezondheidszorg;Eersel;2014;;
5008;2e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2011;270.0;790.0
5009;2e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2012;255.0;976.0
5010;2e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2013;245.0;858.0
5011;2e lijns geestelijke gezondheidszorg;Eijsden-Margraten;2014;;
5012;2e lijns geestelijke gezondheidszorg;Eindhoven;2011;2505.0;8718.0
5013;2e lijns geestelijke gezondheidszorg;Eindhoven;2012;2465.0;9747.0
5014;2e lijns geestelijke gezondheidszorg;Eindhoven;2013;2315.0;8733.0
5015;2e lijns geestelijke gezondheidszorg;Eindhoven;2014;;
5016;2e lijns geestelijke gezondheidszorg;Elburg;2011;285.0;1450.0
5017;2e lijns geestelijke gezondheidszorg;Elburg;2012;285.0;828.0
5018;2e lijns geestelijke gezondheidszorg;Elburg;2013;280.0;999.0
5019;2e lijns geestelijke gezondheidszorg;Elburg;2014;;
5020;2e lijns geestelijke gezondheidszorg;Emmen;2011;2025.0;7978.0
5021;2e lijns geestelijke gezondheidszorg;Emmen;2012;2115.0;7825.0
5022;2e lijns geestelijke gezondheidszorg;Emmen;2013;2095.0;7345.0
5023;2e lijns geestelijke gezondheidszorg;Emmen;2014;;
5024;2e lijns geestelijke gezondheidszorg;Enkhuizen;2011;305.0;741.0
5025;2e lijns geestelijke gezondheidszorg;Enkhuizen;2012;295.0;967.0
5026;2e lijns geestelijke gezondheidszorg;Enkhuizen;2013;300.0;885.0
5027;2e lijns geestelijke gezondheidszorg;Enkhuizen;2014;;
5028;2e lijns geestelijke gezondheidszorg;Enschede;2011;1485.0;7945.0
5029;2e lijns geestelijke gezondheidszorg;Enschede;2012;1530.0;7123.0
5030;2e lijns geestelijke gezondheidszorg;Enschede;2013;1615.0;8174.0
5031;2e lijns geestelijke gezondheidszorg;Enschede;2014;;
5032;2e lijns geestelijke gezondheidszorg;Epe;2011;330.0;1656.0
5033;2e lijns geestelijke gezondheidszorg;Epe;2012;335.0;1304.0
5034;2e lijns geestelijke gezondheidszorg;Epe;2013;325.0;1394.0
5035;2e lijns geestelijke gezondheidszorg;Epe;2014;;
5036;2e lijns geestelijke gezondheidszorg;Ermelo;2011;360.0;1361.0
5037;2e lijns geestelijke gezondheidszorg;Ermelo;2012;345.0;1421.0
5038;2e lijns geestelijke gezondheidszorg;Ermelo;2013;335.0;1155.0
5039;2e lijns geestelijke gezondheidszorg;Ermelo;2014;;
5040;2e lijns geestelijke gezondheidszorg;Etten-Leur;2011;465.0;2444.0
5041;2e lijns geestelijke gezondheidszorg;Etten-Leur;2012;500.0;1856.0
5042;2e lijns geestelijke gezondheidszorg;Etten-Leur;2013;435.0;2267.0
5043;2e lijns geestelijke gezondheidszorg;Etten-Leur;2014;;
5044;2e lijns geestelijke gezondheidszorg;Ferwerderadiel;2011;85.0;296.0
5045;2e lijns geestelijke gezondheidszorg;Ferwerderadiel;2012;95.0;268.0
5046;2e lijns geestelijke gezondheidszorg;Ferwerderadiel;2013;90.0;357.0
5047;2e lijns geestelijke gezondheidszorg;Ferwerderadiel;2014;;
5048;2e lijns geestelijke gezondheidszorg;Franekeradeel;2011;290.0;1097.0
5049;2e lijns geestelijke gezondheidszorg;Franekeradeel;2012;295.0;1131.0
5050;2e lijns geestelijke gezondheidszorg;Franekeradeel;2013;290.0;1179.0
5051;2e lijns geestelijke gezondheidszorg;Franekeradeel;2014;;
5052;2e lijns geestelijke gezondheidszorg;De Friese Meren;2011;;
5053;2e lijns geestelijke gezondheidszorg;De Friese Meren;2012;;
5054;2e lijns geestelijke gezondheidszorg;De Friese Meren;2013;;
5055;2e lijns geestelijke gezondheidszorg;De Friese Meren;2014;;
5056;2e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2011;90.0;335.0
5057;2e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2012;80.0;197.0
5058;2e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2013;90.0;380.0
5059;2e lijns geestelijke gezondheidszorg;Gaasterlân-Sleat;2014;;
5060;2e lijns geestelijke gezondheidszorg;Geertruidenberg;2011;230.0;1159.0
5061;2e lijns geestelijke gezondheidszorg;Geertruidenberg;2012;270.0;816.0
5062;2e lijns geestelijke gezondheidszorg;Geertruidenberg;2013;270.0;987.0
5063;2e lijns geestelijke gezondheidszorg;Geertruidenberg;2014;;
5064;2e lijns geestelijke gezondheidszorg;Geldermalsen;2011;285.0;806.0
5065;2e lijns geestelijke gezondheidszorg;Geldermalsen;2012;265.0;928.0
5066;2e lijns geestelijke gezondheidszorg;Geldermalsen;2013;225.0;822.0
5067;2e lijns geestelijke gezondheidszorg;Geldermalsen;2014;;
5068;2e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2011;620.0;1877.0
5069;2e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2012;625.0;1940.0
5070;2e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2013;630.0;2451.0
5071;2e lijns geestelijke gezondheidszorg;Geldrop-Mierlo;2014;;
5072;2e lijns geestelijke gezondheidszorg;Gemert-Bakel;2011;380.0;1156.0
5073;2e lijns geestelijke gezondheidszorg;Gemert-Bakel;2012;400.0;983.0
5074;2e lijns geestelijke gezondheidszorg;Gemert-Bakel;2013;390.0;1009.0
5075;2e lijns geestelijke gezondheidszorg;Gemert-Bakel;2014;;
5076;2e lijns geestelijke gezondheidszorg;Gennep;2011;255.0;674.0
5077;2e lijns geestelijke gezondheidszorg;Gennep;2012;275.0;614.0
5078;2e lijns geestelijke gezondheidszorg;Gennep;2013;280.0;994.0
5079;2e lijns geestelijke gezondheidszorg;Gennep;2014;;
5080;2e lijns geestelijke gezondheidszorg;Giessenlanden;2011;160.0;593.0
5081;2e lijns geestelijke gezondheidszorg;Giessenlanden;2012;165.0;498.0
5082;2e lijns geestelijke gezondheidszorg;Giessenlanden;2013;180.0;690.0
5083;2e lijns geestelijke gezondheidszorg;Giessenlanden;2014;;
5084;2e lijns geestelijke gezondheidszorg;Gilze en Rijen;2011;265.0;733.0
5085;2e lijns geestelijke gezondheidszorg;Gilze en Rijen;2012;310.0;1100.0
5086;2e lijns geestelijke gezondheidszorg;Gilze en Rijen;2013;270.0;964.0
5087;2e lijns geestelijke gezondheidszorg;Gilze en Rijen;2014;;
5088;2e lijns geestelijke gezondheidszorg;Goedereede;2011;155.0;386.0
5089;2e lijns geestelijke gezondheidszorg;Goedereede;2012;175.0;552.0
5090;2e lijns geestelijke gezondheidszorg;Goedereede;2013;;
5091;2e lijns geestelijke gezondheidszorg;Goedereede;2014;;
5092;2e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2011;;
5093;2e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2012;;
5094;2e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2013;650.0;2724.0
5095;2e lijns geestelijke gezondheidszorg;Goeree-Overflakkee;2014;;
5096;2e lijns geestelijke gezondheidszorg;Goes;2011;375.0;1563.0
5097;2e lijns geestelijke gezondheidszorg;Goes;2012;380.0;1700.0
5098;2e lijns geestelijke gezondheidszorg;Goes;2013;435.0;1672.0
5099;2e lijns geestelijke gezondheidszorg;Goes;2014;;
5100;2e lijns geestelijke gezondheidszorg;Goirle;2011;260.0;1217.0
5101;2e lijns geestelijke gezondheidszorg;Goirle;2012;245.0;1367.0
5102;2e lijns geestelijke gezondheidszorg;Goirle;2013;255.0;1015.0
5103;2e lijns geestelijke gezondheidszorg;Goirle;2014;;
5104;2e lijns geestelijke gezondheidszorg;Gorinchem;2011;370.0;1647.0
5105;2e lijns geestelijke gezondheidszorg;Gorinchem;2012;405.0;1770.0
5106;2e lijns geestelijke gezondheidszorg;Gorinchem;2013;445.0;1765.0
5107;2e lijns geestelijke gezondheidszorg;Gorinchem;2014;;
5108;2e lijns geestelijke gezondheidszorg;Gouda;2011;1000.0;4119.0
5109;2e lijns geestelijke gezondheidszorg;Gouda;2012;935.0;3806.0
5110;2e lijns geestelijke gezondheidszorg;Gouda;2013;955.0;4545.0
5111;2e lijns geestelijke gezondheidszorg;Gouda;2014;;
5112;2e lijns geestelijke gezondheidszorg;Graafstroom;2011;150.0;486.0
5113;2e lijns geestelijke gezondheidszorg;Graafstroom;2012;175.0;841.0
5114;2e lijns geestelijke gezondheidszorg;Graafstroom;2013;;
5115;2e lijns geestelijke gezondheidszorg;Graafstroom;2014;;
5116;2e lijns geestelijke gezondheidszorg;Graft-De Rijp;2011;70.0;211.0
