ID;Vermogensklassen;KenmerkenVanHetHuishouden;Perioden;Aantal_1;AantalPersonen_2;Totaal_3;Gemiddeld_4;k_50ePercentielMediaan_5
5534;Vermogen     5 000 tot     10 000 euro;127;2006;13;;;;
5535;Vermogen     5 000 tot     10 000 euro;127;2007;13;;;;
5536;Vermogen     5 000 tot     10 000 euro;127;2008;14;;;;
5537;Vermogen     5 000 tot     10 000 euro;127;2009;16;;;;
5538;Vermogen     5 000 tot     10 000 euro;127;2010;18;;;;
5539;Vermogen     5 000 tot     10 000 euro;127;2011 voor methodewijziging;19;;;;
5540;Vermogen     5 000 tot     10 000 euro;127;2011 na methodewijziging;16;;;;
5541;Vermogen     5 000 tot     10 000 euro;127;2012;18;1.9;0.1;7.0;7.0
5542;Vermogen     5 000 tot     10 000 euro;127;2013;17;1.9;0.1;7.0;7.0
5543;Vermogen     5 000 tot     10 000 euro;127;2014;18;1.9;0.1;7.0;7.0
5544;Vermogen     5 000 tot     10 000 euro;128;2002;41;2.9;0.3;7.0;7.0
5545;Vermogen     5 000 tot     10 000 euro;128;2003;41;2.7;0.3;7.0;7.0
5546;Vermogen     5 000 tot     10 000 euro;128;2004;39;2.8;0.3;7.0;7.0
5547;Vermogen     5 000 tot     10 000 euro;128;2005;35;2.9;0.3;7.0;7.0
5548;Vermogen     5 000 tot     10 000 euro;128;2006;39;2.8;0.3;7.0;7.0
5549;Vermogen     5 000 tot     10 000 euro;128;2007;36;2.9;0.3;7.0;7.0
5550;Vermogen     5 000 tot     10 000 euro;128;2008;41;2.8;0.3;7.0;7.0
5551;Vermogen     5 000 tot     10 000 euro;128;2009;45;2.8;0.3;7.0;7.0
5552;Vermogen     5 000 tot     10 000 euro;128;2010;45;2.8;0.3;7.0;7.0
5553;Vermogen     5 000 tot     10 000 euro;128;2011 voor methodewijziging;42;2.8;0.3;7.0;7.0
5554;Vermogen     5 000 tot     10 000 euro;128;2011 na methodewijziging;44;2.6;0.3;7.0;7.0
5555;Vermogen     5 000 tot     10 000 euro;128;2012;45;2.6;0.3;7.0;7.0
5556;Vermogen     5 000 tot     10 000 euro;128;2013;42;2.6;0.3;7.0;7.0
5557;Vermogen     5 000 tot     10 000 euro;128;2014;42;2.6;0.3;7.0;7.0
5558;Vermogen     5 000 tot     10 000 euro;129;2002;10;;;;
5559;Vermogen     5 000 tot     10 000 euro;129;2003;10;;;;
5560;Vermogen     5 000 tot     10 000 euro;129;2004;10;;;;
5561;Vermogen     5 000 tot     10 000 euro;129;2005;9;;;;
5562;Vermogen     5 000 tot     10 000 euro;129;2006;11;;;;
5563;Vermogen     5 000 tot     10 000 euro;129;2007;9;;;;
5564;Vermogen     5 000 tot     10 000 euro;129;2008;8;;;;
5565;Vermogen     5 000 tot     10 000 euro;129;2009;10;;;;
5566;Vermogen     5 000 tot     10 000 euro;129;2010;10;;;;
5567;Vermogen     5 000 tot     10 000 euro;129;2011 voor methodewijziging;9;;;;
5568;Vermogen     5 000 tot     10 000 euro;129;2011 na methodewijziging;10;;;;
5569;Vermogen     5 000 tot     10 000 euro;129;2012;10;2.1;0.1;7.0;7.0
5570;Vermogen     5 000 tot     10 000 euro;129;2013;9;2.1;0.1;7.0;7.0
5571;Vermogen     5 000 tot     10 000 euro;129;2014;8;2.1;0.1;7.0;7.0
5572;Vermogen     5 000 tot     10 000 euro;130;2002;2;;;;
5573;Vermogen     5 000 tot     10 000 euro;130;2003;3;;;;
5574;Vermogen     5 000 tot     10 000 euro;130;2004;2;;;;
5575;Vermogen     5 000 tot     10 000 euro;130;2005;2;;;;
5576;Vermogen     5 000 tot     10 000 euro;130;2006;2;;;;
5577;Vermogen     5 000 tot     10 000 euro;130;2007;1;;;;
5578;Vermogen     5 000 tot     10 000 euro;130;2008;3;;;;
5579;Vermogen     5 000 tot     10 000 euro;130;2009;2;;;;
5580;Vermogen     5 000 tot     10 000 euro;130;2010;3;;;;
5581;Vermogen     5 000 tot     10 000 euro;130;2011 voor methodewijziging;2;;;;
5582;Vermogen     5 000 tot     10 000 euro;130;2011 na methodewijziging;3;;;;
5583;Vermogen     5 000 tot     10 000 euro;130;2012;3;2.0;0.0;7.0;7.0
5584;Vermogen     5 000 tot     10 000 euro;130;2013;3;2.0;0.0;7.0;7.0
5585;Vermogen     5 000 tot     10 000 euro;130;2014;3;2.0;0.0;7.0;7.0
5586;Vermogen     5 000 tot     10 000 euro;131;2002;9;;;;
5587;Vermogen     5 000 tot     10 000 euro;131;2003;8;;;;
5588;Vermogen     5 000 tot     10 000 euro;131;2004;9;;;;
5589;Vermogen     5 000 tot     10 000 euro;131;2005;8;;;;
5590;Vermogen     5 000 tot     10 000 euro;131;2006;8;;;;
5591;Vermogen     5 000 tot     10 000 euro;131;2007;7;;;;
5592;Vermogen     5 000 tot     10 000 euro;131;2008;9;;;;
5593;Vermogen     5 000 tot     10 000 euro;131;2009;9;;;;
5594;Vermogen     5 000 tot     10 000 euro;131;2010;10;;;;
5595;Vermogen     5 000 tot     10 000 euro;131;2011 voor methodewijziging;9;;;;
5596;Vermogen     5 000 tot     10 000 euro;131;2011 na methodewijziging;9;;;;
5597;Vermogen     5 000 tot     10 000 euro;131;2012;9;3.0;0.1;7.0;7.0
5598;Vermogen     5 000 tot     10 000 euro;131;2013;8;3.0;0.1;7.0;7.0
5599;Vermogen     5 000 tot     10 000 euro;131;2014;8;3.0;0.1;7.0;7.0
5600;Vermogen     5 000 tot     10 000 euro;132;2002;8;;;;
5601;Vermogen     5 000 tot     10 000 euro;132;2003;7;;;;
5602;Vermogen     5 000 tot     10 000 euro;132;2004;7;;;;
5603;Vermogen     5 000 tot     10 000 euro;132;2005;6;;;;
5604;Vermogen     5 000 tot     10 000 euro;132;2006;7;;;;
5605;Vermogen     5 000 tot     10 000 euro;132;2007;7;;;;
5606;Vermogen     5 000 tot     10 000 euro;132;2008;9;;;;
5607;Vermogen     5 000 tot     10 000 euro;132;2009;10;;;;
5608;Vermogen     5 000 tot     10 000 euro;132;2010;9;;;;
5609;Vermogen     5 000 tot     10 000 euro;132;2011 voor methodewijziging;8;;;;
5610;Vermogen     5 000 tot     10 000 euro;132;2011 na methodewijziging;8;;;;
5611;Vermogen     5 000 tot     10 000 euro;132;2012;8;3.5;0.1;7.0;7.0
5612;Vermogen     5 000 tot     10 000 euro;132;2013;8;3.5;0.1;7.0;7.0
5613;Vermogen     5 000 tot     10 000 euro;132;2014;8;3.6;0.1;7.0;7.0
5614;Vermogen     5 000 tot     10 000 euro;133;2002;12;;;;
5615;Vermogen     5 000 tot     10 000 euro;133;2003;14;;;;
5616;Vermogen     5 000 tot     10 000 euro;133;2004;11;;;;
5617;Vermogen     5 000 tot     10 000 euro;133;2005;10;;;;
5618;Vermogen     5 000 tot     10 000 euro;133;2006;12;;;;
5619;Vermogen     5 000 tot     10 000 euro;133;2007;12;;;;
5620;Vermogen     5 000 tot     10 000 euro;133;2008;13;;;;
5621;Vermogen     5 000 tot     10 000 euro;133;2009;14;;;;
5622;Vermogen     5 000 tot     10 000 euro;133;2010;14;;;;
5623;Vermogen     5 000 tot     10 000 euro;133;2011 voor methodewijziging;13;;;;
5624;Vermogen     5 000 tot     10 000 euro;133;2011 na methodewijziging;15;;;;
5625;Vermogen     5 000 tot     10 000 euro;133;2012;16;2.4;0.1;7.0;7.0
5626;Vermogen     5 000 tot     10 000 euro;133;2013;15;2.4;0.1;7.0;7.0
5627;Vermogen     5 000 tot     10 000 euro;133;2014;15;2.3;0.1;7.0;7.0
5628;Vermogen     5 000 tot     10 000 euro;142;2002;385;1.8;2.8;7.0;7.0
5629;Vermogen     5 000 tot     10 000 euro;142;2003;371;1.9;2.7;7.0;7.0
5630;Vermogen     5 000 tot     10 000 euro;142;2004;339;1.8;2.5;7.0;7.0
5631;Vermogen     5 000 tot     10 000 euro;142;2005;325;1.8;2.4;7.0;7.0
5632;Vermogen     5 000 tot     10 000 euro;142;2006;321;1.8;2.3;7.0;7.0
5633;Vermogen     5 000 tot     10 000 euro;142;2007;306;1.8;2.2;7.0;7.0
5634;Vermogen     5 000 tot     10 000 euro;142;2008;320;1.8;2.3;7.0;7.0
5635;Vermogen     5 000 tot     10 000 euro;142;2009;325;1.8;2.4;7.0;7.0
5636;Vermogen     5 000 tot     10 000 euro;142;2010;329;1.8;2.4;7.0;7.0
5637;Vermogen     5 000 tot     10 000 euro;142;2011 voor methodewijziging;310;1.8;2.3;7.0;7.0
5638;Vermogen     5 000 tot     10 000 euro;142;2011 na methodewijziging;305;1.8;2.2;7.0;7.0
5639;Vermogen     5 000 tot     10 000 euro;142;2012;319;1.8;2.3;7.0;7.0
5640;Vermogen     5 000 tot     10 000 euro;142;2013;298;1.8;2.2;7.0;7.0
5641;Vermogen     5 000 tot     10 000 euro;142;2014;299;1.8;2.2;7.0;7.0
5642;Vermogen     5 000 tot     10 000 euro;143;2002;50;1.9;0.4;7.0;7.0
5643;Vermogen     5 000 tot     10 000 euro;143;2003;49;1.8;0.4;7.0;7.0
5644;Vermogen     5 000 tot     10 000 euro;143;2004;43;1.9;0.3;7.0;7.0
5645;Vermogen     5 000 tot     10 000 euro;143;2005;42;2.0;0.3;7.0;7.0
5646;Vermogen     5 000 tot     10 000 euro;143;2006;42;1.9;0.3;7.0;7.0
5647;Vermogen     5 000 tot     10 000 euro;143;2007;40;1.9;0.3;7.0;7.0
5648;Vermogen     5 000 tot     10 000 euro;143;2008;41;1.8;0.3;7.0;7.0
5649;Vermogen     5 000 tot     10 000 euro;143;2009;44;1.8;0.3;7.0;7.0
5650;Vermogen     5 000 tot     10 000 euro;143;2010;46;1.9;0.3;7.0;7.0
5651;Vermogen     5 000 tot     10 000 euro;143;2011 voor methodewijziging;48;1.8;0.3;7.0;7.0
5652;Vermogen     5 000 tot     10 000 euro;143;2011 na methodewijziging;43;1.8;0.3;7.0;7.0
5653;Vermogen     5 000 tot     10 000 euro;143;2012;45;1.8;0.3;7.0;7.0
5654;Vermogen     5 000 tot     10 000 euro;143;2013;43;1.8;0.3;7.0;7.0
5655;Vermogen     5 000 tot     10 000 euro;143;2014;43;1.8;0.3;7.0;7.0
5656;Vermogen     5 000 tot     10 000 euro;144;2002;22;1.9;0.2;7.0;7.0
5657;Vermogen     5 000 tot     10 000 euro;144;2003;21;1.9;0.2;7.0;7.0
5658;Vermogen     5 000 tot     10 000 euro;144;2004;17;;;;
5659;Vermogen     5 000 tot     10 000 euro;144;2005;19;;;;
5660;Vermogen     5 000 tot     10 000 euro;144;2006;20;;;;
5661;Vermogen     5 000 tot     10 000 euro;144;2007;18;;;;
5662;Vermogen     5 000 tot     10 000 euro;144;2008;20;;;;
5663;Vermogen     5 000 tot     10 000 euro;144;2009;22;1.9;0.2;7.0;7.0
5664;Vermogen     5 000 tot     10 000 euro;144;2010;23;1.9;0.2;7.0;7.0
5665;Vermogen     5 000 tot     10 000 euro;144;2011 voor methodewijziging;24;1.8;0.2;7.0;7.0
5666;Vermogen     5 000 tot     10 000 euro;144;2011 na methodewijziging;21;1.8;0.2;7.0;7.0
5667;Vermogen     5 000 tot     10 000 euro;144;2012;23;1.8;0.2;7.0;7.0
5668;Vermogen     5 000 tot     10 000 euro;144;2013;22;1.8;0.2;7.0;7.0
5669;Vermogen     5 000 tot     10 000 euro;144;2014;22;1.9;0.2;7.0;7.0
5670;Vermogen     5 000 tot     10 000 euro;145;2002;28;1.8;0.2;7.0;7.0
5671;Vermogen     5 000 tot     10 000 euro;145;2003;28;1.8;0.2;7.0;7.0
5672;Vermogen     5 000 tot     10 000 euro;145;2004;25;1.8;0.2;7.0;7.0
5673;Vermogen     5 000 tot     10 000 euro;145;2005;23;2.0;0.2;7.0;7.0
5674;Vermogen     5 000 tot     10 000 euro;145;2006;22;2.0;0.2;7.0;7.0
5675;Vermogen     5 000 tot     10 000 euro;145;2007;22;1.9;0.2;7.0;7.0
5676;Vermogen     5 000 tot     10 000 euro;145;2008;21;1.8;0.2;7.0;7.0
5677;Vermogen     5 000 tot     10 000 euro;145;2009;22;1.8;0.2;7.0;7.0
5678;Vermogen     5 000 tot     10 000 euro;145;2010;23;1.9;0.2;7.0;7.0
5679;Vermogen     5 000 tot     10 000 euro;145;2011 voor methodewijziging;24;1.7;0.2;7.0;7.0
5680;Vermogen     5 000 tot     10 000 euro;145;2011 na methodewijziging;22;1.8;0.2;7.0;7.0
5681;Vermogen     5 000 tot     10 000 euro;145;2012;22;1.8;0.2;7.0;7.0
5682;Vermogen     5 000 tot     10 000 euro;145;2013;21;1.8;0.2;7.0;7.0
5683;Vermogen     5 000 tot     10 000 euro;145;2014;21;1.8;0.2;7.0;7.0
5684;Vermogen     5 000 tot     10 000 euro;146;2002;41;2.9;0.3;7.0;7.0
5685;Vermogen     5 000 tot     10 000 euro;146;2003;41;2.7;0.3;7.0;7.0
5686;Vermogen     5 000 tot     10 000 euro;146;2004;39;2.8;0.3;7.0;7.0
5687;Vermogen     5 000 tot     10 000 euro;146;2005;35;2.9;0.3;7.0;7.0
5688;Vermogen     5 000 tot     10 000 euro;146;2006;39;2.8;0.3;7.0;7.0
5689;Vermogen     5 000 tot     10 000 euro;146;2007;36;2.9;0.3;7.0;7.0
5690;Vermogen     5 000 tot     10 000 euro;146;2008;41;2.8;0.3;7.0;7.0
5691;Vermogen     5 000 tot     10 000 euro;146;2009;45;2.8;0.3;7.0;7.0
5692;Vermogen     5 000 tot     10 000 euro;146;2010;45;2.8;0.3;7.0;7.0
5693;Vermogen     5 000 tot     10 000 euro;146;2011 voor methodewijziging;42;2.8;0.3;7.0;7.0
5694;Vermogen     5 000 tot     10 000 euro;146;2011 na methodewijziging;44;2.6;0.3;7.0;7.0
5695;Vermogen     5 000 tot     10 000 euro;146;2012;45;2.6;0.3;7.0;7.0
5696;Vermogen     5 000 tot     10 000 euro;146;2013;42;2.6;0.3;7.0;7.0
5697;Vermogen     5 000 tot     10 000 euro;146;2014;42;2.6;0.3;7.0;7.0
5698;Vermogen     5 000 tot     10 000 euro;147;2002;38;3.0;0.3;7.0;7.0
5699;Vermogen     5 000 tot     10 000 euro;147;2003;37;2.8;0.3;7.0;7.0
5700;Vermogen     5 000 tot     10 000 euro;147;2004;33;3.0;0.2;7.0;7.0
5701;Vermogen     5 000 tot     10 000 euro;147;2005;30;3.1;0.2;7.0;7.0
5702;Vermogen     5 000 tot     10 000 euro;147;2006;32;3.0;0.2;7.0;7.0
5703;Vermogen     5 000 tot     10 000 euro;147;2007;30;3.1;0.2;7.0;7.0
5704;Vermogen     5 000 tot     10 000 euro;147;2008;34;3.0;0.2;7.0;7.0
5705;Vermogen     5 000 tot     10 000 euro;147;2009;36;3.0;0.3;7.0;7.0
5706;Vermogen     5 000 tot     10 000 euro;147;2010;38;3.0;0.3;7.0;7.0
5707;Vermogen     5 000 tot     10 000 euro;147;2011 voor methodewijziging;34;3.0;0.2;7.0;7.0
5708;Vermogen     5 000 tot     10 000 euro;147;2011 na methodewijziging;36;2.8;0.3;7.0;7.0
5709;Vermogen     5 000 tot     10 000 euro;147;2012;36;2.8;0.3;7.0;7.0
5710;Vermogen     5 000 tot     10 000 euro;147;2013;34;2.8;0.2;7.0;7.0
5711;Vermogen     5 000 tot     10 000 euro;147;2014;33;2.8;0.2;7.0;7.0
5712;Vermogen     5 000 tot     10 000 euro;148;2002;3;;;;
5713;Vermogen     5 000 tot     10 000 euro;148;2003;4;;;;
5714;Vermogen     5 000 tot     10 000 euro;148;2004;5;;;;
5715;Vermogen     5 000 tot     10 000 euro;148;2005;5;;;;
5716;Vermogen     5 000 tot     10 000 euro;148;2006;7;;;;
5717;Vermogen     5 000 tot     10 000 euro;148;2007;6;;;;
5718;Vermogen     5 000 tot     10 000 euro;148;2008;7;;;;
5719;Vermogen     5 000 tot     10 000 euro;148;2009;8;;;;
5720;Vermogen     5 000 tot     10 000 euro;148;2010;8;;;;
5721;Vermogen     5 000 tot     10 000 euro;148;2011 voor methodewijziging;8;;;;
5722;Vermogen     5 000 tot     10 000 euro;148;2011 na methodewijziging;8;;;;
5723;Vermogen     5 000 tot     10 000 euro;148;2012;9;1.9;0.1;7.0;7.0
5724;Vermogen     5 000 tot     10 000 euro;148;2013;8;2.0;0.1;7.0;7.0
5725;Vermogen     5 000 tot     10 000 euro;148;2014;9;2.0;0.1;7.0;7.0
5726;Vermogen     5 000 tot     10 000 euro;182;2002;257;2.2;1.9;7.0;7.0
5727;Vermogen     5 000 tot     10 000 euro;182;2003;248;2.2;1.8;7.0;7.0
5728;Vermogen     5 000 tot     10 000 euro;182;2004;218;2.3;1.6;7.0;7.0
5729;Vermogen     5 000 tot     10 000 euro;182;2005;205;2.3;1.5;7.0;7.0
5730;Vermogen     5 000 tot     10 000 euro;182;2006;216;2.2;1.6;7.0;7.0
5731;Vermogen     5 000 tot     10 000 euro;182;2007;203;2.2;1.5;7.0;7.0
5732;Vermogen     5 000 tot     10 000 euro;182;2008;219;2.1;1.6;7.0;7.0
5733;Vermogen     5 000 tot     10 000 euro;182;2009;227;2.1;1.6;7.0;7.0
5734;Vermogen     5 000 tot     10 000 euro;182;2010;227;2.2;1.6;7.0;7.0
5735;Vermogen     5 000 tot     10 000 euro;182;2011 voor methodewijziging;213;2.1;1.5;7.0;7.0
5736;Vermogen     5 000 tot     10 000 euro;182;2011 na methodewijziging;208;2.1;1.5;7.0;7.0
5737;Vermogen     5 000 tot     10 000 euro;182;2012;208;2.1;1.5;7.0;7.0
5738;Vermogen     5 000 tot     10 000 euro;182;2013;195;2.1;1.4;7.0;7.0
5739;Vermogen     5 000 tot     10 000 euro;182;2014;198;2.1;1.4;7.0;7.0
5740;Vermogen     5 000 tot     10 000 euro;183;2002;229;2.2;1.7;7.0;7.0
5741;Vermogen     5 000 tot     10 000 euro;183;2003;219;2.2;1.6;7.0;7.0
5742;Vermogen     5 000 tot     10 000 euro;183;2004;194;2.2;1.4;7.0;7.0
5743;Vermogen     5 000 tot     10 000 euro;183;2005;181;2.3;1.3;7.0;7.0
5744;Vermogen     5 000 tot     10 000 euro;183;2006;194;2.2;1.4;7.0;7.0
5745;Vermogen     5 000 tot     10 000 euro;183;2007;183;2.2;1.3;7.0;7.0
5746;Vermogen     5 000 tot     10 000 euro;183;2008;198;2.1;1.4;7.0;7.0
5747;Vermogen     5 000 tot     10 000 euro;183;2009;201;2.1;1.5;7.0;7.0
5748;Vermogen     5 000 tot     10 000 euro;183;2010;203;2.2;1.5;7.0;7.0
5749;Vermogen     5 000 tot     10 000 euro;183;2011 voor methodewijziging;191;2.1;1.4;7.0;7.0
5750;Vermogen     5 000 tot     10 000 euro;183;2011 na methodewijziging;184;2.1;1.3;7.0;7.0
5751;Vermogen     5 000 tot     10 000 euro;183;2012;183;2.1;1.3;7.0;7.0
5752;Vermogen     5 000 tot     10 000 euro;183;2013;170;2.1;1.2;7.0;7.0
5753;Vermogen     5 000 tot     10 000 euro;183;2014;172;2.1;1.2;7.0;7.0
5754;Vermogen     5 000 tot     10 000 euro;184;2002;25;2.1;0.2;7.0;7.0
5755;Vermogen     5 000 tot     10 000 euro;184;2003;27;2.1;0.2;7.0;7.0
5756;Vermogen     5 000 tot     10 000 euro;184;2004;22;2.3;0.2;7.0;7.0
5757;Vermogen     5 000 tot     10 000 euro;184;2005;23;2.2;0.2;7.0;7.0
5758;Vermogen     5 000 tot     10 000 euro;184;2006;20;;;;
5759;Vermogen     5 000 tot     10 000 euro;184;2007;18;;;;
5760;Vermogen     5 000 tot     10 000 euro;184;2008;19;;;;
5761;Vermogen     5 000 tot     10 000 euro;184;2009;23;2.0;0.2;7.0;7.0
5762;Vermogen     5 000 tot     10 000 euro;184;2010;22;2.1;0.2;7.0;7.0
5763;Vermogen     5 000 tot     10 000 euro;184;2011 voor methodewijziging;20;;;;
5764;Vermogen     5 000 tot     10 000 euro;184;2011 na methodewijziging;22;2.1;0.2;7.0;7.0
5765;Vermogen     5 000 tot     10 000 euro;184;2012;23;2.1;0.2;7.0;7.0
5766;Vermogen     5 000 tot     10 000 euro;184;2013;22;2.1;0.2;7.0;7.0
5767;Vermogen     5 000 tot     10 000 euro;184;2014;22;2.1;0.2;7.0;7.0
5768;Vermogen     5 000 tot     10 000 euro;185;2002;3;;;;
5769;Vermogen     5 000 tot     10 000 euro;185;2003;2;;;;
5770;Vermogen     5 000 tot     10 000 euro;185;2004;1;;;;
5771;Vermogen     5 000 tot     10 000 euro;185;2005;2;;;;
5772;Vermogen     5 000 tot     10 000 euro;185;2006;2;;;;
5773;Vermogen     5 000 tot     10 000 euro;185;2007;2;;;;
5774;Vermogen     5 000 tot     10 000 euro;185;2008;3;;;;
5775;Vermogen     5 000 tot     10 000 euro;185;2009;3;;;;
5776;Vermogen     5 000 tot     10 000 euro;185;2010;2;;;;
5777;Vermogen     5 000 tot     10 000 euro;185;2011 voor methodewijziging;2;;;;
5778;Vermogen     5 000 tot     10 000 euro;185;2011 na methodewijziging;3;;;;
5779;Vermogen     5 000 tot     10 000 euro;185;2012;3;2.5;0.0;7.0;7.0
5780;Vermogen     5 000 tot     10 000 euro;185;2013;3;2.5;0.0;7.0;7.0
5781;Vermogen     5 000 tot     10 000 euro;185;2014;3;2.5;0.0;7.0;7.0
5782;Vermogen     5 000 tot     10 000 euro;186;2002;22;2.4;0.2;8.0;8.0
5783;Vermogen     5 000 tot     10 000 euro;186;2003;23;2.4;0.2;7.0;8.0
5784;Vermogen     5 000 tot     10 000 euro;186;2004;22;2.5;0.2;7.0;7.0
5785;Vermogen     5 000 tot     10 000 euro;186;2005;21;2.4;0.2;7.0;7.0
5786;Vermogen     5 000 tot     10 000 euro;186;2006;20;;;;
5787;Vermogen     5 000 tot     10 000 euro;186;2007;20;;;;
5788;Vermogen     5 000 tot     10 000 euro;186;2008;17;;;;
5789;Vermogen     5 000 tot     10 000 euro;186;2009;22;2.5;0.2;7.0;7.0
5790;Vermogen     5 000 tot     10 000 euro;186;2010;26;2.5;0.2;7.0;7.0
5791;Vermogen     5 000 tot     10 000 euro;186;2011 voor methodewijziging;25;2.4;0.2;7.0;7.0
5792;Vermogen     5 000 tot     10 000 euro;186;2011 na methodewijziging;26;2.4;0.2;7.0;7.0
5793;Vermogen     5 000 tot     10 000 euro;186;2012;28;2.4;0.2;7.0;7.0
5794;Vermogen     5 000 tot     10 000 euro;186;2013;30;2.4;0.2;7.0;7.0
5795;Vermogen     5 000 tot     10 000 euro;186;2014;31;2.4;0.2;7.0;7.0
5796;Vermogen     5 000 tot     10 000 euro;187;2002;198;1.5;1.4;7.0;7.0
5797;Vermogen     5 000 tot     10 000 euro;187;2003;191;1.5;1.4;7.0;7.0
5798;Vermogen     5 000 tot     10 000 euro;187;2004;180;1.5;1.3;7.0;7.0
5799;Vermogen     5 000 tot     10 000 euro;187;2005;176;1.5;1.3;7.0;7.0
5800;Vermogen     5 000 tot     10 000 euro;187;2006;166;1.5;1.2;7.0;7.0
5801;Vermogen     5 000 tot     10 000 euro;187;2007;159;1.5;1.1;7.0;7.0
5802;Vermogen     5 000 tot     10 000 euro;187;2008;165;1.5;1.2;7.0;7.0
5803;Vermogen     5 000 tot     10 000 euro;187;2009;165;1.5;1.2;7.0;7.0
5804;Vermogen     5 000 tot     10 000 euro;187;2010;166;1.4;1.2;7.0;7.0
5805;Vermogen     5 000 tot     10 000 euro;187;2011 voor methodewijziging;162;1.5;1.2;7.0;7.0
5806;Vermogen     5 000 tot     10 000 euro;187;2011 na methodewijziging;157;1.5;1.1;7.0;7.0
5807;Vermogen     5 000 tot     10 000 euro;187;2012;172;1.4;1.2;7.0;7.0
5808;Vermogen     5 000 tot     10 000 euro;187;2013;159;1.5;1.1;7.0;7.0
5809;Vermogen     5 000 tot     10 000 euro;187;2014;156;1.5;1.1;7.0;7.0
5810;Vermogen     5 000 tot     10 000 euro;188;2002;173;1.5;1.3;7.0;7.0
5811;Vermogen     5 000 tot     10 000 euro;188;2003;169;1.5;1.2;7.0;7.0
5812;Vermogen     5 000 tot     10 000 euro;188;2004;156;1.5;1.1;7.0;7.0
5813;Vermogen     5 000 tot     10 000 euro;188;2005;152;1.5;1.1;7.0;7.0
5814;Vermogen     5 000 tot     10 000 euro;188;2006;143;1.5;1.0;7.0;7.0
5815;Vermogen     5 000 tot     10 000 euro;188;2007;134;1.5;1.0;7.0;7.0
5816;Vermogen     5 000 tot     10 000 euro;188;2008;135;1.4;1.0;7.0;7.0
5817;Vermogen     5 000 tot     10 000 euro;188;2009;137;1.4;1.0;7.0;7.0
5818;Vermogen     5 000 tot     10 000 euro;188;2010;131;1.4;1.0;7.0;7.0
5819;Vermogen     5 000 tot     10 000 euro;188;2011 voor methodewijziging;129;1.5;0.9;7.0;7.0
5820;Vermogen     5 000 tot     10 000 euro;188;2011 na methodewijziging;124;1.5;0.9;7.0;7.0
5821;Vermogen     5 000 tot     10 000 euro;188;2012;136;1.4;1.0;7.0;7.0
5822;Vermogen     5 000 tot     10 000 euro;188;2013;129;1.5;0.9;7.0;7.0
5823;Vermogen     5 000 tot     10 000 euro;188;2014;126;1.5;0.9;7.0;7.0
5824;Vermogen     5 000 tot     10 000 euro;189;2002;4;;;;
5825;Vermogen     5 000 tot     10 000 euro;189;2003;4;;;;
5826;Vermogen     5 000 tot     10 000 euro;189;2004;6;;;;
5827;Vermogen     5 000 tot     10 000 euro;189;2005;9;;;;
5828;Vermogen     5 000 tot     10 000 euro;189;2006;6;;;;
5829;Vermogen     5 000 tot     10 000 euro;189;2007;4;;;;
5830;Vermogen     5 000 tot     10 000 euro;189;2008;3;;;;
5831;Vermogen     5 000 tot     10 000 euro;189;2009;3;;;;
5832;Vermogen     5 000 tot     10 000 euro;189;2010;3;;;;
5833;Vermogen     5 000 tot     10 000 euro;189;2011 voor methodewijziging;6;;;;
5834;Vermogen     5 000 tot     10 000 euro;189;2011 na methodewijziging;4;;;;
5835;Vermogen     5 000 tot     10 000 euro;189;2012;4;1.9;0.0;7.0;7.0
5836;Vermogen     5 000 tot     10 000 euro;189;2013;4;1.9;0.0;7.0;7.0
5837;Vermogen     5 000 tot     10 000 euro;189;2014;5;1.9;0.0;7.0;7.0
5838;Vermogen     5 000 tot     10 000 euro;190;2002;17;;;;
5839;Vermogen     5 000 tot     10 000 euro;190;2003;17;;;;
5840;Vermogen     5 000 tot     10 000 euro;190;2004;16;;;;
5841;Vermogen     5 000 tot     10 000 euro;190;2005;15;;;;
5842;Vermogen     5 000 tot     10 000 euro;190;2006;15;;;;
5843;Vermogen     5 000 tot     10 000 euro;190;2007;14;;;;
5844;Vermogen     5 000 tot     10 000 euro;190;2008;14;;;;
5845;Vermogen     5 000 tot     10 000 euro;190;2009;17;;;;
5846;Vermogen     5 000 tot     10 000 euro;190;2010;16;;;;
5847;Vermogen     5 000 tot     10 000 euro;190;2011 voor methodewijziging;16;;;;
5848;Vermogen     5 000 tot     10 000 euro;190;2011 na methodewijziging;16;;;;
5849;Vermogen     5 000 tot     10 000 euro;190;2012;17;1.8;0.1;7.0;7.0
5850;Vermogen     5 000 tot     10 000 euro;190;2013;16;1.9;0.1;7.0;7.0
5851;Vermogen     5 000 tot     10 000 euro;190;2014;15;1.9;0.1;7.0;7.0
5852;Vermogen     5 000 tot     10 000 euro;191;2002;152;1.4;1.1;7.0;7.0
5853;Vermogen     5 000 tot     10 000 euro;191;2003;148;1.4;1.1;7.0;7.0
5854;Vermogen     5 000 tot     10 000 euro;191;2004;134;1.4;1.0;7.0;7.0
5855;Vermogen     5 000 tot     10 000 euro;191;2005;129;1.4;0.9;7.0;7.0
5856;Vermogen     5 000 tot     10 000 euro;191;2006;121;1.4;0.9;7.0;7.0
5857;Vermogen     5 000 tot     10 000 euro;191;2007;116;1.4;0.8;7.0;7.0
