ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
324;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2023;5912
325;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2011;2284
326;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2012;2556
327;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2013;2834
328;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2014;3097
329;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2015;3202
330;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2016;3361
331;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2017;2785
332;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2018;2883
333;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2019;3155
334;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2020;3483
335;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2021;3651
336;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2022;3991
337;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2023;4668
338;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2011;1052
339;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2012;1114
340;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2013;1192
341;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2014;1223
342;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2015;1138
343;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2016;516
344;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2017;549
345;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2018;603
346;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2019;521
347;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2020;529
348;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2021;491
349;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2022;520
350;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2023;558
351;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2011;639
352;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2012;777
353;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2013;799
354;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2014;662
355;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2015;577
356;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2016;655
357;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2017;713
358;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2018;814
359;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2019;593
360;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2020;620
361;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2021;600
362;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2022;579
363;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2023;686
364;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2011;7
365;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2012;8
366;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2013;8
367;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2014;10
368;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2015;8
369;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2016;4
370;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2017;3
371;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2018;7
372;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2019;6
373;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2020;9
374;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2021;12
375;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2022;7
376;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2023;6
377;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2011;2
378;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2012;3
379;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2013;3
380;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2014;3
381;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2015;3
382;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2016;3
383;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2017;2
384;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2018;6
385;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2019;6
386;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2020;9
387;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2021;9
388;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2022;4
389;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2023;6
390;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2011;4
391;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2012;4
392;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2013;4
393;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2014;4
394;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2015;4
395;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2016;0
396;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2017;0
397;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2018;0
398;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2019;0
399;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2020;0
400;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2021;0
401;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2022;0
402;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2023;0
403;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2011;1
404;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2012;1
405;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2013;1
406;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2014;3
407;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2015;1
408;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2016;1
409;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2017;1
410;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2018;1
411;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2019;0
412;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2020;0
413;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2021;3
414;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2022;3
415;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2023;0
416;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2011;1241
417;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2012;1589
418;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2013;1757
419;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2014;1677
420;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2015;1527
421;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2016;1270
422;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2017;906
423;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2018;965
424;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2019;777
425;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2020;836
426;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2021;858
427;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2022;850
428;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Caribisch Nederland;2023;1036
429;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2011;391
430;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2012;568
431;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2013;678
432;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2014;777
433;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2015;796
434;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2016;804
435;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2017;394
436;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2018;358
437;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2019;383
438;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2020;440
439;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2021;477
440;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2022;513
441;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Bonaire;2023;624
442;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2011;427
443;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2012;461
444;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2013;510
445;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2014;490
446;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2015;416
447;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2016;93
448;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2017;94
449;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2018;87
450;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2019;65
451;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2020;61
452;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2021;65
453;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2022;69
454;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Sint Eustatius;2023;80
455;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2011;423
456;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2012;560
457;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2013;569
458;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2014;410
459;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2015;315
460;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2016;373
461;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2017;418
462;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2018;520
463;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2019;329
464;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2020;335
465;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2021;316
466;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2022;268
467;Totaal mannen en vrouwen;Totaal;Noord-Amerika;Saba;2023;332
468;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2011;2734
469;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2012;2858
470;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2013;3068
471;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2014;3305
472;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2015;3390
473;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2016;3262
474;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2017;3141
475;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2018;3335
476;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2019;3492
477;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2020;3796
478;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2021;3884
479;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2022;4240
480;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2023;4876
481;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2011;1893
482;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2012;1988
483;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2013;2156
484;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2014;2320
485;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2015;2406
486;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2016;2557
487;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2017;2391
488;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2018;2525
489;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2019;2772
490;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2020;3043
491;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2021;3174
492;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2022;3478
493;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Bonaire;2023;4044
494;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2011;625
495;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2012;653
496;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2013;682
497;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2014;733
498;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2015;722
499;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2016;423
500;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2017;455
501;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2018;516
502;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2019;456
503;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2020;468
504;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2021;426
505;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2022;451
506;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Sint Eustatius;2023;478
507;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2011;216
508;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2012;217
509;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2013;230
510;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2014;252
511;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2015;262
512;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2016;282
513;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2017;295
514;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2018;294
515;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2019;264
516;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2020;285
517;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2021;284
518;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2022;311
519;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Saba;2023;354
520;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2011;251
521;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2012;331
522;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2013;380
523;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2014;436
524;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2015;417
525;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2016;443
526;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2017;416
527;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2018;442
528;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2019;426
529;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2020;458
530;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2021;392
531;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2022;402
532;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Caribisch Nederland;2023;425
533;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2011;162
534;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2012;201
535;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2013;228
536;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2014;273
537;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2015;293
538;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2016;313
539;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2017;279
540;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2018;295
541;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2019;312
542;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2020;335
543;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2021;307
544;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2022;306
545;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Bonaire;2023;338
546;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2011;53
547;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2012;80
548;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2013;97
549;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2014;109
550;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2015;69
551;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2016;63
552;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2017;68
553;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2018;65
554;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2019;54
555;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2020;64
556;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2021;57
557;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2022;60
558;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Sint Eustatius;2023;55
559;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2011;36
560;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2012;50
561;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2013;55
562;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2014;54
563;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2015;55
564;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2016;67
565;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2017;69
566;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2018;82
567;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2019;60
568;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2020;59
569;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2021;28
570;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2022;36
571;Totaal mannen en vrouwen;Totaal;Europese Unie (exclusief Nederlands);Saba;2023;32
572;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2011;16670
573;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2012;17387
574;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2013;17957
575;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2014;18756
576;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2015;19138
577;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2016;19485
578;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2017;19859
579;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2018;20172
580;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2019;20314
581;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2020;20762
582;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2021;21366
583;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2022;21908
584;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Caribisch Nederland;2023;22715
585;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2011;13137
586;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2012;13710
587;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2013;14265
588;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2014;14964
589;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2015;15353
590;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2016;15670
591;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2017;16017
592;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2018;16247
593;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2019;16507
594;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2020;16969
595;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederlands);Bonaire;2021;17568
