ID;Woningtype;Bouwjaarklasse;RegioS;Perioden;BeginstandWoningvoorraad_1;GemiddeldeOppervlakte_2
394;Totaal;Totaal;Noord-Overijssel (CR);2014;150491.0;131.0
395;Totaal;Totaal;Noord-Overijssel (CR);2015;151497.0;130.0
396;Totaal;Totaal;Noord-Overijssel (CR);2016;153151.0;130.0
397;Totaal;Totaal;Noord-Overijssel (CR);2017;154596.0;130.0
398;Totaal;Totaal;Noord-Overijssel (CR);2018;156175.0;130.0
399;Totaal;Totaal;Noord-Overijssel (CR);2019;158322.0;130.0
400;Totaal;Totaal;Noord-Overijssel (CR);2020;160274.0;131.0
401;Totaal;Totaal;Noord-Overijssel (CR);2021;162387.0;132.0
402;Totaal;Totaal;Noord-Overijssel (CR);2022;163912.0;133.0
403;Totaal;Totaal;Noord-Overijssel (CR);2023;165510.0;134.0
404;Totaal;Totaal;Noord-Overijssel (CR);2024;166942.0;134.0
405;Totaal;Totaal;Noord-Overijssel (CR);2025;168483.0;134.0
406;Totaal;Totaal;Zuidwest-Overijssel (CR);2012;64561.0;124.0
407;Totaal;Totaal;Zuidwest-Overijssel (CR);2013;64688.0;124.0
408;Totaal;Totaal;Zuidwest-Overijssel (CR);2014;64867.0;124.0
409;Totaal;Totaal;Zuidwest-Overijssel (CR);2015;65391.0;124.0
410;Totaal;Totaal;Zuidwest-Overijssel (CR);2016;66392.0;124.0
411;Totaal;Totaal;Zuidwest-Overijssel (CR);2017;67541.0;124.0
412;Totaal;Totaal;Zuidwest-Overijssel (CR);2018;67909.0;124.0
413;Totaal;Totaal;Zuidwest-Overijssel (CR);2019;68741.0;124.0
414;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;69614.0;124.0
415;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;70101.0;125.0
416;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;70544.0;126.0
417;Totaal;Totaal;Zuidwest-Overijssel (CR);2023;71395.0;125.0
418;Totaal;Totaal;Zuidwest-Overijssel (CR);2024;72118.0;125.0
419;Totaal;Totaal;Zuidwest-Overijssel (CR);2025;72980.0;125.0
420;Totaal;Totaal;Twente (CR);2012;268317.0;127.0
421;Totaal;Totaal;Twente (CR);2013;269962.0;127.0
422;Totaal;Totaal;Twente (CR);2014;272219.0;127.0
423;Totaal;Totaal;Twente (CR);2015;273339.0;127.0
424;Totaal;Totaal;Twente (CR);2016;274214.0;127.0
425;Totaal;Totaal;Twente (CR);2017;275224.0;127.0
426;Totaal;Totaal;Twente (CR);2018;275867.0;128.0
427;Totaal;Totaal;Twente (CR);2019;278280.0;128.0
428;Totaal;Totaal;Twente (CR);2020;280408.0;128.0
429;Totaal;Totaal;Twente (CR);2021;282505.0;128.0
430;Totaal;Totaal;Twente (CR);2022;284102.0;128.0
431;Totaal;Totaal;Twente (CR);2023;286011.0;130.0
432;Totaal;Totaal;Twente (CR);2024;288025.0;131.0
433;Totaal;Totaal;Twente (CR);2025;290377.0;131.0
434;Totaal;Totaal;Veluwe (CR);2012;269671.0;129.0
435;Totaal;Totaal;Veluwe (CR);2013;275601.0;128.0
436;Totaal;Totaal;Veluwe (CR);2014;279092.0;127.0
437;Totaal;Totaal;Veluwe (CR);2015;281918.0;127.0
438;Totaal;Totaal;Veluwe (CR);2016;285281.0;126.0
439;Totaal;Totaal;Veluwe (CR);2017;285293.0;127.0
440;Totaal;Totaal;Veluwe (CR);2018;286046.0;128.0
441;Totaal;Totaal;Veluwe (CR);2019;289386.0;127.0
442;Totaal;Totaal;Veluwe (CR);2020;293144.0;127.0
443;Totaal;Totaal;Veluwe (CR);2021;297865.0;123.0
444;Totaal;Totaal;Veluwe (CR);2022;301488.0;125.0
445;Totaal;Totaal;Veluwe (CR);2023;304947.0;125.0
446;Totaal;Totaal;Veluwe (CR);2024;308320.0;125.0
447;Totaal;Totaal;Veluwe (CR);2025;310647.0;125.0
448;Totaal;Totaal;Achterhoek (CR);2012;170299.0;142.0
449;Totaal;Totaal;Achterhoek (CR);2013;172556.0;145.0
450;Totaal;Totaal;Achterhoek (CR);2014;174645.0;144.0
451;Totaal;Totaal;Achterhoek (CR);2015;175576.0;144.0
452;Totaal;Totaal;Achterhoek (CR);2016;176238.0;143.0
453;Totaal;Totaal;Achterhoek (CR);2017;176997.0;143.0
454;Totaal;Totaal;Achterhoek (CR);2018;177868.0;143.0
455;Totaal;Totaal;Achterhoek (CR);2019;179045.0;142.0
456;Totaal;Totaal;Achterhoek (CR);2020;179906.0;142.0
457;Totaal;Totaal;Achterhoek (CR);2021;181240.0;141.0
458;Totaal;Totaal;Achterhoek (CR);2022;182651.0;142.0
459;Totaal;Totaal;Achterhoek (CR);2023;184072.0;144.0
460;Totaal;Totaal;Achterhoek (CR);2024;185639.0;143.0
461;Totaal;Totaal;Achterhoek (CR);2025;186400.0;143.0
462;Totaal;Totaal;Arnhem/Nijmegen (CR);2012;312086.0;126.0
463;Totaal;Totaal;Arnhem/Nijmegen (CR);2013;317640.0;126.0
464;Totaal;Totaal;Arnhem/Nijmegen (CR);2014;320662.0;125.0
465;Totaal;Totaal;Arnhem/Nijmegen (CR);2015;324379.0;125.0
466;Totaal;Totaal;Arnhem/Nijmegen (CR);2016;327221.0;125.0
467;Totaal;Totaal;Arnhem/Nijmegen (CR);2017;328001.0;125.0
468;Totaal;Totaal;Arnhem/Nijmegen (CR);2018;331348.0;125.0
469;Totaal;Totaal;Arnhem/Nijmegen (CR);2019;334914.0;125.0
470;Totaal;Totaal;Arnhem/Nijmegen (CR);2020;338181.0;125.0
471;Totaal;Totaal;Arnhem/Nijmegen (CR);2021;341144.0;121.0
472;Totaal;Totaal;Arnhem/Nijmegen (CR);2022;344793.0;120.0
473;Totaal;Totaal;Arnhem/Nijmegen (CR);2023;347600.0;121.0
474;Totaal;Totaal;Arnhem/Nijmegen (CR);2024;351208.0;121.0
475;Totaal;Totaal;Arnhem/Nijmegen (CR);2025;355039.0;120.0
476;Totaal;Totaal;Zuidwest-Gelderland (CR);2012;93137.0;135.0
477;Totaal;Totaal;Zuidwest-Gelderland (CR);2013;94050.0;135.0
478;Totaal;Totaal;Zuidwest-Gelderland (CR);2014;95012.0;135.0
479;Totaal;Totaal;Zuidwest-Gelderland (CR);2015;95789.0;135.0
480;Totaal;Totaal;Zuidwest-Gelderland (CR);2016;96915.0;135.0
481;Totaal;Totaal;Zuidwest-Gelderland (CR);2017;97771.0;135.0
482;Totaal;Totaal;Zuidwest-Gelderland (CR);2018;98727.0;135.0
483;Totaal;Totaal;Zuidwest-Gelderland (CR);2019;99911.0;135.0
484;Totaal;Totaal;Zuidwest-Gelderland (CR);2020;101141.0;135.0
485;Totaal;Totaal;Zuidwest-Gelderland (CR);2021;102275.0;136.0
486;Totaal;Totaal;Zuidwest-Gelderland (CR);2022;103184.0;136.0
487;Totaal;Totaal;Zuidwest-Gelderland (CR);2023;104239.0;138.0
488;Totaal;Totaal;Zuidwest-Gelderland (CR);2024;105415.0;140.0
489;Totaal;Totaal;Zuidwest-Gelderland (CR);2025;106319.0;140.0
490;Totaal;Totaal;Utrecht (CR);2012;528124.0;117.0
491;Totaal;Totaal;Utrecht (CR);2013;534592.0;117.0
492;Totaal;Totaal;Utrecht (CR);2014;539078.0;115.0
493;Totaal;Totaal;Utrecht (CR);2015;543473.0;115.0
494;Totaal;Totaal;Utrecht (CR);2016;548114.0;115.0
495;Totaal;Totaal;Utrecht (CR);2017;554305.0;115.0
496;Totaal;Totaal;Utrecht (CR);2018;557564.0;115.0
497;Totaal;Totaal;Utrecht (CR);2019;578906.0;115.0
498;Totaal;Totaal;Utrecht (CR);2020;585924.0;114.0
499;Totaal;Totaal;Utrecht (CR);2021;593799.0;114.0
500;Totaal;Totaal;Utrecht (CR);2022;601096.0;114.0
501;Totaal;Totaal;Utrecht (CR);2023;608195.0;114.0
502;Totaal;Totaal;Utrecht (CR);2024;614559.0;114.0
503;Totaal;Totaal;Utrecht (CR);2025;620062.0;114.0
504;Totaal;Totaal;Kop van Noord-Holland (CR);2012;159262.0;123.0
505;Totaal;Totaal;Kop van Noord-Holland (CR);2013;160576.0;123.0
506;Totaal;Totaal;Kop van Noord-Holland (CR);2014;163383.0;123.0
507;Totaal;Totaal;Kop van Noord-Holland (CR);2015;164485.0;123.0
508;Totaal;Totaal;Kop van Noord-Holland (CR);2016;165276.0;123.0
509;Totaal;Totaal;Kop van Noord-Holland (CR);2017;166185.0;124.0
510;Totaal;Totaal;Kop van Noord-Holland (CR);2018;166967.0;124.0
511;Totaal;Totaal;Kop van Noord-Holland (CR);2019;167843.0;124.0
512;Totaal;Totaal;Kop van Noord-Holland (CR);2020;168987.0;124.0
513;Totaal;Totaal;Kop van Noord-Holland (CR);2021;170721.0;125.0
514;Totaal;Totaal;Kop van Noord-Holland (CR);2022;172047.0;128.0
515;Totaal;Totaal;Kop van Noord-Holland (CR);2023;173697.0;128.0
516;Totaal;Totaal;Kop van Noord-Holland (CR);2024;175041.0;128.0
517;Totaal;Totaal;Kop van Noord-Holland (CR);2025;176503.0;128.0
518;Totaal;Totaal;Alkmaar en omgeving (CR);2012;102361.0;113.0
519;Totaal;Totaal;Alkmaar en omgeving (CR);2013;103034.0;114.0
520;Totaal;Totaal;Alkmaar en omgeving (CR);2014;105025.0;113.0
521;Totaal;Totaal;Alkmaar en omgeving (CR);2015;108564.0;113.0
522;Totaal;Totaal;Alkmaar en omgeving (CR);2016;109161.0;113.0
523;Totaal;Totaal;Alkmaar en omgeving (CR);2017;109926.0;114.0
524;Totaal;Totaal;Alkmaar en omgeving (CR);2018;111154.0;114.0
525;Totaal;Totaal;Alkmaar en omgeving (CR);2019;111888.0;114.0
526;Totaal;Totaal;Alkmaar en omgeving (CR);2020;113021.0;114.0
527;Totaal;Totaal;Alkmaar en omgeving (CR);2021;114160.0;114.0
528;Totaal;Totaal;Alkmaar en omgeving (CR);2022;116084.0;114.0
529;Totaal;Totaal;Alkmaar en omgeving (CR);2023;117472.0;114.0
530;Totaal;Totaal;Alkmaar en omgeving (CR);2024;118659.0;116.0
531;Totaal;Totaal;Alkmaar en omgeving (CR);2025;119980.0;116.0
532;Totaal;Totaal;IJmond (CR);2012;85161.0;108.0
533;Totaal;Totaal;IJmond (CR);2013;85749.0;108.0
534;Totaal;Totaal;IJmond (CR);2014;87217.0;107.0
535;Totaal;Totaal;IJmond (CR);2015;87579.0;107.0
536;Totaal;Totaal;IJmond (CR);2016;87912.0;107.0
537;Totaal;Totaal;IJmond (CR);2017;88711.0;107.0
538;Totaal;Totaal;IJmond (CR);2018;88758.0;107.0
539;Totaal;Totaal;IJmond (CR);2019;89300.0;108.0
540;Totaal;Totaal;IJmond (CR);2020;89976.0;108.0
541;Totaal;Totaal;IJmond (CR);2021;90516.0;108.0
542;Totaal;Totaal;IJmond (CR);2022;90983.0;109.0
543;Totaal;Totaal;IJmond (CR);2023;91647.0;109.0
544;Totaal;Totaal;IJmond (CR);2024;92228.0;110.0
545;Totaal;Totaal;IJmond (CR);2025;92914.0;110.0
546;Totaal;Totaal;Agglomeratie Haarlem (CR);2012;103767.0;110.0
547;Totaal;Totaal;Agglomeratie Haarlem (CR);2013;104602.0;110.0
548;Totaal;Totaal;Agglomeratie Haarlem (CR);2014;105712.0;110.0
549;Totaal;Totaal;Agglomeratie Haarlem (CR);2015;106849.0;110.0
550;Totaal;Totaal;Agglomeratie Haarlem (CR);2016;107578.0;110.0
551;Totaal;Totaal;Agglomeratie Haarlem (CR);2017;108104.0;110.0
552;Totaal;Totaal;Agglomeratie Haarlem (CR);2018;109131.0;109.0
553;Totaal;Totaal;Agglomeratie Haarlem (CR);2019;107769.0;109.0
554;Totaal;Totaal;Agglomeratie Haarlem (CR);2020;108806.0;109.0
555;Totaal;Totaal;Agglomeratie Haarlem (CR);2021;109890.0;109.0
556;Totaal;Totaal;Agglomeratie Haarlem (CR);2022;110213.0;111.0
557;Totaal;Totaal;Agglomeratie Haarlem (CR);2023;110950.0;110.0
558;Totaal;Totaal;Agglomeratie Haarlem (CR);2024;112535.0;109.0
559;Totaal;Totaal;Agglomeratie Haarlem (CR);2025;113542.0;109.0
560;Totaal;Totaal;Zaanstreek (CR);2012;71619.0;105.0
561;Totaal;Totaal;Zaanstreek (CR);2013;72622.0;104.0
562;Totaal;Totaal;Zaanstreek (CR);2014;73249.0;104.0
563;Totaal;Totaal;Zaanstreek (CR);2015;73245.0;104.0
564;Totaal;Totaal;Zaanstreek (CR);2016;73645.0;104.0
565;Totaal;Totaal;Zaanstreek (CR);2017;74240.0;104.0
566;Totaal;Totaal;Zaanstreek (CR);2018;74828.0;104.0
567;Totaal;Totaal;Zaanstreek (CR);2019;75364.0;104.0
568;Totaal;Totaal;Zaanstreek (CR);2020;75918.0;104.0
569;Totaal;Totaal;Zaanstreek (CR);2021;76033.0;104.0
570;Totaal;Totaal;Zaanstreek (CR);2022;76968.0;104.0
571;Totaal;Totaal;Zaanstreek (CR);2023;77355.0;104.0
572;Totaal;Totaal;Zaanstreek (CR);2024;78116.0;104.0
573;Totaal;Totaal;Zaanstreek (CR);2025;79606.0;104.0
574;Totaal;Totaal;Groot-Amsterdam (CR);2012;621572.0;87.0
575;Totaal;Totaal;Groot-Amsterdam (CR);2013;624834.0;87.0
576;Totaal;Totaal;Groot-Amsterdam (CR);2014;630576.0;87.0
577;Totaal;Totaal;Groot-Amsterdam (CR);2015;632971.0;87.0
578;Totaal;Totaal;Groot-Amsterdam (CR);2016;642104.0;87.0
579;Totaal;Totaal;Groot-Amsterdam (CR);2017;644368.0;88.0
580;Totaal;Totaal;Groot-Amsterdam (CR);2018;650678.0;88.0
581;Totaal;Totaal;Groot-Amsterdam (CR);2019;664293.0;88.0
582;Totaal;Totaal;Groot-Amsterdam (CR);2020;673400.0;88.0
583;Totaal;Totaal;Groot-Amsterdam (CR);2021;678785.0;89.0
584;Totaal;Totaal;Groot-Amsterdam (CR);2022;690008.0;89.0
585;Totaal;Totaal;Groot-Amsterdam (CR);2023;708885.0;89.0
586;Totaal;Totaal;Groot-Amsterdam (CR);2024;716058.0;89.0
587;Totaal;Totaal;Groot-Amsterdam (CR);2025;724608.0;89.0
588;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2012;109779.0;118.0
589;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2013;111370.0;118.0
590;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2014;113371.0;117.0
591;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2015;113978.0;116.0
592;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2016;114417.0;116.0
593;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2017;115817.0;116.0
594;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2018;116820.0;117.0
595;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2019;117642.0;117.0
596;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2020;118642.0;117.0
597;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2021;119695.0;118.0
598;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2022;120646.0;118.0
599;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2023;112034.0;120.0
600;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2024;112396.0;121.0
601;Totaal;Totaal;Het Gooi en Vechtstreek (CR);2025;112915.0;122.0
602;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;176485.0;110.0
603;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;178368.0;109.0
604;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;180355.0;108.0
605;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;181360.0;108.0
606;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;184115.0;108.0
607;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;186529.0;108.0
608;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;187979.0;108.0
609;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2019;190310.0;108.0
610;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2020;192562.0;108.0
611;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2021;194915.0;109.0
612;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2022;197423.0;109.0
613;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2023;199805.0;110.0
614;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2024;202581.0;110.0
615;Totaal;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2025;204980.0;110.0
616;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2012;386048.0;101.0
617;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2013;390701.0;101.0
618;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2014;397755.0;101.0
619;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2015;399821.0;101.0
620;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2016;402939.0;101.0
621;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2017;405971.0;101.0
622;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2018;408338.0;101.0
623;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2019;412235.0;100.0
624;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2020;416557.0;100.0
625;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2021;420639.0;100.0
626;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2022;423888.0;101.0
627;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2023;427730.0;101.0
628;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2024;431409.0;101.0
629;Totaal;Totaal;Agglomeratie 's-Gravenhage (CR);2025;434908.0;101.0
630;Totaal;Totaal;Delft en Westland (CR);2012;95991.0;106.0
631;Totaal;Totaal;Delft en Westland (CR);2013;96795.0;106.0
632;Totaal;Totaal;Delft en Westland (CR);2014;97579.0;106.0
633;Totaal;Totaal;Delft en Westland (CR);2015;99116.0;105.0
634;Totaal;Totaal;Delft en Westland (CR);2016;99898.0;105.0
635;Totaal;Totaal;Delft en Westland (CR);2017;100752.0;106.0
636;Totaal;Totaal;Delft en Westland (CR);2018;101327.0;106.0
637;Totaal;Totaal;Delft en Westland (CR);2019;102934.0;106.0
638;Totaal;Totaal;Delft en Westland (CR);2020;103871.0;106.0
639;Totaal;Totaal;Delft en Westland (CR);2021;105447.0;106.0
640;Totaal;Totaal;Delft en Westland (CR);2022;106551.0;106.0
641;Totaal;Totaal;Delft en Westland (CR);2023;107917.0;107.0
642;Totaal;Totaal;Delft en Westland (CR);2024;109912.0;107.0
643;Totaal;Totaal;Delft en Westland (CR);2025;110886.0;107.0
644;Totaal;Totaal;Oost-Zuid-Holland (CR);2012;122399.0;114.0
645;Totaal;Totaal;Oost-Zuid-Holland (CR);2013;123787.0;114.0
646;Totaal;Totaal;Oost-Zuid-Holland (CR);2014;125372.0;114.0
647;Totaal;Totaal;Oost-Zuid-Holland (CR);2015;136298.0;114.0
648;Totaal;Totaal;Oost-Zuid-Holland (CR);2016;137258.0;114.0
649;Totaal;Totaal;Oost-Zuid-Holland (CR);2017;138937.0;115.0
650;Totaal;Totaal;Oost-Zuid-Holland (CR);2018;140730.0;115.0
651;Totaal;Totaal;Oost-Zuid-Holland (CR);2019;142405.0;115.0
652;Totaal;Totaal;Oost-Zuid-Holland (CR);2020;143879.0;115.0
653;Totaal;Totaal;Oost-Zuid-Holland (CR);2021;145694.0;116.0
654;Totaal;Totaal;Oost-Zuid-Holland (CR);2022;147262.0;117.0
655;Totaal;Totaal;Oost-Zuid-Holland (CR);2023;149264.0;118.0
656;Totaal;Totaal;Oost-Zuid-Holland (CR);2024;151055.0;118.0
657;Totaal;Totaal;Oost-Zuid-Holland (CR);2025;152345.0;119.0
658;Totaal;Totaal;Groot-Rijnmond (CR);2012;653552.0;101.0
659;Totaal;Totaal;Groot-Rijnmond (CR);2013;657097.0;102.0
660;Totaal;Totaal;Groot-Rijnmond (CR);2014;662068.0;101.0
661;Totaal;Totaal;Groot-Rijnmond (CR);2015;657510.0;101.0
662;Totaal;Totaal;Groot-Rijnmond (CR);2016;658458.0;101.0
663;Totaal;Totaal;Groot-Rijnmond (CR);2017;659055.0;101.0
664;Totaal;Totaal;Groot-Rijnmond (CR);2018;662978.0;101.0
665;Totaal;Totaal;Groot-Rijnmond (CR);2019;665161.0;101.0
666;Totaal;Totaal;Groot-Rijnmond (CR);2020;672375.0;101.0
667;Totaal;Totaal;Groot-Rijnmond (CR);2021;678017.0;101.0
668;Totaal;Totaal;Groot-Rijnmond (CR);2022;682509.0;102.0
669;Totaal;Totaal;Groot-Rijnmond (CR);2023;686880.0;102.0
670;Totaal;Totaal;Groot-Rijnmond (CR);2024;693891.0;102.0
671;Totaal;Totaal;Groot-Rijnmond (CR);2025;700523.0;103.0
672;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2012;170971.0;107.0
673;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2013;171897.0;107.0
674;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2014;172968.0;107.0
675;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2015;173317.0;107.0
676;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2016;174566.0;107.0
677;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2017;175446.0;107.0
678;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2018;176282.0;108.0
679;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2019;162472.0;107.0
680;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2020;163644.0;107.0
681;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2021;164980.0;109.0
682;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2022;166462.0;111.0
683;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2023;167611.0;111.0
684;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2024;168844.0;111.0
685;Totaal;Totaal;Zuidoost-Zuid-Holland (CR);2025;169816.0;111.0
686;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2012;54770.0;127.0
687;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2013;52759.0;130.0
688;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2014;53376.0;130.0
689;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2015;53523.0;130.0
690;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2016;53998.0;129.0
691;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2017;54029.0;129.0
692;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2018;54156.0;129.0
693;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2019;54610.0;129.0
694;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2020;54753.0;130.0
695;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2021;54850.0;130.0
696;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2022;54948.0;132.0
697;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2023;54950.0;133.0
698;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2024;55440.0;133.0
699;Totaal;Totaal;Zeeuwsch-Vlaanderen (CR);2025;55742.0;133.0
700;Totaal;Totaal;Overig Zeeland (CR);2012;126474.0;118.0
701;Totaal;Totaal;Overig Zeeland (CR);2013;127610.0;118.0
702;Totaal;Totaal;Overig Zeeland (CR);2014;128992.0;118.0
703;Totaal;Totaal;Overig Zeeland (CR);2015;129145.0;118.0
704;Totaal;Totaal;Overig Zeeland (CR);2016;129613.0;118.0
705;Totaal;Totaal;Overig Zeeland (CR);2017;130325.0;118.0
706;Totaal;Totaal;Overig Zeeland (CR);2018;131108.0;119.0
707;Totaal;Totaal;Overig Zeeland (CR);2019;131918.0;119.0
708;Totaal;Totaal;Overig Zeeland (CR);2020;132858.0;120.0
709;Totaal;Totaal;Overig Zeeland (CR);2021;133710.0;120.0
710;Totaal;Totaal;Overig Zeeland (CR);2022;134449.0;122.0
711;Totaal;Totaal;Overig Zeeland (CR);2023;135627.0;125.0
712;Totaal;Totaal;Overig Zeeland (CR);2024;136916.0;125.0
713;Totaal;Totaal;Overig Zeeland (CR);2025;137712.0;125.0
714;Totaal;Totaal;West-Noord-Brabant (CR);2012;267545.0;125.0
715;Totaal;Totaal;West-Noord-Brabant (CR);2013;270897.0;125.0
716;Totaal;Totaal;West-Noord-Brabant (CR);2014;274637.0;125.0
717;Totaal;Totaal;West-Noord-Brabant (CR);2015;276436.0;125.0
718;Totaal;Totaal;West-Noord-Brabant (CR);2016;277337.0;125.0
719;Totaal;Totaal;West-Noord-Brabant (CR);2017;279474.0;125.0
720;Totaal;Totaal;West-Noord-Brabant (CR);2018;281663.0;124.0
721;Totaal;Totaal;West-Noord-Brabant (CR);2019;283901.0;124.0
722;Totaal;Totaal;West-Noord-Brabant (CR);2020;285958.0;125.0
723;Totaal;Totaal;West-Noord-Brabant (CR);2021;287704.0;126.0
724;Totaal;Totaal;West-Noord-Brabant (CR);2022;290093.0;127.0
725;Totaal;Totaal;West-Noord-Brabant (CR);2023;293471.0;127.0
726;Totaal;Totaal;West-Noord-Brabant (CR);2024;296776.0;127.0
727;Totaal;Totaal;West-Noord-Brabant (CR);2025;298308.0;127.0
728;Totaal;Totaal;Midden-Noord-Brabant (CR);2012;195277.0;128.0
729;Totaal;Totaal;Midden-Noord-Brabant (CR);2013;197168.0;128.0
730;Totaal;Totaal;Midden-Noord-Brabant (CR);2014;201417.0;126.0
731;Totaal;Totaal;Midden-Noord-Brabant (CR);2015;203368.0;126.0
732;Totaal;Totaal;Midden-Noord-Brabant (CR);2016;204773.0;125.0
733;Totaal;Totaal;Midden-Noord-Brabant (CR);2017;206036.0;125.0
734;Totaal;Totaal;Midden-Noord-Brabant (CR);2018;208862.0;125.0
735;Totaal;Totaal;Midden-Noord-Brabant (CR);2019;211478.0;125.0
736;Totaal;Totaal;Midden-Noord-Brabant (CR);2020;213716.0;125.0
737;Totaal;Totaal;Midden-Noord-Brabant (CR);2021;219146.0;126.0
738;Totaal;Totaal;Midden-Noord-Brabant (CR);2022;221718.0;126.0
739;Totaal;Totaal;Midden-Noord-Brabant (CR);2023;224207.0;126.0
740;Totaal;Totaal;Midden-Noord-Brabant (CR);2024;225945.0;126.0
741;Totaal;Totaal;Midden-Noord-Brabant (CR);2025;228241.0;126.0
742;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2012;266435.0;138.0
743;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2013;269772.0;138.0
744;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2014;273780.0;137.0
745;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2015;276414.0;137.0
746;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2016;278874.0;137.0
747;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2017;280598.0;137.0
748;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2018;284100.0;137.0
749;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2019;287602.0;137.0
750;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2020;291212.0;136.0
751;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2021;290680.0;137.0
752;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2022;293886.0;139.0
753;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2023;297278.0;139.0
754;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2024;300826.0;138.0
755;Totaal;Totaal;Noordoost-Noord-Brabant (CR);2025;303637.0;138.0
