ID;RegioS;Kiesgerechtigden_1;Opkomst_2;TotaalStemmen_3;GeldigeStemmen_4;CDA_5;CU_6;D66_7;GL_8;PvdA_9;SGP_10;SP_11;VVD_12;OverigeLandelijkeGroeperingEn_13;LokaleConfessioneleGroeperingEn_14;LokaleOnafhankelijkeGroeperingEn_15;LokaleProgressieveGroeperingEn_16;CDA_17;CU_18;D66_19;GL_20;PvdA_21;SGP_22;SP_23;VVD_24;OverigeLandelijkeGroeperingEn_25;LokaleConfessioneleGroeperingEn_26;LokaleOnafhankelijkeGroeperingEn_27;LokaleProgressieveGroeperingEn_28;TotaalPolitiekeGroeperingen_29;CDA_30;CU_31;D66_32;GL_33;PvdA_34;SGP_35;SP_36;VVD_37;OverigeLandelijkeGroeperingEn_38;LokaleConfessioneleGroeperingEn_39;LokaleOnafhankelijkeGroeperingEn_40;LokaleProgressieveGroeperingEn_41;TotaalPolitiekeGroeperingen_42;CDA_43;CU_44;D66_45;GL_46;PvdA_47;SGP_48;SP_49;VVD_50;OverigeLandelijkeGroeperingEn_51;LokaleConfessioneleGroeperingEn_52;LokaleOnafhankelijkeGroeperingEn_53;LokaleProgressieveGroeperingEn_54;TotaalPolitiekeGroeperingen_55;CDA_56;CU_57;D66_58;GL_59;PvdA_60;SGP_61;SP_62;VVD_63;OverigeLandelijkeGroeperingEn_64;LokaleConfessioneleGroeperingEn_65;LokaleOnafhankelijkeGroeperingEn_66;LokaleProgressieveGroeperingEn_67;TotaalPolitiekeGroeperingen_68;CDA_69;CU_70;D66_71;GL_72;PvdA_73;SGP_74;SP_75;VVD_76;OverigeLandelijkeGroeperingEn_77;LokaleConfessioneleGroeperingEn_78;LokaleOnafhankelijkeGroeperingEn_79;LokaleProgressieveGroeperingEn_80;TotaalPolitiekeGroeperingen_81;CDA_82;CU_83;D66_84;GL_85;PvdA_86;SGP_87;SP_88;VVD_89;OverigeLandelijkeGroeperingEn_90;LokaleConfessioneleGroeperingEn_91;LokaleOnafhankelijkeGroeperingEn_92;LokaleProgressieveGroeperingEn_93;TotaalPolitiekeGroeperingen_94;CDA_95;CU_96;D66_97;GL_98;PvdA_99;SGP_100;SP_101;VVD_102;OverigeLandelijkeGroeperingEn_103;LokaleConfessioneleGroeperingEn_104;LokaleOnafhankelijkeGroeperingEn_105;LokaleProgressieveGroeperingEn_106;TotaalPolitiekeGroeperingen_107;CDA_108;CU_109;D66_110;GL_111;PvdA_112;SGP_113;SP_114;VVD_115;OverigeLandelijkeGroeperingEn_116;LokaleConfessioneleGroeperingEn_117;LokaleOnafhankelijkeGroeperingEn_118;LokaleProgressieveGroeperingEn_119;TotaalPolitiekeGroeperingen_120;CDA_121;CU_122;D66_123;GL_124;PvdA_125;SGP_126;SP_127;VVD_128;OverigeLandelijkeGroeperingEn_129;LokaleConfessioneleGroeperingEn_130;LokaleOnafhankelijkeGroeperingEn_131;LokaleProgressieveGroeperingEn_132;TotaalPolitiekeGroeperingen_133;CDA_134;CU_135;D66_136;GL_137;PvdA_138;SGP_139;SP_140;VVD_141;OverigeLandelijkeGroeperingEn_142;LokaleConfessioneleGroeperingEn_143;LokaleOnafhankelijkeGroeperingEn_144;LokaleProgressieveGroeperingEn_145;Mannen_146;Vrouwen_147;LandsdeelCode_148;ProvincieCode_149;KamerkieskringCode_150;CoropCode_151;GemeenteCode_152
146;Groesbeek;14958;61.9;9256;9242;1971;0;0;891;1486;0;0;682;0;0;4212;0;21.3;0.0;0.0;9.6;16.1;0.0;0.0;7.4;0.0;0.0;45.6;0.0;17;4;0;0;2;3;0;0;1;0;0;7;0;14;4;0;0;1;3;0;0;0;0;0;6;0;3;0;0;0;1;0;0;0;1;0;0;1;0;4;1;0;0;1;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;2;25;6;15;241
147;Groningen;145486;57.6;83870;83663;9550;5429;5660;12198;18778;0;9710;11745;0;0;9727;866;11.4;6.5;6.8;14.6;22.4;0.0;11.6;14.0;0.0;0.0;11.6;1.0;39;5;2;2;6;9;0;5;6;0;0;4;0;25;4;1;1;2;6;0;3;5;0;0;3;0;14;1;1;1;4;3;0;2;1;0;0;1;0;5;1;0;0;1;2;0;0;1;0;0;0;0;4;1;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;20;1;3;14
148;Grootegast;8829;70.2;6201;6195;2055;1084;0;0;978;0;0;679;1399;0;0;0;33.2;17.5;0.0;0.0;15.8;0.0;0.0;11.0;22.6;0.0;0.0;0.0;15;5;3;0;0;2;0;0;2;3;0;0;0;13;4;3;0;0;2;0;0;1;3;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;1;20;1;3;15
149;Gulpen-Wittem;12061;81.8;9862;9851;2750;0;0;0;0;0;0;397;0;0;5290;1414;27.9;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;53.7;14.4;17;5;0;0;0;0;0;0;0;0;0;9;3;15;3;0;0;0;0;0;0;0;0;0;9;3;2;2;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;39;1729
150;Haaksbergen;18612;63.4;11805;11786;3734;0;1082;0;1643;0;0;1138;0;0;4189;0;31.7;0.0;9.2;0.0;13.9;0.0;0.0;9.7;0.0;0.0;35.5;0.0;19;6;0;1;0;3;0;0;2;0;0;7;0;15;5;0;1;0;2;0;0;1;0;0;6;0;4;1;0;0;0;1;0;0;1;0;0;1;0;4;2;0;0;0;1;0;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;CDA  ;     ;2;23;4;12;158
151;Haaren;10607;64.3;6822;6805;1404;0;0;0;0;0;0;1362;0;0;2994;1045;20.6;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;44.0;15.4;15;3;0;0;0;0;0;0;3;0;0;7;2;14;2;0;0;0;0;0;0;3;0;0;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;35;788
152;Haarlem;116535;51.7;60194;60020;8832;0;4522;7453;12159;0;4155;9744;1306;1406;10443;0;14.7;0.0;7.5;12.4;20.3;0.0;6.9;16.2;2.2;2.3;17.4;0.0;39;6;0;3;5;8;0;2;7;0;1;7;0;27;4;0;2;3;7;0;1;5;0;1;4;0;12;2;0;1;2;1;0;1;2;0;0;3;0;6;2;0;1;1;2;0;0;0;0;0;0;0;4;2;0;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;27;10;21;392
153;Haarlemmerliede en Spaarnwoude;4151;60.1;2496;2485;827;0;452;0;496;0;0;710;0;0;0;0;33.3;0.0;18.2;0.0;20.0;0.0;0.0;28.6;0.0;0.0;0.0;0.0;11;4;0;2;0;2;0;0;3;0;0;0;0;7;3;0;1;0;1;0;0;2;0;0;0;0;4;1;0;1;0;1;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;CDA  ;3;27;10;21;393
154;Haarlemmermeer;89705;53.9;48331;48245;9416;0;2117;5799;5168;0;0;10672;0;2208;12865;0;19.5;0.0;4.4;12.0;10.7;0.0;0.0;22.1;0.0;4.6;26.7;0.0;39;8;0;1;5;4;0;0;9;0;1;11;0;28;5;0;0;3;3;0;0;7;0;1;9;0;11;3;0;1;2;1;0;0;2;0;0;2;0;7;2;0;0;1;0;0;0;2;0;0;2;0;5;1;0;0;1;0;0;0;2;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;10;23;394
155;Haelen;7892;69.3;5469;5441;1081;0;195;0;0;0;0;460;0;0;3705;0;19.9;0.0;3.6;0.0;0.0;0.0;0.0;8.5;0.0;0.0;68.1;0.0;15;3;0;0;0;0;0;0;1;0;0;11;0;10;2;0;0;0;0;0;0;1;0;0;7;0;5;1;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;4;31;19;38;914
156;Halderberge;23032;56.3;12964;12951;2569;0;0;0;0;0;0;2581;0;0;6655;1146;19.8;0.0;0.0;0.0;0.0;0.0;0.0;19.9;0.0;0.0;51.4;8.8;21;4;0;0;0;0;0;0;4;0;0;11;2;16;3;0;0;0;0;0;0;3;0;0;9;1;5;1;0;0;0;0;0;0;1;0;0;2;1;4;1;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;30;17;33;1655
157;Harderwijk;30167;61.7;18609;18587;4378;2754;0;0;2550;750;0;2724;0;0;2798;2633;23.6;14.8;0.0;0.0;13.7;4.0;0.0;14.7;0.0;0.0;15.1;14.2;27;7;4;0;0;4;1;0;4;0;0;4;3;24;6;4;0;0;4;1;0;3;0;0;4;2;3;1;0;0;0;0;0;0;1;0;0;0;1;4;1;1;0;0;1;0;0;1;0;0;0;0;4;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;243
158;Hardinxveld-Giessendam;13027;75.5;9837;9832;1382;2243;0;0;2464;2099;0;1644;0;0;0;0;14.1;22.8;0.0;0.0;25.1;21.3;0.0;16.7;0.0;0.0;0.0;0.0;17;2;4;0;0;4;4;0;3;0;0;0;0;15;2;3;0;0;4;4;0;2;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SGP  ;     ;3;28;14;30;523
159;Haren;14516;73.1;10607;10586;2184;832;815;1591;2138;0;0;3026;0;0;0;0;20.6;7.9;7.7;15.0;20.2;0.0;0.0;28.6;0.0;0.0;0.0;0.0;17;4;1;1;3;3;0;0;5;0;0;0;0;9;3;1;0;2;1;0;0;2;0;0;0;0;8;1;0;1;1;2;0;0;3;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;1;20;1;3;17
160;Harenkarspel;11462;60.0;6880;6860;2119;0;0;0;1316;0;0;1419;0;0;2006;0;30.9;0.0;0.0;0.0;19.2;0.0;0.0;20.7;0.0;0.0;29.2;0.0;17;5;0;0;0;3;0;0;4;0;0;5;0;11;3;0;0;0;2;0;0;3;0;0;3;0;6;2;0;0;0;1;0;0;1;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;18;395
161;Harlingen;11778;58.4;6880;6873;1859;0;443;615;1736;0;0;866;0;0;1354;0;27.0;0.0;6.4;8.9;25.3;0.0;0.0;12.6;0.0;0.0;19.7;0.0;17;5;0;1;2;4;0;0;2;0;0;3;0;14;3;0;1;2;4;0;0;1;0;0;3;0;3;2;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;21;2;4;72
162;Hattem;8899;73.3;6522;6508;1642;1559;0;0;2359;0;0;948;0;0;0;0;25.2;24.0;0.0;0.0;36.2;0.0;0.0;14.6;0.0;0.0;0.0;0.0;15;4;4;0;0;5;0;0;2;0;0;0;0;10;3;4;0;0;2;0;0;1;0;0;0;0;5;1;0;0;0;3;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;2;25;7;13;244
163;Heel;6425;67.1;4312;4292;1011;0;0;0;0;0;0;247;0;0;3034;0;23.6;0.0;0.0;0.0;0.0;0.0;0.0;5.8;0.0;0.0;70.7;0.0;13;3;0;0;0;0;0;0;0;0;0;10;0;12;3;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;4;31;19;38;1937
164;Heemskerk;27621;53.3;14710;14680;4050;0;1084;2354;3415;0;0;3777;0;0;0;0;27.6;0.0;7.4;16.0;23.3;0.0;0.0;25.7;0.0;0.0;0.0;0.0;25;7;0;2;4;6;0;0;6;0;0;0;0;16;4;0;1;3;3;0;0;5;0;0;0;0;9;3;0;1;1;3;0;0;1;0;0;0;0;4;1;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;27;10;20;396
165;Heemstede;19987;66.4;13266;13245;3003;208;886;1368;1632;0;0;3969;0;0;2179;0;22.7;1.6;6.7;10.3;12.3;0.0;0.0;30.0;0.0;0.0;16.5;0.0;21;5;0;1;2;3;0;0;7;0;0;3;0;10;1;0;1;0;2;0;0;4;0;0;2;0;11;4;0;0;2;1;0;0;3;0;0;1;0;3;1;0;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;3;27;10;21;397
166;Heerde;13904;69.2;9628;9582;2316;0;419;0;1711;0;0;1570;0;1712;1854;0;24.2;0.0;4.4;0.0;17.9;0.0;0.0;16.4;0.0;17.9;19.3;0.0;17;4;0;0;0;3;0;0;3;0;3;4;0;14;3;0;0;0;3;0;0;2;0;3;3;0;3;1;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;246
167;Heerenveen;32272;59.8;19308;19283;3303;1029;968;1478;4914;0;904;3187;0;0;3500;0;17.1;5.3;5.0;7.7;25.5;0.0;4.7;16.5;0.0;0.0;18.2;0.0;27;5;1;1;2;7;0;1;5;0;0;5;0;20;3;0;1;1;5;0;1;4;0;0;5;0;7;2;1;0;1;2;0;0;1;0;0;0;0;4;1;0;0;0;2;0;0;1;0;0;0;0;4;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;21;2;6;74
168;Heerhugowaard;34819;53.4;18608;18564;3172;627;1392;2021;2360;0;0;3160;0;0;5832;0;17.1;3.4;7.5;10.9;12.7;0.0;0.0;17.0;0.0;0.0;31.4;0.0;29;5;1;2;3;4;0;0;5;0;0;9;0;18;4;0;0;2;2;0;0;3;0;0;7;0;11;1;1;2;1;2;0;0;2;0;0;2;0;5;1;0;0;1;2;0;0;0;0;0;1;0;4;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;27;11;19;398
169;Heerlen;75680;49.2;37246;37175;7931;0;792;2057;3844;0;7134;3047;0;0;12370;0;21.3;0.0;2.1;5.5;10.3;0.0;19.2;8.2;0.0;0.0;33.3;0.0;37;8;0;0;2;4;0;7;3;0;0;13;0;26;6;0;0;2;2;0;4;2;0;0;10;0;11;2;0;0;0;2;0;3;1;0;0;3;0;7;2;0;0;0;1;0;2;0;0;0;2;0;6;2;0;0;0;1;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;4;31;19;39;917
170;Heeze-Leende;11823;66.8;7902;7834;2108;0;0;0;809;0;0;1523;0;0;3394;0;26.9;0.0;0.0;0.0;10.3;0.0;0.0;19.4;0.0;0.0;43.3;0.0;17;5;0;0;0;2;0;0;3;0;0;7;0;13;4;0;0;0;1;0;0;3;0;0;5;0;4;1;0;0;0;1;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;4;30;18;36;1658
171;Heiloo;17149;67.9;11652;11634;2120;0;0;1099;1591;0;0;2857;534;0;3433;0;18.2;0.0;0.0;9.4;13.7;0.0;0.0;24.6;4.6;0.0;29.5;0.0;19;3;0;0;2;3;0;0;5;1;0;5;0;13;1;0;0;1;2;0;0;4;1;0;4;0;6;2;0;0;1;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;19;399
172;Helden;14638;61.3;8971;8961;4499;0;0;1075;516;0;0;1083;0;0;1788;0;50.2;0.0;0.0;12.0;5.8;0.0;0.0;12.1;0.0;0.0;20.0;0.0;17;9;0;0;2;1;0;0;2;0;0;3;0;12;7;0;0;1;0;0;0;2;0;0;2;0;5;2;0;0;1;1;0;0;0;0;0;1;0;3;2;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;31;19;37;918
173;Den Helder;46284;50.9;23579;23541;3901;1357;2474;1466;3505;0;0;4410;1009;0;5419;0;16.6;5.8;10.5;6.2;14.9;0.0;0.0;18.7;4.3;0.0;23.0;0.0;33;6;2;3;2;5;0;0;6;1;0;8;0;25;4;1;2;1;4;0;0;5;1;0;7;0;8;2;1;1;1;1;0;0;1;0;0;1;0;4;1;0;1;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;27;11;18;400
174;Hellendoorn;27663;68.2;18871;18848;9063;1369;0;0;0;0;0;1355;0;0;4128;2933;48.1;7.3;0.0;0.0;0.0;0.0;0.0;7.2;0.0;0.0;21.9;15.6;25;13;1;0;0;0;0;0;1;0;0;6;4;19;11;0;0;0;0;0;0;1;0;0;4;3;6;2;1;0;0;0;0;0;0;0;0;2;1;4;2;0;0;0;0;0;0;0;0;0;1;1;4;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;23;4;12;163
175;Hellevoetsluis;29571;49.2;14559;14531;1526;0;696;1652;2601;0;0;3656;0;0;4400;0;10.5;0.0;4.8;11.4;17.9;0.0;0.0;25.2;0.0;0.0;30.3;0.0;25;2;0;1;3;4;0;0;7;0;0;8;0;17;1;0;1;1;3;0;0;6;0;0;5;0;8;1;0;0;2;1;0;0;1;0;0;3;0;4;0;0;0;1;1;0;0;2;0;0;0;0;3;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;14;29;530
176;Helmond;62603;49.8;31206;31115;5624;0;903;1062;4489;0;2267;3753;0;0;13017;0;18.1;0.0;2.9;3.4;14.4;0.0;7.3;12.1;0.0;0.0;41.8;0.0;37;7;0;1;1;5;0;3;5;0;0;15;0;30;5;0;1;0;4;0;3;4;0;0;13;0;7;2;0;0;1;1;0;0;1;0;0;2;0;5;2;0;1;0;0;0;0;1;0;0;1;0;4;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;36;794
177;Hendrik Ido Ambacht;15819;65.2;10318;10307;2046;0;389;348;1373;0;0;1559;0;2606;1986;0;19.9;0.0;3.8;3.4;13.3;0.0;0.0;15.1;0.0;25.3;19.3;0.0;19;4;0;0;0;3;0;0;3;0;5;4;0;15;3;0;0;0;2;0;0;3;0;5;2;0;4;1;0;0;0;1;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;1;0;1;0;0;3;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;14;30;531
178;Hengelo (O);62259;55.6;34599;34518;8910;1409;1408;3618;5855;0;3421;4575;0;0;5322;0;25.8;4.1;4.1;10.5;17.0;0.0;9.9;13.3;0.0;0.0;15.4;0.0;37;10;1;1;4;7;0;3;5;0;0;6;0;27;8;1;1;2;5;0;2;5;0;0;3;0;10;2;0;0;2;2;0;1;0;0;0;3;0;5;2;0;0;1;2;0;0;0;0;0;0;0;5;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;23;4;12;164
179;Hengelo (Gld);6583;60.9;4011;4003;2044;0;0;0;1105;0;0;854;0;0;0;0;51.1;0.0;0.0;0.0;27.6;0.0;0.0;21.3;0.0;0.0;0.0;0.0;13;7;0;0;0;3;0;0;3;0;0;0;0;10;6;0;0;0;1;0;0;3;0;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;14;248
