ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BanenVanWerknemers_1;BanenVanWerknemersMutatie_2
2930;A-U Alle economische activiteiten;Houten;2011 december;24.72;0.65
2931;A-U Alle economische activiteiten;Houten;2011 december;24.99;
2932;A-U Alle economische activiteiten;Houten;2012 december;23.04;-1.95
2933;A-U Alle economische activiteiten;Houten;2012 december;23.91;
2934;A-U Alle economische activiteiten;Houten;2013 december;23.13;-0.78
2935;A-U Alle economische activiteiten;Houten;2013 december;22.47;
2936;A-U Alle economische activiteiten;Houten;2014 december;22.62;0.14
2937;A-U Alle economische activiteiten;Huizen;2008 december;12.85;
2938;A-U Alle economische activiteiten;Huizen;2009 december;13.25;0.4
2939;A-U Alle economische activiteiten;Huizen;2010 december;12.59;-0.66
2940;A-U Alle economische activiteiten;Huizen;2010 december;12.7;
2941;A-U Alle economische activiteiten;Huizen;2011 december;13.31;0.61
2942;A-U Alle economische activiteiten;Huizen;2011 december;13.62;
2943;A-U Alle economische activiteiten;Huizen;2012 december;13.27;-0.35
2944;A-U Alle economische activiteiten;Huizen;2012 december;13.25;
2945;A-U Alle economische activiteiten;Huizen;2013 december;13.34;0.09
2946;A-U Alle economische activiteiten;Huizen;2013 december;13.12;
2947;A-U Alle economische activiteiten;Huizen;2014 december;13.22;0.11
2948;A-U Alle economische activiteiten;Hulst;2008 december;7.92;
2949;A-U Alle economische activiteiten;Hulst;2009 december;9.6;1.68
2950;A-U Alle economische activiteiten;Hulst;2010 december;7.79;-1.81
2951;A-U Alle economische activiteiten;Hulst;2010 december;8.01;
2952;A-U Alle economische activiteiten;Hulst;2011 december;7.48;-0.53
2953;A-U Alle economische activiteiten;Hulst;2011 december;7.48;
2954;A-U Alle economische activiteiten;Hulst;2012 december;7.44;-0.04
2955;A-U Alle economische activiteiten;Hulst;2012 december;7.81;
2956;A-U Alle economische activiteiten;Hulst;2013 december;7.15;-0.66
2957;A-U Alle economische activiteiten;Hulst;2013 december;6.92;
2958;A-U Alle economische activiteiten;Hulst;2014 december;6.71;-0.22
2959;A-U Alle economische activiteiten;IJsselstein;2008 december;11.08;
2960;A-U Alle economische activiteiten;IJsselstein;2009 december;10.71;-0.37
2961;A-U Alle economische activiteiten;IJsselstein;2010 december;10.6;-0.11
2962;A-U Alle economische activiteiten;IJsselstein;2010 december;10.75;
2963;A-U Alle economische activiteiten;IJsselstein;2011 december;10.68;-0.07
2964;A-U Alle economische activiteiten;IJsselstein;2011 december;10.75;
2965;A-U Alle economische activiteiten;IJsselstein;2012 december;10.41;-0.33
2966;A-U Alle economische activiteiten;IJsselstein;2012 december;10.33;
2967;A-U Alle economische activiteiten;IJsselstein;2013 december;9.88;-0.45
2968;A-U Alle economische activiteiten;IJsselstein;2013 december;9.78;
2969;A-U Alle economische activiteiten;IJsselstein;2014 december;9.61;-0.16
2970;A-U Alle economische activiteiten;Jacobswoude;2008 december;2.16;
2971;A-U Alle economische activiteiten;Jacobswoude;2009 december;;
2972;A-U Alle economische activiteiten;Jacobswoude;2010 december;;
2973;A-U Alle economische activiteiten;Jacobswoude;2010 december;;
2974;A-U Alle economische activiteiten;Jacobswoude;2011 december;;
2975;A-U Alle economische activiteiten;Jacobswoude;2011 december;;
2976;A-U Alle economische activiteiten;Jacobswoude;2012 december;;
2977;A-U Alle economische activiteiten;Jacobswoude;2012 december;;
2978;A-U Alle economische activiteiten;Jacobswoude;2013 december;;
2979;A-U Alle economische activiteiten;Jacobswoude;2013 december;;
2980;A-U Alle economische activiteiten;Jacobswoude;2014 december;;
2981;A-U Alle economische activiteiten;Kaag en Braassem;2008 december;;
2982;A-U Alle economische activiteiten;Kaag en Braassem;2009 december;6.86;6.86
2983;A-U Alle economische activiteiten;Kaag en Braassem;2010 december;6.9;0.04
2984;A-U Alle economische activiteiten;Kaag en Braassem;2010 december;7.14;
2985;A-U Alle economische activiteiten;Kaag en Braassem;2011 december;6.88;-0.26
2986;A-U Alle economische activiteiten;Kaag en Braassem;2011 december;7.29;
2987;A-U Alle economische activiteiten;Kaag en Braassem;2012 december;7.31;0.02
2988;A-U Alle economische activiteiten;Kaag en Braassem;2012 december;7.09;
2989;A-U Alle economische activiteiten;Kaag en Braassem;2013 december;6.96;-0.13
2990;A-U Alle economische activiteiten;Kaag en Braassem;2013 december;6.99;
2991;A-U Alle economische activiteiten;Kaag en Braassem;2014 december;7.14;0.15
2992;A-U Alle economische activiteiten;Kampen;2008 december;18.23;
2993;A-U Alle economische activiteiten;Kampen;2009 december;18.08;-0.15
2994;A-U Alle economische activiteiten;Kampen;2010 december;19.41;1.33
2995;A-U Alle economische activiteiten;Kampen;2010 december;19.26;
2996;A-U Alle economische activiteiten;Kampen;2011 december;19.53;0.27
2997;A-U Alle economische activiteiten;Kampen;2011 december;19.63;
2998;A-U Alle economische activiteiten;Kampen;2012 december;19.95;0.32
2999;A-U Alle economische activiteiten;Kampen;2012 december;19.67;
3000;A-U Alle economische activiteiten;Kampen;2013 december;19.01;-0.66
3001;A-U Alle economische activiteiten;Kampen;2013 december;19.12;
3002;A-U Alle economische activiteiten;Kampen;2014 december;19.19;0.08
3003;A-U Alle economische activiteiten;Kapelle;2008 december;3.55;
3004;A-U Alle economische activiteiten;Kapelle;2009 december;3.74;0.19
3005;A-U Alle economische activiteiten;Kapelle;2010 december;3.64;-0.1
3006;A-U Alle economische activiteiten;Kapelle;2010 december;3.68;
3007;A-U Alle economische activiteiten;Kapelle;2011 december;3.94;0.26
3008;A-U Alle economische activiteiten;Kapelle;2011 december;4.0;
3009;A-U Alle economische activiteiten;Kapelle;2012 december;3.8;-0.2
3010;A-U Alle economische activiteiten;Kapelle;2012 december;3.84;
3011;A-U Alle economische activiteiten;Kapelle;2013 december;3.84;0.0
3012;A-U Alle economische activiteiten;Kapelle;2013 december;3.83;
3013;A-U Alle economische activiteiten;Kapelle;2014 december;3.84;0.01
3014;A-U Alle economische activiteiten;Katwijk;2008 december;24.59;
3015;A-U Alle economische activiteiten;Katwijk;2009 december;22.93;-1.66
3016;A-U Alle economische activiteiten;Katwijk;2010 december;21.42;-1.51
3017;A-U Alle economische activiteiten;Katwijk;2010 december;21.78;
3018;A-U Alle economische activiteiten;Katwijk;2011 december;21.02;-0.76
3019;A-U Alle economische activiteiten;Katwijk;2011 december;21.38;
3020;A-U Alle economische activiteiten;Katwijk;2012 december;21.44;0.05
3021;A-U Alle economische activiteiten;Katwijk;2012 december;21.04;
3022;A-U Alle economische activiteiten;Katwijk;2013 december;21.11;0.08
3023;A-U Alle economische activiteiten;Katwijk;2013 december;20.6;
3024;A-U Alle economische activiteiten;Katwijk;2014 december;20.75;0.15
3025;A-U Alle economische activiteiten;Kerkrade;2008 december;16.82;
3026;A-U Alle economische activiteiten;Kerkrade;2009 december;14.52;-2.3
3027;A-U Alle economische activiteiten;Kerkrade;2010 december;15.15;0.63
3028;A-U Alle economische activiteiten;Kerkrade;2010 december;15.46;
3029;A-U Alle economische activiteiten;Kerkrade;2011 december;14.94;-0.52
3030;A-U Alle economische activiteiten;Kerkrade;2011 december;15.01;
3031;A-U Alle economische activiteiten;Kerkrade;2012 december;14.65;-0.36
3032;A-U Alle economische activiteiten;Kerkrade;2012 december;14.57;
3033;A-U Alle economische activiteiten;Kerkrade;2013 december;14.14;-0.43
3034;A-U Alle economische activiteiten;Kerkrade;2013 december;14.05;
3035;A-U Alle economische activiteiten;Kerkrade;2014 december;14.59;0.54
3036;A-U Alle economische activiteiten;Kessel;2008 december;1.3;
3037;A-U Alle economische activiteiten;Kessel;2009 december;1.18;-0.12
3038;A-U Alle economische activiteiten;Kessel;2010 december;;
3039;A-U Alle economische activiteiten;Kessel;2010 december;;
3040;A-U Alle economische activiteiten;Kessel;2011 december;;
3041;A-U Alle economische activiteiten;Kessel;2011 december;;
3042;A-U Alle economische activiteiten;Kessel;2012 december;;
3043;A-U Alle economische activiteiten;Kessel;2012 december;;
3044;A-U Alle economische activiteiten;Kessel;2013 december;;
3045;A-U Alle economische activiteiten;Kessel;2013 december;;
3046;A-U Alle economische activiteiten;Kessel;2014 december;;
3047;A-U Alle economische activiteiten;Koggenland;2008 december;7.01;
3048;A-U Alle economische activiteiten;Koggenland;2009 december;6.89;-0.12
3049;A-U Alle economische activiteiten;Koggenland;2010 december;6.41;-0.48
3050;A-U Alle economische activiteiten;Koggenland;2010 december;6.63;
3051;A-U Alle economische activiteiten;Koggenland;2011 december;6.74;0.11
3052;A-U Alle economische activiteiten;Koggenland;2011 december;6.73;
3053;A-U Alle economische activiteiten;Koggenland;2012 december;6.45;-0.28
3054;A-U Alle economische activiteiten;Koggenland;2012 december;6.55;
3055;A-U Alle economische activiteiten;Koggenland;2013 december;6.54;0.0
3056;A-U Alle economische activiteiten;Koggenland;2013 december;6.6;
3057;A-U Alle economische activiteiten;Koggenland;2014 december;6.67;0.07
3058;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2008 december;3.01;
3059;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2009 december;3.16;0.15
3060;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2010 december;3.08;-0.08
3061;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2010 december;3.13;
3062;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2011 december;2.97;-0.16
3063;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2011 december;2.99;
3064;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2012 december;3.03;0.04
3065;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2012 december;3.14;
3066;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2013 december;2.71;-0.43
3067;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2013 december;2.73;
3068;A-U Alle economische activiteiten;Kollumerland en Nieuwkruisland;2014 december;2.92;0.19
3069;A-U Alle economische activiteiten;Korendijk;2008 december;1.73;
3070;A-U Alle economische activiteiten;Korendijk;2009 december;1.71;-0.02
3071;A-U Alle economische activiteiten;Korendijk;2010 december;1.64;-0.07
3072;A-U Alle economische activiteiten;Korendijk;2010 december;1.71;
3073;A-U Alle economische activiteiten;Korendijk;2011 december;1.78;0.07
3074;A-U Alle economische activiteiten;Korendijk;2011 december;1.81;
3075;A-U Alle economische activiteiten;Korendijk;2012 december;1.68;-0.13
3076;A-U Alle economische activiteiten;Korendijk;2012 december;1.59;
3077;A-U Alle economische activiteiten;Korendijk;2013 december;1.67;0.08
3078;A-U Alle economische activiteiten;Korendijk;2013 december;1.71;
3079;A-U Alle economische activiteiten;Korendijk;2014 december;1.67;-0.04
3080;A-U Alle economische activiteiten;Krimpen aan den IJssel;2008 december;8.67;
3081;A-U Alle economische activiteiten;Krimpen aan den IJssel;2009 december;8.01;-0.66
3082;A-U Alle economische activiteiten;Krimpen aan den IJssel;2010 december;7.72;-0.29
3083;A-U Alle economische activiteiten;Krimpen aan den IJssel;2010 december;8.13;
3084;A-U Alle economische activiteiten;Krimpen aan den IJssel;2011 december;8.36;0.23
3085;A-U Alle economische activiteiten;Krimpen aan den IJssel;2011 december;7.67;
3086;A-U Alle economische activiteiten;Krimpen aan den IJssel;2012 december;8.0;0.33
3087;A-U Alle economische activiteiten;Krimpen aan den IJssel;2012 december;7.82;
3088;A-U Alle economische activiteiten;Krimpen aan den IJssel;2013 december;7.77;-0.05
3089;A-U Alle economische activiteiten;Krimpen aan den IJssel;2013 december;7.75;
3090;A-U Alle economische activiteiten;Krimpen aan den IJssel;2014 december;7.71;-0.04
3091;A-U Alle economische activiteiten;Laarbeek;2008 december;7.82;
3092;A-U Alle economische activiteiten;Laarbeek;2009 december;7.95;0.13
3093;A-U Alle economische activiteiten;Laarbeek;2010 december;8.39;0.44
3094;A-U Alle economische activiteiten;Laarbeek;2010 december;8.37;
3095;A-U Alle economische activiteiten;Laarbeek;2011 december;8.56;0.19
3096;A-U Alle economische activiteiten;Laarbeek;2011 december;8.64;
3097;A-U Alle economische activiteiten;Laarbeek;2012 december;8.92;0.28
3098;A-U Alle economische activiteiten;Laarbeek;2012 december;6.09;
3099;A-U Alle economische activiteiten;Laarbeek;2013 december;5.68;-0.41
3100;A-U Alle economische activiteiten;Laarbeek;2013 december;5.69;
3101;A-U Alle economische activiteiten;Laarbeek;2014 december;5.89;0.2
3102;A-U Alle economische activiteiten;Landerd;2008 december;5.2;
3103;A-U Alle economische activiteiten;Landerd;2009 december;4.85;-0.35
3104;A-U Alle economische activiteiten;Landerd;2010 december;4.64;-0.21
3105;A-U Alle economische activiteiten;Landerd;2010 december;4.66;
3106;A-U Alle economische activiteiten;Landerd;2011 december;4.39;-0.27
3107;A-U Alle economische activiteiten;Landerd;2011 december;4.37;
3108;A-U Alle economische activiteiten;Landerd;2012 december;4.42;0.05
3109;A-U Alle economische activiteiten;Landerd;2012 december;4.41;
3110;A-U Alle economische activiteiten;Landerd;2013 december;4.24;-0.17
3111;A-U Alle economische activiteiten;Landerd;2013 december;4.24;
3112;A-U Alle economische activiteiten;Landerd;2014 december;4.3;0.05
3113;A-U Alle economische activiteiten;Landgraaf;2008 december;9.14;
3114;A-U Alle economische activiteiten;Landgraaf;2009 december;8.78;-0.36
3115;A-U Alle economische activiteiten;Landgraaf;2010 december;9.04;0.26
3116;A-U Alle economische activiteiten;Landgraaf;2010 december;9.25;
3117;A-U Alle economische activiteiten;Landgraaf;2011 december;9.45;0.2
3118;A-U Alle economische activiteiten;Landgraaf;2011 december;9.46;
3119;A-U Alle economische activiteiten;Landgraaf;2012 december;10.45;0.99
3120;A-U Alle economische activiteiten;Landgraaf;2012 december;10.61;
3121;A-U Alle economische activiteiten;Landgraaf;2013 december;8.65;-1.97
3122;A-U Alle economische activiteiten;Landgraaf;2013 december;8.62;
3123;A-U Alle economische activiteiten;Landgraaf;2014 december;8.05;-0.56
3124;A-U Alle economische activiteiten;Landsmeer;2008 december;1.82;
3125;A-U Alle economische activiteiten;Landsmeer;2009 december;1.72;-0.1
3126;A-U Alle economische activiteiten;Landsmeer;2010 december;1.7;-0.02
3127;A-U Alle economische activiteiten;Landsmeer;2010 december;1.79;
3128;A-U Alle economische activiteiten;Landsmeer;2011 december;1.78;-0.01
3129;A-U Alle economische activiteiten;Landsmeer;2011 december;1.81;
3130;A-U Alle economische activiteiten;Landsmeer;2012 december;1.87;0.06
3131;A-U Alle economische activiteiten;Landsmeer;2012 december;2.0;
3132;A-U Alle economische activiteiten;Landsmeer;2013 december;1.9;-0.1
3133;A-U Alle economische activiteiten;Landsmeer;2013 december;1.92;
3134;A-U Alle economische activiteiten;Landsmeer;2014 december;1.88;-0.04
3135;A-U Alle economische activiteiten;Langedijk;2008 december;7.34;
3136;A-U Alle economische activiteiten;Langedijk;2009 december;7.35;0.01
3137;A-U Alle economische activiteiten;Langedijk;2010 december;7.07;-0.28
3138;A-U Alle economische activiteiten;Langedijk;2010 december;7.38;
3139;A-U Alle economische activiteiten;Langedijk;2011 december;7.52;0.14
3140;A-U Alle economische activiteiten;Langedijk;2011 december;7.61;
3141;A-U Alle economische activiteiten;Langedijk;2012 december;7.69;0.08
3142;A-U Alle economische activiteiten;Langedijk;2012 december;7.69;
3143;A-U Alle economische activiteiten;Langedijk;2013 december;7.23;-0.46
3144;A-U Alle economische activiteiten;Langedijk;2013 december;7.02;
3145;A-U Alle economische activiteiten;Langedijk;2014 december;6.89;-0.13
3146;A-U Alle economische activiteiten;Lansingerland;2008 december;18.92;
3147;A-U Alle economische activiteiten;Lansingerland;2009 december;19.69;0.77
3148;A-U Alle economische activiteiten;Lansingerland;2010 december;20.33;0.64
3149;A-U Alle economische activiteiten;Lansingerland;2010 december;20.81;
3150;A-U Alle economische activiteiten;Lansingerland;2011 december;21.37;0.56
3151;A-U Alle economische activiteiten;Lansingerland;2011 december;22.28;
3152;A-U Alle economische activiteiten;Lansingerland;2012 december;23.16;0.89
3153;A-U Alle economische activiteiten;Lansingerland;2012 december;23.0;
3154;A-U Alle economische activiteiten;Lansingerland;2013 december;23.13;0.12
3155;A-U Alle economische activiteiten;Lansingerland;2013 december;23.85;
3156;A-U Alle economische activiteiten;Lansingerland;2014 december;23.94;0.09
3157;A-U Alle economische activiteiten;Laren (NH.);2008 december;5.31;
3158;A-U Alle economische activiteiten;Laren (NH.);2009 december;5.14;-0.17
3159;A-U Alle economische activiteiten;Laren (NH.);2010 december;4.97;-0.17
3160;A-U Alle economische activiteiten;Laren (NH.);2010 december;5.21;
3161;A-U Alle economische activiteiten;Laren (NH.);2011 december;5.12;-0.09
3162;A-U Alle economische activiteiten;Laren (NH.);2011 december;5.03;
3163;A-U Alle economische activiteiten;Laren (NH.);2012 december;4.63;-0.4
3164;A-U Alle economische activiteiten;Laren (NH.);2012 december;4.67;
