ID;CPA2008;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
5120;6202 Computeradvisering;2009 2e kwartaal;106.6;-1.6;-1.6
5121;6202 Computeradvisering;2009 3e kwartaal;107.1;0.4;-1.3
5122;6202 Computeradvisering;2009 4e kwartaal;106.6;-0.4;-1.6
5123;6202 Computeradvisering;2009;107.2;;-1.0
5124;6202 Computeradvisering;2010 1e kwartaal;108.2;1.5;-0.2
5125;6202 Computeradvisering;2010 2e kwartaal;108.0;-0.2;1.3
5126;6202 Computeradvisering;2010 3e kwartaal;108.2;0.2;1.1
5127;6202 Computeradvisering;2010 4e kwartaal;109.5;1.2;2.7
5128;6202 Computeradvisering;2010;108.5;;1.2
5129;6202 Computeradvisering;2011 1e kwartaal;106.5;-2.8;-1.6
5130;6202 Computeradvisering;2011 2e kwartaal;105.6;-0.8;-2.2
5131;6202 Computeradvisering;2011 3e kwartaal;104.4;-1.1;-3.5
5132;6202 Computeradvisering;2011 4e kwartaal;102.5;-1.9;-6.4
5133;6202 Computeradvisering;2011;104.7;;-3.4
5134;6202 Computeradvisering;2012 1e kwartaal;101.7;-0.7;-4.5
5135;6202 Computeradvisering;2012 2e kwartaal;102.2;0.4;-3.3
5136;6202 Computeradvisering;2012 3e kwartaal;101.3;-0.8;-3.0
5137;6202 Computeradvisering;2012 4e kwartaal;102.0;0.7;-0.5
5138;6202 Computeradvisering;2012;101.8;;-2.8
5139;6202 Computeradvisering;2013 1e kwartaal;101.9;-0.1;0.1
5140;6202 Computeradvisering;2013 2e kwartaal;99.2;-2.6;-2.9
5141;6202 Computeradvisering;2013 3e kwartaal;99.2;0.0;-2.1
5142;6202 Computeradvisering;2013 4e kwartaal;99.8;0.6;-2.1
5143;6202 Computeradvisering;2013;100.0;;-1.7
5144;6202 Computeradvisering;2014 1e kwartaal;97.8;-2.1;-4.0
5145;6202 Computeradvisering;2014 2e kwartaal;98.6;0.8;-0.6
5146;6202 Computeradvisering;2014 3e kwartaal;98.3;-0.3;-1.0
5147;6202 Computeradvisering;2014 4e kwartaal;97.2;-1.0;-2.6
5148;6202 Computeradvisering;2014;98.0;;-2.1
5149;6202 Computeradvisering;2015 1e kwartaal;102.4;5.3;4.8
5150;6202 Computeradvisering;2015 2e kwartaal;99.8;-2.6;1.2
5151;6202 Computeradvisering;2015 3e kwartaal;98.7;-1.1;0.4
5152;6202 Computeradvisering;2015 4e kwartaal;99.1;0.5;1.9
5153;6202 Computeradvisering;2015;100.0;;2.1
5154;6202 Computeradvisering;2016 1e kwartaal;98.5;-0.7;-3.9
5155;6202 Computeradvisering;2016 2e kwartaal;99.3;0.8;-0.5
5156;6202 Computeradvisering;2016 3e kwartaal;98.2;-1.1;-0.5
5157;6202 Computeradvisering;2016 4e kwartaal;98.2;0.0;-0.9
5158;6202 Computeradvisering;2016;98.5;;-1.5
5159;6202 Computeradvisering;2017 1e kwartaal;99.0;0.9;0.6
5160;6202 Computeradvisering;2017 2e kwartaal;100.1;1.1;0.8
5161;6202 Computeradvisering;2017 3e kwartaal;99.2;-0.9;1.1
5162;6202 Computeradvisering;2017 4e kwartaal;99.6;0.3;1.4
5163;6202 Computeradvisering;2017;99.5;;1.0
5164;6202 Computeradvisering;2018 1e kwartaal;101.6;2.0;2.6
5165;6202 Computeradvisering;2018 2e kwartaal;101.7;0.1;1.6
5166;6202 Computeradvisering;2018 3e kwartaal;103.1;1.4;4.0
5167;6202 Computeradvisering;2018 4e kwartaal;104.4;1.2;4.9
5168;6202 Computeradvisering;2018;102.7;;3.2
5169;6202 Computeradvisering;2019 1e kwartaal;103.9;-0.5;2.2
5170;6202 Computeradvisering;2019 2e kwartaal;103.7;-0.1;2.0
5171;6202 Computeradvisering;2019 3e kwartaal;105.0;1.2;1.8
5172;6202 Computeradvisering;2019 4e kwartaal;106.9;1.9;2.4
5173;6202 Computeradvisering;2019;104.9;;2.1
5174;6202 Computeradvisering;2020 1e kwartaal;107.5;0.5;3.5
5175;6202 Computeradvisering;2020 2e kwartaal;107.5;0.0;3.6
5176;6202 Computeradvisering;2020 3e kwartaal;106.5;-0.9;1.4
5177;6202 Computeradvisering;2020 4e kwartaal;107.6;1.1;0.6
5178;6202 Computeradvisering;2020;107.2;;2.3
5179;6202 Computeradvisering;2021 1e kwartaal;108.3;0.7;0.8
5180;6202 Computeradvisering;2021 2e kwartaal;107.7;-0.5;0.3
5181;6202 Computeradvisering;2021 3e kwartaal;108.7;0.9;2.1
5182;6202 Computeradvisering;2021 4e kwartaal;109.4;0.6;1.7
5183;6202 Computeradvisering;2021;108.5;;1.2
5184;6202 Computeradvisering;2022 1e kwartaal;111.5;2.0;2.9
5185;6202 Computeradvisering;2022 2e kwartaal;111.7;0.2;3.7
5186;6202 Computeradvisering;2022 3e kwartaal;112.6;0.8;3.6
5187;6202 Computeradvisering;2022 4e kwartaal;113.1;0.4;3.4
5188;6202 Computeradvisering;2022;112.2;;3.4
5189;6202 Computeradvisering;2023 1e kwartaal;116.5;3.0;4.5
5190;6202 Computeradvisering;2023 2e kwartaal;117.7;1.0;5.3
5191;6202 Computeradvisering;2023 3e kwartaal;118.2;0.5;5.0
5192;6202 Computeradvisering;2023 4e kwartaal;117.9;-0.3;4.3
5193;6202 Computeradvisering;2023;117.6;;4.8
5194;63 Diensten op het gebied van informatie;2002 4e kwartaal;;;
5195;63 Diensten op het gebied van informatie;2003 1e kwartaal;;;
5196;63 Diensten op het gebied van informatie;2003 2e kwartaal;;;
5197;63 Diensten op het gebied van informatie;2003 3e kwartaal;;;
5198;63 Diensten op het gebied van informatie;2003 4e kwartaal;;;
5199;63 Diensten op het gebied van informatie;2003;;;
5200;63 Diensten op het gebied van informatie;2004 1e kwartaal;;;
5201;63 Diensten op het gebied van informatie;2004 2e kwartaal;;;
5202;63 Diensten op het gebied van informatie;2004 3e kwartaal;;;
5203;63 Diensten op het gebied van informatie;2004 4e kwartaal;;;
5204;63 Diensten op het gebied van informatie;2004;;;
5205;63 Diensten op het gebied van informatie;2005 1e kwartaal;;;
5206;63 Diensten op het gebied van informatie;2005 2e kwartaal;;;
5207;63 Diensten op het gebied van informatie;2005 3e kwartaal;;;
5208;63 Diensten op het gebied van informatie;2005 4e kwartaal;;;
5209;63 Diensten op het gebied van informatie;2005;;;
5210;63 Diensten op het gebied van informatie;2006 1e kwartaal;;;
5211;63 Diensten op het gebied van informatie;2006 2e kwartaal;;;
5212;63 Diensten op het gebied van informatie;2006 3e kwartaal;;;
5213;63 Diensten op het gebied van informatie;2006 4e kwartaal;;;
5214;63 Diensten op het gebied van informatie;2006;;;
5215;63 Diensten op het gebied van informatie;2007 1e kwartaal;;;
5216;63 Diensten op het gebied van informatie;2007 2e kwartaal;;;
5217;63 Diensten op het gebied van informatie;2007 3e kwartaal;;;
5218;63 Diensten op het gebied van informatie;2007 4e kwartaal;;;
5219;63 Diensten op het gebied van informatie;2007;;;
5220;63 Diensten op het gebied van informatie;2008 1e kwartaal;;;
5221;63 Diensten op het gebied van informatie;2008 2e kwartaal;;;
5222;63 Diensten op het gebied van informatie;2008 3e kwartaal;;;
5223;63 Diensten op het gebied van informatie;2008 4e kwartaal;;;
5224;63 Diensten op het gebied van informatie;2008;;;
5225;63 Diensten op het gebied van informatie;2009 1e kwartaal;;;
5226;63 Diensten op het gebied van informatie;2009 2e kwartaal;;;
5227;63 Diensten op het gebied van informatie;2009 3e kwartaal;;;
5228;63 Diensten op het gebied van informatie;2009 4e kwartaal;;;
5229;63 Diensten op het gebied van informatie;2009;;;
5230;63 Diensten op het gebied van informatie;2010 1e kwartaal;;;
5231;63 Diensten op het gebied van informatie;2010 2e kwartaal;;;
5232;63 Diensten op het gebied van informatie;2010 3e kwartaal;;;
5233;63 Diensten op het gebied van informatie;2010 4e kwartaal;;;
5234;63 Diensten op het gebied van informatie;2010;;;
5235;63 Diensten op het gebied van informatie;2011 1e kwartaal;;;
5236;63 Diensten op het gebied van informatie;2011 2e kwartaal;;;
5237;63 Diensten op het gebied van informatie;2011 3e kwartaal;;;
5238;63 Diensten op het gebied van informatie;2011 4e kwartaal;;;
5239;63 Diensten op het gebied van informatie;2011;;;
5240;63 Diensten op het gebied van informatie;2012 1e kwartaal;;;
5241;63 Diensten op het gebied van informatie;2012 2e kwartaal;;;
5242;63 Diensten op het gebied van informatie;2012 3e kwartaal;;;
5243;63 Diensten op het gebied van informatie;2012 4e kwartaal;;;
5244;63 Diensten op het gebied van informatie;2012;;;
5245;63 Diensten op het gebied van informatie;2013 1e kwartaal;;;
5246;63 Diensten op het gebied van informatie;2013 2e kwartaal;;;
5247;63 Diensten op het gebied van informatie;2013 3e kwartaal;;;
5248;63 Diensten op het gebied van informatie;2013 4e kwartaal;;;
5249;63 Diensten op het gebied van informatie;2013;;;
5250;63 Diensten op het gebied van informatie;2014 1e kwartaal;;;
5251;63 Diensten op het gebied van informatie;2014 2e kwartaal;;;
5252;63 Diensten op het gebied van informatie;2014 3e kwartaal;;;
5253;63 Diensten op het gebied van informatie;2014 4e kwartaal;;;
5254;63 Diensten op het gebied van informatie;2014;;;
5255;63 Diensten op het gebied van informatie;2015 1e kwartaal;;;
5256;63 Diensten op het gebied van informatie;2015 2e kwartaal;;;
5257;63 Diensten op het gebied van informatie;2015 3e kwartaal;;;
5258;63 Diensten op het gebied van informatie;2015 4e kwartaal;;;
5259;63 Diensten op het gebied van informatie;2015;;;
5260;63 Diensten op het gebied van informatie;2016 1e kwartaal;;;
5261;63 Diensten op het gebied van informatie;2016 2e kwartaal;;;
5262;63 Diensten op het gebied van informatie;2016 3e kwartaal;;;
5263;63 Diensten op het gebied van informatie;2016 4e kwartaal;;;
5264;63 Diensten op het gebied van informatie;2016;;;
5265;63 Diensten op het gebied van informatie;2017 1e kwartaal;;;
5266;63 Diensten op het gebied van informatie;2017 2e kwartaal;;;
5267;63 Diensten op het gebied van informatie;2017 3e kwartaal;;;
5268;63 Diensten op het gebied van informatie;2017 4e kwartaal;;;
5269;63 Diensten op het gebied van informatie;2017;;;
5270;63 Diensten op het gebied van informatie;2018 1e kwartaal;;;
5271;63 Diensten op het gebied van informatie;2018 2e kwartaal;;;
5272;63 Diensten op het gebied van informatie;2018 3e kwartaal;;;
5273;63 Diensten op het gebied van informatie;2018 4e kwartaal;;;
5274;63 Diensten op het gebied van informatie;2018;;;
5275;63 Diensten op het gebied van informatie;2019 1e kwartaal;;;
5276;63 Diensten op het gebied van informatie;2019 2e kwartaal;;;
5277;63 Diensten op het gebied van informatie;2019 3e kwartaal;;;
5278;63 Diensten op het gebied van informatie;2019 4e kwartaal;;;
5279;63 Diensten op het gebied van informatie;2019;;;
5280;63 Diensten op het gebied van informatie;2020 1e kwartaal;;;
5281;63 Diensten op het gebied van informatie;2020 2e kwartaal;;;
5282;63 Diensten op het gebied van informatie;2020 3e kwartaal;;;
5283;63 Diensten op het gebied van informatie;2020 4e kwartaal;;;
5284;63 Diensten op het gebied van informatie;2020;;;
5285;63 Diensten op het gebied van informatie;2021 1e kwartaal;;;
5286;63 Diensten op het gebied van informatie;2021 2e kwartaal;;;
5287;63 Diensten op het gebied van informatie;2021 3e kwartaal;;;
5288;63 Diensten op het gebied van informatie;2021 4e kwartaal;;;
5289;63 Diensten op het gebied van informatie;2021;;;
5290;63 Diensten op het gebied van informatie;2022 1e kwartaal;;;
5291;63 Diensten op het gebied van informatie;2022 2e kwartaal;;;
5292;63 Diensten op het gebied van informatie;2022 3e kwartaal;;;
5293;63 Diensten op het gebied van informatie;2022 4e kwartaal;;;
5294;63 Diensten op het gebied van informatie;2022;;;
5295;63 Diensten op het gebied van informatie;2023 1e kwartaal;;;
5296;63 Diensten op het gebied van informatie;2023 2e kwartaal;;;
5297;63 Diensten op het gebied van informatie;2023 3e kwartaal;;;
5298;63 Diensten op het gebied van informatie;2023 4e kwartaal;;;
5299;63 Diensten op het gebied van informatie;2023;;;
5300;K Financiële diensten en verzekeringen;2002 4e kwartaal;;;
5301;K Financiële diensten en verzekeringen;2003 1e kwartaal;;;
5302;K Financiële diensten en verzekeringen;2003 2e kwartaal;;;
5303;K Financiële diensten en verzekeringen;2003 3e kwartaal;;;
5304;K Financiële diensten en verzekeringen;2003 4e kwartaal;;;
5305;K Financiële diensten en verzekeringen;2003;;;
5306;K Financiële diensten en verzekeringen;2004 1e kwartaal;;;
5307;K Financiële diensten en verzekeringen;2004 2e kwartaal;;;
5308;K Financiële diensten en verzekeringen;2004 3e kwartaal;;;
5309;K Financiële diensten en verzekeringen;2004 4e kwartaal;;;
5310;K Financiële diensten en verzekeringen;2004;;;
5311;K Financiële diensten en verzekeringen;2005 1e kwartaal;;;
5312;K Financiële diensten en verzekeringen;2005 2e kwartaal;;;
5313;K Financiële diensten en verzekeringen;2005 3e kwartaal;;;
5314;K Financiële diensten en verzekeringen;2005 4e kwartaal;;;
5315;K Financiële diensten en verzekeringen;2005;;;
5316;K Financiële diensten en verzekeringen;2006 1e kwartaal;;;
5317;K Financiële diensten en verzekeringen;2006 2e kwartaal;;;
5318;K Financiële diensten en verzekeringen;2006 3e kwartaal;;;
5319;K Financiële diensten en verzekeringen;2006 4e kwartaal;;;
5320;K Financiële diensten en verzekeringen;2006;;;
5321;K Financiële diensten en verzekeringen;2007 1e kwartaal;;;
5322;K Financiële diensten en verzekeringen;2007 2e kwartaal;;;
5323;K Financiële diensten en verzekeringen;2007 3e kwartaal;;;
5324;K Financiële diensten en verzekeringen;2007 4e kwartaal;;;
5325;K Financiële diensten en verzekeringen;2007;;;
5326;K Financiële diensten en verzekeringen;2008 1e kwartaal;;;
5327;K Financiële diensten en verzekeringen;2008 2e kwartaal;;;
5328;K Financiële diensten en verzekeringen;2008 3e kwartaal;;;
5329;K Financiële diensten en verzekeringen;2008 4e kwartaal;;;
5330;K Financiële diensten en verzekeringen;2008;;;
5331;K Financiële diensten en verzekeringen;2009 1e kwartaal;;;
5332;K Financiële diensten en verzekeringen;2009 2e kwartaal;;;
5333;K Financiële diensten en verzekeringen;2009 3e kwartaal;;;
5334;K Financiële diensten en verzekeringen;2009 4e kwartaal;;;
5335;K Financiële diensten en verzekeringen;2009;;;
5336;K Financiële diensten en verzekeringen;2010 1e kwartaal;;;
5337;K Financiële diensten en verzekeringen;2010 2e kwartaal;;;
5338;K Financiële diensten en verzekeringen;2010 3e kwartaal;;;
5339;K Financiële diensten en verzekeringen;2010 4e kwartaal;;;
5340;K Financiële diensten en verzekeringen;2010;;;
5341;K Financiële diensten en verzekeringen;2011 1e kwartaal;;;
5342;K Financiële diensten en verzekeringen;2011 2e kwartaal;;;
5343;K Financiële diensten en verzekeringen;2011 3e kwartaal;;;
5344;K Financiële diensten en verzekeringen;2011 4e kwartaal;;;
5345;K Financiële diensten en verzekeringen;2011;;;
5346;K Financiële diensten en verzekeringen;2012 1e kwartaal;;;
5347;K Financiële diensten en verzekeringen;2012 2e kwartaal;;;
5348;K Financiële diensten en verzekeringen;2012 3e kwartaal;;;
5349;K Financiële diensten en verzekeringen;2012 4e kwartaal;;;
5350;K Financiële diensten en verzekeringen;2012;;;
5351;K Financiële diensten en verzekeringen;2013 1e kwartaal;;;
5352;K Financiële diensten en verzekeringen;2013 2e kwartaal;;;
5353;K Financiële diensten en verzekeringen;2013 3e kwartaal;;;
5354;K Financiële diensten en verzekeringen;2013 4e kwartaal;;;
5355;K Financiële diensten en verzekeringen;2013;;;
5356;K Financiële diensten en verzekeringen;2014 1e kwartaal;;;
5357;K Financiële diensten en verzekeringen;2014 2e kwartaal;;;
5358;K Financiële diensten en verzekeringen;2014 3e kwartaal;;;
5359;K Financiële diensten en verzekeringen;2014 4e kwartaal;;;
5360;K Financiële diensten en verzekeringen;2014;;;
5361;K Financiële diensten en verzekeringen;2015 1e kwartaal;;;
5362;K Financiële diensten en verzekeringen;2015 2e kwartaal;;;
5363;K Financiële diensten en verzekeringen;2015 3e kwartaal;;;
5364;K Financiële diensten en verzekeringen;2015 4e kwartaal;;;
5365;K Financiële diensten en verzekeringen;2015;;;
5366;K Financiële diensten en verzekeringen;2016 1e kwartaal;;;
5367;K Financiële diensten en verzekeringen;2016 2e kwartaal;;;
5368;K Financiële diensten en verzekeringen;2016 3e kwartaal;;;
5369;K Financiële diensten en verzekeringen;2016 4e kwartaal;;;
5370;K Financiële diensten en verzekeringen;2016;;;
5371;K Financiële diensten en verzekeringen;2017 1e kwartaal;;;
5372;K Financiële diensten en verzekeringen;2017 2e kwartaal;;;
5373;K Financiële diensten en verzekeringen;2017 3e kwartaal;;;
5374;K Financiële diensten en verzekeringen;2017 4e kwartaal;;;
5375;K Financiële diensten en verzekeringen;2017;;;
5376;K Financiële diensten en verzekeringen;2018 1e kwartaal;;;
5377;K Financiële diensten en verzekeringen;2018 2e kwartaal;;;
5378;K Financiële diensten en verzekeringen;2018 3e kwartaal;;;
5379;K Financiële diensten en verzekeringen;2018 4e kwartaal;;;
5380;K Financiële diensten en verzekeringen;2018;;;
5381;K Financiële diensten en verzekeringen;2019 1e kwartaal;;;
5382;K Financiële diensten en verzekeringen;2019 2e kwartaal;;;
5383;K Financiële diensten en verzekeringen;2019 3e kwartaal;;;
5384;K Financiële diensten en verzekeringen;2019 4e kwartaal;;;
5385;K Financiële diensten en verzekeringen;2019;;;
5386;K Financiële diensten en verzekeringen;2020 1e kwartaal;;;
5387;K Financiële diensten en verzekeringen;2020 2e kwartaal;;;
5388;K Financiële diensten en verzekeringen;2020 3e kwartaal;;;
5389;K Financiële diensten en verzekeringen;2020 4e kwartaal;;;
5390;K Financiële diensten en verzekeringen;2020;;;
5391;K Financiële diensten en verzekeringen;2021 1e kwartaal;;;
5392;K Financiële diensten en verzekeringen;2021 2e kwartaal;;;
5393;K Financiële diensten en verzekeringen;2021 3e kwartaal;;;
5394;K Financiële diensten en verzekeringen;2021 4e kwartaal;;;
5395;K Financiële diensten en verzekeringen;2021;;;
5396;K Financiële diensten en verzekeringen;2022 1e kwartaal;;;
5397;K Financiële diensten en verzekeringen;2022 2e kwartaal;;;
5398;K Financiële diensten en verzekeringen;2022 3e kwartaal;;;
5399;K Financiële diensten en verzekeringen;2022 4e kwartaal;;;
5400;K Financiële diensten en verzekeringen;2022;;;
5401;K Financiële diensten en verzekeringen;2023 1e kwartaal;;;
5402;K Financiële diensten en verzekeringen;2023 2e kwartaal;;;
5403;K Financiële diensten en verzekeringen;2023 3e kwartaal;;;
5404;K Financiële diensten en verzekeringen;2023 4e kwartaal;;;
5405;K Financiële diensten en verzekeringen;2023;;;
5406;L Exploitatie en handel onroerend goed;2002 4e kwartaal;;;
5407;L Exploitatie en handel onroerend goed;2003 1e kwartaal;;;
5408;L Exploitatie en handel onroerend goed;2003 2e kwartaal;;;
5409;L Exploitatie en handel onroerend goed;2003 3e kwartaal;;;
5410;L Exploitatie en handel onroerend goed;2003 4e kwartaal;;;
5411;L Exploitatie en handel onroerend goed;2003;;;
5412;L Exploitatie en handel onroerend goed;2004 1e kwartaal;;;
5413;L Exploitatie en handel onroerend goed;2004 2e kwartaal;;;
5414;L Exploitatie en handel onroerend goed;2004 3e kwartaal;;;
5415;L Exploitatie en handel onroerend goed;2004 4e kwartaal;;;
5416;L Exploitatie en handel onroerend goed;2004;;;
5417;L Exploitatie en handel onroerend goed;2005 1e kwartaal;;;
5418;L Exploitatie en handel onroerend goed;2005 2e kwartaal;;;
5419;L Exploitatie en handel onroerend goed;2005 3e kwartaal;;;
5420;L Exploitatie en handel onroerend goed;2005 4e kwartaal;;;
5421;L Exploitatie en handel onroerend goed;2005;;;
5422;L Exploitatie en handel onroerend goed;2006 1e kwartaal;84.9;;
5423;L Exploitatie en handel onroerend goed;2006 2e kwartaal;84.9;0.1;
5424;L Exploitatie en handel onroerend goed;2006 3e kwartaal;86.6;2.0;
5425;L Exploitatie en handel onroerend goed;2006 4e kwartaal;86.7;0.1;
5426;L Exploitatie en handel onroerend goed;2006;85.8;;
5427;L Exploitatie en handel onroerend goed;2007 1e kwartaal;87.0;0.3;2.5
5428;L Exploitatie en handel onroerend goed;2007 2e kwartaal;87.2;0.3;2.7
5429;L Exploitatie en handel onroerend goed;2007 3e kwartaal;88.3;1.2;1.9
5430;L Exploitatie en handel onroerend goed;2007 4e kwartaal;88.4;0.2;2.0
5431;L Exploitatie en handel onroerend goed;2007;87.7;;2.3
5432;L Exploitatie en handel onroerend goed;2008 1e kwartaal;88.4;0.0;1.7
5433;L Exploitatie en handel onroerend goed;2008 2e kwartaal;88.5;0.1;1.5
5434;L Exploitatie en handel onroerend goed;2008 3e kwartaal;89.8;1.4;1.7
