ID;BelastingenEnWettelijkePremies;Perioden;OntvangenBelastingenEnWettPremies_1
457;Inkomstenbelasting;2009 2e kwartaal;488.0
458;Inkomstenbelasting;2009 3e kwartaal;91.0
459;Inkomstenbelasting;2009 4e kwartaal;-2.0
460;Inkomstenbelasting;2009;535.0
461;Inkomstenbelasting;2010 1e kwartaal;-104.0
462;Inkomstenbelasting;2010 2e kwartaal;607.0
463;Inkomstenbelasting;2010 3e kwartaal;177.0
464;Inkomstenbelasting;2010 4e kwartaal;135.0
465;Inkomstenbelasting;2010;815.0
466;Inkomstenbelasting;2011 1e kwartaal;179.0
467;Inkomstenbelasting;2011 2e kwartaal;1293.0
468;Inkomstenbelasting;2011 3e kwartaal;277.0
469;Inkomstenbelasting;2011 4e kwartaal;167.0
470;Inkomstenbelasting;2011;1916.0
471;Inkomstenbelasting;2012 1e kwartaal;-85.0
472;Inkomstenbelasting;2012 2e kwartaal;1448.0
473;Inkomstenbelasting;2012 3e kwartaal;269.0
474;Inkomstenbelasting;2012 4e kwartaal;70.0
475;Inkomstenbelasting;2012;1702.0
476;Inkomstenbelasting;2013 1e kwartaal;-59.0
477;Inkomstenbelasting;2013 2e kwartaal;898.0
478;Inkomstenbelasting;2013 3e kwartaal;61.0
479;Inkomstenbelasting;2013 4e kwartaal;28.0
480;Inkomstenbelasting;2013;928.0
481;Inkomstenbelasting;2014 1e kwartaal;-285.0
482;Inkomstenbelasting;2014 2e kwartaal;1535.0
483;Inkomstenbelasting;2014 3e kwartaal;764.0
484;Inkomstenbelasting;2014 4e kwartaal;806.0
485;Inkomstenbelasting;2014;2820.0
486;Inkomstenbelasting;2015 1e kwartaal;-25.0
487;Inkomstenbelasting;2015 2e kwartaal;3077.0
488;Inkomstenbelasting;2015 3e kwartaal;-654.0
489;Inkomstenbelasting;2015 4e kwartaal;-1153.0
490;Inkomstenbelasting;2015;1245.0
491;Inkomstenbelasting;2016 1e kwartaal;-94.0
492;Inkomstenbelasting;2016 2e kwartaal;-683.0
493;Inkomstenbelasting;2016 3e kwartaal;-483.0
494;Inkomstenbelasting;2016 4e kwartaal;-411.0
495;Inkomstenbelasting;2016;-1671.0
496;Inkomstenbelasting;2017 1e kwartaal;2338.0
497;Inkomstenbelasting;2017 2e kwartaal;-1002.0
498;Inkomstenbelasting;2017 3e kwartaal;-594.0
499;Inkomstenbelasting;2017 4e kwartaal;-261.0
500;Inkomstenbelasting;2017;481.0
501;Inkomstenbelasting;2018 1e kwartaal;2799.0
502;Inkomstenbelasting;2018 2e kwartaal;-5196.0
503;Inkomstenbelasting;2018 3e kwartaal;1063.0
504;Inkomstenbelasting;2018 4e kwartaal;483.0
505;Inkomstenbelasting;2018;-851.0
506;Inkomstenbelasting;2019 1e kwartaal;5382.0
507;Inkomstenbelasting;2019 2e kwartaal;-4860.0
508;Inkomstenbelasting;2019 3e kwartaal;1826.0
509;Inkomstenbelasting;2019 4e kwartaal;1167.0
510;Inkomstenbelasting;2019;3515.0
511;Inkomstenbelasting;2020 1e kwartaal;8225.0
512;Inkomstenbelasting;2020 2e kwartaal;-7490.0
513;Inkomstenbelasting;2020 3e kwartaal;2827.0
514;Inkomstenbelasting;2020 4e kwartaal;2033.0
515;Inkomstenbelasting;2020;5595.0
516;Inkomstenbelasting;2021 1e kwartaal;6025.0
517;Inkomstenbelasting;2021 2e kwartaal;-9358.0
518;Inkomstenbelasting;2021 3e kwartaal;5209.0
519;Inkomstenbelasting;2021 4e kwartaal;4736.0
520;Inkomstenbelasting;2021;6612.0
521;Inkomstenbelasting;2022 1e kwartaal;6603.0
522;Inkomstenbelasting;2022 2e kwartaal;-7303.0
523;Inkomstenbelasting;2022 3e kwartaal;2228.0
524;Inkomstenbelasting;2022 4e kwartaal;4083.0
525;Inkomstenbelasting;2022;5611.0
526;Inkomstenbelasting;2023 1e kwartaal;7891.0
527;Inkomstenbelasting;2023 2e kwartaal;-5962.0
528;Inkomstenbelasting;2023 3e kwartaal;6795.0
529;Inkomstenbelasting;2023 4e kwartaal;4000.0
530;Inkomstenbelasting;2023;12724.0
531;Inkomstenbelasting;2024 1e kwartaal;8922.0
532;Inkomstenbelasting;2024 2e kwartaal;-1081.0
533;Inkomstenbelasting;2024 3e kwartaal;12049.0
534;Inkomstenbelasting;2024 4e kwartaal;4090.0
535;Inkomstenbelasting;2024;23980.0
536;Loonbelasting;1995;20140.0
537;Loonbelasting;1996;20007.0
538;Loonbelasting;1997;18691.0
539;Loonbelasting;1998;19845.0
540;Loonbelasting;1999 1e kwartaal;
541;Loonbelasting;1999 2e kwartaal;
542;Loonbelasting;1999 3e kwartaal;
543;Loonbelasting;1999 4e kwartaal;
544;Loonbelasting;1999;23020.0
545;Loonbelasting;2000 1e kwartaal;
546;Loonbelasting;2000 2e kwartaal;
547;Loonbelasting;2000 3e kwartaal;
548;Loonbelasting;2000 4e kwartaal;
549;Loonbelasting;2000;24433.0
550;Loonbelasting;2001 1e kwartaal;
551;Loonbelasting;2001 2e kwartaal;
552;Loonbelasting;2001 3e kwartaal;
553;Loonbelasting;2001 4e kwartaal;
554;Loonbelasting;2001;25789.0
555;Loonbelasting;2002 1e kwartaal;
556;Loonbelasting;2002 2e kwartaal;
557;Loonbelasting;2002 3e kwartaal;
558;Loonbelasting;2002 4e kwartaal;
559;Loonbelasting;2002;28728.0
560;Loonbelasting;2003 1e kwartaal;
561;Loonbelasting;2003 2e kwartaal;
562;Loonbelasting;2003 3e kwartaal;
563;Loonbelasting;2003 4e kwartaal;
564;Loonbelasting;2003;28016.0
565;Loonbelasting;2004 1e kwartaal;
566;Loonbelasting;2004 2e kwartaal;
567;Loonbelasting;2004 3e kwartaal;
568;Loonbelasting;2004 4e kwartaal;
569;Loonbelasting;2004;26803.0
570;Loonbelasting;2005 1e kwartaal;
571;Loonbelasting;2005 2e kwartaal;
572;Loonbelasting;2005 3e kwartaal;
573;Loonbelasting;2005 4e kwartaal;
574;Loonbelasting;2005;28451.0
575;Loonbelasting;2006 1e kwartaal;
576;Loonbelasting;2006 2e kwartaal;
577;Loonbelasting;2006 3e kwartaal;
578;Loonbelasting;2006 4e kwartaal;
579;Loonbelasting;2006;31958.0
580;Loonbelasting;2007 1e kwartaal;
581;Loonbelasting;2007 2e kwartaal;
582;Loonbelasting;2007 3e kwartaal;
583;Loonbelasting;2007 4e kwartaal;
584;Loonbelasting;2007;36775.0
585;Loonbelasting;2008 1e kwartaal;9285.0
586;Loonbelasting;2008 2e kwartaal;11943.0
587;Loonbelasting;2008 3e kwartaal;9050.0
588;Loonbelasting;2008 4e kwartaal;10310.0
589;Loonbelasting;2008;40588.0
590;Loonbelasting;2009 1e kwartaal;10678.0
591;Loonbelasting;2009 2e kwartaal;12862.0
592;Loonbelasting;2009 3e kwartaal;9946.0
593;Loonbelasting;2009 4e kwartaal;11599.0
594;Loonbelasting;2009;45085.0
595;Loonbelasting;2010 1e kwartaal;10128.0
596;Loonbelasting;2010 2e kwartaal;13004.0
597;Loonbelasting;2010 3e kwartaal;9909.0
598;Loonbelasting;2010 4e kwartaal;11661.0
599;Loonbelasting;2010;44702.0
600;Loonbelasting;2011 1e kwartaal;10447.0
601;Loonbelasting;2011 2e kwartaal;13517.0
602;Loonbelasting;2011 3e kwartaal;10157.0
603;Loonbelasting;2011 4e kwartaal;12138.0
604;Loonbelasting;2011;46259.0
605;Loonbelasting;2012 1e kwartaal;10641.0
606;Loonbelasting;2012 2e kwartaal;13732.0
607;Loonbelasting;2012 3e kwartaal;10354.0
608;Loonbelasting;2012 4e kwartaal;12240.0
609;Loonbelasting;2012;46967.0
610;Loonbelasting;2013 1e kwartaal;10548.0
611;Loonbelasting;2013 2e kwartaal;13948.0
612;Loonbelasting;2013 3e kwartaal;10450.0
613;Loonbelasting;2013 4e kwartaal;12318.0
614;Loonbelasting;2013;47264.0
615;Loonbelasting;2014 1e kwartaal;10515.0
616;Loonbelasting;2014 2e kwartaal;13836.0
617;Loonbelasting;2014 3e kwartaal;10569.0
618;Loonbelasting;2014 4e kwartaal;12504.0
619;Loonbelasting;2014;47424.0
620;Loonbelasting;2015 1e kwartaal;12225.0
621;Loonbelasting;2015 2e kwartaal;15744.0
622;Loonbelasting;2015 3e kwartaal;11672.0
623;Loonbelasting;2015 4e kwartaal;13809.0
624;Loonbelasting;2015;53450.0
625;Loonbelasting;2016 1e kwartaal;12341.0
626;Loonbelasting;2016 2e kwartaal;15983.0
627;Loonbelasting;2016 3e kwartaal;11912.0
628;Loonbelasting;2016 4e kwartaal;14369.0
629;Loonbelasting;2016;54605.0
630;Loonbelasting;2017 1e kwartaal;13243.0
631;Loonbelasting;2017 2e kwartaal;17618.0
632;Loonbelasting;2017 3e kwartaal;13188.0
633;Loonbelasting;2017 4e kwartaal;16239.0
634;Loonbelasting;2017;60288.0
635;Loonbelasting;2018 1e kwartaal;13830.0
636;Loonbelasting;2018 2e kwartaal;17710.0
637;Loonbelasting;2018 3e kwartaal;13350.0
638;Loonbelasting;2018 4e kwartaal;16054.0
639;Loonbelasting;2018;60944.0
640;Loonbelasting;2019 1e kwartaal;13928.0
641;Loonbelasting;2019 2e kwartaal;17694.0
642;Loonbelasting;2019 3e kwartaal;13266.0
643;Loonbelasting;2019 4e kwartaal;15932.0
644;Loonbelasting;2019;60820.0
645;Loonbelasting;2020 1e kwartaal;14292.0
646;Loonbelasting;2020 2e kwartaal;17777.0
647;Loonbelasting;2020 3e kwartaal;13526.0
648;Loonbelasting;2020 4e kwartaal;16401.0
649;Loonbelasting;2020;61996.0
650;Loonbelasting;2021 1e kwartaal;14615.0
651;Loonbelasting;2021 2e kwartaal;18674.0
652;Loonbelasting;2021 3e kwartaal;14110.0
653;Loonbelasting;2021 4e kwartaal;17466.0
654;Loonbelasting;2021;64865.0
655;Loonbelasting;2022 1e kwartaal;15734.0
656;Loonbelasting;2022 2e kwartaal;19807.0
657;Loonbelasting;2022 3e kwartaal;15119.0
658;Loonbelasting;2022 4e kwartaal;18624.0
659;Loonbelasting;2022;69284.0
660;Loonbelasting;2023 1e kwartaal;16654.0
661;Loonbelasting;2023 2e kwartaal;21884.0
662;Loonbelasting;2023 3e kwartaal;16295.0
663;Loonbelasting;2023 4e kwartaal;20434.0
664;Loonbelasting;2023;75267.0
665;Loonbelasting;2024 1e kwartaal;18254.0
666;Loonbelasting;2024 2e kwartaal;23755.0
667;Loonbelasting;2024 3e kwartaal;17868.0
668;Loonbelasting;2024 4e kwartaal;22422.0
669;Loonbelasting;2024;82299.0
670;Vennootschapsbelasting;1995;9459.0
671;Vennootschapsbelasting;1996;12500.0
672;Vennootschapsbelasting;1997;14673.0
673;Vennootschapsbelasting;1998;15300.0
674;Vennootschapsbelasting;1999 1e kwartaal;
675;Vennootschapsbelasting;1999 2e kwartaal;
676;Vennootschapsbelasting;1999 3e kwartaal;
677;Vennootschapsbelasting;1999 4e kwartaal;
678;Vennootschapsbelasting;1999;15651.0
679;Vennootschapsbelasting;2000 1e kwartaal;
680;Vennootschapsbelasting;2000 2e kwartaal;
681;Vennootschapsbelasting;2000 3e kwartaal;
682;Vennootschapsbelasting;2000 4e kwartaal;
683;Vennootschapsbelasting;2000;16736.0
684;Vennootschapsbelasting;2001 1e kwartaal;
685;Vennootschapsbelasting;2001 2e kwartaal;
686;Vennootschapsbelasting;2001 3e kwartaal;
687;Vennootschapsbelasting;2001 4e kwartaal;
688;Vennootschapsbelasting;2001;17580.0
689;Vennootschapsbelasting;2002 1e kwartaal;
690;Vennootschapsbelasting;2002 2e kwartaal;
691;Vennootschapsbelasting;2002 3e kwartaal;
692;Vennootschapsbelasting;2002 4e kwartaal;
693;Vennootschapsbelasting;2002;15394.0
694;Vennootschapsbelasting;2003 1e kwartaal;
695;Vennootschapsbelasting;2003 2e kwartaal;
696;Vennootschapsbelasting;2003 3e kwartaal;
697;Vennootschapsbelasting;2003 4e kwartaal;
698;Vennootschapsbelasting;2003;13392.0
699;Vennootschapsbelasting;2004 1e kwartaal;
700;Vennootschapsbelasting;2004 2e kwartaal;
701;Vennootschapsbelasting;2004 3e kwartaal;
702;Vennootschapsbelasting;2004 4e kwartaal;
703;Vennootschapsbelasting;2004;14994.0
704;Vennootschapsbelasting;2005 1e kwartaal;
705;Vennootschapsbelasting;2005 2e kwartaal;
706;Vennootschapsbelasting;2005 3e kwartaal;
707;Vennootschapsbelasting;2005 4e kwartaal;
708;Vennootschapsbelasting;2005;17069.0
709;Vennootschapsbelasting;2006 1e kwartaal;
710;Vennootschapsbelasting;2006 2e kwartaal;
711;Vennootschapsbelasting;2006 3e kwartaal;
712;Vennootschapsbelasting;2006 4e kwartaal;
713;Vennootschapsbelasting;2006;17907.0
714;Vennootschapsbelasting;2007 1e kwartaal;
715;Vennootschapsbelasting;2007 2e kwartaal;
716;Vennootschapsbelasting;2007 3e kwartaal;
717;Vennootschapsbelasting;2007 4e kwartaal;
718;Vennootschapsbelasting;2007;18552.0
719;Vennootschapsbelasting;2008 1e kwartaal;3931.0
720;Vennootschapsbelasting;2008 2e kwartaal;4521.0
721;Vennootschapsbelasting;2008 3e kwartaal;4160.0
722;Vennootschapsbelasting;2008 4e kwartaal;6202.0
723;Vennootschapsbelasting;2008;18814.0
724;Vennootschapsbelasting;2009 1e kwartaal;3827.0
725;Vennootschapsbelasting;2009 2e kwartaal;2592.0
726;Vennootschapsbelasting;2009 3e kwartaal;2000.0
727;Vennootschapsbelasting;2009 4e kwartaal;3185.0
728;Vennootschapsbelasting;2009;11604.0
729;Vennootschapsbelasting;2010 1e kwartaal;3860.0
730;Vennootschapsbelasting;2010 2e kwartaal;3196.0
731;Vennootschapsbelasting;2010 3e kwartaal;2016.0
732;Vennootschapsbelasting;2010 4e kwartaal;3710.0
733;Vennootschapsbelasting;2010;12782.0
734;Vennootschapsbelasting;2011 1e kwartaal;4256.0
735;Vennootschapsbelasting;2011 2e kwartaal;2685.0
736;Vennootschapsbelasting;2011 3e kwartaal;2770.0
737;Vennootschapsbelasting;2011 4e kwartaal;2698.0
738;Vennootschapsbelasting;2011;12409.0
739;Vennootschapsbelasting;2012 1e kwartaal;4377.0
740;Vennootschapsbelasting;2012 2e kwartaal;2711.0
741;Vennootschapsbelasting;2012 3e kwartaal;2077.0
742;Vennootschapsbelasting;2012 4e kwartaal;2689.0
743;Vennootschapsbelasting;2012;11854.0
744;Vennootschapsbelasting;2013 1e kwartaal;4187.0
745;Vennootschapsbelasting;2013 2e kwartaal;2706.0
746;Vennootschapsbelasting;2013 3e kwartaal;2762.0
747;Vennootschapsbelasting;2013 4e kwartaal;2792.0
748;Vennootschapsbelasting;2013;12447.0
749;Vennootschapsbelasting;2014 1e kwartaal;4826.0
750;Vennootschapsbelasting;2014 2e kwartaal;4006.0
751;Vennootschapsbelasting;2014 3e kwartaal;3309.0
752;Vennootschapsbelasting;2014 4e kwartaal;2370.0
753;Vennootschapsbelasting;2014;14511.0
754;Vennootschapsbelasting;2015 1e kwartaal;6115.0
755;Vennootschapsbelasting;2015 2e kwartaal;3635.0
756;Vennootschapsbelasting;2015 3e kwartaal;3125.0
757;Vennootschapsbelasting;2015 4e kwartaal;3233.0
758;Vennootschapsbelasting;2015;16108.0
759;Vennootschapsbelasting;2016 1e kwartaal;7432.0
760;Vennootschapsbelasting;2016 2e kwartaal;5870.0
761;Vennootschapsbelasting;2016 3e kwartaal;4573.0
762;Vennootschapsbelasting;2016 4e kwartaal;3160.0
763;Vennootschapsbelasting;2016;21035.0
764;Vennootschapsbelasting;2017 1e kwartaal;10044.0
765;Vennootschapsbelasting;2017 2e kwartaal;4309.0
766;Vennootschapsbelasting;2017 3e kwartaal;3946.0
767;Vennootschapsbelasting;2017 4e kwartaal;3114.0
768;Vennootschapsbelasting;2017;21413.0
769;Vennootschapsbelasting;2018 1e kwartaal;11391.0
770;Vennootschapsbelasting;2018 2e kwartaal;4945.0
771;Vennootschapsbelasting;2018 3e kwartaal;4243.0
772;Vennootschapsbelasting;2018 4e kwartaal;3034.0
773;Vennootschapsbelasting;2018;23613.0
774;Vennootschapsbelasting;2019 1e kwartaal;13212.0
775;Vennootschapsbelasting;2019 2e kwartaal;5213.0
776;Vennootschapsbelasting;2019 3e kwartaal;4147.0
777;Vennootschapsbelasting;2019 4e kwartaal;3357.0
778;Vennootschapsbelasting;2019;25929.0
779;Vennootschapsbelasting;2020 1e kwartaal;11282.0
780;Vennootschapsbelasting;2020 2e kwartaal;2327.0
781;Vennootschapsbelasting;2020 3e kwartaal;3750.0
782;Vennootschapsbelasting;2020 4e kwartaal;4318.0
783;Vennootschapsbelasting;2020;21677.0
784;Vennootschapsbelasting;2021 1e kwartaal;11029.0
785;Vennootschapsbelasting;2021 2e kwartaal;6894.0
786;Vennootschapsbelasting;2021 3e kwartaal;5584.0
787;Vennootschapsbelasting;2021 4e kwartaal;7189.0
788;Vennootschapsbelasting;2021;30696.0
789;Vennootschapsbelasting;2022 1e kwartaal;13685.0
790;Vennootschapsbelasting;2022 2e kwartaal;10707.0
791;Vennootschapsbelasting;2022 3e kwartaal;7913.0
792;Vennootschapsbelasting;2022 4e kwartaal;5970.0
793;Vennootschapsbelasting;2022;38275.0
794;Vennootschapsbelasting;2023 1e kwartaal;13627.0
795;Vennootschapsbelasting;2023 2e kwartaal;15546.0
796;Vennootschapsbelasting;2023 3e kwartaal;10398.0
797;Vennootschapsbelasting;2023 4e kwartaal;7943.0
798;Vennootschapsbelasting;2023;47514.0
799;Vennootschapsbelasting;2024 1e kwartaal;10707.0
800;Vennootschapsbelasting;2024 2e kwartaal;16831.0
801;Vennootschapsbelasting;2024 3e kwartaal;9256.0
802;Vennootschapsbelasting;2024 4e kwartaal;8381.0
803;Vennootschapsbelasting;2024;45175.0
804;Totaal Accijns;1995;6477.0
805;Totaal Accijns;1996;6363.0
806;Totaal Accijns;1997;6923.0
807;Totaal Accijns;1998;7296.0
808;Totaal Accijns;1999 1e kwartaal;
809;Totaal Accijns;1999 2e kwartaal;
810;Totaal Accijns;1999 3e kwartaal;
811;Totaal Accijns;1999 4e kwartaal;
812;Totaal Accijns;1999;7578.0
813;Totaal Accijns;2000 1e kwartaal;
814;Totaal Accijns;2000 2e kwartaal;
815;Totaal Accijns;2000 3e kwartaal;
816;Totaal Accijns;2000 4e kwartaal;
817;Totaal Accijns;2000;7713.0
818;Totaal Accijns;2001 1e kwartaal;
819;Totaal Accijns;2001 2e kwartaal;
820;Totaal Accijns;2001 3e kwartaal;
821;Totaal Accijns;2001 4e kwartaal;
822;Totaal Accijns;2001;7913.0
823;Totaal Accijns;2002 1e kwartaal;
824;Totaal Accijns;2002 2e kwartaal;
825;Totaal Accijns;2002 3e kwartaal;
826;Totaal Accijns;2002 4e kwartaal;
827;Totaal Accijns;2002;8446.0
828;Totaal Accijns;2003 1e kwartaal;
829;Totaal Accijns;2003 2e kwartaal;
830;Totaal Accijns;2003 3e kwartaal;
831;Totaal Accijns;2003 4e kwartaal;
832;Totaal Accijns;2003;8586.0
833;Totaal Accijns;2004 1e kwartaal;
834;Totaal Accijns;2004 2e kwartaal;
835;Totaal Accijns;2004 3e kwartaal;
836;Totaal Accijns;2004 4e kwartaal;
837;Totaal Accijns;2004;9358.0
838;Totaal Accijns;2005 1e kwartaal;
839;Totaal Accijns;2005 2e kwartaal;
840;Totaal Accijns;2005 3e kwartaal;
841;Totaal Accijns;2005 4e kwartaal;
842;Totaal Accijns;2005;9327.0
843;Totaal Accijns;2006 1e kwartaal;
844;Totaal Accijns;2006 2e kwartaal;
845;Totaal Accijns;2006 3e kwartaal;
846;Totaal Accijns;2006 4e kwartaal;
847;Totaal Accijns;2006;9860.0
848;Totaal Accijns;2007 1e kwartaal;
849;Totaal Accijns;2007 2e kwartaal;
850;Totaal Accijns;2007 3e kwartaal;
851;Totaal Accijns;2007 4e kwartaal;
852;Totaal Accijns;2007;10013.0
853;Totaal Accijns;2008 1e kwartaal;2641.0
854;Totaal Accijns;2008 2e kwartaal;2594.0
855;Totaal Accijns;2008 3e kwartaal;2630.0
856;Totaal Accijns;2008 4e kwartaal;2651.0
857;Totaal Accijns;2008;10516.0
858;Totaal Accijns;2009 1e kwartaal;2684.0
859;Totaal Accijns;2009 2e kwartaal;2711.0
860;Totaal Accijns;2009 3e kwartaal;2531.0
861;Totaal Accijns;2009 4e kwartaal;2770.0
862;Totaal Accijns;2009;10696.0
863;Totaal Accijns;2010 1e kwartaal;2636.0
864;Totaal Accijns;2010 2e kwartaal;2897.0
865;Totaal Accijns;2010 3e kwartaal;2737.0
866;Totaal Accijns;2010 4e kwartaal;2850.0
867;Totaal Accijns;2010;11120.0
868;Totaal Accijns;2011 1e kwartaal;2724.0
869;Totaal Accijns;2011 2e kwartaal;2902.0
870;Totaal Accijns;2011 3e kwartaal;2796.0
871;Totaal Accijns;2011 4e kwartaal;2846.0
872;Totaal Accijns;2011;11268.0
873;Totaal Accijns;2012 1e kwartaal;2788.0
874;Totaal Accijns;2012 2e kwartaal;2874.0
875;Totaal Accijns;2012 3e kwartaal;2718.0
876;Totaal Accijns;2012 4e kwartaal;2909.0
877;Totaal Accijns;2012;11289.0
878;Totaal Accijns;2013 1e kwartaal;2613.0
879;Totaal Accijns;2013 2e kwartaal;2825.0
880;Totaal Accijns;2013 3e kwartaal;2699.0
881;Totaal Accijns;2013 4e kwartaal;2748.0
882;Totaal Accijns;2013;10885.0
883;Totaal Accijns;2014 1e kwartaal;2868.0
884;Totaal Accijns;2014 2e kwartaal;2978.0
885;Totaal Accijns;2014 3e kwartaal;2769.0
886;Totaal Accijns;2014 4e kwartaal;2983.0
887;Totaal Accijns;2014;11598.0
888;Totaal Accijns;2015 1e kwartaal;2659.0
889;Totaal Accijns;2015 2e kwartaal;2904.0
890;Totaal Accijns;2015 3e kwartaal;2770.0
891;Totaal Accijns;2015 4e kwartaal;2874.0
892;Totaal Accijns;2015;11207.0
893;Totaal Accijns;2016 1e kwartaal;2804.0
894;Totaal Accijns;2016 2e kwartaal;2959.0
895;Totaal Accijns;2016 3e kwartaal;2880.0
896;Totaal Accijns;2016 4e kwartaal;3064.0
897;Totaal Accijns;2016;11707.0
898;Totaal Accijns;2017 1e kwartaal;2773.0
899;Totaal Accijns;2017 2e kwartaal;3052.0
900;Totaal Accijns;2017 3e kwartaal;2828.0
901;Totaal Accijns;2017 4e kwartaal;3036.0
902;Totaal Accijns;2017;11689.0
903;Totaal Accijns;2018 1e kwartaal;2898.0
904;Totaal Accijns;2018 2e kwartaal;3182.0
905;Totaal Accijns;2018 3e kwartaal;2996.0
