ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
866;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2012;91900;6.1
867;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2013;87600;5.8
868;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2014;86000;5.6
869;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2015;84300;5.5
870;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2010;75200;5.1
871;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2011;79300;5.3
872;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2012;79500;5.2
873;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2013;76700;5.0
874;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2014;74700;4.9
875;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2015;73800;4.8
876;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2010;1000;1.2
877;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2011;1100;0.9
878;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2012;1000;0.9
879;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2013;1100;0.9
880;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2014;1300;1.0
881;Bromfiets;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2015;1600;1.2
882;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2010;60300;7.3
883;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2011;62900;7.5
884;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2012;63600;7.3
885;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2013;62900;7.0
886;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2014;62200;6.7
887;Bromfiets;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2015;60200;6.6
888;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2010;57800;2.3
889;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2011;63400;2.4
890;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2012;64600;2.4
891;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2013;66300;2.4
892;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2014;68300;2.5
893;Bromfiets;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2015;70400;2.5
894;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2010;39500;1.9
895;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2011;43200;2.0
896;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2012;43400;2.0
897;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2013;44800;2.0
898;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2014;46900;2.1
899;Bromfiets;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2015;48300;2.1
900;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2010;17900;4.0
901;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2011;19900;4.2
902;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2012;20900;4.2
903;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2013;21100;4.1
904;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2014;21000;4.2
905;Bromfiets;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2015;21800;4.1
906;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2010;400;3.2
907;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2011;400;3.2
908;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2012;400;3.3
909;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2013;300;3.2
910;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2014;300;2.9
911;Bromfiets;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2015;300;2.9
912;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2010;1000;1.2
913;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2011;1100;0.9
914;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2012;1000;0.9
915;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2013;1100;0.9
916;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2014;1300;1.0
917;Bromfiets;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2015;1600;1.2
918;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2010;257400;6.6
919;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2011;259100;6.7
920;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2012;251800;6.5
921;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2013;242800;6.3
922;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2014;232200;6.1
923;Bromfiets;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2015;226600;5.9
924;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2010;64000;3.9
925;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2011;67400;4.0
926;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2012;67500;3.9
927;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2013;66400;3.8
928;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2014;67800;3.8
929;Bromfiets;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2015;70500;3.7
930;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2010;100300;4.8
931;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2011;102300;4.8
932;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2012;100600;4.7
933;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2013;98500;4.6
934;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2014;93100;4.4
935;Bromfiets;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2015;106500;4.4
936;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2010;71100;5.2
937;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2011;72500;5.3
938;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2012;74300;5.1
939;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2013;71700;5.0
940;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2014;72700;4.9
941;Bromfiets;Minimaal één voertuig;Stedelijkheid: matig stedelijk;2015;60100;4.8
942;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2010;86900;6.0
943;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2011;91200;6.0
944;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2012;86300;5.9
945;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2013;87000;5.7
946;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2014;82500;5.5
947;Bromfiets;Minimaal één voertuig;Stedelijkheid: Weinig stedelijk;2015;81500;5.4
948;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2010;53800;7.0
949;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2011;53000;7.2
950;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2012;52200;7.0
951;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2013;49400;6.8
952;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2014;47800;6.7
953;Bromfiets;Minimaal één voertuig;Stedelijkheid: niet stedelijk;2015;40300;6.5
954;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2010;400;2.8
955;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2011;100;3.8
956;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2012;100;3.9
957;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2013;100;5.2
958;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2014;100;3.2
959;Bromfiets;Minimaal één voertuig;Stedelijkheid: onbekend;2015;0;2.6
960;Bromfiets;Eén voertuig;Particuliere huishoudens;2010;318200;4.3
961;Bromfiets;Eén voertuig;Particuliere huishoudens;2011;324200;4.3
962;Bromfiets;Eén voertuig;Particuliere huishoudens;2012;320000;4.3
963;Bromfiets;Eén voertuig;Particuliere huishoudens;2013;314500;4.1
964;Bromfiets;Eén voertuig;Particuliere huishoudens;2014;307500;4.0
965;Bromfiets;Eén voertuig;Particuliere huishoudens;2015;303600;4.0
966;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2010;54400;2.0
967;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2011;57000;2.1
968;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2012;60000;2.2
969;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2013;62100;2.2
970;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2014;62900;2.2
971;Bromfiets;Eén voertuig;Type: Eenpersoonshuishouden;2015;64000;2.2
972;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2010;263800;5.6
973;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2011;267200;5.6
974;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2012;259900;5.5
975;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2013;252400;5.3
976;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2014;244600;5.1
977;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden;2015;239500;5.0
978;Bromfiets;Eén voertuig;Type: Eenoudergezin;2010;30000;6.5
979;Bromfiets;Eén voertuig;Type: Eenoudergezin;2011;31400;6.4
980;Bromfiets;Eén voertuig;Type: Eenoudergezin;2012;30400;6.0
981;Bromfiets;Eén voertuig;Type: Eenoudergezin;2013;28500;5.5
982;Bromfiets;Eén voertuig;Type: Eenoudergezin;2014;27300;5.1
983;Bromfiets;Eén voertuig;Type: Eenoudergezin;2015;26800;5.0
984;Bromfiets;Eén voertuig;Type: Paar, totaal;2010;229300;5.5
985;Bromfiets;Eén voertuig;Type: Paar, totaal;2011;232200;5.5
986;Bromfiets;Eén voertuig;Type: Paar, totaal;2012;225900;5.4
987;Bromfiets;Eén voertuig;Type: Paar, totaal;2013;220400;5.3
988;Bromfiets;Eén voertuig;Type: Paar, totaal;2014;213800;5.1
989;Bromfiets;Eén voertuig;Type: Paar, totaal;2015;209000;5.0
990;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2010;164400;8.2
991;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2011;167600;8.2
992;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2012;159900;7.8
993;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2013;152300;7.5
994;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2014;144600;7.1
995;Bromfiets;Eén voertuig;Type: Paar, met kind(eren);2015;139600;6.9
996;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2010;64900;3.0
997;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2011;64500;3.0
998;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2012;66000;3.1
999;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2013;68100;3.2
1000;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2014;69300;3.2
1001;Bromfiets;Eén voertuig;Type: Paar, zonder kind;2015;69500;3.2
1002;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2010;4500;5.6
1003;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2011;3600;6.5
1004;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2012;3600;6.5
1005;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2013;3600;6.6
1006;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2014;3500;6.4
1007;Bromfiets;Eén voertuig;Type: Meerpersoonshuishouden, overig;2015;3700;6.7
1008;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2010;54400;2.0
1009;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2011;57100;2.1
1010;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2012;60000;2.2
1011;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2013;62100;2.2
1012;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2014;62900;2.2
1013;Bromfiets;Eén voertuig;Huishoudensgrootte: 1 persoon;2015;64100;2.2
1014;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2010;75600;3.2
1015;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2011;81100;3.3
1016;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2012;82700;3.4
1017;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2013;84200;3.4
1018;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2014;85000;3.4
1019;Bromfiets;Eén voertuig;Huishoudensgrootte: 2 personen;2015;85100;3.4
1020;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2010;65100;7.2
1021;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2011;66500;7.4
1022;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2012;65200;7.2
1023;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2013;63700;7.0
1024;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2014;62300;6.8
1025;Bromfiets;Eén voertuig;Huishoudensgrootte: 3 personen;2015;60600;6.6
1026;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2010;81800;8.4
1027;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2011;80600;8.3
1028;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2012;76200;7.8
1029;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2013;71600;7.4
1030;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2014;67000;7.0
1031;Bromfiets;Eén voertuig;Huishoudensgrootte: 4 personen;2015;64600;6.7
1032;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2010;41200;9.5
1033;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2011;38900;9.3
1034;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2012;35800;8.6
1035;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2013;33000;8.1
1036;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2014;30300;7.5
1037;Bromfiets;Eén voertuig;Huishoudensgrootte: 5 of meer personen;2015;29200;7.3
1038;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2010;50200;3.6
1039;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2011;51400;3.7
1040;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2012;51300;3.7
1041;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2013;52600;3.7
1042;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2014;51800;3.7
1043;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2015;50900;3.6
1044;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2010;56700;3.9
1045;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2011;57000;3.9
1046;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2012;55500;3.8
1047;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2013;55400;3.7
1048;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2014;53600;3.6
1049;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2015;52700;3.5
1050;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2010;71300;4.8
1051;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2011;71700;4.8
1052;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2012;70200;4.7
1053;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2013;69000;4.6
1054;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2014;67100;4.4
1055;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2015;66400;4.3
1056;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2010;76300;5.1
1057;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2011;77200;5.2
1058;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2012;76300;5.0
1059;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2013;73000;4.8
1060;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2014;71800;4.7
1061;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2015;70500;4.6
1062;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2010;62800;4.2
1063;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2011;66000;4.4
1064;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2012;65900;4.3
1065;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2013;63600;4.2
1066;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2014;62200;4.0
1067;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2015;61600;4.0
1068;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2010;900;1.0
1069;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2011;1000;0.8
1070;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2012;900;0.8
1071;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2013;1000;0.8
1072;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2014;1100;0.9
1073;Bromfiets;Eén voertuig;Gestandaardiseerd inkomen: onbekend;2015;1400;1.1
1074;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2010;48200;5.9
1075;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2011;50100;6.0
1076;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2012;50500;5.8
1077;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2013;50300;5.6
1078;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2014;49900;5.4
1079;Bromfiets;Eén voertuig;Bron: 2 Inkomen uit eigen onderneming;2015;48500;5.3
1080;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2010;49800;2.0
1081;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2011;54000;2.1
1082;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2012;55000;2.1
1083;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2013;56600;2.1
1084;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2014;58100;2.1
1085;Bromfiets;Eén voertuig;Bron: 3 Overdrachtsinkomen;2015;59800;2.1
1086;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2010;33600;1.6
1087;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2011;36400;1.7
1088;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2012;36400;1.7
1089;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2013;37700;1.7
1090;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2014;39400;1.8
1091;Bromfiets;Eén voertuig;Bron: 31 Uitkering inkomensverzekering;2015;40400;1.8
1092;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2010;15800;3.5
1093;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2011;17200;3.7
1094;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2012;18200;3.7
1095;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2013;18600;3.6
1096;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2014;18400;3.7
1097;Bromfiets;Eén voertuig;Bron: 32 Uitkering sociale voorziening;2015;19100;3.6
1098;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2010;300;2.9
1099;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2011;300;2.9
1100;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2012;300;3.0
1101;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2013;300;2.9
1102;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2014;300;2.7
1103;Bromfiets;Eén voertuig;Bron: 33 Overig overdrachtsinkomen;2015;300;2.6
1104;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2010;900;1.0
1105;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2011;1000;0.8
1106;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2012;900;0.8
1107;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2013;1000;0.8
1108;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2014;1100;0.9
1109;Bromfiets;Eén voertuig;Bron: 4 Zonder bekend inkomen;2015;1400;1.1
1110;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2010;219300;5.6
1111;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2011;219200;5.6
1112;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2012;213600;5.5
1113;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2013;206700;5.4
1114;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2014;198400;5.2
1115;Bromfiets;Eén voertuig;Bron: 1 Inkomen uit arbeid;2015;193800;5.1
1116;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2010;55500;3.3
1117;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2011;58100;3.4
1118;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2012;58500;3.4
1119;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2013;57800;3.3
1120;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2014;59200;3.3
1121;Bromfiets;Eén voertuig;Stedelijkheid: zeer sterk stedelijk;2015;61500;3.2
1122;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2010;86700;4.1
1123;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2011;87800;4.1
1124;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2012;86400;4.0
1125;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2013;84900;3.9
1126;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2014;80200;3.8
1127;Bromfiets;Eén voertuig;Stedelijkheid: sterk stedelijk;2015;91900;3.8
1128;Bromfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2010;60300;4.4
1129;Bromfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2011;61000;4.4
1130;Bromfiets;Eén voertuig;Stedelijkheid: matig stedelijk;2012;62400;4.3
