ID;BestemmingEnSeizoen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;TotaalVakantiedagen_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;TotaalOvernachtingen_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;TotaalVakantieUitgaven_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
928;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Waarde;2022;831.0;5.7;933.0;0.1;1.1;6.7;0.5;8.1;7.2;5.8;0.4;6.9;6.2;525.0;36.0;632.0;563.0;78.0
929;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Waarde;2023;930.0;6.3;1065.0;0.1;1.1;6.5;0.4;7.0;6.1;5.4;0.4;5.8;5.1;584.0;39.0;627.0;548.0;90.0
930;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Ondergrens 95%-interval;2021;300.0;2.1;328.0;0.0;1.0;2.4;0.2;7.3;;2.1;0.1;6.2;;187.0;13.0;564.0;;
931;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Ondergrens 95%-interval;2022;744.0;5.1;830.0;0.1;1.1;5.7;0.4;7.2;;4.8;0.3;6.1;;446.0;31.0;557.0;;
932;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Ondergrens 95%-interval;2023;788.0;5.4;891.0;0.1;1.1;5.4;0.4;6.2;;4.5;0.3;5.0;;481.0;33.0;548.0;;
933;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Bovengrens 95%-interval;2021;421.0;2.9;468.0;0.0;1.2;3.7;0.3;9.6;;3.3;0.2;8.5;;301.0;21.0;788.0;;
934;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Bovengrens 95%-interval;2022;918.0;6.3;1037.0;0.1;1.2;7.7;0.5;9.0;;6.7;0.5;7.8;;604.0;41.0;707.0;;
935;Vakantiebestemming: buitenland;Soort vakantie: recreatie;Bovengrens 95%-interval;2023;1073.0;7.3;1240.0;0.1;1.2;7.6;0.5;7.8;;6.4;0.4;6.6;;686.0;46.0;707.0;;
936;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Waarde;2021;475.0;3.3;506.0;0.0;1.1;8.0;0.6;16.9;15.9;7.5;0.5;15.9;14.9;744.0;51.0;1567.0;1472.0;93.0
937;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Waarde;2022;1143.0;7.8;1303.0;0.1;1.1;21.5;1.5;18.8;16.5;20.2;1.4;17.7;15.5;2273.0;155.0;1988.0;1744.0;106.0
938;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Waarde;2023;1379.0;9.3;1553.0;0.1;1.1;26.3;1.8;19.1;16.9;24.7;1.7;17.9;15.9;3108.0;209.0;2253.0;2001.0;118.0
939;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Ondergrens 95%-interval;2021;415.0;2.9;442.0;0.0;1.0;6.9;0.5;15.8;;6.5;0.4;14.7;;616.0;42.0;1375.0;;
940;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Ondergrens 95%-interval;2022;1056.0;7.2;1200.0;0.1;1.1;19.7;1.3;17.9;;18.4;1.3;16.7;;2040.0;139.0;1841.0;;
941;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Ondergrens 95%-interval;2023;1252.0;8.5;1408.0;0.1;1.1;23.5;1.6;18.0;;22.1;1.5;16.9;;2735.0;184.0;2062.0;;
942;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Bovengrens 95%-interval;2021;535.0;3.7;570.0;0.0;1.1;9.1;0.6;18.1;;8.6;0.6;17.0;;873.0;60.0;1759.0;;
943;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Bovengrens 95%-interval;2022;1230.0;8.4;1406.0;0.1;1.2;23.4;1.6;19.8;;22.0;1.5;18.7;;2505.0;171.0;2136.0;;
944;Vakantiebestemming: buitenland;Soort vakantie: rondreis;Bovengrens 95%-interval;2023;1507.0;10.2;1698.0;0.1;1.2;29.0;2.0;20.2;;27.4;1.8;19.0;;3480.0;235.0;2445.0;;
945;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Waarde;2021;1166.0;8.0;1463.0;0.1;1.3;16.9;1.2;14.5;11.6;15.4;1.1;13.2;10.6;874.0;60.0;750.0;598.0;52.0
946;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Waarde;2022;1236.0;8.4;1472.0;0.1;1.2;13.9;0.9;11.2;9.4;12.4;0.8;10.0;8.4;857.0;59.0;694.0;582.0;62.0
947;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Waarde;2023;1376.0;9.3;1690.0;0.1;1.2;18.0;1.2;13.1;10.6;16.3;1.1;11.8;9.6;1012.0;68.0;736.0;599.0;56.0
948;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2021;1060.0;7.3;1309.0;0.1;1.2;14.6;1.0;13.1;;13.3;0.9;11.9;;748.0;52.0;670.0;;
949;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2022;1129.0;7.8;1325.0;0.1;1.1;12.2;0.8;10.4;;10.8;0.7;9.2;;714.0;49.0;595.0;;
950;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Ondergrens 95%-interval;2023;1180.0;8.1;1371.0;0.1;1.1;12.2;0.8;9.7;;10.8;0.7;8.5;;729.0;49.0;571.0;;
951;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2021;1272.0;8.8;1616.0;0.1;1.3;19.2;1.3;15.8;;17.6;1.2;14.6;;1000.0;69.0;829.0;;
952;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2022;1342.0;9.2;1620.0;0.1;1.2;15.6;1.1;12.1;;14.0;1.0;10.9;;1001.0;68.0;793.0;;
953;Vakantiebestemming: buitenland;Soort vakantie: familie, vrienden, e.d.;Bovengrens 95%-interval;2023;1572.0;10.6;2010.0;0.1;1.3;23.7;1.6;16.4;;21.7;1.5;15.1;;1296.0;87.0;900.0;;
954;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Waarde;2021;1340.0;9.2;1465.0;0.1;1.1;18.2;1.3;13.6;12.4;16.7;1.1;12.5;11.4;1154.0;79.0;861.0;788.0;64.0
955;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Waarde;2022;1919.0;13.1;2208.0;0.2;1.2;27.5;1.9;14.3;12.4;25.3;1.7;13.2;11.4;1821.0;124.0;949.0;825.0;66.0
956;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Waarde;2023;1992.0;13.4;2309.0;0.2;1.2;27.6;1.9;13.8;11.9;25.3;1.7;12.7;10.9;1954.0;132.0;981.0;846.0;71.0
957;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Ondergrens 95%-interval;2021;1242.0;8.6;1355.0;0.1;1.1;16.6;1.1;12.9;;15.3;1.1;11.8;;1051.0;72.0;812.0;;
958;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Ondergrens 95%-interval;2022;1808.0;12.4;2073.0;0.1;1.1;25.5;1.7;13.6;;23.4;1.6;12.5;;1688.0;115.0;898.0;;
959;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Ondergrens 95%-interval;2023;1832.0;12.4;2119.0;0.1;1.1;25.0;1.7;13.1;;22.9;1.5;11.9;;1757.0;118.0;908.0;;
960;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Bovengrens 95%-interval;2021;1438.0;9.9;1575.0;0.1;1.1;19.7;1.4;14.2;;18.1;1.2;13.1;;1257.0;87.0;911.0;;
961;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Bovengrens 95%-interval;2022;2030.0;13.9;2343.0;0.2;1.2;29.4;2.0;15.0;;27.1;1.9;13.8;;1954.0;133.0;1000.0;;
962;Vakantiebestemming: buitenland;Soort vakantie: ontspanning;Bovengrens 95%-interval;2023;2152.0;14.5;2500.0;0.2;1.2;30.2;2.0;14.6;;27.7;1.9;13.4;;2150.0;145.0;1053.0;;
963;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Waarde;2021;344.0;2.4;372.0;0.0;1.1;4.5;0.3;13.2;12.2;4.2;0.3;12.1;11.2;275.0;19.0;800.0;740.0;61.0
964;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Waarde;2022;1013.0;6.9;1225.0;0.1;1.2;12.1;0.8;11.9;9.9;10.8;0.7;10.7;8.9;759.0;52.0;749.0;620.0;63.0
965;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Waarde;2023;1290.0;8.7;1571.0;0.1;1.2;15.3;1.0;11.8;9.7;13.7;0.9;10.6;8.7;915.0;62.0;709.0;582.0;60.0
966;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2021;289.0;2.0;311.0;0.0;1.0;3.4;0.2;10.6;;3.1;0.2;9.5;;203.0;14.0;632.0;;
967;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2022;919.0;6.3;1094.0;0.1;1.1;10.1;0.7;10.3;;9.0;0.6;9.1;;651.0;45.0;661.0;;
968;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Ondergrens 95%-interval;2023;1109.0;7.6;1347.0;0.1;1.1;11.5;0.8;9.6;;10.1;0.7;8.3;;733.0;50.0;583.0;;
969;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2021;399.0;2.8;433.0;0.0;1.1;5.7;0.4;15.8;;5.3;0.4;14.7;;348.0;24.0;969.0;;
970;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2022;1106.0;7.6;1356.0;0.1;1.3;14.0;1.0;13.5;;12.7;0.9;12.3;;866.0;59.0;837.0;;
971;Vakantiebestemming: buitenland;Soort vakantie: overig, onbekend;Bovengrens 95%-interval;2023;1472.0;9.9;1795.0;0.1;1.3;19.0;1.3;14.1;;17.3;1.2;12.9;;1097.0;74.0;835.0;;
972;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2021;1670.0;11.5;2181.0;0.2;1.3;7.0;0.5;4.2;3.2;4.8;0.3;2.9;2.2;722.0;50.0;432.0;331.0;103.0
973;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2022;3160.0;21.6;4528.0;0.3;1.4;14.8;1.0;4.7;3.3;10.3;0.7;3.3;2.3;1400.0;96.0;443.0;309.0;94.0
974;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Waarde;2023;3501.0;23.6;5137.0;0.3;1.5;16.6;1.1;4.7;3.2;11.5;0.8;3.3;2.2;1647.0;111.0;470.0;321.0;99.0
975;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2021;1550.0;10.7;1988.0;0.1;1.2;6.4;0.4;4.0;;4.4;0.3;2.7;;652.0;45.0;404.0;;
976;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2022;3002.0;20.6;4256.0;0.3;1.4;13.9;1.0;4.5;;9.7;0.7;3.2;;1297.0;89.0;419.0;;
977;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Ondergrens 95%-interval;2023;3246.0;22.1;4640.0;0.3;1.4;15.0;1.0;4.5;;10.4;0.7;3.1;;1479.0;100.0;436.0;;
978;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2021;1791.0;12.3;2375.0;0.2;1.4;7.6;0.5;4.4;;5.2;0.4;3.0;;792.0;54.0;460.0;;
979;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2022;3317.0;22.6;4799.0;0.3;1.5;15.7;1.1;4.8;;10.9;0.7;3.4;;1504.0;102.0;467.0;;
980;Vakantiebestemming: buitenland;Vakantieduur: 2 tot 5 dagen (kort);Bovengrens 95%-interval;2023;3757.0;25.1;5634.0;0.4;1.5;18.2;1.2;5.0;;12.6;0.8;3.5;;1816.0;122.0;505.0;;
981;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Waarde;2021;5875.0;40.4;8064.0;0.6;1.4;110.0;7.6;18.7;13.6;101.9;7.0;17.3;12.6;7757.0;534.0;1320.0;962.0;71.0
982;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Waarde;2022;8473.0;57.9;14908.0;1.0;1.8;196.6;13.4;23.2;13.2;181.7;12.4;21.4;12.2;15063.0;1029.0;1778.0;1010.0;77.0
983;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Waarde;2023;8902.0;60.0;15720.0;1.1;1.8;209.1;14.1;23.5;13.3;193.4;13.0;21.7;12.3;16850.0;1135.0;1893.0;1072.0;81.0
984;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2021;5681.0;39.3;7747.0;0.5;1.3;105.2;7.3;18.2;;97.4;6.7;16.8;;7397.0;511.0;1277.0;;
985;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2022;8257.0;56.7;14439.0;1.0;1.7;190.0;13.0;22.7;;175.5;12.0;20.9;;14518.0;994.0;1727.0;;
986;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Ondergrens 95%-interval;2023;8575.0;58.4;14934.0;1.0;1.7;192.7;13.1;22.0;;177.7;12.1;20.2;;15974.0;1083.0;1819.0;;
987;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2021;6070.0;41.6;8381.0;0.6;1.4;114.7;7.9;19.2;;106.4;7.3;17.9;;8117.0;557.0;1364.0;;
988;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2022;8688.0;59.0;15376.0;1.0;1.8;203.2;13.8;23.7;;187.9;12.8;22.0;;15607.0;1063.0;1828.0;;
989;Vakantiebestemming: buitenland;Vakantieduur: 5 of meer dagen (lang);Bovengrens 95%-interval;2023;9229.0;61.6;16507.0;1.1;1.8;225.5;15.1;25.0;;209.1;14.0;23.2;;17726.0;1188.0;1966.0;;
990;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Waarde;2021;2447.0;16.8;2955.0;0.2;1.2;19.6;1.4;8.0;6.6;16.7;1.1;6.8;5.6;2029.0;140.0;829.0;687.0;103.0
991;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Waarde;2022;4475.0;30.6;6266.0;0.4;1.4;42.0;2.9;9.4;6.7;35.7;2.4;8.0;5.7;3993.0;273.0;892.0;637.0;95.0
992;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Waarde;2023;4947.0;33.3;6856.0;0.5;1.4;45.5;3.1;9.2;6.6;38.7;2.6;7.8;5.6;4591.0;309.0;928.0;670.0;101.0
993;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2021;2306.0;15.9;2769.0;0.2;1.2;18.4;1.3;7.8;;15.6;1.1;6.6;;1876.0;129.0;788.0;;
994;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2022;4300.0;29.5;5971.0;0.4;1.4;40.0;2.7;9.2;;34.1;2.3;7.8;;3777.0;259.0;858.0;;
995;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Ondergrens 95%-interval;2023;4675.0;31.8;6427.0;0.4;1.3;42.7;2.9;8.9;;36.2;2.5;7.6;;4271.0;289.0;883.0;;
996;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2021;2588.0;17.8;3140.0;0.2;1.2;20.9;1.4;8.2;;17.7;1.2;7.0;;2182.0;150.0;870.0;;
997;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2022;4650.0;31.6;6561.0;0.4;1.4;44.0;3.0;9.6;;37.4;2.5;8.2;;4210.0;287.0;927.0;;
998;Vakantiebestemming: buitenland;Vakantieduur: 5 tot 9 dagen;Bovengrens 95%-interval;2023;5219.0;34.9;7284.0;0.5;1.4;48.4;3.2;9.5;;41.1;2.8;8.1;;4911.0;329.0;973.0;;
999;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Waarde;2021;2455.0;16.9;2722.0;0.2;1.1;32.4;2.2;13.2;11.9;29.7;2.0;12.1;10.9;2819.0;194.0;1148.0;1036.0;87.0
1000;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Waarde;2022;3966.0;27.1;4801.0;0.3;1.2;56.1;3.8;14.2;11.7;51.3;3.5;12.9;10.7;5023.0;343.0;1267.0;1046.0;90.0
1001;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Waarde;2023;4115.0;27.7;4860.0;0.3;1.2;57.4;3.9;13.9;11.8;52.5;3.5;12.8;10.8;5147.0;347.0;1251.0;1059.0;90.0
1002;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2021;2317.0;16.0;2559.0;0.2;1.1;30.5;2.1;12.9;;27.9;1.9;11.8;;2623.0;181.0;1100.0;;
1003;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2022;3805.0;26.1;4582.0;0.3;1.2;53.6;3.7;13.9;;49.0;3.4;12.7;;4767.0;326.0;1222.0;;
1004;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Ondergrens 95%-interval;2023;3864.0;26.3;4541.0;0.3;1.2;53.6;3.6;13.6;;49.0;3.3;12.4;;4793.0;324.0;1192.0;;
1005;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2021;2594.0;17.8;2886.0;0.2;1.1;34.3;2.4;13.5;;31.5;2.2;12.3;;3016.0;207.0;1196.0;;
1006;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2022;4128.0;28.1;5020.0;0.3;1.2;58.7;4.0;14.4;;53.6;3.7;13.2;;5280.0;360.0;1311.0;;
1007;Vakantiebestemming: buitenland;Vakantieduur: 9 tot 16 dagen;Bovengrens 95%-interval;2023;4366.0;29.3;5178.0;0.3;1.2;61.1;4.1;14.3;;56.0;3.7;13.1;;5501.0;370.0;1310.0;;
1008;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Waarde;2021;2223.0;15.3;2388.0;0.2;1.1;57.9;4.0;26.0;24.3;55.5;3.8;25.0;23.3;2909.0;200.0;1309.0;1218.0;50.0
1009;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Waarde;2022;3404.0;23.3;3840.0;0.3;1.1;98.5;6.7;28.9;25.6;94.6;6.5;27.8;24.6;6046.0;413.0;1776.0;1574.0;61.0
1010;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Waarde;2023;3424.0;23.1;4005.0;0.3;1.2;106.2;7.2;31.0;26.5;102.2;6.9;29.9;25.5;7112.0;479.0;2077.0;1776.0;67.0
1011;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2021;2096.0;14.5;2245.0;0.2;1.1;54.0;3.7;25.2;;51.8;3.6;24.1;;2679.0;185.0;1238.0;;
1012;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2022;3257.0;22.3;3668.0;0.3;1.1;93.4;6.4;28.0;;89.7;6.1;26.9;;5698.0;390.0;1700.0;;
1013;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Ondergrens 95%-interval;2023;3206.0;21.7;3646.0;0.2;1.1;92.3;6.3;27.9;;88.6;6.0;26.8;;6499.0;440.0;1958.0;;
1014;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2021;2350.0;16.2;2530.0;0.2;1.1;61.8;4.2;26.9;;59.3;4.1;25.8;;3139.0;216.0;1379.0;;
1015;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2022;3552.0;24.2;4013.0;0.3;1.1;103.6;7.1;29.8;;99.6;6.8;28.7;;6394.0;436.0;1852.0;;
1016;Vakantiebestemming: buitenland;Vakantieduur: 16 of meer dagen;Bovengrens 95%-interval;2023;3641.0;24.5;4364.0;0.3;1.2;120.2;8.1;34.2;;115.8;7.8;32.9;;7725.0;519.0;2197.0;;
1017;Vakantiebestemming: buitenland;Vervoerwijze: auto;Waarde;2021;4209.0;29.0;5730.0;0.4;1.4;64.5;4.4;15.3;11.3;58.8;4.0;14.0;10.3;3606.0;248.0;857.0;629.0;56.0
1018;Vakantiebestemming: buitenland;Vervoerwijze: auto;Waarde;2022;5864.0;40.1;9340.0;0.6;1.6;99.1;6.8;16.9;10.6;89.7;6.1;15.3;9.6;5812.0;397.0;991.0;622.0;59.0
1019;Vakantiebestemming: buitenland;Vervoerwijze: auto;Waarde;2023;6180.0;41.6;9996.0;0.7;1.6;101.2;6.8;16.4;10.1;91.2;6.1;14.8;9.1;6283.0;423.0;1017.0;629.0;62.0
1020;Vakantiebestemming: buitenland;Vervoerwijze: auto;Ondergrens 95%-interval;2021;4040.0;27.9;5444.0;0.4;1.3;61.1;4.2;14.8;;55.6;3.8;13.4;;3417.0;236.0;825.0;;
1021;Vakantiebestemming: buitenland;Vervoerwijze: auto;Ondergrens 95%-interval;2022;5679.0;38.9;8992.0;0.6;1.6;95.1;6.5;16.4;;86.0;5.9;14.8;;5580.0;382.0;961.0;;
1022;Vakantiebestemming: buitenland;Vervoerwijze: auto;Ondergrens 95%-interval;2023;5891.0;40.0;9438.0;0.6;1.6;95.6;6.5;15.7;;86.1;5.8;14.1;;5941.0;402.0;975.0;;
1023;Vakantiebestemming: buitenland;Vervoerwijze: auto;Bovengrens 95%-interval;2021;4378.0;30.1;6017.0;0.4;1.4;67.9;4.7;15.9;;62.0;4.3;14.5;;3795.0;261.0;888.0;;
1024;Vakantiebestemming: buitenland;Vervoerwijze: auto;Bovengrens 95%-interval;2022;6048.0;41.2;9689.0;0.7;1.6;103.1;7.0;17.4;;93.5;6.4;15.8;;6044.0;412.0;1021.0;;
1025;Vakantiebestemming: buitenland;Vervoerwijze: auto;Bovengrens 95%-interval;2023;6469.0;43.3;10554.0;0.7;1.7;106.8;7.2;17.0;;96.4;6.5;15.4;;6624.0;445.0;1058.0;;
1026;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Waarde;2021;2675.0;18.4;3514.0;0.2;1.3;41.3;2.8;15.4;11.8;37.8;2.6;14.1;10.8;4228.0;291.0;1580.0;1203.0;102.0
1027;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Waarde;2022;4616.0;31.5;7141.0;0.5;1.5;82.0;5.6;17.8;11.5;74.8;5.1;16.2;10.5;8734.0;597.0;1892.0;1223.0;107.0
1028;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Waarde;2023;4872.0;32.8;7518.0;0.5;1.5;90.3;6.1;18.5;12.0;82.7;5.6;17.0;11.0;9878.0;666.0;2028.0;1314.0;109.0
1029;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2021;2524.0;17.5;3284.0;0.2;1.3;38.1;2.6;14.6;;34.8;2.4;13.3;;3923.0;271.0;1506.0;;
1030;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2022;4432.0;30.4;6781.0;0.5;1.5;77.5;5.3;17.1;;70.6;4.8;15.6;;8267.0;566.0;1817.0;;
1031;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Ondergrens 95%-interval;2023;4594.0;31.3;6925.0;0.5;1.5;80.4;5.5;17.0;;73.4;5.0;15.5;;9158.0;620.0;1917.0;;
1032;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2021;2827.0;19.4;3745.0;0.3;1.4;44.5;3.1;16.2;;40.8;2.8;14.9;;4532.0;311.0;1654.0;;
1033;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2022;4800.0;32.6;7501.0;0.5;1.6;86.5;5.9;18.4;;79.0;5.4;16.9;;9200.0;627.0;1968.0;;
1034;Vakantiebestemming: buitenland;Vervoerwijze: vliegtuig;Bovengrens 95%-interval;2023;5149.0;34.4;8111.0;0.5;1.6;100.1;6.7;20.1;;92.1;6.2;18.5;;10597.0;711.0;2138.0;;
1035;Vakantiebestemming: buitenland;Vervoerwijze: trein;Waarde;2021;418.0;2.9;499.0;0.0;1.2;3.5;0.2;8.4;7.0;3.0;0.2;7.2;6.0;275.0;19.0;657.0;551.0;78.0
1036;Vakantiebestemming: buitenland;Vervoerwijze: trein;Waarde;2022;1263.0;8.6;1628.0;0.1;1.3;12.0;0.8;9.5;7.4;10.4;0.7;8.2;6.4;929.0;63.0;735.0;571.0;77.0
1037;Vakantiebestemming: buitenland;Vervoerwijze: trein;Waarde;2023;1362.0;9.2;1807.0;0.1;1.3;14.6;1.0;10.7;8.1;12.8;0.9;9.4;7.1;1160.0;78.0;852.0;642.0;79.0
1038;Vakantiebestemming: buitenland;Vervoerwijze: trein;Ondergrens 95%-interval;2021;354.0;2.5;412.0;0.0;1.1;2.8;0.2;7.2;;2.3;0.2;6.0;;220.0;15.0;569.0;;
1039;Vakantiebestemming: buitenland;Vervoerwijze: trein;Ondergrens 95%-interval;2022;1152.0;7.9;1465.0;0.1;1.2;10.5;0.7;8.6;;9.0;0.6;7.3;;818.0;56.0;669.0;;
1040;Vakantiebestemming: buitenland;Vervoerwijze: trein;Ondergrens 95%-interval;2023;1185.0;8.1;1519.0;0.1;1.2;9.8;0.7;7.9;;8.2;0.6;6.6;;906.0;61.0;719.0;;
1041;Vakantiebestemming: buitenland;Vervoerwijze: trein;Bovengrens 95%-interval;2021;483.0;3.4;585.0;0.0;1.3;4.2;0.3;9.6;;3.7;0.3;8.3;;329.0;23.0;745.0;;
1042;Vakantiebestemming: buitenland;Vervoerwijze: trein;Bovengrens 95%-interval;2022;1374.0;9.4;1790.0;0.1;1.3;13.6;0.9;10.5;;11.9;0.8;9.2;;1039.0;71.0;802.0;;
1043;Vakantiebestemming: buitenland;Vervoerwijze: trein;Bovengrens 95%-interval;2023;1538.0;10.4;2095.0;0.1;1.4;19.4;1.3;13.6;;17.4;1.2;12.2;;1415.0;95.0;985.0;;
1044;Vakantiebestemming: buitenland;Vervoerwijze: overige ;Waarde;2021;425.0;2.9;503.0;0.0;1.2;7.6;0.5;17.9;15.2;7.1;0.5;16.8;14.2;371.0;26.0;872.0;738.0;49.0
1045;Vakantiebestemming: buitenland;Vervoerwijze: overige ;Waarde;2022;1063.0;7.3;1326.0;0.1;1.2;18.3;1.3;17.3;13.8;17.0;1.2;16.0;12.8;988.0;68.0;929.0;745.0;54.0
1046;Vakantiebestemming: buitenland;Vervoerwijze: overige ;Waarde;2023;1237.0;8.3;1537.0;0.1;1.2;19.6;1.3;15.9;12.8;18.1;1.2;14.6;11.8;1176.0;79.0;951.0;765.0;60.0
