ID;Regions;SIC93;Periods;OutputBasicPrices_1;IntermediateConsumption_2;GrossValueAdded_3;CompensationOfEmployees_4;TaxesNotProductRelated_5;SubsidiesNotProductRelated_6;GrossOperatingSurplus_7;LabourInputOfEmployees_8
227;The Netherlands;64 Post and telecommunications;1998;13127.0;5370.0;7757.0;3147.0;12.0;11.0;4609.0;88.6
228;The Netherlands;64 Post and telecommunications;1999;14864.0;6909.0;7955.0;3469.0;13.0;15.0;4488.0;95.1
229;The Netherlands;64 Post and telecommunications;2000;17989.0;8519.0;9470.0;4083.0;14.0;19.0;5392.0;105.5
230;The Netherlands;64 Post and telecommunications;2001;19571.0;9598.0;9973.0;4530.0;15.0;28.0;5456.0;110.2
231;The Netherlands;J Financial intermediation;1995;25442.0;9271.0;16171.0;8431.0;102.0;14.0;7652.0;200.6
232;The Netherlands;J Financial intermediation;1996;27259.0;10498.0;16761.0;8902.0;111.0;22.0;7771.0;207.0
233;The Netherlands;J Financial intermediation;1997;29837.0;11933.0;17905.0;9651.0;120.0;32.0;8166.0;221.0
234;The Netherlands;J Financial intermediation;1998;32744.0;13622.0;19123.0;10587.0;127.0;54.0;8463.0;235.2
235;The Netherlands;J Financial intermediation;1999;35741.0;14503.0;21238.0;11732.0;150.0;61.0;9417.0;245.4
236;The Netherlands;J Financial intermediation;2000;39751.0;16316.0;23435.0;12812.0;169.0;84.0;10538.0;253.9
237;The Netherlands;J Financial intermediation;2001;42314.0;16874.0;25440.0;13718.0;186.0;96.0;11632.0;256.7
238;The Netherlands;65 Banking;1995;12605.56;3847.15;8758.41;5053.3;50.37;13.61;3668.36;119.8
239;The Netherlands;65 Banking;1996;12979.48;4382.16;8597.32;5240.25;58.08;22.24;3321.22;123.0
240;The Netherlands;65 Banking;1997;14275.0;5162.0;9113.0;5732.0;64.0;32.0;3350.0;131.5
241;The Netherlands;65 Banking;1998;15600.0;5885.0;9715.0;6296.0;69.0;54.0;3405.0;139.7
242;The Netherlands;65 Banking;1999;17715.0;6289.0;11426.0;7164.0;81.0;61.0;4242.0;148.4
243;The Netherlands;65 Banking;2000;20488.0;7236.0;13252.0;7934.0;93.0;84.0;5309.0;154.4
244;The Netherlands;65 Banking;2001;21894.0;7569.0;14325.0;8567.0;104.0;96.0;5750.0;156.4
245;The Netherlands;66 Insurance, pension funding;1995;9815.72;4670.31;5145.41;1934.47;44.02;0.0;3166.93;41.0
246;The Netherlands;66 Insurance, pension funding;1996;10628.44;5177.63;5450.81;2037.02;44.47;0.0;3369.32;41.0
247;The Netherlands;66 Insurance, pension funding;1997;11387.0;5788.0;5598.0;2160.0;48.0;0.0;3391.0;43.7
248;The Netherlands;66 Insurance, pension funding;1998;12347.0;6558.0;5789.0;2285.0;49.0;0.0;3456.0;45.2
249;The Netherlands;66 Insurance, pension funding;1999;12867.0;6920.0;5947.0;2428.0;55.0;0.0;3464.0;45.8
250;The Netherlands;66 Insurance, pension funding;2000;13643.0;7545.0;6098.0;2591.0;63.0;0.0;3444.0;46.3
251;The Netherlands;66 Insurance, pension funding;2001;14626.0;7731.0;6895.0;2729.0;67.0;0.0;4099.0;46.5
252;The Netherlands;67 Auxiliary financial activities;1995;3020.36;753.28;2267.09;1443.02;7.26;0.0;816.8;39.8
253;The Netherlands;67 Auxiliary financial activities;1996;3651.57;938.42;2713.15;1624.53;8.62;0.0;1080.0;43.0
254;The Netherlands;67 Auxiliary financial activities;1997;4175.0;982.0;3193.0;1759.0;9.0;0.0;1425.0;45.8
255;The Netherlands;67 Auxiliary financial activities;1998;4797.0;1178.0;3618.0;2006.0;10.0;0.0;1602.0;50.3
256;The Netherlands;67 Auxiliary financial activities;1999;5159.0;1294.0;3865.0;2140.0;14.0;0.0;1711.0;51.2
257;The Netherlands;67 Auxiliary financial activities;2000;5620.0;1535.0;4085.0;2287.0;13.0;0.0;1785.0;53.2
258;The Netherlands;67 Auxiliary financial activities;2001;5794.0;1574.0;4220.0;2422.0;15.0;0.0;1783.0;53.8
259;The Netherlands;K Renting, commercial services;1995;72795.0;24089.0;48706.0;19279.0;1171.0;230.0;28486.0;657.4
260;The Netherlands;K Renting, commercial services;1996;80587.0;26903.0;53684.0;21475.0;1220.0;334.0;31324.0;737.1
261;The Netherlands;K Renting, commercial services;1997;88427.0;29973.0;58455.0;24118.0;1228.0;449.0;33557.0;801.8
262;The Netherlands;K Renting, commercial services;1998;96502.0;33058.0;63444.0;27098.0;1364.0;613.0;35595.0;858.1
263;The Netherlands;K Renting, commercial services;1999;105496.0;36365.0;69131.0;29792.0;1489.0;654.0;38504.0;901.1
264;The Netherlands;K Renting, commercial services;2000;114685.0;40312.0;74373.0;32627.0;1628.0;709.0;40827.0;925.7
265;The Netherlands;K Renting, commercial services;2001;123290.0;43828.0;79462.0;35265.0;1739.0;746.0;43204.0;932.6
266;The Netherlands;70 Real estate activities;1995;28025.92;6270.79;21755.13;1474.33;938.42;1.36;19343.74;40.4
267;The Netherlands;70 Real estate activities;1996;30118.75;6609.76;23508.99;1539.68;967.46;1.36;21003.22;41.4
268;The Netherlands;70 Real estate activities;1997;32127.0;6961.0;25167.0;1626.0;1031.0;1.0;22511.0;42.9
269;The Netherlands;70 Real estate activities;1998;33890.0;7209.0;26680.0;1829.0;1116.0;1.0;23736.0;46.0
270;The Netherlands;70 Real estate activities;1999;35850.0;7554.0;28296.0;1975.0;1168.0;1.0;25154.0;46.7
271;The Netherlands;70 Real estate activities;2000;37716.0;7980.0;29736.0;2141.0;1278.0;1.0;26318.0;48.3
272;The Netherlands;70 Real estate activities;2001;39297.0;8503.0;30794.0;2266.0;1357.0;1.0;27172.0;49.5
273;The Netherlands;71-74 Commercial services;1995;44769.5;17818.59;26950.91;17967.88;232.34;228.25;8978.95;617.0
274;The Netherlands;71-74 Commercial services;1996;50468.53;20293.05;30175.48;20154.65;252.76;333.07;10101.15;695.7
275;The Netherlands;71-74 Commercial services;1997;56300.0;23012.0;33288.0;22492.0;198.0;448.0;11046.0;758.9
276;The Netherlands;71-74 Commercial services;1998;62613.0;25849.0;36763.0;25269.0;248.0;612.0;11859.0;812.1
277;The Netherlands;71-74 Commercial services;1999;69646.0;28811.0;40835.0;27817.0;321.0;653.0;13350.0;854.4
278;The Netherlands;71-74 Commercial services;2000;76969.0;32332.0;44637.0;30486.0;350.0;708.0;14509.0;877.4
279;The Netherlands;71-74 Commercial services;2001;83993.0;35325.0;48668.0;32999.0;382.0;745.0;16032.0;883.1
280;The Netherlands;L-P Public administration, social work;1995;98808.0;33199.0;65609.0;46916.0;462.0;180.0;18410.0;1408.0
281;The Netherlands;L-P Public administration, social work;1996;101881.0;34908.0;66973.0;48058.0;479.0;459.0;18895.0;1421.3
282;The Netherlands;L-P Public administration, social work;1997;106539.0;36417.0;70123.0;49954.0;501.0;592.0;20260.0;1456.9
283;The Netherlands;L-P Public administration, social work;1998;112317.0;38717.0;73600.0;52835.0;530.0;802.0;21038.0;1508.1
284;The Netherlands;L-P Public administration, social work;1999;119914.0;41631.0;78283.0;55959.0;619.0;936.0;22641.0;1536.1
285;The Netherlands;L-P Public administration, social work;2000;127989.0;44571.0;83418.0;59275.0;643.0;952.0;24452.0;1564.3
286;The Netherlands;L-P Public administration, social work;2001;140791.0;50031.0;90760.0;64575.0;682.0;1083.0;26586.0;1619.1
287;The Netherlands;L Pub. admin., defence, social security;1995;35518.74;12487.12;23031.61;16359.23;161.09;34.94;6546.23;429.5
288;The Netherlands;L Pub. admin., defence, social security;1996;36231.17;13098.37;23132.81;16375.11;173.34;162.45;6746.8;417.1
289;The Netherlands;L Pub. admin., defence, social security;1997;37495.0;13513.0;23982.0;17039.0;178.0;169.0;6934.0;414.6
290;The Netherlands;L Pub. admin., defence, social security;1998;38977.0;14135.0;24842.0;17703.0;178.0;286.0;7246.0;420.7
291;The Netherlands;L Pub. admin., defence, social security;1999;41498.0;15464.0;26034.0;18585.0;209.0;350.0;7590.0;424.7
292;The Netherlands;L Pub. admin., defence, social security;2000;43933.0;16450.0;27483.0;19539.0;219.0;309.0;8034.0;428.4
293;The Netherlands;L Pub. admin., defence, social security;2001;48663.0;19189.0;29474.0;21198.0;228.0;375.0;8423.0;440.0
294;The Netherlands;M Education;1995;13981.88;2491.71;11490.17;10571.72;99.38;3.18;822.25;274.9
295;The Netherlands;M Education;1996;14392.55;2621.03;11771.51;10833.55;101.19;7.26;844.03;280.8
296;The Netherlands;M Education;1997;14872.0;2800.0;12072.0;11136.0;109.0;13.0;841.0;285.6
297;The Netherlands;M Education;1998;15659.0;2980.0;12679.0;11699.0;112.0;22.0;890.0;292.6
298;The Netherlands;M Education;1999;16714.0;3178.0;13536.0;12474.0;124.0;27.0;965.0;297.0
299;The Netherlands;M Education;2000;17752.0;3396.0;14356.0;13224.0;130.0;27.0;1029.0;303.0
300;The Netherlands;M Education;2001;19281.0;3800.0;15481.0;14279.0;129.0;32.0;1105.0;310.1
301;The Netherlands;N Health and social work;1995;27658.81;7123.9;20534.92;14666.18;57.18;108.91;5920.47;528.6
302;The Netherlands;N Health and social work;1996;28540.05;7510.06;21029.99;15360.46;60.81;230.07;5838.79;541.8
303;The Netherlands;N Health and social work;1997;29777.0;7705.0;22071.0;15936.0;67.0;340.0;6409.0;564.5
304;The Netherlands;N Health and social work;1998;31487.0;8218.0;23270.0;17139.0;72.0;384.0;6443.0;593.3
305;The Netherlands;N Health and social work;1999;33762.0;8704.0;25058.0;18235.0;106.0;442.0;7159.0;608.3
306;The Netherlands;N Health and social work;2000;36307.0;9285.0;27022.0;19388.0;112.0;491.0;8013.0;623.4
307;The Netherlands;N Health and social work;2001;40653.0;10558.0;30095.0;21441.0;131.0;531.0;9054.0;655.0
308;The Netherlands;O+P Environment, culture, other services;1995;21649.0;11097.0;10552.0;5319.0;144.0;33.0;5121.0;175.0
309;The Netherlands;O+P Environment, culture, other services;1996;22718.0;11679.0;11039.0;5489.0;143.0;59.0;5465.0;181.6
310;The Netherlands;O+P Environment, culture, other services;1997;24396.0;12399.0;11997.0;5843.0;147.0;70.0;6077.0;192.2
311;The Netherlands;O+P Environment, culture, other services;1998;26194.0;13384.0;12810.0;6293.0;168.0;110.0;6459.0;201.5
312;The Netherlands;O+P Environment, culture, other services;1999;27940.0;14285.0;13655.0;6665.0;180.0;117.0;6927.0;206.1
313;The Netherlands;O+P Environment, culture, other services;2000;29997.0;15440.0;14557.0;7124.0;182.0;125.0;7376.0;209.5
314;The Netherlands;O+P Environment, culture, other services;2001;32194.0;16484.0;15710.0;7657.0;194.0;145.0;8004.0;214.0
315;The Netherlands;90 Environmental services;1995;3801.32;2181.32;1620.0;707.9;91.21;0.0;820.89;20.0
316;The Netherlands;90 Environmental services;1996;4035.01;2352.85;1682.16;730.59;85.76;0.0;865.81;20.5
317;The Netherlands;90 Environmental services;1997;4531.0;2641.0;1890.0;798.0;90.0;0.0;1001.0;21.8
318;The Netherlands;90 Environmental services;1998;5048.0;3061.0;1987.0;879.0;114.0;5.0;999.0;22.7
319;The Netherlands;90 Environmental services;1999;5495.0;3336.0;2159.0;978.0;114.0;5.0;1072.0;23.3
320;The Netherlands;90 Environmental services;2000;6085.0;3721.0;2364.0;1044.0;116.0;6.0;1210.0;23.8
321;The Netherlands;90 Environmental services;2001;6482.0;3980.0;2502.0;1152.0;123.0;4.0;1231.0;24.8
322;The Netherlands;92 Culture, sports and recreation;1995;9329.27;5515.7;3813.57;1960.78;34.49;22.69;1840.99;57.8
323;The Netherlands;92 Culture, sports and recreation;1996;9877.43;5820.64;4056.8;2050.18;39.03;37.21;2004.8;62.1
324;The Netherlands;92 Culture, sports and recreation;1997;10604.0;6105.0;4499.0;2143.0;39.0;44.0;2360.0;65.1
325;The Netherlands;92 Culture, sports and recreation;1998;11276.0;6514.0;4762.0;2321.0;38.0;73.0;2475.0;69.2
326;The Netherlands;92 Culture, sports and recreation;1999;12079.0;6989.0;5090.0;2472.0;41.0;72.0;2649.0;70.1
327;The Netherlands;92 Culture, sports and recreation;2000;12917.0;7512.0;5405.0;2665.0;40.0;78.0;2778.0;71.8
328;The Netherlands;92 Culture, sports and recreation;2001;14040.0;8134.0;5906.0;2884.0;45.0;97.0;3074.0;73.0
329;The Netherlands;93 Other service activities;1995;8518.36;3399.72;5118.64;2658.24;18.6;9.98;2451.77;97.2
330;The Netherlands;93 Other service activities;1996;8805.15;3505.45;5299.7;2778.95;18.6;21.78;2523.93;99.0
331;The Netherlands;93 Other service activities;1997;9261.0;3652.0;5608.0;2902.0;17.0;26.0;2715.0;105.3
332;The Netherlands;93 Other service activities;1998;9871.0;3809.0;6062.0;3093.0;17.0;32.0;2984.0;109.6
333;The Netherlands;93 Other service activities;1999;10366.0;3960.0;6406.0;3215.0;25.0;40.0;3206.0;112.7
334;The Netherlands;93 Other service activities;2000;10995.0;4207.0;6788.0;3415.0;26.0;41.0;3388.0;113.9
335;The Netherlands;93 Other service activities;2001;11672.0;4370.0;7302.0;3621.0;26.0;44.0;3699.0;116.2
336;Extra territorial region;Total economic activities;1995;3232.73;643.46;2589.27;370.74;3.18;0.0;2215.36;9.15
337;Extra territorial region;Total economic activities;1996;3621.17;704.72;2916.45;348.96;3.18;3.63;2567.94;8.31
338;Extra territorial region;Total economic activities;1997;3934.0;776.0;3157.0;352.0;4.0;1.0;2802.0;7.9
339;Extra territorial region;Total economic activities;1998;3611.0;785.0;2826.0;369.0;4.0;2.0;2455.0;8.0
340;Extra territorial region;Total economic activities;1999;3691.0;897.0;2794.0;374.0;6.0;2.0;2416.0;7.9
341;Extra territorial region;Total economic activities;2000;5062.0;980.0;4082.0;376.0;7.0;2.0;3702.0;7.8
342;Extra territorial region;Total economic activities;2001;5931.0;1075.0;4856.0;390.0;8.0;2.0;4461.0;7.8
343;Extra territorial region;A+B Agriculture hunting forestry fishing;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;Extra territorial region;A+B Agriculture hunting forestry fishing;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;Extra territorial region;A+B Agriculture hunting forestry fishing;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;Extra territorial region;A+B Agriculture hunting forestry fishing;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347;Extra territorial region;A+B Agriculture hunting forestry fishing;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;Extra territorial region;A+B Agriculture hunting forestry fishing;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349;Extra territorial region;A+B Agriculture hunting forestry fishing;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350;Extra territorial region;C-F Industry;1995;2656.0;465.0;2192.0;59.0;2.0;0.0;2130.0;1.0
351;Extra territorial region;C-F Industry;1996;3063.0;520.0;2544.0;59.0;2.0;0.0;2483.0;1.0
352;Extra territorial region;C-F Industry;1997;3361.0;583.0;2778.0;59.0;3.0;0.0;2716.0;1.0
353;Extra territorial region;C-F Industry;1998;3019.0;590.0;2429.0;64.0;3.0;0.0;2363.0;1.0
354;Extra territorial region;C-F Industry;1999;3046.0;659.0;2386.0;63.0;5.0;0.0;2318.0;0.9
355;Extra territorial region;C-F Industry;2000;4421.0;750.0;3671.0;65.0;5.0;0.0;3601.0;0.9
356;Extra territorial region;C-F Industry;2001;5252.0;819.0;4434.0;64.0;6.0;0.0;4363.0;0.9
357;Extra territorial region;C Mining and quarrying;1995;2656.43;464.67;2191.76;59.45;2.27;0.0;2130.04;1.0
358;Extra territorial region;C Mining and quarrying;1996;3063.47;519.58;2543.89;58.99;1.82;0.0;2483.09;1.03
359;Extra territorial region;C Mining and quarrying;1997;3361.0;583.0;2778.0;59.0;3.0;0.0;2716.0;1.0
360;Extra territorial region;C Mining and quarrying;1998;3019.0;590.0;2429.0;64.0;3.0;0.0;2363.0;1.0
361;Extra territorial region;C Mining and quarrying;1999;3046.0;659.0;2386.0;63.0;5.0;0.0;2318.0;0.9
362;Extra territorial region;C Mining and quarrying;2000;4421.0;750.0;3671.0;65.0;5.0;0.0;3601.0;0.9
363;Extra territorial region;C Mining and quarrying;2001;5252.0;819.0;4434.0;64.0;6.0;0.0;4363.0;0.9
364;Extra territorial region;D+E Manufacture, public utilities;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365;Extra territorial region;D+E Manufacture, public utilities;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
366;Extra territorial region;D+E Manufacture, public utilities;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367;Extra territorial region;D+E Manufacture, public utilities;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;Extra territorial region;D+E Manufacture, public utilities;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369;Extra territorial region;D+E Manufacture, public utilities;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370;Extra territorial region;D+E Manufacture, public utilities;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
371;Extra territorial region;DA Food, beverages and tobacco;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372;Extra territorial region;DA Food, beverages and tobacco;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373;Extra territorial region;DA Food, beverages and tobacco;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374;Extra territorial region;DA Food, beverages and tobacco;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
375;Extra territorial region;DA Food, beverages and tobacco;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
376;Extra territorial region;DA Food, beverages and tobacco;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377;Extra territorial region;DA Food, beverages and tobacco;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
378;Extra territorial region;DB+DC Textile and leather products;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
379;Extra territorial region;DB+DC Textile and leather products;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
380;Extra territorial region;DB+DC Textile and leather products;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
381;Extra territorial region;DB+DC Textile and leather products;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
382;Extra territorial region;DB+DC Textile and leather products;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
383;Extra territorial region;DB+DC Textile and leather products;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
384;Extra territorial region;DB+DC Textile and leather products;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
385;Extra territorial region;21 Paper and paper products;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
386;Extra territorial region;21 Paper and paper products;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
387;Extra territorial region;21 Paper and paper products;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
388;Extra territorial region;21 Paper and paper products;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
389;Extra territorial region;21 Paper and paper products;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
390;Extra territorial region;21 Paper and paper products;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
391;Extra territorial region;21 Paper and paper products;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
392;Extra territorial region;22 Publishing and printing;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;Extra territorial region;22 Publishing and printing;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394;Extra territorial region;22 Publishing and printing;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
395;Extra territorial region;22 Publishing and printing;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
396;Extra territorial region;22 Publishing and printing;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
397;Extra territorial region;22 Publishing and printing;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
398;Extra territorial region;22 Publishing and printing;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
399;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
401;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
402;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
403;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
404;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
405;Extra territorial region;DF Coke, refined petroleum, nuclear fuel;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
406;Extra territorial region;DG Chemical products;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407;Extra territorial region;DG Chemical products;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
408;Extra territorial region;DG Chemical products;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
409;Extra territorial region;DG Chemical products;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;Extra territorial region;DG Chemical products;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;Extra territorial region;DG Chemical products;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
412;Extra territorial region;DG Chemical products;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;Extra territorial region;DH Rubber and plastic products;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;Extra territorial region;DH Rubber and plastic products;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415;Extra territorial region;DH Rubber and plastic products;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
416;Extra territorial region;DH Rubber and plastic products;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417;Extra territorial region;DH Rubber and plastic products;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
418;Extra territorial region;DH Rubber and plastic products;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419;Extra territorial region;DH Rubber and plastic products;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
