ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Omschrijving_49;Code_50;Omschrijving_51;Inwonertal_52;Omgevingsadressendichtheid_53
205;Leudal;1640;Leudal                                 ;Leudal                    ;4;Roermond        ;4209;Limburg-Noord            ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                      ;123;Midden-Limburg ten westen van de Maas   ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL422;Midden-Limburg                     ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;36751;356
206;327;327;Leusden                                ;Leusden                   ;16;Utrecht         ;5003;Utrechtsland             ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort              ;43;Utrechtse Vallei en Eemgebied           ;2506;GGD Midden-Nederland           ;32;Gooi-, Eem- en Flevoland;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht        ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;17;Eemland                ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;8;Amersfoort      ;8;Amersfoort      ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;28583;1158
207;694;694;Liesveld                               ;Liesveld                  ;11;Dordrecht       ;1000;Zuid-Holland-Zuid        ;30;Zuidoost-Zuid-Holland              ;300;Zuidoost-Zuid-Holland              ;3002;Overig Zuidoost-Zuid-Holland        ;77;Overige gemeenten Alblasserwaard        ;4806;GGD Regio Zuid-Holland-Zuid    ;24;Rotterdam               ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL336;Zuidoost-Zuid-Holland              ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;30;Zuid-Holland-Zuid              ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;9728;342
208;733;733;Lingewaal                              ;Lingewaal                 ;5;Arnhem          ;4804;Gelderland-Zuid          ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                 ;38;Westelijke Betuwe                       ;2006;GGD Rivierenland               ;30;Midden-Nederland        ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL224;Zuidwest-Gelderland                ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10921;282
209;Lingewaard;1705;Lingewaard                             ;Lingewaard                ;5;Arnhem          ;4502;Gelderland-Midden        ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                     ;37;Oostelijke Betuwe                       ;1906;Hulpverlening Gelderland-Midden;9;Centraal Gelderland     ;2504;Oostelijke Betuwe en Nijmegen           ;10;Rivierengebied               ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL226;Arnhem/Nijmegen                    ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;IJssel en Rijn         ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                ;0;                ;6;Arnhem          ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;45084;818
210;553;553;Lisse                                  ;Lisse                     ;9;'s-Gravenhage   ;1603;Hollands-Midden          ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek ;68;Zuidhollandse Bollenstreek              ;4506;GGD Hollands-Midden            ;27;Den Haag                ;2808;Bollenstreek                            ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL331;Agglomeratie Leiden en Bollenstreek;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;22301;1429
211;808;808;Lith                                   ;Lith                      ;1;'s-Hertogenbosch;7204;Brabant-Noord            ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-Brabant      ;111;Maaskant                                ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;6667;186
212;140;140;Littenseradiel                         ;Littenseradiel            ;17;Leeuwarden      ;2302;Fryslân                  ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;10;Fries Weidegebied                       ;7206;GGD Fryslân                    ;1;Noord-Nederland         ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL) ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;5;Zuidwest-Friesland             ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10932;117
213;262;262;Lochem                                 ;Lochem                    ;6;Zutphen         ;3105;Noord- en Oost-Gelderland;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                          ;28;Overige gemeenten westelijke Achterhoek ;1406;GGD Gelre-IJssel               ;8;Oost-Nederland          ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL225;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;10;Achterhoek                              ;11;Stedendriehoek                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;33313;556
214;329;329;Loenen                                 ;Loenen                    ;16;Utrecht         ;5003;Utrechtsland             ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                        ;48;Vechtstreek en Plassengebied in Utrecht ;2506;GGD Midden-Nederland           ;30;Midden-Nederland        ;2602;Westelijk Weidegebied in Utrecht        ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht        ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;16;Gooi en Vechtstreek    ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;8447;326
215;809;809;Loon op Zand                           ;Loon op Zand              ;2;Breda           ;100;Midden- en West-Brabant  ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                ;108;Gebied om Tilburg                       ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3008;Midden-Noord-Brabant                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL412;Midden-Noord-Brabant               ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden-Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;22934;940
216;331;331;Lopik                                  ;Lopik                     ;16;Utrecht         ;5003;Utrechtsland             ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                        ;49;Utrechts Weidegebied                    ;2506;GGD Midden-Nederland           ;30;Midden-Nederland        ;2602;Westelijk Weidegebied in Utrecht        ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht        ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht-Midden         ;17;Overig Nederland                        ;19;Utrecht                        ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;14156;349
217;24;24;Loppersum                              ;Loppersum                 ;18;Groningen       ;3400;Groningen                ;2;Delfzijl en omgeving               ;20;Delfzijl en omgeving               ;200;Delfzijl en omgeving                ;1;Groninger Hoogeland en N. Westerkwartier;106;Hulpverleningsdienst Groningen ;1;Noord-Nederland         ;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen      ; NL112;Delfzijl en omgeving               ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord-Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10543;186
218;168;168;Losser                                 ;Losser                    ;8;Almelo          ;3500;Twente                   ;12;Twente                             ;120;Twente                             ;1200;Twente                              ;24;Overige gemeenten in Twente             ;1106;GGD Regio Twente               ;8;Oost-Nederland          ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL21;Overijssel     ; NL213;Twente                             ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;0;                ;4;Enschede        ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;22589;676
219;333;333;Maarssen                               ;Maarssen                  ;16;Utrecht         ;5003;Utrechtsland             ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                 ;48;Vechtstreek en Plassengebied in Utrecht ;2506;GGD Midden-Nederland           ;30;Midden-Nederland        ;2603;Centraal Tuinbouwgebied in Utrecht      ;10;Rivierengebied               ;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht        ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht-Midden         ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;9;Utrecht         ;9;Utrecht         ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;39636;1531
220;934;934;Maasbree                               ;Maasbree                  ;4;Roermond        ;4209;Limburg-Noord            ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                       ;123;Midden-Limburg ten westen van de Maas   ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord-Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;13065;515
221;Maasdonk;1671;Maasdonk                               ;Maasdonk                  ;1;'s-Hertogenbosch;7204;Brabant-Noord            ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-Brabant      ;111;Maaskant                                ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3010;Westelijk Peelgebied                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;11260;320
222;263;263;Maasdriel                              ;Maasdriel                 ;5;Arnhem          ;4804;Gelderland-Zuid          ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                 ;42;Bommelerwaard                           ;2006;GGD Rivierenland               ;30;Midden-Nederland        ;2506;Bommelerwaard                           ;10;Rivierengebied               ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL224;Zuidwest-Gelderland                ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;23798;408
223;Maasgouw;1641;Maasgouw                               ;Maasgouw                  ;4;Roermond        ;4209;Limburg-Noord            ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                      ;123;Midden-Limburg ten westen van de Maas   ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL422;Midden-Limburg                     ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;24473;413
224;556;556;Maassluis                              ;Maassluis                 ;10;Rotterdam       ;2000;Rotterdam-Rijnmond       ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                            ;85;Ind. geb. ten N. van de Nieuwe Waterweg ;4607;GGD Rotterdam-Rijnmond         ;24;Rotterdam               ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;14;Rotterdam       ;14;Rotterdam       ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;31389;1864
225;935;935;Maastricht                             ;Maastricht                ;3;Maastricht      ;6700;Zuid-Limburg             ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                        ;126;Maastricht                              ;6106;GGD Zuid-Limburg               ;14;Limburg                 ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;22;Maastricht      ;22;Maastricht      ;6;100 000 tot 150 000 inwoners;2;Sterk stedelijk     ;118286;2087
226;936;936;Margraten                              ;Margraten                 ;3;Maastricht      ;6700;Zuid-Limburg             ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                        ;127;Overige gemeenten Zuid-Limburg          ;6106;GGD Zuid-Limburg               ;14;Limburg                 ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;0;                ;22;Maastricht      ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;13345;266
227;De Marne;1663;De Marne                               ;Marne De                  ;18;Groningen       ;3400;Groningen                ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                    ;1;Groninger Hoogeland en N. Westerkwartier;106;Hulpverleningsdienst Groningen ;1;Noord-Nederland         ;2001;De Marne                                ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen      ; NL113;Overig Groningen                   ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord-Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10587;151
228;25;25;Marum                                  ;Marum                     ;18;Groningen       ;3400;Groningen                ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                    ;5;Groninger zuidelijk Westerkwartier      ;106;Hulpverleningsdienst Groningen ;1;Noord-Nederland         ;2005;Groninger zuidelijk Westerkwartier      ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen      ; NL113;Overig Groningen                   ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;3;Centraal-Groningen     ;17;Overig Nederland                        ;3;Centraal en westelijk Groningen;0;                ;1;Groningen       ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10326;295
229;420;420;Medemblik                              ;Medemblik                 ;14;Alkmaar         ;604;Noord-Holland-Noord      ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland               ;54;Midden- en oostelijk West-Friesland     ;2707;GGD Hollands-Noorden           ;37;Noordwest-Holland       ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland  ; NL321;Kop van Noord-Holland              ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland-Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;27017;513
230;993;993;Meerlo-Wanssum                         ;Meerlo+Wanssum            ;4;Roermond        ;4209;Limburg-Noord            ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                       ;120;Noord-Limburg                           ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord-Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;7767;167
231;938;938;Meerssen                               ;Meerssen                  ;3;Maastricht      ;6700;Zuid-Limburg             ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                        ;127;Overige gemeenten Zuid-Limburg          ;6106;GGD Zuid-Limburg               ;14;Limburg                 ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;0;                ;22;Maastricht      ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;19695;575
232;941;941;Meijel                                 ;Meijel                    ;4;Roermond        ;4209;Limburg-Noord            ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                       ;123;Midden-Limburg ten westen van de Maas   ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord-Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;5985;452
233;83;83;Menaldumadeel                          ;Menaldumadeel             ;17;Leeuwarden      ;2302;Fryslân                  ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;12;Friese Bouwstreek                       ;7206;GGD Fryslân                    ;1;Noord-Nederland         ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL) ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-Noord                ;0;                ;2;Leeuwarden      ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;13708;247
234;Menterwolde;1987;Menterwolde                            ;Menterwolde               ;18;Groningen       ;3400;Groningen                ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                      ;3;Groninger Oldambt                       ;106;Hulpverleningsdienst Groningen ;1;Noord-Nederland         ;2003;Oostelijke Bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen      ; NL111;Oost-Groningen                     ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost-Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;12514;331
235;119;119;Meppel                                 ;Meppel                    ;19;Assen           ;7100;Drenthe                  ;9;Zuidwest-Drenthe                   ;90;Zuidwest-Drenthe                   ;900;Zuidwest-Drenthe                    ;18;Zuid-Drents Randgebied                  ;706;GGD Drenthe                    ;1;Noord-Nederland         ;2203;Zuidwestelijk Weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL13;Drenthe        ; NL133;Zuidwest-Drenthe                   ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid- en Midden-Drenthe;12;Groningse, Friese en Drentse Zandgronden;9;Zuidwest-Drenthe               ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;32026;1131
236;687;687;Middelburg                             ;Middelburg                ;12;Middelburg      ;500;Zeeland                  ;32;Overig Zeeland                     ;320;Overig Zeeland                     ;3200;Overig Zeeland                      ;95;Kanaalzone Walcheren                    ;5006;GGD Zeeland                    ;20;Zuidwest-Nederland      ;2902;Walcheren en Zuid-Beveland              ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL34;Zeeland        ; NL342;Overig Zeeland                     ;19;Zeeland                  ;29;Zeeland      ;3;'s-Gravenhage   ;24;Zeeland                ;4;Deltagebied                             ;32;Walcheren                      ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;47559;1668
237;559;559;Middelharnis                           ;Middelharnis              ;10;Rotterdam       ;2000;Rotterdam-Rijnmond       ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond               ;92;Goeree en Overflakkee                   ;4906;GGD Zuid-Hollandse Eilanden    ;24;Rotterdam               ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;17985;868
238;Midden-Delfland;1842;Midden-Delfland                        ;Midden+Delfland           ;9;'s-Gravenhage   ;4600;Haaglanden               ;27;Delft en Westland                  ;270;Delft en Westland                  ;2700;Delft en Westland                   ;81;Westland                                ;4106;GGD Zuid-Holland-West          ;27;Den Haag                ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL333;Delft en Westland                  ;15;Haaglanden               ;28;Zuid-Holland ;3;'s-Gravenhage   ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;0;                ;13;'s-Gravenhage   ;3;10 000 tot 20 000 inwoners  ;3;Matig stedelijk     ;17598;1130
239;Midden-Drenthe;1731;Midden-Drenthe                         ;Midden+Drenthe            ;19;Assen           ;7100;Drenthe                  ;7;Noord-Drenthe                      ;70;Noord-Drenthe                      ;700;Noord-Drenthe                       ;17;Drentse Zandgronden                     ;706;GGD Drenthe                    ;1;Noord-Nederland         ;2202;Smilde en Centraal Zandgebied in Drenthe;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL13;Drenthe        ; NL131;Noord-Drenthe                      ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid- en Midden-Drenthe;12;Groningse, Friese en Drentse Zandgronden;7;Noord- en Midden-Drenthe       ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;33560;378
240;815;815;Mill en Sint Hubert                    ;Mill en Sint Hubert       ;1;'s-Hertogenbosch;7204;Brabant-Noord            ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-Brabant      ;119;Land van Cuijk                          ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;11027;289
