ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
2616;Aerdenhout-Centrum;Bloemendaal                             ;Buurt     ;BU03770200;160;8;0;8;0;144;141;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2617;Aerdenhout-West;Bloemendaal                             ;Buurt     ;BU03770201;67;2;0;2;0;49;48;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2618;Aerdenhout-Noord;Bloemendaal                             ;Buurt     ;BU03770202;30;1;0;1;0;18;18;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2619;Aerdenhout-Zuid;Bloemendaal                             ;Buurt     ;BU03770209;320;5;0;5;0;27;13;0;9;5;0;0;0;0;0;0;0;0;8;0;8;0;0;0;59;0;59;214;185;28;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2620;Wijk 03 Vogelenzang;Bloemendaal                             ;Wijk      ;WK037703  ;797;15;3;13;0;38;27;3;3;3;2;1;0;0;1;0;0;0;24;0;4;0;0;20;322;0;322;388;259;125;4;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2621;Vogelenzang;Bloemendaal                             ;Buurt     ;BU03770300;96;6;2;4;0;30;27;0;0;3;0;1;0;0;1;0;0;0;4;0;4;0;0;0;40;0;40;11;11;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2622;Verspreide huizen Vogelenzang;Bloemendaal                             ;Buurt     ;BU03770309;701;10;1;9;0;8;0;3;3;0;2;0;0;0;0;0;0;0;20;0;0;0;0;20;282;0;282;376;248;125;4;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2623;Wijk 04 Bennebroek;Bloemendaal                             ;Wijk      ;WK037704  ;181;5;0;5;0;116;93;0;0;23;0;1;0;0;1;0;0;0;24;5;13;0;6;0;3;0;3;27;27;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2624;Oude Kern Bennebroek;Bloemendaal                             ;Buurt     ;BU03770400;68;2;0;2;0;24;22;0;0;1;0;1;0;0;1;0;0;0;12;4;1;0;6;0;3;0;3;25;25;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2625;Villawijk Het Duin;Bloemendaal                             ;Buurt     ;BU03770401;28;2;0;2;0;25;25;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2626;Leidsevaart- Bloemhof;Bloemendaal                             ;Buurt     ;BU03770402;17;1;0;1;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2627;Villawijk Bijweg;Bloemendaal                             ;Buurt     ;BU03770403;8;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2628;Meerwijk;Bloemendaal                             ;Buurt     ;BU03770404;37;1;0;1;0;23;20;0;0;3;0;0;0;0;0;0;0;0;12;1;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2629;Vogelenzang Psychiatrisch Ziekenhuis;Bloemendaal                             ;Buurt     ;BU03770409;22;0;0;0;0;20;2;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2630;Groot water;Bloemendaal                             ;Wijk      ;WK037799  ;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;468;0;0;0;468
2631;Buitenwater;Bloemendaal                             ;Buurt     ;BU03779998;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0;468;0;0;0;468
2632;Bodegraven-Reeuwijk;Bodegraven-Reeuwijk                     ;Gemeente  ;GM1901    ;8864;309;41;268;0;601;415;10;12;6;157;47;3;0;5;0;39;0;201;22;48;13;72;46;6289;9;6280;93;60;0;34;1324;0;0;0;0;0;4;0;0;1320;0;0;0;0;0
2633;Wijk 01 Bodegraven Noord;Bodegraven-Reeuwijk                     ;Wijk      ;WK190101  ;1423;22;0;22;0;74;63;4;0;0;7;2;0;0;2;0;0;0;18;3;6;6;0;3;1277;0;1277;0;0;0;0;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0
2634;Meije;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010101;780;10;0;10;0;3;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;3;748;0;748;0;0;0;0;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2635;Buitenkerk;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010102;159;3;0;3;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2636;Burgemeester Kremerweg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010103;173;5;0;5;0;65;60;4;0;0;2;0;0;0;0;0;0;0;11;3;3;6;0;0;89;0;89;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2637;Noordzijde;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010104;310;3;0;3;0;4;3;0;0;0;1;2;0;0;2;0;0;0;4;0;4;0;0;0;290;0;290;0;0;0;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2638;Wijk 02 Bodegraven Centrum;Bodegraven-Reeuwijk                     ;Wijk      ;WK190102  ;55;6;2;3;0;45;34;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2639;Centrum;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010205;55;6;2;3;0;45;34;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2640;Wijk 03 Bodegraven Zuid;Bodegraven-Reeuwijk                     ;Wijk      ;WK190103  ;1176;98;10;88;0;216;110;2;11;4;89;25;0;0;0;0;25;0;29;9;20;0;0;0;751;0;751;8;8;0;0;49;0;0;0;0;0;0;0;0;49;0;0;0;0;0
2641;Dammekant;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010306;97;8;3;5;0;22;5;0;0;0;18;6;0;0;0;0;6;0;0;0;0;0;0;0;56;0;56;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2642;J.C. Hoogendoornlaan;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010307;283;16;1;15;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;0;255;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2643;Oud-Bodegraafseweg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010308;264;21;0;21;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;0;226;6;6;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2644;Dronenwijk;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010309;56;5;1;3;0;41;33;0;0;2;7;0;0;0;0;0;0;0;10;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2645;Broekvelden;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010310;147;15;0;14;0;108;63;0;0;2;42;0;0;0;0;0;0;0;20;5;15;0;0;0;0;0;0;2;2;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2646;Groote Wetering;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010311;36;7;0;7;0;19;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2647;Zuidzijde;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010312;293;25;4;21;0;16;9;0;5;0;3;20;0;0;0;0;20;0;0;0;0;0;0;0;209;0;209;0;0;0;0;23;0;0;0;0;0;0;0;0;23;0;0;0;0;0
2648;Wijk 04 Nieuwerbrug Noord;Bodegraven-Reeuwijk                     ;Wijk      ;WK190104  ;631;5;0;5;0;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;612;0;612;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2649;Weijland;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010413;631;5;0;5;0;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;612;0;612;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2650;Wijk 05 Nieuwerbrug Zuid;Bodegraven-Reeuwijk                     ;Wijk      ;WK190105  ;567;50;7;42;0;27;17;0;0;0;10;3;0;0;0;0;3;0;4;0;3;0;0;0;449;0;449;6;6;0;0;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0
2651;Weijpoort;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010514;567;50;7;42;0;27;17;0;0;0;10;3;0;0;0;0;3;0;4;0;3;0;0;0;449;0;449;6;6;0;0;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0
2652;Wijk 06 Reeuwijk Dorp;Bodegraven-Reeuwijk                     ;Wijk      ;WK190106  ;1139;34;0;34;0;30;22;0;0;0;8;5;3;0;2;0;0;0;14;0;3;3;2;6;944;9;935;16;5;0;11;96;0;0;0;0;0;0;0;0;96;0;0;0;0;0
2653;Oud-Reeuwijk;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010615;97;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;70;10;0;0;10;12;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2654;Tempel;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010616;109;3;0;3;0;4;1;0;0;0;3;1;0;0;1;0;0;0;1;0;0;0;1;0;92;0;92;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2655;Middelburg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010617;95;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;84;0;0;0;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2656;Randenburg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010618;98;2;0;2;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;81;6;75;0;0;0;0;12;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2657;Verspreide huizen polder Middelburg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010619;59;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;53;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2658;Verspreide huizen polder Reeuwijk;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010620;326;13;0;13;0;6;5;0;0;0;2;0;0;0;0;0;0;0;7;0;0;0;1;6;285;4;282;5;5;0;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2659;Reeuwijk Dorp;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010621;355;7;0;7;0;19;16;0;0;0;3;1;0;0;1;0;0;0;6;0;3;3;0;0;280;0;280;1;0;0;1;41;0;0;0;0;0;0;0;0;41;0;0;0;0;0
2660;Wijk 07 Reeuwijk Brug;Bodegraven-Reeuwijk                     ;Wijk      ;WK190107  ;2374;71;16;55;0;148;123;2;0;2;21;11;0;0;0;0;11;0;131;10;11;3;70;37;911;0;911;63;40;0;23;1039;0;0;0;0;0;4;0;0;1035;0;0;0;0;0
2661;Reeuwijk Brug;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010722;72;14;0;14;0;40;36;0;0;0;4;0;0;0;0;0;0;0;13;4;8;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2662;Zoutman;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010723;60;9;0;9;0;25;8;0;0;0;16;0;0;0;0;0;0;0;5;1;0;3;0;0;18;0;18;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2663;Ravensberg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010724;200;5;0;5;0;62;58;2;0;2;0;4;0;0;0;0;4;0;4;0;1;0;3;0;19;0;19;0;0;0;0;105;0;0;0;0;0;2;0;0;103;0;0;0;0;0
2664;Sluipwijk;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010725;388;5;0;5;0;13;13;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;7;13;5;0;5;3;0;0;3;341;0;0;0;0;0;0;0;0;341;0;0;0;0;0
2665;Platteweg;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010726;118;1;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;3;8;26;0;26;1;1;0;0;74;0;0;0;0;0;1;0;0;74;0;0;0;0;0
2666;Gravekoop;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010727;275;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;2;7;85;0;85;0;0;0;0;174;0;0;0;0;0;0;0;0;174;0;0;0;0;0
2667;Twaalfmorgen;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010728;444;19;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;257;0;257;15;4;0;11;147;0;0;0;0;0;0;0;0;147;0;0;0;0;0
2668;Oukoop;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010729;225;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;0;198;0;0;0;0;25;0;0;0;0;0;0;0;0;25;0;0;0;0;0
2669;Abessinië;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010730;593;9;0;9;0;4;4;0;0;0;0;6;0;0;0;0;6;0;64;4;1;0;55;4;302;0;302;44;36;0;8;163;0;0;0;0;0;1;0;0;162;0;0;0;0;0
2670;Wijk 08 Driebruggen;Bodegraven-Reeuwijk                     ;Wijk      ;WK190108  ;623;10;3;7;0;28;19;0;0;0;8;0;0;0;0;0;0;0;3;0;3;0;0;0;533;0;533;0;0;0;0;49;0;0;0;0;0;0;0;0;49;0;0;0;0;0
2671;Driebruggen;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010831;38;1;0;1;0;22;17;0;0;0;5;0;0;0;0;0;0;0;2;0;2;0;0;0;10;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2672;Hogebrug;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010832;41;6;3;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;29;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2673;Hoogeind;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010833;205;1;0;1;0;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;183;0;0;0;0;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0
2674;Laageind;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010834;339;2;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;310;0;310;0;0;0;0;24;0;0;0;0;0;0;0;0;24;0;0;0;0;0
2675;Wijk 09 Waarder;Bodegraven-Reeuwijk                     ;Wijk      ;WK190109  ;877;15;2;12;0;28;22;0;1;0;5;1;0;0;1;0;0;0;2;0;2;0;0;0;811;0;811;0;0;0;0;20;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2676;Waarder;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010935;52;2;0;2;0;22;22;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;24;0;24;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2677;Westeinde;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010936;431;5;0;5;0;5;0;0;0;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;405;0;405;0;0;0;0;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0
2678;Oosteinde;Bodegraven-Reeuwijk                     ;Buurt     ;BU19010937;395;7;2;5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;0;382;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2679;Boekel;Boekel                                  ;Gemeente  ;GM0755    ;3452;93;0;93;0;269;189;4;1;24;50;11;1;0;2;0;8;0;51;5;30;1;0;14;2892;23;2869;134;132;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2680;Wijk 00 Boekel;Boekel                                  ;Wijk      ;WK075500  ;2352;61;0;61;0;225;158;4;0;24;38;9;0;0;1;0;8;0;40;5;22;1;0;12;1911;19;1892;104;104;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2681;Boekel;Boekel                                  ;Buurt     ;BU07550000;190;5;0;5;0;151;130;3;0;1;17;3;0;0;1;0;2;0;2;0;1;0;0;0;24;0;24;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2682;Verspreide huizen Logt en Berkhoek;Boekel                                  ;Buurt     ;BU07550005;216;6;0;6;0;31;6;0;0;22;3;0;0;0;0;0;0;0;6;0;3;0;0;3;123;0;123;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2683;Verspreide huizen Arendnest-Zijp;Boekel                                  ;Buurt     ;BU07550006;295;9;0;9;0;17;15;0;0;0;2;3;0;0;0;0;3;0;21;4;16;1;0;0;241;0;241;4;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2684;Verspreide huizen Zandhoek en Peelstraat;Boekel                                  ;Buurt     ;BU07550007;488;12;0;12;0;5;0;2;0;0;4;0;0;0;0;0;0;0;7;1;0;0;0;6;440;0;440;23;23;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2685;Verspr.h. Molenwijk, Elzen en Neerbroek;Boekel                                  ;Buurt     ;BU07550008;656;17;0;17;0;19;7;0;0;0;12;3;0;0;0;0;3;0;3;0;0;0;0;3;611;8;604;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2686;Verspr.h. Bovenstehuis en Peelsehuis;Boekel                                  ;Buurt     ;BU07550009;508;12;0;12;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;2;0;0;0;472;11;461;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2687;Wijk 01 Venhorst;Boekel                                  ;Wijk      ;WK075501  ;1099;32;0;32;0;44;31;0;1;0;11;2;1;0;1;0;0;0;11;0;9;0;0;2;981;4;977;30;28;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2688;Venhorst;Boekel                                  ;Buurt     ;BU07550100;63;3;0;3;0;31;31;0;0;0;1;1;0;0;1;0;0;0;4;0;4;0;0;0;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2689;Verspreide huizen Venhorst;Boekel                                  ;Buurt     ;BU07550109;1036;30;0;30;0;13;0;0;1;0;11;1;1;0;0;0;0;0;7;0;5;0;0;2;956;4;952;30;28;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2690;Ten Boer;Ten Boer                                ;Gemeente  ;GM0009    ;4573;102;0;102;0;246;174;3;43;3;23;27;0;0;8;10;9;0;32;9;22;0;0;0;4083;0;4083;41;40;0;1;42;0;0;0;0;0;0;0;0;42;0;0;0;0;0
2691;Wijk 00 West;Ten Boer                                ;Wijk      ;WK000900  ;3095;59;0;59;0;199;138;3;43;3;12;16;0;0;6;1;9;0;26;9;17;0;0;0;2735;0;2735;31;30;0;1;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0
2692;Ten Boer;Ten Boer                                ;Buurt     ;BU00090000;173;4;0;4;0;107;94;3;0;1;8;6;0;0;1;0;5;0;14;2;12;0;0;0;35;0;35;5;5;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2693;Garmerwolde;Ten Boer                                ;Buurt     ;BU00090001;72;3;0;3;0;16;16;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;49;0;49;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2694;Thesinge;Ten Boer                                ;Buurt     ;BU00090002;71;1;0;1;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;49;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2695;Sint-Annen;Ten Boer                                ;Buurt     ;BU00090003;53;1;0;1;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2696;Achter-Thesinge en Bovenrijge;Ten Boer                                ;Buurt     ;BU00090005;128;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;123;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2697;Verspr.h. ten noorden van het Eemskanaal;Ten Boer                                ;Buurt     ;BU00090009;2599;44;0;44;0;51;2;0;43;2;3;9;0;0;4;1;4;0;11;7;4;0;0;0;2434;0;2434;26;25;0;1;22;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2698;Wijk 01 Oost;Ten Boer                                ;Wijk      ;WK000901  ;1478;43;0;43;0;47;36;0;0;0;11;10;0;0;2;9;0;0;5;0;5;0;0;0;1348;0;1348;10;10;0;0;14;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2699;Ten Post;Ten Boer                                ;Buurt     ;BU00090100;84;6;0;6;0;23;19;0;0;0;4;0;0;0;0;0;0;0;3;0;3;0;0;0;48;0;48;1;1;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2700;Winneweer (gedeeltelijk);Ten Boer                                ;Buurt     ;BU00090101;17;1;0;1;0;7;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2701;Woltersum;Ten Boer                                ;Buurt     ;BU00090102;38;1;0;1;0;15;15;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2702;Wittewierum;Ten Boer                                ;Buurt     ;BU00090104;47;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2703;Lellens;Ten Boer                                ;Buurt     ;BU00090106;28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2704;Verspr.h. ten noorden van het Eemskanaal;Ten Boer                                ;Buurt     ;BU00090109;1264;31;0;31;0;3;0;0;0;0;3;9;0;0;1;9;0;0;0;0;0;0;0;0;1204;0;1204;7;7;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2705;Borger-Odoorn;Borger-Odoorn                           ;Gemeente  ;GM1681    ;27789;564;0;564;0;1024;824;14;60;14;112;83;8;1;16;45;13;0;426;49;106;1;14;256;21311;0;21311;4061;3313;601;147;321;0;0;0;0;0;14;84;16;208;0;0;0;0;0
2706;Wijk 00 Borger;Borger-Odoorn                           ;Wijk      ;WK168100  ;2445;70;0;70;0;162;135;9;1;5;13;50;0;1;4;39;6;0;111;9;10;1;5;86;1650;0;1650;308;261;4;43;94;0;0;0;0;0;5;74;0;16;0;0;0;0;0
2707;Borger;Borger-Odoorn                           ;Buurt     ;BU16810000;289;21;0;21;0;154;134;8;0;5;8;6;0;0;4;0;1;0;18;9;1;1;4;3;78;0;78;10;10;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2708;Westdorp;Borger-Odoorn                           ;Buurt     ;BU16810001;42;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;37;0;37;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2709;Verspreide huizen Ellertshaar;Borger-Odoorn                           ;Buurt     ;BU16810007;122;2;0;2;0;1;0;0;1;0;0;7;0;0;0;7;0;0;10;0;0;0;0;10;67;0;67;0;0;0;0;34;0;0;0;0;0;0;34;0;0;0;0;0;0;0
2710;Verspreide huizen Westdorp;Borger-Odoorn                           ;Buurt     ;BU16810008;758;20;0;20;0;0;0;0;0;0;0;33;0;0;0;33;0;0;1;0;0;0;0;1;643;0;643;17;7;0;10;43;0;0;0;0;0;0;40;0;4;0;0;0;0;0
2711;Verspreide huizen Borger;Borger-Odoorn                           ;Buurt     ;BU16810009;1234;24;0;24;0;6;0;1;0;0;5;5;0;0;0;0;5;0;80;0;9;0;1;71;824;0;824;281;243;4;33;13;0;0;0;0;0;4;0;0;8;0;0;0;0;0
2712;Wijk 01 Buinen;Borger-Odoorn                           ;Wijk      ;WK168101  ;1464;37;0;37;0;50;21;0;24;0;5;0;0;0;0;0;0;0;8;5;2;0;0;1;1013;0;1013;339;265;49;26;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2713;Buinen;Borger-Odoorn                           ;Buurt     ;BU16810100;118;12;0;12;0;23;20;0;0;0;3;0;0;0;0;0;0;0;5;3;2;0;0;0;76;0;76;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2714;Verspreide huizen Buinen;Borger-Odoorn                           ;Buurt     ;BU16810109;1346;24;0;24;0;27;1;0;24;0;2;0;0;0;0;0;0;0;3;2;0;0;0;1;937;0;937;339;264;49;26;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0
