ID;BedrijfstakkenEnSectoren;TypeKapitaalgoederen;Perioden;KapitaalgoederenvoorraadBeginbalans_1;Herwaardering_2;InvestInVasteActivaProdEnInvoer_3;Afschrijvingen_4;HandelEnOverigeMutaties_5;StatistischVerschil_6;KapitaalgoederenvoorraadEindbalans_7;VolumeIndexcijfers2021100_8
6214;C Industrie;Totaal vervoermiddelen;2003;1217.0;1.0;205.0;254.0;0.0;-3.0;1166.0;90.2
6215;C Industrie;Totaal vervoermiddelen;2004;1166.0;14.0;206.0;249.0;0.0;-3.0;1134.0;86.7
6216;C Industrie;Totaal vervoermiddelen;2005;1134.0;27.0;218.0;247.0;0.0;0.0;1132.0;84.5
6217;C Industrie;Totaal vervoermiddelen;2006;1132.0;17.0;238.0;242.0;0.0;-1.0;1144.0;84.2
6218;C Industrie;Totaal vervoermiddelen;2007;1144.0;20.0;267.0;246.0;0.0;1.0;1186.0;85.8
6219;C Industrie;Totaal vervoermiddelen;2008;1186.0;1.0;323.0;250.0;0.0;-1.0;1259.0;91.0
6220;C Industrie;Totaal vervoermiddelen;2009;1259.0;12.0;288.0;258.0;0.0;-1.0;1300.0;93.0
6221;C Industrie;Totaal vervoermiddelen;2010;1300.0;14.0;245.0;263.0;0.0;2.0;1298.0;91.9
6222;C Industrie;Totaal vervoermiddelen;2011;1298.0;-8.0;307.0;259.0;0.0;-2.0;1336.0;95.2
6223;C Industrie;Totaal vervoermiddelen;2012;1336.0;19.0;256.0;264.0;0.0;-3.0;1344.0;94.4
6224;C Industrie;Totaal vervoermiddelen;2013;1344.0;6.0;281.0;264.0;0.0;-4.0;1363.0;95.3
6225;C Industrie;Totaal vervoermiddelen;2014;1363.0;6.0;236.0;266.0;0.0;-2.0;1337.0;93.1
6226;C Industrie;Totaal vervoermiddelen;2015;1337.0;29.0;269.0;267.0;0.0;-3.0;1365.0;93.0
6227;C Industrie;Totaal vervoermiddelen;2016;1365.0;21.0;262.0;271.0;0.0;-3.0;1374.0;92.2
6228;C Industrie;Totaal vervoermiddelen;2017;1374.0;13.0;337.0;277.0;0.0;-1.0;1446.0;96.1
6229;C Industrie;Totaal vervoermiddelen;2018;1446.0;25.0;291.0;287.0;0.0;-1.0;1474.0;96.3
6230;C Industrie;Totaal vervoermiddelen;2019;1474.0;32.0;378.0;302.0;0.0;1.0;1583.0;101.3
6231;C Industrie;Totaal vervoermiddelen;2020;1583.0;40.0;286.0;313.0;0.0;3.0;1599.0;99.8
6232;C Industrie;Totaal vervoermiddelen;2021;1599.0;39.0;319.0;314.0;0.0;-1.0;1642.0;100.0
6233;C Industrie;Totaal vervoermiddelen;2022;1642.0;101.0;327.0;332.0;0.0;-1.0;1737.0;99.7
6234;C Industrie;Totaal vervoermiddelen;2023;1737.0;80.0;404.0;348.0;0.0;-2.0;1871.0;102.6
6235;C Industrie;Personenauto's;1995;670.0;-3.0;141.0;177.0;0.0;1.0;632.0;106.8
6236;C Industrie;Personenauto's;1996;632.0;10.0;151.0;167.0;-1.0;0.0;625.0;104.0
6237;C Industrie;Personenauto's;1997;625.0;-3.0;209.0;166.0;0.0;1.0;666.0;111.3
6238;C Industrie;Personenauto's;1998;666.0;7.0;214.0;171.0;0.0;-2.0;714.0;118.1
6239;C Industrie;Personenauto's;1999;714.0;1.0;220.0;180.0;0.0;0.0;755.0;124.7
6240;C Industrie;Personenauto's;2000;755.0;25.0;213.0;191.0;0.0;0.0;802.0;128.2
6241;C Industrie;Personenauto's;2001;802.0;12.0;166.0;194.0;0.0;0.0;786.0;123.8
6242;C Industrie;Personenauto's;2002;786.0;6.0;140.0;188.0;0.0;2.0;746.0;116.6
6243;C Industrie;Personenauto's;2003;746.0;4.0;145.0;176.0;0.0;-1.0;718.0;111.6
6244;C Industrie;Personenauto's;2004;718.0;12.0;146.0;173.0;0.0;0.0;703.0;107.5
6245;C Industrie;Personenauto's;2005;703.0;16.0;153.0;172.0;0.0;2.0;702.0;105.0
6246;C Industrie;Personenauto's;2006;702.0;13.0;173.0;168.0;0.0;1.0;721.0;105.8
6247;C Industrie;Personenauto's;2007;721.0;11.0;195.0;169.0;0.0;0.0;758.0;109.6
6248;C Industrie;Personenauto's;2008;758.0;-15.0;239.0;169.0;0.0;-2.0;811.0;119.6
6249;C Industrie;Personenauto's;2009;811.0;6.0;206.0;176.0;0.0;-3.0;844.0;123.6
6250;C Industrie;Personenauto's;2010;844.0;1.0;176.0;180.0;0.0;1.0;842.0;123.2
6251;C Industrie;Personenauto's;2011;842.0;-12.0;228.0;178.0;0.0;-1.0;879.0;130.4
6252;C Industrie;Personenauto's;2012;879.0;6.0;180.0;182.0;0.0;-2.0;881.0;129.8
6253;C Industrie;Personenauto's;2013;881.0;2.0;190.0;182.0;0.0;-2.0;889.0;130.7
6254;C Industrie;Personenauto's;2014;889.0;5.0;164.0;184.0;0.0;1.0;875.0;127.9
6255;C Industrie;Personenauto's;2015;875.0;9.0;163.0;180.0;0.0;-2.0;865.0;125.2
6256;C Industrie;Personenauto's;2016;865.0;16.0;139.0;179.0;0.0;0.0;841.0;119.5
6257;C Industrie;Personenauto's;2017;841.0;12.0;175.0;176.0;0.0;-1.0;851.0;119.2
6258;C Industrie;Personenauto's;2018;851.0;29.0;136.0;179.0;0.0;0.0;837.0;113.4
6259;C Industrie;Personenauto's;2019;837.0;20.0;144.0;178.0;0.0;1.0;824.0;109.0
6260;C Industrie;Personenauto's;2020;824.0;31.0;139.0;177.0;0.0;2.0;819.0;104.4
6261;C Industrie;Personenauto's;2021;819.0;28.0;139.0;174.0;0.0;-1.0;811.0;100.0
6262;C Industrie;Personenauto's;2022;811.0;54.0;144.0;179.0;0.0;0.0;830.0;96.0
6263;C Industrie;Personenauto's;2023;830.0;25.0;179.0;179.0;0.0;-1.0;854.0;95.8
6264;C Industrie;Overige wegvervoermiddelen;1995;196.0;-2.0;54.0;50.0;0.0;-2.0;196.0;37.5
6265;C Industrie;Overige wegvervoermiddelen;1996;196.0;1.0;56.0;48.0;0.0;-3.0;202.0;38.5
6266;C Industrie;Overige wegvervoermiddelen;1997;202.0;-3.0;70.0;48.0;0.0;-3.0;218.0;42.1
6267;C Industrie;Overige wegvervoermiddelen;1998;218.0;-2.0;73.0;55.0;0.0;0.0;234.0;45.6
6268;C Industrie;Overige wegvervoermiddelen;1999;234.0;0.0;70.0;59.0;0.0;2.0;247.0;48.2
6269;C Industrie;Overige wegvervoermiddelen;2000;247.0;5.0;65.0;61.0;0.0;1.0;257.0;49.1
6270;C Industrie;Overige wegvervoermiddelen;2001;257.0;1.0;66.0;63.0;0.0;1.0;262.0;49.9
6271;C Industrie;Overige wegvervoermiddelen;2002;262.0;2.0;57.0;63.0;0.0;1.0;259.0;49.0
6272;C Industrie;Overige wegvervoermiddelen;2003;259.0;1.0;60.0;59.0;0.0;-2.0;259.0;48.8
6273;C Industrie;Overige wegvervoermiddelen;2004;259.0;1.0;60.0;58.0;0.0;-2.0;260.0;48.8
6274;C Industrie;Overige wegvervoermiddelen;2005;260.0;4.0;65.0;58.0;0.0;-4.0;267.0;49.3
6275;C Industrie;Overige wegvervoermiddelen;2006;267.0;2.0;65.0;59.0;0.0;-2.0;273.0;50.1
6276;C Industrie;Overige wegvervoermiddelen;2007;273.0;6.0;72.0;63.0;0.0;2.0;290.0;52.0
6277;C Industrie;Overige wegvervoermiddelen;2008;290.0;9.0;84.0;67.0;0.0;1.0;317.0;55.2
6278;C Industrie;Overige wegvervoermiddelen;2009;317.0;1.0;82.0;69.0;0.0;1.0;332.0;57.6
6279;C Industrie;Overige wegvervoermiddelen;2010;332.0;10.0;69.0;71.0;0.0;1.0;341.0;57.4
6280;C Industrie;Overige wegvervoermiddelen;2011;341.0;4.0;79.0;70.0;0.0;-2.0;352.0;58.6
6281;C Industrie;Overige wegvervoermiddelen;2012;352.0;5.0;76.0;71.0;0.0;-2.0;360.0;59.1
6282;C Industrie;Overige wegvervoermiddelen;2013;360.0;5.0;91.0;73.0;0.0;-2.0;381.0;61.7
6283;C Industrie;Overige wegvervoermiddelen;2014;381.0;-2.0;72.0;73.0;0.0;-2.0;376.0;61.2
6284;C Industrie;Overige wegvervoermiddelen;2015;376.0;1.0;106.0;77.0;0.0;-1.0;405.0;65.7
6285;C Industrie;Overige wegvervoermiddelen;2016;405.0;3.0;119.0;83.0;0.0;-3.0;441.0;71.0
6286;C Industrie;Overige wegvervoermiddelen;2017;441.0;-2.0;120.0;91.0;0.0;0.0;468.0;75.7
6287;C Industrie;Overige wegvervoermiddelen;2018;468.0;0.0;150.0;99.0;0.0;-1.0;518.0;83.8
6288;C Industrie;Overige wegvervoermiddelen;2019;518.0;6.0;184.0;115.0;0.0;1.0;594.0;95.0
6289;C Industrie;Overige wegvervoermiddelen;2020;594.0;10.0;133.0;125.0;0.0;1.0;613.0;96.4
6290;C Industrie;Overige wegvervoermiddelen;2021;613.0;8.0;152.0;130.0;0.0;1.0;644.0;100.0
6291;C Industrie;Overige wegvervoermiddelen;2022;644.0;34.0;159.0;142.0;0.0;1.0;696.0;102.7
6292;C Industrie;Overige wegvervoermiddelen;2023;696.0;46.0;202.0;157.0;0.0;-1.0;786.0;108.7
6293;C Industrie;Treinen en trams;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6294;C Industrie;Treinen en trams;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6295;C Industrie;Treinen en trams;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6296;C Industrie;Treinen en trams;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6297;C Industrie;Treinen en trams;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6298;C Industrie;Treinen en trams;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6299;C Industrie;Treinen en trams;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6300;C Industrie;Treinen en trams;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6301;C Industrie;Treinen en trams;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6302;C Industrie;Treinen en trams;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6303;C Industrie;Treinen en trams;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6304;C Industrie;Treinen en trams;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6305;C Industrie;Treinen en trams;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6306;C Industrie;Treinen en trams;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6307;C Industrie;Treinen en trams;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6308;C Industrie;Treinen en trams;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6309;C Industrie;Treinen en trams;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6310;C Industrie;Treinen en trams;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6311;C Industrie;Treinen en trams;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6312;C Industrie;Treinen en trams;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6313;C Industrie;Treinen en trams;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6314;C Industrie;Treinen en trams;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6315;C Industrie;Treinen en trams;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6316;C Industrie;Treinen en trams;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6317;C Industrie;Treinen en trams;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6318;C Industrie;Treinen en trams;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6319;C Industrie;Treinen en trams;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6320;C Industrie;Treinen en trams;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6321;C Industrie;Treinen en trams;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6322;C Industrie;Schepen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6323;C Industrie;Schepen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6324;C Industrie;Schepen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6325;C Industrie;Schepen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6326;C Industrie;Schepen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6327;C Industrie;Schepen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6328;C Industrie;Schepen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6329;C Industrie;Schepen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6330;C Industrie;Schepen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6331;C Industrie;Schepen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6332;C Industrie;Schepen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6333;C Industrie;Schepen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6334;C Industrie;Schepen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6335;C Industrie;Schepen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6336;C Industrie;Schepen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6337;C Industrie;Schepen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6338;C Industrie;Schepen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6339;C Industrie;Schepen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6340;C Industrie;Schepen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6341;C Industrie;Schepen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6342;C Industrie;Schepen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6343;C Industrie;Schepen;2016;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0
6344;C Industrie;Schepen;2017;4.0;0.0;36.0;1.0;0.0;0.0;39.0;31.1
6345;C Industrie;Schepen;2018;39.0;-1.0;5.0;1.0;0.0;0.0;42.0;34.3
6346;C Industrie;Schepen;2019;42.0;0.0;50.0;2.0;0.0;0.0;90.0;73.6
6347;C Industrie;Schepen;2020;90.0;0.0;14.0;4.0;0.0;0.0;100.0;81.7
6348;C Industrie;Schepen;2021;100.0;3.0;28.0;4.0;0.0;-1.0;126.0;100.0
6349;C Industrie;Schepen;2022;126.0;4.0;24.0;5.0;0.0;-1.0;148.0;113.8
6350;C Industrie;Schepen;2023;148.0;5.0;23.0;6.0;0.0;-1.0;169.0;125.8
6351;C Industrie;Vliegtuigen;1995;408.0;7.0;242.0;51.0;0.0;-1.0;605.0;1821.9
6352;C Industrie;Vliegtuigen;1996;605.0;0.0;38.0;60.0;-223.0;1.0;361.0;1087.1
6353;C Industrie;Vliegtuigen;1997;361.0;5.0;0.0;34.0;0.0;-1.0;331.0;983.2
6354;C Industrie;Vliegtuigen;1998;331.0;3.0;0.0;31.0;0.0;0.0;303.0;891.9
6355;C Industrie;Vliegtuigen;1999;303.0;4.0;0.0;29.0;0.0;1.0;279.0;810.6
6356;C Industrie;Vliegtuigen;2000;279.0;5.0;0.0;26.0;0.0;-1.0;257.0;733.5
6357;C Industrie;Vliegtuigen;2001;257.0;-1.0;0.0;24.0;0.0;-1.0;231.0;661.9
6358;C Industrie;Vliegtuigen;2002;231.0;2.0;0.0;22.0;0.0;1.0;212.0;602.2
6359;C Industrie;Vliegtuigen;2003;212.0;-3.0;0.0;19.0;0.0;-1.0;189.0;544.6
6360;C Industrie;Vliegtuigen;2004;189.0;1.0;0.0;18.0;0.0;0.0;172.0;493.0
6361;C Industrie;Vliegtuigen;2005;172.0;7.0;0.0;17.0;0.0;1.0;163.0;448.9
6362;C Industrie;Vliegtuigen;2006;163.0;3.0;0.0;15.0;0.0;-1.0;150.0;405.7
6363;C Industrie;Vliegtuigen;2007;150.0;3.0;0.0;14.0;0.0;0.0;139.0;368.5
6364;C Industrie;Vliegtuigen;2008;139.0;7.0;0.0;14.0;0.0;0.0;132.0;333.2
6365;C Industrie;Vliegtuigen;2009;132.0;5.0;0.0;13.0;0.0;0.0;124.0;301.6
6366;C Industrie;Vliegtuigen;2010;124.0;3.0;0.0;12.0;0.0;0.0;115.0;273.1
6367;C Industrie;Vliegtuigen;2011;115.0;0.0;0.0;11.0;0.0;1.0;105.0;249.3
6368;C Industrie;Vliegtuigen;2012;105.0;8.0;0.0;11.0;0.0;0.0;102.0;225.1
6369;C Industrie;Vliegtuigen;2013;102.0;-1.0;0.0;9.0;0.0;0.0;92.0;205.0
6370;C Industrie;Vliegtuigen;2014;92.0;3.0;0.0;9.0;0.0;0.0;86.0;185.6
6371;C Industrie;Vliegtuigen;2015;86.0;20.0;0.0;10.0;0.0;-1.0;95.0;166.3
6372;C Industrie;Vliegtuigen;2016;95.0;2.0;0.0;9.0;0.0;0.0;88.0;150.9
6373;C Industrie;Vliegtuigen;2017;88.0;3.0;6.0;9.0;0.0;0.0;88.0;145.9
6374;C Industrie;Vliegtuigen;2018;88.0;-2.0;0.0;8.0;0.0;-1.0;77.0;130.7
6375;C Industrie;Vliegtuigen;2019;77.0;5.0;0.0;7.0;0.0;0.0;75.0;119.5
6376;C Industrie;Vliegtuigen;2020;75.0;-1.0;0.0;7.0;0.0;0.0;67.0;108.2
6377;C Industrie;Vliegtuigen;2021;67.0;-1.0;0.0;6.0;0.0;1.0;61.0;100.0
6378;C Industrie;Vliegtuigen;2022;61.0;10.0;0.0;6.0;0.0;-1.0;64.0;90.1
6379;C Industrie;Vliegtuigen;2023;64.0;4.0;0.0;6.0;0.0;-1.0;61.0;80.9
6380;C Industrie;Computers;1995;934.0;-152.0;312.0;213.0;0.0;-1.0;880.0;13.6
6381;C Industrie;Computers;1996;880.0;-168.0;360.0;204.0;0.0;1.0;869.0;16.6
6382;C Industrie;Computers;1997;869.0;-7.0;366.0;230.0;0.0;-4.0;994.0;19.2
6383;C Industrie;Computers;1998;994.0;-206.0;450.0;227.0;0.0;1.0;1012.0;24.6
6384;C Industrie;Computers;1999;1012.0;-177.0;494.0;236.0;0.0;-2.0;1091.0;32.1
6385;C Industrie;Computers;2000;1091.0;-109.0;377.0;256.0;0.0;-1.0;1102.0;36.1
6386;C Industrie;Computers;2001;1102.0;-153.0;399.0;254.0;0.0;0.0;1094.0;41.6
6387;C Industrie;Computers;2002;1094.0;-151.0;323.0;246.0;0.0;-2.0;1018.0;44.9
6388;C Industrie;Computers;2003;1018.0;-118.0;315.0;242.0;0.0;3.0;976.0;48.7
6389;C Industrie;Computers;2004;976.0;-65.0;267.0;239.0;0.0;-1.0;938.0;50.1
6390;C Industrie;Computers;2005;938.0;-96.0;262.0;224.0;0.0;-1.0;879.0;52.3
6391;C Industrie;Computers;2006;879.0;-82.0;247.0;213.0;0.0;-1.0;830.0;54.5
6392;C Industrie;Computers;2007;830.0;-49.0;272.0;217.0;0.0;4.0;840.0;58.6
6393;C Industrie;Computers;2008;840.0;-83.0;230.0;203.0;0.0;0.0;784.0;60.7
6394;C Industrie;Computers;2009;784.0;-57.0;240.0;197.0;0.0;0.0;770.0;64.3
6395;C Industrie;Computers;2010;770.0;-19.0;209.0;198.0;0.0;-2.0;760.0;65.1
6396;C Industrie;Computers;2011;760.0;-35.0;231.0;197.0;0.0;0.0;759.0;68.1
6397;C Industrie;Computers;2012;759.0;-14.0;204.0;199.0;0.0;0.0;750.0;68.6
6398;C Industrie;Computers;2013;750.0;-3.0;214.0;202.0;0.0;1.0;760.0;69.8
6399;C Industrie;Computers;2014;760.0;-2.0;239.0;207.0;0.0;-1.0;789.0;72.6
6400;C Industrie;Computers;2015;789.0;-18.0;201.0;209.0;0.0;2.0;765.0;72.1
6401;C Industrie;Computers;2016;765.0;-23.0;242.0;203.0;0.0;-1.0;780.0;75.7
6402;C Industrie;Computers;2017;780.0;-3.0;268.0;216.0;0.0;2.0;831.0;81.0
6403;C Industrie;Computers;2018;831.0;2.0;248.0;226.0;0.0;2.0;857.0;83.3
6404;C Industrie;Computers;2019;857.0;-31.0;317.0;229.0;0.0;-1.0;913.0;92.1
6405;C Industrie;Computers;2020;913.0;-20.0;262.0;241.0;0.0;3.0;917.0;94.6
6406;C Industrie;Computers;2021;917.0;10.0;304.0;251.0;0.0;0.0;980.0;100.0
6407;C Industrie;Computers;2022;980.0;54.0;323.0;279.0;0.0;0.0;1078.0;104.3
6408;C Industrie;Computers;2023;1078.0;4.0;281.0;290.0;0.0;3.0;1076.0;103.7
6409;C Industrie;Telecommunicatie apparatuur;1995;43.0;0.0;19.0;19.0;0.0;0.0;43.0;53.2
6410;C Industrie;Telecommunicatie apparatuur;1996;43.0;0.0;22.0;19.0;0.0;-1.0;45.0;55.7
6411;C Industrie;Telecommunicatie apparatuur;1997;45.0;-2.0;22.0;19.0;0.0;0.0;46.0;59.5
6412;C Industrie;Telecommunicatie apparatuur;1998;46.0;-1.0;23.0;21.0;0.0;1.0;48.0;63.5
6413;C Industrie;Telecommunicatie apparatuur;1999;48.0;-2.0;27.0;22.0;0.0;1.0;52.0;71.8
6414;C Industrie;Telecommunicatie apparatuur;2000;52.0;-1.0;26.0;24.0;0.0;1.0;54.0;76.0
6415;C Industrie;Telecommunicatie apparatuur;2001;54.0;-2.0;23.0;24.0;0.0;2.0;53.0;77.5
6416;C Industrie;Telecommunicatie apparatuur;2002;53.0;-2.0;25.0;23.0;0.0;0.0;53.0;80.5
6417;C Industrie;Telecommunicatie apparatuur;2003;53.0;-2.0;24.0;23.0;0.0;0.0;52.0;82.1
6418;C Industrie;Telecommunicatie apparatuur;2004;52.0;-3.0;23.0;22.0;0.0;0.0;50.0;83.8
6419;C Industrie;Telecommunicatie apparatuur;2005;50.0;-2.0;23.0;23.0;0.0;2.0;50.0;87.3
6420;C Industrie;Telecommunicatie apparatuur;2006;50.0;-3.0;24.0;23.0;0.0;2.0;50.0;92.8
6421;C Industrie;Telecommunicatie apparatuur;2007;50.0;-3.0;26.0;23.0;0.0;1.0;51.0;100.7
6422;C Industrie;Telecommunicatie apparatuur;2008;51.0;-1.0;28.0;24.0;0.0;2.0;56.0;112.8
6423;C Industrie;Telecommunicatie apparatuur;2009;56.0;-2.0;39.0;24.0;0.0;-2.0;67.0;140.0
6424;C Industrie;Telecommunicatie apparatuur;2010;67.0;-3.0;32.0;27.0;0.0;0.0;69.0;150.9
6425;C Industrie;Telecommunicatie apparatuur;2011;69.0;-3.0;57.0;33.0;0.0;0.0;90.0;205.8
6426;C Industrie;Telecommunicatie apparatuur;2012;90.0;-3.0;65.0;38.0;0.0;-2.0;112.0;264.9
6427;C Industrie;Telecommunicatie apparatuur;2013;112.0;-3.0;68.0;47.0;0.0;-2.0;128.0;311.1
6428;C Industrie;Telecommunicatie apparatuur;2014;128.0;-5.0;69.0;53.0;0.0;-2.0;137.0;346.5
6429;C Industrie;Telecommunicatie apparatuur;2015;137.0;-13.0;15.0;48.0;0.0;1.0;92.0;257.1
6430;C Industrie;Telecommunicatie apparatuur;2016;92.0;-2.0;14.0;40.0;0.0;1.0;65.0;185.7
6431;C Industrie;Telecommunicatie apparatuur;2017;65.0;-3.0;48.0;35.0;0.0;-1.0;74.0;221.6
6432;C Industrie;Telecommunicatie apparatuur;2018;74.0;-1.0;15.0;33.0;0.0;-1.0;54.0;163.9
6433;C Industrie;Telecommunicatie apparatuur;2019;54.0;-2.0;19.0;26.0;0.0;-1.0;44.0;138.7
6434;C Industrie;Telecommunicatie apparatuur;2020;44.0;-1.0;9.0;20.0;0.0;-2.0;30.0;96.8
6435;C Industrie;Telecommunicatie apparatuur;2021;30.0;0.0;19.0;15.0;0.0;-3.0;31.0;100.0
6436;C Industrie;Telecommunicatie apparatuur;2022;31.0;1.0;13.0;16.0;0.0;-1.0;28.0;87.5
6437;C Industrie;Telecommunicatie apparatuur;2023;28.0;-1.0;13.0;14.0;0.0;-1.0;25.0;81.0
6438;C Industrie;Machines en installaties;1995;52852.0;2.0;4375.0;3521.0;-11.0;0.0;53697.0;87.8
6439;C Industrie;Machines en installaties;1996;53697.0;-380.0;4790.0;3572.0;-14.0;1.0;54522.0;89.8
6440;C Industrie;Machines en installaties;1997;54522.0;427.0;4687.0;3671.0;-5.0;2.0;55962.0;91.4
6441;C Industrie;Machines en installaties;1998;55962.0;-131.0;5178.0;3744.0;-3.0;-1.0;57261.0;93.8
6442;C Industrie;Machines en installaties;1999;57261.0;-7.0;4935.0;3822.0;-3.0;1.0;58365.0;95.6
6443;C Industrie;Machines en installaties;2000;58365.0;807.0;4976.0;3947.0;-4.0;1.0;60198.0;97.2
6444;C Industrie;Machines en installaties;2001;60198.0;409.0;4530.0;4042.0;0.0;-1.0;61094.0;98.0
6445;C Industrie;Machines en installaties;2002;61094.0;1521.0;4912.0;4191.0;0.0;0.0;63336.0;99.2
6446;C Industrie;Machines en installaties;2003;63336.0;-165.0;4635.0;4215.0;0.0;0.0;63591.0;99.8
6447;C Industrie;Machines en installaties;2004;63591.0;935.0;3764.0;4280.0;0.0;1.0;64011.0;99.0
6448;C Industrie;Machines en installaties;2005;64011.0;910.0;4181.0;4333.0;0.0;0.0;64769.0;98.8
6449;C Industrie;Machines en installaties;2006;64769.0;885.0;4405.0;4390.0;0.0;-2.0;65667.0;98.8
6450;C Industrie;Machines en installaties;2007;65667.0;1315.0;4772.0;4492.0;0.0;3.0;67265.0;99.2
6451;C Industrie;Machines en installaties;2008;67265.0;1867.0;5095.0;4647.0;0.0;-2.0;69578.0;99.9
6452;C Industrie;Machines en installaties;2009;69578.0;1368.0;4830.0;4760.0;0.0;-2.0;71014.0;100.0
6453;C Industrie;Machines en installaties;2010;71014.0;1215.0;3831.0;4827.0;0.0;1.0;71234.0;98.6
6454;C Industrie;Machines en installaties;2011;71234.0;572.0;4461.0;4831.0;0.0;1.0;71437.0;98.1
6455;C Industrie;Machines en installaties;2012;71437.0;1858.0;4801.0;4920.0;0.0;-1.0;73175.0;97.9
6456;C Industrie;Machines en installaties;2013;73175.0;529.0;4458.0;4931.0;0.0;-1.0;73230.0;97.3
6457;C Industrie;Machines en installaties;2014;73230.0;767.0;4634.0;4991.0;0.0;1.0;73641.0;96.8
6458;C Industrie;Machines en installaties;2015;73641.0;2376.0;5228.0;5144.0;0.0;0.0;76101.0;96.9
6459;C Industrie;Machines en installaties;2016;76101.0;765.0;5529.0;5184.0;0.0;-1.0;77210.0;97.4
6460;C Industrie;Machines en installaties;2017;77210.0;196.0;5810.0;5229.0;0.0;-1.0;77986.0;98.1
6461;C Industrie;Machines en installaties;2018;77986.0;828.0;6270.0;5327.0;0.0;1.0;79758.0;99.3
6462;C Industrie;Machines en installaties;2019;79758.0;2035.0;6210.0;5502.0;0.0;0.0;82501.0;100.1
6463;C Industrie;Machines en installaties;2020;82501.0;615.0;5738.0;5574.0;0.0;1.0;83281.0;100.3
6464;C Industrie;Machines en installaties;2021;83281.0;1063.0;5358.0;5627.0;0.0;1.0;84076.0;100.0
6465;C Industrie;Machines en installaties;2022;84076.0;6036.0;6442.0;6024.0;0.0;-1.0;90529.0;100.5
6466;C Industrie;Machines en installaties;2023;90529.0;4021.0;7070.0;6339.0;0.0;2.0;95283.0;101.2
6467;C Industrie;Overige materiële vaste activa;1995;3381.0;47.0;396.0;476.0;0.0;1.0;3349.0;106.3
