ID;Geslacht;Leeftijd;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbescherming_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclassering_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
492;Mannen;11 jaar;30 juni 2020;13985;13685;13160;2105;11825;9870;1005.0;2345;1085;580;150.0;10.0;405.0;1185.0;800.0;790.0;;385.0;380.0;;;;;;;;;;
493;Mannen;11 jaar;31 december 2020;14325;13990;13475;2135;12135;10005;1045.0;2475;1080;560;155.0;;410.0;1250.0;890.0;880.0;10.0;365.0;360.0;;;;;;;;;;
494;Mannen;12 jaar;31 maart 2015;11475;11120;10600;535;10255;9140;810.0;1335;1090;595;165.0;30.0;335.0;1210.0;865.0;865.0;;345.0;345.0;;;;;;;;;;
495;Mannen;12 jaar;30 juni 2015;12330;12005;11480;665;11055;9905;900.0;1440;1140;610;195.0;25.0;355.0;1235.0;865.0;855.0;10.0;375.0;375.0;;;;;;;;;;
496;Mannen;12 jaar;31 december 2015;12495;12185;11695;950;11100;9920;970.0;1450;1120;620;185.0;20.0;340.0;1170.0;785.0;780.0;;390.0;385.0;;;;;;;;;;
497;Mannen;12 jaar;30 juni 2016;12580;12335;11630;1245;10835;9500;995.0;1405;1295;680;195.0;35.0;455.0;1140.0;735.0;730.0;10.0;405.0;400.0;;;15.0;;;;;;;
498;Mannen;12 jaar;31 december 2016;12305;12035;11380;1425;10435;9065;1025.0;1395;1230;640;180.0;20.0;455.0;1075.0;680.0;675.0;;395.0;395.0;;;;;;;;;;
499;Mannen;12 jaar;30 juni 2017;12315;12070;11405;1785;10325;9130;950.0;1360;1340;655;210.0;25.0;530.0;1115.0;705.0;705.0;;410.0;410.0;;;;;;;;;;
500;Mannen;12 jaar;31 december 2017;11880;11635;10945;1780;9775;8525;895.0;1355;1310;630;235.0;15.0;515.0;1125.0;710.0;700.0;10.0;420.0;415.0;;;;;;;;;;
501;Mannen;12 jaar;30 juni 2018;12370;12080;11445;1745;10380;8840;830.0;1770;1205;580;215.0;25.0;430.0;1110.0;710.0;695.0;15.0;400.0;395.0;;;;;;;;;;
502;Mannen;12 jaar;31 december 2018;12795;12510;11905;1770;10815;9155;880.0;1925;1180;565;200.0;15.0;450.0;1110.0;725.0;710.0;15.0;385.0;380.0;;;;;;;;;;
503;Mannen;12 jaar;30 juni 2019;12440;12170;11545;1980;10340;8570;860.0;2055;1225;610;160.0;25.0;470.0;1145.0;745.0;740.0;;400.0;390.0;;;;;;;;;;
504;Mannen;12 jaar;31 december 2019;12195;11920;11335;1850;10150;8435;815.0;2030;1170;580;165.0;15.0;455.0;1160.0;765.0;755.0;10.0;400.0;395.0;;;;;;;;;;
505;Mannen;12 jaar;30 juni 2020;11955;11635;11040;1820;9890;8140;880.0;2080;1135;565;190.0;10.0;425.0;1220.0;810.0;800.0;;410.0;405.0;;;10.0;;;;;;;
506;Mannen;12 jaar;31 december 2020;12035;11700;11125;1835;9915;8120;880.0;2080;1135;590;160.0;15.0;425.0;1265.0;850.0;835.0;10.0;420.0;410.0;;10.0;;;;;;;;
507;Mannen;13 jaar;31 maart 2015;10465;10070;9500;525;9155;8185;655.0;1225;1155;580;160.0;30.0;425.0;1235.0;870.0;860.0;10.0;365.0;360.0;;;40.0;25.0;10.0;;;;;
508;Mannen;13 jaar;30 juni 2015;10895;10540;10020;685;9610;8580;700.0;1300;1115;555;160.0;35.0;405.0;1165.0;815.0;805.0;10.0;355.0;355.0;;;45.0;30.0;15.0;;;;;
509;Mannen;13 jaar;31 december 2015;11235;10905;10320;900;9735;8630;775.0;1410;1210;635;185.0;35.0;410.0;1175.0;780.0;775.0;;405.0;405.0;;;35.0;20.0;15.0;;;;;
510;Mannen;13 jaar;30 juni 2016;11825;11505;10750;1270;9950;8645;820.0;1470;1320;615;205.0;35.0;555.0;1180.0;745.0;735.0;10.0;435.0;435.0;;;50.0;35.0;10.0;;;;;
511;Mannen;13 jaar;31 december 2016;11815;11525;10785;1390;9885;8520;880.0;1540;1315;635;200.0;35.0;510.0;1150.0;715.0;710.0;;435.0;435.0;;;35.0;25.0;10.0;;;;;
512;Mannen;13 jaar;30 juni 2017;11675;11410;10660;1690;9615;8480;770.0;1360;1445;690;200.0;40.0;595.0;1145.0;705.0;695.0;10.0;440.0;440.0;;;45.0;35.0;10.0;;;;;
513;Mannen;13 jaar;31 december 2017;10975;10690;9940;1560;8975;7805;765.0;1350;1390;670;200.0;40.0;565.0;1110.0;680.0;670.0;10.0;430.0;425.0;;;30.0;25.0;;;;;;
514;Mannen;13 jaar;30 juni 2018;11550;11260;10575;1675;9515;8050;720.0;1730;1285;605;225.0;40.0;480.0;1155.0;720.0;710.0;10.0;435.0;430.0;;;30.0;25.0;;;;;;
515;Mannen;13 jaar;31 december 2018;11945;11655;10970;1670;9975;8495;740.0;1755;1275;600;205.0;40.0;495.0;1175.0;720.0;710.0;10.0;455.0;445.0;;;35.0;25.0;;;;;;
516;Mannen;13 jaar;30 juni 2019;11485;11180;10465;1880;9255;7650;690.0;1850;1300;610;180.0;45.0;515.0;1155.0;730.0;715.0;20.0;425.0;415.0;;;40.0;35.0;;;;;;
517;Mannen;13 jaar;31 december 2019;11485;11150;10495;1860;9265;7620;690.0;1950;1205;560;185.0;30.0;475.0;1200.0;800.0;780.0;20.0;400.0;390.0;;;45.0;35.0;10.0;;;;;
518;Mannen;13 jaar;30 juni 2020;10695;10360;9715;1785;8560;6945;655.0;1915;1180;595;150.0;25.0;460.0;1210.0;785.0;780.0;;425.0;415.0;;;45.0;45.0;;;;;;
519;Mannen;13 jaar;31 december 2020;10725;10385;9715;1640;8635;6990;680.0;1955;1170;590;155.0;25.0;460.0;1215.0;785.0;780.0;10.0;430.0;420.0;;;35.0;30.0;;;;;;
520;Mannen;14 jaar;31 maart 2015;10290;9830;9155;565;8790;7700;610.0;1380;1300;600;170.0;80.0;525.0;1305.0;915.0;905.0;10.0;390.0;385.0;;;225.0;180.0;40.0;;;;;
521;Mannen;14 jaar;30 juni 2015;10975;10555;9870;730;9400;8305;635.0;1430;1360;625;165.0;80.0;560.0;1290.0;900.0;890.0;10.0;390.0;390.0;;;225.0;175.0;45.0;10.0;;;;10.0
522;Mannen;14 jaar;31 december 2015;10770;10390;9800;980;9170;8070;685.0;1420;1250;545;175.0;80.0;515.0;1180.0;790.0;775.0;10.0;400.0;395.0;;;170.0;135.0;35.0;;;;;
523;Mannen;14 jaar;30 juni 2016;11110;10735;9980;1345;9110;7895;745.0;1405;1275;555;175.0;55.0;560.0;1130.0;735.0;730.0;;395.0;390.0;;;195.0;145.0;35.0;;;;;10.0
524;Mannen;14 jaar;31 december 2016;11280;10915;10110;1375;9235;7835;815.0;1595;1420;650;185.0;65.0;615.0;1215.0;760.0;750.0;10.0;450.0;445.0;;;160.0;120.0;35.0;;;;;10.0
525;Mannen;14 jaar;30 juni 2017;11825;11515;10685;1760;9600;8395;685.0;1505;1510;645;200.0;85.0;675.0;1245.0;755.0;745.0;10.0;490.0;485.0;;;165.0;125.0;35.0;;;;;
526;Mannen;14 jaar;31 december 2017;11310;11025;10160;1630;9115;7855;735.0;1515;1515;645;190.0;80.0;695.0;1180.0;710.0;700.0;10.0;470.0;470.0;;;165.0;140.0;25.0;;;;;
527;Mannen;14 jaar;30 juni 2018;11595;11315;10585;1730;9475;7965;660.0;1865;1375;620;205.0;65.0;550.0;1190.0;715.0;700.0;15.0;475.0;465.0;;;150.0;125.0;20.0;;;;;
528;Mannen;14 jaar;31 december 2018;11635;11325;10610;1645;9615;8140;660.0;1830;1355;600;200.0;65.0;550.0;1130.0;675.0;655.0;20.0;455.0;450.0;;;120.0;90.0;25.0;;;;;
529;Mannen;14 jaar;30 juni 2019;11555;11230;10440;1865;9265;7655;695.0;2030;1435;605;210.0;65.0;615.0;1195.0;735.0;725.0;15.0;455.0;445.0;;10.0;120.0;100.0;20.0;;;;;
530;Mannen;14 jaar;31 december 2019;11415;11045;10270;1790;9110;7475;625.0;1975;1375;605;205.0;55.0;565.0;1210.0;745.0;735.0;10.0;465.0;455.0;;;155.0;130.0;20.0;;;;;
531;Mannen;14 jaar;30 juni 2020;10550;10175;9430;1710;8300;6680;620.0;1915;1260;560;195.0;65.0;510.0;1235.0;780.0;775.0;;455.0;445.0;;10.0;170.0;140.0;35.0;;;;;
532;Mannen;14 jaar;31 december 2020;10445;10035;9300;1685;8190;6515;620.0;1925;1235;555;175.0;55.0;500.0;1290.0;855.0;840.0;15.0;435.0;425.0;;10.0;150.0;125.0;25.0;;;;;
533;Mannen;15 jaar;31 maart 2015;9960;9365;8670;555;8315;7190;500.0;1450;1435;555;170.0;125.0;670.0;1360.0;975.0;960.0;15.0;385.0;385.0;;;525.0;425.0;85.0;10.0;10.0;;20.0;20.0
534;Mannen;15 jaar;30 juni 2015;10350;9770;9115;725;8670;7540;550.0;1490;1425;550;170.0;130.0;650.0;1330.0;945.0;940.0;;390.0;385.0;;;530.0;430.0;80.0;15.0;10.0;;15.0;15.0
535;Mannen;15 jaar;31 december 2015;10800;10285;9630;1010;8970;7780;635.0;1580;1435;600;185.0;115.0;595.0;1235.0;840.0;835.0;;395.0;390.0;;;500.0;385.0;105.0;;;;;15.0
536;Mannen;15 jaar;30 juni 2016;11035;10555;9545;1385;8620;7340;625.0;1515;1680;625;195.0;155.0;810.0;1290.0;825.0;810.0;15.0;465.0;460.0;;;475.0;375.0;85.0;10.0;;;;25.0
537;Mannen;15 jaar;31 december 2016;11100;10645;9760;1500;8785;7460;700.0;1565;1475;550;195.0;125.0;700.0;1220.0;785.0;770.0;15.0;435.0;430.0;;;425.0;345.0;55.0;10.0;10.0;;;10.0
538;Mannen;15 jaar;30 juni 2017;11025;10585;9715;1600;8775;7615;625.0;1415;1555;540;175.0;135.0;775.0;1190.0;770.0;755.0;15.0;420.0;415.0;;;420.0;350.0;55.0;10.0;;;;
539;Mannen;15 jaar;31 december 2017;10815;10375;9420;1520;8510;7165;650.0;1550;1630;625;195.0;120.0;770.0;1310.0;815.0;795.0;20.0;495.0;490.0;;;385.0;305.0;70.0;;;;;
540;Mannen;15 jaar;30 juni 2018;11550;11110;10215;1760;9095;7575;570.0;1880;1540;590;235.0;125.0;660.0;1330.0;810.0;795.0;10.0;525.0;520.0;;;385.0;315.0;60.0;;;;;
541;Mannen;15 jaar;31 december 2018;11835;11415;10590;1695;9530;7915;675.0;1945;1415;565;200.0;105.0;605.0;1270.0;775.0;755.0;25.0;495.0;485.0;;;370.0;290.0;65.0;10.0;;;;
542;Mannen;15 jaar;30 juni 2019;11465;11040;10200;1850;9035;7355;625.0;2040;1550;650;190.0;110.0;650.0;1270.0;780.0;770.0;10.0;490.0;480.0;;;395.0;325.0;65.0;10.0;;;;
543;Mannen;15 jaar;31 december 2019;11230;10740;9905;1785;8740;7095;610.0;2030;1465;595;195.0;105.0;635.0;1275.0;805.0;790.0;15.0;470.0;460.0;;;380.0;295.0;65.0;10.0;10.0;;;
544;Mannen;15 jaar;30 juni 2020;10510;10015;9170;1755;8010;6400;600.0;1980;1425;595;190.0;90.0;625.0;1275.0;795.0;785.0;10.0;475.0;460.0;;10.0;360.0;295.0;75.0;15.0;;;;
545;Mannen;15 jaar;31 december 2020;10430;9970;9150;1630;8080;6360;585.0;1965;1375;600;185.0;105.0;550.0;1300.0;800.0;785.0;15.0;500.0;490.0;;10.0;370.0;305.0;65.0;15.0;;;;
546;Mannen;16 jaar;31 maart 2015;9440;8605;7735;495;7420;6360;460.0;1325;1615;530;150.0;190.0;815.0;1445.0;1030.0;1020.0;10.0;410.0;410.0;;;1000.0;845.0;140.0;15.0;15.0;;25.0;30.0
547;Mannen;16 jaar;30 juni 2015;9945;9190;8330;650;7925;6835;500.0;1415;1680;565;165.0;195.0;835.0;1415.0;1005.0;990.0;15.0;410.0;410.0;;;985.0;810.0;150.0;20.0;20.0;;25.0;25.0
548;Mannen;16 jaar;31 december 2015;10180;9435;8695;905;8140;6965;530.0;1505;1500;530;165.0;165.0;725.0;1330.0;915.0;900.0;15.0;420.0;420.0;;;915.0;745.0;155.0;15.0;10.0;;25.0;35.0
549;Mannen;16 jaar;30 juni 2016;10620;9920;8905;1305;8005;6705;535.0;1470;1670;545;170.0;160.0;870.0;1335.0;900.0;885.0;15.0;440.0;435.0;;;935.0;755.0;120.0;25.0;20.0;;;50.0
550;Mannen;16 jaar;31 december 2016;10850;10180;9160;1415;8155;6835;555.0;1575;1720;620;190.0;170.0;840.0;1320.0;850.0;845.0;;465.0;460.0;;;845.0;720.0;90.0;10.0;15.0;;;25.0
551;Mannen;16 jaar;30 juni 2017;10925;10295;9165;1605;8125;6995;520.0;1370;1910;630;190.0;210.0;980.0;1370.0;860.0;855.0;10.0;510.0;505.0;;;860.0;730.0;120.0;20.0;;;;
552;Mannen;16 jaar;31 december 2017;10475;9845;8820;1510;7870;6620;585.0;1450;1730;550;190.0;175.0;920.0;1300.0;840.0;825.0;10.0;460.0;455.0;;;780.0;640.0;120.0;20.0;10.0;;;
553;Mannen;16 jaar;30 juni 2018;10885;10235;9345;1620;8295;6850;515.0;1705;1505;510;175.0;150.0;715.0;1300.0;845.0;835.0;10.0;460.0;450.0;;;720.0;620.0;85.0;15.0;10.0;;;
554;Mannen;16 jaar;31 december 2018;11330;10775;9790;1575;8835;7295;525.0;1835;1605;580;220.0;160.0;715.0;1380.0;850.0;830.0;20.0;535.0;525.0;;;665.0;555.0;90.0;15.0;10.0;;;
555;Mannen;16 jaar;30 juni 2019;11170;10540;9475;1750;8335;6725;525.0;1925;1700;605;205.0;170.0;770.0;1430.0;885.0;860.0;25.0;545.0;535.0;;10.0;730.0;585.0;125.0;30.0;;;;
556;Mannen;16 jaar;31 december 2019;11200;10515;9605;1700;8515;6890;565.0;1970;1535;580;200.0;130.0;695.0;1370.0;840.0;830.0;10.0;530.0;515.0;;10.0;760.0;640.0;90.0;30.0;;;;
557;Mannen;16 jaar;30 juni 2020;10490;9825;8865;1570;7830;6285;515.0;1870;1530;605;175.0;125.0;675.0;1385.0;860.0;850.0;10.0;525.0;510.0;;10.0;745.0;630.0;130.0;25.0;;;;
558;Mannen;16 jaar;31 december 2020;10170;9500;8595;1550;7540;5925;510.0;1845;1490;585;175.0;110.0;680.0;1380.0;885.0;865.0;20.0;495.0;485.0;;;660.0;545.0;110.0;25.0;10.0;;;
559;Mannen;17 jaar;31 maart 2015;8950;7685;6765;425;6460;5475;350.0;1200;1620;495;135.0;150.0;885.0;1605.0;1140.0;1135.0;;465.0;460.0;;;1530.0;1305.0;220.0;30.0;10.0;;30.0;30.0
560;Mannen;17 jaar;30 juni 2015;9380;8180;7320;570;6925;5945;415.0;1230;1585;475;135.0;135.0;890.0;1495.0;1040.0;1030.0;;455.0;450.0;;;1525.0;1290.0;220.0;35.0;25.0;;20.0;30.0
561;Mannen;17 jaar;31 december 2015;9805;8710;7905;840;7340;6270;450.0;1350;1655;495;165.0;170.0;910.0;1400.0;935.0;935.0;;465.0;460.0;;;1405.0;1170.0;215.0;40.0;10.0;;20.0;30.0
562;Mannen;17 jaar;30 juni 2016;10045;9060;7885;1135;7090;5985;460.0;1260;1830;575;155.0;165.0;1015.0;1315.0;840.0;830.0;10.0;475.0;470.0;;;1405.0;1175.0;180.0;25.0;15.0;;;45.0
563;Mannen;17 jaar;31 december 2016;10320;9370;8290;1240;7430;6160;500.0;1405;1710;520;170.0;145.0;960.0;1305.0;825.0;815.0;10.0;480.0;470.0;10.0;;1300.0;1100.0;140.0;30.0;15.0;;;35.0
564;Mannen;17 jaar;30 juni 2017;10475;9580;8490;1475;7495;6395;430.0;1325;1820;520;175.0;160.0;1035.0;1340.0;865.0;855.0;;480.0;470.0;;;1290.0;1070.0;175.0;45.0;15.0;;;
565;Mannen;17 jaar;31 december 2017;10295;9390;8235;1420;7265;6065;440.0;1360;1880;595;175.0;190.0;1010.0;1330.0;835.0;830.0;10.0;495.0;485.0;;;1240.0;1090.0;115.0;40.0;15.0;;;
566;Mannen;17 jaar;30 juni 2018;10660;9785;8655;1505;7645;6265;415.0;1605;1770;595;200.0;160.0;870.0;1350.0;805.0;795.0;;545.0;540.0;;;1195.0;1025.0;135.0;30.0;15.0;;;
567;Mannen;17 jaar;31 december 2018;10900;10040;9025;1470;8060;6675;475.0;1625;1650;500;190.0;160.0;860.0;1350.0;835.0;825.0;15.0;515.0;505.0;;;1115.0;940.0;135.0;30.0;15.0;;;
568;Mannen;17 jaar;30 juni 2019;10440;9580;8570;1495;7600;6105;480.0;1740;1645;505;170.0;130.0;895.0;1335.0;840.0;825.0;15.0;495.0;480.0;10.0;10.0;1095.0;925.0;150.0;35.0;15.0;;;
569;Mannen;17 jaar;31 december 2019;10645;9770;8715;1490;7750;6260;460.0;1740;1630;560;185.0;130.0;825.0;1420.0;860.0;845.0;15.0;565.0;550.0;;10.0;1065.0;910.0;125.0;30.0;10.0;;;
570;Mannen;17 jaar;30 juni 2020;10115;9165;8070;1415;7135;5585;450.0;1750;1610;550;185.0;135.0;815.0;1445.0;865.0;850.0;15.0;580.0;565.0;;15.0;1090.0;905.0;165.0;50.0;10.0;;;
571;Mannen;17 jaar;31 december 2020;9960;9115;8075;1445;7100;5600;470.0;1720;1585;560;170.0;125.0;790.0;1410.0;855.0;845.0;10.0;550.0;535.0;;15.0;1055.0;900.0;135.0;35.0;10.0;;;
572;Mannen;18 jaar;31 maart 2015;3055;1705;1375;175;1220;745;75.0;485;495;125;45.0;;335.0;;;;;;;;;1590.0;1435.0;130.0;25.0;10.0;;30.0;30.0
573;Mannen;18 jaar;30 juni 2015;3845;2595;2235;225;2045;1410;130.0;645;590;135;65.0;20.0;385.0;;;;;;;;;1570.0;1415.0;140.0;30.0;10.0;;35.0;35.0
574;Mannen;18 jaar;31 december 2015;5540;4430;3980;415;3635;2815;235.0;850;750;160;80.0;25.0;505.0;;;;;;;;;1605.0;1415.0;170.0;45.0;;;35.0;25.0
575;Mannen;18 jaar;30 juni 2016;4545;3490;2970;610;2415;1800;155.0;575;670;145;80.0;20.0;440.0;;;;;;;;;1460.0;1295.0;115.0;35.0;;;10.0;35.0
576;Mannen;18 jaar;31 december 2016;5800;4885;4240;745;3585;2795;245.0;775;875;200;90.0;20.0;580.0;;;;;;;;;1385.0;1240.0;100.0;20.0;;;;30.0
577;Mannen;18 jaar;30 juni 2017;4885;3920;3320;880;2550;1960;165.0;575;810;210;100.0;15.0;500.0;;;;;;;;;1365.0;1210.0;135.0;20.0;;;;
578;Mannen;18 jaar;31 december 2017;5565;4680;3945;880;3200;2405;240.0;750;970;185;115.0;35.0;645.0;;;;;;;;;1320.0;1155.0;140.0;30.0;10.0;;;
579;Mannen;18 jaar;30 juni 2018;4910;3980;3365;830;2650;1940;145.0;700;790;225;105.0;20.0;450.0;;;;;;;;;1335.0;1185.0;115.0;25.0;10.0;;;
580;Mannen;18 jaar;31 december 2018;6315;5460;4655;895;3930;3040;190.0;900;1025;390;115.0;15.0;530.0;;;;;;;;;1300.0;1150.0;115.0;30.0;;;10.0;
581;Mannen;18 jaar;30 juni 2019;4785;3925;3045;695;2450;1685;200.0;705;1075;470;115.0;15.0;495.0;;;;;;;;;1260.0;1115.0;115.0;30.0;;;;
582;Mannen;18 jaar;31 december 2019;5700;4900;4135;830;3450;2535;235.0;880;1025;390;110.0;25.0;525.0;;;;;;;;;1235.0;1090.0;115.0;30.0;10.0;;;
583;Mannen;18 jaar;30 juni 2020;4330;3555;2845;745;2195;1545;155.0;640;875;385;75.0;15.0;410.0;;;;;;;;;1190.0;1045.0;145.0;25.0;;;;
584;Mannen;18 jaar;31 december 2020;4745;3990;3210;815;2515;1780;185.0;690;965;455;115.0;15.0;400.0;;;;;;;;;1120.0;985.0;115.0;30.0;;;;
585;Mannen;19 jaar of ouder;31 maart 2015;2060;1045;820;210;615;230;55.0;375;285;45;25.0;;215.0;;;;;;;;;1110.0;1070.0;30.0;15.0;;;;
586;Mannen;19 jaar of ouder;30 juni 2015;2305;1220;990;280;715;295;60.0;415;295;40;25.0;;225.0;;;;;;;;;1175.0;1130.0;35.0;10.0;;;10.0;
587;Mannen;19 jaar of ouder;31 december 2015;2870;1615;1330;380;960;440;70.0;515;365;60;30.0;;275.0;;;;;;;;;1385.0;1320.0;55.0;15.0;;;25.0;
588;Mannen;19 jaar of ouder;30 juni 2016;3305;2255;1970;845;1145;715;70.0;405;305;60;40.0;;210.0;;;;;;;;;1230.0;1180.0;35.0;10.0;;;;10.0
589;Mannen;19 jaar of ouder;31 december 2016;4070;3120;2735;970;1790;1295;100.0;460;425;85;55.0;;290.0;;;;;;;;;1195.0;1145.0;30.0;15.0;;;;
590;Mannen;19 jaar of ouder;30 juni 2017;4205;3265;2860;1080;1810;1455;65.0;345;470;90;45.0;;340.0;;;;;;;;;1180.0;1100.0;70.0;10.0;;;;
591;Mannen;19 jaar of ouder;31 december 2017;4965;4035;3515;1140;2410;1965;90.0;430;595;110;55.0;;425.0;;;;;;;;;1200.0;1095.0;95.0;15.0;;;;
592;Mannen;19 jaar of ouder;30 juni 2018;4050;3125;2685;1100;1615;1270;60.0;320;490;120;55.0;10.0;310.0;;;;;;;;;1160.0;1070.0;80.0;10.0;;;;
593;Mannen;19 jaar of ouder;31 december 2018;4855;3965;3420;1275;2180;1725;90.0;420;620;160;70.0;;385.0;;;;;;;;;1165.0;1060.0;85.0;15.0;;;;
594;Mannen;19 jaar of ouder;30 juni 2019;4185;3240;2575;830;1765;1345;80.0;385;730;285;65.0;;375.0;;;;;;;;;1185.0;1100.0;80.0;15.0;;;;
595;Mannen;19 jaar of ouder;31 december 2019;5040;4105;3200;945;2290;1670;120.0;565;995;445;80.0;;475.0;;;;;;;;;1230.0;1135.0;80.0;15.0;;;;
596;Mannen;19 jaar of ouder;30 juni 2020;5105;4105;3155;1070;2115;1560;105.0;505;1050;565;85.0;;405.0;;;;;;;;;1300.0;1230.0;60.0;25.0;;;;
597;Mannen;19 jaar of ouder;31 december 2020;5540;4610;3555;1115;2475;1850;125.0;560;1160;625;100.0;;435.0;;;;;;;;;1255.0;1170.0;75.0;20.0;;;;
598;Mannen;0 tot 4 jaar;31 maart 2015;5785;4895;4110;805;3430;1925;995.0;1260;1065;975;30.0;;65.0;1890.0;1600.0;1565.0;35.0;290.0;260.0;30.0;;;;;;;;;
599;Mannen;0 tot 4 jaar;30 juni 2015;6045;5200;4465;965;3650;2025;1020.0;1325;1035;940;35.0;;70.0;1845.0;1555.0;1505.0;50.0;295.0;265.0;30.0;;;;;;;;;
600;Mannen;0 tot 4 jaar;31 december 2015;5970;5160;4475;1115;3530;1895;900.0;1315;990;900;35.0;;65.0;1790.0;1480.0;1435.0;45.0;320.0;290.0;30.0;;;;;;;;;
601;Mannen;0 tot 4 jaar;30 juni 2016;7010;6310;5220;1885;3610;1855;955.0;1380;1295;955;50.0;;320.0;1805.0;1475.0;1435.0;40.0;335.0;315.0;20.0;;;;;;;;;
602;Mannen;0 tot 4 jaar;31 december 2016;7220;6550;5470;2110;3615;1885;910.0;1410;1315;950;70.0;;325.0;1745.0;1420.0;1370.0;50.0;325.0;295.0;25.0;;;;;;;;;
603;Mannen;0 tot 4 jaar;30 juni 2017;8425;7850;6845;2910;4440;2325;1165.0;1755;1315;980;55.0;;320.0;1725.0;1390.0;1355.0;35.0;330.0;310.0;15.0;;;;;;;;;
604;Mannen;0 tot 4 jaar;31 december 2017;7675;7090;6160;2325;4295;2225;1075.0;1760;1230;925;50.0;;290.0;1690.0;1380.0;1345.0;35.0;310.0;290.0;15.0;;;;;;;;;
605;Mannen;0 tot 4 jaar;30 juni 2018;8465;7875;6925;2405;4955;2435;1325.0;2040;1225;910;85.0;;250.0;1745.0;1420.0;1380.0;40.0;330.0;305.0;15.0;;;;;;;;;
606;Mannen;0 tot 4 jaar;31 december 2018;8200;7560;6675;2315;4770;2395;1165.0;1980;1125;835;85.0;;235.0;1715.0;1410.0;1375.0;35.0;305.0;275.0;25.0;;;;;;;;;
607;Mannen;0 tot 4 jaar;30 juni 2019;8820;8205;7395;2640;5325;2475;1430.0;2255;1060;865;85.0;;130.0;1780.0;1465.0;1420.0;45.0;310.0;280.0;30.0;;;;;;;;;
608;Mannen;0 tot 4 jaar;31 december 2019;8415;7740;7035;2360;5150;2525;1335.0;2095;925;740;70.0;;130.0;1695.0;1400.0;1335.0;65.0;300.0;275.0;25.0;;;;;;;;;
609;Mannen;0 tot 4 jaar;30 juni 2020;8255;7605;6905;2330;5045;2360;1360.0;2105;925;715;90.0;;140.0;1680.0;1405.0;1355.0;50.0;275.0;250.0;25.0;;;;;;;;;
610;Mannen;0 tot 4 jaar;31 december 2020;8085;7440;6745;2130;5075;2510;1375.0;2030;925;730;85.0;;130.0;1660.0;1385.0;1335.0;55.0;275.0;250.0;20.0;;;;;;;;;
611;Mannen;4 tot 12 jaar;31 maart 2015;75840;73375;70255;3995;67525;59055;6270.0;9225;6225;4295;650.0;65.0;1380.0;7730.0;5775.0;5740.0;35.0;1960.0;1950.0;15.0;;;;;;;;;
612;Mannen;4 tot 12 jaar;30 juni 2015;79425;77200;74175;5215;70745;61990;6780.0;9640;6250;4340;665.0;70.0;1360.0;7500.0;5540.0;5500.0;45.0;1970.0;1960.0;10.0;;;;;;;;;
613;Mannen;4 tot 12 jaar;31 december 2015;77650;75645;72710;6530;68275;59295;6890.0;9810;6055;4220;640.0;65.0;1315.0;6975.0;5005.0;4965.0;45.0;2000.0;1990.0;10.0;;;;;;;;;
614;Mannen;4 tot 12 jaar;30 juni 2016;82265;80470;76420;10060;69335;59260;6760.0;10200;6900;4300;730.0;50.0;2080.0;6915.0;4830.0;4760.0;70.0;2090.0;2075.0;15.0;;;;;;;;;
615;Mannen;4 tot 12 jaar;31 december 2016;80385;78530;74470;10920;66735;56135;6885.0;10675;6925;4240;760.0;45.0;2150.0;6925.0;4835.0;4770.0;60.0;2095.0;2080.0;10.0;;;;;;;;;
616;Mannen;4 tot 12 jaar;30 juni 2017;85560;83845;79955;15020;69680;59745;7210.0;10165;7255;4325;770.0;50.0;2390.0;7015.0;4890.0;4835.0;55.0;2125.0;2100.0;20.0;10.0;;;;;;;;
617;Mannen;4 tot 12 jaar;31 december 2017;81505;79620;75645;14035;66045;55615;7245.0;10495;7210;4285;750.0;40.0;2410.0;7095.0;5000.0;4935.0;65.0;2095.0;2070.0;15.0;10.0;;;;;;;;
618;Mannen;4 tot 12 jaar;30 juni 2018;88725;86945;83495;14030;74580;60575;8095.0;14425;6605;4010;950.0;40.0;1810.0;7215.0;5130.0;5060.0;70.0;2085.0;2050.0;20.0;15.0;;;;;;;;
619;Mannen;4 tot 12 jaar;31 december 2018;88880;86980;83640;13640;75055;60895;8075.0;14670;6500;3930;910.0;30.0;1840.0;7325.0;5250.0;5175.0;75.0;2080.0;2055.0;10.0;15.0;;;;;;;;
