ID;Leeftijd;TweedeNationaliteit;Perioden;PersonenMetNederlandseNationaliteit_1;MannenMetNederlandseNationaliteit_2;VrouwenMetNederlandseNationaliteit_3
367;Totaal alle leeftijden;52;2008;31043.0;14203.0;16840.0
368;Totaal alle leeftijden;52;2009;31496.0;14426.0;17070.0
369;Totaal alle leeftijden;52;2010;31800.0;14536.0;17264.0
370;Totaal alle leeftijden;52;2011;32400.0;14834.0;17566.0
371;Totaal alle leeftijden;52;2012;32925.0;15129.0;17796.0
372;Totaal alle leeftijden;52;2013;33531.0;15441.0;18090.0
373;Totaal alle leeftijden;52;2014;33956.0;15663.0;18293.0
374;Totaal alle leeftijden;202;1998;1.0;0.0;1.0
375;Totaal alle leeftijden;202;1999;2.0;1.0;1.0
376;Totaal alle leeftijden;202;2000;2.0;1.0;1.0
377;Totaal alle leeftijden;202;2001;4.0;2.0;2.0
378;Totaal alle leeftijden;202;2002;4.0;2.0;2.0
379;Totaal alle leeftijden;202;2003;4.0;2.0;2.0
380;Totaal alle leeftijden;202;2004;4.0;2.0;2.0
381;Totaal alle leeftijden;202;2005;6.0;2.0;4.0
382;Totaal alle leeftijden;202;2006;6.0;2.0;4.0
383;Totaal alle leeftijden;202;2007;6.0;2.0;4.0
384;Totaal alle leeftijden;202;2008;9.0;3.0;6.0
385;Totaal alle leeftijden;202;2009;9.0;3.0;6.0
386;Totaal alle leeftijden;202;2010;10.0;5.0;5.0
387;Totaal alle leeftijden;202;2011;10.0;5.0;5.0
388;Totaal alle leeftijden;202;2012;11.0;5.0;6.0
389;Totaal alle leeftijden;202;2013;11.0;5.0;6.0
390;Totaal alle leeftijden;202;2014;11.0;5.0;6.0
391;Totaal alle leeftijden;345;1998;718.0;405.0;313.0
392;Totaal alle leeftijden;345;1999;798.0;457.0;341.0
393;Totaal alle leeftijden;345;2000;912.0;511.0;401.0
394;Totaal alle leeftijden;345;2001;955.0;534.0;421.0
395;Totaal alle leeftijden;345;2002;1002.0;562.0;440.0
396;Totaal alle leeftijden;345;2003;1058.0;589.0;469.0
397;Totaal alle leeftijden;345;2004;1084.0;589.0;495.0
398;Totaal alle leeftijden;345;2005;1074.0;578.0;496.0
399;Totaal alle leeftijden;345;2006;1082.0;572.0;510.0
400;Totaal alle leeftijden;345;2007;1076.0;560.0;516.0
401;Totaal alle leeftijden;345;2008;1064.0;545.0;519.0
402;Totaal alle leeftijden;345;2009;1067.0;537.0;530.0
403;Totaal alle leeftijden;345;2010;1061.0;527.0;534.0
404;Totaal alle leeftijden;345;2011;1073.0;531.0;542.0
405;Totaal alle leeftijden;345;2012;1085.0;538.0;547.0
406;Totaal alle leeftijden;345;2013;1104.0;543.0;561.0
407;Totaal alle leeftijden;345;2014;1136.0;570.0;566.0
408;Totaal alle leeftijden;111;1998;47.0;26.0;21.0
409;Totaal alle leeftijden;111;1999;61.0;32.0;29.0
410;Totaal alle leeftijden;111;2000;73.0;38.0;35.0
411;Totaal alle leeftijden;111;2001;79.0;44.0;35.0
412;Totaal alle leeftijden;111;2002;91.0;53.0;38.0
413;Totaal alle leeftijden;111;2003;96.0;58.0;38.0
414;Totaal alle leeftijden;111;2004;99.0;59.0;40.0
415;Totaal alle leeftijden;111;2005;103.0;62.0;41.0
416;Totaal alle leeftijden;111;2006;115.0;68.0;47.0
417;Totaal alle leeftijden;111;2007;121.0;72.0;49.0
418;Totaal alle leeftijden;111;2008;122.0;72.0;50.0
419;Totaal alle leeftijden;111;2009;130.0;75.0;55.0
420;Totaal alle leeftijden;111;2010;134.0;73.0;61.0
421;Totaal alle leeftijden;111;2011;133.0;71.0;62.0
422;Totaal alle leeftijden;111;2012;150.0;79.0;71.0
423;Totaal alle leeftijden;111;2013;155.0;82.0;73.0
424;Totaal alle leeftijden;111;2014;168.0;92.0;76.0
425;Totaal alle leeftijden;302;1998;1.0;1.0;0.0
426;Totaal alle leeftijden;302;1999;1.0;0.0;1.0
427;Totaal alle leeftijden;302;2000;1.0;0.0;1.0
428;Totaal alle leeftijden;302;2001;1.0;0.0;1.0
429;Totaal alle leeftijden;302;2002;1.0;0.0;1.0
430;Totaal alle leeftijden;302;2003;1.0;0.0;1.0
431;Totaal alle leeftijden;302;2004;1.0;0.0;1.0
432;Totaal alle leeftijden;302;2005;2.0;1.0;1.0
433;Totaal alle leeftijden;302;2006;2.0;1.0;1.0
434;Totaal alle leeftijden;302;2007;2.0;1.0;1.0
435;Totaal alle leeftijden;302;2008;2.0;1.0;1.0
436;Totaal alle leeftijden;302;2009;2.0;1.0;1.0
437;Totaal alle leeftijden;302;2010;1.0;0.0;1.0
438;Totaal alle leeftijden;302;2011;1.0;0.0;1.0
439;Totaal alle leeftijden;302;2012;1.0;0.0;1.0
440;Totaal alle leeftijden;302;2013;1.0;0.0;1.0
441;Totaal alle leeftijden;302;2014;2.0;1.0;1.0
442;Totaal alle leeftijden;252;1998;110.0;59.0;51.0
443;Totaal alle leeftijden;252;1999;110.0;58.0;52.0
444;Totaal alle leeftijden;252;2000;112.0;59.0;53.0
445;Totaal alle leeftijden;252;2001;117.0;61.0;56.0
446;Totaal alle leeftijden;252;2002;125.0;66.0;59.0
447;Totaal alle leeftijden;252;2003;123.0;63.0;60.0
448;Totaal alle leeftijden;252;2004;126.0;64.0;62.0
449;Totaal alle leeftijden;252;2005;130.0;66.0;64.0
450;Totaal alle leeftijden;252;2006;133.0;70.0;63.0
451;Totaal alle leeftijden;252;2007;134.0;68.0;66.0
452;Totaal alle leeftijden;252;2008;150.0;74.0;76.0
453;Totaal alle leeftijden;252;2009;163.0;78.0;85.0
454;Totaal alle leeftijden;252;2010;180.0;86.0;94.0
455;Totaal alle leeftijden;252;2011;190.0;89.0;101.0
456;Totaal alle leeftijden;252;2012;211.0;101.0;110.0
457;Totaal alle leeftijden;252;2013;236.0;108.0;128.0
458;Totaal alle leeftijden;252;2014;242.0;114.0;128.0
459;Totaal alle leeftijden;29;1998;2284.0;1093.0;1191.0
460;Totaal alle leeftijden;29;1999;6300.0;3063.0;3237.0
461;Totaal alle leeftijden;29;2000;11771.0;5875.0;5896.0
462;Totaal alle leeftijden;29;2001;14418.0;7246.0;7172.0
463;Totaal alle leeftijden;29;2002;15008.0;7522.0;7486.0
464;Totaal alle leeftijden;29;2003;15251.0;7645.0;7606.0
465;Totaal alle leeftijden;29;2004;15620.0;7812.0;7808.0
466;Totaal alle leeftijden;29;2005;15771.0;7850.0;7921.0
467;Totaal alle leeftijden;29;2006;15856.0;7889.0;7967.0
468;Totaal alle leeftijden;29;2007;15966.0;7934.0;8032.0
469;Totaal alle leeftijden;29;2008;16063.0;7984.0;8079.0
470;Totaal alle leeftijden;29;2009;16035.0;7957.0;8078.0
471;Totaal alle leeftijden;29;2010;16700.0;8265.0;8435.0
472;Totaal alle leeftijden;29;2011;16834.0;8335.0;8499.0
473;Totaal alle leeftijden;29;2012;16798.0;8286.0;8512.0
474;Totaal alle leeftijden;29;2013;16692.0;8226.0;8466.0
475;Totaal alle leeftijden;29;2014;16741.0;8235.0;8506.0
476;Totaal alle leeftijden;105;1998;24.0;9.0;15.0
477;Totaal alle leeftijden;105;1999;24.0;8.0;16.0
478;Totaal alle leeftijden;105;2000;25.0;8.0;17.0
479;Totaal alle leeftijden;105;2001;26.0;9.0;17.0
480;Totaal alle leeftijden;105;2002;27.0;10.0;17.0
481;Totaal alle leeftijden;105;2003;28.0;11.0;17.0
482;Totaal alle leeftijden;105;2004;28.0;12.0;16.0
483;Totaal alle leeftijden;105;2005;28.0;12.0;16.0
484;Totaal alle leeftijden;105;2006;25.0;11.0;14.0
485;Totaal alle leeftijden;105;2007;26.0;11.0;15.0
486;Totaal alle leeftijden;105;2008;28.0;13.0;15.0
487;Totaal alle leeftijden;105;2009;28.0;13.0;15.0
488;Totaal alle leeftijden;105;2010;28.0;12.0;16.0
489;Totaal alle leeftijden;105;2011;30.0;13.0;17.0
490;Totaal alle leeftijden;105;2012;34.0;17.0;17.0
491;Totaal alle leeftijden;105;2013;35.0;19.0;16.0
492;Totaal alle leeftijden;105;2014;36.0;19.0;17.0
493;Totaal alle leeftijden;253;1998;3505.0;1669.0;1836.0
494;Totaal alle leeftijden;253;1999;3831.0;1800.0;2031.0
495;Totaal alle leeftijden;253;2000;4136.0;1939.0;2197.0
496;Totaal alle leeftijden;253;2001;4423.0;2045.0;2378.0
497;Totaal alle leeftijden;253;2002;4772.0;2167.0;2605.0
498;Totaal alle leeftijden;253;2003;5042.0;2240.0;2802.0
499;Totaal alle leeftijden;253;2004;5254.0;2320.0;2934.0
500;Totaal alle leeftijden;253;2005;5436.0;2377.0;3059.0
501;Totaal alle leeftijden;253;2006;5583.0;2407.0;3176.0
502;Totaal alle leeftijden;253;2007;5760.0;2448.0;3312.0
503;Totaal alle leeftijden;253;2008;5923.0;2494.0;3429.0
504;Totaal alle leeftijden;253;2009;6151.0;2552.0;3599.0
505;Totaal alle leeftijden;253;2010;6245.0;2550.0;3695.0
506;Totaal alle leeftijden;253;2011;6482.0;2597.0;3885.0
507;Totaal alle leeftijden;253;2012;6785.0;2681.0;4104.0
508;Totaal alle leeftijden;253;2013;7076.0;2736.0;4340.0
509;Totaal alle leeftijden;253;2014;7211.0;2759.0;4452.0
510;Totaal alle leeftijden;Brits;1998;38257.0;16938.0;21319.0
511;Totaal alle leeftijden;Brits;1999;39279.0;17504.0;21775.0
512;Totaal alle leeftijden;Brits;2000;39889.0;17857.0;22032.0
513;Totaal alle leeftijden;Brits;2001;40596.0;18230.0;22366.0
514;Totaal alle leeftijden;Brits;2002;41181.0;18556.0;22625.0
515;Totaal alle leeftijden;Brits;2003;41925.0;18954.0;22971.0
516;Totaal alle leeftijden;Brits;2004;42511.0;19321.0;23190.0
517;Totaal alle leeftijden;Brits;2005;43000.0;19620.0;23380.0
518;Totaal alle leeftijden;Brits;2006;43266.0;19783.0;23483.0
519;Totaal alle leeftijden;Brits;2007;43408.0;19910.0;23498.0
520;Totaal alle leeftijden;Brits;2008;43505.0;20009.0;23496.0
521;Totaal alle leeftijden;Brits;2009;43713.0;20182.0;23531.0
522;Totaal alle leeftijden;Brits;2010;44252.0;20513.0;23739.0
523;Totaal alle leeftijden;Brits;2011;44569.0;20723.0;23846.0
524;Totaal alle leeftijden;Brits;2012;44778.0;20859.0;23919.0
525;Totaal alle leeftijden;Brits;2013;44999.0;20977.0;24022.0
526;Totaal alle leeftijden;Brits;2014;45103.0;21044.0;24059.0
527;Totaal alle leeftijden;304;1998;1.0;0.0;1.0
528;Totaal alle leeftijden;304;1999;1.0;0.0;1.0
529;Totaal alle leeftijden;304;2000;1.0;0.0;1.0
530;Totaal alle leeftijden;304;2001;1.0;0.0;1.0
531;Totaal alle leeftijden;304;2002;1.0;0.0;1.0
532;Totaal alle leeftijden;304;2003;1.0;0.0;1.0
533;Totaal alle leeftijden;304;2004;1.0;0.0;1.0
534;Totaal alle leeftijden;304;2005;1.0;0.0;1.0
535;Totaal alle leeftijden;304;2006;1.0;0.0;1.0
536;Totaal alle leeftijden;304;2007;1.0;0.0;1.0
537;Totaal alle leeftijden;304;2008;1.0;0.0;1.0
538;Totaal alle leeftijden;304;2009;1.0;0.0;1.0
539;Totaal alle leeftijden;304;2010;2.0;1.0;1.0
540;Totaal alle leeftijden;304;2011;2.0;1.0;1.0
541;Totaal alle leeftijden;304;2012;2.0;1.0;1.0
542;Totaal alle leeftijden;304;2013;2.0;1.0;1.0
543;Totaal alle leeftijden;304;2014;2.0;1.0;1.0
544;Totaal alle leeftijden;53;1998;784.0;328.0;456.0
545;Totaal alle leeftijden;53;1999;882.0;363.0;519.0
546;Totaal alle leeftijden;53;2000;958.0;390.0;568.0
547;Totaal alle leeftijden;53;2001;1024.0;411.0;613.0
548;Totaal alle leeftijden;53;2002;1112.0;449.0;663.0
549;Totaal alle leeftijden;53;2003;1231.0;499.0;732.0
550;Totaal alle leeftijden;53;2004;1324.0;540.0;784.0
551;Totaal alle leeftijden;53;2005;1442.0;581.0;861.0
552;Totaal alle leeftijden;53;2006;1587.0;636.0;951.0
553;Totaal alle leeftijden;53;2007;1760.0;685.0;1075.0
554;Totaal alle leeftijden;53;2008;1896.0;723.0;1173.0
555;Totaal alle leeftijden;53;2009;2042.0;774.0;1268.0
556;Totaal alle leeftijden;53;2010;2051.0;792.0;1259.0
557;Totaal alle leeftijden;53;2011;2218.0;857.0;1361.0
558;Totaal alle leeftijden;53;2012;2405.0;946.0;1459.0
559;Totaal alle leeftijden;53;2013;2646.0;1053.0;1593.0
560;Totaal alle leeftijden;53;2014;2853.0;1175.0;1678.0
561;Totaal alle leeftijden;106;1998;61.0;26.0;35.0
562;Totaal alle leeftijden;106;1999;59.0;25.0;34.0
563;Totaal alle leeftijden;106;2000;70.0;29.0;41.0
564;Totaal alle leeftijden;106;2001;74.0;30.0;44.0
565;Totaal alle leeftijden;106;2002;84.0;35.0;49.0
566;Totaal alle leeftijden;106;2003;92.0;38.0;54.0
567;Totaal alle leeftijden;106;2004;98.0;40.0;58.0
568;Totaal alle leeftijden;106;2005;105.0;42.0;63.0
569;Totaal alle leeftijden;106;2006;108.0;46.0;62.0
570;Totaal alle leeftijden;106;2007;110.0;46.0;64.0
571;Totaal alle leeftijden;106;2008;113.0;50.0;63.0
572;Totaal alle leeftijden;106;2009;119.0;52.0;67.0
573;Totaal alle leeftijden;106;2010;134.0;63.0;71.0
574;Totaal alle leeftijden;106;2011;144.0;68.0;76.0
575;Totaal alle leeftijden;106;2012;173.0;86.0;87.0
576;Totaal alle leeftijden;106;2013;184.0;89.0;95.0
577;Totaal alle leeftijden;106;2014;202.0;98.0;104.0
578;Totaal alle leeftijden;104;1998;6.0;3.0;3.0
579;Totaal alle leeftijden;104;1999;6.0;3.0;3.0
580;Totaal alle leeftijden;104;2000;7.0;4.0;3.0
581;Totaal alle leeftijden;104;2001;7.0;4.0;3.0
582;Totaal alle leeftijden;104;2002;8.0;4.0;4.0
583;Totaal alle leeftijden;104;2003;14.0;5.0;9.0
584;Totaal alle leeftijden;104;2004;17.0;6.0;11.0
585;Totaal alle leeftijden;104;2005;28.0;10.0;18.0
586;Totaal alle leeftijden;104;2006;49.0;21.0;28.0
587;Totaal alle leeftijden;104;2007;84.0;39.0;45.0
588;Totaal alle leeftijden;104;2008;108.0;49.0;59.0
589;Totaal alle leeftijden;104;2009;128.0;58.0;70.0
590;Totaal alle leeftijden;104;2010;168.0;80.0;88.0
591;Totaal alle leeftijden;104;2011;199.0;102.0;97.0
592;Totaal alle leeftijden;104;2012;228.0;109.0;119.0
593;Totaal alle leeftijden;104;2013;291.0;136.0;155.0
594;Totaal alle leeftijden;104;2014;359.0;167.0;192.0
595;Totaal alle leeftijden;305;1998;602.0;302.0;300.0
596;Totaal alle leeftijden;305;1999;620.0;311.0;309.0
597;Totaal alle leeftijden;305;2000;635.0;317.0;318.0
598;Totaal alle leeftijden;305;2001;653.0;325.0;328.0
599;Totaal alle leeftijden;305;2002;665.0;327.0;338.0
600;Totaal alle leeftijden;305;2003;689.0;335.0;354.0
601;Totaal alle leeftijden;305;2004;697.0;340.0;357.0
602;Totaal alle leeftijden;305;2005;706.0;340.0;366.0
603;Totaal alle leeftijden;305;2006;725.0;348.0;377.0
604;Totaal alle leeftijden;305;2007;747.0;355.0;392.0
605;Totaal alle leeftijden;305;2008;764.0;365.0;399.0
606;Totaal alle leeftijden;305;2009;792.0;375.0;417.0
607;Totaal alle leeftijden;305;2010;813.0;380.0;433.0
608;Totaal alle leeftijden;305;2011;842.0;393.0;449.0
609;Totaal alle leeftijden;305;2012;873.0;404.0;469.0
610;Totaal alle leeftijden;305;2013;898.0;417.0;481.0
611;Totaal alle leeftijden;305;2014;916.0;429.0;487.0
612;Totaal alle leeftijden;204;1998;6398.0;3097.0;3301.0
613;Totaal alle leeftijden;204;1999;6675.0;3233.0;3442.0
614;Totaal alle leeftijden;204;2000;6880.0;3344.0;3536.0
615;Totaal alle leeftijden;204;2001;7101.0;3433.0;3668.0
616;Totaal alle leeftijden;204;2002;7284.0;3513.0;3771.0
617;Totaal alle leeftijden;204;2003;7498.0;3616.0;3882.0
618;Totaal alle leeftijden;204;2004;7640.0;3691.0;3949.0
619;Totaal alle leeftijden;204;2005;7837.0;3798.0;4039.0
620;Totaal alle leeftijden;204;2006;8015.0;3887.0;4128.0
621;Totaal alle leeftijden;204;2007;8130.0;3959.0;4171.0
622;Totaal alle leeftijden;204;2008;8281.0;4034.0;4247.0
623;Totaal alle leeftijden;204;2009;8517.0;4157.0;4360.0
624;Totaal alle leeftijden;204;2010;8747.0;4263.0;4484.0
625;Totaal alle leeftijden;204;2011;9004.0;4384.0;4620.0
626;Totaal alle leeftijden;204;2012;9207.0;4496.0;4711.0
627;Totaal alle leeftijden;204;2013;9421.0;4592.0;4829.0
628;Totaal alle leeftijden;204;2014;9550.0;4651.0;4899.0
629;Totaal alle leeftijden;108;1998;0.0;0.0;0.0
630;Totaal alle leeftijden;108;1999;0.0;0.0;0.0
631;Totaal alle leeftijden;108;2000;0.0;0.0;0.0
632;Totaal alle leeftijden;108;2001;1.0;1.0;0.0
633;Totaal alle leeftijden;108;2002;1.0;1.0;0.0
634;Totaal alle leeftijden;108;2003;1.0;1.0;0.0
635;Totaal alle leeftijden;108;2004;2.0;1.0;1.0
636;Totaal alle leeftijden;108;2005;2.0;1.0;1.0
637;Totaal alle leeftijden;108;2006;2.0;1.0;1.0
638;Totaal alle leeftijden;108;2007;2.0;1.0;1.0
639;Totaal alle leeftijden;108;2008;2.0;1.0;1.0
640;Totaal alle leeftijden;108;2009;2.0;1.0;1.0
641;Totaal alle leeftijden;108;2010;3.0;1.0;2.0
642;Totaal alle leeftijden;108;2011;2.0;0.0;2.0
643;Totaal alle leeftijden;108;2012;2.0;0.0;2.0
644;Totaal alle leeftijden;108;2013;2.0;0.0;2.0
645;Totaal alle leeftijden;108;2014;2.0;0.0;2.0
646;Totaal alle leeftijden;254;1998;1026.0;509.0;517.0
647;Totaal alle leeftijden;254;1999;1099.0;551.0;548.0
648;Totaal alle leeftijden;254;2000;1144.0;579.0;565.0
649;Totaal alle leeftijden;254;2001;1197.0;606.0;591.0
650;Totaal alle leeftijden;254;2002;1246.0;624.0;622.0
651;Totaal alle leeftijden;254;2003;1282.0;638.0;644.0
652;Totaal alle leeftijden;254;2004;1311.0;648.0;663.0
653;Totaal alle leeftijden;254;2005;1304.0;636.0;668.0
654;Totaal alle leeftijden;254;2006;1330.0;642.0;688.0
655;Totaal alle leeftijden;254;2007;1350.0;644.0;706.0
656;Totaal alle leeftijden;254;2008;1387.0;657.0;730.0
657;Totaal alle leeftijden;254;2009;1402.0;659.0;743.0
658;Totaal alle leeftijden;254;2010;1406.0;652.0;754.0
659;Totaal alle leeftijden;254;2011;1437.0;663.0;774.0
660;Totaal alle leeftijden;254;2012;1469.0;677.0;792.0
661;Totaal alle leeftijden;254;2013;1514.0;697.0;817.0
662;Totaal alle leeftijden;254;2014;1539.0;715.0;824.0
663;Totaal alle leeftijden;307;1998;2448.0;1089.0;1359.0
664;Totaal alle leeftijden;307;1999;2571.0;1128.0;1443.0
665;Totaal alle leeftijden;307;2000;2736.0;1182.0;1554.0
666;Totaal alle leeftijden;307;2001;3004.0;1224.0;1780.0
667;Totaal alle leeftijden;307;2002;3302.0;1277.0;2025.0
668;Totaal alle leeftijden;307;2003;3721.0;1342.0;2379.0
669;Totaal alle leeftijden;307;2004;4131.0;1415.0;2716.0
670;Totaal alle leeftijden;307;2005;4564.0;1514.0;3050.0
671;Totaal alle leeftijden;307;2006;5413.0;1620.0;3793.0
672;Totaal alle leeftijden;307;2007;5722.0;1660.0;4062.0
673;Totaal alle leeftijden;307;2008;5936.0;1731.0;4205.0
674;Totaal alle leeftijden;307;2009;6078.0;1804.0;4274.0
675;Totaal alle leeftijden;307;2010;5651.0;1776.0;3875.0
676;Totaal alle leeftijden;307;2011;5589.0;1795.0;3794.0
677;Totaal alle leeftijden;307;2012;5562.0;1810.0;3752.0
678;Totaal alle leeftijden;307;2013;5598.0;1849.0;3749.0
679;Totaal alle leeftijden;307;2014;5639.0;1901.0;3738.0
680;Totaal alle leeftijden;255;1998;4651.0;2250.0;2401.0
681;Totaal alle leeftijden;255;1999;5046.0;2402.0;2644.0
682;Totaal alle leeftijden;255;2000;5512.0;2575.0;2937.0
683;Totaal alle leeftijden;255;2001;6211.0;2882.0;3329.0
684;Totaal alle leeftijden;255;2002;6762.0;3104.0;3658.0
685;Totaal alle leeftijden;255;2003;7334.0;3355.0;3979.0
686;Totaal alle leeftijden;255;2004;7672.0;3494.0;4178.0
687;Totaal alle leeftijden;255;2005;7944.0;3602.0;4342.0
688;Totaal alle leeftijden;255;2006;8185.0;3723.0;4462.0
689;Totaal alle leeftijden;255;2007;8411.0;3815.0;4596.0
690;Totaal alle leeftijden;255;2008;8677.0;3915.0;4762.0
691;Totaal alle leeftijden;255;2009;8972.0;4045.0;4927.0
692;Totaal alle leeftijden;255;2010;9304.0;4201.0;5103.0
693;Totaal alle leeftijden;255;2011;9549.0;4313.0;5236.0
694;Totaal alle leeftijden;255;2012;9777.0;4370.0;5407.0
695;Totaal alle leeftijden;255;2013;9908.0;4419.0;5489.0
696;Totaal alle leeftijden;255;2014;10037.0;4471.0;5566.0
697;Totaal alle leeftijden;109;1998;0.0;0.0;0.0
698;Totaal alle leeftijden;109;1999;0.0;0.0;0.0
699;Totaal alle leeftijden;109;2000;0.0;0.0;0.0
700;Totaal alle leeftijden;109;2001;0.0;0.0;0.0
701;Totaal alle leeftijden;109;2002;0.0;0.0;0.0
702;Totaal alle leeftijden;109;2003;0.0;0.0;0.0
703;Totaal alle leeftijden;109;2004;0.0;0.0;0.0
704;Totaal alle leeftijden;109;2005;0.0;0.0;0.0
705;Totaal alle leeftijden;109;2006;0.0;0.0;0.0
706;Totaal alle leeftijden;109;2007;0.0;0.0;0.0
707;Totaal alle leeftijden;109;2008;0.0;0.0;0.0
708;Totaal alle leeftijden;109;2009;0.0;0.0;0.0
709;Totaal alle leeftijden;109;2010;0.0;0.0;0.0
710;Totaal alle leeftijden;109;2011;0.0;0.0;0.0
711;Totaal alle leeftijden;109;2012;0.0;0.0;0.0
712;Totaal alle leeftijden;109;2013;0.0;0.0;0.0
713;Totaal alle leeftijden;109;2014;1.0;0.0;1.0
714;Totaal alle leeftijden;110;1998;7.0;3.0;4.0
715;Totaal alle leeftijden;110;1999;9.0;5.0;4.0
716;Totaal alle leeftijden;110;2000;23.0;11.0;12.0
717;Totaal alle leeftijden;110;2001;28.0;15.0;13.0
718;Totaal alle leeftijden;110;2002;31.0;17.0;14.0
719;Totaal alle leeftijden;110;2003;41.0;24.0;17.0
720;Totaal alle leeftijden;110;2004;52.0;29.0;23.0
721;Totaal alle leeftijden;110;2005;62.0;34.0;28.0
722;Totaal alle leeftijden;110;2006;71.0;39.0;32.0
723;Totaal alle leeftijden;110;2007;76.0;42.0;34.0
724;Totaal alle leeftijden;110;2008;80.0;44.0;36.0
725;Totaal alle leeftijden;110;2009;94.0;49.0;45.0
726;Totaal alle leeftijden;110;2010;103.0;52.0;51.0
727;Totaal alle leeftijden;110;2011;112.0;57.0;55.0
728;Totaal alle leeftijden;110;2012;118.0;58.0;60.0
729;Totaal alle leeftijden;110;2013;145.0;72.0;73.0
730;Totaal alle leeftijden;110;2014;159.0;79.0;80.0
731;Totaal alle leeftijden;Congolees (Democratische Republiek);1998;162.0;104.0;58.0
732;Totaal alle leeftijden;Congolees (Democratische Republiek);1999;218.0;132.0;86.0
733;Totaal alle leeftijden;Congolees (Democratische Republiek);2000;278.0;166.0;112.0
734;Totaal alle leeftijden;Congolees (Democratische Republiek);2001;319.0;182.0;137.0
735;Totaal alle leeftijden;Congolees (Democratische Republiek);2002;330.0;182.0;148.0
736;Totaal alle leeftijden;Congolees (Democratische Republiek);2003;353.0;195.0;158.0
737;Totaal alle leeftijden;Congolees (Democratische Republiek);2004;337.0;184.0;153.0
738;Totaal alle leeftijden;Congolees (Democratische Republiek);2005;338.0;187.0;151.0
739;Totaal alle leeftijden;Congolees (Democratische Republiek);2006;320.0;172.0;148.0
740;Totaal alle leeftijden;Congolees (Democratische Republiek);2007;317.0;166.0;151.0
741;Totaal alle leeftijden;Congolees (Democratische Republiek);2008;311.0;163.0;148.0
742;Totaal alle leeftijden;Congolees (Democratische Republiek);2009;304.0;161.0;143.0
743;Totaal alle leeftijden;Congolees (Democratische Republiek);2010;336.0;188.0;148.0
744;Totaal alle leeftijden;Congolees (Democratische Republiek);2011;323.0;176.0;147.0
745;Totaal alle leeftijden;Congolees (Democratische Republiek);2012;320.0;177.0;143.0
746;Totaal alle leeftijden;Congolees (Democratische Republiek);2013;340.0;183.0;157.0
747;Totaal alle leeftijden;Congolees (Democratische Republiek);2014;344.0;182.0;162.0
748;Totaal alle leeftijden;205;1998;91.0;51.0;40.0
749;Totaal alle leeftijden;205;1999;101.0;59.0;42.0
750;Totaal alle leeftijden;205;2000;115.0;67.0;48.0
751;Totaal alle leeftijden;205;2001;127.0;68.0;59.0
752;Totaal alle leeftijden;205;2002;141.0;76.0;65.0
753;Totaal alle leeftijden;205;2003;163.0;82.0;81.0
