ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
6396;Beinsdorp;Haarlemmermeer                ;Wijk    ;WK039411  ;1.0;945;12.0;9.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;13.0;10.0;0.0;1.0;2.0
6397;Beinsdorp Omgeving;Haarlemmermeer                ;Buurt   ;BU03941192;1.0;75;;;;;;;;;;;;;;;;;;;;;;;;;
6398;Beinsdorp;Haarlemmermeer                ;Buurt   ;BU03941193;1.0;870;12.0;9.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;14.0;10.0;0.0;1.0;2.0
6399;Zwaanshoek;Haarlemmermeer                ;Wijk    ;WK039412  ;1.0;1820;35.0;21.0;16.0;0.0;0.0;5.0;0.0;5.0;2.0;4.0;5.0;5.0;5.0;1.0;4.0;0.0;9.0;8.0;1.0;0.0;19.0;12.0;3.0;3.0;5.0
6400;Zwaanshoek;Haarlemmermeer                ;Buurt   ;BU03941294;1.0;1455;30.0;17.0;14.0;0.0;0.0;5.0;0.0;5.0;0.0;4.0;3.0;4.0;4.0;1.0;3.0;0.0;9.0;8.0;1.0;0.0;21.0;12.0;3.0;3.0;6.0
6401;Zwaanshoek Omgeving;Haarlemmermeer                ;Buurt   ;BU03941295;1.0;360;5.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;11.0;0.0;3.0;0.0
6402;Cruquius;Haarlemmermeer                ;Wijk    ;WK039413  ;1.0;1055;53.0;49.0;43.0;1.0;1.0;13.0;3.0;1.0;15.0;9.0;6.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;50.0;46.0;1.0;3.0;1.0
6403;Cruquius;Haarlemmermeer                ;Buurt   ;BU03941397;1.0;695;44.0;41.0;36.0;0.0;1.0;10.0;3.0;1.0;13.0;8.0;5.0;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;63.0;59.0;1.0;3.0;1.0
6404;Cruquius Omgeving;Haarlemmermeer                ;Buurt   ;BU03941398;1.0;95;5.0;5.0;5.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;53.0;0.0;0.0;0.0
6405;Cruquius Cruqiushoeve;Haarlemmermeer                ;Buurt   ;BU03941399;1.0;260;4.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;12.0;0.0;4.0;0.0
6406;Vijfhuizen;Haarlemmermeer                ;Wijk    ;WK039415  ;1.0;4740;131.0;102.0;78.0;5.0;4.0;15.0;4.0;26.0;14.0;10.0;24.0;15.0;11.0;5.0;6.0;4.0;14.0;6.0;5.0;3.0;28.0;22.0;5.0;2.0;3.0
6407;Vijfhuizen;Haarlemmermeer                ;Buurt   ;BU03941567;1.0;1895;51.0;42.0;33.0;2.0;2.0;1.0;0.0;19.0;6.0;3.0;9.0;6.0;6.0;2.0;4.0;0.0;3.0;1.0;2.0;0.0;27.0;22.0;10.0;3.0;2.0
6408;Vijfhuizen Stellinghof;Haarlemmermeer                ;Buurt   ;BU03941569;1.0;1870;24.0;17.0;15.0;3.0;0.0;7.0;0.0;2.0;0.0;3.0;2.0;3.0;2.0;2.0;0.0;1.0;4.0;1.0;1.0;2.0;13.0;9.0;1.0;1.0;2.0
6409;Vijfhuizen Omgeving;Haarlemmermeer                ;Buurt   ;BU03941570;1.0;580;32.0;28.0;19.0;0.0;2.0;5.0;4.0;2.0;4.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;55.0;48.0;3.0;0.0;7.0
6410;Vijhuizen Nieuwebrug;Haarlemmermeer                ;Buurt   ;BU03941571;1.0;390;24.0;15.0;11.0;0.0;0.0;2.0;0.0;3.0;4.0;2.0;4.0;6.0;3.0;1.0;2.0;3.0;3.0;2.0;1.0;0.0;62.0;38.0;8.0;8.0;8.0
6411;Schiphol;Haarlemmermeer                ;Wijk    ;WK039416  ;1.0;65;610.0;537.0;502.0;0.0;3.0;13.0;83.0;0.0;167.0;236.0;35.0;22.0;19.0;7.0;12.0;3.0;51.0;18.0;20.0;13.0;9385.0;8262.0;0.0;292.0;785.0
6412;Schiphol;Haarlemmermeer                ;Buurt   ;BU03941663;1.0;65;610.0;537.0;502.0;0.0;3.0;13.0;83.0;0.0;167.0;236.0;35.0;22.0;19.0;7.0;12.0;3.0;51.0;18.0;20.0;13.0;9385.0;8262.0;0.0;292.0;785.0
6413;Halderberge;Halderberge                   ;Gemeente;GM1655    ;;29888;744.0;523.0;411.0;41.0;31.0;85.0;5.0;86.0;60.0;103.0;112.0;116.0;101.0;54.0;47.0;15.0;105.0;52.0;36.0;17.0;25.0;17.0;3.0;3.0;4.0
6414;Wijk 01 Oud Gastel;Halderberge                   ;Wijk    ;WK165501  ;1.0;6410;122.0;84.0;65.0;7.0;3.0;15.0;2.0;13.0;8.0;17.0;19.0;22.0;21.0;14.0;7.0;1.0;16.0;6.0;7.0;3.0;19.0;13.0;2.0;3.0;2.0
6415;Oud Gastel;Halderberge                   ;Buurt   ;BU16550101;1.0;5400;95.0;62.0;45.0;7.0;3.0;9.0;2.0;8.0;3.0;13.0;17.0;19.0;19.0;14.0;5.0;0.0;14.0;5.0;6.0;3.0;18.0;11.0;1.0;4.0;3.0
6416;Stoof;Halderberge                   ;Buurt   ;BU16550102;1.0;605;4.0;4.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;3.0;0.0;0.0
6417;Verspreide huizen Oud Gastel;Halderberge                   ;Buurt   ;BU16550109;1.0;415;23.0;18.0;17.0;0.0;0.0;6.0;0.0;3.0;5.0;3.0;1.0;3.0;2.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;55.0;43.0;7.0;5.0;5.0
6418;Wijk 02 Stampersgat;Halderberge                   ;Wijk    ;WK165502  ;1.0;1195;20.0;14.0;10.0;0.0;0.0;3.0;0.0;2.0;3.0;2.0;4.0;3.0;3.0;1.0;2.0;0.0;3.0;2.0;1.0;0.0;17.0;12.0;2.0;3.0;3.0
6419;Stampersgat;Halderberge                   ;Buurt   ;BU16550201;1.0;1130;20.0;14.0;10.0;0.0;0.0;3.0;0.0;2.0;3.0;2.0;4.0;3.0;3.0;1.0;2.0;0.0;3.0;2.0;1.0;0.0;18.0;12.0;2.0;3.0;3.0
6420;Verspreide huizen Stampersgat;Halderberge                   ;Buurt   ;BU16550209;1.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6421;Wijk 03 Oudenbosch;Halderberge                   ;Wijk    ;WK165503  ;1.0;13075;364.0;247.0;194.0;22.0;20.0;39.0;2.0;32.0;29.0;50.0;53.0;59.0;51.0;28.0;23.0;8.0;58.0;32.0;19.0;7.0;28.0;19.0;2.0;4.0;4.0
6422;Oudenbosch-Centrum;Halderberge                   ;Buurt   ;BU16550301;1.0;4185;158.0;103.0;89.0;15.0;9.0;18.0;1.0;11.0;17.0;18.0;14.0;24.0;22.0;12.0;10.0;2.0;31.0;19.0;7.0;5.0;38.0;25.0;3.0;5.0;7.0
6423;Pagnevaart;Halderberge                   ;Buurt   ;BU16550302;1.0;2025;52.0;35.0;22.0;4.0;2.0;6.0;1.0;3.0;1.0;5.0;13.0;13.0;13.0;10.0;3.0;0.0;4.0;3.0;1.0;0.0;26.0;17.0;1.0;6.0;2.0
6424;Velletri;Halderberge                   ;Buurt   ;BU16550303;1.0;1775;30.0;22.0;17.0;2.0;3.0;5.0;0.0;4.0;0.0;3.0;5.0;4.0;3.0;0.0;3.0;1.0;4.0;2.0;2.0;0.0;17.0;12.0;2.0;2.0;2.0
6425;Spui;Halderberge                   ;Buurt   ;BU16550304;1.0;1925;47.0;32.0;27.0;0.0;3.0;6.0;0.0;6.0;3.0;9.0;5.0;6.0;3.0;1.0;2.0;3.0;9.0;4.0;5.0;0.0;24.0;17.0;3.0;2.0;5.0
6426;Albano;Halderberge                   ;Buurt   ;BU16550305;1.0;1925;33.0;20.0;13.0;1.0;0.0;3.0;0.0;2.0;0.0;7.0;7.0;8.0;7.0;3.0;4.0;1.0;5.0;2.0;2.0;1.0;17.0;10.0;1.0;4.0;3.0
6427;Verspreide huizen Kuivezand en omgeving;Halderberge                   ;Buurt   ;BU16550307;1.0;595;18.0;14.0;13.0;0.0;1.0;1.0;0.0;3.0;3.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;30.0;24.0;5.0;2.0;5.0
6428;Verspr.h. ten noorden van Oudenbosch;Halderberge                   ;Buurt   ;BU16550308;1.0;300;11.0;10.0;8.0;0.0;0.0;0.0;0.0;2.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;37.0;33.0;7.0;0.0;3.0
6429;Verspr.h. ten zuiden van Oudenbosch;Halderberge                   ;Buurt   ;BU16550309;1.0;360;15.0;11.0;5.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;6.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;42.0;31.0;3.0;6.0;3.0
6430;Wijk 04 Hoeven;Halderberge                   ;Wijk    ;WK165504  ;1.0;6820;186.0;141.0;116.0;9.0;6.0;23.0;1.0;29.0;19.0;29.0;25.0;25.0;21.0;9.0;12.0;4.0;20.0;9.0;6.0;5.0;27.0;21.0;4.0;3.0;3.0
6431;Hoeven;Halderberge                   ;Buurt   ;BU16550401;1.0;4815;116.0;89.0;68.0;3.0;1.0;19.0;0.0;19.0;15.0;11.0;21.0;13.0;11.0;7.0;4.0;2.0;14.0;5.0;4.0;5.0;24.0;18.0;4.0;2.0;3.0
6432;Achter 't Hof;Halderberge                   ;Buurt   ;BU16550402;1.0;395;23.0;15.0;14.0;1.0;2.0;1.0;0.0;7.0;0.0;3.0;1.0;5.0;5.0;2.0;3.0;0.0;3.0;3.0;0.0;0.0;58.0;38.0;18.0;13.0;8.0
6433;Kruisstraat;Halderberge                   ;Buurt   ;BU16550403;1.0;240;6.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;25.0;17.0;0.0;8.0;0.0
6434;Verspreide huizen ten zuiden van Hoeven;Halderberge                   ;Buurt   ;BU16550408;1.0;1040;37.0;31.0;30.0;5.0;2.0;3.0;1.0;3.0;2.0;14.0;1.0;3.0;2.0;0.0;2.0;1.0;3.0;1.0;2.0;0.0;36.0;30.0;3.0;2.0;3.0
6435;Verspreide huizen ten noorden van Hoeven;Halderberge                   ;Buurt   ;BU16550409;1.0;340;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;6.0;0.0;3.0;0.0
6436;Wijk 05 Bosschenhoofd;Halderberge                   ;Wijk    ;WK165505  ;1.0;2395;52.0;37.0;26.0;3.0;2.0;5.0;0.0;10.0;1.0;5.0;11.0;7.0;5.0;2.0;3.0;2.0;8.0;3.0;3.0;2.0;22.0;15.0;4.0;2.0;3.0
6437;Bosschenhoofd;Halderberge                   ;Buurt   ;BU16550501;1.0;1990;39.0;28.0;19.0;3.0;1.0;4.0;0.0;6.0;1.0;4.0;9.0;4.0;2.0;1.0;1.0;2.0;7.0;2.0;3.0;2.0;20.0;14.0;3.0;1.0;4.0
6438;Verspreide huizen Bosschenhoofd;Halderberge                   ;Buurt   ;BU16550509;1.0;405;13.0;9.0;7.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;2.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;32.0;22.0;10.0;7.0;2.0
6439;Hardenberg;Hardenberg                    ;Gemeente;GM0160    ;;60539;1284.0;856.0;666.0;96.0;29.0;83.0;21.0;195.0;125.0;117.0;190.0;258.0;211.0;70.0;141.0;47.0;170.0;86.0;44.0;40.0;21.0;14.0;3.0;3.0;3.0
6440;Ane;Hardenberg                    ;Wijk    ;WK016001  ;1.0;555;11.0;11.0;8.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;5.0;0.0;0.0
6441;Ane Dorp;Hardenberg                    ;Buurt   ;BU01600101;1.0;145;3.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;21.0;14.0;0.0;0.0
6442;Verspreide huizen Ane;Hardenberg                    ;Buurt   ;BU01600102;1.0;415;8.0;8.0;5.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;2.0;0.0;0.0
6443;Anerveen;Hardenberg                    ;Wijk    ;WK016002  ;1.0;160;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6444;Verspreide huizen Anerveen;Hardenberg                    ;Buurt   ;BU01600201;1.0;160;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6445;Anevelde;Hardenberg                    ;Wijk    ;WK016003  ;1.0;40;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;;;;;
6446;Verspreide huizen Anevelde;Hardenberg                    ;Buurt   ;BU01600301;1.0;40;3.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;;;;;
6447;Balkbrug;Hardenberg                    ;Wijk    ;WK016004  ;1.0;3830;94.0;37.0;25.0;5.0;2.0;5.0;0.0;6.0;4.0;3.0;12.0;29.0;16.0;2.0;14.0;13.0;28.0;18.0;9.0;1.0;25.0;10.0;2.0;4.0;7.0
6448;Balkbrug-Zuidwest;Hardenberg                    ;Buurt   ;BU01600401;1.0;890;42.0;12.0;9.0;2.0;1.0;2.0;0.0;1.0;3.0;0.0;3.0;13.0;7.0;1.0;6.0;6.0;17.0;12.0;5.0;0.0;47.0;13.0;1.0;8.0;19.0
6449;Balkbrug-Noord;Hardenberg                    ;Buurt   ;BU01600402;1.0;540;5.0;5.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;2.0;0.0;0.0
6450;Balkbrug-Zuidoost;Hardenberg                    ;Buurt   ;BU01600403;1.0;980;21.0;12.0;9.0;1.0;0.0;2.0;0.0;2.0;1.0;3.0;3.0;8.0;2.0;0.0;2.0;6.0;1.0;1.0;0.0;0.0;21.0;12.0;2.0;2.0;1.0
6451;Balkbrug-Benedenvaart;Hardenberg                    ;Buurt   ;BU01600404;1.0;310;8.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;4.0;2.0;2.0;0.0;26.0;6.0;3.0;6.0;13.0
6452;Verspreide huizen De Kolonie;Hardenberg                    ;Buurt   ;BU01600405;1.0;120;;;;;;;;;;;;;;;;;;;;;;;;;
6453;Verspreide huizen Reestgebied (ged.);Hardenberg                    ;Buurt   ;BU01600406;1.0;430;8.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;3.0;2.0;0.0;1.0;19.0;7.0;0.0;5.0;7.0
6454;Verspreide huizen Westerhuizingerveld;Hardenberg                    ;Buurt   ;BU01600407;1.0;555;10.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;4.0;3.0;0.0;3.0;1.0;3.0;1.0;2.0;0.0;18.0;5.0;2.0;5.0;5.0
6455;Bergentheim;Hardenberg                    ;Wijk    ;WK016005  ;1.0;3400;52.0;25.0;15.0;0.0;3.0;3.0;0.0;6.0;1.0;2.0;10.0;24.0;23.0;21.0;2.0;1.0;3.0;2.0;0.0;1.0;15.0;7.0;2.0;7.0;1.0
6456;Bergentheim Kern;Hardenberg                    ;Buurt   ;BU01600501;1.0;2335;37.0;11.0;8.0;0.0;1.0;3.0;0.0;2.0;1.0;1.0;3.0;23.0;22.0;20.0;2.0;1.0;3.0;2.0;0.0;1.0;16.0;5.0;1.0;9.0;1.0
6457;Verspreide huizen Bergentheimerveen;Hardenberg                    ;Buurt   ;BU01600502;1.0;475;6.0;6.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;4.0;0.0;0.0
6458;Verspreide huizen Oud-Bergentheim;Hardenberg                    ;Buurt   ;BU01600503;1.0;590;9.0;8.0;4.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;14.0;3.0;2.0;0.0
6459;Brucht;Hardenberg                    ;Wijk    ;WK016006  ;1.0;290;3.0;3.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;7.0;0.0;0.0
6460;Brucht;Hardenberg                    ;Buurt   ;BU01600601;1.0;290;3.0;3.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;7.0;0.0;0.0
6461;Collendoorn;Hardenberg                    ;Wijk    ;WK016007  ;1.0;355;11.0;9.0;9.0;0.0;2.0;0.0;0.0;6.0;0.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;31.0;25.0;17.0;6.0;0.0
6462;Collendoorn;Hardenberg                    ;Buurt   ;BU01600701;1.0;355;11.0;9.0;9.0;0.0;2.0;0.0;0.0;6.0;0.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;31.0;25.0;17.0;6.0;0.0
6463;De Krim;Hardenberg                    ;Wijk    ;WK016008  ;1.0;2250;51.0;32.0;21.0;0.0;2.0;3.0;0.0;10.0;2.0;4.0;11.0;8.0;7.0;1.0;6.0;1.0;11.0;6.0;4.0;1.0;23.0;14.0;4.0;3.0;5.0
6464;De Krim;Hardenberg                    ;Buurt   ;BU01600801;1.0;255;6.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;24.0;12.0;12.0;4.0;8.0
6465;De Krim-Streekdorp;Hardenberg                    ;Buurt   ;BU01600802;1.0;645;15.0;14.0;9.0;0.0;2.0;1.0;0.0;2.0;1.0;3.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;23.0;22.0;3.0;0.0;0.0
6466;De Krim-Zuid;Hardenberg                    ;Buurt   ;BU01600803;1.0;1040;25.0;10.0;5.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;5.0;6.0;6.0;1.0;5.0;0.0;9.0;6.0;2.0;1.0;24.0;10.0;2.0;6.0;9.0
6467;Verspreide huizen De Krim;Hardenberg                    ;Buurt   ;BU01600804;1.0;230;3.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;9.0;0.0;0.0
6468;Verspreide huizen Nieuwlande;Hardenberg                    ;Buurt   ;BU01600805;1.0;70;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;29.0;14.0;0.0;0.0
6469;Dedemsvaart;Hardenberg                    ;Wijk    ;WK016009  ;1.0;12675;204.0;141.0;105.0;16.0;7.0;11.0;1.0;39.0;15.0;16.0;36.0;43.0;38.0;15.0;23.0;5.0;20.0;9.0;5.0;6.0;16.0;11.0;3.0;3.0;2.0
6470;Dedemsvaart-Noord;Hardenberg                    ;Buurt   ;BU01600901;1.0;4640;109.0;73.0;61.0;12.0;2.0;7.0;1.0;17.0;14.0;8.0;12.0;24.0;22.0;7.0;15.0;2.0;12.0;5.0;3.0;4.0;23.0;16.0;4.0;5.0;3.0
6471;Dedemsvaart-Zuidwest;Hardenberg                    ;Buurt   ;BU01600902;1.0;3405;37.0;24.0;16.0;2.0;1.0;0.0;0.0;10.0;1.0;2.0;8.0;9.0;7.0;5.0;2.0;2.0;4.0;2.0;1.0;1.0;11.0;7.0;3.0;2.0;1.0
6472;Dedemsvaart-Zuidoost;Hardenberg                    ;Buurt   ;BU01600903;1.0;2540;29.0;23.0;12.0;2.0;0.0;1.0;0.0;8.0;0.0;1.0;11.0;4.0;4.0;3.0;1.0;0.0;2.0;1.0;0.0;1.0;11.0;9.0;3.0;2.0;1.0
6473;Rheezerend;Hardenberg                    ;Buurt   ;BU01600904;1.0;515;5.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;8.0;0.0;2.0;0.0
6474;Industriegebied Rollepaal;Hardenberg                    ;Buurt   ;BU01600905;1.0;220;8.0;6.0;6.0;0.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;36.0;27.0;5.0;9.0;0.0
6475;Verspreide huizen Colenbranderbos;Hardenberg                    ;Buurt   ;BU01600906;1.0;100;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;20.0;10.0;0.0;0.0;10.0
6476;Verspreide huizen Dedemsvaart;Hardenberg                    ;Buurt   ;BU01600907;1.0;485;3.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;4.0;4.0;0.0;0.0
6477;Verspreide huizen Ommerkanaal;Hardenberg                    ;Buurt   ;BU01600908;1.0;535;7.0;6.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;13.0;11.0;2.0;0.0;2.0
6478;Verspreide huizen Reestgebied;Hardenberg                    ;Buurt   ;BU01600909;1.0;235;4.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;17.0;9.0;0.0;9.0;0.0
6479;Den Velde;Hardenberg                    ;Wijk    ;WK016010  ;1.0;190;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0
6480;Verspreide huizen Den Velde;Hardenberg                    ;Buurt   ;BU01601001;1.0;190;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0
6481;Diffelen;Hardenberg                    ;Wijk    ;WK016011  ;1.0;125;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0
6482;Diffelen;Hardenberg                    ;Buurt   ;BU01601101;1.0;125;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0
6483;Gramsbergen;Hardenberg                    ;Wijk    ;WK016012  ;1.0;3180;40.0;33.0;25.0;7.0;0.0;2.0;0.0;6.0;4.0;6.0;8.0;4.0;2.0;2.0;0.0;2.0;3.0;1.0;0.0;2.0;13.0;10.0;2.0;1.0;1.0
6484;Gramsbergen Kern;Hardenberg                    ;Buurt   ;BU01601201;1.0;1440;34.0;29.0;25.0;7.0;0.0;2.0;0.0;6.0;4.0;6.0;4.0;4.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;24.0;20.0;4.0;1.0;1.0
6485;Gramsbergen Uitbreidingsplan;Hardenberg                    ;Buurt   ;BU01601202;1.0;1740;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;1.0
6486;Heemserveen;Hardenberg                    ;Wijk    ;WK016013  ;1.0;570;31.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;8.0;3.0;0.0;3.0;5.0;20.0;6.0;3.0;11.0;54.0;5.0;0.0;5.0;35.0
6487;Heemserveen;Hardenberg                    ;Buurt   ;BU01601301;1.0;570;31.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;8.0;3.0;0.0;3.0;5.0;20.0;6.0;3.0;11.0;54.0;5.0;0.0;5.0;35.0
6488;Holtheme;Hardenberg                    ;Wijk    ;WK016014  ;1.0;185;5.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;27.0;22.0;0.0;0.0;5.0
6489;Verspreide huizen Holtheme-De Haandrik;Hardenberg                    ;Buurt   ;BU01601401;1.0;185;5.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;27.0;22.0;0.0;0.0;5.0
