ID;WijkenEnBuurten1997;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;AdressenMetDezelfdePostcode_9;Inwoners_10;Mannen_11;Vouwen_12;Personen014Jaar_13;Personen1524Jaar_14;Personen2544Jaar_15;Personen4564Jaar_16;Personen65JaarEnOuder_17;NietInGezinsverbandLevendePersonen_18;Gezinnen_19;GezinnenMetKinderen_20;GezinsgrootteGemiddelde_21;Allochtonen_22;GemiddeldInkomenPerInwoner_23;GemiddeldInkomenPerInkomensontvanger_24;HogeInkomens_25;LageInkomens_26;NietActieven_27;GemiddeldeWOZWaardeVanWoningen_28;Vestigingen_29;IndustrieEnNijverheid_30;TotaalCommercieleDienstverlening_31;Groothandel_32;Detailhandel_33;Horeca_34;ZakelijkeDienstverlening_35;OverigeCommercieleDienstverlening_36;OverigeNietCommDienstverlening_37
104;1402;W   ;1.0;Groningen                          ;14;02 ;   ;3718.0;;;23300;11120;12190;12.0;19.0;30.0;20.0;19.0;46.0;4540;55.0;2.7;4.0;8508.0;12343.0;11.0;52.0;35.0;51.0;7;16.0;65.0;5.0;22.0;6.0;15.0;17.0;19.0
105;140200;B   ;1.0;Groningen                          ;14;02 ;00 ;4712.0;9717.0;1.0;5960;2900;3060;11.0;25.0;43.0;15.0;7.0;62.0;810;65.0;2.8;2.0;9234.0;13840.0;14.0;39.0;21.0;55.0;5;16.0;65.0;8.0;15.0;8.0;19.0;15.0;19.0
106;140201;B   ;1.0;Groningen                          ;14;02 ;01 ;4688.0;9741.0;1.0;1620;840;790;8.0;28.0;45.0;13.0;6.0;64.0;220;67.0;2.6;6.0;7147.0;11118.0;6.0;58.0;45.0;40.0;3;;;;;;;;
107;140202;B   ;1.0;Groningen                          ;14;02 ;02 ;3272.0;9741.0;1.0;6200;3020;3180;11.0;21.0;23.0;21.0;24.0;43.0;1320;50.0;2.7;4.0;8032.0;12025.0;12.0;55.0;40.0;50.0;4;10.0;52.0;2.0;21.0;10.0;6.0;13.0;38.0
108;140203;B   ;1.0;Groningen                          ;14;02 ;03 ;3856.0;9742.0;1.0;3870;1790;2080;14.0;13.0;28.0;24.0;21.0;35.0;910;62.0;2.8;9.0;7692.0;10596.0;5.0;62.0;50.0;45.0;3;;;;;;;;
109;140204;B   ;1.0;Groningen                          ;14;02 ;04 ;2906.0;9742.0;1.0;5260;2370;2890;11.0;13.0;22.0;23.0;31.0;39.0;1180;46.0;2.7;5.0;9189.0;12570.0;13.0;52.0;36.0;54.0;5;10.0;79.0;3.0;44.0;6.0;12.0;13.0;11.0
110;140205;B   ;4.0;Groningen                          ;14;02 ;05 ;875.0;9738.0;1.0;310;150;150;21.0;11.0;37.0;23.0;8.0;20.0;80;68.0;3.2;;8645.0;13477.0;19.0;49.0;;73.0;2;;;;;;;;
111;140206;B   ;4.0;Groningen                          ;14;02 ;06 ;681.0;9747.0;1.0;10;10;10;;;;;;;0;;;;;;;;;;3;;;;;;;;
112;140207;B   ;5.0;Groningen                          ;14;02 ;07 ;309.0;9738.0;1.0;60;30;30;30.0;;30.0;29.0;;17.0;20;;;;;;;;;;1;;;;;;;;
113;1403;W   ;1.0;Groningen                          ;14;03 ;   ;4175.0;;;16040;8070;7970;9.0;28.0;41.0;13.0;9.0;64.0;2170;62.0;2.7;6.0;7487.0;11367.0;6.0;56.0;34.0;41.0;6;17.0;65.0;8.0;20.0;9.0;11.0;17.0;18.0
114;140300;B   ;1.0;Groningen                          ;14;03 ;00 ;2932.0;9715.0;1.0;1790;960;820;5.0;20.0;45.0;15.0;14.0;65.0;250;50.0;2.4;6.0;8350.0;10845.0;;59.0;36.0;34.0;2;;;;;;;;
115;140301;B   ;1.0;Groningen                          ;14;03 ;01 ;4470.0;9716.0;1.0;3320;1700;1630;13.0;18.0;43.0;15.0;10.0;53.0;580;68.0;2.7;10.0;7374.0;10777.0;5.0;60.0;39.0;42.0;4;23.0;62.0;15.0;21.0;7.0;9.0;11.0;14.0
116;140302;B   ;1.0;Groningen                          ;14;03 ;02 ;4312.0;9715.0;1.0;6440;3300;3150;8.0;30.0;43.0;11.0;8.0;68.0;760;65.0;2.7;6.0;7102.0;10959.0;6.0;61.0;38.0;38.0;5;13.0;66.0;7.0;20.0;13.0;14.0;12.0;21.0
117;140303;B   ;1.0;Groningen                          ;14;03 ;03 ;4353.0;9714.0;1.0;4470;2110;2370;7.0;35.0;36.0;12.0;9.0;65.0;580;56.0;2.7;2.0;7760.0;12865.0;11.0;44.0;21.0;49.0;5;16.0;67.0;5.0;20.0;7.0;10.0;25.0;16.0
118;1404;W   ;1.0;Groningen                          ;14;04 ;   ;3229.0;;;10190;4810;5370;9.0;18.0;39.0;17.0;16.0;56.0;1740;57.0;2.6;4.0;8372.0;11345.0;6.0;57.0;38.0;45.0;6;11.0;63.0;5.0;16.0;6.0;14.0;21.0;27.0
119;140400;B   ;1.0;Groningen                          ;14;04 ;00 ;4029.0;9713.0;1.0;4030;1870;2150;7.0;24.0;37.0;16.0;17.0;63.0;590;52.0;2.5;3.0;8554.0;11957.0;7.0;51.0;29.0;46.0;5;8.0;52.0;4.0;16.0;8.0;9.0;16.0;41.0
120;140401;B   ;1.0;Groningen                          ;14;04 ;01 ;3123.0;9713.0;1.0;2470;1140;1320;13.0;14.0;38.0;18.0;18.0;46.0;490;64.0;2.7;4.0;7714.0;10323.0;5.0;67.0;46.0;44.0;3;;;;;;;;
121;140402;B   ;2.0;Groningen                          ;14;04 ;02 ;2370.0;9713.0;1.0;2020;980;1040;12.0;16.0;45.0;17.0;11.0;55.0;340;68.0;2.6;7.0;8009.0;10891.0;5.0;60.0;45.0;47.0;3;;;;;;;;
122;140403;B   ;2.0;Groningen                          ;14;04 ;03 ;2188.0;9713.0;1.0;1210;610;590;6.0;15.0;35.0;23.0;21.0;54.0;240;40.0;2.3;2.0;8055.0;10414.0;;66.0;46.0;40.0;4;18.0;73.0;8.0;12.0;4.0;17.0;33.0;9.0
123;140404;B   ;1.0;Groningen                          ;14;04 ;04 ;3452.0;9713.0;1.0;460;200;250;12.0;9.0;46.0;15.0;18.0;55.0;70;53.0;2.8;;12139.0;15678.0;25.0;27.0;;58.0;3;;;;;;;;
124;1405;W   ;1.0;Groningen                          ;14;05 ;   ;2504.0;;;6160;3140;3010;10.0;23.0;44.0;16.0;8.0;59.0;920;60.0;2.7;1.0;8304.0;12388.0;10.0;49.0;29.0;53.0;7;24.0;66.0;18.0;9.0;4.0;13.0;22.0;10.0
125;140500;B   ;1.0;Groningen                          ;14;05 ;00 ;3138.0;9724.0;1.0;4440;2210;2220;8.0;26.0;46.0;13.0;7.0;67.0;540;62.0;2.7;1.0;8032.0;12207.0;9.0;51.0;31.0;50.0;5;14.0;65.0;4.0;16.0;6.0;23.0;16.0;20.0
126;140501;B   ;2.0;Groningen                          ;14;05 ;01 ;2112.0;9723.0;1.0;520;290;230;5.0;22.0;49.0;19.0;6.0;72.0;60;38.0;2.4;;9529.0;13205.0;18.0;45.0;30.0;44.0;5;26.0;71.0;21.0;6.0;3.0;9.0;31.0;3.0
127;140502;B   ;5.0;Groningen                          ;14;05 ;02 ;126.0;9723.0;1.0;150;80;70;17.0;;38.0;30.0;;22.0;40;;;;;;;;;;5;34.0;62.0;32.0;3.0;2.0;6.0;19.0;3.0
128;140503;B   ;5.0;Groningen                          ;14;05 ;03 ;135.0;9723.0;1.0;180;90;90;20.0;7.0;28.0;34.0;11.0;11.0;60;50.0;2.9;;9892.0;14771.0;;27.0;;84.0;1;;;;;;;;
129;140504;B   ;5.0;Groningen                          ;14;05 ;04 ;67.0;9723.0;1.0;690;370;330;17.0;7.0;35.0;28.0;13.0;24.0;190;55.0;2.8;;9053.0;12751.0;9.0;41.0;21.0;73.0;2;;;;;;;;
130;140505;B   ;5.0;Groningen                          ;14;05 ;05 ;14.0;9723.0;1.0;40;20;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
131;140509;B   ;4.0;Groningen                          ;14;05 ;09 ;751.0;9723.0;1.0;140;80;60;;25.0;43.0;20.0;;47.0;20;;;;6920.0;10142.0;;78.0;62.0;;1;;;;;;;;
132;1406;W   ;1.0;Groningen                          ;14;06 ;   ;2500.0;;;22570;10460;12110;11.0;16.0;32.0;21.0;20.0;46.0;4500;50.0;2.7;1.0;10845.0;15360.0;23.0;37.0;21.0;67.0;7;11.0;61.0;6.0;13.0;4.0;18.0;20.0;28.0
133;140600;B   ;1.0;Groningen                          ;14;06 ;00 ;3402.0;9725.0;1.0;2180;1080;1100;7.0;29.0;43.0;12.0;9.0;71.0;230;57.0;2.8;1.0;9461.0;14317.0;18.0;38.0;22.0;54.0;5;20.0;65.0;7.0;12.0;5.0;17.0;23.0;16.0
134;140601;B   ;1.0;Groningen                          ;14;06 ;01 ;3258.0;9725.0;1.0;2670;1210;1450;5.0;24.0;36.0;14.0;21.0;65.0;390;36.0;2.4;1.0;9620.0;12751.0;11.0;46.0;23.0;47.0;4;11.0;64.0;9.0;12.0;1.0;20.0;22.0;25.0
135;140602;B   ;1.0;Groningen                          ;14;06 ;02 ;2746.0;9721.0;1.0;2430;1120;1300;11.0;18.0;37.0;18.0;16.0;50.0;450;53.0;2.7;1.0;10392.0;14657.0;20.0;33.0;14.0;59.0;5;6.0;66.0;4.0;21.0;7.0;10.0;24.0;29.0
136;140603;B   ;3.0;Groningen                          ;14;06 ;03 ;1233.0;9722.0;1.0;900;440;460;11.0;16.0;25.0;31.0;16.0;30.0;220;43.0;2.8;2.0;14975.0;24073.0;47.0;29.0;18.0;127.0;3;;;;;;;;
137;140604;B   ;2.0;Groningen                          ;14;06 ;04 ;2336.0;9722.0;1.0;3070;1500;1560;11.0;20.0;36.0;20.0;13.0;51.0;530;54.0;2.8;1.0;10596.0;15451.0;21.0;36.0;21.0;64.0;5;14.0;64.0;5.0;19.0;3.0;18.0;20.0;22.0
138;140605;B   ;2.0;Groningen                          ;14;06 ;05 ;1565.0;9722.0;1.0;3300;1490;1810;16.0;11.0;25.0;22.0;26.0;33.0;780;49.0;2.8;1.0;11821.0;17516.0;37.0;30.0;14.0;85.0;4;5.0;52.0;6.0;2.0;4.0;23.0;16.0;43.0
139;140606;B   ;1.0;Groningen                          ;14;06 ;06 ;2824.0;9721.0;1.0;4780;2120;2660;10.0;13.0;31.0;21.0;25.0;45.0;1030;50.0;2.6;3.0;9892.0;12547.0;9.0;45.0;31.0;46.0;4;16.0;63.0;4.0;23.0;8.0;16.0;11.0;21.0
140;140607;B   ;2.0;Groningen                          ;14;06 ;07 ;1741.0;9721.0;1.0;2900;1340;1570;19.0;8.0;22.0;31.0;20.0;22.0;760;54.0;3.0;1.0;12275.0;18401.0;40.0;30.0;16.0;100.0;4;7.0;53.0;6.0;8.0;0.0;19.0;20.0;40.0
141;140608;B   ;2.0;Groningen                          ;14;06 ;08 ;1807.0;9721.0;1.0;300;150;140;8.0;14.0;10.0;45.0;23.0;15.0;90;40.0;2.7;;16858.0;27000.0;71.0;20.0;;206.0;3;;;;;;;;
142;140609;B   ;1.0;Groningen                          ;14;06 ;09 ;3011.0;9721.0;1.0;50;20;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
143;1407;W   ;2.0;Groningen                          ;14;07 ;   ;2084.0;;;12850;5860;6990;10.0;11.0;33.0;21.0;25.0;44.0;2800;46.0;2.6;2.0;10142.0;13318.0;15.0;45.0;26.0;64.0;6;12.0;67.0;5.0;11.0;4.0;19.0;28.0;21.0
144;140700;B   ;1.0;Groningen                          ;14;07 ;00 ;2766.0;9727.0;1.0;1020;490;530;5.0;18.0;37.0;21.0;19.0;56.0;180;36.0;2.4;;10187.0;14044.0;15.0;33.0;18.0;53.0;4;1.0;68.0;7.0;3.0;9.0;30.0;20.0;31.0
145;140701;B   ;1.0;Groningen                          ;14;07 ;01 ;3038.0;9727.0;1.0;2230;1030;1200;6.0;17.0;37.0;18.0;23.0;61.0;370;45.0;2.4;2.0;9643.0;12456.0;12.0;50.0;34.0;46.0;4;15.0;58.0;4.0;14.0;4.0;12.0;24.0;28.0
146;140702;B   ;2.0;Groningen                          ;14;07 ;02 ;2264.0;9728.0;1.0;4240;1780;2460;9.0;9.0;25.0;21.0;36.0;44.0;960;40.0;2.5;2.0;9212.0;11549.0;6.0;56.0;32.0;51.0;4;6.0;68.0;3.0;29.0;5.0;13.0;18.0;26.0
147;140703;B   ;3.0;Groningen                          ;14;07 ;03 ;1327.0;9728.0;1.0;5020;2380;2630;13.0;9.0;38.0;21.0;19.0;36.0;1200;49.0;2.7;1.0;11481.0;15565.0;26.0;32.0;16.0;89.0;5;9.0;70.0;5.0;4.0;2.0;24.0;36.0;20.0
148;140704;B   ;4.0;Groningen                          ;14;07 ;04 ;636.0;9727.0;1.0;40;30;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
149;140705;B   ;4.0;Groningen                          ;14;07 ;05 ;735.0;9727.0;1.0;50;30;30;;24.0;31.0;22.0;;24.0;20;;;;;;;;;;3;;;;;;;;
150;140709;B   ;5.0;Groningen                          ;14;07 ;09 ;257.0;9727.0;1.0;230;120;110;25.0;;35.0;22.0;;18.0;60;87.0;2.9;;5014.0;8032.0;;88.0;94.0;;1;;;;;;;;
151;1408;W   ;4.0;Groningen                          ;14;08 ;   ;647.0;;;8330;4180;4150;18.0;13.0;32.0;26.0;11.0;17.0;2260;64.0;3.0;1.0;8145.0;12955.0;14.0;43.0;21.0;61.0;6;25.0;54.0;4.0;19.0;4.0;9.0;18.0;22.0
152;140800;B   ;4.0;Groningen                          ;14;08 ;00 ;575.0;9745.0;1.0;1590;810;780;14.0;15.0;32.0;25.0;13.0;27.0;390;62.0;3.0;;8281.0;12161.0;10.0;51.0;31.0;54.0;4;31.0;55.0;3.0;23.0;6.0;4.0;19.0;14.0
153;140801;B   ;4.0;Groningen                          ;14;08 ;01 ;706.0;9744.0;1.0;5040;2510;2520;18.0;13.0;29.0;28.0;12.0;13.0;1440;63.0;3.0;0.0;8213.0;13250.0;15.0;41.0;20.0;59.0;4;13.0;51.0;4.0;19.0;3.0;12.0;14.0;36.0
154;140802;B   ;5.0;Groningen                          ;14;08 ;02 ;290.0;9744.0;1.0;190;90;100;15.0;14.0;31.0;29.0;12.0;22.0;50;58.0;2.9;;7850.0;11934.0;;32.0;;57.0;2;;;;;;;;
155;140803;B   ;4.0;Groningen                          ;14;08 ;03 ;702.0;9746.0;1.0;630;310;320;20.0;11.0;49.0;16.0;4.0;26.0;150;70.0;3.1;4.0;8145.0;12502.0;;36.0;12.0;73.0;2;;;;;;;;
156;140804;B   ;5.0;Groningen                          ;14;08 ;04 ;337.0;9746.0;1.0;120;70;50;22.0;;39.0;23.0;;26.0;20;;;;7034.0;15134.0;;;;;1;;;;;;;;
157;140805;B   ;5.0;Groningen                          ;14;08 ;05 ;305.0;9744.0;1.0;350;190;180;18.0;11.0;38.0;23.0;10.0;20.0;100;66.0;3.0;;7283.0;11662.0;;62.0;40.0;59.0;2;;;;;;;;
158;140806;B   ;4.0;Groningen                          ;14;08 ;06 ;833.0;9745.0;5.0;360;170;170;25.0;;43.0;20.0;;15.0;90;73.0;3.1;3.0;8123.0;15066.0;29.0;36.0;;98.0;1;;;;;;;;
159;140807;B   ;5.0;Groningen                          ;14;08 ;07 ;143.0;9745.0;1.0;60;30;30;18.0;;27.0;34.0;;20.0;10;;;;;;;;;;2;;;;;;;;
160;1409;W   ;3.0;Groningen                          ;14;09 ;   ;1415.0;;;32740;16720;16010;23.0;16.0;39.0;18.0;5.0;26.0;7540;76.0;3.2;4.0;7964.0;13545.0;15.0;41.0;22.0;58.0;7;17.0;62.0;8.0;17.0;5.0;17.0;15.0;21.0
161;140900;B   ;3.0;Groningen                          ;14;09 ;00 ;1047.0;9731.0;1.0;2010;1000;1010;15.0;13.0;25.0;33.0;14.0;13.0;620;56.0;2.9;0.0;8281.0;13182.0;15.0;43.0;24.0;73.0;4;31.0;61.0;13.0;11.0;6.0;12.0;19.0;8.0
162;140901;B   ;3.0;Groningen                          ;14;09 ;01 ;1433.0;9732.0;1.0;4290;2260;2030;18.0;28.0;34.0;16.0;5.0;42.0;840;77.0;3.0;8.0;6693.0;11503.0;7.0;54.0;38.0;44.0;3;;;;;;;;
163;140902;B   ;3.0;Groningen                          ;14;09 ;02 ;1383.0;9733.0;1.0;3760;1880;1890;20.0;15.0;34.0;23.0;8.0;23.0;950;74.0;3.1;3.0;8145.0;12910.0;12.0;45.0;23.0;51.0;4;11.0;73.0;5.0;31.0;10.0;15.0;13.0;16.0
164;140903;B   ;3.0;Groningen                          ;14;09 ;03 ;1266.0;9732.0;1.0;2320;1190;1130;22.0;15.0;35.0;25.0;3.0;17.0;580;75.0;3.3;2.0;9280.0;14997.0;19.0;31.0;12.0;59.0;3;;;;;;;;
165;140904;B   ;3.0;Groningen                          ;14;09 ;04 ;1166.0;9735.0;1.0;140;70;70;30.0;;40.0;17.0;;;40;;;;10777.0;18492.0;53.0;;;;1;;;;;;;;
166;140905;B   ;3.0;Groningen                          ;14;09 ;05 ;1472.0;9736.0;1.0;7040;3510;3530;26.0;17.0;41.0;12.0;4.0;30.0;1480;86.0;3.3;6.0;6920.0;12139.0;11.0;52.0;31.0;51.0;4;12.0;61.0;6.0;15.0;9.0;21.0;10.0;27.0
167;140906;B   ;2.0;Groningen                          ;14;09 ;06 ;1641.0;9737.0;1.0;6690;3470;3220;22.0;17.0;44.0;16.0;3.0;35.0;1360;80.0;3.2;5.0;7873.0;13772.0;16.0;38.0;22.0;54.0;5;12.0;59.0;3.0;18.0;6.0;22.0;11.0;29.0
168;140907;B   ;3.0;Groningen                          ;14;09 ;07 ;1271.0;9731.0;1.0;4980;2560;2420;28.0;9.0;44.0;17.0;2.0;13.0;1290;76.0;3.4;1.0;9030.0;15905.0;26.0;25.0;75.0;83.0;0;21.0;59.0;12.0;10.0;2.0;17.0;18.0;20.0
169;140908;B   ;3.0;Groningen                          ;14;09 ;08 ;1167.0;9734.0;1.0;1500;770;730;21.0;9.0;46.0;18.0;6.0;19.0;400;66.0;3.0;1.0;9824.0;15315.0;17.0;27.0;10.0;79.0;3;;;;;;;;
170;15;G   ;5.0;Grootegast                         ;15;   ;   ;174.0;;;11470;5830;5650;21.0;13.0;31.0;22.0;12.0;15.0;3010;66.0;3.2;;7918.0;13318.0;15.0;42.0;17.0;74.0;6;25.0;58.0;10.0;20.0;7.0;6.0;17.0;17.0
171;1500;W   ;5.0;Grootegast                         ;15;00 ;   ;239.0;;;5450;2750;2710;22.0;13.0;31.0;21.0;13.0;15.0;1420;65.0;3.3;;8009.0;13636.0;17.0;41.0;17.0;73.0;5;18.0;63.0;9.0;24.0;7.0;5.0;18.0;19.0
172;150000;B   ;5.0;Grootegast                         ;15;00 ;00 ;342.0;9861.0;1.0;3030;1440;1580;21.0;14.0;30.0;20.0;15.0;17.0;770;63.0;3.2;;8259.0;13364.0;15.0;42.0;18.0;66.0;4;18.0;64.0;8.0;26.0;7.0;5.0;18.0;18.0
173;150001;B   ;5.0;Grootegast                         ;15;00 ;01 ;122.0;9863.0;2.0;840;420;420;23.0;12.0;30.0;22.0;13.0;13.0;230;67.0;3.2;;7238.0;13273.0;18.0;46.0;17.0;72.0;3;;;;;;;;
174;150002;B   ;5.0;Grootegast                         ;15;00 ;02 ;59.0;9862.0;1.0;390;220;190;26.0;10.0;37.0;16.0;10.0;9.0;100;72.0;3.4;;7555.0;14793.0;22.0;38.0;;79.0;2;;;;;;;;
175;150006;B   ;5.0;Grootegast                         ;15;00 ;06 ;64.0;9863.0;3.0;130;70;50;28.0;12.0;31.0;18.0;11.0;13.0;30;;;;6194.0;16381.0;;;;;1;;;;;;;;
176;150007;B   ;5.0;Grootegast                         ;15;00 ;07 ;44.0;9862.0;2.0;190;110;80;19.0;13.0;29.0;24.0;15.0;17.0;50;76.0;3.2;;7873.0;15565.0;;;;78.0;1;;;;;;;;
177;150008;B   ;5.0;Grootegast                         ;15;00 ;08 ;114.0;9822.0;6.0;600;320;270;22.0;13.0;30.0;27.0;9.0;12.0;160;63.0;3.3;;8100.0;13364.0;21.0;41.0;20.0;100.0;1;;;;;;;;
178;150009;B   ;5.0;Grootegast                         ;15;00 ;09 ;91.0;9865.0;6.0;280;160;120;16.0;19.0;29.0;25.0;10.0;12.0;80;68.0;3.4;;9257.0;14067.0;14.0;35.0;;84.0;1;;;;;;;;
179;1501;W   ;5.0;Grootegast                         ;15;01 ;   ;68.0;;;1130;560;560;23.0;15.0;29.0;23.0;11.0;12.0;300;67.0;3.4;;6534.0;12660.0;13.0;42.0;17.0;75.0;3;;;;;;;;
180;150100;B   ;5.0;Grootegast                         ;15;01 ;00 ;88.0;9866.0;1.0;710;350;360;22.0;15.0;28.0;22.0;12.0;14.0;190;63.0;3.3;;6943.0;12434.0;13.0;43.0;21.0;71.0;2;;;;;;;;
181;150109;B   ;5.0;Grootegast                         ;15;01 ;09 ;26.0;9866.0;5.0;410;200;200;23.0;14.0;31.0;24.0;8.0;9.0;110;75.0;3.5;;5808.0;13182.0;15.0;42.0;;87.0;2;;;;;;;;
182;1502;W   ;5.0;Grootegast                         ;15;02 ;   ;102.0;;;2570;1340;1230;19.0;14.0;32.0;24.0;11.0;15.0;700;67.0;3.1;;8077.0;12955.0;13.0;45.0;19.0;79.0;4;35.0;54.0;7.0;17.0;9.0;3.0;19.0;11.0
183;150200;B   ;5.0;Grootegast                         ;15;02 ;00 ;157.0;9865.0;1.0;1050;530;510;19.0;13.0;35.0;23.0;10.0;15.0;290;68.0;3.1;;7964.0;12910.0;11.0;45.0;17.0;74.0;2;;;;;;;;
184;150201;B   ;5.0;Grootegast                         ;15;02 ;01 ;61.0;9865.0;2.0;270;140;120;16.0;12.0;28.0;29.0;14.0;13.0;70;63.0;3.1;;7828.0;11866.0;;46.0;21.0;81.0;2;;;;;;;;
185;150202;B   ;5.0;Grootegast                         ;15;02 ;02 ;87.0;9864.0;1.0;490;240;240;17.0;17.0;29.0;24.0;13.0;14.0;140;62.0;3.0;;8440.0;13160.0;11.0;46.0;24.0;74.0;3;;;;;;;;
186;150209;B   ;5.0;Grootegast                         ;15;02 ;09 ;51.0;9865.0;1.0;770;430;340;20.0;14.0;31.0;25.0;10.0;18.0;190;71.0;3.3;;8123.0;13409.0;20.0;43.0;19.0;91.0;3;;;;;;;;
187;1503;W   ;5.0;Grootegast                         ;15;03 ;   ;148.0;;;2320;1170;1150;22.0;12.0;32.0;23.0;11.0;16.0;590;65.0;3.3;;8191.0;13364.0;16.0;41.0;17.0;74.0;4;23.0;57.0;10.0;17.0;4.0;11.0;15.0;20.0
188;150300;B   ;5.0;Grootegast                         ;15;03 ;00 ;193.0;9822.0;1.0;1270;620;630;20.0;11.0;32.0;24.0;13.0;16.0;350;61.0;3.1;;8531.0;13591.0;17.0;40.0;18.0;71.0;3;;;;;;;;
189;150301;B   ;5.0;Grootegast                         ;15;03 ;01 ;117.0;9821.0;1.0;610;310;300;24.0;11.0;34.0;22.0;9.0;17.0;160;67.0;3.3;;8145.0;13182.0;15.0;41.0;14.0;77.0;2;;;;;;;;
190;150309;B   ;5.0;Grootegast                         ;15;03 ;09 ;42.0;9821.0;4.0;440;230;200;22.0;19.0;31.0;22.0;7.0;13.0;110;76.0;3.8;;7147.0;12797.0;12.0;44.0;17.0;88.0;1;;;;;;;;
191;17;G   ;4.0;Haren                              ;17;   ;   ;792.0;;;18670;8820;9850;17.0;9.0;24.0;28.0;22.0;21.0;5130;51.0;2.9;0.0;11186.0;16949.0;32.0;34.0;17.0;113.0;7;11.0;60.0;5.0;17.0;5.0;17.0;17.0;28.0
192;1700;W   ;4.0;Haren                              ;17;00 ;   ;855.0;;;16900;7930;8960;17.0;9.0;24.0;28.0;22.0;22.0;4620;51.0;2.9;0.0;11413.0;16971.0;31.0;34.0;18.0;112.0;7;10.0;62.0;6.0;18.0;4.0;17.0;17.0;28.0
193;170000;B   ;4.0;Haren                              ;17;00 ;00 ;963.0;9752.0;6.0;9310;4230;5070;13.0;9.0;19.0;30.0;30.0;25.0;2590;42.0;2.7;0.0;12706.0;17697.0;35.0;33.0;19.0;116.0;6;9.0;63.0;5.0;22.0;4.0;13.0;20.0;28.0
194;170001;B   ;4.0;Haren                              ;17;00 ;01 ;884.0;9753.0;1.0;5380;2670;2720;24.0;11.0;32.0;25.0;9.0;14.0;1460;66.0;3.2;0.0;9030.0;15451.0;25.0;35.0;16.0;87.0;4;14.0;54.0;10.0;7.0;2.0;27.0;9.0;32.0
195;170002;B   ;5.0;Haren                              ;17;00 ;02 ;190.0;9752.0;3.0;190;80;90;21.0;;22.0;34.0;;11.0;50;52.0;3.0;;13750.0;19876.0;37.0;27.0;;224.0;2;;;;;;;;
196;170003;B   ;5.0;Haren                              ;17;00 ;03 ;131.0;9751.0;5.0;360;190;180;15.0;10.0;27.0;34.0;14.0;22.0;100;49.0;2.8;;13409.0;19490.0;36.0;29.0;;162.0;3;;;;;;;;
197;170004;B   ;5.0;Haren                              ;17;00 ;04 ;164.0;9756.0;1.0;1040;510;530;19.0;8.0;25.0;31.0;18.0;15.0;300;54.0;2.9;;11390.0;16790.0;30.0;32.0;17.0;132.0;3;;;;;;;;
198;170005;B   ;5.0;Haren                              ;17;00 ;05 ;412.0;9751.0;5.0;610;260;360;8.0;12.0;18.0;19.0;44.0;49.0;110;51.0;2.8;;12048.0;14997.0;19.0;56.0;;182.0;2;;;;;;;;
199;1701;W   ;5.0;Haren                              ;17;01 ;   ;116.0;;;1770;880;890;21.0;10.0;26.0;30.0;14.0;14.0;500;55.0;3.0;;9393.0;16495.0;32.0;33.0;11.0;132.0;4;20.0;51.0;5.0;10.0;12.0;12.0;13.0;29.0
200;170100;B   ;5.0;Haren                              ;17;01 ;00 ;64.0;9479.0;1.0;430;210;230;24.0;8.0;30.0;25.0;13.0;13.0;120;61.0;3.0;;9008.0;15723.0;34.0;34.0;;121.0;2;;;;;;;;
201;170101;B   ;5.0;Haren                              ;17;01 ;01 ;75.0;9755.0;1.0;470;240;240;25.0;12.0;25.0;27.0;12.0;16.0;120;57.0;3.2;;7828.0;16041.0;27.0;41.0;;111.0;2;;;;;;;;
202;170102;B   ;5.0;Haren                              ;17;01 ;02 ;132.0;9752.0;1.0;90;50;40;;;15.0;41.0;31.0;19.0;30;;;;;;;;;;1;;;;;;;;
203;170103;B   ;5.0;Haren                              ;17;01 ;03 ;317.0;9751.0;1.0;70;50;40;;;21.0;29.0;27.0;18.0;30;;;;;;;;;;1;;;;;;;;
204;170106;B   ;5.0;Haren                              ;17;01 ;06 ;325.0;9752.0;1.0;120;60;60;21.0;;29.0;29.0;;20.0;30;;;;12887.0;18650.0;;;;;1;;;;;;;;
205;170107;B   ;5.0;Haren                              ;17;01 ;07 ;50.0;9756.0;5.0;320;160;160;18.0;10.0;25.0;40.0;7.0;14.0;90;61.0;3.1;;10596.0;18832.0;37.0;18.0;;151.0;2;;;;;;;;
206;170108;B   ;5.0;Haren                              ;17;01 ;08 ;204.0;9755.0;1.0;230;110;120;22.0;11.0;24.0;28.0;16.0;8.0;60;54.0;3.2;;8077.0;12887.0;20.0;48.0;;144.0;1;;;;;;;;
207;170109;B   ;5.0;Haren                              ;17;01 ;09 ;31.0;9479.0;6.0;30;20;20;;;;;;;0;;;;;;;;;;1;;;;;;;;
208;18;G   ;3.0;Hoogezand-Sappemeer                ;18;   ;   ;1076.0;;;33330;16440;16880;17.0;12.0;30.0;26.0;14.0;22.0;8830;59.0;2.9;7.0;8395.0;13114.0;15.0;47.0;28.0;51.0;7;18.0;62.0;5.0;20.0;6.0;15.0;16.0;20.0
