ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
2333;J Information and communication;2013 3rd quarter;96.4;-0.6;-1.0
2334;J Information and communication;2013 4th quarter;96.6;0.2;-0.9
2335;J Information and communication;2013 Year average;96.9;;-0.9
2336;J Information and communication;2014 1st quarter;96.0;-0.6;-1.7
2337;J Information and communication;2014 2nd quarter;96.7;0.7;-0.3
2338;J Information and communication;2014 3rd quarter;96.7;0.0;0.3
2339;J Information and communication;2014 4th quarter;93.2;-3.6;-3.5
2340;J Information and communication;2014 Year average;95.7;;-1.3
2341;J Information and communication;2015 1st quarter;95.6;2.6;-0.4
2342;J Information and communication;2015 2nd quarter;95.3;-0.4;-1.4
2343;J Information and communication;2015 3rd quarter;95.0;-0.2;-1.7
2344;J Information and communication;2015 4th quarter;95.0;0.0;2.0
2345;J Information and communication;2015 Year average;95.2;;-0.4
2346;J Information and communication;2016 1st quarter;94.1;-1.0;-1.6
2347;J Information and communication;2016 2nd quarter;94.4;0.4;-0.9
2348;J Information and communication;2016 3rd quarter;94.7;0.3;-0.3
2349;J Information and communication;2016 4th quarter;94.4;-0.3;-0.7
2350;J Information and communication;2016 Year average;94.4;;-0.9
2351;J Information and communication;2017 1st quarter;94.3;-0.1;0.3
2352;J Information and communication;2017 2nd quarter;94.7;0.4;0.3
2353;J Information and communication;2017 3rd quarter;94.8;0.1;0.1
2354;J Information and communication;2017 4th quarter;94.6;-0.3;0.2
2355;J Information and communication;2017 Year average;94.6;;0.2
2356;58 Publishing services;2002 4th quarter;;;
2357;58 Publishing services;2003 1st quarter;;;
2358;58 Publishing services;2003 2nd quarter;;;
2359;58 Publishing services;2003 3rd quarter;;;
2360;58 Publishing services;2003 4th quarter;;;
2361;58 Publishing services;2003 Year average;;;
2362;58 Publishing services;2004 1st quarter;;;
2363;58 Publishing services;2004 2nd quarter;;;
2364;58 Publishing services;2004 3rd quarter;;;
2365;58 Publishing services;2004 4th quarter;;;
2366;58 Publishing services;2004 Year average;;;
2367;58 Publishing services;2005 1st quarter;;;
2368;58 Publishing services;2005 2nd quarter;;;
2369;58 Publishing services;2005 3rd quarter;;;
2370;58 Publishing services;2005 4th quarter;;;
2371;58 Publishing services;2005 Year average;;;
2372;58 Publishing services;2006 1st quarter;;;
2373;58 Publishing services;2006 2nd quarter;;;
2374;58 Publishing services;2006 3rd quarter;;;
2375;58 Publishing services;2006 4th quarter;;;
2376;58 Publishing services;2006 Year average;;;
2377;58 Publishing services;2007 1st quarter;;;
2378;58 Publishing services;2007 2nd quarter;;;
2379;58 Publishing services;2007 3rd quarter;;;
2380;58 Publishing services;2007 4th quarter;;;
2381;58 Publishing services;2007 Year average;;;
2382;58 Publishing services;2008 1st quarter;;;
2383;58 Publishing services;2008 2nd quarter;;;
2384;58 Publishing services;2008 3rd quarter;;;
2385;58 Publishing services;2008 4th quarter;;;
2386;58 Publishing services;2008 Year average;;;
2387;58 Publishing services;2009 1st quarter;;;
2388;58 Publishing services;2009 2nd quarter;;;
2389;58 Publishing services;2009 3rd quarter;;;
2390;58 Publishing services;2009 4th quarter;;;
2391;58 Publishing services;2009 Year average;;;
2392;58 Publishing services;2010 1st quarter;;;
2393;58 Publishing services;2010 2nd quarter;;;
2394;58 Publishing services;2010 3rd quarter;;;
2395;58 Publishing services;2010 4th quarter;;;
2396;58 Publishing services;2010 Year average;;;
2397;58 Publishing services;2011 1st quarter;;;
2398;58 Publishing services;2011 2nd quarter;;;
2399;58 Publishing services;2011 3rd quarter;;;
2400;58 Publishing services;2011 4th quarter;;;
2401;58 Publishing services;2011 Year average;;;
2402;58 Publishing services;2012 1st quarter;;;
2403;58 Publishing services;2012 2nd quarter;;;
2404;58 Publishing services;2012 3rd quarter;;;
2405;58 Publishing services;2012 4th quarter;;;
2406;58 Publishing services;2012 Year average;;;
2407;58 Publishing services;2013 1st quarter;;;
2408;58 Publishing services;2013 2nd quarter;;;
2409;58 Publishing services;2013 3rd quarter;;;
2410;58 Publishing services;2013 4th quarter;;;
2411;58 Publishing services;2013 Year average;;;
2412;58 Publishing services;2014 1st quarter;;;
2413;58 Publishing services;2014 2nd quarter;;;
2414;58 Publishing services;2014 3rd quarter;;;
2415;58 Publishing services;2014 4th quarter;;;
2416;58 Publishing services;2014 Year average;;;
2417;58 Publishing services;2015 1st quarter;;;
2418;58 Publishing services;2015 2nd quarter;;;
2419;58 Publishing services;2015 3rd quarter;;;
2420;58 Publishing services;2015 4th quarter;;;
2421;58 Publishing services;2015 Year average;;;
2422;58 Publishing services;2016 1st quarter;;;
2423;58 Publishing services;2016 2nd quarter;;;
2424;58 Publishing services;2016 3rd quarter;;;
2425;58 Publishing services;2016 4th quarter;;;
2426;58 Publishing services;2016 Year average;;;
2427;58 Publishing services;2017 1st quarter;;;
2428;58 Publishing services;2017 2nd quarter;;;
2429;58 Publishing services;2017 3rd quarter;;;
2430;58 Publishing services;2017 4th quarter;;;
2431;58 Publishing services;2017 Year average;;;
2432;59 Motion picture, video and television;2002 4th quarter;;;
2433;59 Motion picture, video and television;2003 1st quarter;;;
2434;59 Motion picture, video and television;2003 2nd quarter;;;
2435;59 Motion picture, video and television;2003 3rd quarter;;;
2436;59 Motion picture, video and television;2003 4th quarter;;;
2437;59 Motion picture, video and television;2003 Year average;;;
2438;59 Motion picture, video and television;2004 1st quarter;;;
2439;59 Motion picture, video and television;2004 2nd quarter;;;
2440;59 Motion picture, video and television;2004 3rd quarter;;;
2441;59 Motion picture, video and television;2004 4th quarter;;;
2442;59 Motion picture, video and television;2004 Year average;;;
2443;59 Motion picture, video and television;2005 1st quarter;;;
2444;59 Motion picture, video and television;2005 2nd quarter;;;
2445;59 Motion picture, video and television;2005 3rd quarter;;;
2446;59 Motion picture, video and television;2005 4th quarter;;;
2447;59 Motion picture, video and television;2005 Year average;;;
2448;59 Motion picture, video and television;2006 1st quarter;;;
2449;59 Motion picture, video and television;2006 2nd quarter;;;
2450;59 Motion picture, video and television;2006 3rd quarter;;;
2451;59 Motion picture, video and television;2006 4th quarter;;;
2452;59 Motion picture, video and television;2006 Year average;;;
2453;59 Motion picture, video and television;2007 1st quarter;;;
2454;59 Motion picture, video and television;2007 2nd quarter;;;
2455;59 Motion picture, video and television;2007 3rd quarter;;;
2456;59 Motion picture, video and television;2007 4th quarter;;;
2457;59 Motion picture, video and television;2007 Year average;;;
2458;59 Motion picture, video and television;2008 1st quarter;;;
2459;59 Motion picture, video and television;2008 2nd quarter;;;
2460;59 Motion picture, video and television;2008 3rd quarter;;;
2461;59 Motion picture, video and television;2008 4th quarter;;;
2462;59 Motion picture, video and television;2008 Year average;;;
2463;59 Motion picture, video and television;2009 1st quarter;;;
2464;59 Motion picture, video and television;2009 2nd quarter;;;
2465;59 Motion picture, video and television;2009 3rd quarter;;;
2466;59 Motion picture, video and television;2009 4th quarter;;;
2467;59 Motion picture, video and television;2009 Year average;;;
2468;59 Motion picture, video and television;2010 1st quarter;;;
2469;59 Motion picture, video and television;2010 2nd quarter;;;
2470;59 Motion picture, video and television;2010 3rd quarter;;;
2471;59 Motion picture, video and television;2010 4th quarter;;;
2472;59 Motion picture, video and television;2010 Year average;;;
2473;59 Motion picture, video and television;2011 1st quarter;;;
2474;59 Motion picture, video and television;2011 2nd quarter;;;
2475;59 Motion picture, video and television;2011 3rd quarter;;;
2476;59 Motion picture, video and television;2011 4th quarter;;;
2477;59 Motion picture, video and television;2011 Year average;;;
2478;59 Motion picture, video and television;2012 1st quarter;;;
2479;59 Motion picture, video and television;2012 2nd quarter;;;
2480;59 Motion picture, video and television;2012 3rd quarter;;;
2481;59 Motion picture, video and television;2012 4th quarter;;;
2482;59 Motion picture, video and television;2012 Year average;;;
2483;59 Motion picture, video and television;2013 1st quarter;;;
2484;59 Motion picture, video and television;2013 2nd quarter;;;
2485;59 Motion picture, video and television;2013 3rd quarter;;;
2486;59 Motion picture, video and television;2013 4th quarter;;;
2487;59 Motion picture, video and television;2013 Year average;;;
2488;59 Motion picture, video and television;2014 1st quarter;;;
2489;59 Motion picture, video and television;2014 2nd quarter;;;
2490;59 Motion picture, video and television;2014 3rd quarter;;;
2491;59 Motion picture, video and television;2014 4th quarter;;;
2492;59 Motion picture, video and television;2014 Year average;;;
2493;59 Motion picture, video and television;2015 1st quarter;;;
2494;59 Motion picture, video and television;2015 2nd quarter;;;
2495;59 Motion picture, video and television;2015 3rd quarter;;;
2496;59 Motion picture, video and television;2015 4th quarter;;;
2497;59 Motion picture, video and television;2015 Year average;;;
2498;59 Motion picture, video and television;2016 1st quarter;;;
2499;59 Motion picture, video and television;2016 2nd quarter;;;
2500;59 Motion picture, video and television;2016 3rd quarter;;;
2501;59 Motion picture, video and television;2016 4th quarter;;;
2502;59 Motion picture, video and television;2016 Year average;;;
2503;59 Motion picture, video and television;2017 1st quarter;;;
2504;59 Motion picture, video and television;2017 2nd quarter;;;
2505;59 Motion picture, video and television;2017 3rd quarter;;;
2506;59 Motion picture, video and television;2017 4th quarter;;;
2507;59 Motion picture, video and television;2017 Year average;;;
2508;60 Programming and broadcasting services;2002 4th quarter;;;
2509;60 Programming and broadcasting services;2003 1st quarter;;;
2510;60 Programming and broadcasting services;2003 2nd quarter;;;
2511;60 Programming and broadcasting services;2003 3rd quarter;;;
2512;60 Programming and broadcasting services;2003 4th quarter;;;
2513;60 Programming and broadcasting services;2003 Year average;;;
2514;60 Programming and broadcasting services;2004 1st quarter;;;
2515;60 Programming and broadcasting services;2004 2nd quarter;;;
2516;60 Programming and broadcasting services;2004 3rd quarter;;;
2517;60 Programming and broadcasting services;2004 4th quarter;;;
2518;60 Programming and broadcasting services;2004 Year average;;;
2519;60 Programming and broadcasting services;2005 1st quarter;;;
2520;60 Programming and broadcasting services;2005 2nd quarter;;;
2521;60 Programming and broadcasting services;2005 3rd quarter;;;
2522;60 Programming and broadcasting services;2005 4th quarter;;;
2523;60 Programming and broadcasting services;2005 Year average;;;
2524;60 Programming and broadcasting services;2006 1st quarter;;;
2525;60 Programming and broadcasting services;2006 2nd quarter;;;
2526;60 Programming and broadcasting services;2006 3rd quarter;;;
2527;60 Programming and broadcasting services;2006 4th quarter;;;
2528;60 Programming and broadcasting services;2006 Year average;;;
2529;60 Programming and broadcasting services;2007 1st quarter;;;
2530;60 Programming and broadcasting services;2007 2nd quarter;;;
2531;60 Programming and broadcasting services;2007 3rd quarter;;;
2532;60 Programming and broadcasting services;2007 4th quarter;;;
2533;60 Programming and broadcasting services;2007 Year average;;;
2534;60 Programming and broadcasting services;2008 1st quarter;;;
2535;60 Programming and broadcasting services;2008 2nd quarter;;;
2536;60 Programming and broadcasting services;2008 3rd quarter;;;
2537;60 Programming and broadcasting services;2008 4th quarter;;;
2538;60 Programming and broadcasting services;2008 Year average;;;
2539;60 Programming and broadcasting services;2009 1st quarter;;;
2540;60 Programming and broadcasting services;2009 2nd quarter;;;
2541;60 Programming and broadcasting services;2009 3rd quarter;;;
2542;60 Programming and broadcasting services;2009 4th quarter;;;
2543;60 Programming and broadcasting services;2009 Year average;;;
2544;60 Programming and broadcasting services;2010 1st quarter;;;
2545;60 Programming and broadcasting services;2010 2nd quarter;;;
2546;60 Programming and broadcasting services;2010 3rd quarter;;;
2547;60 Programming and broadcasting services;2010 4th quarter;;;
2548;60 Programming and broadcasting services;2010 Year average;;;
2549;60 Programming and broadcasting services;2011 1st quarter;;;
2550;60 Programming and broadcasting services;2011 2nd quarter;;;
2551;60 Programming and broadcasting services;2011 3rd quarter;;;
2552;60 Programming and broadcasting services;2011 4th quarter;;;
2553;60 Programming and broadcasting services;2011 Year average;;;
2554;60 Programming and broadcasting services;2012 1st quarter;;;
2555;60 Programming and broadcasting services;2012 2nd quarter;;;
2556;60 Programming and broadcasting services;2012 3rd quarter;;;
2557;60 Programming and broadcasting services;2012 4th quarter;;;
2558;60 Programming and broadcasting services;2012 Year average;;;
2559;60 Programming and broadcasting services;2013 1st quarter;;;
2560;60 Programming and broadcasting services;2013 2nd quarter;;;
2561;60 Programming and broadcasting services;2013 3rd quarter;;;
2562;60 Programming and broadcasting services;2013 4th quarter;;;
2563;60 Programming and broadcasting services;2013 Year average;;;
2564;60 Programming and broadcasting services;2014 1st quarter;;;
2565;60 Programming and broadcasting services;2014 2nd quarter;;;
2566;60 Programming and broadcasting services;2014 3rd quarter;;;
2567;60 Programming and broadcasting services;2014 4th quarter;;;
2568;60 Programming and broadcasting services;2014 Year average;;;
2569;60 Programming and broadcasting services;2015 1st quarter;;;
2570;60 Programming and broadcasting services;2015 2nd quarter;;;
2571;60 Programming and broadcasting services;2015 3rd quarter;;;
2572;60 Programming and broadcasting services;2015 4th quarter;;;
2573;60 Programming and broadcasting services;2015 Year average;;;
2574;60 Programming and broadcasting services;2016 1st quarter;;;
2575;60 Programming and broadcasting services;2016 2nd quarter;;;
2576;60 Programming and broadcasting services;2016 3rd quarter;;;
2577;60 Programming and broadcasting services;2016 4th quarter;;;
2578;60 Programming and broadcasting services;2016 Year average;;;
2579;60 Programming and broadcasting services;2017 1st quarter;;;
2580;60 Programming and broadcasting services;2017 2nd quarter;;;
2581;60 Programming and broadcasting services;2017 3rd quarter;;;
2582;60 Programming and broadcasting services;2017 4th quarter;;;
2583;60 Programming and broadcasting services;2017 Year average;;;
