ID;HerkomstBestemming;Perioden;CO2_1;N2O_2;CH4_3;BroeikasgasEquivalent_4;NOx_5;SO2_6;NH3_7;ZuurEquivalent_8;CFK12Equivalent_9;PM10_10;FijnStofEquivalent_11;CO_12;NMVOS_13
582;E Openbare voorzieningsbedrijven;1992;40557.0;0.3;3.6;40734.0;73.3;29.1;0.0;2.5;0.0;1.1;1.1;6.2;0.7
583;E Openbare voorzieningsbedrijven;1993;41737.0;0.3;3.8;41915.0;69.5;22.7;0.0;2.2;0.0;0.9;0.9;6.6;0.7
584;E Openbare voorzieningsbedrijven;1994;44861.0;0.4;3.8;45054.0;62.7;16.1;0.0;1.9;0.0;0.8;0.8;6.9;0.6
585;E Openbare voorzieningsbedrijven;1995;47595.0;0.4;4.3;47804.0;59.4;16.3;0.0;1.8;0.0;0.6;0.6;7.2;0.6
586;E Openbare voorzieningsbedrijven;1996;48213.0;0.4;4.5;48422.0;58.2;18.4;0.0;1.8;0.0;0.5;0.5;12.6;0.9
587;E Openbare voorzieningsbedrijven;1997;48560.0;0.3;4.7;48766.0;52.9;11.8;0.0;1.5;0.0;0.4;0.4;14.9;0.9
588;E Openbare voorzieningsbedrijven;1998;50280.0;0.4;4.7;50492.0;51.0;10.4;0.0;1.4;0.0;0.5;0.5;10.1;0.6
589;E Openbare voorzieningsbedrijven;1999;47342.0;0.3;4.8;47540.0;54.0;11.5;0.0;1.5;0.0;0.4;0.4;15.5;2.2
590;E Openbare voorzieningsbedrijven;2000;48867.0;0.4;4.8;49079.0;49.9;14.8;0.0;1.5;0.0;0.3;0.3;15.0;2.1
591;E Openbare voorzieningsbedrijven;2001;52827.0;0.4;5.1;53056.0;46.3;15.5;0.0;1.5;0.0;0.4;0.4;12.1;0.6
592;E Openbare voorzieningsbedrijven;2002;54309.0;0.4;5.2;54548.0;47.5;13.6;0.0;1.5;0.0;0.5;0.5;15.7;0.9
593;E Openbare voorzieningsbedrijven;2003;54760.0;0.4;5.2;54996.0;48.3;13.9;0.1;1.5;0.0;0.5;0.5;15.2;0.5
594;E Openbare voorzieningsbedrijven;2004;56562.0;0.4;5.5;56811.0;43.1;10.6;0.1;1.3;0.0;0.4;0.4;8.4;0.5
595;E Openbare voorzieningsbedrijven;2005;55102.0;0.5;5.8;55370.0;41.0;9.7;0.2;1.2;0.0;0.5;0.5;7.1;0.5
596;E Openbare voorzieningsbedrijven;2006;50782.0;0.5;5.6;51042.0;36.9;9.6;0.0;1.1;0.0;0.4;0.4;5.4;0.8
597;E Openbare voorzieningsbedrijven;2007;52645.0;0.4;5.3;52887.0;29.3;8.6;0.0;0.9;0.0;0.3;0.3;4.0;0.4
598;E Openbare voorzieningsbedrijven;2008;52646.0;0.4;5.3;52891.0;25.0;6.1;0.1;0.7;0.0;0.3;0.3;4.3;0.3
599;E Openbare voorzieningsbedrijven;2009;52923.0;0.5;5.6;53180.0;22.8;6.2;0.1;0.7;0.0;0.3;0.3;4.3;0.3
600;40 Openbare energievoorzieningbedr.;1990;39425.0;0.4;1.6;39569.0;77.3;44.1;0.0;3.1;0.0;1.5;1.5;5.3;0.6
601;40 Openbare energievoorzieningbedr.;1991;39987.0;0.3;1.5;40120.0;70.4;33.9;0.0;2.6;0.0;1.3;1.3;5.6;0.6
602;40 Openbare energievoorzieningbedr.;1992;40514.0;0.3;1.6;40648.0;73.1;29.1;0.0;2.5;0.0;1.1;1.1;5.9;0.6
603;40 Openbare energievoorzieningbedr.;1993;41692.0;0.3;1.8;41827.0;69.3;22.7;0.0;2.2;0.0;0.9;0.9;6.3;0.6
604;40 Openbare energievoorzieningbedr.;1994;44809.0;0.4;1.8;44959.0;62.5;16.1;0.0;1.9;0.0;0.7;0.7;6.6;0.6
605;40 Openbare energievoorzieningbedr.;1995;47541.0;0.4;2.3;47707.0;59.2;16.3;0.0;1.8;0.0;0.6;0.6;6.9;0.6
606;40 Openbare energievoorzieningbedr.;1996;48156.0;0.4;2.6;48324.0;58.0;18.4;0.0;1.8;0.0;0.5;0.5;12.4;0.9
607;40 Openbare energievoorzieningbedr.;1997;48523.0;0.3;2.7;48689.0;52.8;11.8;0.0;1.5;0.0;0.4;0.4;14.8;0.9
608;40 Openbare energievoorzieningbedr.;1998;50239.0;0.4;2.8;50412.0;50.9;10.4;0.0;1.4;0.0;0.5;0.5;10.0;0.6
609;40 Openbare energievoorzieningbedr.;1999;47300.0;0.3;2.9;47459.0;53.9;11.5;0.0;1.5;0.0;0.4;0.4;15.4;2.2
610;40 Openbare energievoorzieningbedr.;2000;48825.0;0.4;3.0;48998.0;49.8;14.7;0.0;1.5;0.0;0.3;0.3;14.9;2.1
611;40 Openbare energievoorzieningbedr.;2001;52787.0;0.4;3.2;52978.0;46.2;15.5;0.0;1.5;0.0;0.4;0.4;12.0;0.6
612;40 Openbare energievoorzieningbedr.;2002;54275.0;0.4;3.4;54476.0;47.5;13.6;0.0;1.5;0.0;0.5;0.5;15.7;0.9
613;40 Openbare energievoorzieningbedr.;2003;54731.0;0.4;3.3;54929.0;48.3;13.9;0.1;1.5;0.0;0.5;0.5;15.1;0.5
614;40 Openbare energievoorzieningbedr.;2004;56538.0;0.4;3.7;56750.0;43.0;10.6;0.1;1.3;0.0;0.4;0.4;8.4;0.5
615;40 Openbare energievoorzieningbedr.;2005;55080.0;0.5;4.0;55312.0;41.0;9.7;0.2;1.2;0.0;0.5;0.5;7.0;0.5
616;40 Openbare energievoorzieningbedr.;2006;50760.0;0.5;3.8;50983.0;36.8;9.6;0.0;1.1;0.0;0.4;0.4;5.4;0.8
617;40 Openbare energievoorzieningbedr.;2007;52625.0;0.4;3.5;52830.0;29.2;8.6;0.0;0.9;0.0;0.3;0.3;3.9;0.4
618;40 Openbare energievoorzieningbedr.;2008;52623.0;0.4;3.6;52831.0;24.9;6.1;0.1;0.7;0.0;0.3;0.3;4.3;0.3
619;40 Openbare energievoorzieningbedr.;2009;52898.0;0.5;3.9;53120.0;22.7;6.2;0.1;0.7;0.0;0.3;0.3;4.3;0.3
620;41 Waterleidingbedrijven;1990;39.0;0.0;2.0;82.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
621;41 Waterleidingbedrijven;1991;41.0;0.0;2.0;83.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1
622;41 Waterleidingbedrijven;1992;43.0;0.0;2.0;86.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1
623;41 Waterleidingbedrijven;1993;46.0;0.0;2.0;88.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
624;41 Waterleidingbedrijven;1994;52.0;0.0;2.0;95.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
625;41 Waterleidingbedrijven;1995;55.0;0.0;2.0;97.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1
626;41 Waterleidingbedrijven;1996;57.0;0.0;2.0;98.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0
627;41 Waterleidingbedrijven;1997;37.0;0.0;2.0;78.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
628;41 Waterleidingbedrijven;1998;40.0;0.0;1.9;80.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
629;41 Waterleidingbedrijven;1999;42.0;0.0;1.9;82.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
630;41 Waterleidingbedrijven;2000;42.0;0.0;1.8;81.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
631;41 Waterleidingbedrijven;2001;40.0;0.0;1.8;78.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
632;41 Waterleidingbedrijven;2002;34.0;0.0;1.8;71.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
633;41 Waterleidingbedrijven;2003;28.0;0.0;1.8;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
634;41 Waterleidingbedrijven;2004;24.0;0.0;1.8;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
635;41 Waterleidingbedrijven;2005;22.0;0.0;1.7;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
636;41 Waterleidingbedrijven;2006;22.0;0.0;1.8;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
637;41 Waterleidingbedrijven;2007;20.0;0.0;1.7;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
638;41 Waterleidingbedrijven;2008;23.0;0.0;1.7;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
639;41 Waterleidingbedrijven;2009;24.0;0.0;1.7;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
640;F Bouwnijverheid;1990;1425.0;0.0;0.2;1432.0;13.8;1.6;0.0;0.3;37.2;2.1;2.1;14.3;25.3
641;F Bouwnijverheid;1991;1495.0;0.0;0.2;1606.0;13.4;1.6;0.0;0.3;32.5;2.1;2.1;14.5;24.2
642;F Bouwnijverheid;1992;1555.0;0.0;0.2;1677.0;14.0;1.6;0.0;0.4;27.8;2.1;2.1;15.7;23.3
643;F Bouwnijverheid;1993;1644.0;0.0;0.2;1777.0;14.9;1.8;0.0;0.4;23.1;2.1;2.1;17.3;22.4
644;F Bouwnijverheid;1994;1848.0;0.0;0.2;2003.0;15.0;1.7;0.0;0.4;18.4;2.1;2.1;18.7;21.5
645;F Bouwnijverheid;1995;1699.0;0.0;0.2;1847.0;14.0;1.5;0.0;0.4;13.8;1.9;1.9;18.4;20.2
646;F Bouwnijverheid;1996;1708.0;0.0;0.2;1886.0;15.1;1.6;0.0;0.4;13.5;2.0;2.0;19.3;19.8
647;F Bouwnijverheid;1997;1479.0;0.0;0.1;1670.0;13.6;1.2;0.0;0.3;13.3;1.9;1.9;18.7;18.9
648;F Bouwnijverheid;1998;1719.0;0.0;0.1;1922.0;15.0;1.4;0.0;0.4;13.0;2.0;2.0;18.9;18.5
649;F Bouwnijverheid;1999;1816.0;0.0;0.2;1936.0;16.8;1.5;0.0;0.4;12.8;2.0;2.0;20.9;18.1
650;F Bouwnijverheid;2000;2007.0;0.0;0.2;2487.0;18.5;1.5;0.0;0.5;12.5;2.2;2.2;24.5;18.0
651;F Bouwnijverheid;2001;1881.0;0.0;0.1;2153.0;14.3;1.0;0.0;0.3;12.5;1.9;1.9;17.7;14.3
652;F Bouwnijverheid;2002;1923.0;0.0;0.1;2057.0;15.6;1.2;0.0;0.4;12.5;2.0;2.0;18.9;14.1
653;F Bouwnijverheid;2003;2282.0;0.0;0.2;2449.0;18.9;1.3;0.0;0.5;12.5;2.1;2.1;23.0;12.1
654;F Bouwnijverheid;2004;2169.0;0.0;0.2;2338.0;17.6;1.4;0.0;0.4;12.5;2.0;2.0;21.8;10.2
655;F Bouwnijverheid;2005;2462.0;0.0;0.2;2595.0;19.9;1.6;0.0;0.5;12.5;2.1;2.1;24.4;11.5
656;F Bouwnijverheid;2006;2459.0;0.0;0.2;2596.0;19.0;1.5;0.0;0.5;12.5;2.1;2.1;24.0;11.1
657;F Bouwnijverheid;2007;2441.0;0.0;0.1;2617.0;18.3;1.3;0.0;0.4;12.5;2.0;2.0;23.8;10.8
658;F Bouwnijverheid;2008;2664.0;0.0;0.1;2856.0;17.6;0.5;0.0;0.4;12.5;2.0;2.0;24.1;10.9
659;F Bouwnijverheid;2009;2551.0;0.0;0.1;2742.0;17.1;0.6;0.0;0.4;12.5;1.9;1.9;23.9;10.7
660;G en H Handel, reparatie en horeca;1990;3755.0;0.0;0.7;3781.0;19.1;1.6;0.2;0.5;390.7;1.0;1.0;22.3;33.9
661;G en H Handel, reparatie en horeca;1991;4147.0;0.0;0.9;4191.0;18.9;1.6;0.2;0.5;309.0;1.0;1.0;93.0;31.5
662;G en H Handel, reparatie en horeca;1992;4014.0;0.0;1.2;4066.0;18.2;1.5;0.2;0.5;230.7;1.0;1.0;127.8;28.9
663;G en H Handel, reparatie en horeca;1993;4387.0;0.0;1.4;4444.0;17.4;1.4;0.2;0.4;155.7;0.9;0.9;126.5;26.5
664;G en H Handel, reparatie en horeca;1994;4091.0;0.0;2.1;4166.0;16.4;1.3;0.2;0.4;84.0;0.8;0.8;89.1;24.1
665;G en H Handel, reparatie en horeca;1995;4532.0;0.1;1.6;4596.0;15.8;1.2;0.2;0.4;15.7;0.7;0.7;15.2;21.6
666;G en H Handel, reparatie en horeca;1996;5122.0;0.0;2.1;5201.0;14.9;0.9;0.2;0.4;12.0;0.6;0.6;13.3;17.5
667;G en H Handel, reparatie en horeca;1997;4441.0;0.0;2.2;4521.0;13.0;0.5;0.2;0.3;8.8;0.5;0.5;10.9;13.2
668;G en H Handel, reparatie en horeca;1998;4491.0;0.0;2.1;4571.0;13.3;0.5;0.2;0.3;5.9;0.5;0.5;11.1;12.1
669;G en H Handel, reparatie en horeca;1999;3768.0;0.0;1.9;3835.0;12.0;0.5;0.2;0.3;2.9;0.5;0.5;10.9;10.7
670;G en H Handel, reparatie en horeca;2000;4009.0;0.0;2.0;4164.0;12.2;0.3;0.2;0.3;1.1;0.5;0.5;11.1;10.2
671;G en H Handel, reparatie en horeca;2001;4607.0;0.0;1.9;4791.0;12.8;0.2;0.2;0.3;0.4;0.4;0.4;10.5;9.7
672;G en H Handel, reparatie en horeca;2002;4765.0;0.0;1.8;4979.0;13.1;0.3;0.2;0.3;0.0;0.4;0.4;9.9;9.0
673;G en H Handel, reparatie en horeca;2003;4956.0;0.0;1.9;5202.0;13.2;0.2;0.2;0.3;0.0;0.4;0.4;8.7;8.8
674;G en H Handel, reparatie en horeca;2004;4905.0;0.0;1.7;5180.0;11.8;0.3;0.2;0.3;0.0;0.4;0.4;8.1;9.4
675;G en H Handel, reparatie en horeca;2005;4437.0;0.0;1.7;4698.0;11.2;0.1;0.2;0.3;0.0;0.4;0.4;7.5;9.6
676;G en H Handel, reparatie en horeca;2006;5072.0;0.0;1.7;5409.0;11.6;0.1;0.2;0.3;0.0;0.4;0.4;7.6;8.0
677;G en H Handel, reparatie en horeca;2007;4569.0;0.0;1.8;4935.0;11.3;0.2;0.2;0.3;0.0;0.4;0.4;7.6;7.7
678;G en H Handel, reparatie en horeca;2008;5036.0;0.0;2.0;5431.0;9.9;0.1;0.2;0.2;0.0;0.3;0.3;7.6;7.7
679;G en H Handel, reparatie en horeca;2009;4948.0;0.0;1.9;5342.0;9.2;0.1;0.2;0.2;0.0;0.3;0.3;7.2;7.6
680;50 Handel,reparatie auto's, motorfietsen;1990;546.0;0.0;0.1;550.0;2.3;0.2;0.0;0.1;53.0;0.3;0.3;2.9;22.4
681;50 Handel,reparatie auto's, motorfietsen;1991;579.0;0.0;0.1;584.0;2.4;0.2;0.0;0.1;40.9;0.3;0.3;3.0;21.2
682;50 Handel,reparatie auto's, motorfietsen;1992;518.0;0.0;0.1;523.0;2.2;0.2;0.0;0.1;29.7;0.2;0.2;2.6;19.9
683;50 Handel,reparatie auto's, motorfietsen;1993;558.0;0.0;0.2;563.0;1.9;0.2;0.0;0.0;19.5;0.2;0.2;2.5;18.6
684;50 Handel,reparatie auto's, motorfietsen;1994;562.0;0.0;0.2;568.0;1.9;0.2;0.0;0.0;10.2;0.2;0.2;2.2;17.3
685;50 Handel,reparatie auto's, motorfietsen;1995;611.0;0.0;0.2;618.0;2.0;0.2;0.0;0.0;1.8;0.1;0.1;2.3;16.1
686;50 Handel,reparatie auto's, motorfietsen;1996;750.0;0.0;0.3;759.0;2.1;0.2;0.0;0.1;1.5;0.1;0.1;2.3;15.0
687;50 Handel,reparatie auto's, motorfietsen;1997;682.0;0.0;0.3;691.0;2.1;0.1;0.0;0.0;1.1;0.1;0.1;1.7;11.1
688;50 Handel,reparatie auto's, motorfietsen;1998;706.0;0.0;0.3;715.0;2.0;0.1;0.0;0.0;0.8;0.1;0.1;1.6;10.1
689;50 Handel,reparatie auto's, motorfietsen;1999;647.0;0.0;0.3;657.0;2.1;0.1;0.0;0.0;0.5;0.1;0.1;1.7;8.8
690;50 Handel,reparatie auto's, motorfietsen;2000;677.0;0.0;0.3;687.0;2.0;0.1;0.0;0.0;0.1;0.1;0.1;1.3;6.8
691;50 Handel,reparatie auto's, motorfietsen;2001;797.0;0.0;0.3;807.0;2.1;0.0;0.0;0.0;0.0;0.1;0.1;1.2;6.5
692;50 Handel,reparatie auto's, motorfietsen;2002;823.0;0.0;0.3;833.0;2.0;0.0;0.0;0.0;0.0;0.1;0.1;1.1;6.0
693;50 Handel,reparatie auto's, motorfietsen;2003;851.0;0.0;0.3;861.0;2.0;0.0;0.0;0.0;0.0;0.1;0.1;1.1;5.9
694;50 Handel,reparatie auto's, motorfietsen;2004;847.0;0.0;0.3;857.0;1.9;0.0;0.0;0.0;0.0;0.1;0.1;1.0;6.7
695;50 Handel,reparatie auto's, motorfietsen;2005;796.0;0.0;0.3;806.0;1.9;0.0;0.0;0.0;0.0;0.1;0.1;0.9;7.1
696;50 Handel,reparatie auto's, motorfietsen;2006;910.0;0.0;0.3;920.0;2.0;0.0;0.0;0.0;0.0;0.1;0.1;0.9;5.4
697;50 Handel,reparatie auto's, motorfietsen;2007;812.0;0.0;0.3;822.0;1.9;0.0;0.0;0.0;0.0;0.1;0.1;0.9;5.1
698;50 Handel,reparatie auto's, motorfietsen;2008;865.0;0.0;0.3;876.0;1.6;0.0;0.0;0.0;0.0;0.1;0.1;0.9;5.1
699;50 Handel,reparatie auto's, motorfietsen;2009;847.0;0.0;0.3;858.0;1.5;0.0;0.0;0.0;0.0;0.1;0.1;0.8;5.1
700;51 Groothandel en handelsbemiddeling;1990;1314.0;0.0;0.2;1326.0;12.7;0.9;0.1;0.3;190.7;0.6;0.6;15.5;10.1
701;51 Groothandel en handelsbemiddeling;1991;1358.0;0.0;0.3;1376.0;12.2;0.9;0.1;0.3;151.0;0.6;0.6;13.4;8.9
702;51 Groothandel en handelsbemiddeling;1992;1355.0;0.0;0.5;1377.0;11.8;0.9;0.1;0.3;112.8;0.6;0.6;12.4;7.8
703;51 Groothandel en handelsbemiddeling;1993;1482.0;0.0;0.5;1507.0;11.4;0.9;0.1;0.3;76.2;0.6;0.6;11.5;6.8
704;51 Groothandel en handelsbemiddeling;1994;1501.0;0.0;1.1;1538.0;10.6;0.8;0.1;0.3;41.2;0.5;0.5;11.1;5.8
705;51 Groothandel en handelsbemiddeling;1995;1593.0;0.0;0.4;1616.0;9.9;0.8;0.1;0.2;7.7;0.4;0.4;9.9;4.6
706;51 Groothandel en handelsbemiddeling;1996;1672.0;0.0;0.5;1698.0;8.8;0.5;0.1;0.2;5.5;0.3;0.3;8.0;1.6
707;51 Groothandel en handelsbemiddeling;1997;1458.0;0.0;0.5;1483.0;7.1;0.3;0.1;0.2;3.8;0.3;0.3;7.0;1.3
708;51 Groothandel en handelsbemiddeling;1998;1531.0;0.0;0.5;1558.0;7.5;0.3;0.1;0.2;2.3;0.3;0.3;7.4;1.3
709;51 Groothandel en handelsbemiddeling;1999;1296.0;0.0;0.5;1318.0;6.1;0.3;0.1;0.1;0.9;0.2;0.2;6.9;1.1
710;51 Groothandel en handelsbemiddeling;2000;1379.0;0.0;0.5;1432.0;6.5;0.1;0.1;0.2;0.5;0.2;0.2;7.5;2.6
711;51 Groothandel en handelsbemiddeling;2001;1458.0;0.0;0.5;1520.0;6.5;0.1;0.1;0.2;0.2;0.2;0.2;6.9;2.4
712;51 Groothandel en handelsbemiddeling;2002;1574.0;0.0;0.5;1646.0;6.8;0.1;0.1;0.2;0.0;0.2;0.2;6.5;2.3
713;51 Groothandel en handelsbemiddeling;2003;1598.0;0.0;0.5;1680.0;6.7;0.1;0.1;0.2;0.0;0.2;0.2;5.6;2.2
714;51 Groothandel en handelsbemiddeling;2004;1582.0;0.0;0.4;1674.0;6.2;0.1;0.1;0.1;0.0;0.2;0.2;5.3;2.1
715;51 Groothandel en handelsbemiddeling;2005;1406.0;0.0;0.4;1493.0;5.9;0.0;0.1;0.1;0.0;0.2;0.2;4.9;2.0
716;51 Groothandel en handelsbemiddeling;2006;1545.0;0.0;0.4;1657.0;5.9;0.0;0.1;0.1;0.0;0.2;0.2;4.9;2.0
717;51 Groothandel en handelsbemiddeling;2007;1500.0;0.0;0.4;1622.0;6.1;0.1;0.1;0.1;0.0;0.2;0.2;5.0;2.0
718;51 Groothandel en handelsbemiddeling;2008;1616.0;0.0;0.5;1748.0;5.4;0.0;0.1;0.1;0.0;0.1;0.1;5.0;2.0
719;51 Groothandel en handelsbemiddeling;2009;1576.0;0.0;0.5;1707.0;4.9;0.0;0.1;0.1;0.0;0.1;0.1;4.7;1.9
720;52 Detailhandel (incl. reparatie);1990;854.0;0.0;0.2;859.0;2.0;0.2;0.0;0.1;108.1;0.1;0.1;2.0;0.8
721;52 Detailhandel (incl. reparatie);1991;907.0;0.0;0.2;917.0;1.9;0.2;0.0;0.1;85.6;0.1;0.1;33.9;0.7
722;52 Detailhandel (incl. reparatie);1992;883.0;0.0;0.2;894.0;1.9;0.2;0.0;0.0;63.9;0.1;0.1;49.9;0.6
723;52 Detailhandel (incl. reparatie);1993;1003.0;0.0;0.3;1015.0;1.8;0.2;0.0;0.0;43.2;0.1;0.1;49.9;0.6
724;52 Detailhandel (incl. reparatie);1994;836.0;0.0;0.3;850.0;1.8;0.1;0.0;0.0;23.3;0.1;0.1;33.7;0.6
725;52 Detailhandel (incl. reparatie);1995;951.0;0.0;0.4;967.0;1.7;0.1;0.0;0.0;4.4;0.1;0.1;1.5;0.5
726;52 Detailhandel (incl. reparatie);1996;1076.0;0.0;0.5;1095.0;1.8;0.1;0.0;0.0;3.5;0.1;0.1;1.6;0.5
727;52 Detailhandel (incl. reparatie);1997;865.0;0.0;0.5;884.0;1.6;0.1;0.0;0.0;2.7;0.1;0.1;1.2;0.5
728;52 Detailhandel (incl. reparatie);1998;824.0;0.0;0.4;842.0;1.7;0.1;0.0;0.0;1.9;0.1;0.1;1.3;0.5
729;52 Detailhandel (incl. reparatie);1999;700.0;0.0;0.4;715.0;1.7;0.1;0.0;0.0;1.1;0.1;0.1;1.6;0.5
730;52 Detailhandel (incl. reparatie);2000;737.0;0.0;0.4;780.0;1.7;0.1;0.0;0.0;0.3;0.1;0.1;1.8;0.5
731;52 Detailhandel (incl. reparatie);2001;865.0;0.0;0.4;918.0;1.9;0.0;0.0;0.0;0.1;0.1;0.1;1.7;0.5
732;52 Detailhandel (incl. reparatie);2002;875.0;0.0;0.3;938.0;1.9;0.0;0.0;0.0;0.0;0.1;0.1;1.6;0.5
733;52 Detailhandel (incl. reparatie);2003;922.0;0.0;0.4;996.0;2.0;0.0;0.0;0.0;0.0;0.1;0.1;1.4;0.4
734;52 Detailhandel (incl. reparatie);2004;909.0;0.0;0.3;993.0;1.7;0.1;0.0;0.0;0.0;0.1;0.1;1.3;0.4
735;52 Detailhandel (incl. reparatie);2005;779.0;0.0;0.3;858.0;1.5;0.0;0.0;0.0;0.0;0.1;0.1;1.2;0.4
736;52 Detailhandel (incl. reparatie);2006;914.0;0.0;0.3;1018.0;1.6;0.0;0.0;0.0;0.0;0.1;0.1;1.2;0.4
737;52 Detailhandel (incl. reparatie);2007;801.0;0.0;0.3;914.0;1.5;0.0;0.0;0.0;0.0;0.1;0.1;1.2;0.4
738;52 Detailhandel (incl. reparatie);2008;892.0;0.0;0.4;1015.0;1.3;0.0;0.0;0.0;0.0;0.1;0.1;1.2;0.4
739;52 Detailhandel (incl. reparatie);2009;868.0;0.0;0.3;990.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.4
740;55 Horeca;1990;1041.0;0.0;0.2;1047.0;2.1;0.2;0.0;0.1;38.9;0.1;0.1;1.8;0.6
741;55 Horeca;1991;1303.0;0.0;0.3;1315.0;2.3;0.2;0.0;0.1;31.6;0.1;0.1;42.7;0.7
742;55 Horeca;1992;1258.0;0.0;0.3;1271.0;2.3;0.2;0.0;0.1;24.2;0.1;0.1;62.9;0.6
743;55 Horeca;1993;1344.0;0.0;0.4;1359.0;2.2;0.2;0.0;0.1;16.8;0.1;0.1;62.6;0.5
744;55 Horeca;1994;1194.0;0.0;0.5;1211.0;2.2;0.2;0.0;0.1;9.3;0.1;0.1;42.1;0.4
745;55 Horeca;1995;1376.0;0.0;0.6;1395.0;2.2;0.1;0.0;0.1;1.8;0.1;0.1;1.5;0.4
746;55 Horeca;1996;1623.0;0.0;0.8;1648.0;2.2;0.1;0.0;0.1;1.5;0.1;0.1;1.3;0.4
747;55 Horeca;1997;1436.0;0.0;0.8;1463.0;2.2;0.1;0.0;0.1;1.1;0.1;0.1;1.0;0.3
748;55 Horeca;1998;1430.0;0.0;0.8;1456.0;2.2;0.1;0.0;0.1;0.8;0.1;0.1;0.8;0.3
749;55 Horeca;1999;1124.0;0.0;0.7;1145.0;2.1;0.1;0.0;0.0;0.5;0.1;0.1;0.6;0.3
750;55 Horeca;2000;1216.0;0.0;0.8;1266.0;2.0;0.1;0.0;0.0;0.1;0.0;0.0;0.6;0.2
751;55 Horeca;2001;1487.0;0.0;0.7;1546.0;2.3;0.1;0.0;0.1;0.0;0.0;0.0;0.7;0.3
752;55 Horeca;2002;1493.0;0.0;0.7;1562.0;2.3;0.1;0.0;0.1;0.0;0.0;0.0;0.6;0.2
753;55 Horeca;2003;1585.0;0.0;0.7;1665.0;2.5;0.1;0.0;0.1;0.0;0.1;0.1;0.6;0.3
754;55 Horeca;2004;1567.0;0.0;0.7;1656.0;2.1;0.1;0.0;0.0;0.0;0.0;0.0;0.6;0.2
755;55 Horeca;2005;1457.0;0.0;0.7;1542.0;1.9;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.2
756;55 Horeca;2006;1703.0;0.0;0.7;1813.0;2.1;0.1;0.0;0.0;0.0;0.0;0.0;0.6;0.2
757;55 Horeca;2007;1457.0;0.0;0.7;1576.0;1.8;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.2
758;55 Horeca;2008;1662.0;0.0;0.8;1792.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2
759;55 Horeca;2009;1658.0;0.0;0.8;1787.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2
760;I Vervoer, opslag en communicatie;1990;16689.0;0.4;0.8;16834.0;201.1;55.1;0.1;6.1;182.0;13.4;13.4;59.8;31.6
761;I Vervoer, opslag en communicatie;1991;17657.0;0.4;0.8;17810.0;204.5;53.5;0.1;6.1;143.8;13.6;13.6;60.7;30.4
762;I Vervoer, opslag en communicatie;1992;19344.0;0.5;0.9;19512.0;216.4;57.8;0.1;6.5;107.2;13.9;13.9;63.4;28.9
763;I Vervoer, opslag en communicatie;1993;20473.0;0.5;0.9;20653.0;220.9;60.9;0.1;6.7;72.2;13.5;13.5;64.0;26.8
764;I Vervoer, opslag en communicatie;1994;21304.0;0.5;0.9;21489.0;225.5;64.0;0.2;6.9;38.8;13.5;13.5;65.9;25.1
765;I Vervoer, opslag en communicatie;1995;22529.0;0.6;0.9;22726.0;228.1;64.6;0.2;7.0;6.9;13.2;13.2;62.3;22.9
766;I Vervoer, opslag en communicatie;1996;23483.0;0.6;0.9;23692.0;228.3;64.7;0.2;7.0;5.3;12.6;12.6;60.6;20.4
767;I Vervoer, opslag en communicatie;1997;24909.0;0.7;0.9;25133.0;239.3;65.1;0.2;7.2;3.8;12.7;12.7;61.4;18.1
768;I Vervoer, opslag en communicatie;1998;25852.0;0.7;0.9;26086.0;246.4;71.8;0.2;7.6;2.5;12.6;12.6;59.9;18.0
