ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
819;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2000;;;;;;;;
820;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2001;;;;;;;;
821;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2002;96.2;0.8;20.4;0.2;8.4;30.3;13.7;22.5
822;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2003;91.6;0.7;18.7;0.3;9.6;29.1;12.6;20.6
823;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2004;89.1;1.1;16.8;0.4;10.2;27.4;11.8;21.4
824;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2005;95.7;0.6;15.6;0.3;15.1;25.4;12.3;26.5
825;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2006;;;;;;;;
826;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2007;;;;;;;;
827;Noord-Nederland;7411c Ov.zak. diensten (geen holdings);2008;;;;;;;;
828;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2000;;;;;;;;
829;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2001;;;;;;;;
830;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2002;;;;;;;;
831;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2003;;;;;;;;
832;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2004;;;;;;;;
833;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2005;;;;;;;;
834;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2006;;;;;;;;
835;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2007;;;;;;;;
836;Oost-Nederland;CA Energiehoudende delfstoffenwinning;2008;0.6;0.0;0.0;0.0;0.2;0.0;0.2;0.2
837;Oost-Nederland;11 Aardolie- en aardgaswinning;2000;;;;;;;;
838;Oost-Nederland;11 Aardolie- en aardgaswinning;2001;;;;;;;;
839;Oost-Nederland;11 Aardolie- en aardgaswinning;2002;;;;;;;;
840;Oost-Nederland;11 Aardolie- en aardgaswinning;2003;;;;;;;;
841;Oost-Nederland;11 Aardolie- en aardgaswinning;2004;;;;;;;;
842;Oost-Nederland;11 Aardolie- en aardgaswinning;2005;;;;;;;;
843;Oost-Nederland;11 Aardolie- en aardgaswinning;2006;;;;;;;;
844;Oost-Nederland;11 Aardolie- en aardgaswinning;2007;;;;;;;;
845;Oost-Nederland;11 Aardolie- en aardgaswinning;2008;0.6;0.0;0.0;0.0;0.2;0.0;0.2;0.2
846;Oost-Nederland;D Industrie;2000;1779.9;19.0;287.4;13.1;69.6;100.4;1173.3;117.1
847;Oost-Nederland;D Industrie;2001;1626.6;17.3;276.0;15.1;69.0;94.3;1037.0;117.8
848;Oost-Nederland;D Industrie;2002;1626.8;14.3;285.8;9.5;59.3;81.6;1080.0;96.4
849;Oost-Nederland;D Industrie;2003;1259.6;13.1;182.7;10.3;59.9;92.1;819.2;82.4
850;Oost-Nederland;D Industrie;2004;1614.1;35.4;299.5;7.9;63.1;77.9;1046.1;84.1
851;Oost-Nederland;D Industrie;2005;1342.4;14.4;202.1;8.0;63.9;62.7;874.8;116.3
852;Oost-Nederland;D Industrie;2006;1348.1;15.2;213.7;18.1;74.8;56.0;870.3;100.1
853;Oost-Nederland;D Industrie;2007;;;;;;;;
854;Oost-Nederland;D Industrie;2008;1527.9;12.2;277.6;11.4;89.8;56.0;962.8;118.1
855;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2000;290.8;2.3;49.9;1.7;11.9;12.1;189.9;23.0
856;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2001;315.4;2.7;49.6;1.5;14.1;14.3;204.8;28.4
857;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2002;303.4;5.8;63.8;1.7;11.7;10.2;189.2;20.9
858;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2003;309.3;0.7;47.7;0.8;11.6;12.8;218.5;17.1
859;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2004;518.1;15.9;143.8;1.3;11.0;19.8;308.5;17.9
860;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2005;338.2;3.6;70.3;0.9;12.3;11.0;226.0;14.1
861;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2006;;;;;;;;
862;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2007;;;;;;;;
863;Oost-Nederland;DA Voedings- en genotmiddelenindustrie;2008;;;;;;;;
864;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2000;;;;;;;;
865;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2001;;;;;;;;
866;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2002;;;;;;;;
867;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2003;;;;;;;;
868;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2004;;;;;;;;
869;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2005;;;;;;;;
870;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2006;270.5;3.0;42.7;7.1;12.7;6.9;178.1;20.0
871;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2007;;;;;;;;
872;Oost-Nederland;15 Voedingsmiddelen- en drankenindustrie;2008;328.3;1.4;55.4;1.1;14.6;8.2;226.0;21.6
873;Oost-Nederland;16 Tabaksverwerkende industrie;2000;;;;;;;;
874;Oost-Nederland;16 Tabaksverwerkende industrie;2001;;;;;;;;
875;Oost-Nederland;16 Tabaksverwerkende industrie;2002;;;;;;;;
876;Oost-Nederland;16 Tabaksverwerkende industrie;2003;;;;;;;;
877;Oost-Nederland;16 Tabaksverwerkende industrie;2004;;;;;;;;
878;Oost-Nederland;16 Tabaksverwerkende industrie;2005;;;;;;;;
879;Oost-Nederland;16 Tabaksverwerkende industrie;2006;;;;;;;;
880;Oost-Nederland;16 Tabaksverwerkende industrie;2007;;;;;;;;
881;Oost-Nederland;16 Tabaksverwerkende industrie;2008;;;;;;;;
882;Oost-Nederland;DE Papier-, karton- en grafische ind.;2000;203.0;2.3;46.3;0.4;4.9;21.2;116.1;11.8
883;Oost-Nederland;DE Papier-, karton- en grafische ind.;2001;192.3;0.8;24.9;0.2;3.3;20.5;127.3;15.3
884;Oost-Nederland;DE Papier-, karton- en grafische ind.;2002;297.4;1.6;72.8;0.8;3.2;17.1;192.3;9.6
885;Oost-Nederland;DE Papier-, karton- en grafische ind.;2003;106.0;1.1;8.4;0.6;3.3;9.0;77.9;5.7
886;Oost-Nederland;DE Papier-, karton- en grafische ind.;2004;;;;;;;;
887;Oost-Nederland;DE Papier-, karton- en grafische ind.;2005;137.1;0.2;10.0;0.4;2.9;9.0;101.2;13.3
888;Oost-Nederland;DE Papier-, karton- en grafische ind.;2006;145.2;0.1;15.7;0.5;4.0;8.6;102.4;14.1
889;Oost-Nederland;DE Papier-, karton- en grafische ind.;2007;;;;;;;;
890;Oost-Nederland;DE Papier-, karton- en grafische ind.;2008;146.5;0.9;22.5;1.5;4.3;7.5;100.1;9.8
891;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2000;89.5;0.0;23.8;0.3;0.7;2.0;59.7;2.9
892;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2001;99.8;0.2;12.3;0.1;0.6;6.3;74.7;5.5
893;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2002;156.7;1.1;35.1;0.5;0.6;4.1;111.3;4.1
894;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2003;54.2;0.8;3.3;0.3;0.8;1.5;45.1;2.5
895;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2004;;;;;;;;
896;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2005;;;;;;;;
897;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2006;;;;;;;;
898;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2007;;;;;;;;
899;Oost-Nederland;21 Papier(waren)- en karton(waren)ind.;2008;47.2;0.0;5.6;0.6;1.1;1.3;37.3;1.3
900;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
901;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
902;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
903;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
904;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
905;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
906;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
907;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
908;Oost-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
909;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
910;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
911;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
912;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
913;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
914;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
915;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
916;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
917;Oost-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
918;Oost-Nederland;DG Chemische industrie;2000;113.3;2.0;23.5;2.9;2.2;8.6;64.0;10.2
919;Oost-Nederland;DG Chemische industrie;2001;91.4;0.2;16.0;1.6;1.9;3.8;57.9;9.9
920;Oost-Nederland;DG Chemische industrie;2002;112.2;0.0;18.8;0.6;2.0;4.0;81.8;5.0
921;Oost-Nederland;DG Chemische industrie;2003;;;;;;;;
922;Oost-Nederland;DG Chemische industrie;2004;96.9;0.0;17.6;1.2;1.6;3.1;66.8;6.7
923;Oost-Nederland;DG Chemische industrie;2005;;;;;;;;
924;Oost-Nederland;DG Chemische industrie;2006;69.7;0.0;6.2;0.4;2.2;1.8;55.1;3.9
925;Oost-Nederland;DG Chemische industrie;2007;;;;;;;;
926;Oost-Nederland;DG Chemische industrie;2008;96.9;0.1;16.2;1.5;1.6;1.3;70.2;6.1
927;Oost-Nederland;24 Chemische industrie;2000;113.3;2.0;23.5;2.9;2.2;8.6;64.0;10.2
928;Oost-Nederland;24 Chemische industrie;2001;91.4;0.2;16.0;1.6;1.9;3.8;57.9;9.9
929;Oost-Nederland;24 Chemische industrie;2002;112.2;0.0;18.8;0.6;2.0;4.0;81.8;5.0
930;Oost-Nederland;24 Chemische industrie;2003;;;;;;;;
931;Oost-Nederland;24 Chemische industrie;2004;96.9;0.0;17.6;1.2;1.6;3.1;66.8;6.7
932;Oost-Nederland;24 Chemische industrie;2005;;;;;;;;
933;Oost-Nederland;24 Chemische industrie;2006;69.7;0.0;6.2;0.4;2.2;1.8;55.1;3.9
934;Oost-Nederland;24 Chemische industrie;2007;;;;;;;;
935;Oost-Nederland;24 Chemische industrie;2008;96.9;0.1;16.2;1.5;1.6;1.3;70.2;6.1
936;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2000;107.2;0.7;15.5;0.8;3.2;3.4;71.9;11.7
937;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2001;94.1;0.8;16.6;0.6;3.5;5.1;64.6;2.9
938;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2002;93.6;0.2;10.0;0.6;2.8;4.4;70.2;5.5
939;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2003;98.5;1.2;8.4;0.5;2.6;2.6;70.6;12.6
940;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2004;104.8;0.3;17.9;0.3;4.0;3.8;69.6;9.0
941;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2005;100.7;1.3;13.6;0.5;2.5;3.5;69.8;9.5
942;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2006;96.6;0.8;9.4;0.6;3.4;2.3;74.2;5.8
943;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
944;Oost-Nederland;DH Rubber- en kunststofverwerkende ind.;2008;81.9;0.2;7.2;0.3;2.7;2.6;62.2;6.6
945;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2000;107.2;0.7;15.5;0.8;3.2;3.4;71.9;11.7
946;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2001;94.1;0.8;16.6;0.6;3.5;5.1;64.6;2.9
947;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2002;93.6;0.2;10.0;0.6;2.8;4.4;70.2;5.5
948;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2003;98.5;1.2;8.4;0.5;2.6;2.6;70.6;12.6
949;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2004;104.8;0.3;17.9;0.3;4.0;3.8;69.6;9.0
950;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2005;100.7;1.3;13.6;0.5;2.5;3.5;69.8;9.5
951;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2006;96.6;0.8;9.4;0.6;3.4;2.3;74.2;5.8
952;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
953;Oost-Nederland;25 Rubber- en kunststofverwerkende ind.;2008;81.9;0.2;7.2;0.3;2.7;2.6;62.2;6.6
954;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2000;120.9;2.2;19.4;1.5;8.0;2.1;82.1;5.5
955;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2001;92.7;0.1;17.2;5.5;6.7;3.3;49.6;10.2
956;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2002;96.1;1.4;14.0;2.1;5.6;3.9;63.3;5.9
957;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2003;63.3;3.9;5.2;1.1;5.4;2.0;42.1;3.6
958;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2004;64.9;0.9;10.2;1.9;3.8;1.1;43.4;3.7
959;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2005;47.5;1.1;6.0;0.9;4.9;0.9;28.8;4.8
960;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2006;67.4;4.2;10.0;2.7;7.3;0.9;39.0;3.3
961;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
962;Oost-Nederland;DI Glas-, aardewerk-, cement-, kalkind.;2008;77.4;0.3;6.2;0.7;6.8;0.9;59.6;2.9
963;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2000;120.9;2.2;19.4;1.5;8.0;2.1;82.1;5.5
964;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2001;92.7;0.1;17.2;5.5;6.7;3.3;49.6;10.2
965;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2002;96.1;1.4;14.0;2.1;5.6;3.9;63.3;5.9
966;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2003;63.3;3.9;5.2;1.1;5.4;2.0;42.1;3.6
967;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2004;64.9;0.9;10.2;1.9;3.8;1.1;43.4;3.7
968;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2005;47.5;1.1;6.0;0.9;4.9;0.9;28.8;4.8
969;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2006;67.4;4.2;10.0;2.7;7.3;0.9;39.0;3.3
970;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
971;Oost-Nederland;26 Glas-, aardewerk-, cement-, kalkind.;2008;77.4;0.3;6.2;0.7;6.8;0.9;59.6;2.9
972;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2000;194.5;2.2;31.3;0.8;10.9;10.0;133.2;6.1
973;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2001;165.8;7.0;31.2;0.9;9.9;9.9;96.6;10.2
974;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2002;149.4;2.2;20.8;1.2;9.2;8.7;97.9;9.4
975;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2003;119.5;1.3;19.9;0.7;9.1;6.7;73.8;8.0
976;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2004;126.8;1.2;15.2;0.4;9.6;6.9;85.3;8.2
977;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2005;115.0;4.0;9.1;1.5;11.9;7.2;71.0;10.3
978;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2006;169.6;2.5;34.4;1.2;13.2;6.4;100.3;11.6
979;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2007;;;;;;;;
980;Oost-Nederland;DJ Basismetaal- en metaalproductenind.;2008;245.0;3.8;62.3;1.5;20.0;7.2;125.2;24.9
981;Oost-Nederland;27 Basismetaalindustrie;2000;;;;;;;;
982;Oost-Nederland;27 Basismetaalindustrie;2001;;;;;;;;
983;Oost-Nederland;27 Basismetaalindustrie;2002;;;;;;;;
984;Oost-Nederland;27 Basismetaalindustrie;2003;;;;;;;;
985;Oost-Nederland;27 Basismetaalindustrie;2004;;;;;;;;
986;Oost-Nederland;27 Basismetaalindustrie;2005;;;;;;;;
987;Oost-Nederland;27 Basismetaalindustrie;2006;;;;;;;;
988;Oost-Nederland;27 Basismetaalindustrie;2007;;;;;;;;
989;Oost-Nederland;27 Basismetaalindustrie;2008;27.6;0.0;7.0;1.0;0.8;0.6;16.0;2.2
990;Oost-Nederland;28 Metaalproductenindustrie;2000;170.1;2.1;27.7;0.7;10.6;9.0;114.4;5.5
991;Oost-Nederland;28 Metaalproductenindustrie;2001;140.6;5.4;19.7;0.9;9.5;9.0;86.3;9.8
992;Oost-Nederland;28 Metaalproductenindustrie;2002;132.2;2.2;20.4;1.2;8.8;8.0;83.3;8.4
993;Oost-Nederland;28 Metaalproductenindustrie;2003;106.0;1.3;19.6;0.6;8.5;6.4;62.1;7.5
994;Oost-Nederland;28 Metaalproductenindustrie;2004;107.8;1.1;12.1;0.4;9.1;6.6;71.1;7.4
995;Oost-Nederland;28 Metaalproductenindustrie;2005;;;;;;;;
996;Oost-Nederland;28 Metaalproductenindustrie;2006;144.7;2.5;30.8;1.1;12.5;6.0;82.2;9.7
997;Oost-Nederland;28 Metaalproductenindustrie;2007;;;;;;;;
998;Oost-Nederland;28 Metaalproductenindustrie;2008;217.4;3.8;55.3;0.5;19.2;6.6;109.2;22.7
999;Oost-Nederland;DK Machine- en apparatenindustrie;2000;107.6;1.0;24.1;2.3;7.0;14.4;45.0;13.8
1000;Oost-Nederland;DK Machine- en apparatenindustrie;2001;128.4;1.4;37.8;0.7;7.3;12.9;60.1;8.2
1001;Oost-Nederland;DK Machine- en apparatenindustrie;2002;90.7;0.8;15.1;0.7;5.6;11.1;47.0;10.3
1002;Oost-Nederland;DK Machine- en apparatenindustrie;2003;100.9;1.8;29.1;0.5;5.4;10.5;44.1;9.5
1003;Oost-Nederland;DK Machine- en apparatenindustrie;2004;98.9;1.7;20.9;0.6;7.4;9.3;50.0;9.0
1004;Oost-Nederland;DK Machine- en apparatenindustrie;2005;81.3;2.4;9.5;0.2;7.0;9.6;42.9;9.6
1005;Oost-Nederland;DK Machine- en apparatenindustrie;2006;90.9;0.1;19.5;0.1;6.7;11.1;38.9;14.5
1006;Oost-Nederland;DK Machine- en apparatenindustrie;2007;;;;;;;;
1007;Oost-Nederland;DK Machine- en apparatenindustrie;2008;157.9;2.0;44.0;1.7;9.3;10.5;76.0;14.3
1008;Oost-Nederland;29 Machine- en apparatenindustrie;2000;107.6;1.0;24.1;2.3;7.0;14.4;45.0;13.8
1009;Oost-Nederland;29 Machine- en apparatenindustrie;2001;128.4;1.4;37.8;0.7;7.3;12.9;60.1;8.2
1010;Oost-Nederland;29 Machine- en apparatenindustrie;2002;90.7;0.8;15.1;0.7;5.6;11.1;47.0;10.3
1011;Oost-Nederland;29 Machine- en apparatenindustrie;2003;100.9;1.8;29.1;0.5;5.4;10.5;44.1;9.5
1012;Oost-Nederland;29 Machine- en apparatenindustrie;2004;98.9;1.7;20.9;0.6;7.4;9.3;50.0;9.0
1013;Oost-Nederland;29 Machine- en apparatenindustrie;2005;81.3;2.4;9.5;0.2;7.0;9.6;42.9;9.6
1014;Oost-Nederland;29 Machine- en apparatenindustrie;2006;90.9;0.1;19.5;0.1;6.7;11.1;38.9;14.5
1015;Oost-Nederland;29 Machine- en apparatenindustrie;2007;;;;;;;;
1016;Oost-Nederland;29 Machine- en apparatenindustrie;2008;157.9;2.0;44.0;1.7;9.3;10.5;76.0;14.3
1017;Oost-Nederland;DL Elektrische en optische apparatenind.;2000;;;;;;;;
1018;Oost-Nederland;DL Elektrische en optische apparatenind.;2001;;;;;;;;
1019;Oost-Nederland;DL Elektrische en optische apparatenind.;2002;;;;;;;;
1020;Oost-Nederland;DL Elektrische en optische apparatenind.;2003;106.0;0.8;6.3;0.0;2.4;33.4;58.1;4.9
1021;Oost-Nederland;DL Elektrische en optische apparatenind.;2004;91.7;0.1;12.1;0.3;2.6;5.7;63.5;7.4
1022;Oost-Nederland;DL Elektrische en optische apparatenind.;2005;135.3;0.0;9.5;0.1;2.6;5.4;86.3;31.4
1023;Oost-Nederland;DL Elektrische en optische apparatenind.;2006;86.1;0.0;15.6;0.9;3.7;7.3;51.7;6.9
1024;Oost-Nederland;DL Elektrische en optische apparatenind.;2007;;;;;;;;
1025;Oost-Nederland;DL Elektrische en optische apparatenind.;2008;;;;;;;;
1026;Oost-Nederland;30 Kantoormachine- en computerindustrie;2000;;;;;;;;
1027;Oost-Nederland;30 Kantoormachine- en computerindustrie;2001;;;;;;;;
1028;Oost-Nederland;30 Kantoormachine- en computerindustrie;2002;;;;;;;;
1029;Oost-Nederland;30 Kantoormachine- en computerindustrie;2003;;;;;;;;
1030;Oost-Nederland;30 Kantoormachine- en computerindustrie;2004;;;;;;;;
1031;Oost-Nederland;30 Kantoormachine- en computerindustrie;2005;;;;;;;;
1032;Oost-Nederland;30 Kantoormachine- en computerindustrie;2006;;;;;;;;
1033;Oost-Nederland;30 Kantoormachine- en computerindustrie;2007;;;;;;;;
1034;Oost-Nederland;30 Kantoormachine- en computerindustrie;2008;0.4;0.0;0.1;0.0;0.0;0.2;0.1;0.1
1035;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2000;;;;;;;;
1036;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2001;;;;;;;;
1037;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2002;;;;;;;;
1038;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2003;;;;;;;;
1039;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2004;;;;;;;;
1040;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2005;;;;;;;;
1041;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2006;;;;;;;;
1042;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2007;;;;;;;;
1043;Oost-Nederland;32 Audio-, video-, telecomapparatenind.;2008;;;;;;;;
1044;Oost-Nederland;DM Transportmiddelenindustrie;2000;;;;;;;;
1045;Oost-Nederland;DM Transportmiddelenindustrie;2001;;;;;;;;
1046;Oost-Nederland;DM Transportmiddelenindustrie;2002;;;;;;;;
1047;Oost-Nederland;DM Transportmiddelenindustrie;2003;;;;;;;;
1048;Oost-Nederland;DM Transportmiddelenindustrie;2004;;;;;;;;
1049;Oost-Nederland;DM Transportmiddelenindustrie;2005;;;;;;;;
1050;Oost-Nederland;DM Transportmiddelenindustrie;2006;;;;;;;;
1051;Oost-Nederland;DM Transportmiddelenindustrie;2007;;;;;;;;
1052;Oost-Nederland;DM Transportmiddelenindustrie;2008;44.3;0.0;11.5;1.0;3.5;2.3;21.3;4.7
1053;Oost-Nederland;35 Overige transportmiddelenindustrie;2000;;;;;;;;
1054;Oost-Nederland;35 Overige transportmiddelenindustrie;2001;;;;;;;;
1055;Oost-Nederland;35 Overige transportmiddelenindustrie;2002;;;;;;;;
1056;Oost-Nederland;35 Overige transportmiddelenindustrie;2003;;;;;;;;
1057;Oost-Nederland;35 Overige transportmiddelenindustrie;2004;;;;;;;;
1058;Oost-Nederland;35 Overige transportmiddelenindustrie;2005;;;;;;;;
1059;Oost-Nederland;35 Overige transportmiddelenindustrie;2006;;;;;;;;
1060;Oost-Nederland;35 Overige transportmiddelenindustrie;2007;;;;;;;;
1061;Oost-Nederland;35 Overige transportmiddelenindustrie;2008;23.1;0.0;7.7;0.7;1.3;0.8;10.0;2.6
1062;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2000;94.6;3.3;25.6;1.0;8.3;5.3;40.4;10.6
1063;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2001;99.0;1.6;31.3;0.3;10.9;6.9;39.2;8.8
1064;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2002;73.7;1.0;16.8;1.0;8.6;5.7;33.2;7.4
1065;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2003;65.5;0.9;12.1;0.6;8.7;6.2;31.5;5.6
1066;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2004;69.1;7.3;10.3;0.3;8.7;5.3;30.9;6.2
1067;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2005;56.5;0.1;12.2;0.3;8.7;4.7;22.8;7.7
1068;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2006;;;;;;;;
1069;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2007;;;;;;;;
1070;Oost-Nederland;DN Meubel- en overige industrie n.e.g.;2008;68.2;2.7;12.7;1.0;11.4;4.9;25.4;10.0
1071;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2000;;;;;;;;
1072;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2001;94.3;1.5;30.6;0.2;9.9;6.7;37.1;8.2
1073;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2002;66.7;0.9;16.1;0.7;7.3;5.5;29.0;7.1
1074;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2003;58.4;0.9;10.4;0.5;7.4;6.0;28.0;5.2
1075;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2004;;;;;;;;
1076;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2005;;;;;;;;
1077;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2006;62.2;1.4;21.1;0.1;7.0;4.1;20.2;8.1
1078;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2007;;;;;;;;
1079;Oost-Nederland;36 Meubelind en overige industrie n.e.g.;2008;57.4;2.6;11.6;0.8;9.4;4.8;18.9;9.3
1080;Oost-Nederland;E Openbare voorzieningsbedrijven;2000;307.7;2.2;15.9;203.3;0.7;7.2;55.4;23.1
1081;Oost-Nederland;E Openbare voorzieningsbedrijven;2001;183.4;1.2;4.8;119.8;0.0;6.4;26.2;24.8
1082;Oost-Nederland;E Openbare voorzieningsbedrijven;2002;209.7;0.3;10.7;154.7;0.4;9.8;23.4;10.4
