ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
1347;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2013;208.0;188.0;20.0;26.0;27.0;-1.0
1348;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2014;270.0;168.0;102.0;25.0;32.0;-7.0
1349;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2015;325.0;197.0;128.0;15.0;27.0;-12.0
1350;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2016;249.0;184.0;65.0;11.0;25.0;-14.0
1351;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2017;213.0;148.0;65.0;12.0;8.0;4.0
1352;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2018;226.0;142.0;84.0;14.0;11.0;3.0
1353;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2019;247.0;104.0;143.0;17.0;6.0;11.0
1354;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2020;197.0;142.0;55.0;4.0;10.0;-6.0
1355;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2021;212.0;120.0;92.0;10.0;13.0;-3.0
1356;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2022;544.0;187.0;357.0;11.0;8.0;3.0
1357;Totaal mannen en vrouwen;Totaal;Totaal;Bergen (NH.);2023;274.0;275.0;-1.0;6.0;34.0;-28.0
1358;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2010;458.0;433.0;25.0;176.0;321.0;-145.0
1359;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2011;525.0;516.0;9.0;170.0;319.0;-149.0
1360;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2012;472.0;411.0;61.0;249.0;317.0;-68.0
1361;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2013;501.0;394.0;107.0;239.0;278.0;-39.0
1362;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2014;459.0;529.0;-70.0;181.0;273.0;-92.0
1363;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2015;461.0;519.0;-58.0;167.0;234.0;-67.0
1364;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2016;470.0;488.0;-18.0;144.0;210.0;-66.0
1365;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2017;476.0;412.0;64.0;176.0;259.0;-83.0
1366;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2018;554.0;400.0;154.0;149.0;177.0;-28.0
1367;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2019;618.0;394.0;224.0;113.0;138.0;-25.0
1368;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2020;584.0;299.0;285.0;100.0;112.0;-12.0
1369;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2021;593.0;431.0;162.0;71.0;162.0;-91.0
1370;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2022;981.0;528.0;453.0;54.0;147.0;-93.0
1371;Totaal mannen en vrouwen;Totaal;Totaal;Bergen op Zoom;2023;920.0;513.0;407.0;67.0;126.0;-59.0
1372;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2010;100.0;94.0;6.0;32.0;41.0;-9.0
1373;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2011;113.0;91.0;22.0;34.0;51.0;-17.0
1374;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2012;113.0;99.0;14.0;40.0;54.0;-14.0
1375;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2013;89.0;65.0;24.0;41.0;40.0;1.0
1376;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2014;126.0;103.0;23.0;26.0;41.0;-15.0
1377;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2015;198.0;76.0;122.0;29.0;38.0;-9.0
1378;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2016;139.0;75.0;64.0;30.0;28.0;2.0
1379;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2017;92.0;94.0;-2.0;16.0;22.0;-6.0
1380;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2018;114.0;81.0;33.0;8.0;17.0;-9.0
1381;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2019;151.0;118.0;33.0;8.0;10.0;-2.0
1382;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2020;136.0;78.0;58.0;7.0;10.0;-3.0
1383;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2021;102.0;73.0;29.0;15.0;10.0;5.0
1384;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2022;309.0;140.0;169.0;14.0;33.0;-19.0
1385;Totaal mannen en vrouwen;Totaal;Totaal;Berkelland;2023;280.0;168.0;112.0;13.0;62.0;-49.0
1386;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2010;116.0;82.0;34.0;43.0;71.0;-28.0
1387;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2011;180.0;97.0;83.0;13.0;38.0;-25.0
1388;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2012;147.0;80.0;67.0;16.0;37.0;-21.0
1389;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2013;153.0;114.0;39.0;11.0;29.0;-18.0
1390;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2014;146.0;123.0;23.0;11.0;35.0;-24.0
1391;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2015;150.0;110.0;40.0;11.0;48.0;-37.0
1392;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2016;190.0;97.0;93.0;8.0;33.0;-25.0
1393;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2017;228.0;127.0;101.0;14.0;45.0;-31.0
1394;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2018;264.0;107.0;157.0;10.0;31.0;-21.0
1395;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2019;316.0;220.0;96.0;15.0;82.0;-67.0
1396;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2020;267.0;172.0;95.0;7.0;68.0;-61.0
1397;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2021;241.0;193.0;48.0;7.0;70.0;-63.0
1398;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2022;491.0;256.0;235.0;3.0;64.0;-61.0
1399;Totaal mannen en vrouwen;Totaal;Totaal;Bernheze;2023;467.0;235.0;232.0;7.0;60.0;-53.0
1400;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2010;42.0;26.0;16.0;4.0;3.0;1.0
1401;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2011;41.0;39.0;2.0;8.0;2.0;6.0
1402;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2012;27.0;31.0;-4.0;4.0;7.0;-3.0
1403;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2013;33.0;21.0;12.0;8.0;12.0;-4.0
1404;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2014;32.0;20.0;12.0;6.0;3.0;3.0
1405;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2015;;;;;;
1406;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2016;;;;;;
1407;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2017;;;;;;
1408;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2018;;;;;;
1409;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2019;;;;;;
1410;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2020;;;;;;
1411;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2021;;;;;;
1412;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2022;;;;;;
1413;Totaal mannen en vrouwen;Totaal;Totaal;Bernisse;2023;;;;;;
1414;Totaal mannen en vrouwen;Totaal;Totaal;Best;2010;148.0;131.0;17.0;21.0;59.0;-38.0
1415;Totaal mannen en vrouwen;Totaal;Totaal;Best;2011;129.0;132.0;-3.0;26.0;38.0;-12.0
1416;Totaal mannen en vrouwen;Totaal;Totaal;Best;2012;176.0;115.0;61.0;31.0;68.0;-37.0
1417;Totaal mannen en vrouwen;Totaal;Totaal;Best;2013;128.0;111.0;17.0;22.0;18.0;4.0
1418;Totaal mannen en vrouwen;Totaal;Totaal;Best;2014;189.0;146.0;43.0;11.0;28.0;-17.0
1419;Totaal mannen en vrouwen;Totaal;Totaal;Best;2015;183.0;125.0;58.0;16.0;28.0;-12.0
1420;Totaal mannen en vrouwen;Totaal;Totaal;Best;2016;163.0;123.0;40.0;13.0;36.0;-23.0
1421;Totaal mannen en vrouwen;Totaal;Totaal;Best;2017;333.0;160.0;173.0;7.0;28.0;-21.0
1422;Totaal mannen en vrouwen;Totaal;Totaal;Best;2018;311.0;175.0;136.0;10.0;63.0;-53.0
1423;Totaal mannen en vrouwen;Totaal;Totaal;Best;2019;324.0;191.0;133.0;9.0;64.0;-55.0
1424;Totaal mannen en vrouwen;Totaal;Totaal;Best;2020;304.0;217.0;87.0;18.0;85.0;-67.0
1425;Totaal mannen en vrouwen;Totaal;Totaal;Best;2021;326.0;204.0;122.0;3.0;46.0;-43.0
1426;Totaal mannen en vrouwen;Totaal;Totaal;Best;2022;448.0;267.0;181.0;5.0;47.0;-42.0
1427;Totaal mannen en vrouwen;Totaal;Totaal;Best;2023;499.0;300.0;199.0;6.0;38.0;-32.0
1428;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2010;67.0;84.0;-17.0;22.0;48.0;-26.0
1429;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2011;88.0;87.0;1.0;31.0;40.0;-9.0
1430;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2012;88.0;70.0;18.0;21.0;21.0;0.0
1431;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2013;72.0;49.0;23.0;15.0;12.0;3.0
1432;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2014;88.0;48.0;40.0;21.0;18.0;3.0
1433;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2015;85.0;62.0;23.0;14.0;12.0;2.0
1434;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2016;92.0;69.0;23.0;18.0;15.0;3.0
1435;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2017;110.0;54.0;56.0;12.0;13.0;-1.0
1436;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2018;80.0;74.0;6.0;4.0;11.0;-7.0
1437;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2019;109.0;69.0;40.0;8.0;15.0;-7.0
1438;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2020;90.0;35.0;55.0;13.0;9.0;4.0
1439;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2021;63.0;61.0;2.0;8.0;7.0;1.0
1440;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2022;305.0;93.0;212.0;12.0;16.0;-4.0
1441;Totaal mannen en vrouwen;Totaal;Totaal;Beuningen;2023;108.0;126.0;-18.0;4.0;41.0;-37.0
1442;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2010;313.0;266.0;47.0;86.0;181.0;-95.0
1443;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2011;360.0;229.0;131.0;114.0;178.0;-64.0
1444;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2012;329.0;277.0;52.0;103.0;194.0;-91.0
1445;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2013;333.0;294.0;39.0;91.0;131.0;-40.0
1446;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2014;324.0;338.0;-14.0;96.0;171.0;-75.0
1447;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2015;394.0;375.0;19.0;88.0;202.0;-114.0
1448;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2016;371.0;305.0;66.0;89.0;204.0;-115.0
1449;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2017;371.0;384.0;-13.0;100.0;221.0;-121.0
1450;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2018;448.0;403.0;45.0;88.0;175.0;-87.0
1451;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2019;432.0;369.0;63.0;72.0;141.0;-69.0
1452;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2020;419.0;291.0;128.0;56.0;79.0;-23.0
1453;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2021;329.0;274.0;55.0;38.0;88.0;-50.0
1454;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2022;588.0;340.0;248.0;31.0;118.0;-87.0
1455;Totaal mannen en vrouwen;Totaal;Totaal;Beverwijk;2023;563.0;363.0;200.0;35.0;122.0;-87.0
1456;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2010;175.0;73.0;102.0;6.0;60.0;-54.0
1457;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2011;160.0;90.0;70.0;17.0;65.0;-48.0
1458;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2012;187.0;80.0;107.0;14.0;54.0;-40.0
1459;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2013;402.0;65.0;337.0;16.0;48.0;-32.0
1460;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2014;484.0;79.0;405.0;7.0;45.0;-38.0
1461;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2015;353.0;69.0;284.0;13.0;58.0;-45.0
1462;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2016;243.0;30.0;213.0;8.0;11.0;-3.0
1463;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2017;164.0;99.0;65.0;10.0;56.0;-46.0
1464;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2018;;;;;;
1465;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2019;;;;;;
1466;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2020;;;;;;
1467;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2021;;;;;;
1468;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2022;;;;;;
1469;Totaal mannen en vrouwen;Totaal;Totaal;het Bildt;2023;;;;;;
1470;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2010;283.0;165.0;118.0;51.0;63.0;-12.0
1471;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2011;264.0;202.0;62.0;32.0;46.0;-14.0
1472;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2012;251.0;245.0;6.0;34.0;74.0;-40.0
1473;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2013;239.0;222.0;17.0;33.0;31.0;2.0
1474;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2014;252.0;201.0;51.0;22.0;44.0;-22.0
1475;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2015;257.0;246.0;11.0;25.0;33.0;-8.0
1476;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2016;259.0;196.0;63.0;32.0;29.0;3.0
1477;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2017;293.0;189.0;104.0;31.0;19.0;12.0
1478;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2018;328.0;197.0;131.0;14.0;32.0;-18.0
1479;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2019;379.0;230.0;149.0;12.0;44.0;-32.0
1480;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2020;284.0;198.0;86.0;18.0;37.0;-19.0
1481;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2021;293.0;168.0;125.0;23.0;29.0;-6.0
1482;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2022;534.0;241.0;293.0;16.0;26.0;-10.0
1483;Totaal mannen en vrouwen;Totaal;Totaal;De Bilt;2023;402.0;246.0;156.0;16.0;24.0;-8.0
1484;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2010;143.0;114.0;29.0;22.0;68.0;-46.0
1485;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2011;162.0;150.0;12.0;21.0;89.0;-68.0
1486;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2012;211.0;96.0;115.0;45.0;56.0;-11.0
1487;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2013;93.0;114.0;-21.0;22.0;79.0;-57.0
1488;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2014;70.0;53.0;17.0;20.0;18.0;2.0
1489;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2015;142.0;85.0;57.0;17.0;25.0;-8.0
1490;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2016;270.0;48.0;222.0;25.0;23.0;2.0
1491;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2017;76.0;126.0;-50.0;11.0;58.0;-47.0
1492;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2018;77.0;67.0;10.0;14.0;9.0;5.0
1493;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2019;;;;;;
1494;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2020;;;;;;
1495;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2021;;;;;;
1496;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2022;;;;;;
1497;Totaal mannen en vrouwen;Totaal;Totaal;Binnenmaas;2023;;;;;;
1498;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2010;109.0;56.0;53.0;12.0;24.0;-12.0
1499;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2011;118.0;77.0;41.0;10.0;36.0;-26.0
1500;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2012;134.0;72.0;62.0;12.0;19.0;-7.0
1501;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2013;144.0;73.0;71.0;15.0;25.0;-10.0
1502;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2014;133.0;104.0;29.0;14.0;44.0;-30.0
1503;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2015;143.0;97.0;46.0;18.0;42.0;-24.0
1504;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2016;142.0;105.0;37.0;23.0;43.0;-20.0
1505;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2017;136.0;105.0;31.0;16.0;40.0;-24.0
1506;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2018;142.0;104.0;38.0;25.0;50.0;-25.0
1507;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2019;180.0;94.0;86.0;21.0;32.0;-11.0
1508;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2020;141.0;102.0;39.0;8.0;37.0;-29.0
1509;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2021;154.0;114.0;40.0;9.0;35.0;-26.0
1510;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2022;250.0;115.0;135.0;9.0;21.0;-12.0
1511;Totaal mannen en vrouwen;Totaal;Totaal;Bladel;2023;249.0;151.0;98.0;3.0;35.0;-32.0
1512;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2010;70.0;63.0;7.0;10.0;19.0;-9.0
1513;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2011;61.0;63.0;-2.0;9.0;19.0;-10.0
1514;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2012;57.0;57.0;0.0;8.0;20.0;-12.0
1515;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2013;59.0;49.0;10.0;15.0;15.0;0.0
1516;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2014;67.0;61.0;6.0;8.0;19.0;-11.0
1517;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2015;77.0;63.0;14.0;8.0;7.0;1.0
1518;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2016;84.0;75.0;9.0;8.0;8.0;0.0
1519;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2017;78.0;65.0;13.0;4.0;10.0;-6.0
1520;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2018;121.0;83.0;38.0;3.0;8.0;-5.0
1521;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2019;85.0;71.0;14.0;6.0;11.0;-5.0
1522;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2020;102.0;60.0;42.0;6.0;4.0;2.0
1523;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2021;74.0;95.0;-21.0;4.0;4.0;0.0
1524;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2022;196.0;98.0;98.0;1.0;2.0;-1.0
1525;Totaal mannen en vrouwen;Totaal;Totaal;Blaricum;2023;178.0;110.0;68.0;3.0;4.0;-1.0
1526;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2010;181.0;151.0;30.0;20.0;33.0;-13.0
1527;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2011;142.0;174.0;-32.0;12.0;28.0;-16.0
1528;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2012;178.0;174.0;4.0;12.0;34.0;-22.0
1529;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2013;176.0;156.0;20.0;14.0;19.0;-5.0
1530;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2014;238.0;155.0;83.0;13.0;27.0;-14.0
1531;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2015;192.0;182.0;10.0;11.0;16.0;-5.0
1532;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2016;316.0;195.0;121.0;7.0;36.0;-29.0
1533;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2017;282.0;212.0;70.0;10.0;31.0;-21.0
1534;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2018;248.0;216.0;32.0;14.0;27.0;-13.0
1535;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2019;276.0;200.0;76.0;11.0;18.0;-7.0
1536;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2020;218.0;164.0;54.0;2.0;2.0;0.0
1537;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2021;210.0;156.0;54.0;6.0;13.0;-7.0
1538;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2022;452.0;250.0;202.0;1.0;18.0;-17.0
1539;Totaal mannen en vrouwen;Totaal;Totaal;Bloemendaal;2023;238.0;223.0;15.0;5.0;15.0;-10.0
1540;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2010;56.0;39.0;17.0;14.0;15.0;-1.0
1541;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2011;68.0;63.0;5.0;9.0;15.0;-6.0
1542;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2012;59.0;79.0;-20.0;8.0;20.0;-12.0
1543;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2013;61.0;58.0;3.0;14.0;24.0;-10.0
1544;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2014;;;;;;
1545;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2015;;;;;;
1546;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2016;;;;;;
1547;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2017;;;;;;
1548;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2018;;;;;;
1549;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2019;;;;;;
1550;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2020;;;;;;
1551;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2021;;;;;;
1552;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2022;;;;;;
1553;Totaal mannen en vrouwen;Totaal;Totaal;Boarnsterhim;2023;;;;;;
1554;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2010;74.0;51.0;23.0;7.0;11.0;-4.0
1555;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2011;;;;;;
1556;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2012;;;;;;
1557;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2013;;;;;;
1558;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2014;;;;;;
1559;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2015;;;;;;
1560;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2016;;;;;;
1561;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2017;;;;;;
1562;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2018;;;;;;
1563;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2019;;;;;;
1564;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2020;;;;;;
1565;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2021;;;;;;
1566;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2022;;;;;;
1567;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven;2023;;;;;;
1568;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2010;;;;;;
1569;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2011;121.0;84.0;37.0;23.0;10.0;13.0
1570;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2012;116.0;149.0;-33.0;20.0;59.0;-39.0
1571;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2013;149.0;94.0;55.0;35.0;23.0;12.0
1572;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2014;167.0;105.0;62.0;26.0;38.0;-12.0
1573;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2015;142.0;84.0;58.0;27.0;31.0;-4.0
1574;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2016;165.0;104.0;61.0;20.0;36.0;-16.0
1575;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2017;183.0;97.0;86.0;11.0;34.0;-23.0
1576;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2018;178.0;107.0;71.0;14.0;31.0;-17.0
1577;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2019;215.0;125.0;90.0;7.0;32.0;-25.0
1578;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2020;211.0;95.0;116.0;11.0;16.0;-5.0
1579;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2021;190.0;149.0;41.0;11.0;38.0;-27.0
1580;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2022;390.0;163.0;227.0;14.0;46.0;-32.0
1581;Totaal mannen en vrouwen;Totaal;Totaal;Bodegraven-Reeuwijk;2023;335.0;183.0;152.0;12.0;48.0;-36.0
1582;Totaal mannen en vrouwen;Totaal;Totaal;Boekel;2010;35.0;15.0;20.0;4.0;1.0;3.0
