ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
6761;01 Pedagogische beroepen;Oegstgeest;2020;1
6762;01 Pedagogische beroepen;Oegstgeest;2021;1
6763;01 Pedagogische beroepen;Oegstgeest;2022;1
6764;01 Pedagogische beroepen;Oegstgeest;2023;1
6765;01 Pedagogische beroepen;Oirschot;2013;0
6766;01 Pedagogische beroepen;Oirschot;2014;1
6767;01 Pedagogische beroepen;Oirschot;2015;1
6768;01 Pedagogische beroepen;Oirschot;2016;1
6769;01 Pedagogische beroepen;Oirschot;2017;1
6770;01 Pedagogische beroepen;Oirschot;2018;1
6771;01 Pedagogische beroepen;Oirschot;2019;1
6772;01 Pedagogische beroepen;Oirschot;2020;1
6773;01 Pedagogische beroepen;Oirschot;2021;1
6774;01 Pedagogische beroepen;Oirschot;2022;1
6775;01 Pedagogische beroepen;Oirschot;2023;1
6776;01 Pedagogische beroepen;Oisterwijk;2013;1
6777;01 Pedagogische beroepen;Oisterwijk;2014;1
6778;01 Pedagogische beroepen;Oisterwijk;2015;1
6779;01 Pedagogische beroepen;Oisterwijk;2016;1
6780;01 Pedagogische beroepen;Oisterwijk;2017;1
6781;01 Pedagogische beroepen;Oisterwijk;2018;1
6782;01 Pedagogische beroepen;Oisterwijk;2019;1
6783;01 Pedagogische beroepen;Oisterwijk;2020;1
6784;01 Pedagogische beroepen;Oisterwijk;2021;1
6785;01 Pedagogische beroepen;Oisterwijk;2022;1
6786;01 Pedagogische beroepen;Oisterwijk;2023;1
6787;01 Pedagogische beroepen;Oldambt;2013;1
6788;01 Pedagogische beroepen;Oldambt;2014;1
6789;01 Pedagogische beroepen;Oldambt;2015;1
6790;01 Pedagogische beroepen;Oldambt;2016;1
6791;01 Pedagogische beroepen;Oldambt;2017;1
6792;01 Pedagogische beroepen;Oldambt;2018;1
6793;01 Pedagogische beroepen;Oldambt;2019;1
6794;01 Pedagogische beroepen;Oldambt;2020;1
6795;01 Pedagogische beroepen;Oldambt;2021;1
6796;01 Pedagogische beroepen;Oldambt;2022;1
6797;01 Pedagogische beroepen;Oldambt;2023;1
6798;01 Pedagogische beroepen;Oldebroek;2013;1
6799;01 Pedagogische beroepen;Oldebroek;2014;1
6800;01 Pedagogische beroepen;Oldebroek;2015;1
6801;01 Pedagogische beroepen;Oldebroek;2016;1
6802;01 Pedagogische beroepen;Oldebroek;2017;1
6803;01 Pedagogische beroepen;Oldebroek;2018;1
6804;01 Pedagogische beroepen;Oldebroek;2019;1
6805;01 Pedagogische beroepen;Oldebroek;2020;1
6806;01 Pedagogische beroepen;Oldebroek;2021;1
6807;01 Pedagogische beroepen;Oldebroek;2022;1
6808;01 Pedagogische beroepen;Oldebroek;2023;1
6809;01 Pedagogische beroepen;Oldenzaal;2013;1
6810;01 Pedagogische beroepen;Oldenzaal;2014;1
6811;01 Pedagogische beroepen;Oldenzaal;2015;1
6812;01 Pedagogische beroepen;Oldenzaal;2016;1
6813;01 Pedagogische beroepen;Oldenzaal;2017;1
6814;01 Pedagogische beroepen;Oldenzaal;2018;1
6815;01 Pedagogische beroepen;Oldenzaal;2019;1
6816;01 Pedagogische beroepen;Oldenzaal;2020;1
6817;01 Pedagogische beroepen;Oldenzaal;2021;1
6818;01 Pedagogische beroepen;Oldenzaal;2022;1
6819;01 Pedagogische beroepen;Oldenzaal;2023;1
6820;01 Pedagogische beroepen;Olst-Wijhe;2013;1
6821;01 Pedagogische beroepen;Olst-Wijhe;2014;1
6822;01 Pedagogische beroepen;Olst-Wijhe;2015;1
6823;01 Pedagogische beroepen;Olst-Wijhe;2016;1
6824;01 Pedagogische beroepen;Olst-Wijhe;2017;1
6825;01 Pedagogische beroepen;Olst-Wijhe;2018;1
6826;01 Pedagogische beroepen;Olst-Wijhe;2019;1
6827;01 Pedagogische beroepen;Olst-Wijhe;2020;1
6828;01 Pedagogische beroepen;Olst-Wijhe;2021;1
6829;01 Pedagogische beroepen;Olst-Wijhe;2022;1
6830;01 Pedagogische beroepen;Olst-Wijhe;2023;1
6831;01 Pedagogische beroepen;Ommen;2013;1
6832;01 Pedagogische beroepen;Ommen;2014;1
6833;01 Pedagogische beroepen;Ommen;2015;1
6834;01 Pedagogische beroepen;Ommen;2016;1
6835;01 Pedagogische beroepen;Ommen;2017;1
6836;01 Pedagogische beroepen;Ommen;2018;1
6837;01 Pedagogische beroepen;Ommen;2019;1
6838;01 Pedagogische beroepen;Ommen;2020;1
6839;01 Pedagogische beroepen;Ommen;2021;1
6840;01 Pedagogische beroepen;Ommen;2022;1
6841;01 Pedagogische beroepen;Ommen;2023;1
6842;01 Pedagogische beroepen;Oost Gelre;2013;1
6843;01 Pedagogische beroepen;Oost Gelre;2014;1
6844;01 Pedagogische beroepen;Oost Gelre;2015;1
6845;01 Pedagogische beroepen;Oost Gelre;2016;1
6846;01 Pedagogische beroepen;Oost Gelre;2017;1
6847;01 Pedagogische beroepen;Oost Gelre;2018;1
6848;01 Pedagogische beroepen;Oost Gelre;2019;1
6849;01 Pedagogische beroepen;Oost Gelre;2020;1
6850;01 Pedagogische beroepen;Oost Gelre;2021;1
6851;01 Pedagogische beroepen;Oost Gelre;2022;1
6852;01 Pedagogische beroepen;Oost Gelre;2023;1
6853;01 Pedagogische beroepen;Oosterhout;2013;1
6854;01 Pedagogische beroepen;Oosterhout;2014;1
6855;01 Pedagogische beroepen;Oosterhout;2015;2
6856;01 Pedagogische beroepen;Oosterhout;2016;2
6857;01 Pedagogische beroepen;Oosterhout;2017;2
6858;01 Pedagogische beroepen;Oosterhout;2018;2
6859;01 Pedagogische beroepen;Oosterhout;2019;2
6860;01 Pedagogische beroepen;Oosterhout;2020;2
6861;01 Pedagogische beroepen;Oosterhout;2021;2
6862;01 Pedagogische beroepen;Oosterhout;2022;2
6863;01 Pedagogische beroepen;Oosterhout;2023;2
6864;01 Pedagogische beroepen;Ooststellingwerf;2013;1
6865;01 Pedagogische beroepen;Ooststellingwerf;2014;1
6866;01 Pedagogische beroepen;Ooststellingwerf;2015;1
6867;01 Pedagogische beroepen;Ooststellingwerf;2016;1
6868;01 Pedagogische beroepen;Ooststellingwerf;2017;1
6869;01 Pedagogische beroepen;Ooststellingwerf;2018;1
6870;01 Pedagogische beroepen;Ooststellingwerf;2019;1
6871;01 Pedagogische beroepen;Ooststellingwerf;2020;1
6872;01 Pedagogische beroepen;Ooststellingwerf;2021;1
6873;01 Pedagogische beroepen;Ooststellingwerf;2022;1
6874;01 Pedagogische beroepen;Ooststellingwerf;2023;1
6875;01 Pedagogische beroepen;Oostzaan;2013;0
6876;01 Pedagogische beroepen;Oostzaan;2014;0
6877;01 Pedagogische beroepen;Oostzaan;2015;0
6878;01 Pedagogische beroepen;Oostzaan;2016;0
6879;01 Pedagogische beroepen;Oostzaan;2017;0
6880;01 Pedagogische beroepen;Oostzaan;2018;0
6881;01 Pedagogische beroepen;Oostzaan;2019;0
6882;01 Pedagogische beroepen;Oostzaan;2020;0
6883;01 Pedagogische beroepen;Oostzaan;2021;0
6884;01 Pedagogische beroepen;Oostzaan;2022;0
6885;01 Pedagogische beroepen;Oostzaan;2023;0
6886;01 Pedagogische beroepen;Opmeer;2013;0
6887;01 Pedagogische beroepen;Opmeer;2014;0
6888;01 Pedagogische beroepen;Opmeer;2015;0
6889;01 Pedagogische beroepen;Opmeer;2016;0
6890;01 Pedagogische beroepen;Opmeer;2017;0
6891;01 Pedagogische beroepen;Opmeer;2018;0
6892;01 Pedagogische beroepen;Opmeer;2019;0
6893;01 Pedagogische beroepen;Opmeer;2020;0
6894;01 Pedagogische beroepen;Opmeer;2021;0
6895;01 Pedagogische beroepen;Opmeer;2022;0
6896;01 Pedagogische beroepen;Opmeer;2023;0
6897;01 Pedagogische beroepen;Opsterland;2013;1
6898;01 Pedagogische beroepen;Opsterland;2014;1
6899;01 Pedagogische beroepen;Opsterland;2015;1
6900;01 Pedagogische beroepen;Opsterland;2016;1
6901;01 Pedagogische beroepen;Opsterland;2017;1
6902;01 Pedagogische beroepen;Opsterland;2018;1
6903;01 Pedagogische beroepen;Opsterland;2019;1
6904;01 Pedagogische beroepen;Opsterland;2020;1
6905;01 Pedagogische beroepen;Opsterland;2021;1
6906;01 Pedagogische beroepen;Opsterland;2022;1
6907;01 Pedagogische beroepen;Opsterland;2023;1
6908;01 Pedagogische beroepen;Oss;2013;3
6909;01 Pedagogische beroepen;Oss;2014;3
6910;01 Pedagogische beroepen;Oss;2015;3
6911;01 Pedagogische beroepen;Oss;2016;3
6912;01 Pedagogische beroepen;Oss;2017;3
6913;01 Pedagogische beroepen;Oss;2018;3
6914;01 Pedagogische beroepen;Oss;2019;3
6915;01 Pedagogische beroepen;Oss;2020;3
6916;01 Pedagogische beroepen;Oss;2021;3
6917;01 Pedagogische beroepen;Oss;2022;3
6918;01 Pedagogische beroepen;Oss;2023;3
6919;01 Pedagogische beroepen;Oude IJsselstreek;2013;1
6920;01 Pedagogische beroepen;Oude IJsselstreek;2014;1
6921;01 Pedagogische beroepen;Oude IJsselstreek;2015;1
6922;01 Pedagogische beroepen;Oude IJsselstreek;2016;1
6923;01 Pedagogische beroepen;Oude IJsselstreek;2017;1
6924;01 Pedagogische beroepen;Oude IJsselstreek;2018;1
6925;01 Pedagogische beroepen;Oude IJsselstreek;2019;1
6926;01 Pedagogische beroepen;Oude IJsselstreek;2020;1
6927;01 Pedagogische beroepen;Oude IJsselstreek;2021;1
6928;01 Pedagogische beroepen;Oude IJsselstreek;2022;1
6929;01 Pedagogische beroepen;Oude IJsselstreek;2023;1
6930;01 Pedagogische beroepen;Ouder-Amstel;2013;1
6931;01 Pedagogische beroepen;Ouder-Amstel;2014;1
6932;01 Pedagogische beroepen;Ouder-Amstel;2015;1
6933;01 Pedagogische beroepen;Ouder-Amstel;2016;1
6934;01 Pedagogische beroepen;Ouder-Amstel;2017;1
6935;01 Pedagogische beroepen;Ouder-Amstel;2018;1
6936;01 Pedagogische beroepen;Ouder-Amstel;2019;1
6937;01 Pedagogische beroepen;Ouder-Amstel;2020;1
6938;01 Pedagogische beroepen;Ouder-Amstel;2021;1
6939;01 Pedagogische beroepen;Ouder-Amstel;2022;1
6940;01 Pedagogische beroepen;Ouder-Amstel;2023;1
6941;01 Pedagogische beroepen;Oudewater;2013;0
6942;01 Pedagogische beroepen;Oudewater;2014;0
6943;01 Pedagogische beroepen;Oudewater;2015;0
6944;01 Pedagogische beroepen;Oudewater;2016;0
6945;01 Pedagogische beroepen;Oudewater;2017;0
6946;01 Pedagogische beroepen;Oudewater;2018;0
6947;01 Pedagogische beroepen;Oudewater;2019;0
6948;01 Pedagogische beroepen;Oudewater;2020;0
6949;01 Pedagogische beroepen;Oudewater;2021;0
6950;01 Pedagogische beroepen;Oudewater;2022;0
6951;01 Pedagogische beroepen;Oudewater;2023;0
6952;01 Pedagogische beroepen;Overbetuwe;2013;2
6953;01 Pedagogische beroepen;Overbetuwe;2014;2
6954;01 Pedagogische beroepen;Overbetuwe;2015;2
6955;01 Pedagogische beroepen;Overbetuwe;2016;2
6956;01 Pedagogische beroepen;Overbetuwe;2017;2
6957;01 Pedagogische beroepen;Overbetuwe;2018;2
6958;01 Pedagogische beroepen;Overbetuwe;2019;2
6959;01 Pedagogische beroepen;Overbetuwe;2020;2
6960;01 Pedagogische beroepen;Overbetuwe;2021;2
6961;01 Pedagogische beroepen;Overbetuwe;2022;2
6962;01 Pedagogische beroepen;Overbetuwe;2023;2
6963;01 Pedagogische beroepen;Papendrecht;2013;1
6964;01 Pedagogische beroepen;Papendrecht;2014;1
6965;01 Pedagogische beroepen;Papendrecht;2015;1
6966;01 Pedagogische beroepen;Papendrecht;2016;1
6967;01 Pedagogische beroepen;Papendrecht;2017;1
6968;01 Pedagogische beroepen;Papendrecht;2018;1
6969;01 Pedagogische beroepen;Papendrecht;2019;1
6970;01 Pedagogische beroepen;Papendrecht;2020;1
6971;01 Pedagogische beroepen;Papendrecht;2021;1
6972;01 Pedagogische beroepen;Papendrecht;2022;1
6973;01 Pedagogische beroepen;Papendrecht;2023;1
6974;01 Pedagogische beroepen;Peel en Maas;2013;1
6975;01 Pedagogische beroepen;Peel en Maas;2014;1
6976;01 Pedagogische beroepen;Peel en Maas;2015;1
6977;01 Pedagogische beroepen;Peel en Maas;2016;1
6978;01 Pedagogische beroepen;Peel en Maas;2017;1
6979;01 Pedagogische beroepen;Peel en Maas;2018;1
6980;01 Pedagogische beroepen;Peel en Maas;2019;1
6981;01 Pedagogische beroepen;Peel en Maas;2020;1
6982;01 Pedagogische beroepen;Peel en Maas;2021;1
6983;01 Pedagogische beroepen;Peel en Maas;2022;1
6984;01 Pedagogische beroepen;Peel en Maas;2023;1
6985;01 Pedagogische beroepen;Pekela;2013;0
6986;01 Pedagogische beroepen;Pekela;2014;0
6987;01 Pedagogische beroepen;Pekela;2015;0
6988;01 Pedagogische beroepen;Pekela;2016;0
6989;01 Pedagogische beroepen;Pekela;2017;0
6990;01 Pedagogische beroepen;Pekela;2018;0
6991;01 Pedagogische beroepen;Pekela;2019;0
6992;01 Pedagogische beroepen;Pekela;2020;0
6993;01 Pedagogische beroepen;Pekela;2021;0
6994;01 Pedagogische beroepen;Pekela;2022;0
6995;01 Pedagogische beroepen;Pekela;2023;0
6996;01 Pedagogische beroepen;Pijnacker-Nootdorp;2013;2
6997;01 Pedagogische beroepen;Pijnacker-Nootdorp;2014;2
6998;01 Pedagogische beroepen;Pijnacker-Nootdorp;2015;2
6999;01 Pedagogische beroepen;Pijnacker-Nootdorp;2016;2
7000;01 Pedagogische beroepen;Pijnacker-Nootdorp;2017;2
7001;01 Pedagogische beroepen;Pijnacker-Nootdorp;2018;2
7002;01 Pedagogische beroepen;Pijnacker-Nootdorp;2019;3
7003;01 Pedagogische beroepen;Pijnacker-Nootdorp;2020;2
7004;01 Pedagogische beroepen;Pijnacker-Nootdorp;2021;3
7005;01 Pedagogische beroepen;Pijnacker-Nootdorp;2022;3
7006;01 Pedagogische beroepen;Pijnacker-Nootdorp;2023;3
7007;01 Pedagogische beroepen;Purmerend;2013;3
7008;01 Pedagogische beroepen;Purmerend;2014;2
7009;01 Pedagogische beroepen;Purmerend;2015;3
7010;01 Pedagogische beroepen;Purmerend;2016;3
7011;01 Pedagogische beroepen;Purmerend;2017;2
7012;01 Pedagogische beroepen;Purmerend;2018;3
7013;01 Pedagogische beroepen;Purmerend;2019;3
7014;01 Pedagogische beroepen;Purmerend;2020;3
7015;01 Pedagogische beroepen;Purmerend;2021;3
7016;01 Pedagogische beroepen;Purmerend;2022;3
7017;01 Pedagogische beroepen;Purmerend;2023;4
7018;01 Pedagogische beroepen;Putten;2013;1
7019;01 Pedagogische beroepen;Putten;2014;1
7020;01 Pedagogische beroepen;Putten;2015;1
7021;01 Pedagogische beroepen;Putten;2016;1
7022;01 Pedagogische beroepen;Putten;2017;1
7023;01 Pedagogische beroepen;Putten;2018;1
7024;01 Pedagogische beroepen;Putten;2019;1
7025;01 Pedagogische beroepen;Putten;2020;1
7026;01 Pedagogische beroepen;Putten;2021;1
7027;01 Pedagogische beroepen;Putten;2022;1
7028;01 Pedagogische beroepen;Putten;2023;1
7029;01 Pedagogische beroepen;Raalte;2013;1
7030;01 Pedagogische beroepen;Raalte;2014;1
7031;01 Pedagogische beroepen;Raalte;2015;1
7032;01 Pedagogische beroepen;Raalte;2016;1
7033;01 Pedagogische beroepen;Raalte;2017;1
7034;01 Pedagogische beroepen;Raalte;2018;1
7035;01 Pedagogische beroepen;Raalte;2019;1
7036;01 Pedagogische beroepen;Raalte;2020;1
7037;01 Pedagogische beroepen;Raalte;2021;1
7038;01 Pedagogische beroepen;Raalte;2022;2
7039;01 Pedagogische beroepen;Raalte;2023;2
7040;01 Pedagogische beroepen;Reimerswaal;2013;0
7041;01 Pedagogische beroepen;Reimerswaal;2014;0
7042;01 Pedagogische beroepen;Reimerswaal;2015;1
7043;01 Pedagogische beroepen;Reimerswaal;2016;1
7044;01 Pedagogische beroepen;Reimerswaal;2017;1
7045;01 Pedagogische beroepen;Reimerswaal;2018;1
7046;01 Pedagogische beroepen;Reimerswaal;2019;1
7047;01 Pedagogische beroepen;Reimerswaal;2020;1
7048;01 Pedagogische beroepen;Reimerswaal;2021;1
7049;01 Pedagogische beroepen;Reimerswaal;2022;1
7050;01 Pedagogische beroepen;Reimerswaal;2023;1
7051;01 Pedagogische beroepen;Renkum;2013;1
7052;01 Pedagogische beroepen;Renkum;2014;1
7053;01 Pedagogische beroepen;Renkum;2015;1
7054;01 Pedagogische beroepen;Renkum;2016;1
7055;01 Pedagogische beroepen;Renkum;2017;1
7056;01 Pedagogische beroepen;Renkum;2018;1
7057;01 Pedagogische beroepen;Renkum;2019;1
7058;01 Pedagogische beroepen;Renkum;2020;1
7059;01 Pedagogische beroepen;Renkum;2021;1
7060;01 Pedagogische beroepen;Renkum;2022;1
7061;01 Pedagogische beroepen;Renkum;2023;1
7062;01 Pedagogische beroepen;Renswoude;2013;0
7063;01 Pedagogische beroepen;Renswoude;2014;0
7064;01 Pedagogische beroepen;Renswoude;2015;0
7065;01 Pedagogische beroepen;Renswoude;2016;0
7066;01 Pedagogische beroepen;Renswoude;2017;0
7067;01 Pedagogische beroepen;Renswoude;2018;0
7068;01 Pedagogische beroepen;Renswoude;2019;0
7069;01 Pedagogische beroepen;Renswoude;2020;0
7070;01 Pedagogische beroepen;Renswoude;2021;0
7071;01 Pedagogische beroepen;Renswoude;2022;0
7072;01 Pedagogische beroepen;Renswoude;2023;0
7073;01 Pedagogische beroepen;Reusel-De Mierden;2013;0
7074;01 Pedagogische beroepen;Reusel-De Mierden;2014;0
7075;01 Pedagogische beroepen;Reusel-De Mierden;2015;0
7076;01 Pedagogische beroepen;Reusel-De Mierden;2016;0
7077;01 Pedagogische beroepen;Reusel-De Mierden;2017;0
7078;01 Pedagogische beroepen;Reusel-De Mierden;2018;0
7079;01 Pedagogische beroepen;Reusel-De Mierden;2019;0
7080;01 Pedagogische beroepen;Reusel-De Mierden;2020;0
7081;01 Pedagogische beroepen;Reusel-De Mierden;2021;0
7082;01 Pedagogische beroepen;Reusel-De Mierden;2022;0
7083;01 Pedagogische beroepen;Reusel-De Mierden;2023;0
7084;01 Pedagogische beroepen;Rheden;2013;1
7085;01 Pedagogische beroepen;Rheden;2014;1
7086;01 Pedagogische beroepen;Rheden;2015;1
7087;01 Pedagogische beroepen;Rheden;2016;1
7088;01 Pedagogische beroepen;Rheden;2017;1
7089;01 Pedagogische beroepen;Rheden;2018;2
7090;01 Pedagogische beroepen;Rheden;2019;2
7091;01 Pedagogische beroepen;Rheden;2020;1
7092;01 Pedagogische beroepen;Rheden;2021;2
7093;01 Pedagogische beroepen;Rheden;2022;2
7094;01 Pedagogische beroepen;Rheden;2023;2
7095;01 Pedagogische beroepen;Rhenen;2013;1
7096;01 Pedagogische beroepen;Rhenen;2014;1
7097;01 Pedagogische beroepen;Rhenen;2015;1
7098;01 Pedagogische beroepen;Rhenen;2016;1
7099;01 Pedagogische beroepen;Rhenen;2017;1
7100;01 Pedagogische beroepen;Rhenen;2018;1
7101;01 Pedagogische beroepen;Rhenen;2019;1
7102;01 Pedagogische beroepen;Rhenen;2020;1
7103;01 Pedagogische beroepen;Rhenen;2021;1
7104;01 Pedagogische beroepen;Rhenen;2022;1
7105;01 Pedagogische beroepen;Rhenen;2023;1
7106;01 Pedagogische beroepen;Ridderkerk;2013;1
7107;01 Pedagogische beroepen;Ridderkerk;2014;1
7108;01 Pedagogische beroepen;Ridderkerk;2015;1
7109;01 Pedagogische beroepen;Ridderkerk;2016;1
7110;01 Pedagogische beroepen;Ridderkerk;2017;1
7111;01 Pedagogische beroepen;Ridderkerk;2018;1
7112;01 Pedagogische beroepen;Ridderkerk;2019;2
7113;01 Pedagogische beroepen;Ridderkerk;2020;2
7114;01 Pedagogische beroepen;Ridderkerk;2021;2
7115;01 Pedagogische beroepen;Ridderkerk;2022;2
7116;01 Pedagogische beroepen;Ridderkerk;2023;2
7117;01 Pedagogische beroepen;Rijssen-Holten;2013;1
7118;01 Pedagogische beroepen;Rijssen-Holten;2014;1
7119;01 Pedagogische beroepen;Rijssen-Holten;2015;1
7120;01 Pedagogische beroepen;Rijssen-Holten;2016;1
7121;01 Pedagogische beroepen;Rijssen-Holten;2017;1
7122;01 Pedagogische beroepen;Rijssen-Holten;2018;1
7123;01 Pedagogische beroepen;Rijssen-Holten;2019;1
7124;01 Pedagogische beroepen;Rijssen-Holten;2020;1
7125;01 Pedagogische beroepen;Rijssen-Holten;2021;1
7126;01 Pedagogische beroepen;Rijssen-Holten;2022;2
7127;01 Pedagogische beroepen;Rijssen-Holten;2023;2
7128;01 Pedagogische beroepen;Rijswijk (ZH.);2013;2
7129;01 Pedagogische beroepen;Rijswijk (ZH.);2014;2
7130;01 Pedagogische beroepen;Rijswijk (ZH.);2015;2
7131;01 Pedagogische beroepen;Rijswijk (ZH.);2016;2
7132;01 Pedagogische beroepen;Rijswijk (ZH.);2017;2
7133;01 Pedagogische beroepen;Rijswijk (ZH.);2018;2
7134;01 Pedagogische beroepen;Rijswijk (ZH.);2019;2
7135;01 Pedagogische beroepen;Rijswijk (ZH.);2020;2
7136;01 Pedagogische beroepen;Rijswijk (ZH.);2021;2
7137;01 Pedagogische beroepen;Rijswijk (ZH.);2022;2
7138;01 Pedagogische beroepen;Rijswijk (ZH.);2023;2
7139;01 Pedagogische beroepen;Roerdalen;2013;0
7140;01 Pedagogische beroepen;Roerdalen;2014;1
7141;01 Pedagogische beroepen;Roerdalen;2015;1
7142;01 Pedagogische beroepen;Roerdalen;2016;1
7143;01 Pedagogische beroepen;Roerdalen;2017;1
7144;01 Pedagogische beroepen;Roerdalen;2018;1
7145;01 Pedagogische beroepen;Roerdalen;2019;1
7146;01 Pedagogische beroepen;Roerdalen;2020;1
7147;01 Pedagogische beroepen;Roerdalen;2021;1
7148;01 Pedagogische beroepen;Roerdalen;2022;1
7149;01 Pedagogische beroepen;Roerdalen;2023;1
7150;01 Pedagogische beroepen;Roermond;2013;1
7151;01 Pedagogische beroepen;Roermond;2014;1
7152;01 Pedagogische beroepen;Roermond;2015;2
7153;01 Pedagogische beroepen;Roermond;2016;2
7154;01 Pedagogische beroepen;Roermond;2017;2
7155;01 Pedagogische beroepen;Roermond;2018;2
7156;01 Pedagogische beroepen;Roermond;2019;2
7157;01 Pedagogische beroepen;Roermond;2020;2
7158;01 Pedagogische beroepen;Roermond;2021;2
7159;01 Pedagogische beroepen;Roermond;2022;2
7160;01 Pedagogische beroepen;Roermond;2023;2
7161;01 Pedagogische beroepen;De Ronde Venen;2013;1
7162;01 Pedagogische beroepen;De Ronde Venen;2014;1
7163;01 Pedagogische beroepen;De Ronde Venen;2015;1
7164;01 Pedagogische beroepen;De Ronde Venen;2016;1
7165;01 Pedagogische beroepen;De Ronde Venen;2017;1
7166;01 Pedagogische beroepen;De Ronde Venen;2018;1
7167;01 Pedagogische beroepen;De Ronde Venen;2019;1
7168;01 Pedagogische beroepen;De Ronde Venen;2020;2
7169;01 Pedagogische beroepen;De Ronde Venen;2021;2
7170;01 Pedagogische beroepen;De Ronde Venen;2022;2
7171;01 Pedagogische beroepen;De Ronde Venen;2023;2
7172;01 Pedagogische beroepen;Roosendaal;2013;2
7173;01 Pedagogische beroepen;Roosendaal;2014;2
7174;01 Pedagogische beroepen;Roosendaal;2015;2
7175;01 Pedagogische beroepen;Roosendaal;2016;2
7176;01 Pedagogische beroepen;Roosendaal;2017;2
7177;01 Pedagogische beroepen;Roosendaal;2018;2
7178;01 Pedagogische beroepen;Roosendaal;2019;3
7179;01 Pedagogische beroepen;Roosendaal;2020;3
7180;01 Pedagogische beroepen;Roosendaal;2021;3
7181;01 Pedagogische beroepen;Roosendaal;2022;3
7182;01 Pedagogische beroepen;Roosendaal;2023;3
7183;01 Pedagogische beroepen;Rotterdam;2013;20
7184;01 Pedagogische beroepen;Rotterdam;2014;18
7185;01 Pedagogische beroepen;Rotterdam;2015;17
7186;01 Pedagogische beroepen;Rotterdam;2016;19
7187;01 Pedagogische beroepen;Rotterdam;2017;19
7188;01 Pedagogische beroepen;Rotterdam;2018;21
7189;01 Pedagogische beroepen;Rotterdam;2019;22
7190;01 Pedagogische beroepen;Rotterdam;2020;22
7191;01 Pedagogische beroepen;Rotterdam;2021;25
7192;01 Pedagogische beroepen;Rotterdam;2022;26
7193;01 Pedagogische beroepen;Rotterdam;2023;26
7194;01 Pedagogische beroepen;Rozendaal;2013;0
7195;01 Pedagogische beroepen;Rozendaal;2014;0
7196;01 Pedagogische beroepen;Rozendaal;2015;0
7197;01 Pedagogische beroepen;Rozendaal;2016;0
7198;01 Pedagogische beroepen;Rozendaal;2017;0
7199;01 Pedagogische beroepen;Rozendaal;2018;0
7200;01 Pedagogische beroepen;Rozendaal;2019;0
7201;01 Pedagogische beroepen;Rozendaal;2020;0
7202;01 Pedagogische beroepen;Rozendaal;2021;0
7203;01 Pedagogische beroepen;Rozendaal;2022;0
7204;01 Pedagogische beroepen;Rozendaal;2023;0
7205;01 Pedagogische beroepen;Rucphen;2013;0
