ID;BedrijfstakkenBranchesSBI2008;Perioden;Indexcijfers_1;OntwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenJaarEerder_4;TotaleOmzet_5;Verkoopprijzen_6;Personeelssterkte_7;OnvoldoendeVraag_8;Financieel_9;NederlandseMarkt_10;BuitenlandseMarktBinnenEU_11;BuitenlandseMarktBuitenEU_12;AantalFaillissementen_13;OntwikkelingTOVEenJaarEerder_14;AantalWerkzamePersonen_15;Totaal_16;NettoOmzet_17;OverigeBedrijfsopbrengsten_18;Totaal_19;InkoopwaardeOmzet_20;PersoneleKosten_21;OverigeBedrijfskosten_22;AfschrijvingenOpVasteActiva_23;Bedrijfsresultaat_24
1777;62-63 IT- en informatiedienstverlening;2009 2e kwartaal;82.8;-0.5;;;;;;;;;;;53.0;96.3;;;;;;;;;;
1778;62-63 IT- en informatiedienstverlening;2009 3e kwartaal;76.9;-6.1;;;;;;;;;;;66.0;144.4;;;;;;;;;;
1779;62-63 IT- en informatiedienstverlening;2009 4e kwartaal;96.9;-4.2;;;;;;;;;;;41.0;41.4;;;;;;;;;;
1780;62-63 IT- en informatiedienstverlening;2009;86.5;-1.5;;;;;;;;;;;202.0;94.2;202.3;23717.0;23391.0;325.0;21738.0;6487.0;9549.0;4684.0;1017.0;1979.0
1781;62-63 IT- en informatiedienstverlening;2010 1e kwartaal;86.1;-3.7;;;;;;;;;;;33.0;-21.4;;;;;;;;;;
1782;62-63 IT- en informatiedienstverlening;2010 2e kwartaal;79.9;-3.4;;;;;;;;;;;47.0;-11.3;;;;;;;;;;
1783;62-63 IT- en informatiedienstverlening;2010 3e kwartaal;78.0;1.4;;;;;;;;;;;58.0;-12.1;;;;;;;;;;
1784;62-63 IT- en informatiedienstverlening;2010 4e kwartaal;99.5;2.6;;;;;;;;;;;45.0;9.8;;;;;;;;;;
1785;62-63 IT- en informatiedienstverlening;2010;85.9;-0.7;;;;;;;;;;;183.0;-9.4;206.6;24768.0;24158.0;610.0;22369.0;7193.0;9657.0;4487.0;1033.0;2399.0
1786;62-63 IT- en informatiedienstverlening;2011 1e kwartaal;87.5;1.6;;;;;;;;;;;33.0;0.0;;;;;;;;;;
1787;62-63 IT- en informatiedienstverlening;2011 2e kwartaal;82.8;3.6;;;;;;;;;;;45.0;-4.3;;;;;;;;;;
1788;62-63 IT- en informatiedienstverlening;2011 3e kwartaal;82.8;6.2;;;;;;;;;;;42.0;-27.6;;;;;;;;;;
1789;62-63 IT- en informatiedienstverlening;2011 4e kwartaal;101.8;2.3;;;42.8;0.5;21.2;38.9;13.7;11.4;4.0;3.0;49.0;8.9;;;;;;;;;;
1790;62-63 IT- en informatiedienstverlening;2011;88.7;3.3;;;;;;;;;;;169.0;-7.7;212.5;25829.0;25371.0;458.0;23721.0;7696.0;10172.0;4720.0;1132.0;2108.0
1791;62-63 IT- en informatiedienstverlening;2012 1e kwartaal;87.3;-0.3;;;8.8;7.7;12.0;41.3;12.9;13.4;2.7;0.2;38.0;15.2;;;;;;;;;;
1792;62-63 IT- en informatiedienstverlening;2012 2e kwartaal;81.2;-2.0;;;5.1;8.1;1.1;44.4;12.2;1.5;0.9;-0.6;41.0;-8.9;;;;;;;;;;
1793;62-63 IT- en informatiedienstverlening;2012 3e kwartaal;80.4;-2.9;;;-0.5;-0.4;-13.2;41.5;11.8;3.1;4.1;2.0;41.0;-2.4;;;;;;;;;;
1794;62-63 IT- en informatiedienstverlening;2012 4e kwartaal;94.0;-7.6;;;34.2;5.7;-18.4;47.9;14.4;4.1;-0.1;2.0;66.0;34.7;;;;;;;;;;
1795;62-63 IT- en informatiedienstverlening;2012;85.7;-3.4;;;;;;;;;;;186.0;10.1;216.7;25683.0;25190.0;493.0;23331.0;7359.0;10304.0;4613.0;1055.0;2352.0
1796;62-63 IT- en informatiedienstverlening;2013 1e kwartaal;82.9;-5.0;;;-13.6;11.2;-12.4;42.8;15.2;3.7;4.5;2.2;61.0;60.5;;;;;;;;;;
1797;62-63 IT- en informatiedienstverlening;2013 2e kwartaal;80.8;-0.5;;;13.6;0.8;-3.7;42.4;13.0;2.2;2.2;2.4;79.0;92.7;;;;;;;;;;
1798;62-63 IT- en informatiedienstverlening;2013 3e kwartaal;80.0;-0.5;;;-23.2;-7.7;1.9;46.5;11.7;4.9;3.5;5.1;64.0;56.1;;;;;;;;;;
1799;62-63 IT- en informatiedienstverlening;2013 4e kwartaal;97.5;3.7;;;47.8;1.1;-10.8;43.0;16.1;0.9;6.8;6.8;78.0;18.2;;;;;;;;;;
1800;62-63 IT- en informatiedienstverlening;2013;85.3;-0.5;;;;;;;;;;;282.0;51.6;215.2;25983.0;25575.0;408.0;23140.0;6966.0;10491.0;4614.0;1070.0;2843.0
1801;62-63 IT- en informatiedienstverlening;2014 1e kwartaal;88.9;7.2;;;7.1;16.1;7.2;32.3;8.5;10.3;6.8;6.7;29.0;-52.5;;;;;;;;;;
1802;62-63 IT- en informatiedienstverlening;2014 2e kwartaal;86.8;7.5;;;34.3;2.6;14.9;33.5;10.9;8.1;6.8;8.1;62.0;-21.5;;;;;;;;;;
1803;62-63 IT- en informatiedienstverlening;2014 3e kwartaal;85.0;6.3;;;-6.1;-2.9;1.7;32.8;9.8;7.7;5.9;4.4;39.0;-39.1;;;;;;;;;;
1804;62-63 IT- en informatiedienstverlening;2014 4e kwartaal;104.7;7.4;;;49.9;4.9;15.1;39.3;9.7;11.1;7.2;7.2;47.0;-39.7;;;;;;;;;;
1805;62-63 IT- en informatiedienstverlening;2014;91.4;7.1;;;;;;;;;;;177.0;-37.2;219.7;29813.0;29429.0;384.0;26723.0;8599.0;11348.0;5664.0;1112.0;3091.0
1806;62-63 IT- en informatiedienstverlening;2015 1e kwartaal;94.3;6.1;;;33.0;20.4;13.2;27.9;10.2;17.4;3.2;7.8;49.0;69.0;;;;;;;;;;
1807;62-63 IT- en informatiedienstverlening;2015 2e kwartaal;96.0;10.6;;;13.9;-2.0;15.5;19.3;7.7;7.9;0.3;0.9;35.0;-43.5;;;;;;;;;;
1808;62-63 IT- en informatiedienstverlening;2015 3e kwartaal;93.3;9.7;;;3.2;14.4;8.5;21.5;8.5;7.9;3.1;2.2;37.0;-5.1;;;;;;;;;;
1809;62-63 IT- en informatiedienstverlening;2015 4e kwartaal;116.4;11.2;;;51.7;13.0;28.6;25.6;10.7;12.2;5.1;5.6;29.0;-38.3;;;;;;;;;;
1810;62-63 IT- en informatiedienstverlening;2015;100.0;9.5;;;;;;;;;;;150.0;-15.3;233.2;33251.0;32752.0;500.0;29854.0;10384.0;12070.0;6076.0;1324.0;3397.0
1811;62-63 IT- en informatiedienstverlening;2016 1e kwartaal;100.0;6.1;;;25.7;20.9;26.0;19.8;10.9;11.4;3.2;5.2;33.0;-32.7;;;;;;;;;;
1812;62-63 IT- en informatiedienstverlening;2016 2e kwartaal;97.3;1.4;;;26.7;7.2;22.9;17.1;6.9;7.1;3.9;1.7;30.0;-14.3;;;;;;;;;;
1813;62-63 IT- en informatiedienstverlening;2016 3e kwartaal;96.2;3.1;;;13.7;-0.5;11.2;14.9;8.7;9.3;4.3;4.9;27.0;-27.0;;;;;;;;;;
1814;62-63 IT- en informatiedienstverlening;2016 4e kwartaal;117.8;1.3;;;43.1;13.2;22.7;10.7;8.2;7.1;1.6;2.7;28.0;-3.4;;;;;;;;;;
1815;62-63 IT- en informatiedienstverlening;2016;102.8;2.8;;;;;;;;;;;118.0;-21.3;259.5;38035.0;36129.0;1906.0;32959.0;11838.0;12966.0;6635.0;1519.0;5077.0
1816;62-63 IT- en informatiedienstverlening;2017 1e kwartaal;106.4;6.4;;;21.3;16.6;20.8;9.5;8.5;13.7;3.6;4.4;26.0;-21.2;;;;;;;;;;
1817;62-63 IT- en informatiedienstverlening;2017 2e kwartaal;102.9;5.7;;;38.7;7.6;26.3;6.3;9.0;10.5;5.3;4.6;41.0;36.7;;;;;;;;;;
1818;62-63 IT- en informatiedienstverlening;2017 3e kwartaal;102.7;6.8;;;9.0;2.2;13.7;10.0;9.5;11.6;3.9;6.0;29.0;7.4;;;;;;;;;;
1819;62-63 IT- en informatiedienstverlening;2017 4e kwartaal;124.9;6.0;;;46.3;12.1;30.1;6.9;9.8;9.8;3.9;3.3;26.0;-7.1;;;;;;;;;;
1820;62-63 IT- en informatiedienstverlening;2017;109.2;6.2;;;;;;;;;;;122.0;3.4;272.3;44165.0;42282.0;1883.0;39318.0;14366.0;13662.0;9632.0;1658.0;4847.0
1821;62-63 IT- en informatiedienstverlening;2018 1e kwartaal;114.3;7.4;;;27.9;27.4;33.4;4.2;10.4;10.5;7.3;5.4;23.0;-11.5;;;;;;;;;;
1822;62-63 IT- en informatiedienstverlening;2018 2e kwartaal;110.5;7.4;;;39.4;3.3;29.3;4.0;7.0;14.1;8.0;6.2;34.0;-17.1;;;;;;;;;;
1823;62-63 IT- en informatiedienstverlening;2018 3e kwartaal;111.8;8.9;;;21.2;4.2;31.0;2.9;5.6;15.6;9.5;2.4;31.0;6.9;;;;;;;;;;
1824;62-63 IT- en informatiedienstverlening;2018 4e kwartaal;135.6;8.5;;;43.3;8.1;38.9;5.4;8.0;15.2;5.6;2.7;34.0;30.8;;;;;;;;;;
1825;62-63 IT- en informatiedienstverlening;2018;118.1;8.1;;;;;;;;;;;122.0;0.0;288.1;47973.0;46210.0;1763.0;43308.0;16525.0;14935.0;9467.0;2382.0;4665.0
1826;62-63 IT- en informatiedienstverlening;2019 1e kwartaal;123.8;8.3;;;19.3;18.5;33.2;3.6;4.5;17.8;7.4;6.4;27.0;17.4;;;;;;;;;;
1827;62-63 IT- en informatiedienstverlening;2019 2e kwartaal;118.5;7.2;;;30.5;10.2;30.4;2.7;5.7;17.8;8.5;5.0;26.0;-23.5;;;;;;;;;;
1828;62-63 IT- en informatiedienstverlening;2019 3e kwartaal;118.9;6.3;;;25.0;6.9;33.2;5.6;8.7;15.5;8.9;8.2;22.0;-29.0;;;;;;;;;;
1829;62-63 IT- en informatiedienstverlening;2019 4e kwartaal;143.6;5.9;;;36.2;10.0;31.1;7.1;7.8;10.4;9.8;9.0;33.0;-2.9;;;;;;;;;;
1830;62-63 IT- en informatiedienstverlening;2019;126.2;6.9;;;;;;;;;;;108.0;-11.5;302.8;53030.0;51702.0;1328.0;50081.0;17322.0;16120.0;13666.0;2973.0;2950.0
1831;62-63 IT- en informatiedienstverlening;2020 1e kwartaal;126.9;2.5;;;26.3;30.6;34.3;9.7;6.8;13.2;6.7;5.7;28.0;3.7;;;;;;;;;;
1832;62-63 IT- en informatiedienstverlening;2020 2e kwartaal;118.1;-0.3;;;-35.9;-4.4;-3.6;14.8;5.9;6.0;0.9;0.9;15.0;-42.3;;;;;;;;;;
1833;62-63 IT- en informatiedienstverlening;2020 3e kwartaal;122.1;2.8;;;-3.4;-7.2;7.2;24.6;7.3;5.9;-1.0;-1.1;14.0;-36.4;;;;;;;;;;
1834;62-63 IT- en informatiedienstverlening;2020 4e kwartaal;147.9;3.0;;;15.2;1.3;10.5;26.4;3.4;2.2;0.3;0.9;11.0;-66.7;;;;;;;;;;
1835;62-63 IT- en informatiedienstverlening;2020;128.8;2.0;;;;;;;;;;;68.0;-37.0;322.0;53302.0;51285.0;2017.0;49757.0;16809.0;17421.0;11934.0;3593.0;3546.0
1836;62-63 IT- en informatiedienstverlening;2021 1e kwartaal;131.5;3.6;;;13.7;13.5;20.3;14.1;5.9;7.6;8.1;5.8;12.0;-57.1;;;;;;;;;;
1837;62-63 IT- en informatiedienstverlening;2021 2e kwartaal;128.9;9.1;;;13.9;0.9;31.3;11.1;5.8;11.7;7.7;3.8;16.0;6.7;;;;;;;;;;
1838;62-63 IT- en informatiedienstverlening;2021 3e kwartaal;132.1;8.2;;;9.5;5.1;22.7;8.5;7.2;6.8;6.1;2.4;18.0;28.6;;;;;;;;;;
1839;62-63 IT- en informatiedienstverlening;2021 4e kwartaal;159.1;7.5;;;40.5;14.2;40.7;11.1;5.5;10.3;5.2;3.5;14.0;27.3;;;;;;;;;;
1840;62-63 IT- en informatiedienstverlening;2021;137.9;7.1;;;;;;;;;;;60.0;-11.8;335.3;57991.0;55156.0;2836.0;54829.0;17657.0;19322.0;13947.0;3903.0;3162.0
1841;62-63 IT- en informatiedienstverlening;2022 1e kwartaal;143.1;8.9;;;8.9;23.7;33.8;8.7;5.9;15.3;2.9;2.4;13.0;8.3;;;;;;;;;;
1842;62-63 IT- en informatiedienstverlening;2022 2e kwartaal;144.3;11.9;;;30.8;16.7;34.6;9.6;7.0;15.1;6.1;3.1;13.0;-18.8;;;;;;;;;;
1843;62-63 IT- en informatiedienstverlening;2022 3e kwartaal;145.9;10.4;;;17.9;16.3;28.4;9.0;6.3;10.4;6.9;5.5;13.0;-27.8;;;;;;;;;;
1844;62-63 IT- en informatiedienstverlening;2022 4e kwartaal;173.6;9.2;;;27.9;30.8;26.0;10.5;6.2;10.7;3.9;4.2;24.0;71.4;;;;;;;;;;
1845;62-63 IT- en informatiedienstverlening;2022;151.7;10.0;;;;;;;;;;;63.0;5.0;;;;;;;;;;
1846;62-63 IT- en informatiedienstverlening;2023 1e kwartaal;158.7;10.9;;;21.0;43.5;29.2;13.3;7.3;13.2;3.4;0.7;21.0;61.5;;;;;;;;;;
1847;62-63 IT- en informatiedienstverlening;2023 2e kwartaal;;;;;28.2;5.5;24.8;13.5;5.0;6.7;2.3;1.4;21.0;61.5;;;;;;;;;;
1848;M Specialistische zakelijke diensten;2008 1e kwartaal;;;99.6;3.3;;;;;;;;;100.0;-16.0;;;;;;;;;;
1849;M Specialistische zakelijke diensten;2008 2e kwartaal;;;100.5;3.0;;;;;;;;;111.0;3.7;;;;;;;;;;
1850;M Specialistische zakelijke diensten;2008 3e kwartaal;;;100.6;3.2;;;;;;;;;124.0;-8.1;;;;;;;;;;
1851;M Specialistische zakelijke diensten;2008 4e kwartaal;;;100.9;2.3;;;;;;;;;153.0;35.4;;;;;;;;;;
1852;M Specialistische zakelijke diensten;2008;;;100.4;2.9;;;;;;;;;488.0;3.0;;;;;;;;;;
1853;M Specialistische zakelijke diensten;2009 1e kwartaal;;;101.1;1.5;;;;;;;;;216.0;116.0;;;;;;;;;;
1854;M Specialistische zakelijke diensten;2009 2e kwartaal;;;101.4;0.9;;;;;;;;;262.0;136.0;;;;;;;;;;
1855;M Specialistische zakelijke diensten;2009 3e kwartaal;;;100.9;0.3;;;;;;;;;238.0;91.9;;;;;;;;;;
1856;M Specialistische zakelijke diensten;2009 4e kwartaal;;;100.7;-0.2;;;;;;;;;237.0;54.9;;;;;;;;;;
1857;M Specialistische zakelijke diensten;2009;;;101.0;0.6;;;;;;;;;953.0;95.3;;;;;;;;;;
1858;M Specialistische zakelijke diensten;2010 1e kwartaal;;;100.0;-1.1;;;;;;;;;207.0;-4.2;;;;;;;;;;
1859;M Specialistische zakelijke diensten;2010 2e kwartaal;;;100.3;-1.1;;;;;;;;;193.0;-26.3;;;;;;;;;;
1860;M Specialistische zakelijke diensten;2010 3e kwartaal;;;99.4;-1.5;;;;;;;;;180.0;-24.4;;;;;;;;;;
1861;M Specialistische zakelijke diensten;2010 4e kwartaal;;;100.8;0.0;;;;;;;;;193.0;-18.6;;;;;;;;;;
1862;M Specialistische zakelijke diensten;2010;;;100.1;-0.9;;;;;;;;;773.0;-18.9;;;;;;;;;;
1863;M Specialistische zakelijke diensten;2011 1e kwartaal;;;100.1;0.1;;;;;;;;;208.0;0.5;;;;;;;;;;
1864;M Specialistische zakelijke diensten;2011 2e kwartaal;;;100.8;0.5;;;;;;;;;197.0;2.1;;;;;;;;;;
1865;M Specialistische zakelijke diensten;2011 3e kwartaal;;;100.9;1.5;;;;;;;;;178.0;-1.1;;;;;;;;;;
1866;M Specialistische zakelijke diensten;2011 4e kwartaal;;;100.5;-0.3;16.3;0.3;-2.5;35.4;12.8;3.0;4.2;3.8;199.0;3.1;;;;;;;;;;
1867;M Specialistische zakelijke diensten;2011;;;100.6;0.4;;;;;;;;;782.0;1.2;;;;;;;;;;
1868;M Specialistische zakelijke diensten;2012 1e kwartaal;;;99.3;-0.8;1.4;14.8;-2.8;35.7;12.8;4.6;2.7;2.6;206.0;-1.0;;;;;;;;;;
1869;M Specialistische zakelijke diensten;2012 2e kwartaal;;;99.9;-1.0;1.4;-0.9;-0.5;35.2;13.1;4.5;0.6;2.3;206.0;4.6;;;;;;;;;;
1870;M Specialistische zakelijke diensten;2012 3e kwartaal;;;99.0;-1.8;-17.1;-2.0;-4.9;33.5;14.2;4.2;1.3;1.5;208.0;16.9;;;;;;;;;;
1871;M Specialistische zakelijke diensten;2012 4e kwartaal;;;99.8;-0.7;11.5;-1.4;-11.8;37.9;12.4;3.5;3.2;3.0;231.0;16.1;;;;;;;;;;
1872;M Specialistische zakelijke diensten;2012;;;99.5;-1.1;;;;;;;;;851.0;8.8;;;;;;;;;;
1873;M Specialistische zakelijke diensten;2013 1e kwartaal;;;99.0;-0.3;3.1;10.7;-8.8;37.3;13.5;2.9;2.1;2.2;240.0;16.5;;;;;;;;;;
1874;M Specialistische zakelijke diensten;2013 2e kwartaal;;;100.0;0.1;2.1;-4.4;-11.5;36.5;12.5;-2.6;1.2;0.3;298.0;44.7;;;;;;;;;;
1875;M Specialistische zakelijke diensten;2013 3e kwartaal;;;99.4;0.4;-14.3;0.0;-7.2;36.0;14.6;-2.2;0.8;3.8;201.0;-3.4;;;;;;;;;;
1876;M Specialistische zakelijke diensten;2013 4e kwartaal;;;99.6;-0.2;17.9;-2.9;-13.2;36.3;13.5;-1.6;2.5;3.0;251.0;8.7;;;;;;;;;;
1877;M Specialistische zakelijke diensten;2013;;;99.5;0.0;;;;;;;;;990.0;16.3;;;;;;;;;;
1878;M Specialistische zakelijke diensten;2014 1e kwartaal;;;98.8;-0.3;11.2;14.0;-6.2;31.6;12.1;7.2;5.3;5.9;262.0;9.2;;;;;;;;;;
1879;M Specialistische zakelijke diensten;2014 2e kwartaal;;;99.2;-0.8;17.5;1.6;0.9;28.6;12.2;-0.6;0.4;1.7;277.0;-7.0;;;;;;;;;;
1880;M Specialistische zakelijke diensten;2014 3e kwartaal;;;99.5;0.1;-6.9;-0.3;4.0;26.2;10.7;3.5;2.8;1.4;214.0;6.5;;;;;;;;;;
1881;M Specialistische zakelijke diensten;2014 4e kwartaal;;;99.5;-0.1;23.7;5.8;6.5;29.2;11.8;4.7;2.6;1.8;186.0;-25.9;;;;;;;;;;
1882;M Specialistische zakelijke diensten;2014;;;99.2;-0.3;;;;;;;;;939.0;-5.2;;;;;;;;;;
1883;M Specialistische zakelijke diensten;2015 1e kwartaal;;;100.0;1.3;12.7;15.8;6.0;25.4;9.7;3.9;1.1;0.8;213.0;-18.7;;;;;;;;;;
1884;M Specialistische zakelijke diensten;2015 2e kwartaal;;;100.4;1.2;13.6;1.8;10.0;23.0;9.4;2.5;0.7;0.7;158.0;-43.0;;;;;;;;;;
1885;M Specialistische zakelijke diensten;2015 3e kwartaal;;;99.2;-0.3;0.0;-0.1;7.1;20.9;9.9;4.2;2.2;3.1;155.0;-27.6;;;;;;;;;;
1886;M Specialistische zakelijke diensten;2015 4e kwartaal;;;100.4;0.9;29.9;7.7;7.1;22.3;10.8;6.5;5.1;4.1;142.0;-23.7;;;;;;;;;;
1887;M Specialistische zakelijke diensten;2015;;;100.0;0.8;;;;;;;;;668.0;-28.9;;;;;;;;;;
1888;M Specialistische zakelijke diensten;2016 1e kwartaal;;;100.0;0.0;16.0;19.1;10.1;18.3;10.0;11.8;6.9;4.0;160.0;-24.9;;;;;;;;;;
1889;M Specialistische zakelijke diensten;2016 2e kwartaal;;;99.9;-0.4;15.5;2.0;8.6;14.9;10.1;6.0;5.1;3.5;148.0;-6.3;;;;;;;;;;
1890;M Specialistische zakelijke diensten;2016 3e kwartaal;;;100.7;1.5;-4.4;2.3;7.0;16.9;8.5;5.2;4.0;2.7;133.0;-14.2;;;;;;;;;;
1891;M Specialistische zakelijke diensten;2016 4e kwartaal;;;100.4;0.0;29.5;5.8;11.8;18.4;9.0;8.0;3.9;3.3;127.0;-10.6;;;;;;;;;;
1892;M Specialistische zakelijke diensten;2016;;;100.3;0.3;;;;;;;;;568.0;-15.0;;;;;;;;;;
1893;M Specialistische zakelijke diensten;2017 1e kwartaal;;;100.5;0.5;14.8;20.4;14.1;10.2;8.4;10.5;3.4;3.0;127.0;-20.6;;;;;;;;;;
1894;M Specialistische zakelijke diensten;2017 2e kwartaal;;;100.9;0.9;11.9;1.0;13.4;10.7;7.0;8.3;3.9;3.4;98.0;-33.8;;;;;;;;;;
1895;M Specialistische zakelijke diensten;2017 3e kwartaal;;;100.7;0.0;-2.7;2.3;15.8;9.7;6.6;4.3;1.3;2.7;97.0;-27.1;;;;;;;;;;
1896;M Specialistische zakelijke diensten;2017 4e kwartaal;;;102.2;1.8;33.6;7.6;22.3;10.2;7.5;6.4;3.7;3.5;102.0;-19.7;;;;;;;;;;
1897;M Specialistische zakelijke diensten;2017;;;101.1;0.8;;;;;;;;;424.0;-25.4;;;;;;;;;;
1898;M Specialistische zakelijke diensten;2018 1e kwartaal;;;102.2;1.7;14.4;30.4;21.8;8.6;8.2;12.0;4.1;2.4;88.0;-30.7;;;;;;;;;;
1899;M Specialistische zakelijke diensten;2018 2e kwartaal;;;102.5;1.7;19.4;3.3;21.5;6.2;7.4;7.7;4.9;4.6;96.0;-2.0;;;;;;;;;;
1900;M Specialistische zakelijke diensten;2018 3e kwartaal;;;102.9;2.1;0.2;4.8;27.4;8.0;6.6;6.8;3.8;2.1;101.0;4.1;;;;;;;;;;
1901;M Specialistische zakelijke diensten;2018 4e kwartaal;;;103.2;1.0;34.5;8.1;20.3;8.4;6.9;6.6;3.9;4.4;81.0;-20.6;;;;;;;;;;
1902;M Specialistische zakelijke diensten;2018;;;102.7;1.6;;;;;;;;;366.0;-13.7;;;;;;;;;;
1903;M Specialistische zakelijke diensten;2019 1e kwartaal;;;104.1;1.8;18.2;31.5;21.2;6.5;6.3;7.2;3.6;2.7;96.0;9.1;;;;;;;;;;
1904;M Specialistische zakelijke diensten;2019 2e kwartaal;;;105.2;2.6;16.6;3.5;21.9;5.7;5.5;4.5;0.8;1.7;126.0;31.2;;;;;;;;;;
1905;M Specialistische zakelijke diensten;2019 3e kwartaal;;;104.6;1.7;-1.7;5.1;21.3;8.6;5.5;3.1;2.2;3.3;89.0;-11.9;;;;;;;;;;
1906;M Specialistische zakelijke diensten;2019 4e kwartaal;;;105.7;2.4;26.8;10.1;17.4;8.6;5.0;2.8;0.8;0.2;110.0;35.8;;;;;;;;;;
1907;M Specialistische zakelijke diensten;2019;;;104.9;2.1;;;;;;;;;421.0;15.0;;;;;;;;;;
1908;M Specialistische zakelijke diensten;2020 1e kwartaal;;;105.4;1.3;17.2;28.9;22.0;9.0;6.0;9.5;2.4;1.6;92.0;-4.2;;;;;;;;;;
1909;M Specialistische zakelijke diensten;2020 2e kwartaal;;;104.2;-0.9;-62.7;-9.9;-19.8;17.8;5.3;0.8;-0.1;-1.1;94.0;-25.4;;;;;;;;;;
1910;M Specialistische zakelijke diensten;2020 3e kwartaal;;;104.1;-0.5;-7.8;0.7;-0.3;25.4;4.6;1.9;-0.7;-0.8;62.0;-30.3;;;;;;;;;;
1911;M Specialistische zakelijke diensten;2020 4e kwartaal;;;104.4;-1.3;14.9;5.5;2.7;19.4;4.9;1.3;0.3;-1.4;60.0;-45.5;;;;;;;;;;
1912;M Specialistische zakelijke diensten;2020;;;104.5;-0.3;;;;;;;;;308.0;-26.8;;;;;;;;;;
1913;M Specialistische zakelijke diensten;2021 1e kwartaal;;;105.4;0.0;5.7;22.2;13.5;17.6;4.1;6.1;0.7;-0.6;54.0;-41.3;;;;;;;;;;
1914;M Specialistische zakelijke diensten;2021 2e kwartaal;;;105.8;1.6;8.8;2.6;20.3;17.0;3.1;4.4;0.6;1.0;46.0;-51.1;;;;;;;;;;
1915;M Specialistische zakelijke diensten;2021 3e kwartaal;;;106.2;2.0;-3.8;4.8;25.5;13.4;3.7;6.6;2.4;2.0;49.0;-21.0;;;;;;;;;;
1916;M Specialistische zakelijke diensten;2021 4e kwartaal;;;107.0;2.5;36.1;16.3;31.2;9.6;4.2;7.3;3.1;1.2;50.0;-16.7;;;;;;;;;;
1917;M Specialistische zakelijke diensten;2021;;;106.1;1.5;;;;;;;;;199.0;-35.4;;;;;;;;;;
1918;M Specialistische zakelijke diensten;2022 1e kwartaal;;;107.4;1.9;15.2;38.1;31.8;9.0;3.1;10.4;4.9;4.3;42.0;-22.2;;;;;;;;;;
1919;M Specialistische zakelijke diensten;2022 2e kwartaal;;;108.0;2.1;17.9;14.7;27.6;8.2;3.7;4.8;1.3;-0.9;53.0;15.2;;;;;;;;;;
1920;M Specialistische zakelijke diensten;2022 3e kwartaal;;;108.8;2.5;-9.6;19.9;26.7;8.3;3.9;4.9;1.4;1.3;55.0;12.2;;;;;;;;;;
1921;M Specialistische zakelijke diensten;2022 4e kwartaal;;;110.3;3.1;26.8;34.6;21.8;8.6;4.7;4.9;-0.6;-0.4;74.0;48.0;;;;;;;;;;
1922;M Specialistische zakelijke diensten;2022;;;108.6;2.4;;;;;;;;;224.0;12.6;;;;;;;;;;
1923;M Specialistische zakelijke diensten;2023 1e kwartaal;;;112.7;4.9;14.4;50.5;30.7;7.4;7.4;7.5;2.8;0.5;67.0;59.5;;;;;;;;;;
1924;M Specialistische zakelijke diensten;2023 2e kwartaal;;;;;9.1;16.2;28.5;11.2;6.6;6.3;1.7;3.3;80.0;50.9;;;;;;;;;;
1925;69 Juridische diensten en administratie;2008 1e kwartaal;94.4;4.9;94.8;3.5;55.6;34.1;30.6;;;;;;;;;;;;;;;;;
1926;69 Juridische diensten en administratie;2008 2e kwartaal;99.0;5.4;95.2;2.8;21.1;9.7;26.8;;;;;;;;;;;;;;;;;
1927;69 Juridische diensten en administratie;2008 3e kwartaal;88.4;3.8;96.4;2.6;8.2;22.3;3.5;;;;;;;;;;;;;;;;;
1928;69 Juridische diensten en administratie;2008 4e kwartaal;103.8;3.4;96.0;2.0;40.9;17.0;16.7;;;;;;;;;;;;;;;;;
1929;69 Juridische diensten en administratie;2008;96.4;4.4;95.6;2.7;;;;;;;;;;;;;;;;;;;;
1930;69 Juridische diensten en administratie;2009 1e kwartaal;99.1;5.0;96.5;1.8;42.3;47.9;7.5;;;;;;5.0;;;;;;;;;;;
1931;69 Juridische diensten en administratie;2009 2e kwartaal;100.4;1.3;96.7;1.6;-23.5;-11.8;-19.5;;;;;;20.0;;;;;;;;;;;
1932;69 Juridische diensten en administratie;2009 3e kwartaal;88.9;0.6;97.3;0.9;-6.5;4.3;-10.3;;;;;;17.0;;;;;;;;;;;
1933;69 Juridische diensten en administratie;2009 4e kwartaal;103.0;-0.7;96.5;0.6;25.2;-1.6;-10.6;;;;;;18.0;;;;;;;;;;;
1934;69 Juridische diensten en administratie;2009;97.8;1.5;96.7;1.2;;;;;;;;;60.0;;177.1;15928.0;15697.0;231.0;12928.0;1004.0;7449.0;3994.0;481.0;3001.0
1935;69 Juridische diensten en administratie;2010 1e kwartaal;98.6;-0.5;97.4;0.9;43.6;35.6;-4.1;;;;;;23.0;360.0;;;;;;;;;;
1936;69 Juridische diensten en administratie;2010 2e kwartaal;99.8;-0.6;96.7;0.1;-0.2;2.5;-1.5;;;;;;14.0;-30.0;;;;;;;;;;
1937;69 Juridische diensten en administratie;2010 3e kwartaal;88.0;-1.1;98.1;0.9;-19.7;15.8;4.1;21.2;1.5;;;;12.0;-29.4;;;;;;;;;;
1938;69 Juridische diensten en administratie;2010 4e kwartaal;103.0;0.0;97.5;1.0;20.2;17.0;5.2;29.4;6.1;;;;14.0;-22.2;;;;;;;;;;
